Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000041960	0.508892054223797	0.9717505485257988	-0.3513999261192796	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	543	664	786	319	304	209	375	572	309	609	247	569	644.10502583461	560.6639353514907	817.6893211268135	456.59642964532514	291.5154136386635	210.67200786584783	474.9919811139285	593.6136372077706	222.15402046522414	687.6914418139905	182.9564323322972	463.95922706988574	0.7094464689290986
ENSDARG00000103285	0.6965216113604717	0.9863091659577712	0.655217014103064	KN149948.1	69090	81179	-1	protein_coding	CCDC134	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	87	191	6	1	1	144	4	87	207	1	140	184	103.19914778565574	161.27531875321498	6.2419032147085005	1.4313367700480413	0.9589322817061301	145.15200541953152	5.066581131881904	90.28738887600706	148.8216253601987	1.1292141901707562	103.70000213166644	150.03250928094724	0.6768639680880362
ENSDARG00000094331	0.32951242387294793	0.931675585413198	1.8813505866435372	2	11337040	11337983	-1	sense_intronic	BX901918.2	NA	48	0	2	3	64	136	1	68	3	1	90	3	56.93746084725834	0	2.0806344049028334	4.294010310144124	61.371666029192326	137.08800511844643	1.266645282970476	70.56945337435035	2.156835150147807	1.1292141901707562	66.66428708464271	2.446182216537183	0.67557909010157835
ENSDARG00000103973	0.8930330319851603	0.9951482764481852	0.2913376397604295	KN150654.1	8142	14617	-1	protein_coding	CABZ01051602.1	sushi, nidogen and EGF-like domain-containing protein 1 [Source:NCBI gene;Acc:103910028]	4	754	1	0	4	0	215	0	1	136	1	333	4.744788403938196	636.6575410467229	1.0403172024514167	0	3.8357291268245204	0	272.32873583865234	0	0.7189450500492691	153.57312986322285	0.7407143009404745	271.5262260356273	0.6719588613661843
ENSDARG00000097728	0.6121695105322786	0.9814140807146106	1.8897776797216304	4	29139757	29142639	-1	lincRNA	CR388132.1	NA	54	1	0	0	39	140	0	78	0	0	87	0	64.05464345316564	0.8443733966136909	0	0	37.39835898653907	141.120005268989	0	80.94731416469598	0	0	64.44214418182128	0	0.6538492091419682
ENSDARG00000091783	0.09521853766743284	0.726855718786331	-1.2870454118146522	3	30998362	31019832	-1	protein_coding	si:dkeyp-71f10.5	si:dkeyp-71f10.5 [Source:ZFIN;Acc:ZDB-GENE-131121-547]	366	68	87	405	67	80	140	32	458	197	239	100	434.14813896034485	57.41739096973099	90.50759661327325	579.6913918694567	64.24846287431072	80.64000301085085	177.33033961586665	33.209154529106044	329.27683292256523	222.45519546363894	177.0307179247734	81.5394072179061	0.6443409106015408
ENSDARG00000100552	0.9493340961349815	0.9994178329275311	-0.11821113363253177	KN150328.1	3117	12840	1	protein_coding	taco1	translational activator of mitochondrially encoded cytochrome c oxidase I [Source:ZFIN;Acc:ZDB-GENE-070410-35]	1	1	0	0	92	80	49	0	116	1	137	99	1.186197100984549	0.8443733966136909	0	0	88.22176991696396	80.64000301085085	62.065618865553326	0	83.39762580571521	1.1292141901707562	101.477859228845	80.72401314572704	0.6360039315467563
ENSDARG00000103306	0.25742862882111045	0.9040979522133147	1.8993533050905755	4	71689470	71692940	-1	processed_transcript	BX927130.4	NA	50	7	2	4	77	125	0	74	2	8	80	6	59.30985504922744	5.910613776295837	2.0806344049028334	5.725347080192165	73.83778569137202	126.00000470445445	0	76.79616984855772	1.4378901000985382	9.03371352136605	59.25714407523796	4.892364433074366	0.6326229031272468
ENSDARG00000075016	0.7289387578088872	0.9891930664332783	0.24034498852578648	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	456	266	744	157	92	197	147	408	121	205	144	66	540.9058780489543	224.60332349924178	773.995998623854	224.71987289754247	88.22176991696396	198.57600741422021	186.19685659665998	423.41672024610205	86.99235105596156	231.488908985005	106.66285933542834	53.816008763818026	0.6127091735604144
ENSDARG00000102440	0.10200336454337193	0.7431064418276112	1.3418254347824479	KN150605.1	65045	76149	1	protein_coding	CABZ01070852.1	NA	164	62	50	32	171	243	19	125	53	48	179	38	194.536324561466	52.35115059004884	52.015860122570835	45.80277664153732	163.97742017174824	244.94400914545946	24.066260376439043	129.7232598793205	38.10408765261126	54.2022811281963	132.58785986834494	30.98497474280432	0.612344213364619
ENSDARG00000092788	0.5439643158293743	0.9767148871772575	-0.47583736249773934	22	19289970	19291261	1	protein_coding	si:dkey-21e2.15	si:dkey-21e2.15 [Source:ZFIN;Acc:ZDB-GENE-050208-780]	361	502	170	228	38	133	248	73	16	216	327	371	428.21715345542214	423.87544510007285	176.85392441674085	326.3447835709534	36.43942670483294	134.06400500553954	314.12803017667807	75.75838376952316	11.503120800788306	243.91026507688332	242.21357640753516	302.51120077843166	0.6029171448888119
ENSDARG00000104172	0.1732267480063771	0.8464145349216933	-0.9081756412986084	15	14854666	14858189	1	protein_coding	diabloa	diablo, IAP-binding mitochondrial protein a [Source:ZFIN;Acc:ZDB-GENE-040426-1303]	307	378	500	1023	706	604	477	551	1186	1858	1295	435	364.16251000225645	319.1731439199752	520.1586012257084	1464.2575157591461	677.0061908845278	608.8320227319239	604.189799976917	571.8201295480447	852.6688293584332	2098.079965337265	959.2250197179145	354.6964213978915	0.5945882910723963
ENSDARG00000104773	0.7616269873943805	0.9899124702601195	-0.6021975641198045	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	310	332	0	282	2	271	222	517	519	0	385	684	367.72110130521014	280.3319676757454	0	403.6369691535476	1.9178645634122602	273.16801019925725	281.19525281944567	536.5354028608696	373.1324809755707	0	285.1750058620827	557.7295453704777	0.5897026725418154
ENSDARG00000079463	0.8345184224788145	0.9929008011571795	0.14951505822224745	7	19509888	19526721	-1	protein_coding	man2b2	mannosidase, alpha, class 2B, member 2 [Source:ZFIN;Acc:ZDB-GENE-140106-166]	19	167	33	22	166	23	99	145	323	17	161	153	22.537744918706426	141.01035723448638	34.33046768089675	31.489408941056904	159.18275876321758	23.18400086561962	125.39788301407712	150.47898146001177	232.2192511659139	19.196641232902856	119.2550024514164	124.75529304339634	0.5881214801468144
ENSDARG00000075826	0.0988865457695333	0.7345586367246446	-1.995922862438054	17	43889371	43920385	1	protein_coding	msh4	mutS homolog 4 [Source:ZFIN;Acc:ZDB-GENE-131121-643]	71	47	78	74	2	1	32	71	75	108	85	3	84.21999416990296	39.685549640843476	81.1447417912105	105.91892098355505	1.9178645634122602	1.0080000376356355	40.53264905505523	73.68281161145404	53.920878753695185	121.95513253844166	62.960715579940334	2.446182216537183	0.584764691580841
ENSDARG00000068431	0.4210720006542873	0.9544811223380344	-0.5908974329914068	2	43920461	43955410	1	protein_coding	si:ch211-195h23.3	si:ch211-195h23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-174]	174	90	76	55	262	64	176	211	101	42	376	291	206.39829557131148	75.99360569523219	79.06410738630767	78.72352235264226	251.24025780700606	64.51200240868067	222.92956980280377	218.97286267629298	72.61345005497618	47.42699598717176	278.50857715361843	237.27967500410676	0.5730415919095124
ENSDARG00000087625	0.5271185164142653	0.9750902058564686	-0.30901075933349775	17	52589913	52595932	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	400	528	552	222	231	171	262	411	250	429	221	501	474.4788403938195	445.8291534120288	574.255095753182	317.7567629506651	221.51335707411604	172.3680064356937	331.86106413826474	426.5300784832058	179.73626251231727	484.4328875832544	163.69786050784487	408.5124301617096	0.562179795657493
ENSDARG00000101026	0.004938152712453755	0.17575885252331572	-1.8931893695565996	KN150709.1	28312	30914	-1	protein_coding	CABZ01038709.1	NA	247	37	162	85	32	26	161	17	37	36	39	201	292.99068394318357	31.241815674706565	168.5313867971295	121.6636254540835	30.685833014596163	26.208000978526524	203.92989055824663	17.642363343587586	26.600966851822957	40.65171084614722	28.887857736678505	163.89420850799127	0.5547158746419519
ENSDARG00000041433	0.10931868338567934	0.7519788275006327	1.3723811137529867	20	46039591	46043405	1	protein_coding	si:dkey-7c18.24	si:dkey-7c18.24 [Source:ZFIN;Acc:ZDB-GENE-041014-63]	397	1738	678	1409	1202	522	171	276	44	584	164	764	470.92024909086587	1467.5209633145948	705.3350632620605	2016.75350899769	1152.6366026107683	526.1760196458018	216.5963433879514	286.4289578135396	31.63358220216784	659.4610870597215	121.47714535423782	622.9610711448026	0.5526337536872941
ENSDARG00000094077	0.3696580159460246	0.9431074222735844	-0.6357432706622876	22	19311411	19313738	1	protein_coding	si:dkey-21e2.16	si:dkey-21e2.16 [Source:ZFIN;Acc:ZDB-GENE-050208-698]	239	354	116	191	41	92	175	55	15	189	249	336	283.50110713530717	298.9081824012466	120.67679548436435	273.38532307917586	39.31622354995133	92.73600346247848	221.6629245198333	57.07823434690101	10.784175750739037	213.42148194227292	184.43786093417816	273.9724082521645	0.5523244511215578
ENSDARG00000070057	0.29579968975786425	0.9223660455850083	-0.3864853244794129	9	11587629	11595736	1	protein_coding	si:dkey-69o16.5	si:dkey-69o16.5 [Source:ZFIN;Acc:ZDB-GENE-081104-432]	178	434	324	278	269	241	225	128	296	563	384	378	211.14308397524968	366.45805413034185	337.062773594259	397.91162207335543	257.95278377894897	242.92800907018818	284.9951886683571	132.83661811642418	212.80773481458365	635.7475890661357	284.43429156114223	308.2189592836851	0.5327085190683241
ENSDARG00000099558	0.09798551556675676	0.7323194442003728	0.30725578126943265	8	40532304	40555340	-1	protein_coding	NPC1L1	NPC1-like 1 [Source:NCBI gene;Acc:100616532]	240	1405	194	278	1317	943	624	492	541	765	1229	1345	284.6873042362917	1186.3446222422358	201.82153727557485	397.91162207335543	1262.9138150069732	950.5440354904043	790.386656573577	510.59075088500543	388.94927207665455	863.8488554806285	910.3378758558432	1096.705027080837	0.5272062959748017
ENSDARG00000115701	0.27776445257514604	0.912879348693596	0.5119510113416509	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	824	1570	889	782	798	717	547	267	1098	834	366	891	977.4264112112681	1325.6662326834949	924.8419929793095	1119.3053541775682	765.2279608014918	722.7360269847508	692.8549697848504	277.0888831022286	789.4016649540974	941.7646346024106	271.10143414421367	726.5161183115434	0.5237249314151999
ENSDARG00000045442	0.4967116382970481	0.9688062234357876	0.42085147063085065	24	4755391	4765740	-1	protein_coding	cpb1	carboxypeptidase B1 (tissue) [Source:ZFIN;Acc:ZDB-GENE-030131-1132]	2704	3970	2068	2904	5264	6137	3343	1919	3352	6907	1302	1877	3207.4769610622197	3352.162384556353	2151.37597466953	4156.6019802195115	5047.819530901069	6186.096230969895	4234.395180970301	1991.511485667328	2409.90380776515	7799.4824115094125	964.4100198244978	1530.4946734800976	0.5114309534100603
ENSDARG00000101816	0.9785303670047572	0.9998629871520641	-0.01453443687219418	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	978	3491	3325	1162	1133	2667	1329	1297	3991	2818	1678	3613	1160.1007647628887	2947.707527578395	3459.0546981509606	1663.2133267958238	1086.4702751730454	2688.3361003742402	1683.3715810677627	1346.0085445078294	2869.309694746633	3182.1255879011906	1242.9185969781163	2946.0187827829477	0.5081329728777123
ENSDARG00000113274	0.7840126226687193	0.9904148946920213	-0.147511405735684	13	835390	840787	1	protein_coding	AL929536.3	NA	95	139	184	166	96	114	106	191	234	168	36	159	112.68872459353213	117.36790212930305	191.4183652510607	237.60190382797484	92.05749904378848	114.91200429046246	134.26439999487044	198.2171410956017	168.23314171152896	189.70798394868703	26.665714833857084	129.6476574764707	0.5054635706636824
ENSDARG00000092379	0.10371170509766903	0.7453662622786044	2.3736892922172665	8	2478862	2481965	1	protein_coding	si:dkeyp-51b9.3	si:dkeyp-51b9.3 [Source:ZFIN;Acc:ZDB-GENE-081104-469]	86	247	70	138	98	1	3	6	2	62	4	2	102.0129506846712	208.56022896358166	72.82220417159917	197.52447426662968	93.97536360720075	1.0080000376356355	3.799935848911428	6.226716474207383	1.4378901000985382	70.01127979058688	2.962857203761898	1.630788144358122	0.4931562225661425
ENSDARG00000100302	0.5464937695102445	0.9772333082741141	-0.43654617796494893	4	68475654	68497731	1	protein_coding	si:dkey-237g15.2	si:dkey-237g15.2 [Source:ZFIN;Acc:ZDB-GENE-060503-157]	60	135	138	92	58	7	65	49	164	99	64	96	71.17182605907293	113.99040854284827	143.5637739382955	131.6829828444198	55.61807233895554	7.056000263449449	82.33194339308095	50.851517872693634	117.90698820808014	111.79220482690485	47.40571526019037	78.27783092918986	0.4913365861235732
ENSDARG00000078733	0.0642973202110719	0.6439722109702781	0.8516614861708904	1	31725154	31799359	1	protein_coding	cnnm2b	cyclin and CBS domain divalent metal cation transport mediator 2b [Source:ZFIN;Acc:ZDB-GENE-090311-26]	52	351	96	95	281	195	67	86	107	58	217	307	61.68224925119654	296.3750622114055	99.87045143533601	135.9769931545639	269.45997115942254	196.56000733894894	84.8652339590219	89.2496027969725	76.9271203552718	65.49442302990386	160.73500330408297	250.32598015897173	0.4895914717551538
ENSDARG00000103277	0.05204563308062482	0.5961251652798373	-1.5678795996283539	6	55852274	55864687	-1	protein_coding	cyp24a1	cytochrome P450, family 24, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-060825-1]	38	44	45	126	118	37	79	60	204	358	250	64	45.07548983741285	37.152429451002405	46.814274110313754	180.3484330260532	113.15400924132335	37.29600139251852	100.0649773546676	62.26716474207383	146.66479021005088	404.2586800811307	185.17857523511861	52.185220619459905	0.4849295385976866
ENSDARG00000077058	0.0026505037499200052	0.11496745798251148	4.039722405632181	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	85	107	104	65	202	193	0	110	4	5	43	1	100.82675358368665	90.34795343766493	108.19298905494735	93.03689005312268	193.70432090463828	194.54400726367766	0	114.15646869380203	2.8757802001970765	5.6460709508537805	31.850714940440405	0.815394072179061	0.48237054039277455
ENSDARG00000045638	0.1860277050937528	0.8548131211331244	-0.556918619407005	25	27923846	27932723	1	protein_coding	slc13a1	solute carrier family 13 member 1 [Source:ZFIN;Acc:ZDB-GENE-031222-3]	230	204	111	258	113	118	145	126	114	232	162	269	272.8253332264462	172.25217290919295	115.47520947210725	369.28488667239463	108.3593478327927	118.944004441005	183.663566030719	130.76104595835506	81.95973570561668	261.9776921196154	119.99571675235687	219.3410054161674	0.47434641734781946
ENSDARG00000025311	0.715355103133678	0.9891930664332783	-0.2081048785087126	17	21833719	21859164	-1	protein_coding	cuzd1.2	CUB and zona pellucida-like domains 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-131119-30]	117	230	201	108	100	57	111	127	39	164	104	164	138.7850608151922	194.20588122114893	209.10375769273477	154.58437116518846	95.893228170613	57.45600214523123	140.59762640972284	131.79883203738962	28.038856951921495	185.191127188004	77.03428729780936	133.724627837366	0.4742621826957183
ENSDARG00000110922	0.007871828192440816	0.2378563086377364	-1.4918812353250714	1	14522913	14533611	-1	protein_coding	CR847936.6	NA	123	47	132	103	35	31	81	146	54	126	160	36	145.9022434210995	39.685549640843476	137.321870723587	147.42768731494823	33.562629859714555	31.248001166704704	102.59826792060856	151.51676753904633	38.823032702660534	142.28098796151528	118.51428815047592	29.354186598446198	0.4698663044844924
ENSDARG00000079166	0.11904662730719939	0.770980253912237	0.5550170875631122	12	5530247	5582060	1	protein_coding	ace	angiotensin I converting enzyme (peptidyl-dipeptidase A) 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1826]	928	3046	833	848	2405	1947	1385	1438	1300	820	1415	3041	1100.7909097136612	2571.961366085303	866.5842296420301	1213.7735810007389	2306.232137503243	1962.5760732765825	1754.3037169141094	1492.3363816517028	934.6285650640498	925.95563594002	1048.1107358307715	2479.6133734965247	0.4682080718167723
ENSDARG00000021720	0.5973941552637283	0.9810175590418142	-0.23578953631343924	6	40184235	40312091	-1	protein_coding	col7a1	collagen, type VII, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2427]	325	668	731	289	269	580	348	340	1051	720	474	741	385.51405781997835	564.0414289379455	760.4718749919856	413.6563265438839	257.95278377894897	584.6400218286686	440.79255847372565	352.84726687175174	755.6112476017818	813.0342169229444	351.0985786457849	604.2070074846843	0.46361825291535697
ENSDARG00000089050	0.8586178255676196	0.9951482764481852	-0.12083632544630564	17	21870044	21884323	-1	protein_coding	cuzd1.1	CUB and zona pellucida-like domains 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-131122-16]	82	145	115	84	59	30	59	78	18	102	40	104	97.268162280733	122.43414250898519	119.63647828191293	120.23228868403545	56.577004620661675	30.240001129069068	74.73207169525809	80.94731416469598	12.941010900886843	115.17984739741712	29.62857203761898	84.80098350662234	0.4602996627018745
ENSDARG00000020761	7.417974659828318e-6	9.972293310453791e-4	-0.8019573828827332	11	13524504	13533782	1	protein_coding	arrdc2	arrestin domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7146]	984	582	676	828	492	561	719	775	1017	994	1030	933	1167.217947368796	491.42531682916814	703.2544288571577	1185.146845599778	471.794682599416	565.4880211135916	910.7179584557723	804.284211251787	731.1671159001066	1122.4389050297316	762.9357299686887	760.762669343064	0.459214878091351
ENSDARG00000069381	0.5549252149993434	0.9779324263673532	0.49343224176336187	9	33061564	33063083	-1	protein_coding	si:ch211-125e6.5	si:ch211-125e6.5 [Source:ZFIN;Acc:ZDB-GENE-070912-39]	67	188	97	181	296	161	37	51	29	325	38	161	79.47520576596477	158.7421985633739	100.91076863778743	259.07195537869546	283.8439553850145	162.28800605933733	46.865875469907614	52.927090030762756	20.849406451428802	366.99461180549577	28.14714343573803	131.27844562082882	0.4534045062798233
ENSDARG00000094557	0.38874408730943977	0.9468646183793552	-0.40463537195796057	3	15505275	15506158	1	protein_coding	nupr1b	nuclear protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-4653]	542	535	542	411	666	660	782	550	1447	1210	511	448	642.9188287336254	451.73976718832466	563.8519237286679	588.2794124897449	638.6488996162826	665.2800248395195	990.5166112829122	570.7823434690101	1040.3134874212924	1366.349170106615	378.5050077805825	365.29654433621937	0.4512375428311888
ENSDARG00000076573	0.9032912660008576	0.9960216545960897	0.23238247193916672	3	2013324	2033105	-1	protein_coding	si:dkey-88j15.3	si:dkey-88j15.3 [Source:ZFIN;Acc:ZDB-GENE-100922-28]	48	79	0	2	1	58	0	59	49	2	115	68	56.93746084725834	66.70549833248158	0	2.8626735400960825	0.9589322817061301	58.464002182866864	0	61.22937866303927	35.228307452414185	2.2584283803415124	85.18214460815457	55.446796908176154	0.4511031848151651
ENSDARG00000103457	NA	NA	-1.4939261085270759	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	1	131	2	81	1	7	92	1	7	97	145	138	1.186197100984549	110.61291495639351	2.0806344049028334	115.93827837389134	0.9589322817061301	7.056000263449449	116.53136603328379	1.0377860790345639	5.032615350344884	109.53377644656335	107.4035736363688	112.52438196071043	0.44663902062671695
ENSDARG00000053068	0.0675657154432132	0.6586674470198982	0.27510117348578417	2	3435888	3437862	-1	protein_coding	cyp8b1	cytochrome P450, family 8, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040808-53]	322	983	409	312	1028	968	700	572	1149	510	1108	970	381.9554665170247	830.0190488712582	425.48973580262947	446.5770722549889	985.7823855939017	975.7440364312953	886.6516980793332	593.6136372077706	826.0678625066101	575.8992369870856	820.7114454420457	790.9322500136892	0.4453650629643868
ENSDARG00000025608	0.35779709978293495	0.9403803653900542	0.9025948505699977	3	32953075	32958574	-1	protein_coding	casp6b.1	caspase 6b.1, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-041010-48]	12	112	193	121	102	173	60	7	86	86	12	98	14.234365211814586	94.5698204207334	200.78122007312342	173.191749175813	97.81109273402527	174.38400651096495	75.99871697822856	7.264502553241948	61.82927430423714	97.11242035468503	8.888571611285695	79.90861907354798	0.44399482284184316
ENSDARG00000039752	0.6115606073204478	0.9814140807146106	-0.24727200822419454	3	431208	454166	1	protein_coding	si:dkey-167k11.5	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	75	177	232	169	261	127	218	110	199	281	168	146	88.96478257384116	149.4540912006233	241.3535909687287	241.89591413811897	250.28132552529993	128.01600477972573	276.1286716875638	114.15646869380203	143.07006495980454	317.3091874379825	124.44000255799972	119.04753453814291	0.43959885663231535
