Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000095142	0.795848072634302	0.9907172060038703	-0.21771748932871227	5	32831561	32859700	1	protein_coding	si:ch211-208h16.4	si:ch211-208h16.4 [Source:ZFIN;Acc:ZDB-GENE-060526-98]	32	37	20	82	103	57	30	62	17	244	142	121	36.1348540854642	30.16958067062526	19.1786456341226	103.86491320357904	86.97045985121017	42.220715153607046	30.240001129069068	44.57459310305468	24.3327250908167	253.2198032844336	147.72504274810117	143.5298492191304	0.6359955123456562
ENSDARG00000093844	0.3075669486068721	0.9265291110928444	0.5747041164796504	7	35068036	35069807	1	protein_coding	zgc:136461	zgc:136461 [Source:ZFIN;Acc:ZDB-GENE-060519-7]	5742	2939	7422	4235	5349	1782	5705	1601	1441	3385	1854	3154	6483.947879960481	2396.4431781342605	7117.1953948228975	5364.242773379966	4516.553298486633	1319.9528842759255	5750.640214711301	1151.0310251288797	2062.5562856392276	3512.9058775319986	1928.7480933449267	3741.265656505267	0.6177339903308647
ENSDARG00000103659	0.8189505469517364	0.9917840722556099	-0.10720833361413462	7	65240227	65252938	1	protein_coding	bco1l	beta-carotene oxygenase 1, like [Source:ZFIN;Acc:ZDB-GENE-040426-1191]	422	653	538	137	571	847	261	197	286	162	203	147	476.5283882520591	532.4523291329268	515.9055675578979	173.5304037669552	482.1372094664175	627.3850128965819	263.0880098229009	141.632174859706	409.36231623373976	168.12134480359936	211.1843920976376	174.37097384472867	0.6049055165308672
ENSDARG00000075016	0.7289387578088924	0.9891930664321701	0.24034498852578243	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	205	66	92	147	266	144	197	121	157	408	744	456	231.488908985005	53.816008763818026	88.22176991696396	186.19685659665998	224.60332349924178	106.66285933542834	198.57600741422021	86.99235105596156	224.71987289754247	423.41672024610205	773.995998623854	540.9058780489543	0.603557023513632
ENSDARG00000056744	0.4962584150291628	0.9687937304734345	0.4159016667463704	8	21376290	21381734	1	protein_coding	ela2	elastase 2 [Source:ZFIN;Acc:ZDB-GENE-041117-1]	11475	3907	11190	6386	6644	2634	9779	5545	3077	4907	2417	6140	12957.732832209427	3185.7446400035915	10730.452232291595	8088.79677704946	5610.016847101363	1951.0414686772099	9857.23236803888	3986.550302523197	4404.223241437823	5092.416289822605	2514.446678325074	7283.2502000451295	0.6033196833884006
ENSDARG00000069630	0.03574422973389566	0.5123413188417435	-0.7238520416023538	18	13162728	13179510	1	protein_coding	tat	tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]	828	1229	540	457	692	1723	616	344	576	349	464	278	934.989349461386	1002.119314708066	517.8234321213102	578.8568943175076	584.3063904566742	1276.2507405204376	620.9280231835515	247.31709721694855	824.4499795476718	362.1873415830628	482.7071819374574	329.7627940737046	0.5887616511954009
ENSDARG00000009443	0.834220912832187	0.9929008011539245	-0.14869746579858048	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	6329	2027	3264	1267	1767	1628	3207	2684	805	2538	2043	3356	7146.796609590716	1652.8037843069567	3129.9549674888085	1604.8395735235931	1492.007791816392	1205.8828819310925	3232.6561206974834	1929.6485143322382	1152.2260998886732	2633.9010685897233	2125.3680446082444	3980.877470904146	0.5832634302219764
ENSDARG00000058225	NA	NA	2.245857905017867	11	16139897	16152400	-1	protein_coding	arpc4l	actin related protein 2/3 complex, subunit 4, like [Source:ZFIN;Acc:ZDB-GENE-040808-18]	0	4	8	0	4	0	1	618	2	1	1	316	0	3.261576288716244	7.671458253649041	0	3.3774935864547637	0	1.0080000376356355	444.30804093044827	2.8626735400960825	1.0377860790345639	1.0403172024514167	374.8382839111174	0.582824138371484
ENSDARG00000063330	0.8054463253367359	0.9907172060038703	-0.10513407616801271	9	7091028	7213772	-1	protein_coding	mgat4a	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:ZFIN;Acc:ZDB-GENE-070912-27]	828	1062	923	751	1045	1268	800	1179	595	2351	2327	2266	934.989349461386	865.9485046541628	885.0944960147581	951.2506075108275	882.370199461307	939.2257335925217	806.4000301085085	847.6362140080882	851.6453781785845	2439.8350718102597	2420.818130104447	2687.9226308309876	0.582474188625293
ENSDARG00000052578	0.23424490952611735	0.8908369994203669	0.8037148539818397	7	38635538	38638809	-1	protein_coding	c6ast4	six-cysteine containing astacin protease 4 [Source:ZFIN;Acc:ZDB-GENE-050626-100]	4217	1095	4813	1717	2967	1071	4134	1142	977	2041	1299	2034	4761.896239950079	892.8565090360719	4615.341071851604	2174.8299508603072	2505.255867752821	793.3050163072483	4167.072155585717	821.0352471562653	1398.4160243369363	2118.121387309545	1351.3720459843903	2412.724903402572	0.5782008701556867
ENSDARG00000029822	0.49776452297598484	0.968806223431338	0.5236916894825516	21	11385031	11393979	1	protein_coding	cel.2	carboxyl ester lipase, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-061110-10]	2475	386	1849	867	1135	381	2092	1359	640	698	512	1261	2794.8051206726213	314.74211186111756	1773.0657888746346	1098.1814603354028	958.3638051565392	282.2121486583208	2108.7360787337498	977.0463230169566	916.0555328307463	724.3746831661256	532.6424076551253	1495.794544341516	0.5530290452828497
ENSDARG00000033539	0.8319370101831303	0.9929008011539245	-0.10265749734462133	20	25618114	25631256	-1	protein_coding	paics	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase [Source:ZFIN;Acc:ZDB-GENE-030131-9762]	3040	3041	2913	1511	2940	6770	3665	9570	3911	2461	2987	1775	3432.811138119099	2479.6133734965247	2793.369736609957	1913.9010225683892	2482.4577860442514	5014.635817367012	3694.3201379346046	6880.304128971506	5597.958107657889	2553.991540504062	3107.427483722382	2105.499854247574	0.5426791625676649
ENSDARG00000043722	0.5236316502467229	0.9740280411798655	0.4690733852128211	25	16582172	16589461	-1	protein_coding	cpa4	carboxypeptidase A4 [Source:ZFIN;Acc:ZDB-GENE-040704-61]	1305	401	1186	1083	556	330	1924	1552	333	485	472	804	1473.6245181728368	326.97302294380347	1137.2936861034702	1371.7768414570255	469.4716085172122	244.4357193103566	1939.3920724109628	1115.8027176764656	476.63514442599774	503.3262483317635	491.0297195570687	953.7024691915773	0.5392314351763353
ENSDARG00000099101	0.7351332761850016	0.9895548493025851	-0.19066373726443434	12	25085751	25092570	1	protein_coding	gch2	GTP cyclohydrolase 2 [Source:ZFIN;Acc:ZDB-GENE-001205-3]	529	2119	722	1418	2061	750	635	1893	1261	2917	2299	1913	597.35430660033	1727.8200389474302	692.3491073918259	1796.103011252135	1740.2535704208171	555.5357257053558	640.0800238986286	1360.9629797432665	1804.91566703058	3027.221992543823	2391.6892484358073	2269.1950541834417	0.5387976256941973
ENSDARG00000115161	0.8470941531948724	0.9936584436886651	0.18179342149821048	KN149950.1	74	5493	1	protein_coding	CABZ01069162.1	NA	507	443	530	253	703	660	378	563	345	460	482	4	572.5115944165733	361.219573975324	508.23410930424893	320.46125659153046	593.5944978194248	488.8714386207132	381.02401422627025	404.7660631777385	493.8111856665742	477.3815963558994	501.43289158158285	4.744788403938196	0.5386415688446053
ENSDARG00000009153	0.44320629088844193	0.9600374754815886	-0.6646256048660407	8	39724138	39733667	1	protein_coding	pla2g1b	phospholipase A2, group IB (pancreas) [Source:ZFIN;Acc:ZDB-GENE-070117-1]	398	309	375	338	95	96	127	31	77	198	70	194	449.4272476879609	251.95676830332985	359.59960563979877	428.12610564402087	80.21547267830064	71.10857289028556	128.01600477972573	22.28729655152734	110.21293129369917	205.48164364884366	72.82220417159917	230.12223759100246	0.5207480825440391
ENSDARG00000013856	0.36391551371460373	0.9430994474748732	0.685157024817109	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	3271	734	2697	1114	1539	545	3450	1034	767	1070	608	1303	3693.6596160485433	598.4992489794308	2586.240363761433	1411.0428452291103	1299.4906573884705	403.6892940125586	3477.600129842943	743.3891817509442	1097.8353026268476	1110.4311045669833	632.5128590904613	1545.614822582867	0.5201410267385118
ENSDARG00000094104	0.056919662732558426	0.6177647268801305	2.5814434834407805	20	45989179	45996430	1	lincRNA	AL929237.1	si:ch211-213i16.3 [Source:NCBI gene;Acc:100536429]	79	55	235	1	342	6	112	4	196	0	63	8	89.20792102348973	44.846673969848354	225.34908620094058	1.266645282970476	288.7757016418823	4.444285805642847	112.89600421519118	2.8757802001970765	280.54200692941606	0	65.53998375443925	9.489576807876391	0.5199707950929467
ENSDARG00000089382	0.5325419914765063	0.9754123168461933	0.579671112592315	5	824709	825920	-1	protein_coding	zgc:158463	zgc:158463 [Source:ZFIN;Acc:ZDB-GENE-070410-9]	102	127	90	68	145	326	401	1340	209	133	1126	93	115.17984739741712	103.55504716674075	86.3039053535517	86.13187924199237	122.43414250898519	241.4728621065947	404.2080150918899	963.3863670660206	299.1493849400406	138.025548511597	1171.3971699602953	110.31633039156304	0.5182306110801771
ENSDARG00000019294	0.2863914901715177	0.9198420752016669	0.7861523698054691	7	73453486	73455918	1	protein_coding	cbln8	cerebellin 8 [Source:ZFIN;Acc:ZDB-GENE-080204-13]	155	105	247	41	150	308	334	16	173	61	75	55	175.0281994764672	85.6163775788014	236.85627358141411	51.93245660178952	126.65600949205364	228.14000468966614	336.6720125703023	11.503120800788306	247.62126121831113	63.3049508211084	78.02379018385625	65.24084055415018	0.5013246308912448
ENSDARG00000007708	0.9114932418525113	0.9965491289853285	0.049577240926336176	21	3789839	3796461	-1	protein_coding	nsa2	NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]	3218	5308	4202	2784	5078	5423	3689	4765	675	6631	3826	3392	3633.811263969493	4328.111735126456	4029.4334477291586	3526.340467789805	4287.728108004323	4016.8936540001932	3718.5121388378598	3425.7731634847673	966.1523197824278	6881.559490078193	3980.2536165791203	4023.5805665395897	0.49995544458403757
ENSDARG00000095464	0.6935826682338875	0.9860516888936699	-0.2010648317692185	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	494	495	556	343	462	602	276	340	174	36	242	150	557.8318099443535	403.6200657286352	533.1663486286083	434.45933205887326	390.10050923552524	445.91000916616565	278.2080103874354	244.4413170167515	249.05259798835917	37.3602988452443	251.75676299324286	177.92956514768233	0.496408798080238
ENSDARG00000069878	0.1548906427370841	0.827002244605288	-1.2902335979122435	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	186	234	36	182	50	381	202	48	26	354	170	254	210.03383937176065	190.8022128899003	34.52156214142068	230.52944150062663	42.21866983068455	282.2121486583208	203.61600760239838	34.509362402364914	37.21475602124907	367.3762719782356	176.85392441674085	301.2940636500754	0.48302998350601434
ENSDARG00000003132	0.5519891538784674	0.9777650374999095	-0.42051662678401314	7	49901483	49908518	1	polymorphic_pseudogene	apip	APAF1 interacting protein [Source:NCBI gene;Acc:447941]	2	5	5	5	1	2	2	241	1	190	7	3	2.2584283803415124	4.076970360895305	4.79466140853065	6.33322641485238	0.8443733966136909	1.481428601880949	2.016000075271271	173.26575706187384	1.4313367700480413	197.17935501656714	7.282220417159917	3.5585913029536465	0.47188478043916715
ENSDARG00000090901	0.27700383245336757	0.9128793486681703	1.0942140289790128	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	120	180	289	114	380	34	124	381	235	18	166	17	135.50570282049074	146.770932992231	277.1314294130716	144.39756225863428	320.86189071320257	25.184286231976134	124.99200466681881	273.9180640687715	336.36414096128965	18.68014942262215	172.69265560693518	20.16535071673733	0.4718060233530586
ENSDARG00000103457	NA	NA	-1.4939261085270745	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	97	138	1	92	131	145	7	7	81	1	2	1	109.53377644656335	112.52438196071043	0.9589322817061301	116.53136603328379	110.61291495639351	107.4035736363688	7.056000263449449	5.032615350344884	115.93827837389134	1.0377860790345639	2.0806344049028334	1.186197100984549	0.4716622756447758
ENSDARG00000041595	0.13832192120706946	0.8036467992868659	0.6111704623319704	18	17418254	17426306	1	protein_coding	ces3	carboxylesterase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9563]	1918	1951	3087	741	2345	3548	3424	3818	3346	2277	3177	1345	2165.83281674751	1590.833834821348	2960.2239536268235	938.5841546811228	1980.0556150591053	2628.0543397368037	3451.3921288644165	2744.932201088109	4789.252832580746	2363.038901961702	3305.087752188151	1595.4351008242181	0.46521054543608
ENSDARG00000056765	0.3893385884627195	0.9468646183653648	0.39799743542541965	8	21366771	21372485	-1	protein_coding	ela2l	elastase 2 like [Source:ZFIN;Acc:ZDB-GENE-040511-1]	11671	5611	11216	6950	8901	3887	10732	6510	4238	6333	4331	7158	13179.058813482894	4575.176138996711	10755.384471615955	8803.184716644808	7515.767603258463	2879.1564877556243	10817.856403905642	4680.332275820741	6066.005231463599	6572.299238525893	4505.613803817086	8490.7988488474	0.46399248395936343
ENSDARG00000045835	0.43629329341881606	0.9584571213037232	-1.223161492942043	4	5531583	5533803	1	protein_coding	si:dkey-14d8.6	si:dkey-14d8.6 [Source:ZFIN;Acc:ZDB-GENE-041210-124]	2321	932	0	660	897	1887	1038	2	651	142	649	653	2620.906135386325	759.9472752708849	0	835.9858867605142	757.4029367624807	1397.7278858746754	1046.3040390657898	1.4378901000985382	931.8002373012748	147.36562322290808	675.1658643909694	774.5867069429104	0.46387980218527214
ENSDARG00000037191	0.5507549365929721	0.9777650374999095	0.14451732308221837	20	6142433	6157942	1	protein_coding	ttr	transthyretin (prealbumin, amyloidosis type I) [Source:ZFIN;Acc:ZDB-GENE-040927-14]	520	561	563	289	527	765	651	471	499	230	565	258	587.1913788887932	457.43607449245326	539.8788746005512	366.0604867784676	444.98478001541514	566.646440219463	656.2080245007987	338.6231185732057	714.2370482539726	238.6907981779497	587.7792193850505	306.0388520540136	0.4622482769759707
ENSDARG00000091918	0.7509514677354876	0.9896880344643182	0.6425729918785298	5	42361013	42363243	1	processed_transcript	BX548073.1	NA	0	7	1	29	58	3	2	1	0	76	49	49	0	5.707758505253428	0.9589322817061301	36.732713206143806	48.97365700359408	2.2221429028214237	2.016000075271271	0.7189450500492691	0	78.87174200662686	50.97554292011942	58.123657948242894	0.4528381187074648
ENSDARG00000078069	0.4991156052872627	0.9690016511583885	0.26569056353459636	19	47564890	47571808	-1	protein_coding	rrm2	ribonucleotide reductase M2 polypeptide [Source:NCBI gene;Acc:30733]	690	917	766	322	868	703	741	522	490	329	819	205	779.1577912178217	747.716364188199	734.5421277868957	407.85978111649325	732.9161082606837	520.7221535611536	746.928027888006	375.28931612571847	701.3550173235402	341.4316200023715	852.0197888077104	243.1704057018325	0.45273018536717574
ENSDARG00000079361	0.5496787228356939	0.9777650374999095	-0.3631723406548685	1	8673061	8691969	-1	protein_coding	abcg2b	ATP-binding cassette, sub-family G (WHITE), member 2b [Source:ZFIN;Acc:ZDB-GENE-050517-36]	219	269	156	304	306	149	151	127	89	470	261	113	247.2979076473956	219.3410054161674	149.5934359461563	385.0601660230247	258.3782593637894	110.3664308401307	152.20800568298097	91.30602135625718	127.38897253427567	487.75945714624504	271.5227898398198	134.04027241125402	0.4522888051357822
ENSDARG00000114910	0.5967139796351706	0.9810175590418267	0.35287688190397704	7	7653	7987	1	pseudogene	FO704772.2	NA	1030	1447	1115	803	1866	3278	2877	9651	2040	1464	6604	1487	1163.0906158758787	1179.8752224431014	1069.209494102335	1017.1161622252922	1575.6007580811472	2428.0614784828754	2900.0161082777236	6938.538678025496	2919.927010898004	1519.3188197066015	6870.254804989157	1763.875089164024	0.4474046059597397
ENSDARG00000079544	0.5866739613221957	0.9810175590418267	0.2971726211498452	3	1015867	1029876	1	protein_coding	si:ch1073-464p5.5	si:ch1073-464p5.5 [Source:ZFIN;Acc:ZDB-GENE-091116-35]	3901	2015	4625	1217	2355	3048	2630	1239	2412	1421	2037	854	4405.06455585612	1643.019055440808	4435.061802890851	1541.5073093750693	1988.4993490252423	2257.6971892665665	2651.0400989817217	890.7729170110445	3452.3842893558754	1474.6940183081153	2119.126141393536	1013.0123242408047	0.44612092731106456
ENSDARG00000018263	0.469361248287837	0.9612121205345161	0.4710897879015201	1	9954489	9966195	1	protein_coding	pdia2	protein disulfide isomerase family A, member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-705]	2144	557	1819	1213	1342	445	2034	1659	744	831	534	929	2421.0352237261013	454.174498203737	1744.2978204234505	1536.4407282431873	1133.1490982555733	329.61786391851115	2050.272076550883	1192.7298380317375	1064.9145569157427	862.4002316777226	555.5293861090565	1101.9771068146458	0.4443697342547601
ENSDARG00000115978	0.5133519794411914	0.9725583271672917	0.6998414608515405	4	77561226	77561679	-1	protein_coding	AL935186.10	NA	48	52	28	35	88	176	228	927	71	45	553	41	54.2022811281963	42.40049175331117	26.850103887771642	44.33258490396666	74.30485890200481	130.36571696552352	229.82400858092493	666.4620613956724	101.62491067341092	46.70037355655538	575.2954129556334	48.6340811403665	0.4414502668558801
ENSDARG00000068680	0.12941277544723317	0.7876537507191311	0.7383661410126726	15	37820258	37829160	-1	protein_coding	ctrl	chymotrypsin-like [Source:ZFIN;Acc:ZDB-GENE-040912-147]	10383	3687	11903	5259	9242	3603	10799	6361	4774	6070	4299	6807	11724.63093654296	3006.357944124198	11414.170949148065	6661.287543141733	7803.698931503732	2668.7936262885296	10885.392406427229	4573.209463363401	6833.201740209349	6299.361499739803	4472.323653338641	8074.443666401824	0.4241877551935496
ENSDARG00000061196	0.8034258844726436	0.9907172060038703	-0.14710681982117774	2	30986996	31018096	-1	protein_coding	emilin2a	elastin microfibril interfacer 2a [Source:ZFIN;Acc:ZDB-GENE-060503-247]	193	160	92	96	111	198	234	22	60	17	68	10	217.93833870295595	130.46305154864976	88.22176991696396	121.59794716516569	93.7254470241197	146.66143158621395	235.87200880673873	15.81679110108392	85.88020620288248	17.642363343587586	70.74156976669634	11.861971009845488	0.4177725503388014
ENSDARG00000039730	0.2287540448287703	0.8871655676390909	0.6365197590841528	7	35062132	35066457	-1	protein_coding	zgc:112160	zgc:112160 [Source:ZFIN;Acc:ZDB-GENE-050417-229]	9012	2961	8323	4848	6726	2453	10214	6042	4044	3923	3255	5616	10176.478281818854	2414.3818477222	7981.19338064012	6140.696331840868	5679.255465623685	1816.972180206984	10295.712384410383	4343.865992397684	5788.3258980742785	4071.234788052594	3386.2324939793616	6661.682919129226	0.41691020189817035
ENSDARG00000087178	0.9213055380482364	0.9972658661667693	-0.10187168589803466	1	43969797	43973068	-1	protein_coding	scpp9	secretory calcium-binding phosphoprotein 9 [Source:ZFIN;Acc:ZDB-GENE-090424-3]	348	332	299	198	479	459	184	1	189	125	89	47	392.96653817942314	270.71083196344824	286.72075223013286	250.79576602815425	404.45485697795795	339.9878641316778	185.47200692495696	0.7189450500492691	270.5226495390798	129.7232598793205	92.58823101817609	55.75126374627379	0.413504689300133
ENSDARG00000055120	0.5351233299329963	0.9755337251767112	-0.3365458667902771	17	32622931	32631514	1	protein_coding	ctsba	cathepsin Ba [Source:ZFIN;Acc:ZDB-GENE-040426-2650]	336	1477	461	236	490	481	471	1651	366	1282	1381	1300	379.41596789737406	1204.3370446084732	442.06778186652593	298.92828678103234	413.74296434070857	356.2835787523682	474.76801772638436	1186.9782776313432	523.8692578375831	1330.441753322311	1436.6780565854065	1542.0562312799134	0.4131091017917484
ENSDARG00000091996	0.28651178321234794	0.9198420752016669	0.34797869932990594	5	30614532	30615901	-1	protein_coding	tcnbb	transcobalamin beta b [Source:ZFIN;Acc:ZDB-GENE-030131-12]	661	1490	1326	646	1302	1295	1190	1738	1149	468	1130	829	746.4105797028698	1214.937167546801	1271.5442055423284	818.2528527989275	1099.3741623910257	959.2250197179145	1199.5200447864063	1249.5264969856296	1644.6059487851994	485.6838849881759	1175.558438770101	983.3573967161909	0.4114735947359018
ENSDARG00000059914	0.08992155335250043	0.7103571270630306	1.3246318237872814	3	58379450	58416968	1	protein_coding	sdr42e2	short chain dehydrogenase/reductase family 42E, member 2 [Source:ZFIN;Acc:ZDB-GENE-101203-3]	28	27	58	17	86	47	78	458	185	32	107	29	31.61799732478117	22.015639948834647	55.61807233895554	21.53296981049809	72.61611210877743	34.813572144202304	78.62400293557958	329.27683292256523	264.7973024588876	33.209154529106044	111.31394066230159	34.39971592855191	0.409969440764348
