Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000100552	0.7668485142504367	0.9929206404774564	0.36662487242341313	KN150328.1	3117	12840	1	protein_coding	taco1	translational activator of mitochondrially encoded cytochrome c oxidase I [Source:ZFIN;Acc:ZDB-GENE-070410-35]	1	1	0	0	92	80	5	77	4	116	58	58	0	4	48	4	0	49	0	116	1	137	99	1.1294619648617013	0.8023566164064219	0	0	83.91213778710376	76.75028608474841	5.016404257183957	83.80902234839026	5.241161785685759	83.6883830979264	55.41318896945169	73.66850197756072	0	4.781964323211191	71.17859519421258	3.8635780486219726	0	59.048498917432525	0	79.27203922044143	1.0730014741468823	96.47241114353899	76.70137139480929	0.5635651231385591
ENSDARG00000069018	0.3510916828590974	0.940826852880501	0.2774694041575284	2	22150134	22152797	-1	protein_coding	cyp7a1	cytochrome P450, family 7, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1296]	792	1468	309	607	1639	1196	979	1150	831	1450	1221	684	856	285	579	783	620	1013	818	926	458	1900	1803	894.5338761704674	1177.8595128846273	305.7264259328545	826.7533235300108	1494.9129764463376	1147.4167769669887	982.2119535566188	1251.6931909175169	1088.8513609762165	1046.10478872408	1166.5431677879399	868.7802647008886	920.4247058859681	340.71495802879735	858.5918045301892	756.2954030177511	459.6875148085047	1220.7373347624316	806.2933060841711	632.8095544666272	491.4346751592721	1337.9385487060151	1396.8946729781935	0.5568125046571545
ENSDARG00000079145	0.39702014641004146	0.9541727570323856	1.0890527393131668	22	8313513	8326972	1	protein_coding	CABZ01077217.1	uncharacterized LOC100007503 [Source:NCBI gene;Acc:100007503]	54	81	150	54	77	62	130	48	81	82	0	35	53	103	0	71	89	0	149	0	0	106	0	60.990946102531865	64.99088592892018	148.41088637517208	73.5497190619779	70.23081097398901	59.48147171568002	130.4265106867829	52.24458536003549	106.13352616013661	59.1590294312928	0	44.45513050370044	56.988912864434944	123.13558132268815	0	68.57851036304001	65.98740131928535	0	146.8676070984615	0	0	74.64288745412506	0	0.5560381027215642
ENSDARG00000068621	0.850284660105994	0.9944021696682189	-0.1828135935506362	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	196	285	0	307	191	335	0	398	132	468	163	149	0	134	199	154	450	254	194	214	340	501	178	221.37454511289343	228.67163567583023	0	418.14377318568916	174.20889475366107	321.39182297988395	0	433.1946869436276	172.95833892763005	337.6393387054272	155.7301690003556	189.25184128718186	0	160.19580482757488	295.0945925760063	148.74775487194594	333.6441639739147	306.08813724546656	191.22359581947336	146.24324476874537	364.82050120993995	352.79326994827034	137.90751624521266	0.5485712943415147
ENSDARG00000068431	0.5330789885328415	0.9802824970566474	-0.3310709340261695	2	43920461	43955410	1	protein_coding	si:ch211-195h23.3	si:ch211-195h23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-174]	174	90	76	55	262	64	422	207	193	91	264	64	368	74	172	198	98	176	211	101	42	376	291	196.52638188593602	72.21209547657797	75.19484909675386	74.91175089645897	238.96717500240416	61.40022886779873	423.384519306326	225.30477436515304	252.88605615933787	65.6520936371664	252.225549791987	81.2893814924808	395.6966025304162	88.46633997940702	255.05663277926172	191.24711340678763	72.66028459876365	212.0925675401658	207.98030266963337	69.02134449366021	45.066061914169055	264.7709970070851	225.4555462211061	0.5483794865051549
ENSDARG00000097973	0.7596089388894173	0.9929206404774564	-0.3018016693002724	15	46313082	46315233	1	protein_coding	si:ch1073-190k2.1	si:ch1073-190k2.1 [Source:ZFIN;Acc:ZDB-GENE-131127-449]	179	252	0	411	448	374	0	359	175	593	196	173	0	208	288	194	618	305	201	305	379	594	312	202.17369171024453	202.19386733441831	0	559.7950839717207	408.615627485027	358.80758744619885	0	390.74596133859876	229.30082812375196	427.82078600922716	187.258362724354	219.73535934686217	0	248.66214480698193	427.07157116527543	187.38353535816566	458.20465185750953	367.5467789758555	198.1234162871863	208.4307927778848	406.6675587016684	418.28184101651215	241.72553409273232	0.5422254092020169
ENSDARG00000089296	0.7182871145176817	0.9924413297536477	0.1719089040357372	4	76926059	76964360	1	protein_coding	si:dkey-240n22.6	si:dkey-240n22.6 [Source:ZFIN;Acc:ZDB-GENE-070705-411]	128	196	164	26	151	130	35	144	93	156	134	23	122	72	71	197	40	95	17	162	117	198	168	144.57113150229776	157.2618968156587	162.26256910352149	35.412827696507875	137.7253565853551	124.71921488771616	35.1148298002877	156.73375608010647	121.8570115171939	112.5464462351424	128.02357451562978	29.21337147386029	131.18202583888797	86.07535781780143	105.28500539143944	190.28121889463213	29.65725901990353	114.4817836154304	16.756706850160036	110.70750304923716	125.54117247518522	139.42728033883736	130.1599029730097	0.5343621954259813
ENSDARG00000056909	0.7087433027374074	0.9913289850823064	-0.18738530185046035	24	33552198	33578392	-1	protein_coding	LO018309.1	epidermal growth factor receptor-like [Source:NCBI gene;Acc:571431]	224	112	447	350	507	533	496	292	127	398	334	89	271	279	316	64	623	55	343	358	522	576	114	252.99948012902107	89.86394103751925	442.2644413980128	476.71114206837524	462.4288462832783	511.3487810396363	497.62730231264857	317.8212276068826	166.40688669552284	287.1377282152992	319.10353647925626	113.04304613798112	291.3961393634315	333.54201154398055	468.59241836189943	61.81724877795156	461.91180923499746	66.278927356301807	338.0912029179348	244.6499141458451	560.1067695046726	405.6066337129815	88.32279130311373	0.5309627168545742
ENSDARG00000007344	2.6461091297089234e-63	6.4154915849792845e-59	3.2732678945715272	3	21240594	21242460	-1	protein_coding	tcap	titin-cap (telethonin) [Source:ZFIN;Acc:ZDB-GENE-070501-5]	1675	3061	1493	1880	2189	1896	1893	2984	1373	3956	2652	1886	387	255	299	401	306	208	270	386	153	296	319	1891.8487911433494	2456.0136028200573	1477.183022387546	2560.619848824416	1996.5616262605447	1818.9817802085374	1899.2106517698462	3247.8717232155395	1799.0287829366368	2854.062444270662	2533.7202956376877	2395.4964608565438	416.12659016106267	304.8502256047134	443.3833325639492	387.32369937435277	226.87803150226202	250.65485254746866	266.13593232607116	263.7845443025034	164.169225544473	208.4367423247266	247.14886338327437	0.5232728011526239
ENSDARG00000103013	0.07058934353746496	0.6484165313415111	0.8057292590776598	10	21730585	21820133	1	protein_coding	pcdh1g22	protocadherin 1 gamma 22 [Source:ZFIN;Acc:ZDB-GENE-030131-2695]	249	281	259	147	307	166	70	122	116	220	269	209	57	60	37	300	217	41	297	464	179	303	68	281.2360292505636	225.46220921020455	256.2561304744638	200.2186796687176	280.0111554417484	159.25684362585295	70.2296596005754	132.78832112342354	151.993691784887	158.719347254688	257.00254884107767	265.46063643638263	61.28996289193947	71.72946484816786	54.86683379553886	289.76835364664794	160.89063018297665	49.407927665606806	292.7495255586783	317.0881568817657	192.06726387229193	213.36598960943294	52.68377025098012	0.5221745251552196
ENSDARG00000087359	6.58760227189382e-4	0.04783363162369319	1.1723923463545607	1	56229674	56266731	1	protein_coding	c3a.2	complement component c3a, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-990415-36]	2173	3485	1501	2727	3163	3937	1380	1315	1563	4214	2500	1276	676	643	1282	968	1592	258	1627	2472	1262	1819	1028	2454.3208496444768	2796.2128081763803	1485.0982696608887	3714.2608126298837	2884.9357806587955	3777.073453945681	1384.5275749827722	1431.283953092639	2047.9839677567104	3040.1969515057053	2388.4995245453315	1620.707043506336	726.8774546482646	768.7007649561989	1901.0616466454276	934.9858877665173	1180.3589089921604	310.9084228713794	1603.71541442414	1689.3144909735447	1354.1278603733654	1280.9001158401272	796.4546443824642	0.5173400595622394
