Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000103199	0.011726511248654018	0.2911283351614102	1.2076399082658165	16	23339062	23346095	-1	protein_coding	si:dkey-247k7.2	si:dkey-247k7.2 [Source:ZFIN;Acc:ZDB-GENE-031118-45]	1873	2723	1632	1666	2471	2172	2472	1985	1449	3195	1856	1646	1852	908	1580	1299	2140	338	485	215	361	427	631	2115.4822601859664	2184.8170664746867	1614.7104437618723	2269.145036245466	2253.770570347102	2083.7702672009195	2480.1102647517487	2160.531290409801	1898.6108568646662	2305.0377930851278	1773.222047022454	2090.6612802597406	1991.3861627345946	1085.5059013689404	2342.9620918094975	1254.6969712899856	1586.6633575648389	407.3141353896366	478.05898954868337	146.92662441719747	387.3535321670245	300.6840843670887	488.87439747600666	0.9258684186690246
ENSDARG00000113076	9.04926946451334e-4	0.059457869421985346	1.6914384862875493	12	43848634	44024244	-1	protein_coding	si:ch211-182p11.1	si:ch211-182p11.1 [Source:ZFIN;Acc:ZDB-GENE-131127-323]	591	450	321	439	782	552	522	474	379	701	483	286	423	145	263	235	340	69	67	49	83	50	88	667.5120212332654	361.06047738288987	317.5992968428683	597.9319753371907	713.2531711903819	529.5769739847641	523.7126044500052	515.9152804303504	496.60007919372566	505.7375564797104	461.45810814215804	363.2619235445236	454.83604040860337	173.34620671640567	389.99938616828973	226.98521035654088	252.08670166918	83.14992704699682	66.04113876239543	33.48560277415198	89.05912235419123	35.20890917647409	68.17899679538604	0.8653662054688106
ENSDARG00000100106	0.01033232814419761	0.2760687371253828	1.4882922740263493	12	43852970	43982343	-1	protein_coding	CR385054.1	NA	468	436	233	345	600	396	423	408	315	475	344	248	292	110	265	206	298	47	58	14	76	30	72	528.5881995552761	349.82748475319994	230.53157683610064	469.9009828959699	547.2530725245897	379.9139161195046	424.3878001577628	444.07897556030167	412.74149062275353	342.68949975443996	328.6575345774376	314.99635328336313	313.97665200783024	131.50401888830774	392.9651609680486	198.97426950403158	220.9465796982813	56.638356104476095	57.169941018193065	9.567315078329138	81.54811203516306	21.12534550588445	55.782815559861305	0.8505865158568
ENSDARG00000006588	0.041197259798295575	0.5315740139553253	1.0827413231483918	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]	2135	6402	1292	1617	6021	2135	4791	5110	3158	2319	1673	1601	1528	659	3376	2748	1814	914	994	1131	1158	476	646	2411.401294979732	5136.6870582339125	1278.3124346448155	2202.405476355894	5491.684582784258	2048.2732598867233	4806.718559233668	5561.871483120445	4137.897229798907	1673.0462103800976	1598.3838818257357	2033.50468389784	1643.001110506728	787.8286222490436	5006.227861992951	2654.278119403295	1344.956696552625	1101.4352655210882	979.7745064152397	772.9023823993039	1242.5357070620896	335.1888153600333	500.4958173843111	0.8361919980836096
ENSDARG00000093936	0.0035153535947377123	0.15192468432159686	1.3838467815564306	18	7591381	7593581	1	protein_coding	si:dkeyp-1h4.6	si:dkeyp-1h4.6 [Source:ZFIN;Acc:ZDB-GENE-060503-841]	926	2311	630	878	846	743	1172	839	488	629	597	868	411	228	618	495	724	249	200	220	108	210	104	1045.8817794619354	1854.246140515241	623.3257227757227	1195.8639506743814	771.6268322596715	712.8182820121009	1175.8451578839197	913.1918149389537	639.4217378536625	453.7930428327216	570.3736864614251	1102.487236491771	441.9328903260898	272.57196642303785	916.4244131254869	478.1177835169691	536.7963882602539	300.0627802130755	197.1377276489416	150.34352265945788	115.88415920786329	147.87741854119116	80.57517803091076	0.8274965793406488
ENSDARG00000113315	0.00940126645106858	0.26436559197462434	1.4704232663531722	12	46098784	46112892	-1	protein_coding	zgc:153932	zgc:153932 [Source:ZFIN;Acc:ZDB-GENE-070209-223]	398	550	265	276	418	351	454	332	248	459	297	285	333	69	278	193	275	33	53	41	32	55	59	449.52586201495706	441.296139023532	262.1925659294707	375.92078631677595	381.2529738587975	336.7418801968337	455.48950655230334	361.3583820735788	324.95203071251706	331.1462744995536	283.7537435159854	361.99177695870355	358.0624147897516	82.48888457539304	412.24269716648115	186.4176408460102	203.89365576183678	39.76735641378109	52.24149782696952	28.01856558653533	34.33604717270023	38.729800094121494	45.71091830599745	0.8147455945858827
ENSDARG00000097157	0.006780794722889458	0.2194637594185452	1.215767941202929	15	29593547	29598679	-1	protein_coding	si:ch211-207n23.2	si:ch211-207n23.2 [Source:ZFIN;Acc:ZDB-GENE-131121-310]	823	1318	594	717	1071	783	891	857	534	1087	706	702	752	325	628	561	774	119	166	125	202	209	296	929.5471970811801	1057.506020423664	587.7071100456815	976.5768253229287	976.8467344563926	751.193425054475	893.9232386301812	932.783534448967	699.6950983890488	784.2178657538448	674.5122657316016	891.6429032456488	808.5974051708505	388.53460126090926	931.2532871242812	541.8668213192317	573.8679620351334	143.40349737090756	163.62431394862153	85.42245605651016	216.7462977776702	147.17324035766168	229.32935285720757	0.8022574389576833
ENSDARG00000030722	1.2647258062943012e-48	7.665819293401334e-45	2.5351782230345496	2	23749614	23768832	-1	protein_coding	xirp1	xin actin binding repeat containing 1 [Source:NCBI gene;Acc:497637]	654	1586	875	542	1420	1186	613	1971	587	3523	858	1273	247	181	177	313	391	226	238	380	255	367	316	738.6681250195526	1272.537593620585	865.7301705218372	738.2212542887411	1295.1656049748624	1137.8229912063953	615.0111619307531	2145.293286346457	769.1404920493851	2541.6739108102993	819.7330368239577	1616.896603748876	265.5898391984043	216.3838856253064	262.4710697786589	302.32498230466933	289.899706919557	272.3461378640765	234.5938959022405	259.6842664117909	273.61537590745496	258.43339335531977	244.8245794016135	0.7744620440387945
ENSDARG00000104899	3.896045456031685e-26	7.266124775499093e-23	8.0467000633446375	8	7828414	7848287	1	processed_transcript	CR931813.2	NA	152	308	349	173	144	90	119	214	131	152	142	155	2	1	0	5	1	1	3	2	0	1	1	171.67821865897858	247.12583785317793	345.30266229956703	235.63150736522547	131.34073740590154	86.34407184534196	119.39042132097819	232.92377639682488	171.6480484812086	109.6606399214208	135.66677299417483	196.87272080210195	2.150525013752262	1.1954910808027976	0	4.829472560777465	0.7414314754975883	1.2050714064782149	2.957065914734124	1.3667592969041624	0	0.7041781835294817	0.7747613272202959	0.7628900169015373
ENSDARG00000007769	0.009054069087406826	0.2591593896918435	1.7923325293327497	7	56602521	56606752	-1	protein_coding	sult5a1	sulfotransferase family 5A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060929-978]	328	360	137	111	326	105	364	246	82	611	154	304	244	50	190	99	107	40	12	13	13	41	35	370.463524474638	288.8483819063119	135.5486095559905	151.18553362739902	297.34083607169373	100.73475048623229	365.1942299229921	267.7534999701819	107.44381660655806	440.8069144209744	147.13157071199242	386.1245620892838	262.36405167777593	59.77455404013988	281.7486059770915	95.62355670339382	79.33316787824194	48.20285625912859	11.828263658936496	8.883935429877056	13.949019163909469	28.87130552470875	27.116646452710356	0.7580761073755748
ENSDARG00000068951	0.025204699752768938	0.4314988631850833	1.7012768354619068	18	15758375	15768336	1	protein_coding	si:ch211-219a15.4	si:ch211-219a15.4 [Source:ZFIN;Acc:ZDB-GENE-060503-308]	123	242	46	143	187	105	112	412	160	243	130	190	92	42	177	45	118	9	13	7	8	7	14	138.92382167798925	194.1703011703541	45.51267182171944	194.77055233079332	170.56054093683045	100.73475048623229	112.36745536092064	448.4326910069713	209.64647142743036	175.31273355858718	124.20197527635723	241.32785130580237	98.92415063260405	50.2106253937175	262.4710697786589	43.46525304699719	87.48891410871542	10.845642658303934	12.813952297181203	4.783657539164569	8.584011793175058	4.9292472847063715	10.846658581084142	0.7263401142000384
ENSDARG00000077169	3.4289156763020397e-4	0.02927255653941653	1.5564630517704532	14	11450498	11456724	-1	protein_coding	si:ch211-153b23.4	si:ch211-153b23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-7332]	394	582	300	284	327	366	354	710	363	663	312	341	384	78	273	136	257	78	81	145	72	89	99	445.0080141555103	466.97155074853754	296.82177275034417	386.8170409926245	298.2529245259014	351.132558837724	355.16142140862416	772.7844917838582	475.6354320509826	478.3223964993552	298.0847406632574	433.1199857646243	412.9008026404343	93.24830430261822	404.828260167084	131.36165365314707	190.54788920288019	93.99556970530075	79.84077969782135	99.09004902555178	77.25610613857552	62.67185833412387	76.70137139480929	0.7119428867017134
ENSDARG00000056210	3.5493095322922174e-28	7.171084134202068e-25	3.736083071110365	8	24968098	24970790	-1	protein_coding	hspa1b	heat shock protein family A (Hsp70) member 1B [Source:ZFIN;Acc:ZDB-GENE-060503-867]	69	189	78	121	180	146	154	343	135	753	376	289	31	17	21	23	37	14	16	36	17	22	34	77.93287557545739	151.64540050081374	77.173660915089485	164.80585197220972	164.1759217573769	140.06927210466586	154.5052511212659	373.33109955192026	176.88921026689437	543.2530385580911	359.23032849161785	367.0723633019836	33.333137713160056	20.323348373647562	31.140635397468003	22.215573779576342	27.432964593410766	16.870999690695008	15.771018211915328	24.601667344274926	18.241025060496998	15.491920037648597	26.34188512549006	0.705678727252734
ENSDARG00000109626	0.0025851170543136864	0.1242908556570955	1.7435383970286102	12	46283843	46315898	-1	protein_coding	si:ch211-226h7.3	si:ch211-226h7.3 [Source:ZFIN;Acc:ZDB-GENE-130531-9]	287	199	230	172	179	289	259	236	208	436	346	176	284	72	122	198	183	29	25	17	26	22	62	324.1555839153082	159.66896666487796	227.5633591085972	234.26947553074442	163.26383330316926	277.26040848115366	259.84974052212897	256.8692113535078	272.54041285565944	314.5528881956544	330.56833419707385	223.5457991043222	305.3745519528212	86.07535781780143	180.9122627852903	191.24711340678763	135.68196001605864	34.94707078786823	24.6422159561177	11.617454023685381	27.898038327818938	15.491920037648597	48.03520228765834	0.6738768348685467
ENSDARG00000073820	0.0389472929694733	0.5194043553602201	1.4519429467328906	14	11504504	11507426	-1	protein_coding	zgc:174917	zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]	210	299	210	144	149	184	143	255	135	292	144	130	303	15	191	130	89	10	24	36	36	23	9	237.18701262095726	239.90462830552013	207.77524092524092	196.13258416527438	135.9011796769398	176.52565799492135	143.4691617554612	277.54935972518854	176.88921026689437	210.6638609016768	137.5775726138111	165.11905615660163	325.80453958346766	17.932366212041966	283.2314933769709	125.56628658021411	65.98740131928535	12.050714064782147	23.656527317872992	24.601667344274926	38.62805306928776	16.19609822117808	6.972851944982663	0.6645928367460537
ENSDARG00000018566	5.947771567969569e-32	1.6022635740602466e-28	2.19404686683738	25	35019693	35041057	1	protein_coding	flnca	filamin C, gamma a (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-070503-1]	1125	4638	1193	1396	2844	1821	1033	3198	1149	4915	1949	2990	707	458	518	688	831	458	650	1408	613	921	833	1270.644710469414	3721.329986892985	1180.361249637202	1901.3964409355767	2593.979563766555	1747.0283870040857	1036.3891195342055	3480.7954996123644	1505.5237229382342	3545.934507985416	1862.0742293355404	3797.7382916018373	760.2105923614246	547.5349150076813	768.135673137544	664.5354243629793	616.1295561384959	551.9227041670224	640.6976148590602	962.1985450205303	657.7499036520388	648.5481070306527	645.3761855745065	0.6469135630854522
ENSDARG00000058206	0.0016198866686230914	0.09021534527921327	1.034631007362572	14	11457500	11461002	1	protein_coding	si:ch211-153b23.5	si:ch211-153b23.5 [Source:ZFIN;Acc:ZDB-GENE-030131-9744]	1371	1622	1013	1203	1183	1282	1297	2066	1130	2025	1053	1006	1232	374	1020	845	1085	338	438	676	417	622	532	1548.4923538253922	1301.4224318112163	1002.2681859869955	1638.52429688073	1079.0006413276494	1229.9233345080934	1301.2552643135186	2248.694028204861	1480.628204456227	1460.93944632156	1006.0359997384936	1277.7674653349327	1324.7234084713934	447.11366422024633	1512.5451478770171	816.1808627713917	804.4531509148833	407.3141353896366	431.7316235511821	461.9646423536069	447.4416147192499	437.9988301553376	412.1730260811974	0.6244697479281573
ENSDARG00000088641	0.09232546186973313	0.7081400895386523	1.053289889635083	19	40196462	40199098	-1	protein_coding	grn2	granulin 2 [Source:ZFIN;Acc:ZDB-GENE-050522-264]	282	455	231	204	241	176	297	317	116	316	142	204	301	235	165	219	416	57	70	12	37	25	42	318.50827409099975	365.07226046492195	228.552765017765	277.8544942341387	219.81331746404354	168.8506293864465	297.97441287672706	345.0319491485677	151.993691784887	227.97869878400638	135.66677299417483	259.1099035072826	323.6540145697154	280.94040398865747	244.67642098010572	211.530898162053	308.4354938069967	68.68907016925824	68.99820467712956	8.200555781424974	39.701054543434644	17.604454588237044	32.53997574325243	0.6140115671602955
ENSDARG00000077982	0.00148339802219257	0.08449649613831857	0.9491549962136016	22	661505	665371	1	protein_coding	elf3	E74-like factor 3 (ets domain transcription factor, epithelial-specific ) [Source:ZFIN;Acc:ZDB-GENE-030131-8760]	882	1141	709	519	975	815	788	987	552	1073	787	700	585	417	571	487	918	269	250	263	343	375	280	996.1854530080204	915.4888993197274	701.48878959998	706.8945220956765	889.2862428524583	781.8935394883745	790.5853109321916	1074.2792864657297	723.2803264246347	774.1175436558192	751.8996503268703	889.1026100740088	629.0285665225366	498.5197806947666	846.7287053311537	470.39062741972515	680.634094506786	324.16420834263977	246.42215956117698	179.72884754289737	368.0395056323806	264.06681882355565	216.93317162168285	0.5857604967459251
ENSDARG00000004748	0.005803651175393134	0.2018787987767669	0.8034725792550252	3	39472342	39488639	-1	protein_coding	zgc:100868	zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]	3890	3888	2195	2360	3150	3047	2304	2294	3084	4214	2661	1946	1960	777	2439	1460	2375	836	1447	1319	1017	1184	1621	4393.607043312018	3119.5625245881683	2171.7459706233517	3214.3951293753303	2873.078630754096	2923.226521252855	2311.5590817103675	2496.8558086650296	4040.93573676372	3040.1969515057053	2542.318893926051	2471.7052560057446	2107.5145134772165	928.8965697837738	3616.7623683059264	1410.20598774702	1760.8997543067721	1007.4396958157876	1426.2914595400923	901.3777563082951	1091.2424992073793	833.7469692989064	1255.8881114240996	0.5848921713714804
ENSDARG00000041433	0.27719841072708673	0.9091822873482438	0.6530634850531625	20	46039591	46043405	1	protein_coding	si:dkey-7c18.24	si:dkey-7c18.24 [Source:ZFIN;Acc:ZDB-GENE-041014-63]	397	1738	678	1409	1202	522	1144	399	170	783	199	743	830	437	291	657	1108	171	276	44	584	164	764	448.3964000500954	1394.4957993143612	670.8172064157778	1919.1028547838307	1096.3303219575946	500.7956167029834	1147.7532940436895	434.283115805295	222.74937589164475	564.8965859110032	190.12456215380837	943.7189132642693	892.4678807071887	522.4296023108226	431.52023336491374	634.592694486159	821.5060748513278	206.06721050777472	272.0500641555394	30.068704531891573	626.6328609017793	115.485222098835	591.9176539963061	0.5763787047542948
ENSDARG00000043701	5.652293307421215e-19	5.713641838565524e-16	1.5854827759194998	8	7033049	7052493	1	protein_coding	gpd1a	glycerol-3-phosphate dehydrogenase 1a [Source:ZFIN;Acc:ZDB-GENE-050417-209]	332	440	449	301	347	350	360	268	251	474	344	271	49	60	118	80	90	57	73	104	117	232	85	374.98137233408477	353.03691121882565	444.2432532163484	409.97158217880275	316.49469361005436	335.7825016207743	361.1811065172449	291.6989349268648	328.88290205178134	341.9680481760096	328.6575345774376	344.2097247572234	52.687862836930414	71.72946484816786	174.98071318577257	77.27156097243945	66.72883279478295	68.68907016925824	71.95527059186368	71.07148343901645	125.54117247518522	163.36933857883974	65.85471281372514	0.5714737454367196
ENSDARG00000089086	1.1124743135509952e-37	3.85313424743484e-34	1.9048865890084494	11	18249809	18253111	-1	protein_coding	mustn1b	musculoskeletal, embryonic nuclear protein 1b [Source:ZFIN;Acc:ZDB-GENE-111129-2]	441	890	325	432	571	544	378	446	405	689	413	397	103	177	114	171	174	122	146	244	128	166	179	498.0927265040102	714.0973886017155	321.55692047953954	588.3977524958232	520.8025073525679	521.9019453762892	379.24016184310716	485.4392723036631	530.6676308006831	497.0801375385456	394.58012145488874	504.24819457054497	110.75203820824149	211.60192130209518	169.04916358625488	165.1679615785893	129.00907673658037	147.0187115903422	143.91054118372736	166.7446342223078	137.34418869080093	116.89357846589397	138.68227757243295	0.5654348055984322
ENSDARG00000041294	7.604057706189609e-8	2.425794461665356e-5	1.5870615413222342	3	62161184	62169060	1	protein_coding	noxo1a	NADPH oxidase organizer 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9700]	230	393	202	190	321	288	191	318	208	318	253	203	147	112	146	81	131	42	59	82	67	79	93	259.7762519181913	315.3261502477238	199.8599936518984	258.7860485514037	292.7803938006555	276.3010299050943	191.62664262442718	346.12037801023513	272.54041285565944	229.4216019408672	241.71615188398755	257.83975692146254	158.06358851079125	133.89500104991333	216.50156038239658	78.23745548459495	97.12752329018406	50.61299907208502	58.15562965643777	56.03713117307066	71.89109876784111	55.630076498829055	72.05280343148752	0.5569627171154139
