Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000103277	0.3594573927809341	0.9447202696990512	-0.5492303539529589	6	55852274	55864687	-1	protein_coding	cyp24a1	cytochrome P450, family 24, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-060825-1]	38	44	45	126	118	37	60	416	49	281	139	43	76	57	337	52	105	79	60	204	358	250	64	42.919554664744645	35.303691121882565	44.52326591255163	171.6160111446151	107.62643759650264	35.49700731419614	60.19685108620749	452.7864064536409	64.20423187465055	202.7278935389424	132.80057356472042	54.61630319026054	81.71995052258595	68.14299160575946	499.73305375936746	50.226514632085646	77.85030492724677	95.20064111177896	59.14131829468248	139.40944828422457	384.13452774458386	176.04454588237041	49.58472494209894	0.7186487795784994
ENSDARG00000077058	0.06838837687326778	0.6431637693143434	1.8071895291726725	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	85	107	104	65	202	193	472	73	328	123	5	21	121	147	1	105	164	0	110	4	5	43	1	96.0042670132446	85.85215795548714	102.89821455345265	88.5320692412697	184.24186774994521	185.16006517945556	473.5485618781656	79.45530690172065	429.77526642623224	88.7385441469392	4.776999049090663	26.673078302220265	130.10676333201184	175.73718887801127	1.4828873998794287	101.41892377632678	121.59476198160448	0	108.42575020691788	2.733518593808325	5.3650073707344115	30.279661891767713	0.7747613272202959	0.6742597493165369
ENSDARG00000096242	0.43743271146939056	0.9618281198760875	-0.46255187630746325	3	28822065	28828569	-1	protein_coding	si:ch211-76l23.4	si:ch211-76l23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-8310]	145	209	32	34	207	68	28	46	170	373	177	39	33	35	170	44	58	119	266	215	202	439	220	163.77198490494666	167.69253282894218	31.660989093370045	46.30908237235646	188.80231002098344	65.23774317203615	28.09186384023016	50.067727636700674	222.74937589164475	269.1014387545392	169.10576633780946	49.53571684698049	35.48366272691232	41.84218782809792	252.09085797950286	42.4993585348417	43.00302557886012	143.40349737090756	262.1931777730923	146.92662441719747	216.7462977776702	309.13422256944244	170.4474919884651	0.6438508591022485
ENSDARG00000023587	0.004894763299718746	0.18609738471590198	-1.271339204043239	17	48683769	48705993	-1	protein_coding	kcnk5a	potassium channel, subfamily K, member 5a [Source:ZFIN;Acc:ZDB-GENE-051113-112]	664	500	850	345	55	66	731	396	685	535	50	345	687	669	496	707	1003	302	863	959	654	646	981	749.9627446681695	401.1783082032109	840.9950227926419	469.9009828959699	50.16486498142072	63.31898601991744	733.3983024002946	431.0178292202928	897.5489557986862	385.976594460264	47.76999049090663	438.20057210790435	738.705342223902	799.7835330570716	735.5121503401966	682.8874200939337	743.655769924081	363.93156475642087	850.649294805183	655.3610828655459	701.742964092061	454.8991065600452	760.0408620031102	0.6404321284956567
ENSDARG00000073820	0.0389472929694733	0.5194043553602201	1.4519429467328906	14	11504504	11507426	-1	protein_coding	zgc:174917	zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]	210	299	210	144	149	184	143	255	135	292	144	130	303	15	191	130	89	10	24	36	36	23	9	237.18701262095726	239.90462830552013	207.77524092524092	196.13258416527438	135.9011796769398	176.52565799492135	143.4691617554612	277.54935972518854	176.88921026689437	210.6638609016768	137.5775726138111	165.11905615660163	325.80453958346766	17.932366212041966	283.2314933769709	125.56628658021411	65.98740131928535	12.050714064782147	23.656527317872992	24.601667344274926	38.62805306928776	16.19609822117808	6.972851944982663	0.6401580082577474
ENSDARG00000006588	0.041197259798295575	0.5315740139553253	1.0827413231483918	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]	2135	6402	1292	1617	6021	2135	4791	5110	3158	2319	1673	1601	1528	659	3376	2748	1814	914	994	1131	1158	476	646	2411.401294979732	5136.6870582339125	1278.3124346448155	2202.405476355894	5491.684582784258	2048.2732598867233	4806.718559233668	5561.871483120445	4137.897229798907	1673.0462103800976	1598.3838818257357	2033.50468389784	1643.001110506728	787.8286222490436	5006.227861992951	2654.278119403295	1344.956696552625	1101.4352655210882	979.7745064152397	772.9023823993039	1242.5357070620896	335.1888153600333	500.4958173843111	0.63712110771113
ENSDARG00000031776	0.23477357698092835	0.8840014558009951	-0.5504643979093243	3	32099507	32100999	1	protein_coding	fthl27	ferritin, heavy polypeptide-like 27 [Source:ZFIN;Acc:ZDB-GENE-040718-72]	1374	1835	478	474	1381	483	481	487	1741	1923	1393	370	492	457	944	464	708	1133	2078	1794	1398	3503	1837	1551.8807397199773	1472.3243911057841	472.93602458221505	645.6030895440282	1259.594155260764	463.3798522366685	482.5780895410967	530.0648556320267	2281.2156672197266	1387.351385321659	1330.8719350766587	469.95423675340464	529.0291533830564	546.3394239268786	1399.8457054861806	448.1750536401488	524.9334846522925	1365.3459035398173	2048.260990272503	1225.9830893230337	1500.0560608573414	2466.7361769037743	1423.2365581036836	0.6303340409011696
ENSDARG00000115701	0.69327656419981	0.99041317912743	-0.1767513671628712	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	824	1570	889	782	798	717	831	677	163	267	268	632	1436	788	474	847	1771	547	267	1098	834	366	891	930.6766590460418	1259.6998877580822	879.5818532501866	1065.1088945641984	727.8465864577043	687.8744390345577	833.7263875439737	736.8663393488339	213.57734276669467	192.6275714409168	256.04714903125955	802.7326422382479	1544.076959874124	942.0469716726045	702.8886275428492	818.1126517957027	1313.0751431062288	659.1740593435835	263.178866411337	750.3508540003852	894.8832294384998	257.7292151717903	690.3123425532837	0.6253828411065736
ENSDARG00000094990	0.26049484557708635	0.9038766120737344	0.4397100411456165	6	21053548	21066911	1	protein_coding	si:dkey-91f15.1	si:dkey-91f15.1 [Source:ZFIN;Acc:ZDB-GENE-060601-4]	258	159	170	190	147	124	400	120	130	598	197	169	361	98	161	279	119	78	148	100	151	142	219	291.4011869343189	127.57470200862107	168.19900455852837	258.7860485514037	134.07700276852447	118.96294343136005	401.3123405747166	130.61146340008872	170.33775803478716	431.42804390137917	188.2137625341721	214.6547730035821	388.16976498228325	117.15812591867417	238.74487138058802	269.4845688913826	88.230345584213	93.99556970530075	145.88191846021678	68.33796484520812	162.02322259617924	99.9933020611864	169.6727306612448	0.6246203187333129
ENSDARG00000041960	0.33642557239893234	0.9347849347402049	-0.3239819921238055	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	543	664	786	319	304	209	510	452	585	227	328	187	599	377	324	544	244	375	572	309	609	247	569	613.2978469199037	532.7647932938642	777.6730446059017	434.488155199462	277.27489007912544	200.51012239640522	511.67323423276366	491.96984547366753	766.5199111565422	163.7695083037008	313.3711376203475	237.51741154834235	644.0822416188024	450.7001374626547	480.4555175609349	525.4466146125883	180.90928002141155	451.90177742933054	563.8139010759729	211.1643113716931	653.4578977554513	173.93201133178198	440.83919518834836	0.6233646291071783
ENSDARG00000103973	0.9800051216411708	0.9996254719044343	-0.032624089568028716	KN150654.1	8142	14617	-1	protein_coding	CABZ01051602.1	sushi, nidogen and EGF-like domain-containing protein 1 [Source:NCBI gene;Acc:103910028]	4	754	1	0	4	0	4	618	0	3	4	442	1	2	428	2	435	215	0	1	136	1	333	4.517847859446805	604.9768887704421	0.9894059091678139	0	3.648353816830598	0	4.013123405747166	672.6490365104569	0	2.1643547352912	3.82159923927253	561.4047909324455	1.075262506876131	2.3909821616055953	634.6758071483955	1.9317890243109863	322.5226918414509	259.09035239281616	0	0.6833796484520812	145.92820048397598	0.7041781835294817	257.99552196435855	0.609967104247029
ENSDARG00000095464	0.8943797133639383	0.9969857996220901	-0.05986711215560121	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	150	462	242	174	556	276	50	330	198	382	257	370	225	344	177	44	288	343	36	340	494	602	495	169.41929472925517	370.6887567797669	239.43623001861096	236.99353919970656	507.1211805394531	264.78848699238205	50.16404257183957	359.181524350244	259.4375083914451	275.5945029604128	245.53775112326008	469.95423675340464	241.93406404712945	411.2489317961624	262.4710697786589	42.4993585348417	213.53226494330542	413.33949242202766	35.484790976809485	232.34908047370763	530.0627282285599	423.915266484748	383.50685697404646	0.5934373061113518
ENSDARG00000068431	0.5330789885328415	0.9802824970566474	-0.3310709340261695	2	43920461	43955410	1	protein_coding	si:ch211-195h23.3	si:ch211-195h23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-174]	174	90	76	55	262	64	422	207	193	91	264	64	368	74	172	198	98	176	211	101	42	376	291	196.52638188593602	72.21209547657797	75.19484909675386	74.91175089645897	238.96717500240416	61.40022886779873	423.384519306326	225.30477436515304	252.88605615933787	65.6520936371664	252.225549791987	81.2893814924808	395.6966025304162	88.46633997940702	255.05663277926172	191.24711340678763	72.66028459876365	212.0925675401658	207.98030266963337	69.02134449366021	45.066061914169055	264.7709970070851	225.4555462211061	0.561042398388156
ENSDARG00000104919	0.009411562418102903	0.26436559197462434	1.7733906805906627	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	586	906	542	747	567	517	512	1242	555	866	413	566	617	42	495	268	384	35	55	70	39	98	53	661.8647114089569	726.9350944642182	536.2580027689552	1017.4377803573609	517.1541535357372	495.9987238226866	513.6797959356372	1351.8286461909183	727.211197763899	624.7770669207264	394.58012145488874	718.902967574127	663.4369667425728	50.2106253937175	734.0292629403172	258.85972925767214	284.7096865910739	42.17749922673752	54.21287510345894	47.83657539164569	41.84705749172841	69.0094619858892	41.06235034267568	0.5597091910555627
ENSDARG00000003132	0.7023537196911602	0.9908880933377163	-0.4330044132323973	7	49901483	49908518	1	polymorphic_pseudogene	apip	APAF1 interacting protein [Source:NCBI gene;Acc:447941]	3	1	7	1	5	2	5	8	150	3	5	2	1	1	1	8	19	5	190	241	2	2	5	3.3883858945851038	0.8023566164064219	6.925841364174698	1.3620318344810722	4.560442271038248	1.9187571521187103	5.016404257183957	8.707430893339248	196.54356696321597	2.1643547352912	4.776999049090663	2.540293171640025	1.075262506876131	1.1954910808027976	1.4828873998794287	7.727156097243945	14.087198034454177	6.0253570323910735	187.28084126649452	164.69449527695159	2.1460029482937646	1.4083563670589634	3.873806636101479	0.553031913470523
ENSDARG00000056909	0.7087433027374074	0.9913289850823064	-0.18738530185046035	24	33552198	33578392	-1	protein_coding	LO018309.1	epidermal growth factor receptor-like [Source:NCBI gene;Acc:571431]	224	112	447	350	507	533	496	292	127	398	334	89	271	279	316	64	623	55	343	358	522	576	114	252.99948012902107	89.86394103751925	442.2644413980128	476.71114206837524	462.4288462832783	511.3487810396363	497.62730231264857	317.8212276068826	166.40688669552284	287.1377282152992	319.10353647925626	113.04304613798112	291.3961393634315	333.54201154398055	468.59241836189943	61.81724877795156	461.91180923499746	66.278927356301807	338.0912029179348	244.6499141458451	560.1067695046726	405.6066337129815	88.32279130311373	0.5511206951105678
ENSDARG00000086739	0.4529328920990937	0.9651386328629247	0.5154685274575536	19	43750676	43768721	1	protein_coding	si:ch1073-513e17.1	si:ch1073-513e17.1 [Source:ZFIN;Acc:ZDB-GENE-030131-7188]	2	89	56	52	77	51	148	150	98	238	92	55	74	53	68	155	90	59	102	0	51	101	59	2.2589239297234025	71.40973886017154	55.40673091339758	70.82565539301575	70.23081097398901	48.92830737902711	148.48556601264514	163.2643292501109	128.4084637493011	171.7054756664352	87.8967825032682	69.85806222010069	79.56942550883369	63.36102728254828	100.83634319180115	149.71364938410144	66.72883279478295	71.09921298221467	100.54024110096022	0	54.723075181491	71.12199653647765	45.71091830599745	0.550730053030805
ENSDARG00000097973	0.7596089388894173	0.9929206404774564	-0.3018016693002724	15	46313082	46315233	1	protein_coding	si:ch1073-190k2.1	si:ch1073-190k2.1 [Source:ZFIN;Acc:ZDB-GENE-131127-449]	179	252	0	411	448	374	0	359	175	593	196	173	0	208	288	194	618	305	201	305	379	594	312	202.17369171024453	202.19386733441831	0	559.7950839717207	408.615627485027	358.80758744619885	0	390.74596133859876	229.30082812375196	427.82078600922716	187.258362724354	219.73535934686217	0	248.66214480698193	427.07157116527543	187.38353535816566	458.20465185750953	367.5467789758555	198.1234162871863	208.4307927778848	406.6675587016684	418.28184101651215	241.72553409273232	0.5424909364090272
ENSDARG00000040738	0.6909295160077187	0.99041317912743	0.2518061971554402	9	22017368	22018304	1	protein_coding	zgc:153846	zgc:153846 [Source:ZFIN;Acc:ZDB-GENE-060929-898]	78	37	194	177	166	203	231	152	340	635	475	167	49	178	208	104	45	51	424	32	234	480	267	88.0980332592127	29.68719480703761	191.9447463785559	241.07963470314976	151.40668339846982	194.7538509400491	231.75787668189884	165.44118697344572	445.4987517832895	458.121752303304	453.814909663613	212.1144798319421	52.687862836930414	212.797412382898	308.44057917492114	100.45302926417129	33.36441639739147	61.458641730388955	417.93198261575617	21.8681487504666	251.08234495037044	338.0055280941512	206.861274367819	0.5386006382920474
ENSDARG00000075016	0.6616799450689668	0.9894859083235118	0.2124659320674195	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	456	266	744	157	92	197	217	75	163	120	127	102	101	534	38	171	87	147	408	121	205	144	66	515.0346559769357	213.42685996410822	736.1179964208535	213.83899801352834	83.91213778710376	188.99757948369296	217.71194476178374	81.63216462505545	213.57734276669467	86.57418941164799	121.33577584690283	129.5549517536413	108.60151319448923	638.392237148694	56.34972119541829	165.1679615785893	64.50453836829018	177.14549675229756	402.16096440384086	82.68893746270183	219.96530220011087	101.40165842824537	51.134247596539524	0.5354992043947628
ENSDARG00000019763	0.838893704845795	0.9944021696682189	-0.10346771906356812	6	8355122	8362516	-1	protein_coding	acp5a	acid phosphatase 5a, tartrate resistant [Source:ZFIN;Acc:ZDB-GENE-040426-2864]	309	51	22	151	116	131	81	57	28	101	107	93	54	141	93	120	52	98	46	86	46	171	147	349.0037471422657	40.92018743672752	21.766930001691907	205.6668070066419	105.80226068808734	125.67859346377553	81.26574896638012	62.04044511504215	36.68813249980031	72.8666094214704	102.22777965054019	118.12363248126117	58.06417537131107	168.56424239319446	137.90852818878687	115.90734145865918	38.55443672587459	118.09699783486505	45.341677359256565	58.77064976687899	49.35806781075659	120.41446938354137	113.8899151013835	0.5335011922627443
ENSDARG00000101890	0.5719091452291911	0.9816592726429549	-0.26834162013088103	2	51613453	51634431	-1	protein_coding	pigr	polymeric immunoglobulin receptor [Source:ZFIN;Acc:ZDB-GENE-060503-327]	136	131	15	81	138	109	25	101	79	169	34	73	24	151	86	119	174	84	27	163	95	191	156	153.60682722119137	105.10871674924127	14.841088637517208	110.32457859296684	125.86820668065563	104.57226479046972	25.082021285919787	109.93131502840801	103.51294526729374	121.9253167547376	32.48359353381651	92.72070076486092	25.806300165027142	180.51915320122245	127.52831638963086	114.94144694650369	129.00907673658037	101.22599814417003	26.613593232607116	111.39088269768924	101.93514004395382	134.498033054131	120.86276704636616	0.5215301728477139
ENSDARG00000090600	0.08672733582434912	0.6925163687346078	1.20361638328255	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	125	201	274	94	155	126	263	142	192	173	18	101	122	214	3	117	186	12	241	17	14	192	9	141.18274560771266	161.2736798976908	271.097219111981	128.03099244122077	141.37371040218568	120.88170058347875	263.86286392787616	154.55689835677165	251.57576571291642	124.8111230684592	17.197196576726387	128.28480516782128	131.18202583888797	255.8350912917987	4.448662199638286	113.0096579221927	137.90625444255141	14.460856877738577	237.55096181697462	11.617454023685381	15.022020638056352	135.2022112376605	6.972851944982663	0.5148208311115527
ENSDARG00000079463	0.5312181964731013	0.9802631028319401	-0.4146566768688673	7	19509888	19526721	-1	protein_coding	man2b2	mannosidase, alpha, class 2B, member 2 [Source:ZFIN;Acc:ZDB-GENE-140106-166]	19	167	33	22	166	23	32	33	133	201	30	23	19	17	94	38	157	99	145	323	17	161	153	21.459777332372322	133.99355493987247	32.650395002537856	29.96470035858359	151.40668339846982	22.06570724936517	32.10498724597733	35.918152435024396	174.26862937405147	145.0117672645104	28.661994294543977	29.21337147386029	20.429987630646487	20.323348373647562	139.3914155886663	36.703991461908736	116.40474165312136	119.30206924134326	142.92485254548265	220.73162645002225	18.241025060496998	113.37268754824656	118.53848306470526	0.508933320122954
ENSDARG00000088885	0.8549604425104426	0.9950417310221783	-0.10692233955686418	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	333	398	29	774	698	582	36	480	219	768	309	202	33	247	434	319	720	319	253	390	531	716	343	376.1108342989465	319.3379333297559	28.692771365866605	1054.21263988835	636.6377410369394	558.3583312665447	36.11811065172449	522.4458536003549	286.9536077662953	554.0748122345472	295.21854123380297	256.56961033564255	35.48366272691232	295.286296958291	643.573131547672	308.1203493776023	533.8306623582636	384.41777866655053	249.3792254759111	266.5180628963117	569.7637827719944	504.1915794071089	265.7431352365615	0.5081036976951971
