Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_het_3 count	srpk3_hom_ttnb_wt_4 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_7 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000117097	0.7660683194690279	0.9929141661946842	0.11961781450580983	9	22022105	22023061	-1	protein_coding	crygm2c	crystallin, gamma M2c [Source:ZFIN;Acc:ZDB-GENE-050516-11]	96	97	95	86	105	62	81	202	46	34	225	109	151	121	116	174	63	66	28	190	136	178	64	103.0081415181007	75.15184874036869	86.6484031497267	127.52831638963086	114.28503047507763	74.71442720164931	102.88187345142101	145.7332188429408	34.10584787288906	27.280124957818344	158.4400912941334	104.57226479046972	144.265371282538	82.68893746270183	157.99569279980437	171.5098230545792	75.31593809057625	63.74903780226255	30.107350192531666	248.95518482007355	136.44619579540364	176.1142518318709	72.28556575114888	0.6454406093127276
ENSDARG00000038805	0.7123144271619122	0.9918483394521341	-0.14077067901573465	10	110868	116036	1	protein_coding	pigp	phosphatidylinositol glycan anchor biosynthesis, class P [Source:ZFIN;Acc:ZDB-GENE-030131-4041]	44	307	136	86	123	50	109	88	309	67	56	151	135	179	95	56	112	150	123	118	126	155	125	47.21206486246282	237.85172745663084	124.04402977224034	127.52831638963086	133.87674998509095	60.253570323910736	138.44597785438137	63.4877389018752	229.10232592875477	53.75789329923027	39.43397827765097	144.86616498496264	128.9789743254479	122.32495707292254	129.39302427570186	55.198563741703644	133.89500104991333	144.88417682332397	132.2572883457641	154.6142726777299	126.41338728103572	153.35791592101117	141.18274560771266	0.6419655017865965
ENSDARG00000103826	0.7740046770920291	0.993039909321622	0.08692328615017285	18	402048	423921	1	protein_coding	gpib	glucose-6-phosphate isomerase b [Source:ZFIN;Acc:ZDB-GENE-020513-3]	584	749	663	471	591	993	480	1007	1420	1850	1989	1264	1678	1908	1307	1302	549	1445	1170	1084	745	798	1314	626.6328609017793	580.2962340880016	604.7146451396716	698.4399653432109	643.261457245437	1196.6359066328673	609.670361193606	726.5017394794128	1052.8326952065754	1484.3597403518804	1400.610407040139	1212.654520139025	1603.1608808748265	1303.888369246571	1780.1756076667614	1283.3666069946098	656.324603360736	1395.7175700646876	1258.0571330450732	1420.3548439208407	747.4442343204097	789.5459155159155	1484.1130218282754	0.6315229563515091
ENSDARG00000078069	0.8522543989260506	0.9943998131610338	0.1294235169927571	19	47564890	47571808	-1	protein_coding	rrm2	ribonucleotide reductase M2 polypeptide [Source:NCBI gene;Acc:30733]	690	917	766	416	367	322	521	858	556	868	703	741	529	522	490	329	19	809	12	7	252	819	205	740.3710171613487	710.4561370610113	698.6597559230595	616.8811583498423	399.45339223193804	388.03299288598515	661.7463712122266	619.0054542932832	412.23590037665906	696.4455430407742	495.0372630212256	710.8995248599822	505.4064993937921	356.7241764919864	667.3955988957254	324.29156198250894	22.714330535253154	781.4086603337939	12.903150082513571	9.172033124950078	252.82677456207145	810.3234396084396	231.53970279664875	0.6256224127094238
ENSDARG00000099099	0.3407379739852828	0.9369685910797718	0.5089111501988198	4	76838989	76891899	1	lincRNA	CABZ01015815.1	NA	153	199	286	121	208	131	29	224	28	325	212	263	178	178	26	31	114	273	177	153	46	211	230	164.169225544473	154.1775041168389	260.85729790338775	179.42937538541088	226.39320322682045	157.86435424864612	36.83425098878036	161.6051535684096	20.76008131393247	260.7659003320871	149.28577490825012	252.3165655036104	170.0611661476276	121.64157742447046	35.412827696507875	30.556347785585945	136.28598321151892	263.68920181844965	190.32146371707518	200.47443830248028	46.15091916609241	208.76464683440872	259.7762519181913	0.6187282695228196
ENSDARG00000069381	0.7762886588148035	0.9934276310468096	-0.16388269380989348	9	33061564	33063083	-1	protein_coding	si:ch211-125e6.5	si:ch211-125e6.5 [Source:ZFIN;Acc:ZDB-GENE-070912-39]	325	161	296	376	211	37	199	217	244	188	38	161	126	29	181	51	133	109	199	97	315	97	67	348.72547909773675	124.73657368246764	269.97818244546426	557.5656623546652	229.65848981182268	44.58764203969395	252.7591705781825	156.5549925193968	180.90928002141155	150.8430438844073	26.758770974120306	154.45995074555617	120.3803760370847	19.818009805110357	246.52776204107406	50.27012055048011	159.0003137467721	105.28250182494875	213.97723886835007	127.09817330287966	316.0334682025893	95.97237318927795	75.67395164573398	0.5988490578344416
ENSDARG00000043249	0.001858672011228242	0.09947793137357336	1.42047651854531	21	45626136	45633317	1	protein_coding	irf1b	interferon regulatory factor 1b [Source:ZFIN;Acc:ZDB-GENE-041114-13]	56	42	173	79	428	79	130	86	164	487	95	259	51	80	99	41	59	68	105	41	138	131	192	60.08808255222541	32.53997574325243	157.79130257792337	117.14810459047486	465.84755279364975	95.20064111177896	165.11905615660163	62.044835745014396	121.59476198160448	390.74767218992747	66.89692743530077	248.47905119937298	48.72539030072476	54.6703718761665	134.84115161362615	40.41323416803303	70.53397376736507	65.68082682657354	112.90256322199374	53.72190830327903	138.45275749827724	129.61217410098362	216.85669725344664	0.5939623036925233
ENSDARG00000022614	0.559545199027232	0.980273533628338	-0.25563738477142806	13	27332656	27354033	-1	protein_coding	ddx43	DEAD (Asp-Glu-Ala-Asp) box polypeptide 43 [Source:ZFIN;Acc:ZDB-GENE-080204-77]	161	84	55	75	40	63	35	153	39	194	169	120	40	192	97	45	43	42	71	38	37	68	36	172.75323733764805	65.07995148650485	50.16486498142072	111.21655499095715	43.537154466696244	75.91949860812753	44.45513050370044	110.3820914998512	28.915827544405943	155.65718358284585	119.0061130164824	115.12542912712262	38.215992392725305	131.20889250279959	132.117087944664	44.35598872101186	51.4061164745203	40.56756951053071	76.3436379882053	49.79103696401471	37.121391503161284	67.27960182341134	40.66063073502124	0.5754743037756315
ENSDARG00000039099	0.73275779996268	0.9924809199077843	0.12709532040856744	7	8373025	8374950	-1	protein_coding	aep1	aerolysin-like protein [Source:NCBI gene;Acc:503710]	1007	1176	1065	389	545	1058	992	1491	1018	1013	1166	1274	1015	2622	1630	1738	621	1717	573	229	958	2491	697	1080.5124844659103	911.119320811068	971.3742037311467	576.84319855309775	593.1937296087362	1274.9655480539511	1259.9854131334525	1075.6843034397264	754.7772420565449	812.7872524197054	821.0717619953757	1222.2483058996186	969.7308069654046	1791.821438241357	2220.1118902041476	1713.1268532693025	742.3999611785374	1658.4408773709818	616.1254164400231	300.0565122305097	961.1430556764462	2464.6101197370244	787.2349895086057	0.5751317856841687
ENSDARG00000057365	0.06523798845078889	0.6319197083457357	1.2525668445883962	8	18200331	18203342	-1	protein_coding	elovl8b	ELOVL fatty acid elongase 8b [Source:ZFIN;Acc:ZDB-GENE-050522-453]	80	1	77	39	117	3	39	194	66	154	79	142	57	101	39	72	8	5	76	83	130	143	52	85.84011793175058	0.7747613272202959	70.23081097398901	57.83260859529772	127.34617681508651	3.615214219434644	49.53571684698049	139.9616062154976	48.934477382840825	123.56291892658896	55.630076498829055	136.23175780042843	54.457789159633556	69.02134449366021	53.11924154476181	70.96958195361897	9.563928646422381	4.829472560777465	81.71995052258595	108.75410705297949	130.4265106867829	141.4850450109974	58.73202217280846	0.5650425025456896
ENSDARG00000056498	0.35335039523317385	0.9411931313654154	0.5150664271647323	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	160	1030	131	82	186	590	881	590	139	1351	408	499	238	211	365	235	226	287	73	244	193	626	192	171.68023586350117	798.0041670369047	119.48358750120208	121.59676679011315	202.44776827013752	710.9921298221467	1118.999142107431	425.656431273936	103.05897509416477	1083.983788765076	287.3046988800285	478.72990945361823	227.38515473671555	144.19310582338915	497.14161958559134	231.63682998750636	270.1809842614323	277.21172498862654	78.49416300195756	319.71086892683127	193.63320432730075	619.3680991390515	216.85669725344664	0.5582495398726126
ENSDARG00000103457	0.8520252197323616	0.9943998131610338	-0.20770737178398926	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	97	138	1	1	218	92	84	144	174	131	145	7	0	7	81	1	1	5	3	2	5	2	1	104.08114299224758	106.91706315640083	0.9120884542076495	1.4828873998794287	237.27749184349452	110.86656939599575	106.69231320888106	103.88902729397759	129.00907673658037	105.10871674924127	102.10583661177485	6.715650032415486	0	4.783657539164569	110.32457859296684	0.985688638244708	1.1954910808027976	4.829472560777465	3.225787520628393	2.6205808928428795	5.016404257183957	1.9788118183356278	1.1294619648617013	0.5537046179668645
ENSDARG00000105265	0.925394432201311	0.9974594794917426	-0.15808701712599332	13	330611	337318	-1	protein_coding	zgc:171534	zgc:171534 [Source:ZFIN;Acc:ZDB-GENE-080218-6]	0	342	336	0	279	222	282	0	825	279	899	373	323	328	0	0	234	0	246	248	311	0	175	0	264.9683739093412	306.46172061377024	0	303.67165240520626	267.5258522381637	358.18133720124354	0	611.6809672855103	223.8574959773917	633.0561869930041	357.84820887013944	308.5941385712568	224.14852469228265	0	0	279.74491290785465	0	264.5145766915282	324.95203071251706	312.02034479684215	0	197.6558438507977	0.5525431531713799
ENSDARG00000099558	0.5609652051664624	0.980273533628338	0.14507633492753055	8	40532304	40555340	-1	protein_coding	NPC1L1	NPC1-like 1 [Source:NCBI gene;Acc:100616532]	765	1345	1317	590	907	624	485	1249	1070	1405	1229	943	946	541	278	492	256	421	763	484	537	194	240	820.8461277223649	1042.0539851112978	1201.2204941914745	874.9035659288629	987.2049775323372	751.964557642406	616.0210941227061	901.0930214595696	793.3316787824194	1127.3110460510227	865.434987557733	904.6939972239719	903.8082200879534	369.70838981257594	378.64484998573806	484.95881001639634	306.0457166855162	406.6415896174626	820.4252927464879	634.1805760679769	538.7618172215571	191.9447463785559	271.0708715668083	0.5498733525791624
ENSDARG00000103285	0.5387478536199717	0.980273533628338	0.804567589773138	KN149948.1	69090	81179	-1	protein_coding	CCDC134	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	1	184	1	1	5	4	1	177	3	191	140	144	89	207	1	87	0	4	2	106	126	6	87	1.0730014741468823	142.55608420853443	0.9120884542076495	1.4828873998794287	5.4421443083370304	4.8202856259128595	1.2701465858200125	127.6969293821808	2.2242944264927647	153.2501137336266	98.58494569412744	138.15051495254716	85.0305830738138	141.45958722958082	1.3620318344810722	85.7549115272896	0	3.8635780486219726	2.150525013752262	138.89078732067262	126.41338728103572	5.936435455006883	98.26319094296801	0.5463238876436117
ENSDARG00000045015	0.0927948980980566	0.7087836908492632	0.7170531013873915	11	329687	339847	1	protein_coding	cyp27b1	cytochrome P450, family 27, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-111005-2]	131	400	352	87	264	134	329	223	102	352	271	363	122	57	191	304	122	367	77	342	209	161	251	140.56319311324157	309.90453088811836	321.0551358810926	129.0112037895103	287.34521948019517	161.47956846808077	417.8782267347841	160.8837019899792	75.626010500754	282.4295289750605	190.83228773648955	348.25442310954594	116.55877679781217	38.95263996176863	260.1480803858848	299.64934602639124	145.84991185794132	354.483285961066	82.79521302946209	448.1193326761324	209.6856979502894	159.29435137601803	283.494953180287	0.5449286307763719
ENSDARG00000113274	0.7913143471149782	0.9934276310468096	0.10987594921249072	13	835390	840787	1	protein_coding	AL929536.3	NA	168	159	96	120	99	106	87	267	27	139	36	114	105	234	166	191	93	276	87	88	101	184	95	180.26424765667622	123.18705102802704	87.56049160393435	177.94648798553143	107.7544573050732	127.73756908669077	110.50275296634109	192.6275714409168	20.018649838434882	111.52756968049265	25.350414607061342	109.36915767076648	100.31698003090392	159.910837737787	226.09728452385798	188.26652990473923	111.18067051466018	266.5868853549161	93.5478380982234	115.3055592850867	101.33136599511595	182.05068728687775	107.29888666186162	0.5442235688308547
ENSDARG00000053448	0.27300843181689277	0.9077631805922914	-0.3737040218332087	10	8058850	8079830	-1	protein_coding	si:ch211-251f6.6	si:ch211-251f6.6 [Source:ZFIN;Acc:ZDB-GENE-030131-3219]	150	347	247	202	168	158	76	129	402	174	188	285	214	194	82	85	205	295	171	163	336	170	80	160.95022112203233	268.84218054544266	225.28584818928942	299.5432547756446	182.85604876012422	190.40128222355793	96.53114052232095	93.0672536175216	298.0554531500305	139.6100512547174	132.38549850354255	273.4228941769162	204.45555930108037	132.57565179970376	111.68661042744792	83.78353425080017	245.07567156457353	284.9388810858705	183.8698886758184	213.57734276669467	337.10236608276193	168.19900455852837	90.3569571889361	0.5417974363137952
ENSDARG00000078674	1.0815582419627272e-50	8.740793192128774e-47	4.518713022239891	3	33300522	33301321	1	protein_coding	hspb9	heat shock protein, alpha-crystallin-related, 9 [Source:ZFIN;Acc:ZDB-GENE-080214-6]	39	96	1410	84	1949	35	1316	2881	110	1524	57	1211	1277	104	684	37	59	174	84	570	1072	825	581	41.84705749172841	74.3770874131484	1286.0447204327859	124.56254158987201	2121.3478513897744	42.17749922673752	1671.5129069391364	2078.5019974579823	81.55746230473471	1222.791483403387	40.13815646118046	1161.807455607879	1220.0455571377552	71.07148343901645	931.6297747850534	36.470479615054195	70.53397376736507	168.06564511505582	90.32205057759501	746.8655544602207	1075.5170727402406	816.2598750634464	656.2174015846484	0.5328464095544068
ENSDARG00000096242	0.43743271146939267	0.9617999294051828	-0.46255187630746086	3	28822065	28828569	-1	protein_coding	si:ch211-76l23.4	si:ch211-76l23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-8310]	202	220	207	170	46	119	39	373	58	209	439	68	177	215	34	266	35	44	33	170	28	32	145	216.7462977776702	170.4474919884651	188.80231002098344	252.09085797950286	50.067727636700674	143.40349737090756	49.53571684698049	269.1014387545392	43.00302557886012	167.69253282894218	309.13422256944244	65.23774317203615	169.10576633780946	146.92662441719747	46.30908237235646	262.1931777730923	41.84218782809792	42.4993585348417	35.48366272691232	222.74937589164475	28.09186384023016	31.660989093370045	163.77198490494666	0.5295272561083316
ENSDARG00000101026	0.21874734740479745	0.87339972997395	-0.7738640155218226	KN150709.1	28312	30914	-1	protein_coding	CABZ01038709.1	NA	36	201	32	24	27	161	117	44	41	37	39	26	38	37	85	17	121	136	135	109	29	162	247	38.62805306928776	155.72702677127947	29.186830534644784	35.58929759710629	29.387579265019962	194.01649644299258	148.60715054094146	31.7438694509376	30.39869049540112	29.68719480703761	27.462949157649785	24.943842977543234	36.30519277308904	25.285046992727004	115.77270593089114	16.756706850160036	144.6544207771385	131.36165365314707	145.16043842827767	142.82165865993693	29.095144691666952	160.28375728518586	278.97710532084017	0.5249844232226978
ENSDARG00000089296	0.7182871145176823	0.9924367303530299	0.17190890403573666	4	76926059	76964360	1	protein_coding	si:dkey-240n22.6	si:dkey-240n22.6 [Source:ZFIN;Acc:ZDB-GENE-070705-411]	117	168	151	71	144	95	23	156	40	196	198	130	134	162	26	17	72	197	122	93	35	164	128	125.54117247518522	130.1599029730097	137.7253565853551	105.28500539143944	156.73375608010647	114.4817836154304	29.21337147386029	112.5464462351424	29.65725901990353	157.2618968156587	139.42728033883736	124.71921488771616	128.02357451562978	110.70750304923716	35.412827696507875	16.756706850160036	86.07535781780143	190.28121889463213	131.18202583888797	121.8570115171939	35.1148298002877	162.26256910352149	144.57113150229776	0.5228727950242502
ENSDARG00000073820	0.038947292969472885	0.5194043553602146	1.4519429467328926	14	11504504	11507426	-1	protein_coding	zgc:174917	zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]	36	9	149	191	255	10	130	292	89	299	23	184	144	36	144	24	15	130	303	135	143	210	210	38.62805306928776	6.972851944982663	135.9011796769398	283.2314933769709	277.54935972518854	12.050714064782147	165.11905615660163	210.6638609016768	65.98740131928535	239.90462830552013	16.19609822117808	176.52565799492135	137.5775726138111	24.601667344274926	196.13258416527438	23.656527317872992	17.932366212041966	125.56628658021411	325.80453958346766	176.88921026689437	143.4691617554612	207.77524092524092	237.18701262095726	0.5201158498664418
ENSDARG00000036084	0.45018394759565633	0.964459807959318	-0.5320445799162262	7	33145529	33148307	1	protein_coding	itln2	intelectin 2 [Source:ZFIN;Acc:ZDB-GENE-050411-58]	9	45	13	3	6	3	0	17	22	25	5	4	4	120	3	41	100	18	179	16	30	11	5	9.65701326732194	34.86425972491331	11.857149904699444	4.448662199638286	6.530573170004436	3.615214219434644	0	12.2646768333168	16.31149246094694	20.058915410160548	3.5208909176474084	3.8375143042374207	3.82159923927253	82.00555781424974	4.086095503443216	40.41323416803303	119.54910808027977	17.386101218798878	192.47198873082743	20.964647142743036	30.098425543103744	10.883465000845954	5.647309824308506	0.5154422891461236
