Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000094077	0.7629940630460443	0.9684911994396342	0.2055345244322116	22	19311411	19313738	1	protein_coding	si:dkey-21e2.16	si:dkey-21e2.16 [Source:ZFIN;Acc:ZDB-GENE-050208-698]	239	354	116	191	41	92	175	55	15	189	249	336	283.50110713530717	298.9081824012466	120.67679548436435	273.38532307917586	39.31622354995133	92.73600346247848	221.6629245198333	57.07823434690101	10.784175750739037	213.42148194227292	184.43786093417816	273.9724082521645	0.6294121627050717
ENSDARG00000058225	NA	NA	-0.20021385945562573	11	16139897	16152400	-1	protein_coding	arpc4l	actin related protein 2/3 complex, subunit 4, like [Source:ZFIN;Acc:ZDB-GENE-040808-18]	316	4	1	2	8	1	0	1	618	0	0	4	374.8382839111174	3.3774935864547637	1.0403172024514167	2.8626735400960825	7.671458253649041	1.0080000376356355	0	1.0377860790345639	444.30804093044827	0	0	3.261576288716244	0.6030061968578211
ENSDARG00000012903	0.27033353369203106	0.7759822033277816	0.4206243980114994	1	14432434	14442902	1	protein_coding	slc34a2a	solute carrier family 34 member 2a [Source:ZFIN;Acc:ZDB-GENE-000524-1]	1030	1838	630	966	1160	1005	738	1015	288	524	1458	1614	1221.7830140140852	1551.958302975964	655.3998375443925	1382.6713198664079	1112.3614467791108	1013.0400378238138	934.7842188322113	1053.3528702200824	207.05617441418948	591.7082356494763	1079.9614507712117	1316.0460324970045	0.5944239357767379
ENSDARG00000115978	0.9105069445917308	0.988288948274113	0.10080572697233697	4	77561226	77561679	-1	protein_coding	AL935186.10	NA	41	88	553	71	28	228	35	45	927	48	176	52	48.6340811403665	74.30485890200481	575.2954129556334	101.62491067341092	26.850103887771642	229.82400858092493	44.33258490396666	46.70037355655538	666.4620613956724	54.2022811281963	130.36571696552352	42.40049175331117	0.583812816202617
ENSDARG00000013856	0.463329927142556	0.8840373689191492	0.41873370210163896	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	1303	1539	608	767	2697	3450	1114	1070	1034	3271	545	734	1545.614822582867	1299.4906573884705	632.5128590904613	1097.8353026268476	2586.240363761433	3477.600129842943	1411.0428452291103	1110.4311045669833	743.3891817509442	3693.6596160485433	403.6892940125586	598.4992489794308	0.5695326097532878
ENSDARG00000103634	0.9644060974184444	0.9960563262339788	-0.1288109653255848	12	43701777	43711918	-1	protein_coding	CU914622.2	si:ch73-329n5.6 [Source:NCBI gene;Acc:101883339]	0	723	0	0	0	0	203	0	0	178	0	257	0	610.4819657516986	0	0	0	0	257.1289924430066	0	0	201.0001258503946	0	209.55627655001868	0.5645994354720663
ENSDARG00000007080	0.9204598735797372	0.9907506079113075	0.059344482365726724	6	36381709	36391687	1	protein_coding	rhcgl1	Rh family, C glycoprotein, like 1 [Source:ZFIN;Acc:ZDB-GENE-060209-2]	540	1236	456	315	890	878	847	588	35	815	1099	897	640.5464345316564	1043.645518214522	474.38464431784604	450.87108256513295	853.4497307184557	885.024033044088	1072.8485546759932	610.2182144723236	25.163076751724418	920.3095649891662	814.0450167335815	731.4084827446178	0.5617961439099775
ENSDARG00000097504	0.6891591768437799	0.952084925222893	0.21211494301115166	15	21180094	21198286	1	unprocessed_pseudogene	CR626907.3	NA	135	80	83	216	277	493	181	82	366	259	340	91	160.1366086329141	67.54987172909527	86.34632780346759	309.1687423303769	265.62424203259803	496.94401855436837	229.26279621765616	85.09845848083424	263.13388831803246	292.4664752542258	251.84286231976134	74.20086056829456	0.5486442368866737
ENSDARG00000045442	0.45647674673669913	0.8809618248348605	0.34858512187139307	24	4755391	4765740	-1	protein_coding	cpb1	carboxypeptidase B1 (tissue) [Source:ZFIN;Acc:ZDB-GENE-030131-1132]	2704	3970	2068	2904	5264	6137	3343	1919	3352	6907	1302	1877	3207.4769610622197	3352.162384556353	2151.37597466953	4156.6019802195115	5047.819530901069	6186.096230969895	4234.395180970301	1991.511485667328	2409.90380776515	7799.4824115094125	964.4100198244978	1530.4946734800976	0.5459121022264207
ENSDARG00000104773	0.6559055880455237	0.9442712165416822	-0.6164763290400248	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	310	332	0	282	2	271	222	517	519	0	385	684	367.72110130521014	280.3319676757454	0	403.6369691535476	1.9178645634122602	273.16801019925725	281.19525281944567	536.5354028608696	373.1324809755707	0	285.1750058620827	557.7295453704777	0.5399026796249056
ENSDARG00000060350	0.8078235223915624	0.9748993712497281	0.10912963437421125	2	37207461	37215989	1	protein_coding	apoda.2	apolipoprotein Da, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070912-551]	1212	1415	753	679	2148	2297	1276	809	1654	2771	909	833	1437.6708863932731	1194.7883562083728	783.3588534459168	971.87766686262	2059.7865411047674	2315.376086449055	1616.2393810703275	839.5689379389622	1189.135112781491	3129.052520963165	673.3092995548914	679.2232621251578	0.5361958308476453
ENSDARG00000089382	0.6017525968691553	0.9285059023279347	0.41211127264785025	5	824709	825920	-1	protein_coding	zgc:158463	zgc:158463 [Source:ZFIN;Acc:ZDB-GENE-070410-9]	93	145	1126	209	90	401	68	133	1340	102	326	127	110.31633039156304	122.43414250898519	1171.3971699602953	299.1493849400406	86.3039053535517	404.2080150918899	86.13187924199237	138.025548511597	963.3863670660206	115.17984739741712	241.4728621065947	103.55504716674075	0.5228284407293827
ENSDARG00000073742	0.282348265039423	0.7870125079623791	0.4487267840148328	16	26017360	26018694	1	protein_coding	prss59.2	serine protease 59, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-110408-10]	15151	18708	8091	11054	25568	24537	11300	11208	15207	26675	7509	7393	17972.072277016898	15796.537503848931	8417.206485034412	15821.996656111047	24517.980578662333	24733.29692346559	14313.091697566379	11631.506373819391	10932.997376099234	30121.78852280492	5562.023685762023	6028.208375619798	0.5058614462844537
ENSDARG00000039730	0.2516011164111476	0.763256654916163	0.4583645693332241	7	35062132	35066457	-1	protein_coding	zgc:112160	zgc:112160 [Source:ZFIN;Acc:ZDB-GENE-050417-229]	5616	6726	3255	4044	8323	10214	4848	3923	6042	9012	2453	2961	6661.682919129226	5679.255465623685	3386.2324939793616	5788.3258980742785	7981.19338064012	10295.712384410383	6140.696331840868	4071.234788052594	4343.865992397684	10176.478281818854	1816.972180206984	2414.3818477222	0.5036035604838648
ENSDARG00000096445	0.9717155784578373	0.9966823304174776	-0.018460933963315097	17	25649939	25737452	-1	protein_coding	si:ch211-214p16.3	si:ch211-214p16.3 [Source:ZFIN;Acc:ZDB-GENE-120709-93]	402	1309	325	362	1228	1020	801	759	132	606	1053	1648	476.85123459578864	1105.2847761673215	338.10309079671043	518.1439107573909	1177.5688419351277	1028.1600383883483	1014.5828716593513	787.679633987234	94.90074660650352	684.3037992434782	779.9721588903196	1343.7694309510925	0.5021971569619462
ENSDARG00000021339	0.31776517588462905	0.8112197401869863	0.4135159126914916	25	18459924	18470695	-1	protein_coding	cpa5	carboxypeptidase A5 [Source:ZFIN;Acc:ZDB-GENE-020514-1]	9091	12326	5658	6244	16788	16332	7439	7432	9964	17104	4831	5270	10783.717845050533	10407.746486660355	5886.114731470116	8937.26679217997	16098.555145282511	16462.6566146652	9422.57426001737	7712.826139384879	7163.568478690917	19314.079508680614	3578.3907878434325	4297.126760383651	0.49672998727301093
ENSDARG00000053526	0.6755441421816619	0.9497128968326066	-0.2191815190904777	12	32413524	32421046	-1	protein_coding	enpp7.1	ectonucleotide pyrophosphatase/phosphodiesterase 7, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040724-13]	395	1138	354	308	1088	1109	934	871	122	728	1147	1566	468.5478548888968	960.8969253463803	368.27228966780154	440.8517251747967	1043.3183224962695	1117.87204173792	1183.0466942944247	903.9116748391051	87.71129610601083	822.0679304443105	849.5993031787243	1276.9071170324096	0.4947301629588128
ENSDARG00000023656	0.005368341079591189	0.11506715815111618	-2.997954518898835	22	14093306	14094746	1	protein_coding	he1.1	hatching enzyme 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-021211-3]	6	0	20	8	0	33	49	52	490	27	81	25	7.117182605907293	0	20.806344049028336	11.45069416038433	0	33.264001241975976	62.065618865553326	53.96487610979732	352.28307452414185	30.488783134610415	59.997858376178435	20.384851804476526	0.49349474577495883
ENSDARG00000079274	0.31323047476604277	0.8098729619118206	0.4207926103974338	16	26012569	26013851	1	protein_coding	prss59.1	serine protease 59, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1173]	12247	16610	6869	8795	22575	22241	10487	9225	13020	22789	6506	7630	14527.35589575777	14025.042117753406	7145.938863638781	12588.606892572523	21647.896259515885	22418.928837054173	13283.309082511381	9573.576579093851	9360.664551641483	25733.662179801362	4819.087241918727	6221.456770726236	0.48371752539265855
ENSDARG00000099101	0.8790138918026973	0.9846388969812881	0.0734620619143587	12	25085751	25092570	1	protein_coding	gch2	GTP cyclohydrolase 2 [Source:ZFIN;Acc:ZDB-GENE-001205-3]	1913	2061	2299	1261	722	635	1418	2917	1893	529	750	2119	2269.1950541834417	1740.2535704208171	2391.6892484358073	1804.91566703058	692.3491073918259	640.0800238986286	1796.103011252135	3027.221992543823	1360.9629797432665	597.35430660033	555.5357257053558	1727.8200389474302	0.47992722153690137
ENSDARG00000098831	0.3124767411860205	0.8098022662962244	-0.40280335020871894	3	13937426	13955878	-1	protein_coding	gcdhb	glutaryl-CoA dehydrogenase b [Source:ZFIN;Acc:ZDB-GENE-041010-117]	226	347	122	200	139	292	291	421	195	96	450	571	268.08054482250805	292.99756862495076	126.91869869907285	286.26735400960825	133.29158715715207	294.3360109896056	368.5937773444085	436.9079392735514	140.19428475960748	108.4045622563926	333.32143542321353	465.59001521424386	0.47937495441719896
ENSDARG00000056744	0.6709662699172347	0.94816203435093	0.1963119927067591	8	21376290	21381734	1	protein_coding	ela2	elastase 2 [Source:ZFIN;Acc:ZDB-GENE-041117-1]	6140	6644	2417	3077	11190	9779	6386	4907	5545	11475	2634	3907	7283.2502000451295	5610.016847101363	2514.446678325074	4404.223241437823	10730.452232291595	9857.23236803888	8088.79677704946	5092.416289822605	3986.550302523197	12957.732832209427	1951.0414686772099	3185.7446400035915	0.47106531713289695
ENSDARG00000117625	0.6464899782535269	0.9404936817456687	0.6601221160662835	3	58210305	58212028	-1	lincRNA	CABZ01038493.1	NA	0	227	89	136	209	98	83	0	298	81	0	100	0	191.67276103130786	92.58823101817609	194.6618007265336	200.4168468765812	98.78400368829229	105.13155848654951	0	214.2456249146822	91.46634940383125	0	81.5394072179061	0.46625720198550413
ENSDARG00000059914	0.6242885175106623	0.9345292751274676	0.3810878268474227	3	58379450	58416968	1	protein_coding	sdr42e2	short chain dehydrogenase/reductase family 42E, member 2 [Source:ZFIN;Acc:ZDB-GENE-101203-3]	29	86	107	185	58	78	17	32	458	28	47	27	34.39971592855191	72.61611210877743	111.31394066230159	264.7973024588876	55.61807233895554	78.62400293557958	21.53296981049809	33.209154529106044	329.27683292256523	31.61799732478117	34.813572144202304	22.015639948834647	0.46400903286953554
ENSDARG00000061858	0.838219443849518	0.9789864456132524	0.08509043034259196	3	21225750	21230668	1	protein_coding	zgc:153968	zgc:153968 [Source:ZFIN;Acc:ZDB-GENE-061027-211]	451	1919	662	595	1338	750	871	802	282	871	1138	1770	534.9748925440315	1620.352548101673	688.6899880228378	851.6453781785845	1283.051392922802	756.0000282267267	1103.2480414672846	832.3044353857202	202.7425041138939	983.5455596387286	842.93287447026	1443.247507756938	0.46387366689585013
ENSDARG00000097770	0.9989392719284561	0.9997923979186734	0.0010900178538562955	15	23799461	23801499	1	protein_coding	si:ch211-167j9.4	si:ch211-167j9.4 [Source:ZFIN;Acc:ZDB-GENE-131121-196]	197	359	259	77	110	0	104	234	193	106	140	349	233.68082889395612	303.13004938431504	269.4421554349169	110.21293129369917	105.4825509876743	0	131.7311094289295	242.84194249408796	138.75639465950894	119.69670415810015	103.70000213166644	284.5725311904923	0.4623669573394543
ENSDARG00000023587	0.36623595088601024	0.8390248208226952	-0.557908948135847	17	48683769	48705993	-1	protein_coding	kcnk5a	potassium channel, subfamily K, member 5a [Source:ZFIN;Acc:ZDB-GENE-051113-112]	664	500	850	345	55	66	302	863	959	654	646	981	787.6348750537404	422.18669830684547	884.2696220837042	493.8111856665742	52.74127549383715	66.52800248395195	382.52687545708375	895.6093862068286	689.4683029972491	738.5060803716746	478.5014384075465	799.9015848076589	0.4620883218604044
ENSDARG00000090428	0.3137230569987755	0.8098729619118206	0.40725556493005455	7	35075847	35079299	1	protein_coding	ctrb1	chymotrypsinogen B1 [Source:ZFIN;Acc:ZDB-GENE-030131-1171]	14800	19113	8779	11675	27416	25208	11751	11523	15772	27944	8786	9366	17555.717094571322	16138.508729477475	9132.944720320987	16710.85679031088	26290.08743525526	25409.664948719103	14884.348720186064	11958.40898871528	11339.201329377072	31554.76133013161	6507.915848063009	7636.980880029086	0.46149258437022234
ENSDARG00000007906	0.5725804269337273	0.9190643483718366	0.29443105335057534	12	16132612	16229402	1	protein_coding	lrp2b	low density lipoprotein receptor-related protein 2b [Source:ZFIN;Acc:ZDB-GENE-111115-1]	376	199	225	188	149	100	325	83	74	121	173	361	446.01010997019034	168.0303059261245	234.07137055156878	269.09131276903173	142.88090997421338	100.80000376356357	411.6597169654047	86.1362445598688	53.20193370364591	136.6349170106615	128.1435740627021	294.35726005664105	0.4536250956786381
ENSDARG00000094557	0.21358637261673916	0.7302877488396631	-0.4076899716858814	3	15505275	15506158	1	protein_coding	nupr1b	nuclear protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-4653]	542	535	542	411	666	660	782	550	1447	1210	511	448	642.9188287336254	451.73976718832466	563.8519237286679	588.2794124897449	638.6488996162826	665.2800248395195	990.5166112829122	570.7823434690101	1040.3134874212924	1366.349170106615	378.5050077805825	365.29654433621937	0.4534221566945778
ENSDARG00000008403	0.4073126247573644	0.8646458841138887	-0.34689679266822976	3	15805917	15811037	1	protein_coding	phospho1	phosphoethanolamine/phosphocholine phosphatase 1 [Source:NCBI gene;Acc:100002812]	137	349	125	107	280	95	230	381	122	87	330	355	162.50900283488318	294.68631541817814	130.0396503064271	153.1530343951404	268.50103887771644	95.76000357538538	291.3284150832095	395.39649611216885	87.71129610601083	98.24163454485578	244.4357193103566	289.4648956235667	0.44963927110880747
ENSDARG00000099185	0.8113660906794704	0.9748993712497281	-0.0804981449943764	11	24001993	24008739	1	protein_coding	chia.2	chitinase, acidic.2 [Source:ZFIN;Acc:ZDB-GENE-040426-2014]	7554	15793	10018	8264	14117	11499	10103	12070	3893	14087	18500	19551	8960.532900837281	13335.189052720021	10421.897734158292	11828.567067677011	13537.247020845438	11590.992432772173	12796.91729385072	12526.077973947185	2798.8530798418046	15907.24029693544	13703.214567398778	15941.769505172822	0.4445012808302032
ENSDARG00000026764	0.7995089333016305	0.9746960959159268	0.1450518524972092	22	37874691	37881714	1	protein_coding	ahsg1	alpha-2-HS-glycoprotein 1 [Source:ZFIN;Acc:ZDB-GENE-041114-50]	253	926	329	304	832	572	340	585	36	686	672	723	300.10786654909083	781.8897652642778	342.2643596065161	435.12637809460455	797.8316583795003	576.5760215275835	430.65939620996187	607.1048562352199	25.882021801773686	774.6409344571387	497.7600102319989	589.5299141854612	0.44153719040165007
ENSDARG00000061274	0.36631627560432123	0.8390805464257654	-0.6357746289789318	9	38481780	38500391	1	protein_coding	lss	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase) [Source:ZFIN;Acc:ZDB-GENE-050119-7]	38	317	66	42	466	287	356	85	300	594	85	421	45.07548983741285	267.66636672654005	68.6609353617935	60.116144342017726	446.8624432750566	289.29601080142743	450.9257207374895	88.21181671793794	215.68351501478074	670.7532289614292	62.960715579940334	343.2809043873847	0.4387439516807246
ENSDARG00000042010	0.7131555991062637	0.9587932101322049	-0.1183658301239784	16	54450407	54455573	-1	protein_coding	pklr	pyruvate kinase L/R [Source:ZFIN;Acc:ZDB-GENE-010907-1]	5336	6953	5656	2803	3400	3036	5043	7414	2816	4867	7716	4331	6329.547730853552	5870.9282266549935	5884.034097065213	4012.0369664446594	3260.3697578008423	3060.28811426179	6387.692162020111	7694.145989962257	2024.5492609387418	5495.8854635610705	5715.351546056701	3531.471726607513	0.43847580908194844
ENSDARG00000056909	0.4812542186003737	0.8907831093923128	0.3905810101591275	24	33552198	33578392	-1	protein_coding	LO018309.1	epidermal growth factor receptor-like [Source:NCBI gene;Acc:571431]	224	112	447	350	507	533	55	343	358	522	576	114	265.7081506205389	94.5698204207334	465.0217894957833	500.9678695168144	486.17866682500795	537.2640200597938	69.66549056337618	355.9606251088554	257.38232791763835	589.4498072691347	426.65143734171335	92.95492422841296	0.43149741536534764
ENSDARG00000094929	0.659316806788649	0.9455239253353455	0.29804263271126796	16	23921610	23922868	1	protein_coding	apoa4b.2	apolipoprotein A-IV b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3143]	72	996	311	155	976	347	230	318	55	360	356	1119	85.40619127088752	840.9959030272362	323.5386499623906	221.85719935744638	935.917906945183	349.77601305956557	291.3284150832095	330.0159731329913	39.5419777527098	406.5171084614722	263.6942911348089	912.4259667683693	0.43018959223803516
ENSDARG00000104172	0.33822590456715873	0.8234632043385153	-0.4610415004303819	15	14854666	14858189	1	protein_coding	diabloa	diablo, IAP-binding mitochondrial protein a [Source:ZFIN;Acc:ZDB-GENE-040426-1303]	307	378	500	1023	706	604	477	551	1186	1858	1295	435	364.16251000225645	319.1731439199752	520.1586012257084	1464.2575157591461	677.0061908845278	608.8320227319239	604.189799976917	571.8201295480447	852.6688293584332	2098.079965337265	959.2250197179145	354.6964213978915	0.42271045795616136
ENSDARG00000069878	0.2661018114161024	0.7747749734222744	-0.7250879762903447	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	254	50	170	26	36	202	182	354	48	186	381	234	301.2940636500754	42.21866983068455	176.85392441674085	37.21475602124907	34.52156214142068	203.61600760239838	230.52944150062663	367.3762719782356	34.509362402364914	210.03383937176065	282.2121486583208	190.8022128899003	0.41628479248102546
ENSDARG00000101026	0.5471468153993309	0.9105157558022215	0.4795434748173041	KN150709.1	28312	30914	-1	protein_coding	CABZ01038709.1	NA	247	37	162	85	32	26	161	17	37	36	39	201	292.99068394318357	31.241815674706565	168.5313867971295	121.6636254540835	30.685833014596163	26.208000978526524	203.92989055824663	17.642363343587586	26.600966851822957	40.65171084614722	28.887857736678505	163.89420850799127	0.41021439198466
ENSDARG00000068006	0.7631093083312701	0.9684911994396342	0.3073521758883647	8	40476811	40490593	1	protein_coding	gck	glucokinase (hexokinase 4) [Source:ZFIN;Acc:ZDB-GENE-060825-204]	302	342	293	14	74	298	65	44	75	779	19	13	358.23152449733374	288.7757016418823	304.81294031826513	20.038714780672578	70.96098884625363	300.38401121541943	82.33194339308095	45.66258747752081	53.920878753695185	879.657854143019	14.073571717869015	10.600122938327793	0.4069920074236113
ENSDARG00000009443	0.8376362753706956	0.9789053708659324	-0.09773688379483837	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	3356	1767	2043	805	3264	3207	1267	2538	2684	6329	1628	2027	3980.877470904146	1492.007791816392	2125.3680446082444	1152.2260998886732	3129.9549674888085	3232.6561206974834	1604.8395735235931	2633.9010685897233	1929.6485143322382	7146.796609590716	1205.8828819310925	1652.8037843069567	0.40570738240626675
ENSDARG00000115988	0.7359473500571752	0.9646609672132006	0.25324186099445256	4	77557112	77557279	-1	protein_coding	AL935186.11	NA	50	64	337	76	30	146	38	46	518	31	122	41	59.30985504922744	54.03989738327622	350.58689722612746	108.78159452365114	28.7679684511839	147.1680054948028	48.13252075287809	47.73815963558994	372.4135359255214	35.00563989529344	90.36714471473789	33.4311569593415	0.40230485384090375
ENSDARG00000092532	0.5919518096489952	0.9255522520624253	0.35750948689371415	22	19188809	19268278	1	protein_coding	si:dkey-21e2.8	si:dkey-21e2.8 [Source:ZFIN;Acc:ZDB-GENE-050208-459]	130	159	62	82	23	33	87	12	14	75	113	134	154.20562312799134	134.25537006157685	64.49966655198784	117.36961514393937	22.05544247924099	33.264001241975976	110.19813961843141	12.453432948414767	10.065230700689767	84.6910642628067	83.70071600627362	109.26280567199417	0.4011505727825636
