Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000045089	0.013233411452172276	0.20358463838750782	1.0122772102589488	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	848	1078	2488	1605	1125	2176	309	872	925	1243	1708	446	1005.8951416348974	910.2345215495588	2588.3091996991247	2297.295515927106	1078.7988169193964	2193.408081895143	391.3933924378771	904.9494609181397	665.0241712955739	1403.6132383822498	1265.1400260063306	363.66575619186125	0.6354144460818562
ENSDARG00000069878	0.2661018114161024	0.7747749734222744	-0.7250879762903447	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	254	50	170	26	36	202	182	354	48	186	381	234	301.2940636500754	42.21866983068455	176.85392441674085	37.21475602124907	34.52156214142068	203.61600760239838	230.52944150062663	367.3762719782356	34.509362402364914	210.03383937176065	282.2121486583208	190.8022128899003	0.6298298629247696
ENSDARG00000091801	0.6902044750595714	0.9526258412240631	0.321898983496805	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	357	236	319	412	39	172	121	359	634	15	30	469	423.4723650514839	199.27212160083107	331.86118758200195	589.7107492597929	37.39835898653907	173.3760064733293	153.2640792394276	372.56520237340845	455.8111617312366	16.938212852561342	22.221429028214235	382.41981985197964	0.6181567917801997
ENSDARG00000100311	0.24313460331053466	0.7577185208572106	2.0019912921561906	4	51542447	51598177	1	protein_coding	si:dkey-165e24.1	si:dkey-165e24.1 [Source:ZFIN;Acc:ZDB-GENE-081103-19]	123	4	0	2	160	248	0	74	2	3	77	0	145.9022434210995	3.3774935864547637	0	2.8626735400960825	153.4291650729808	249.98400933363763	0	76.79616984855772	1.4378901000985382	3.3876425705122686	57.035001172416536	0	0.6046327019595296
ENSDARG00000087390	0.1508109261190287	0.650788198737484	0.6747460969663077	3	55131289	55132052	1	protein_coding	hbbe1.3	hemoglobin, beta embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-131120-128]	138	446	349	231	286	119	192	187	319	59	55	302	163.69519993586772	376.5905348897062	363.07070365554443	330.6387938810975	274.2546325679532	119.95200447864063	243.19589433033138	194.06599677946346	229.34347096571685	66.62363722007461	40.739286551726096	246.24900979807643	0.592616611661881
ENSDARG00000089475	0.43182834763447014	0.8724359849236734	0.967501975764843	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	2	141	108	131	141	58	74	0	153	28	0	97	2.372394201969098	119.05664892253043	112.35425786475301	187.50511687629339	135.20945172056435	58.464002182866864	93.73175093981523	0	109.99859265753817	31.61799732478117	0	79.09322500136892	0.5638358079872838
ENSDARG00000088330	0.16522974941144786	0.6697118311926624	0.8337455498980932	3	55127549	55128258	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	31	247	160	147	196	84	93	41	196	58	11	156	36.772110130521014	208.56022896358166	166.4507523922267	210.40650519706205	187.9507272144015	84.67200316139339	117.79801131625428	42.54922924041712	140.91322980965674	65.49442302990386	8.14785731034522	127.20147525993352	0.554672592769354
ENSDARG00000098223	0.48670059649307423	0.8916815766919579	0.9933988594915869	16	35821321	35824708	-1	processed_transcript	AL773558.1	NA	62	2	4	1	97	153	4	71	2	0	113	1	73.54422026104203	1.6887467932273819	4.161268809805667	1.4313367700480413	93.01643132549461	154.22400575825225	5.066581131881904	73.68281161145404	1.4378901000985382	0	83.70071600627362	0.815394072179061	0.5474600610021166
ENSDARG00000115405	0.2575468806008061	0.7693342898829505	1.0562867942280803	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	2	137	118	107	158	42	60	5	124	23	2	104	2.372394201969098	115.67915533607567	122.75742988926717	153.1530343951404	151.51130050956854	42.336001580696696	75.99871697822856	5.18893039517282	89.14918620610936	25.971926373927392	1.481428601880949	84.80098350662234	0.528742445198903
ENSDARG00000097728	0.7643800542078304	0.9687977413815372	0.7433106894383642	4	29139757	29142639	-1	lincRNA	CR388132.1	NA	54	1	0	0	39	140	0	78	0	0	87	0	64.05464345316564	0.8443733966136909	0	0	37.39835898653907	141.120005268989	0	80.94731416469598	0	0	64.44214418182128	0	0.524041682886178
ENSDARG00000071644	0.6243649752298994	0.9345292751274676	-0.5594893536491955	22	6487048	6499077	-1	protein_coding	si:dkey-19a16.7	si:dkey-19a16.7 [Source:ZFIN;Acc:ZDB-GENE-060503-903]	132	215	0	138	152	138	225	0	412	219	155	326	156.57801732996043	181.54028027194354	0	197.52447426662968	145.75770681933176	139.1040051937177	284.9951886683571	0	296.20536062029885	247.2979076473956	114.81071664577355	265.8184675303739	0.5192395137129193
ENSDARG00000117109	0.039861144918052094	0.3697810071603479	-1.6982291852022768	15	4018362	4027367	-1	protein_coding	CR626884.6	si:dkey-83h2.2 [Source:NCBI gene;Acc:101885518]	19	2	21	7	15	35	43	100	5	40	175	8	22.537744918706426	1.6887467932273819	21.846661251479752	10.019357390336289	14.38398422559195	35.28000131724725	54.46574716773047	103.77860790345639	3.5947252502463454	45.168567606830244	129.62500266458304	6.523152577432488	0.5175391457955949
ENSDARG00000058225	NA	NA	-0.20021385945562573	11	16139897	16152400	-1	protein_coding	arpc4l	actin related protein 2/3 complex, subunit 4, like [Source:ZFIN;Acc:ZDB-GENE-040808-18]	316	4	1	2	8	1	0	1	618	0	0	4	374.8382839111174	3.3774935864547637	1.0403172024514167	2.8626735400960825	7.671458253649041	1.0080000376356355	0	1.0377860790345639	444.30804093044827	0	0	3.261576288716244	0.514483704041264
ENSDARG00000071024	0.9870261136665865	0.9992135480796771	-0.005826700628147848	22	30502555	30545975	1	protein_coding	zgc:171679	zgc:171679 [Source:ZFIN;Acc:ZDB-GENE-071004-95]	139	218	281	114	350	370	112	297	190	308	568	202	164.8813970368523	184.07340046178462	292.3291338888481	163.1723917854767	335.62629859714554	372.9600139251852	141.8642716926933	308.22246547326546	136.59955950936111	347.7979705725929	420.72572293418955	164.70960258017033	0.5065669584927077
ENSDARG00000019294	0.19337588646537385	0.7090258802326097	0.8253577779495416	7	73453486	73455918	1	protein_coding	cbln8	cerebellin 8 [Source:ZFIN;Acc:ZDB-GENE-080204-13]	55	150	75	173	247	334	41	61	16	155	308	105	65.24084055415018	126.65600949205364	78.02379018385625	247.62126121831113	236.85627358141411	336.6720125703023	51.93245660178952	63.3049508211084	11.503120800788306	175.0281994764672	228.14000468966614	85.6163775788014	0.5030852570733967
ENSDARG00000056498	0.5341145664977922	0.9072656055787274	0.3633277053525097	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	192	1351	626	365	131	499	590	235	211	160	408	1030	227.74984338903337	1140.7484588250966	651.2385687345869	522.4379210675351	125.62012890350303	502.99201878018215	747.3207169525808	243.87972857312252	151.69740556039577	180.67427042732098	302.2114347837136	839.8558943444328	0.4971442936528293
ENSDARG00000086569	0.43601082849012734	0.8743069564888479	0.3082656083357366	3	1005059	1012673	1	protein_coding	zgc:172051	zgc:172051 [Source:ZFIN;Acc:ZDB-GENE-080219-23]	336	585	760	512	968	649	324	412	255	1040	874	475	398.5622259308084	493.9584370190092	790.6410738630767	732.8444262645971	928.2464486915339	654.1920244255275	410.39307168243425	427.56786456224035	183.3309877625636	1174.3827577775864	647.3842990219747	387.312184285054	0.4969880826553317
ENSDARG00000032010	0.030940545192304346	0.3249013313441441	-0.8184585541690657	9	37320222	37339656	1	protein_coding	slc15a2	solute carrier family 15 member 2 [Source:NCBI gene;Acc:556684]	186	49	187	160	304	251	250	440	335	299	691	373	220.63266078312608	41.37429643407086	194.53931685841494	229.01388320768658	291.5154136386635	253.00800944654455	316.661320742619	456.6258747752081	240.84659176650516	337.6350428610561	511.8335819498679	304.1419889227898	0.4955521314097473
ENSDARG00000094331	0.5385758948490624	0.9089678846031122	0.8591219804070883	2	11337040	11337983	-1	sense_intronic	BX901918.2	NA	48	0	2	3	64	136	1	68	3	1	90	3	56.93746084725834	0	2.0806344049028334	4.294010310144124	61.371666029192326	137.08800511844643	1.266645282970476	70.56945337435035	2.156835150147807	1.1292141901707562	66.66428708464271	2.446182216537183	0.49445563129408876
ENSDARG00000103766	0.845655780890924	0.979440265324716	-0.11916181281357548	23	42336084	42341795	1	protein_coding	cyp2aa7	cytochrome P450, family 2, subfamily AA, polypeptide 7 [Source:ZFIN;Acc:ZDB-GENE-071004-48]	58	22	87	18	74	122	68	78	29	134	109	16	68.79943185710383	18.576214725501202	90.50759661327325	25.764061860864743	70.96098884625363	122.97600459154754	86.13187924199237	80.94731416469598	20.849406451428802	151.31470148288133	80.73785880251172	13.046305154864976	0.4936476464968001
ENSDARG00000102440	0.13632494948250598	0.6290556579911957	0.8785314566976294	KN150605.1	65045	76149	1	protein_coding	CABZ01070852.1	NA	164	62	50	32	171	243	19	125	53	48	179	38	194.536324561466	52.35115059004884	52.015860122570835	45.80277664153732	163.97742017174824	244.94400914545946	24.066260376439043	129.7232598793205	38.10408765261126	54.2022811281963	132.58785986834494	30.98497474280432	0.4880148893233043
ENSDARG00000043997	0.7912894052276724	0.9723028639303786	0.16800618549690635	25	17386763	17395315	-1	protein_coding	cyp2x8	cytochrome P450, family 2, subfamily X, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-040704-28]	23	85	41	50	199	223	36	63	29	160	243	83	27.28253332264462	71.77173871216372	42.653005300508084	71.56683850240206	190.82752405951987	224.78400839274673	45.599230186937135	65.38052297917753	20.849406451428802	180.67427042732098	179.9935751285353	67.67770799086206	0.48273089617983983
ENSDARG00000079946	0.5107523393189497	0.9024386488443609	-0.5579273063604803	16	43401005	43413293	1	protein_coding	sqlea	squalene epoxidase a [Source:ZFIN;Acc:ZDB-GENE-071004-98]	37	675	68	46	933	374	609	142	272	1005	94	809	43.8892927364283	569.9520427142414	70.74156976669634	65.8414914222099	894.6838188318193	376.9920140757277	771.3869773290199	147.36562322290808	195.5530536134012	1134.86026112161	69.62714428840461	659.6538043928604	0.4771632946162732
ENSDARG00000045142	0.2740721146059124	0.7789816820468622	0.639674295087415	12	20342451	20353541	1	protein_coding	hbae5	hemoglobin, alpha embryonic 5 [Source:ZFIN;Acc:ZDB-GENE-101028-1]	48	352	64	60	58	95	145	57	60	25	35	103	56.93746084725834	297.21943560801924	66.58030095689067	85.88020620288248	55.61807233895554	95.76000357538538	183.663566030719	59.15380650497014	43.136703002956146	28.2303547542689	25.92500053291661	83.98558943444328	0.470036289544661
ENSDARG00000103306	0.4881858410266092	0.8926851537750461	0.8493165145406147	4	71689470	71692940	-1	processed_transcript	BX927130.4	NA	50	7	2	4	77	125	0	74	2	8	80	6	59.30985504922744	5.910613776295837	2.0806344049028334	5.725347080192165	73.83778569137202	126.00000470445445	0	76.79616984855772	1.4378901000985382	9.03371352136605	59.25714407523796	4.892364433074366	0.46767835301004335
ENSDARG00000079305	0.32507557636168966	0.8151685144658125	0.3396530113394051	3	55146418	55147788	-1	protein_coding	hbae3	hemoglobin alpha embryonic-3 [Source:ZFIN;Acc:ZDB-GENE-990706-3]	7517	13562	8129	7039	7462	5601	7448	9979	7993	2573	4275	11342	8916.643608100852	11451.392004874877	8456.738538727566	10075.179524368163	7155.552686091142	5645.808210797195	9433.974067564106	10356.067282685914	5746.527785043808	2905.4681113093557	3166.5536365205285	9248.19956665491	0.46697346596591216
ENSDARG00000116164	0.8115261822134768	0.9748993712497281	-0.06551051997664895	9	22134731	22135576	-1	protein_coding	crygm2d8	crystallin, gamma M2d8 [Source:ZFIN;Acc:ZDB-GENE-040718-321]	5111	3095	5852	5360	4309	4358	2935	6671	5560	5457	9787	5330	6062.6533831320285	2613.3356625193737	6087.9362687456905	7671.965087457501	4132.039201871715	4392.8641640160995	3717.6039055183473	6923.070933239575	3997.334478273936	6162.121835761816	7249.370863304424	4346.050404714395	0.46671999185835394
ENSDARG00000102722	0.17144233609351914	0.6796923527386365	0.4465841992109927	11	37178271	37200200	1	protein_coding	itih3b	inter-alpha-trypsin inhibitor heavy chain 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2716]	1172	1144	1277	1261	2299	1297	840	1370	462	1239	1794	1300	1390.2230023538912	965.9631657260625	1328.4850675304592	1804.91566703058	2204.585315642393	1307.3760488134194	1063.9820376951998	1421.7669282773525	332.1526131227623	1399.096381621567	1328.8414558872112	1060.0122938327793	0.46586572104979457
ENSDARG00000089124	0.09620950937645555	0.5490420863749463	0.6454185425392763	3	55138413	55139127	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	509	1157	909	464	566	416	460	679	553	192	198	745	603.7743244011353	976.9400198820405	945.6483370283378	664.1402613022912	542.7556714456696	419.3280156564244	582.656830166419	704.6567476644689	397.5766126772458	216.8091245127852	146.66143158621395	607.4685837734005	0.4642227789545133
ENSDARG00000104172	0.33822590456715873	0.8234632043385153	-0.4610415004303819	15	14854666	14858189	1	protein_coding	diabloa	diablo, IAP-binding mitochondrial protein a [Source:ZFIN;Acc:ZDB-GENE-040426-1303]	307	378	500	1023	706	604	477	551	1186	1858	1295	435	364.16251000225645	319.1731439199752	520.1586012257084	1464.2575157591461	677.0061908845278	608.8320227319239	604.189799976917	571.8201295480447	852.6688293584332	2098.079965337265	959.2250197179145	354.6964213978915	0.4639006020758883
ENSDARG00000090600	0.1404989452112369	0.635631091160842	1.1938387366828365	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	125	201	274	94	155	126	12	241	17	14	192	9	148.2746376230686	169.71905271935188	285.0469134716882	134.54565638451587	148.63450366445016	127.00800474209008	15.199743395645712	250.10644504732988	12.222065850837575	15.808998662390586	142.21714578057112	7.3385466496115495	0.4500602146901326
ENSDARG00000076321	0.3402240292231554	0.824898097629272	-0.5356978900579769	9	48297412	48371379	-1	protein_coding	col28a2a	collagen, type XXVIII, alpha 2a [Source:ZFIN;Acc:ZDB-GENE-030131-4444]	304	507	462	294	79	97	357	653	1051	78	472	463	360.6039186993028	428.09731208314133	480.6265475325545	420.8130103941241	75.75565025478427	97.77600365065665	452.19236602045993	677.6743096095702	755.6112476017818	88.07870683331898	349.61715004390396	377.5274554189053	0.4499554939150051
ENSDARG00000095147	0.7470138357277301	0.9663434366421473	0.13234875264438423	22	11775269	11779560	1	protein_coding	krt96	keratin 96 [Source:ZFIN;Acc:ZDB-GENE-030131-221]	352	453	174	309	365	282	355	59	611	217	366	503	417.5413795465612	382.501148666002	181.0151932265465	442.28306194484475	350.01028282273745	284.25601061324926	449.659075454519	61.22937866303927	439.2754255801034	245.03947926705408	271.10143414421367	410.1432183060677	0.44846011540342295
ENSDARG00000044685	0.585692986377556	0.9236315768461402	0.2751242386861422	16	54875530	54880550	1	protein_coding	nr0b2a	nuclear receptor subfamily 0, group B, member 2a [Source:ZFIN;Acc:ZDB-GENE-080403-1]	385	172	582	467	226	177	134	333	475	550	403	122	456.6858838790513	145.23222421755486	605.4646118267245	668.4342716124353	216.7186956655854	178.4160066615075	169.7304679180438	345.58276431850976	341.4988987734028	621.0678045939159	298.50786327901125	99.47807680584545	0.4483376005339217
ENSDARG00000062132	0.9153763426538564	0.9894560353530649	0.029713589575050253	1	17900306	17912645	1	protein_coding	cyp4v8	cytochrome P450, family 4, subfamily V, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-061103-601]	867	697	1031	760	672	778	673	1221	565	867	1365	716	1028.4328865536038	588.5282574397426	1072.5670357274107	1087.8159452365112	644.4024933065194	784.2240292805245	852.4522754391304	1267.1368025012025	406.20395327783706	979.0287028780456	1011.0750207837477	583.8221556802077	0.4442345097202196
ENSDARG00000078683	0.7828181105265639	0.9713260919460277	0.09852549192869027	15	3766101	3804420	1	protein_coding	RNF14	zmp:0000000524 [Source:ZFIN;Acc:ZDB-GENE-130530-527]	178	101	235	108	143	207	88	206	167	115	420	104	211.14308397524968	85.28171305798278	244.47454257608294	154.58437116518846	137.1273162839766	208.65600779057658	111.46478490140188	213.78393228112017	120.06382335822794	129.85963186963696	311.1000063949993	84.80098350662234	0.4420793415732174
ENSDARG00000115701	0.0446596997487184	0.3911284768883882	0.658017099263685	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	824	1570	889	782	798	717	547	267	1098	834	366	891	977.4264112112681	1325.6662326834949	924.8419929793095	1119.3053541775682	765.2279608014918	722.7360269847508	692.8549697848504	277.0888831022286	789.4016649540974	941.7646346024106	271.10143414421367	726.5161183115434	0.43540725272709463
ENSDARG00000087143	0.008853242526107844	0.15894867094957177	0.9886137522998392	5	28830388	28832950	1	protein_coding	serpina7	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 [Source:ZFIN;Acc:ZDB-GENE-041010-47]	115	192	376	206	211	355	68	124	91	180	287	101	136.4126666132231	162.11969214982867	391.1592681217327	294.85537462989646	202.33471143999344	357.84001336065063	86.13187924199237	128.68547380028593	65.42399955448349	203.2585542307361	212.5850043699162	82.35480129008516	0.435325437772575
ENSDARG00000104773	0.6559055880455237	0.9442712165416822	-0.6164763290400248	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	310	332	0	282	2	271	222	517	519	0	385	684	367.72110130521014	280.3319676757454	0	403.6369691535476	1.9178645634122602	273.16801019925725	281.19525281944567	536.5354028608696	373.1324809755707	0	285.1750058620827	557.7295453704777	0.434555084164982
ENSDARG00000105212	0.1405749975554489	0.635631091160842	0.5404509406400988	22	23693195	23706771	-1	protein_coding	cfhl1	complement factor H like 1 [Source:ZFIN;Acc:ZDB-GENE-050208-342]	109	135	243	94	157	284	49	197	101	129	231	96	129.29548400731582	113.99040854284827	252.79708019569426	134.54565638451587	150.55236822786242	286.2720106885205	62.065618865553326	204.4438575698091	72.61345005497618	145.66863053202755	171.1050035172496	78.27783092918986	0.43005734710634275
ENSDARG00000042641	0.4451721907479413	0.8776409059970509	-0.5218001521125183	19	598657	617246	-1	protein_coding	cyp51	cytochrome P450, family 51 [Source:NCBI gene;Acc:414331]	257	1773	309	176	2334	1183	1748	538	985	2513	427	2089	304.85265495302906	1497.074032196074	321.4580155574878	251.91527152845524	2238.1479455021076	1192.464044522957	2214.095954632392	558.3289105205954	708.1608742985301	2837.71525989911	316.28500650158264	1703.3582167820584	0.4289150572163712
ENSDARG00000042613	0.04670102181862566	0.3986511980485369	0.9154105237037833	24	38092608	38097305	-1	protein_coding	crp3	C-reactive protein 3 [Source:ZFIN;Acc:ZDB-GENE-060503-220]	289	278	873	365	310	872	112	293	524	175	714	169	342.8109621845346	234.7358042586061	908.1969177400869	522.4379210675351	297.26900732890033	878.9760328182742	141.8642716926933	304.0713211571272	376.727206225817	197.61248327988233	528.8700108714988	137.8015981982613	0.42774104639574406
ENSDARG00000044875	0.5811891031807712	0.9215738828774858	-0.285851114462418	9	22080122	22080989	1	protein_coding	crygm2e	crystallin, gamma M2e [Source:ZFIN;Acc:ZDB-GENE-081105-116]	58	20	86	82	60	63	17	169	58	83	142	80	68.79943185710383	16.887467932273818	89.46727941082185	117.36961514393937	57.5359369023678	63.50400237104504	21.53296981049809	175.3858473568413	41.698812902857604	93.72477778417276	105.18143073354739	65.23152577432488	0.42665245690581305
ENSDARG00000036833	0.8519279430318416	0.9795307180408731	-0.11233316621080333	9	16097812	16109001	-1	protein_coding	upp2	uridine phosphorylase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-830]	57	255	89	121	308	269	144	199	16	231	456	254	67.61323475611928	215.3152161364912	92.58823101817609	173.191749175813	295.3511427654881	271.152010123986	182.39692074774854	206.51942972787822	11.503120800788306	260.84847792944464	337.76572122885636	207.1100943334815	0.42551851356682846
ENSDARG00000029230	0.776045190954141	0.969910006110199	-0.10872890647882898	16	36807924	36834633	-1	protein_coding	pnp4b	purine nucleoside phosphorylase 4b [Source:ZFIN;Acc:ZDB-GENE-040426-1887]	807	1742	1200	746	1743	1727	1243	1606	375	1757	2228	2026	957.2610604945309	1470.8984569010497	1248.3806429417	1067.7772304558387	1671.4189670137846	1740.8160649967426	1574.4400867323018	1666.6844429295097	269.6043937684759	1984.0293321300185	1650.3114624953773	1651.9883902347776	0.42472027868100104
ENSDARG00000055518	0.1254410427656738	0.6111425583764313	0.4954030526714	21	28445052	28472239	1	protein_coding	pygma	phosphorylase, glycogen, muscle A [Source:ZFIN;Acc:ZDB-GENE-050522-482]	1802	2449	1498	1926	1023	974	786	942	2772	823	1215	2009	2137.5271759741568	2067.870448306929	1558.3951692722223	2756.7546191125275	980.987724185371	981.7920366571091	995.5831924147941	977.5944864505592	1992.915678736574	929.3432785105323	899.9678756426765	1638.1266910077336	0.4234252149537765
