Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000076573	0.7854663652533893	0.9713260919460277	-0.36476270745800815	3	2013324	2033105	-1	protein_coding	si:dkey-88j15.3	si:dkey-88j15.3 [Source:ZFIN;Acc:ZDB-GENE-100922-28]	48	79	0	2	1	58	0	59	49	2	115	68	56.93746084725834	66.70549833248158	0	2.8626735400960825	0.9589322817061301	58.464002182866864	0	61.22937866303927	35.228307452414185	2.2584283803415124	85.18214460815457	55.446796908176154	0.605006648400295
ENSDARG00000068006	0.7631093083312701	0.9684911994396342	0.3073521758883647	8	40476811	40490593	1	protein_coding	gck	glucokinase (hexokinase 4) [Source:ZFIN;Acc:ZDB-GENE-060825-204]	302	342	293	14	74	298	65	44	75	779	19	13	358.23152449733374	288.7757016418823	304.81294031826513	20.038714780672578	70.96098884625363	300.38401121541943	82.33194339308095	45.66258747752081	53.920878753695185	879.657854143019	14.073571717869015	10.600122938327793	0.6043219400502546
ENSDARG00000089245	3.4707713502789645e-5	0.0021544813156856675	7.232579630326672	17	6276559	6282608	1	protein_coding	dusp23b	dual specificity phosphatase 23b [Source:ZFIN;Acc:ZDB-GENE-040718-163]	97	1	90	2	1	2	0	0	1	0	0	0	115.06111879550123	0.8443733966136909	93.62854822062751	2.8626735400960825	0.9589322817061301	2.016000075271271	0	0	0.7189450500492691	0	0	0	0.5863807066652544
ENSDARG00000096508	0.7507136669251528	0.9674661380171987	0.30511071703877457	20	12203762	12208117	1	lincRNA	BX322618.1	NA	327	2013	34	31	693	595	644	221	1345	36	61	834	387.88645202194743	1699.7236473833598	35.37078488334817	44.37143987148928	664.5400712223482	599.7600223932031	815.7195622329865	229.3507234666386	966.9810923162669	40.65171084614722	45.183572357368945	680.0386561973369	0.585121240497838
ENSDARG00000095724	0.18010254389108438	0.6915343022985574	0.5825776936161259	8	23190986	23194408	-1	protein_coding	si:ch211-196c10.15	si:ch211-196c10.15 [Source:ZFIN;Acc:ZDB-GENE-141216-138]	77	195	149	69	95	167	28	111	243	65	121	30	91.33717677581026	164.65281233966974	155.0072631652611	98.76223713331484	91.09856676208236	168.33600628515114	35.46606792317333	115.19425477283659	174.70364716197238	73.39892236109915	89.62643041379742	24.46182216537183	0.5849562839615077
ENSDARG00000100794	0.4565618370337486	0.8809618248348605	0.46366500256301346	15	33825750	33834577	-1	protein_coding	mmp13b	matrix metallopeptidase 13b [Source:ZFIN;Acc:ZDB-GENE-030131-6152]	161	22	19	72	111	70	70	12	62	39	148	85	190.97773325851236	18.576214725501202	19.766026846576917	103.05624744345897	106.44148326938044	70.5600026344945	88.66516980793332	12.453432948414767	44.57459310305468	44.03935341665949	109.62571653919022	69.30849613522018	0.5843110895151227
ENSDARG00000043249	5.034263594583329e-11	1.0964979390658252e-8	1.878354559831395	21	45626136	45633317	1	protein_coding	irf1b	interferon regulatory factor 1b [Source:ZFIN;Acc:ZDB-GENE-041114-13]	192	487	131	99	173	259	79	41	80	56	95	42	227.74984338903337	411.20984415086747	136.2815535211356	141.70234023475606	165.8952847351605	261.07200974762964	100.0649773546676	42.54922924041712	57.515604003941526	63.23599464956234	70.36785858934508	34.24655103152056	0.584233357062784
ENSDARG00000087359	6.772750687945487e-4	0.02575304740914034	1.2804369766436543	1	56229674	56266731	1	protein_coding	c3a.2	complement component c3a, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-990415-36]	2173	3485	1501	2727	3163	3937	258	1627	2472	1262	1819	1028	2577.6063004394246	2942.641287198713	1561.5161208795766	3903.255371921008	3033.102807036489	3968.496148171497	326.7944830063828	1688.4779505892354	1777.232163721793	1425.0683079954943	1347.3593134107232	838.2251062000747	0.5787863999682739
ENSDARG00000093936	7.557626065588423e-14	2.1569638529719605e-11	2.646593744804273	18	7591381	7593581	1	protein_coding	si:dkeyp-1h4.6	si:dkeyp-1h4.6 [Source:ZFIN;Acc:ZDB-GENE-060503-841]	926	2311	630	878	846	743	249	200	220	108	210	104	1098.4185155116922	1951.3469195742398	655.3998375443925	1256.7136841021802	811.2567103233861	748.9440279632772	315.3946754596485	207.55721580691278	158.1679110108392	121.95513253844166	155.55000319749965	84.80098350662234	0.5591998802950308
ENSDARG00000057365	0.18967198033045846	0.7040556516112234	1.027862577972286	8	18200331	18203342	-1	protein_coding	elovl8b	ELOVL fatty acid elongase 8b [Source:ZFIN;Acc:ZDB-GENE-050522-453]	52	154	143	39	77	142	3	72	101	80	79	1	61.68224925119654	130.0335030785084	148.7653599505526	55.82213403187361	73.83778569137202	143.13600534426024	3.799935848911428	74.7205976904886	72.61345005497618	90.33713521366049	58.516429774297485	0.815394072179061	0.5569147749264475
ENSDARG00000115161	0.9031351351329873	0.9880827536063018	-0.08029058838017888	KN149950.1	74	5493	1	protein_coding	CABZ01069162.1	NA	4	703	482	345	530	378	253	460	563	507	660	443	4.744788403938196	593.5944978194248	501.43289158158285	493.8111856665742	508.23410930424893	381.02401422627025	320.46125659153046	477.3815963558994	404.7660631777385	572.5115944165733	488.8714386207132	361.219573975324	0.5565004296076326
ENSDARG00000005629	0.8472455719402489	0.979440265324716	0.068026475635426	20	572037	592746	1	protein_coding	smyd2b	SET and MYND domain containing 2b [Source:NCBI gene;Acc:568616]	531	358	699	179	1030	1107	461	463	789	675	1101	767	629.8706606227954	302.2856759877014	727.1817245135403	256.2092818385994	987.7002501573139	1115.8560416626485	583.9234754493895	480.49495459300306	567.2476444888733	762.2195783652604	815.5264453354624	625.4072533613398	0.5411125706284649
ENSDARG00000003244	0.2436616788365535	0.7581681618285052	-0.5810669940702673	2	43894368	43918874	1	protein_coding	gbp3	guanylate binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-070912-176]	98	33	34	25	112	32	92	118	44	35	165	121	116.24731589648579	27.8643220882518	35.37078488334817	35.78341925120103	107.40041555108657	32.256001204340336	116.53136603328379	122.45875732607854	31.63358220216784	39.52249665597646	122.2178596551783	98.66268273366639	0.5247352175180595
ENSDARG00000113076	8.904308924705174e-25	6.909187206263422e-22	3.094850937360734	12	43848634	44024244	-1	protein_coding	si:ch211-182p11.1	si:ch211-182p11.1 [Source:ZFIN;Acc:ZDB-GENE-131127-323]	591	450	321	439	782	552	69	67	49	83	50	88	701.0424866818684	379.96802847616095	333.94182198690476	628.3568420510901	749.8850442941937	556.4160207748708	87.39852452496285	69.53166729531578	35.228307452414185	93.72477778417276	37.03571504702373	71.75467835175738	0.5211126859819101
ENSDARG00000098256	1.4038211916597316e-24	1.0562690966336707e-21	1.844025182513782	12	43730276	43819253	-1	protein_coding	si:ch73-329n5.6	si:ch73-329n5.6 [Source:ZFIN;Acc:ZDB-GENE-131121-171]	868	614	917	721	1064	996	238	328	278	156	336	346	1029.6190836545884	518.4452655208063	953.9708746479491	1031.9938112046377	1020.3039477353224	1003.9680374850931	301.4615773469733	340.39383392333696	199.8667239136968	176.15741366663795	248.88000511599944	282.12634897395515	0.5186104808836081
ENSDARG00000043818	0.20275642011492334	0.7208536528427185	-0.43576796263305223	12	20699534	20785149	1	protein_coding	CASKIN2	si:ch211-119c20.2 [Source:ZFIN;Acc:ZDB-GENE-041001-137]	63	318	191	93	255	255	122	252	469	275	503	192	74.73041736202657	268.5107401231537	198.7005856682206	133.11431961446783	244.52773183506315	257.0400095970871	154.5307245223981	261.5220919167101	337.1852284731072	310.53390229695793	372.5792933730587	156.55566185837972	0.5090186463324895
ENSDARG00000032010	0.030940545192304346	0.3249013313441441	-0.8184585541690657	9	37320222	37339656	1	protein_coding	slc15a2	solute carrier family 15 member 2 [Source:NCBI gene;Acc:556684]	186	49	187	160	304	251	250	440	335	299	691	373	220.63266078312608	41.37429643407086	194.53931685841494	229.01388320768658	291.5154136386635	253.00800944654455	316.661320742619	456.6258747752081	240.84659176650516	337.6350428610561	511.8335819498679	304.1419889227898	0.5002149748826827
ENSDARG00000102722	0.17144233609351914	0.6796923527386365	0.4465841992109927	11	37178271	37200200	1	protein_coding	itih3b	inter-alpha-trypsin inhibitor heavy chain 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2716]	1172	1144	1277	1261	2299	1297	840	1370	462	1239	1794	1300	1390.2230023538912	965.9631657260625	1328.4850675304592	1804.91566703058	2204.585315642393	1307.3760488134194	1063.9820376951998	1421.7669282773525	332.1526131227623	1399.096381621567	1328.8414558872112	1060.0122938327793	0.4975941882077264
ENSDARG00000042112	0.14927555402118894	0.6504160491540526	0.43829974901616725	8	18039570	18042089	-1	protein_coding	dio1	iodothyronine deiodinase 1 [Source:ZFIN;Acc:ZDB-GENE-030328-41]	216	668	429	246	408	499	182	349	235	481	478	243	256.21857381266256	564.0414289379455	446.2960798516578	352.1088454318181	391.24437093610106	502.99201878018215	230.52944150062663	362.1873415830628	168.95208676157824	543.1520254721337	354.0614358495468	198.14075953951183	0.4973827874705121
ENSDARG00000103457	0.4623331852237134	0.8836651977395579	-0.9272190962440239	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	1	131	2	81	1	7	92	1	7	97	145	138	1.186197100984549	110.61291495639351	2.0806344049028334	115.93827837389134	0.9589322817061301	7.056000263449449	116.53136603328379	1.0377860790345639	5.032615350344884	109.53377644656335	107.4035736363688	112.52438196071043	0.48748487575682087
ENSDARG00000051912	0.11786409739381125	0.5984981575018534	0.6328308837677968	16	2394193	2414063	-1	protein_coding	hpxb	hemopexin b [Source:ZFIN;Acc:ZDB-GENE-060929-800]	356	437	215	237	76	109	124	219	182	120	274	168	422.28616795049936	368.99117432018295	223.6681985270546	339.2268145013858	72.87885340966588	109.87200410228428	157.06401508833903	227.2751513085695	130.84799910896697	135.50570282049074	202.95571845769	136.98620412608224	0.4813193313559861
ENSDARG00000077504	0.432122487497313	0.8724784015696487	0.40048075818280754	8	29718692	29719393	-1	protein_coding	si:ch211-103n10.5	si:ch211-103n10.5 [Source:ZFIN;Acc:ZDB-GENE-030131-5155]	77	235	105	44	36	39	63	130	110	31	34	65	91.33717677581026	198.42774820421738	109.23330625739875	62.97881788211381	34.52156214142068	39.31200146778979	79.79865282713999	134.9121902744933	79.0839555054196	35.00563989529344	25.184286231976134	53.000614691638965	0.4629880027834062
ENSDARG00000007769	2.4431448798490285e-12	6.066328736665138e-10	3.282993184466317	7	56602521	56606752	-1	protein_coding	sult5a1	sulfotransferase family 5A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060929-978]	328	360	137	111	326	105	40	12	13	13	41	35	389.072649122932	303.97442278092876	142.5234567358441	158.87838147533256	312.6119238361984	105.84000395174174	50.66581131881904	12.453432948414767	9.346285650640498	14.67978447221983	30.369286338559455	28.538792526267137	0.45674648542315743
ENSDARG00000101816	0.9375035629520471	0.992011305300426	-0.029007682151571547	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	978	3491	3325	1162	1133	2667	1329	1297	3991	2818	1678	3613	1160.1007647628887	2947.707527578395	3459.0546981509606	1663.2133267958238	1086.4702751730454	2688.3361003742402	1683.3715810677627	1346.0085445078294	2869.309694746633	3182.1255879011906	1242.9185969781163	2946.0187827829477	0.4522244876587251
ENSDARG00000006848	0.24677035052188145	0.7597700574356825	1.1724183933345467	9	23754275	23765480	-1	protein_coding	parp9	poly(ADP-ribose) polymerase family member 9 [Source:ZFIN;Acc:ZDB-GENE-081104-179]	4	153	3	2	40	33	28	3	35	2	4	31	4.744788403938196	129.1891296818947	3.1209516073542503	2.8626735400960825	38.3572912682452	33.264001241975976	35.46606792317333	3.1133582371036916	25.163076751724418	2.2584283803415124	2.962857203761898	25.277216237550892	0.4520655193548384
ENSDARG00000091209	0.21948885870820298	0.7368724123478475	0.5430105485358213	10	36650222	36656693	1	protein_coding	ucp3	uncoupling protein 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1317]	1016	380	525	1022	335	297	444	420	459	306	819	699	1205.1762546003015	320.86189071320257	546.1665312869937	1462.826178989098	321.24231437155356	299.37601117778377	562.3905056388913	435.87015319451683	329.9957779726145	345.53954219225136	606.6450124702486	569.9604564531637	0.4489632671041126
ENSDARG00000058225	NA	NA	-0.20021385945562573	11	16139897	16152400	-1	protein_coding	arpc4l	actin related protein 2/3 complex, subunit 4, like [Source:ZFIN;Acc:ZDB-GENE-040808-18]	316	4	1	2	8	1	0	1	618	0	0	4	374.8382839111174	3.3774935864547637	1.0403172024514167	2.8626735400960825	7.671458253649041	1.0080000376356355	0	1.0377860790345639	444.30804093044827	0	0	3.261576288716244	0.44887719662797165
ENSDARG00000038424	0.014226557235959515	0.2121594091104353	0.8100416803622971	16	16665203	16701718	-1	protein_coding	c4b	complement 4B (Chido blood group) [Source:ZFIN;Acc:ZDB-GENE-100805-2]	1532	997	945	925	653	1211	390	1026	1161	433	938	377	1817.2539587083288	841.8402764238499	983.0997563165888	1323.9865122944382	626.1827799541029	1220.6880455767548	493.99166035848566	1064.7685170894626	834.6952031072015	488.9497443439374	694.7900142821651	307.403565211506	0.4432376762701959
ENSDARG00000073870	0.7886120500069438	0.9718088981986367	0.07627292777066447	14	33219370	33265068	-1	protein_coding	gdpd2	glycerophosphodiester phosphodiesterase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-081107-62]	522	421	656	141	669	454	321	592	567	533	527	475	619.1948867139345	355.4811999743639	682.4480848081294	201.8184845767738	641.525696461401	457.63201708657857	406.5931358335228	614.3693587884618	407.6418433779356	601.871163361013	390.35643659563004	387.312184285054	0.44242087491045523
ENSDARG00000019763	0.20875172396753403	0.725953124105584	0.7429113702210908	6	8355122	8362516	-1	protein_coding	acp5a	acid phosphatase 5a, tartrate resistant [Source:ZFIN;Acc:ZDB-GENE-040426-2864]	309	51	22	151	116	131	98	46	86	46	171	147	366.5349042042256	43.06304322729824	22.886978453931167	216.1318522772542	111.23614467791108	132.04800493026826	124.13123773110665	47.73815963558994	61.82927430423714	51.943852747854784	126.66214546082114	119.86292861032197	0.42917727641121944
ENSDARG00000097615	0.25517061336591657	0.7667591129677029	-0.392346986372362	3	14157090	14189022	1	protein_coding	si:ch211-108d22.2	si:ch211-108d22.2 [Source:ZFIN;Acc:ZDB-GENE-131127-97]	235	337	131	189	135	271	306	429	241	114	383	470	278.756318731369	284.55383465881386	136.2815535211356	270.5226495390798	129.45585803032756	273.16801019925725	387.59345658896564	445.21022790582794	173.26575706187384	128.7304176794662	283.6935772602017	383.2352139241587	0.4274180901587231
ENSDARG00000076321	0.3402240292231554	0.824898097629272	-0.5356978900579769	9	48297412	48371379	-1	protein_coding	col28a2a	collagen, type XXVIII, alpha 2a [Source:ZFIN;Acc:ZDB-GENE-030131-4444]	304	507	462	294	79	97	357	653	1051	78	472	463	360.6039186993028	428.09731208314133	480.6265475325545	420.8130103941241	75.75565025478427	97.77600365065665	452.19236602045993	677.6743096095702	755.6112476017818	88.07870683331898	349.61715004390396	377.5274554189053	0.422915724015576
ENSDARG00000035438	0.8498464546865376	0.979440265324716	0.11207321994472993	5	32221755	32233862	1	protein_coding	myhc4	myosin heavy chain 4 [Source:ZFIN;Acc:ZDB-GENE-030131-6206]	681	1027	710	1188	1026	1127	573	35	1374	1023	1761	1910	807.8002257704777	867.1714783222606	738.6252137405058	1700.428082817073	983.8645210304894	1136.0160424153614	725.7877471420827	36.322512766209734	987.8304987676958	1155.1861165446835	1304.3978839561755	1557.4026778620066	0.42196848309915563
ENSDARG00000098831	0.3124767411860205	0.8098022662962244	-0.40280335020871894	3	13937426	13955878	-1	protein_coding	gcdhb	glutaryl-CoA dehydrogenase b [Source:ZFIN;Acc:ZDB-GENE-041010-117]	226	347	122	200	139	292	291	421	195	96	450	571	268.08054482250805	292.99756862495076	126.91869869907285	286.26735400960825	133.29158715715207	294.3360109896056	368.5937773444085	436.9079392735514	140.19428475960748	108.4045622563926	333.32143542321353	465.59001521424386	0.4169785401948443
ENSDARG00000094696	0.5170223726080443	0.9043147539711697	0.23318680298750666	5	26079178	26083142	1	protein_coding	si:dkey-201c13.2	si:dkey-201c13.2 [Source:ZFIN;Acc:ZDB-GENE-060526-243]	435	283	252	543	313	197	214	260	381	199	578	588	515.9957389282787	238.95767124167455	262.159935017757	777.2158661360863	300.1458041740187	198.57600741422021	271.0620905556819	269.8243805489866	273.9180640687715	224.71362384398046	428.13286594359425	479.4517144412879	0.413244744856101
ENSDARG00000115405	0.2575468806008061	0.7693342898829505	1.0562867942280803	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	2	137	118	107	158	42	60	5	124	23	2	104	2.372394201969098	115.67915533607567	122.75742988926717	153.1530343951404	151.51130050956854	42.336001580696696	75.99871697822856	5.18893039517282	89.14918620610936	25.971926373927392	1.481428601880949	84.80098350662234	0.40856509720711126
