Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	% variance explained
ENSDARG00000026403	0.06957158884741156	0.8308138643053864	-1.502201659219441	10	24394023	24416471	-1	protein_coding	hephl1b	hephaestin-like 1b [Source:ZFIN;Acc:ZDB-GENE-091204-388]	10	28	24	19	26	190	318	164	97	221	22	12	10.951679962548125	21.77084738808031	23.084699319259656	25.084196864922337	23.01344973401332	177.08344480479192	309.725132226251	173.25395252298622	123.54205905918114	154.5678192523207	20.445289377735275	14.80039476214076	0.652313626581188
ENSDARG00000056909	0.376824311872502	0.9757519523677548	0.3923414814504865	24	33552198	33578392	-1	protein_coding	LO018309.1	epidermal growth factor receptor-like [Source:NCBI gene;Acc:571431]	224	112	447	350	507	533	496	292	127	398	334	89	245.317631161078	87.08338955232124	429.95252482121106	462.07731066962197	448.76226981325976	496.76566358396894	483.09328800069335	308.47654961409745	161.7509433042887	278.36195503359113	310.39666600743556	109.7695944858773	0.6493208120131677
ENSDARG00000094104	0.14064831748833426	0.9024291776531405	1.4269973481024942	20	45989179	45996430	1	lincRNA	AL929237.1	si:ch211-213i16.3 [Source:NCBI gene;Acc:100536429]	8	342	63	196	235	112	128	7	5	112	2	96	8.7613439700385	265.91535024012376	60.597335713056594	258.7632939749883	208.00618028819733	104.38603062177208	124.66923561308217	7.3949857784201445	6.368147374184595	78.33301247176433	1.858662670703207	118.40315809712608	0.6365820394149012
ENSDARG00000105422	0.1600858005797401	0.9131214927199726	-0.9107584757113804	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	57	50	90	214	69	148	387	179	112	241	389	14	62.42457578652431	38.876513193000555	86.56762244722371	282.5272699522832	61.07415506334304	137.9386833216274	376.9296420489281	189.10035061960082	142.64650118173492	168.5558571937072	361.50988945177374	17.267127222497553	0.6133587834694844
ENSDARG00000003523	0.6697772253879253	0.9997282156280697	0.2664398292248633	14	16345003	16352209	1	protein_coding	itln3	intelectin 3 [Source:ZFIN;Acc:ZDB-GENE-090527-4]	269	407	176	233	32	273	182	243	101	616	30	95	294.6001909925445	316.4548173910245	169.28779500790415	307.6114668172055	28.324245826477934	254.44094964056944	177.26406938735119	256.7116491651564	128.63657695852882	430.83156859470387	27.879940060548105	117.16979186694769	0.5928851526946569
ENSDARG00000025608	0.8685582420543421	0.9997282156280697	0.10901512983617995	3	32953075	32958574	-1	protein_coding	casp6b.1	caspase 6b.1, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-041010-48]	12	112	193	121	102	173	186	137	7	123	70	130	13.142015955057749	87.08338955232124	185.63945702571306	159.74672740292647	90.28353357189842	161.2391365854158	181.15998300026	144.73043594907998	8.915406323858432	86.0264333395269	65.05319347461224	160.33760992319156	0.5812804692769525
ENSDARG00000093405	0.9676244863439969	0.9997282156280697	0.04359823955395082	3	32961488	32965848	-1	protein_coding	casp6a	caspase 6, apoptosis-related cysteine peptidase a [Source:ZFIN;Acc:ZDB-GENE-030825-4]	0	114	141	105	100	170	155	135	0	118	70	122	0	88.63845008004127	135.62260850065047	138.6231932008866	88.51326820774355	158.4430821937612	150.96665250021667	142.61758286953136	0	82.52942385418028	65.05319347461224	150.4706800817644	0.5676395258427144
ENSDARG00000113027	0.9229633266329598	NA	-0.14770508372210955	7	47143303	47148440	-1	protein_coding	BX005073.3	NA	40	80	1	0	49	55	3	0	56	0	109	39	43.8067198501925	62.202421108800884	0.961862471635819	0	43.371501421794335	51.260997180334506	2.921935209681613	0	71.32325059086746	0	101.29711555332477	48.10128297695747	0.5660777844218586
ENSDARG00000115405	0.8256226499942353	0.9997282156280697	0.21827210497768032	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	2	137	118	107	158	42	64	240	1	30	16	92	2.190335992509625	106.52164614882152	113.49977165302664	141.2636349761416	139.8509637682348	39.14476148316453	62.33461780654108	253.5423695458335	1.273629474836919	20.982056912079734	14.869301365625656	113.4696931764125	0.5635049128809603
ENSDARG00000115161	0.8484921715164038	0.9997282156280697	-0.14340478799026862	KN149950.1	74	5493	1	protein_coding	CABZ01069162.1	NA	4	703	482	345	530	378	448	355	824	457	208	128	4.38067198501925	546.6037754935878	463.61771132846474	455.4762062314845	469.1203215010408	352.30285334848077	436.3423246457875	375.03142161987876	1049.4706872656213	319.6266669606813	193.30091775313352	157.87087746283478	0.5580222173462445
ENSDARG00000069878	0.7251523154250008	0.9997282156280697	-0.28785503400744145	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	254	50	170	26	36	202	194	35	253	46	324	13	278.17267104872235	38.876513193000555	163.51662017808923	34.32574307831478	31.864776554787674	188.26766237141035	188.95181022607764	36.97492889210072	322.2282571337405	32.17248726518893	301.1033526539195	16.033760992319156	0.5514786677211045
ENSDARG00000096242	0.6952014733123613	0.9997282156280697	-0.250882800724578	3	28822065	28828569	-1	protein_coding	si:ch211-76l23.4	si:ch211-76l23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-8310]	145	209	32	34	207	68	28	46	170	373	177	39	158.7993594569478	162.50382514674232	30.779599092346206	44.887510179334704	183.22246519002914	63.377232877504476	27.27139529036172	48.59562082961809	216.51701072227624	260.876907606858	164.4916463572338	48.10128297695747	0.5416415594655176
ENSDARG00000088330	0.7906291938882687	0.9997282156280697	0.16311498520421808	3	55127549	55128258	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	31	247	160	147	196	84	138	324	29	50	59	109	33.95020788389918	192.04997517342272	153.89799546173103	194.07247048124123	173.48600568717734	78.28952296632906	134.4090196453542	342.2821988868752	36.93525477027065	34.97009485346622	54.830548785744604	134.43691908944524	0.5408923212666945
ENSDARG00000104734	0.6482536803354377	0.9997282156280697	-0.19174263004694173	3	17653784	17680114	1	protein_coding	kat2a	K(lysine) acetyltransferase 2A [Source:NCBI gene;Acc:555517]	119	203	60	53	219	114	88	58	202	104	185	139	130.32499155432268	157.83864356358225	57.71174829814914	69.97170704425704	193.84405737495837	106.25006688287516	85.71009948399399	61.27273930690976	257.27315391705764	72.73779729520975	171.92629704004665	171.43790599479715	0.536971094471319
ENSDARG00000052207	0.6860808821219345	0.9997282156280697	-0.25368726042599493	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	3290	288	2342	2353	295	1982	2814	2845	2320	3039	1570	956	3603.102707678333	223.9287159916832	2252.681908571088	3106.4797485874874	261.11414121284344	1847.2599347531452	2740.775226681353	3005.5335056579015	2954.8203816216524	2125.4823651936767	1459.0501965020173	1179.0981160505473	0.5352151342053054
ENSDARG00000089475	0.6788957975456047	0.9997282156280697	0.3558110473843498	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	2	141	108	131	141	58	67	159	2	68	33	105	2.190335992509625	109.63176720426156	103.88114693666844	172.94893627920138	124.80370817291839	54.05705157198911	65.2565530162227	167.9718198241147	2.547258949673838	47.559329000714065	30.667934066602914	129.50345416873165	0.529683927779949
ENSDARG00000039099	0.07707429822130252	0.8404214581058688	0.7154861119008106	7	8373025	8374950	-1	protein_coding	aep1	aerolysin-like protein [Source:NCBI gene;Acc:503710]	697	1013	2491	1630	1065	1274	958	545	229	1491	1015	992	763.3320933896042	787.6381572901912	2395.999416844825	2151.960046832811	942.6663064124688	1187.3910983226574	933.0713102916618	575.7524641769969	291.66114973765445	1042.8082285303628	943.2713053818775	1223.4993003369696	0.5223604976822229
ENSDARG00000045089	0.9076276035012727	0.9997282156280697	0.043809228923630254	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	848	1078	2488	1605	1125	2176	1215	1162	1205	4242	1346	696	928.702460824081	838.1776244410919	2393.1138294299176	2118.9545246421235	995.7742673371149	2028.0714520801432	1183.3837599210533	1227.567639217744	1534.7235171784873	2966.862847368074	1250.8799773832582	858.4228962041641	0.5101212552624029
ENSDARG00000037873	0.8156935002304431	0.9997282156280697	0.11125658294289119	3	40947961	40955780	-1	protein_coding	cyp3c3	cytochrome P450, family 3, subfamily c, polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-041114-102]	292	454	108	77	371	321	176	104	405	322	294	81	319.7890549064052	352.998739792445	103.88114693666844	101.65700834731683	328.38422505072856	299.1778199070432	171.42019896798797	109.86836013652785	515.8199373089523	225.20741085632247	273.2234125933714	99.90266464445014	0.5000504097530604
ENSDARG00000103457	0.4916018737373552	0.988078766932735	-1.0125266617134303	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	1	131	2	81	1	7	5	218	2	144	0	84	1.0951679962548124	101.85646456566145	1.923724943271638	106.9378918978268	0.8851326820774355	6.524126913860755	4.8698920161360215	230.30098567079878	2.547258949673838	100.71387317798272	0	103.60276333498533	0.4919736034273781
ENSDARG00000101816	0.9504284606213034	0.9997282156280697	0.021693584690449574	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	978	3491	3325	1162	1133	2667	2741	2611	1351	3155	1325	1006	1071.0743003372065	2714.3581511352986	3198.192718189098	1534.096671423145	1002.8553287937343	2485.692354180948	2669.674803245767	2758.329695350714	1720.6734205046776	2206.6129852537188	1231.3640193408746	1240.766427559467	0.48954473549473315
ENSDARG00000091801	0.37754400139218863	0.9757519523677548	0.5480050082413241	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	357	236	319	412	39	172	182	246	110	243	31	269	390.974974662968	183.4971422709626	306.83412845182625	543.9310057025265	34.52017460101998	160.30711845486428	177.26406938735119	259.88092878447935	140.0992422320611	169.95466098784584	28.809271395899707	331.77551591798874	0.4865190114137686
ENSDARG00000103277	0.06743606062322904	0.8225280319112659	-1.1495296950345866	6	55852274	55864687	-1	protein_coding	cyp24a1	cytochrome P450, family 24, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-060825-1]	38	44	45	126	118	37	60	416	49	281	139	43	41.61638385768287	34.211331609840485	43.283811223611856	166.3478318410639	104.44565648513738	34.48467083040685	58.43870419363226	439.4734405461114	62.40784426700903	196.53193307648016	129.17705561387288	53.03474789767106	0.48624266729266663
ENSDARG00000088908	0.6136155871946638	0.9997282156280697	0.2238031752458721	3	58702320	58710755	1	unprocessed_pseudogene	CU570691.1	NA	81	312	119	196	219	162	149	214	29	296	76	172	88.7086076966398	242.58944232432344	114.46163412466245	258.7632939749883	193.84405737495837	150.9869371493489	145.12278208085345	226.07527951170155	36.93525477027065	207.02296153252004	70.62918148672186	212.13899159068424	0.47851962673362247
ENSDARG00000028027	0.09063642250796547	0.8638153162837965	0.6032111189616871	6	15651977	15653494	-1	protein_coding	trim63a	tripartite motif containing 63a [Source:ZFIN;Acc:ZDB-GENE-040625-139]	402	392	379	692	287	224	378	314	225	250	230	211	440.2575344944346	304.7918634331243	364.5458767499754	913.592854238224	254.03307975622397	208.77206124354416	368.16383641988324	331.7179334891322	286.56663183830676	174.85047426733112	213.74620713086878	260.24027456764173	0.472448451929974
ENSDARG00000011519	0.17002600735406645	0.9185433247049642	0.34925506873192536	3	22222244	22242868	-1	protein_coding	myl4	myosin, light chain 4, alkali; atrial, embryonic [Source:ZFIN;Acc:ZDB-GENE-050626-112]	482	531	664	552	496	688	683	514	164	565	487	318	527.8709741948196	412.8685701096659	638.6766811661838	728.7619299703753	439.02581031040796	641.2284738194571	665.2272494041806	543.0032414439935	208.87523387325473	395.1620718441683	452.58436031623086	392.21046119673014	0.4610998633104521
ENSDARG00000079544	0.7401579833049949	0.9997282156280697	0.1035568178526724	3	1015867	1029876	1	protein_coding	si:ch1073-464p5.5	si:ch1073-464p5.5 [Source:ZFIN;Acc:ZDB-GENE-091116-35]	854	2355	2037	2412	4625	2630	1959	3248	1246	2647	2477	1925	935.2734688016099	1831.083771390326	1959.3138547221633	3184.3727809575093	4093.738654608139	2451.2076833505407	1908.0236919220933	3431.273401186947	1586.942325646801	1851.3168215425019	2301.953717665922	2374.2299930934137	0.45145626684019646
ENSDARG00000089382	0.2618346929589732	0.9510376893027578	0.7426103098899606	5	824709	825920	-1	protein_coding	zgc:158463	zgc:158463 [Source:ZFIN;Acc:ZDB-GENE-070410-9]	93	145	1126	209	90	401	142	190	58	558	299	105	101.85062365169756	112.74188825970161	1083.0571430619323	275.9261655141457	79.66194138696919	373.7392703511661	138.30493325826302	200.7210425571182	73.8705095405413	390.266258564683	277.8700692701294	129.50345416873165	0.44988841946795494
ENSDARG00000018263	0.6079745366832796	0.9997282156280697	-0.24898075308560763	1	9954489	9966195	1	protein_coding	pdia2	protein disulfide isomerase family A, member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-705]	929	1342	534	744	1819	2034	2829	1173	1705	1455	995	231	1017.4110685207207	1043.445614100135	513.6345598535273	982.2443403948536	1610.0563486988551	1895.7248775418252	2755.384902729761	1239.1883311552613	2171.538254596947	1017.629760235867	924.6846786748455	284.90759917120965	0.4474591271994245
ENSDARG00000030616	0.6751040722302221	0.9997282156280697	0.13636706509651322	3	24072720	24093144	-1	protein_coding	nfe2l1a	nuclear factor, erythroid 2-like 1a [Source:ZFIN;Acc:ZDB-GENE-040630-5]	216	221	369	345	208	206	323	351	99	245	248	191	236.55628719103947	171.83418831306244	354.9272520336172	455.4762062314845	184.10759787210657	191.99573489361651	314.595024242387	370.8057154607815	126.08931800885499	171.35346478198448	230.47417116719765	235.57294996407379	0.44204715251834414
ENSDARG00000045414	0.7737268922640184	0.9997282156280697	0.141540754521817	24	8861272	8887825	-1	protein_coding	elovl2	ELOVL fatty acid elongase 2 [Source:ZFIN;Acc:ZDB-GENE-060421-5612]	90	494	407	167	752	873	350	757	148	568	310	259	98.56511966293311	384.09995034684545	391.4780259557783	220.47688823379107	665.6197769222315	813.6518279714913	340.8924411295215	799.7148906091498	188.497162275864	397.2602775353763	288.0927139589971	319.44185361620475	0.43703678326789663
ENSDARG00000070057	0.12256514230473334	0.8904565875632965	0.535258860311381	9	11587629	11595736	1	protein_coding	si:dkey-69o16.5	si:dkey-69o16.5 [Source:ZFIN;Acc:ZDB-GENE-081104-432]	178	434	324	278	269	241	302	279	71	143	130	207	194.93990333335663	337.4481345152448	311.64344081000536	367.02140676044263	238.10069147883013	224.6163694629203	294.14147777461574	294.7430045970315	90.42769271342125	100.0144712809134	120.81307359570845	255.30680964692812	0.4322955436200935
ENSDARG00000073870	0.2735737216826285	0.9524743295129605	0.33456541045447485	14	33219370	33265068	-1	protein_coding	gdpd2	glycerophosphodiester phosphodiesterase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-081107-62]	522	421	656	141	669	454	377	348	271	287	551	304	571.6776940450121	327.34024108506463	630.9817813930972	186.15114515547629	592.1537643098043	423.13623127039756	367.18985801665605	367.6364358414586	345.15358768080506	200.72834445889612	512.0615657787336	374.9433339742326	0.4322740369831035
ENSDARG00000092578	0.09982739412103629	NA	-2.4136922801963117	10	28428222	28431809	1	protein_coding	si:ch211-222e20.4	si:ch211-222e20.4 [Source:ZFIN;Acc:ZDB-GENE-091118-60]	2	1	0	2	0	73	170	69	53	114	1	5	2.190335992509625	0.7775302638600111	0	2.640441775254983	0	68.03732353026216	165.57632854862473	72.89343124442713	67.5023621663567	79.73181626590299	0.9293313353516035	6.1668311508919835	0.4320567226755229
ENSDARG00000115701	0.03565479576528556	0.7522277640106418	0.869935945514671	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	824	1570	889	782	798	717	831	677	163	267	268	632	902.4184289139654	1220.7225142602174	855.0957372842431	1032.4127341246983	706.3358802977934	668.2569996054516	809.3760530818068	715.2007674272054	207.6016043984178	186.74030651750962	249.06079787422973	779.4874574727468	0.429820741785245
ENSDARG00000039730	0.9469315746860025	0.9997282156280697	0.02794086629921411	7	35062132	35066457	-1	protein_coding	zgc:112160	zgc:112160 [Source:ZFIN;Acc:ZDB-GENE-050417-229]	5616	6726	3255	4044	8323	10214	11783	4986	6756	6478	4885	1308	6150.463466967027	5229.668554722434	3130.8623451745907	5338.973269565575	7366.959312930495	9519.633185453393	11476.38752522615	5267.342727314692	8604.640731998225	4530.725489215084	4539.7835731925825	1613.243029073343	0.4271375401964756
ENSDARG00000088885	0.3898014780575952	0.9762373669221667	0.6057831202169457	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	333	398	29	774	698	582	36	480	219	768	309	202	364.69094275285255	309.4570450162844	27.89401167743875	1021.8509670236783	617.8226120900499	542.4345519809942	35.06322251617936	507.084739091667	278.9248549892853	537.1406569492411	287.1633826236455	249.13997849603615	0.42661305397990534
ENSDARG00000091209	0.11871473422868233	0.8904565875632965	0.6728316212679195	10	36650222	36656693	1	protein_coding	ucp3	uncoupling protein 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1317]	1016	380	525	1022	335	297	515	467	296	518	392	248	1112.6906841948894	295.4615002668042	504.97779760880496	1349.2657471552961	296.5194484959409	276.8093847738063	501.59887766201024	493.35119407460104	376.994324551728	362.29018268191004	364.29788345782856	305.8748250842424	0.4264285699419154
ENSDARG00000096990	0.9321603890778437	0.9997282156280697	-0.04575025132745089	15	46344655	46355392	1	protein_coding	si:ch1073-340i21.2	si:ch1073-340i21.2 [Source:ZFIN;Acc:ZDB-GENE-131121-430]	161	215	236	41	85	70	258	26	113	77	172	125	176.3220473970248	167.16900672990238	226.99954330605328	54.12905639272715	75.23627797658202	65.24126913860755	251.28642803261872	27.467090034131964	143.92013065657184	53.85394607433798	159.8449896804758	154.1707787722996	0.4239460634428654
ENSDARG00000013856	0.8050886542336434	0.9997282156280697	-0.14277801708930088	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	1303	1539	608	767	2697	3450	4410	1220	2246	1522	1022	314	1427.0038991200206	1196.619076080557	584.8123827545779	1012.6094208102859	2387.2028435628436	3215.462550402801	4295.244758231971	1288.8403785246537	2860.57180048372	1064.4896873395119	949.7766247293388	387.2769962760166	0.41876842566350575
ENSDARG00000098390	0.4813622807331868	0.9879238694780641	0.3100219674933405	4	42195992	42397126	-1	protein_coding	si:ch211-76m11.8	si:ch211-76m11.8 [Source:ZFIN;Acc:ZDB-GENE-041210-280]	194	120	190	58	200	140	150	26	155	90	180	84	212.46259127343362	93.30363166320133	182.7538696108056	76.5728114823945	177.0265364154871	130.4825382772151	146.09676048408065	27.467090034131964	197.41256859972245	62.946170736239196	167.27964036328862	103.60276333498533	0.41793252249709173
ENSDARG00000114031	0.5329537925905522	0.9978555532152209	-0.4414523793882331	24	40712794	40726073	-1	protein_coding	smyhc3	slow myosin heavy chain 3 [Source:ZFIN;Acc:ZDB-GENE-080930-1]	73	153	12	11	121	22	17	92	94	108	25	120	79.9472637266013	118.96213037058169	11.542349659629828	14.522429763902405	107.10105453136968	20.5043988721338	16.557632854862476	97.19124165923618	119.72117063467039	75.53540488348703	23.233283383790088	148.0039476214076	0.415741503422399
ENSDARG00000037894	0.4675161351248543	0.9870981156539643	0.243964062115641	3	36859701	36892651	1	protein_coding	ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:ZFIN;Acc:ZDB-GENE-050114-1]	654	447	242	205	326	349	226	202	405	442	418	158	716.2398695506473	347.55602794542494	232.77071813586818	270.64528196363574	288.55325435724393	325.27432756248623	220.11911912934818	213.39816103440987	515.8199373089523	309.1356385046414	388.46049817697025	194.8718643681867	0.4114145561331484
ENSDARG00000096508	0.4565653225645339	0.9870981156539643	0.6956932656013534	20	12203762	12208117	1	lincRNA	BX322618.1	NA	327	2013	34	31	693	595	347	567	308	39	40	455	358.11993477532366	1565.1684211502022	32.70332403561785	40.926847516452234	613.3969486796627	554.5507876781642	337.9705059198399	598.9938480520317	392.27787824977105	27.276673985703653	37.173253414064135	561.1816347311706	0.4069758749489039
ENSDARG00000101026	0.39621618445372936	0.9762373669221667	0.6125679344420589	KN150709.1	28312	30914	-1	protein_coding	CABZ01038709.1	NA	247	37	162	85	32	26	29	27	109	44	38	117	270.50649507493864	28.76861976282041	155.82172040500268	112.21877544833677	28.324245826477934	24.23247139433995	28.245373693588927	28.52351657390627	138.82561275722418	30.773683471050276	35.31459074336093	144.30384893087242	0.4002091637861056
