Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	% variance explained
ENSDARG00000101621	0.9153263872541072	0.9933840197810816	0.09504922943650033	KN150636.1	2551	13087	1	protein_coding	CABZ01040054.1	CD59B glycoprotein-like [Source:NCBI gene;Acc:100535643]	72	90	4	59	114	136	3	89	129	5	80	82	79.44754891883488	70.58666454824892	3.868773325210191	78.65221127899997	101.49790511756055	127.4948166240022	3.151039617705726	103.97431352332086	186.8262422326948	4.058438777350193	75.62094531422191	59.335667414100456	0.8455174280374091
ENSDARG00000101890	0.919261588999961	0.9935680175149614	0.06700684037082506	2	51613453	51634431	-1	protein_coding	pigr	polymeric immunoglobulin receptor [Source:ZFIN;Acc:ZDB-GENE-060503-327]	136	131	15	81	138	109	24	151	86	11	119	174	150.06759240224366	102.7428117313401	14.507899969538215	107.98015446777961	122.86588514231013	102.18334567659	25.20831694164581	176.4058577755219	124.55082815512986	8.928565310170423	112.48615615490509	125.90739182992047	0.80362950494159
ENSDARG00000079227	0.06442093045110696	0.66333485653241	0.9918771945644135	12	30517386	30523229	-1	protein_coding	plekhs1	pleckstrin homology domain containing, family S member 1 [Source:ZFIN;Acc:ZDB-GENE-080204-50]	648	625	312	397	599	594	350	38	459	149	129	351	715.027940269514	490.18517047395085	301.7643193663949	529.2360657247964	533.3091681177085	556.8523608430685	367.62128873233473	44.39352712231677	664.7538386419141	120.94147556503574	121.93877431918283	253.98560076035682	0.8012018820368807
ENSDARG00000062788	0.04908318272530507	0.6172018923542816	0.8422109029642456	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	1059	1512	922	1065	1027	956	970	109	780	552	437	659	1168.5410320145297	1185.855964410582	891.752251460949	1419.7390680022875	914.3714785590762	896.2135639157801	1018.8361430581848	127.33932779822442	1129.6470460581545	448.0516410194613	413.0794137789372	476.8561564133195	0.7986958814282519
ENSDARG00000094077	0.5574612041379347	0.963350989884724	0.47720164000273624	22	19311411	19313738	1	protein_coding	si:dkey-21e2.16	si:dkey-21e2.16 [Source:ZFIN;Acc:ZDB-GENE-050208-698]	239	354	116	191	41	92	181	155	70	23	261	4	263.7217248833547	277.6408805564458	112.19442643109554	254.61987041167785	36.50363254228055	86.24649359858972	190.1127236015788	181.07886063050262	101.37858105650105	18.668818375810886	246.71333408764897	2.894422800687827	0.7697484384082734
ENSDARG00000105265	0.823163586693837	0.9862242144240645	-0.4152071500961203	13	330611	337318	-1	protein_coding	zgc:171534	zgc:171534 [Source:ZFIN;Acc:ZDB-GENE-080218-6]	175	279	0	0	336	373	246	234	0	352	0	825	193.1016813999459	218.81866009957164	0	0	299.15172034649424	349.67328382906487	258.3852486518695	273.37066701637167	0	285.71408992545355	0	596.9747026418644	0.7554784465589199
ENSDARG00000104919	0.09925550305841625	0.7435417298275525	0.8427106816522217	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	586	906	542	747	567	517	617	42	495	261	268	384	646.6147731449618	710.5724231190392	524.2187855659809	995.8169800917453	504.81852808470904	484.6677955485966	648.0638147081444	49.066529977297485	716.8913946138289	211.85050417768005	253.33016680264342	277.8645888660314	0.7236035149809865
ENSDARG00000056587	0.2354603055143117	0.8842370820373939	0.572893162867955	7	27455321	27697234	1	protein_coding	cyp2r1	cytochrome P450, family 2, subfamily R, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-110114-1]	198	279	105	204	103	205	96	137	34	97	316	66	218.48075952679594	218.81866009957164	101.5552997867675	271.9500186595931	91.70424760621698	192.1796868229445	100.83326776658323	160.05034778308942	49.24102508458623	78.73371228059374	298.70273399117656	47.757976211349146	0.7161400817966943
ENSDARG00000010423	0.8176106283557623	0.9860727873292866	-0.05797678109371387	7	38653481	38659477	-1	protein_coding	npsn	nephrosin [Source:ZFIN;Acc:ZDB-GENE-040420-2]	287	447	145	225	236	314	188	325	152	380	444	211	316.6867574959113	350.58043392296963	140.2430330388694	299.9448735216101	210.11847024337095	294.3630324995345	197.4651493762255	379.6814819671829	220.13634743697372	308.4413470786146	419.6962464939316	152.68080273628289	0.6973717593085283
ENSDARG00000045015	0.022957233267644993	0.44566309438151475	0.976926513876293	11	329687	339847	1	protein_coding	cyp27b1	cytochrome P450, family 27, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-111005-2]	251	352	161	191	352	363	77	122	87	64	367	102	276.9629830364938	276.0722880109291	155.71812633971018	254.61987041167785	313.39704036299395	340.2986649596529	80.87668352111363	142.52658707691174	125.99909359879416	51.94801635008247	346.911086628993	73.80778141753959	0.6772279868232223
ENSDARG00000020711	0.06255425677710388	0.6592278745002866	-2.474215468287974	20	29492469	29499426	-1	protein_coding	rrm2	ribonucleotide reductase regulatory subunit M2 [Source:NCBI gene;Acc:100330864]	255	14	10	7	5	11	681	584	2	7	15	540	281.3767357542069	10.980147818616498	9.671933313025477	9.33161828733898	4.451662505156165	10.312080756353119	715.2859932191998	682.2584168271841	2.8965308873286015	5.68181428829027	14.178927246416608	390.74707809285667	0.676488259811549
ENSDARG00000057365	0.025956340950031492	0.47735993812338046	1.482839176895604	8	18200331	18203342	-1	protein_coding	elovl8b	ELOVL fatty acid elongase 8b [Source:ZFIN;Acc:ZDB-GENE-050522-453]	52	154	143	39	77	142	76	8	39	8	5	66	57.37878533026964	120.78162600478149	138.30864637626433	51.99044474374574	68.55560257940493	133.11958794564936	79.8263369818784	9.346005709961425	56.48235230290773	6.493502043760309	4.72630908213887	47.757976211349146	0.6603351013055174
ENSDARG00000073820	0.49776201722777275	0.9547794607150509	0.3651081344424929	14	11504504	11507426	-1	protein_coding	zgc:174917	zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]	210	299	210	144	149	184	303	15	191	132	130	89	231.72201767993508	234.50458555473807	203.110599573535	191.96471905383044	132.6595426536537	172.49298719717945	318.25500138827834	17.523760706177672	276.61869973988144	107.1427837220451	122.8840361356106	64.40090731530415	0.6276576722784484
ENSDARG00000091783	0.9481005571546322	0.9959409562638903	-0.04821009580152075	3	30998362	31019832	-1	protein_coding	si:dkeyp-71f10.5	si:dkeyp-71f10.5 [Source:ZFIN;Acc:ZDB-GENE-131121-547]	366	68	87	405	67	80	241	328	244	59	177	72	403.858373670744	53.33214654756585	84.145819823321645	539.900772338898	59.652277569092604	74.99695095529542	253.13351595569333	383.18623410841843	353.37676825408937	47.88957757273228	167.31134150771598	52.09961041238088	0.6221379264145181
ENSDARG00000117450	0.01490071793102587	0.3626355463966504	1.3126486315593124	1	40683491	40692718	1	lincRNA	FO834828.2	NA	84	153	55	156	111	112	35	68	28	6	89	38	92.68880707197404	119.99732973202316	53.19563322164012	207.96177897498296	98.82690761446685	104.99573133741357	36.76212887323347	79.44104853467212	40.55143242260042	4.8701265328202314	84.12830166207188	27.497016606534356	0.620886945327146
ENSDARG00000096655	0.8235801509315231	0.9863047050926672	0.13968583411609756	20	14657141	14661432	1	antisense	BX901920.1	NA	93	737	463	332	887	295	141	131	721	697	413	130	102.6197506868284	578.0263530228829	447.8105123930796	442.58532448522016	789.7249284147035	276.5512566476518	148.09886203216914	153.04084350061834	1044.199384881961	565.7463655626169	390.3931301846706	94.06874102235437	0.6171774413361127
ENSDARG00000117625	0.5896221497027976	0.9692516360940507	0.593022562249681	3	58210305	58212028	-1	lincRNA	CABZ01038493.1	NA	0	227	89	136	209	98	128	93	52	0	88	108	0	178.03525391613894	86.08020648592675	181.30001243972873	186.07949271552766	91.87126492023688	134.44435702211098	108.64731637830157	75.30980307054364	0	83.1830398456441	78.14941561857133	0.6105352248518404
ENSDARG00000029718	0.5419491599361206	0.9628138917433751	0.326729408222537	1	44746154	44758388	1	protein_coding	p2rx3b	purinergic receptor P2X, ligand-gated ion channel, 3b [Source:ZFIN;Acc:ZDB-GENE-030319-3]	32	130	28	26	136	44	25	36	16	47	135	43	35.310021741704396	101.95851545858177	27.081413276471334	34.660296495830494	121.08522014024767	41.248323025412475	26.25866348088105	42.057025694826415	23.172247098628812	38.14932450709181	127.61034521774948	31.115045107394142	0.604476139248861
ENSDARG00000077169	0.05785780438271497	0.6455833271636536	0.6963897673788403	14	11450498	11456724	-1	protein_coding	si:ch211-153b23.4	si:ch211-153b23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-7332]	394	582	300	284	327	366	384	78	273	187	136	257	434.75464269473537	456.460430745343	290.1579993907643	378.59708480061	291.13872783721314	343.11105062047653	403.33307106633293	91.1235556721239	395.3764661203541	151.7856102728972	128.55560703417726	185.9666649441929	0.5965430142169461
ENSDARG00000032010	0.7679477557208167	0.9820709182336177	0.17030953592651718	9	37320222	37339656	1	protein_coding	slc15a2	solute carrier family 15 member 2 [Source:NCBI gene;Acc:556684]	186	49	187	160	304	251	37	220	206	219	219	53	205.2395013736568	38.43051736515775	180.86515295357643	213.29413228203381	270.6610803134948	235.30293362223935	38.86282195170396	257.0151570239392	298.34268139484595	177.75961844793844	207.01233779768248	38.35110210911371	0.5957649920882822
ENSDARG00000055133	0.8223484773836359	0.9860727873292866	-0.06391717166107366	17	32720413	32743249	-1	protein_coding	cenpf	centromere protein F [Source:ZFIN;Acc:ZDB-GENE-041111-205]	172	198	344	88	156	164	264	127	79	137	189	422	189.79136686166112	155.2906620061476	332.7145059680764	117.3117727551186	138.89187016087232	153.74374945835558	277.2914863581039	148.3678406456376	114.41297004947977	111.20122249939529	178.65448330484926	305.36160547256577	0.5784150672268893
ENSDARG00000090901	0.4628301722315201	0.9482465462865	0.4813655022092419	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	17	380	166	235	289	124	232	132	107	16	144	183	18.758449050280458	298.03258364816213	160.55409299622292	313.27575678923716	257.30609279802627	116.24527398070789	243.68039710257614	154.20909421436352	154.9644024720802	12.987004087520617	136.11770156559945	132.4198431314681	0.57322373526621
ENSDARG00000069471	0.4236296776791115	0.9392247514869672	0.49218580710892473	1	47140788	47151790	-1	protein_coding	mhc1zca	major histocompatibility complex class I ZCA [Source:ZFIN;Acc:ZDB-GENE-070424-4]	26	147	20	31	108	15	17	19	48	21	79	33	28.68939266513482	115.29155209547324	19.343866626050954	41.32573812964405	96.15591011137315	14.06192830411789	17.855891166999115	22.196763561158384	69.51674129588643	17.04544286487081	74.67568349779414	23.878988105674573	0.5709396649857617
ENSDARG00000007080	0.35356232922553765	0.9237587877444637	-0.2806695284682287	6	36381709	36391687	1	protein_coding	rhcgl1	Rh family, C glycoprotein, like 1 [Source:ZFIN;Acc:ZDB-GENE-060209-2]	540	1236	456	315	890	878	712	997	776	454	818	1018	595.8566168912616	969.3901931292852	441.0401590739618	419.9228229302541	792.3959259177973	823.0915367343671	747.8467359354923	1164.7459616039425	1123.8539842834973	368.5062409833975	773.224165837919	736.630602775052	0.5542657063201943
ENSDARG00000056909	0.4758412654768734	0.9502996108190519	0.4254327428375406	24	33552198	33578392	-1	protein_coding	LO018309.1	epidermal growth factor receptor-like [Source:NCBI gene;Acc:571431]	224	112	447	350	507	533	271	279	316	59	64	623	247.17015219193075	87.84118254893198	432.3354190922388	466.58091436694895	451.39857802283507	499.6671857396557	284.6439121327506	325.9419491349047	457.65188019791907	47.88957757273228	60.496756251377526	450.80635120712907	0.526453164124913
ENSDARG00000056498	0.0029374322001044662	0.14978523248314185	1.526151381055611	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	192	1351	626	365	131	499	73	226	82	237	287	139	211.86013045022636	1059.584264496492	605.4630253953949	486.57723926838963	116.6335576350915	467.79348158365514	76.67529736417266	264.0246613064103	118.75776638047266	192.36999804639913	271.2901413147711	100.58119232390199	0.5264193862944757
ENSDARG00000088589	0.38345739957947395	0.9296181984192777	-0.3143942670194128	7	22675475	22677211	1	protein_coding	ponzr3	plac8 onzin related protein 3 [Source:ZFIN;Acc:ZDB-GENE-050506-38]	105	263	172	112	181	177	258	57	117	490	143	220	115.86100883996754	206.26991973543852	166.3572529840382	149.30589259742368	161.15018268665315	165.9307539885911	270.98940712269246	66.59029068347516	169.4470569087232	397.7270001803189	135.17243974917167	159.19325403783049	0.5042041941181371
ENSDARG00000006588	0.2706844306621492	0.8989265589376855	0.6125544475892569	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]	2135	6402	1292	1617	6021	2135	1528	659	3376	856	2748	1814	2355.84051307934	5021.064738198773	1249.6137840428917	2155.603824375304	5360.691988709053	2001.4811286194463	1604.9295119514497	769.8772203580725	4889.344137810679	694.804718682353	2597.5794715435227	1312.6207401119295	0.5003799703602574
ENSDARG00000004748	0.015956044772963744	0.37274002974295717	0.7225006282882119	3	39472342	39488639	-1	protein_coding	zgc:100868	zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]	3890	3888	2195	2360	3150	3047	1960	777	2439	1822	1460	2375	4292.374517975941	3049.3439084843535	2122.989362209092	3146.088451159999	2804.5473782483837	2856.446369509814	2058.679216901074	907.7308045800035	3532.3194170972297	1478.8950904664102	1380.0822519845499	1718.5635379083974	0.4956381974042942
ENSDARG00000040738	0.7062479294674902	0.9767093268210613	0.23126456969563505	9	22017368	22018304	1	protein_coding	zgc:153846	zgc:153846 [Source:ZFIN;Acc:ZDB-GENE-060929-898]	78	37	194	177	166	203	49	178	208	70	104	45	86.06817799540445	29.01896209205789	187.63550627269424	235.9566338369999	147.79519517118464	190.3047630490621	51.46698042252686	207.94862704664172	301.23921228217455	56.8181428829027	98.30722890848848	32.562256507738056	0.4940989261520767
ENSDARG00000052207	0.6620091295749551	0.97257503475832	0.3220093268255384	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	3290	288	2342	2353	295	1982	1943	2062	103	1626	2196	1530	3630.311610318983	225.87732655439655	2265.166781910567	3136.7568328726597	262.6480878042137	1858.0494599174438	2040.8233257340753	2408.9329717425576	149.17134069742298	1319.8042903942826	2075.7949488753916	1107.116721263094	0.4930623570375973
ENSDARG00000092379	0.010776547236762541	0.3096406396883527	2.894827947310716	8	2478862	2481965	1	protein_coding	si:dkeyp-51b9.3	si:dkeyp-51b9.3 [Source:ZFIN;Acc:ZDB-GENE-081104-469]	86	247	70	138	98	1	5	1	1	5	75	2	94.89568343083056	193.72117937130537	67.70353319117834	183.96618909325417	87.25258510106082	0.9374618869411926	5.2517326961762105	1.168250713745178	1.4482654436643008	4.058438777350193	70.89463623208304	1.4472114003439136	0.4930277714529101
ENSDARG00000088330	0.21898909920748463	0.8730713206509354	-0.6024241787507206	3	55127549	55128258	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	31	247	160	147	196	84	326	165	42	192	378	212	34.20658356227613	193.72117937130537	154.75093300840763	195.96398403411857	174.50517020212163	78.74679850306018	342.4129717906889	192.7613677679544	60.827148633900634	155.8440490502474	357.30896660969853	153.40440843645484	0.4917942882962395
ENSDARG00000012366	0.01202650005395846	0.33101464851089435	-0.586959696231674	5	44814064	44829719	-1	protein_coding	fbp2	fructose-1,6-bisphosphatase 2 [Source:ZFIN;Acc:ZDB-GENE-040822-23]	335	596	269	491	686	596	489	687	722	1215	529	748	369.6517901084679	467.4405785639595	260.1750061203853	654.5463684404913	610.7680957074257	558.7272846169508	513.6194576860333	802.5882403429374	1045.6476503256251	986.2006228960969	500.04350089029236	541.2570637286236	0.48285632316348354
ENSDARG00000109626	0.07902232109660733	0.6999860317342971	0.4684475590531526	12	46283843	46315898	-1	protein_coding	si:ch211-226h7.3	si:ch211-226h7.3 [Source:ZFIN;Acc:ZDB-GENE-130531-9]	287	199	230	172	179	289	284	72	122	124	198	183	316.6867574959113	156.07495827890594	222.45446619958597	229.29119220318634	159.36951768459068	270.9264853260047	298.2984171428087	84.11405138965283	176.68838412704469	100.64928167828478	187.16183965269923	132.4198431314681	0.4764674176523792
ENSDARG00000087178	0.855344204301497	0.9891714246371273	0.12808767368447674	1	43969797	43973068	-1	protein_coding	scpp9	secretory calcium-binding phosphoprotein 9 [Source:ZFIN;Acc:ZDB-GENE-090424-3]	47	479	89	189	299	184	226	164	212	8	91	379	51.86159443312833	375.67791465123594	86.08020648592675	251.95369375815244	266.2094178083386	172.49298719717945	237.3783178671647	191.59311705420922	307.03227405683174	6.493502043760309	86.01882529492742	274.2465603651716	0.47602304155770064
ENSDARG00000010555	0.47694072085368056	0.9502996108190519	0.34753065404463307	24	24273371	24282427	-1	protein_coding	pdha1b	pyruvate dehydrogenase E1 alpha 1 subunit b [Source:ZFIN;Acc:ZDB-GENE-040718-96]	62	86	100	44	113	112	71	46	71	31	11	172	68.41316712455226	67.44947945721563	96.71933313025477	58.6558863775593	100.60757261652931	104.99573133741357	74.57460428570218	53.739532832278194	102.82684650016536	25.162320419571195	10.397879980705513	124.46018042957657	0.4747407189198822
ENSDARG00000104436	0.41661623493383887	0.937169817389875	-0.34848230079442527	3	49559261	49566364	-1	protein_coding	zgc:153426	zgc:153426 [Source:ZFIN;Acc:ZDB-GENE-060929-220]	310	2535	1862	2208	3571	2039	2940	1503	1129	2917	3589	4490	342.0658356227613	1988.1910514423446	1800.9139828853438	2943.4590254920668	3179.3773611825327	1911.4847874730917	3088.0188253516117	1755.8808227590027	1635.0916858969956	2367.6931827061026	3392.5446591592804	3248.9895937720858	0.4712717058726046
ENSDARG00000036371	1.1055061547426423e-38	8.322250332902611e-35	-1.5850586406649405	1	53945934	53953532	1	protein_coding	acta1a	actin alpha 1, skeletal muscle a [Source:ZFIN;Acc:ZDB-GENE-050417-267]	785	1310	762	743	1193	1315	2956	2800	1641	4176	3129	3664	866.1989708511859	1027.428117313401	737.0013184525413	990.4846267846946	1062.1666737302608	1232.7623813276682	3104.824369979375	3271.101998486499	2376.6035930531175	3389.608066842881	2957.7242236025045	2651.2912854300494	0.4677553436225794
ENSDARG00000113274	0.8183415689847153	0.9860727873292866	-0.11495568570304363	13	835390	840787	1	protein_coding	AL929536.3	NA	95	139	184	166	96	114	87	93	120	268	276	27	104.82662704568492	109.01718191340666	177.96357295966877	221.29266224261008	85.47192009899835	106.87065511129596	91.38014891346606	108.64731637830157	173.7918532397161	217.53231846597032	260.8922613340656	19.53735390464283	0.46486588041531823
ENSDARG00000005670	0.0018204329349817412	0.11517598053022997	0.8108406499030989	17	45216084	45254585	-1	protein_coding	ttbk2a	tau tubulin kinase 2a [Source:ZFIN;Acc:ZDB-GENE-120928-3]	99	302	141	162	272	247	94	125	81	55	161	154	109.24037976339797	236.85747437301305	136.37425971365923	215.96030893555923	242.17044028049534	231.55308607447458	98.73257468811275	146.03133921814728	117.30950093680836	44.64282655085212	152.1871524448716	111.43527782648134	0.4646376431111287
ENSDARG00000104899	5.0488780186992934e-39	5.701193058715242e-35	6.4627263137577	8	7828414	7848287	1	processed_transcript	CR931813.2	NA	152	308	349	173	144	90	2	1	0	5	5	1	167.72260327309587	241.56325200956297	337.55047262458913	230.62428052994906	128.20788014849754	84.37156982470734	2.100693078470484	1.168250713745178	0	4.058438777350193	4.72630908213887	0.7236057001719568	0.4590785329264862
ENSDARG00000094854	0.9409865460973047	0.9959409562638903	-0.029120718961301424	4	76608282	76633286	1	protein_coding	ms4a17a.9	membrane-spanning 4-domains, subfamily A, member 17A.9 [Source:ZFIN;Acc:ZDB-GENE-050320-79]	302	439	336	102	354	381	314	295	225	185	626	149	333.23833018733524	344.3060637409031	324.97695931765605	135.97500932979656	315.17770536505645	357.1729789245944	329.808813319866	344.6339605548276	325.85972482446766	150.16223476195714	591.7338970837865	107.81724932562156	0.45602055191904367
ENSDARG00000087390	0.2084488157568058	0.8705544310269426	-0.548070460461606	3	55131289	55132052	1	protein_coding	hbbe1.3	hemoglobin, beta embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-131120-128]	138	446	349	231	286	119	545	343	74	384	651	284	152.2744687611002	349.79613765021134	337.55047262458913	307.94340348218634	254.6350952949326	111.55796454600193	572.4388638832069	400.7099948145961	107.17164283115825	311.6880981004948	615.3654424944808	205.50401884883573	0.4518445441831447
ENSDARG00000096508	0.9473687295802178	0.9959409562638903	-0.055782236838290165	20	12203762	12208117	1	lincRNA	BX322618.1	NA	327	2013	34	31	693	595	132	417	568	496	193	1771	360.8242846730418	1578.7883970625007	32.88457326428662	41.32573812964405	617.0004232146443	557.7898227300096	138.64574317905195	487.1605476317393	822.6147720013229	402.5971267131391	182.43553057056036	1281.5056950045355	0.4478065161348328
