Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	% variance explained
ENSDARG00000088885	0.542280902850736	0.9628138917433751	0.43361921379575996	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	333	398	29	774	698	582	33	247	434	465	319	720	367.4449137496114	312.1499165578119	28.048606607773884	1031.8103649143386	621.4520857198005	545.6028181997741	34.66143579476299	288.557926295059	628.5472025503066	377.43480629356793	301.5385194404599	520.9961041238089	0.5465194084903124
ENSDARG00000097770	0.843964743301171	0.9881863946756028	0.2276252418437122	15	23799461	23801499	1	protein_coding	si:ch211-167j9.4	si:ch211-167j9.4 [Source:ZFIN;Acc:ZDB-GENE-131121-196]	197	359	259	77	110	0	220	221	0	103	162	118	217.37732134736768	281.5623619202374	250.50307280735984	102.64780116072878	97.93657511343561	0	231.07623863175326	258.1834077376844	0	83.60383881341397	153.13241426129937	85.3854726202909	0.5435280642439445
ENSDARG00000013856	0.5819108203181182	0.9692516360940507	-0.2527438552643621	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	1303	1539	608	767	2697	3450	2228	1295	2754	1424	1366	2071	1437.7799477950257	1207.0319637750565	588.053545431949	1022.4787466269996	2401.226755281235	3234.2435099471145	2340.1720894161194	1512.8846743000058	3988.523031851484	1155.843363789335	1291.2276412403392	1498.5874050561224	0.5422949702365353
ENSDARG00000044276	0.7271332716733461	0.9795674723219816	-0.12304153823935164	10	15120711	15128771	-1	protein_coding	spp1	secreted phosphoprotein 1 [Source:ZFIN;Acc:ZDB-GENE-050706-97]	598	244	139	356	355	381	319	383	297	507	479	339	659.8560312981009	191.3682905530304	134.43987305105412	474.5794443275252	316.06803786608765	357.1729789245944	335.0605460160422	447.44002336440326	430.1348367682973	411.52569202330955	452.7804100689037	245.30233235829334	0.5417309241861653
ENSDARG00000019532	0.37853882059629396	0.9292741360664821	0.44191646807735036	25	4133488	4148719	-1	protein_coding	fads2	fatty acid desaturase 2 [Source:NCBI gene;Acc:140615]	148	1070	266	151	1288	544	292	300	236	433	245	986	163.30885055538283	839.1970118514038	257.2734261264777	201.29633734116942	1146.748261328228	509.9792664960088	306.70118945669066	350.4752141235534	341.790644704775	351.46079811852667	231.5891450248046	713.4752203695493	0.5410366883439935
ENSDARG00000032010	0.7679477557208167	0.9820709182336177	0.17030953592651718	9	37320222	37339656	1	protein_coding	slc15a2	solute carrier family 15 member 2 [Source:NCBI gene;Acc:556684]	186	49	187	160	304	251	37	220	206	219	219	53	205.2395013736568	38.43051736515775	180.86515295357643	213.29413228203381	270.6610803134948	235.30293362223935	38.86282195170396	257.0151570239392	298.34268139484595	177.75961844793844	207.01233779768248	38.35110210911371	0.5398386486483905
ENSDARG00000100794	0.9284694095962057	0.9947094599403019	-0.05001959777784344	15	33825750	33834577	-1	protein_coding	mmp13b	matrix metallopeptidase 13b [Source:ZFIN;Acc:ZDB-GENE-030131-6152]	161	22	19	72	111	70	65	126	73	59	78	66	177.65354688795023	17.25451800068307	18.376673294748407	95.98235952691522	98.82690761446685	65.62233208588349	68.27252505029072	147.19958993189246	105.72337738749395	47.88957757273228	73.73042168136637	47.757976211349146	0.5311060361446635
ENSDARG00000091209	0.182252213362457	0.8509848302467763	0.6106008962155506	10	36650222	36656693	1	protein_coding	ucp3	uncoupling protein 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1317]	1016	380	525	1022	335	297	614	417	285	353	464	361	1121.0931902991144	298.03258364816213	507.77649893383756	1362.416269951491	298.261387845463	278.42618042153424	644.9127750904386	487.1605476317393	412.75565144432574	286.5257776809236	438.60148282248707	261.2216577620764	0.529736609248962
ENSDARG00000052734	0.13520928933925996	0.8092474664214674	0.7963999207581979	5	50972485	50992775	-1	protein_coding	hmgcra	3-hydroxy-3-methylglutaryl-CoA reductase a [Source:ZFIN;Acc:ZDB-GENE-040401-2]	277	1819	382	167	2196	1181	393	317	395	479	492	1234	305.65237570162867	1426.6349201473865	369.4678525575732	222.6257505693728	1955.1701722645873	1107.1424884775486	412.7861899194501	370.3354762572215	572.0648502473988	388.79843487014847	465.06881368246474	892.9294340121946	0.5247537227344456
ENSDARG00000009443	0.01955280921975907	0.41274432225021235	-0.8601736227967087	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	3356	1767	2043	805	3264	3207	4605	2945	5409	3880	2826	4943	3703.138530161248	1385.8515139639537	1975.975975851105	1073.1361030439825	2906.045283365944	3006.4402714204048	4836.845813178289	3440.4983519795496	7833.667784780203	3149.3484912237495	2671.309893224889	3576.7829759499823	0.5232247211027092
ENSDARG00000103025	0.10751188359513733	0.7600944457892513	0.7849440856992974	10	6010570	6034397	1	protein_coding	hmgcs1	3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-040426-1042]	536	3235	721	440	4177	2311	765	580	685	1135	1005	2256	591.4428641735486	2537.1984423731697	697.3463918691369	586.558863775593	3718.9188568074596	2166.474420721096	803.5151025149602	677.5854139722034	992.0618289100461	921.2656024584937	949.9881255099127	1632.4544595879345	0.5175210655129627
ENSDARG00000029822	0.25994918029938857	0.8912543324550465	-0.4176589199511525	21	11385031	11393979	1	protein_coding	cel.2	carboxyl ester lipase, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-061110-10]	1261	1135	512	640	1849	2092	1659	848	2004	2033	1263	1645	1391.4355442590388	890.1762695806947	495.2029856269044	853.1765291281353	1646.2247944067497	1961.170267480975	1742.5249085912665	990.6766052559111	2902.3239491032587	1650.1612068705883	1193.8656741482785	1190.3313767828688	0.5107682925099775
ENSDARG00000056498	0.0029374322001044662	0.14978523248314185	1.526151381055611	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	192	1351	626	365	131	499	73	226	82	237	287	139	211.86013045022636	1059.584264496492	605.4630253953949	486.57723926838963	116.6335576350915	467.79348158365514	76.67529736417266	264.0246613064103	118.75776638047266	192.36999804639913	271.2901413147711	100.58119232390199	0.5058633321247732
ENSDARG00000094104	0.05683317088780345	0.6417601656650765	1.6208776876934623	20	45989179	45996430	1	lincRNA	AL929237.1	si:ch211-213i16.3 [Source:NCBI gene;Acc:100536429]	8	342	63	196	235	112	81	5	8	11	77	155	8.8275054354260991	268.2293252833459	60.93317987206051	261.2853120454914	209.22813774233973	104.99573133741357	85.0780696780546	5.84125356872589	11.586123549314406	8.928565310170423	72.78515986493859	112.1588835266533	0.5055946771575708
ENSDARG00000055876	0.29288171493827014	0.9048518868480582	0.6658876352841064	1	20916551	20928772	-1	protein_coding	msmo1	methylsterol monooxygenase 1 [Source:NCBI gene;Acc:406662]	128	1300	173	143	1825	691	290	179	332	407	310	1067	141.24008696681759	1019.5851545858177	167.32444631534077	190.63163072706772	1624.856814382	647.7861638763641	304.60049637822016	209.1168777603869	480.82412729654783	330.3569164763057	293.0311630926099	772.0872820834778	0.5054388773248325
ENSDARG00000042641	0.29287957259590697	0.9048518868480582	0.5813090774542586	19	598657	617246	-1	protein_coding	cyp51	cytochrome P450, family 51 [Source:NCBI gene;Acc:414331]	257	1773	309	176	2334	1183	429	322	463	733	476	1470	283.5836121130634	1390.5572916005037	298.8627393724872	234.6235455102372	2078.0360574068973	1109.0174122514309	450.5986653319188	376.17672982594735	670.5469004165712	594.9671247595383	449.94462461962036	1063.7003792527764	0.4904659323463658
ENSDARG00000045442	0.3359290246355543	0.9177466831045752	-0.3845520915836414	24	4755391	4765740	-1	protein_coding	cpb1	carboxypeptidase B1 (tissue) [Source:ZFIN;Acc:ZDB-GENE-030131-1132]	2704	3970	2068	2904	5264	6137	4255	1992	7452	5918	2419	6325	2983.6968371740213	3113.656202850536	2000.1558091336688	3871.2885009189135	4686.710285428409	5753.203600158099	4469.224524445955	2327.155421780395	10792.47408618637	4803.568136871688	2286.588333938785	4576.806053587627	0.4888216488362285
ENSDARG00000009153	0.2021459533856438	0.8698139190050201	-0.6206068960756771	8	39724138	39733667	1	protein_coding	pla2g1b	phospholipase A2, group IB (pancreas) [Source:ZFIN;Acc:ZDB-GENE-070117-1]	194	95	70	77	375	127	172	193	337	196	96	359	214.0670068090829	74.50814591204053	67.70353319117834	102.64780116072878	333.8746878867123	119.05765964153146	180.65960474846162	225.47238775281937	488.0654545148694	159.09080007212756	90.7451343770663	259.7744463617325	0.48534854886175666
ENSDARG00000006526	0.7001710095057743	0.9765005459091951	-0.10964058210782772	1	5504128	5543065	-1	protein_coding	fn1b	fibronectin 1b [Source:ZFIN;Acc:ZDB-GENE-030131-6545]	19148	9944	9543	9474	11104	13135	12172	15707	11412	7559	13775	16490	21128.634259692368	7799.042136308747	9229.925960620212	12629.678807749928	9886.25209145081	12313.561884972565	12784.818075571366	18349.713960795514	16527.605243097	6135.547743598021	13020.981521292586	11932.257995835567	0.4849486850131109
ENSDARG00000079227	0.06442093045110696	0.66333485653241	0.9918771945644135	12	30517386	30523229	-1	protein_coding	plekhs1	pleckstrin homology domain containing, family S member 1 [Source:ZFIN;Acc:ZDB-GENE-080204-50]	648	625	312	397	599	594	350	38	459	149	129	351	715.027940269514	490.18517047395085	301.7643193663949	529.2360657247964	533.3091681177085	556.8523608430685	367.62128873233473	44.39352712231677	664.7538386419141	120.94147556503574	121.93877431918283	253.98560076035682	0.47451293031071623
ENSDARG00000104436	0.41661623493383887	0.937169817389875	-0.34848230079442527	3	49559261	49566364	-1	protein_coding	zgc:153426	zgc:153426 [Source:ZFIN;Acc:ZDB-GENE-060929-220]	310	2535	1862	2208	3571	2039	2940	1503	1129	2917	3589	4490	342.0658356227613	1988.1910514423446	1800.9139828853438	2943.4590254920668	3179.3773611825327	1911.4847874730917	3088.0188253516117	1755.8808227590027	1635.0916858969956	2367.6931827061026	3392.5446591592804	3248.9895937720858	0.46972583033069276
ENSDARG00000024278	0.06864093587486672	0.6674540677148064	-0.5729853342139213	13	12633223	12646752	-1	protein_coding	adh8b	alcohol dehydrogenase 8b [Source:ZFIN;Acc:ZDB-GENE-030529-2]	541	2109	2393	561	1721	1688	1707	2103	1133	2968	1718	3615	596.9600550706899	1654.0808392472998	2314.4936418069965	747.8625513138811	1532.2622342747518	1582.4356651567332	1792.9415424745582	2456.8312510061096	1640.8847476716528	2409.0892582350743	1623.9598006229155	2615.834606121624	0.46899928291749315
ENSDARG00000026403	0.001920324332527135	0.11947274029144025	-2.264559622734488	10	24394023	24416471	-1	protein_coding	hephl1b	hephaestin-like 1b [Source:ZFIN;Acc:ZDB-GENE-091204-388]	10	28	24	19	26	190	301	308	225	220	34	205	11.034381794282623	21.960295637232996	23.212639951261146	25.328678208491514	23.148645026812055	178.1177585188266	316.15430830980785	359.8212198335149	325.85972482446766	178.57130620340848	32.138901758544314	148.33916853525113	0.4648671716000915
ENSDARG00000105265	0.823163586693837	0.9862242144240645	-0.4152071500961203	13	330611	337318	-1	protein_coding	zgc:171534	zgc:171534 [Source:ZFIN;Acc:ZDB-GENE-080218-6]	175	279	0	0	336	373	246	234	0	352	0	825	193.1016813999459	218.81866009957164	0	0	299.15172034649424	349.67328382906487	258.3852486518695	273.37066701637167	0	285.71408992545355	0	596.9747026418644	0.45881154801262386
ENSDARG00000068194	0.4796890317823675	0.9504777281470469	0.2433990077091026	5	26075230	26078165	1	protein_coding	klf9	Kruppel-like factor 9 [Source:ZFIN;Acc:ZDB-GENE-060526-244]	2031	1228	1190	1870	1057	898	1394	896	1106	925	1589	1278	2241.082942418801	963.1158229472186	1150.9600642500318	2492.87517104627	941.0814535900131	841.840774473191	1464.1830756939273	1046.7526395156797	1601.7815806927167	750.8111738097857	1502.0210263037327	924.7680848197607	0.45591340579925765
ENSDARG00000056909	0.4758412654768734	0.9502996108190519	0.4254327428375406	24	33552198	33578392	-1	protein_coding	LO018309.1	epidermal growth factor receptor-like [Source:NCBI gene;Acc:571431]	224	112	447	350	507	533	271	279	316	59	64	623	247.17015219193075	87.84118254893198	432.3354190922388	466.58091436694895	451.39857802283507	499.6671857396557	284.6439121327506	325.9419491349047	457.65188019791907	47.88957757273228	60.496756251377526	450.80635120712907	0.4531842469215847
ENSDARG00000043171	0.774176281442434	0.9828062705071566	-0.1649031355431716	22	7486867	7492548	1	protein_coding	cela1.4	chymotrypsin like elastase family member 1, tandem duplicate 4 [Source:ZFIN;Acc:ZDB-GENE-050626-127]	100	121	29	70	297	381	185	64	259	231	117	169	110.34381794282623	94.89984900375688	28.048606607773884	93.31618287338979	264.4287528062762	357.1729789245944	194.31410975851978	74.7680456796914	375.1007499090539	187.4998715135789	110.59563252204954	122.28936332906069	0.44791210056862923
ENSDARG00000076819	0.9942171057548943	0.9993785870643954	-0.018063883521602424	15	41422248	41438821	-1	protein_coding	nlrc8	NLR family CARD domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-070912-363]	1	81	133	0	0	0	94	41	0	0	52	0	1.1034381794282624	63.52799809342403	128.63671306323886	0	0	0	98.73257468811275	47.898279263552304	0	0	49.15361445424424	0	0.4471425184420977
ENSDARG00000115405	0.3157436529586279	0.9144452149722397	-0.7310505519705289	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	2	137	118	107	158	42	305	85	23	128	243	166	2.2068763588565248	107.44858936789002	114.12881309370063	142.6404509636101	140.6725351629348	39.37339925153009	320.35569446674884	99.30131066834015	33.31010520427892	103.89603270016494	229.69862139194905	120.11854622854482	0.4469831729728128
ENSDARG00000097973	0.9129249220193023	0.9931937438044443	0.13323656008833001	15	46313082	46315233	1	protein_coding	si:ch1073-190k2.1	si:ch1073-190k2.1 [Source:ZFIN;Acc:ZDB-GENE-131127-449]	179	252	0	411	448	374	0	208	288	311	194	618	197.51543411765897	197.64266073509697	0	547.8993022994744	398.86896046199234	350.610745716006	0	242.99614845899706	417.1004477753186	252.43489195118198	183.38079238698813	447.1883227062693	0.44536781810113446
ENSDARG00000088330	0.21898909920748463	0.8730713206509354	-0.6024241787507206	3	55127549	55128258	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	31	247	160	147	196	84	326	165	42	192	378	212	34.20658356227613	193.72117937130537	154.75093300840763	195.96398403411857	174.50517020212163	78.74679850306018	342.4129717906889	192.7613677679544	60.827148633900634	155.8440490502474	357.30896660969853	153.40440843645484	0.4448453315309933
ENSDARG00000087390	0.2084488157568058	0.8705544310269426	-0.548070460461606	3	55131289	55132052	1	protein_coding	hbbe1.3	hemoglobin, beta embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-131120-128]	138	446	349	231	286	119	545	343	74	384	651	284	152.2744687611002	349.79613765021134	337.55047262458913	307.94340348218634	254.6350952949326	111.55796454600193	572.4388638832069	400.7099948145961	107.17164283115825	311.6880981004948	615.3654424944808	205.50401884883573	0.4416639657060826
ENSDARG00000090600	0.596105164535324	0.9692516360940507	0.3058107629868031	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	125	201	274	94	155	126	122	214	3	165	117	186	137.9297724285328	157.6435508244226	265.0109727768981	125.31030271569486	138.0015376598411	118.12019775459028	128.14227778669954	250.00565274146814	4.344796330992902	133.92847965255638	110.59563252204954	134.59066023198395	0.4413900150472182
ENSDARG00000055278	0.0013464609867850981	0.09653484103350685	0.6918469271433693	21	27416284	27431397	1	protein_coding	cfb	complement factor B [Source:ZFIN;Acc:ZDB-GENE-980526-487]	2185	1617	1212	1490	1593	2409	801	822	1262	995	1072	1468	2411.0124220507532	1268.2070730502055	1172.2383175386879	1986.3016068764398	1418.299674142754	2258.345685641333	841.3275779274288	960.3020866985364	1827.7109899043476	807.6293166926883	1013.3206672105737	1062.2531678524326	0.43520510334049023
ENSDARG00000101621	0.9153263872541072	0.9933840197810816	0.09504922943650033	KN150636.1	2551	13087	1	protein_coding	CABZ01040054.1	CD59B glycoprotein-like [Source:NCBI gene;Acc:100535643]	72	90	4	59	114	136	3	89	129	5	80	82	79.44754891883488	70.58666454824892	3.868773325210191	78.65221127899997	101.49790511756055	127.4948166240022	3.151039617705726	103.97431352332086	186.8262422326948	4.058438777350193	75.62094531422191	59.335667414100456	0.42447206836411466
ENSDARG00000073742	0.4776824999556505	0.9504777281470469	-0.21722485386488544	16	26017360	26018694	1	protein_coding	prss59.2	serine protease 59, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-110408-10]	15151	18708	8091	11054	25568	24537	19167	11455	23458	23377	14734	21470	16718.191856517602	14672.614670762676	7825.561243568914	14735.958364035012	22764.021386366563	23002.502319876043	20131.992117521884	13382.311925951017	33973.41077747717	18974.824659623093	13927.48760324682	15535.814382691911	0.41710494849929813
ENSDARG00000068621	0.7677621381777059	0.9820709182336177	0.34896089923493573	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	196	285	0	307	191	335	0	134	199	161	154	450	216.2738831679394	223.52443773612157	0	409.2581163161524	170.05350769696548	314.04973212529956	0	156.54559564185388	288.2048232891959	130.68172863067622	145.57031972987718	325.62256507738056	0.41442941248477133
ENSDARG00000071644	0.9184322960005251	0.9935169798829471	-0.11462028513620523	22	6487048	6499077	-1	protein_coding	si:dkey-19a16.7	si:dkey-19a16.7 [Source:ZFIN;Acc:ZDB-GENE-060503-903]	132	215	0	138	152	138	120	0	204	212	132	149	145.65383968453062	168.6236986430391	0	183.96618909325417	135.3305401567474	129.36974039788458	126.04158470822904	0	295.44615050751736	172.07780415964817	124.77455976846615	107.81724932562156	0.41156915198304206
ENSDARG00000043663	0.11533384781020269	0.7766776232171878	0.7073456514656846	10	26990095	26992003	1	protein_coding	faub	FAU ubiquitin like and ribosomal protein S30 fusion b [Source:ZFIN;Acc:ZDB-GENE-050417-416]	188	410	281	245	353	212	75	52	44	369	345	240	207.44637773251333	321.5614718309117	271.7813260960159	326.60664005686425	314.2873728640252	198.74192003153283	78.77599044264315	60.749037114749264	63.723679521229236	299.51278176844426	326.115326667582	173.66536804126963	0.40667070134544836
ENSDARG00000042667	0.001571819711898543	0.10519739524730527	-0.7030404723534246	22	15898221	15900919	1	protein_coding	klf2a	Kruppel-like factor 2a [Source:ZFIN;Acc:ZDB-GENE-011109-1]	504	458	302	262	292	313	685	490	622	572	432	516	556.1328424318442	359.2076929233112	292.0923860533694	349.2691416118304	259.97709030112	293.4255706125933	719.4873793761408	572.4428497351373	900.821105959195	464.28539612886203	408.3531046967983	373.3805412887297	0.4054833542079989
ENSDARG00000101816	0.9273752205798704	0.994673346389428	0.03206328444108407	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	978	3491	3325	1162	1133	2667	1210	1615	1195	1605	2550	4455	1079.1625394808405	2737.9782881992996	3215.917826580971	1549.0486356982706	1008.7467236683868	2500.2108524721607	1270.9193124746428	1886.7249026984628	1730.6772051788394	1302.758847529412	2410.4176318908235	3223.6633942660674	0.40434534465782257
ENSDARG00000043722	0.23890195567907854	0.8858524057477505	-0.4867190972501573	25	16582172	16589461	-1	protein_coding	cpa4	carboxypeptidase A4 [Source:ZFIN;Acc:ZDB-GENE-040704-61]	804	556	472	333	1186	1924	1558	691	1121	836	911	2097	887.1642962603229	436.06872765362664	456.5152523748025	443.9184128119829	1055.9343462230422	1803.6766704748547	1636.4399081285071	807.2612431979181	1623.5055623476812	678.5709635729522	861.133514765702	1517.4011532605932	0.3993204723415926
ENSDARG00000099336	0.38729506899609456	0.9317111421387738	0.37984534765394623	18	31056645	31068755	1	protein_coding	mvda	mevalonate (diphospho) decarboxylase a [Source:NCBI gene;Acc:492781]	61	336	130	44	380	269	105	82	92	229	131	278	67.30972894512401	263.523547646796	125.7351330693312	58.6558863775593	338.32635039186846	252.17724758718083	110.28638661970041	95.79655852710461	133.24042081711568	185.87649600263882	123.82929795203837	201.16238464780398	0.39591235380615825
ENSDARG00000039730	0.5392869695638389	0.9628138917433751	-0.18389802981036896	7	35062132	35066457	-1	protein_coding	zgc:112160	zgc:112160 [Source:ZFIN;Acc:ZDB-GENE-050417-229]	5616	6726	3255	4044	8323	10214	6889	3823	7962	10424	5280	7385	6196.908815669121	5275.176730572469	3148.2142933897926	5391.009193428405	7410.237406082951	9575.235713217342	7235.8373087915825	4466.222478647816	11531.089462455162	8461.033163019682	4990.982390738646	5343.828095769901	0.39449386144542714
