Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000056478	2.27570344413e-06	0.00264602245913	2	5887626	5924301	1	protein_coding	ACAP2	si:ch211-168b3.1 [Source:ZFIN;Acc:ZDB-GENE-081104-34]
ENSDARG00000061233	2.51120346495e-06	0.00283396696912	18	45792035	45851621	1	protein_coding	abcc5	ATP-binding cassette, sub-family C (CFTR/MRP), member 5 [Source:ZFIN;Acc:ZDB-GENE-050517-17]
ENSDARG00000069600	4.52704315423e-06	0.00492124510446	7	23495986	23543642	1	protein_coding	zgc:109889	zgc:109889 [Source:ZFIN;Acc:ZDB-GENE-050522-547]
ENSDARG00000007657	4.61727453116e-06	0.00492124510446	5	47963940	47975440	-1	protein_coding	ccnh	cyclin H [Source:ZFIN;Acc:ZDB-GENE-050320-13]
ENSDARG00000069850	5.10617764249e-06	0.00529524422006	9	21824763	21825913	-1	protein_coding	mrpl30	mitochondrial ribosomal protein L30 [Source:ZFIN;Acc:ZDB-GENE-050522-240]
ENSDARG00000097537	7.79402240003e-06	0.0078699115655	24	42127983	42141008	1	protein_coding	wwp1	WW domain containing E3 ubiquitin protein ligase 1 [Source:ZFIN;Acc:ZDB-GENE-131120-84]
ENSDARG00000087749	8.13541434053e-06	0.00800399610888	17	26477611	26538075	-1	protein_coding	ccser2a	coiled-coil serine-rich protein 2a [Source:ZFIN;Acc:ZDB-GENE-131121-492]
ENSDARG00000105782	9.10715255353e-06	0.00873603608697	7	73308566	73323365	1	protein_coding	CABZ01081777.1	si:cabz01081777.1 [Source:NCBI gene;Acc:100331748]
ENSDARG00000079484	1.00559125442e-05	0.00941086254441	21	4875473	4923427	-1	protein_coding	kcnt1	potassium channel, subfamily T, member 1 [Source:ZFIN;Acc:ZDB-GENE-091231-1]
ENSDARG00000076068	1.24876257968e-05	0.0114083381386	2	24578053	24603325	-1	protein_coding	crtc1a	CREB regulated transcription coactivator 1a [Source:ZFIN;Acc:ZDB-GENE-061027-225]
ENSDARG00000036344	1.43044787065e-05	0.0127642522783	7	24681278	24699985	-1	protein_coding	calb2b	calbindin 2b [Source:ZFIN;Acc:ZDB-GENE-040426-1668]
ENSDARG00000099197	1.61869735281e-05	0.014039950178	17	117024	125091	-1	protein_coding	actc1b	actin alpha cardiac muscle 1b [Source:ZFIN;Acc:ZDB-GENE-000322-1]
ENSDARG00000016443	1.64659306232e-05	0.014039950178	12	3944229	3962372	-1	protein_coding	eif3c	eukaryotic translation initiation factor 3, subunit C [Source:NCBI gene;Acc:334234]
ENSDARG00000005015	1.69728944456e-05	0.0141576078234	8	25708067	25716074	-1	protein_coding	tspy	testis specific protein Y-linked [Source:ZFIN;Acc:ZDB-GENE-030131-9158]
ENSDARG00000075456	1.78699964511e-05	0.0145887609325	11	34488869	34522249	-1	protein_coding	pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha [Source:ZFIN;Acc:ZDB-GENE-130409-1]
ENSDARG00000088717	2.21960305817e-05	0.0177429519462	6	15268685	15300140	1	protein_coding	ecrg4b	ECRG4 augurin precursor b [Source:NCBI gene;Acc:793804]
ENSDARG00000101127	2.49120303828e-05	0.0195076450161	25	12494079	12506027	1	protein_coding	map1lc3b	microtubule-associated protein 1 light chain 3 beta [Source:ZFIN;Acc:ZDB-GENE-030131-1145]
ENSDARG00000069765	2.56131212525e-05	0.0196555092492	16	45456066	45691220	1	protein_coding	syngap1b	synaptic Ras GTPase activating protein 1b [Source:ZFIN;Acc:ZDB-GENE-100921-2]
ENSDARG00000030155	2.65585050352e-05	0.0197413393998	8	18010568	18036639	1	protein_coding	ssbp3b	single stranded DNA binding protein 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2801]
ENSDARG00000042069	2.67539653059e-05	0.0197413393998	5	15350954	15357819	1	protein_coding	pebp1	phosphatidylethanolamine binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2621]
ENSDARG00000042469	2.84321309795e-05	0.0205837899186	4	25829841	25836684	-1	protein_coding	ndufa12	NADH:ubiquinone oxidoreductase subunit A12 [Source:ZFIN;Acc:ZDB-GENE-050828-1]
ENSDARG00000046022	2.97103731864e-05	0.0211108707252	8	1239	9428	1	protein_coding	tmed7	transmembrane p24 trafficking protein 7 [Source:ZFIN;Acc:ZDB-GENE-040426-2570]
ENSDARG00000063594	3.13154452704e-05	0.0218467933641	23	36816486	36857966	-1	protein_coding	hipk1a	homeodomain interacting protein kinase 1a [Source:ZFIN;Acc:ZDB-GENE-081031-101]
ENSDARG00000075141	3.32148694155e-05	0.0227581167763	1	54673846	54680103	1	protein_coding	gprc5bb	G protein-coupled receptor, class C, group 5, member Bb [Source:ZFIN;Acc:ZDB-GENE-090313-75]
ENSDARG00000002917	3.61892976785e-05	0.0242842582488	22	10098446	10110988	-1	protein_coding	gls2b	glutaminase 2b (liver, mitochondrial) [Source:ZFIN;Acc:ZDB-GENE-050208-408]
ENSDARG00000020529	3.67080265424e-05	0.0242842582488	16	20167811	20194385	1	protein_coding	hacl1	2-hydroxyacyl-CoA lyase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2058]
ENSDARG00000103521	3.82415053575e-05	0.0248699417045	2	53890006	53896300	-1	protein_coding	capsla	calcyphosine-like a [Source:ZFIN;Acc:ZDB-GENE-030131-7291]
ENSDARG00000103639	3.96013752816e-05	0.0250578948985	15	12251044	12270857	-1	protein_coding	si:dkey-36i7.3	si:dkey-36i7.3 [Source:ZFIN;Acc:ZDB-GENE-131127-316]
ENSDARG00000036100	3.98366324944e-05	0.0250578948985	19	24891747	24917208	1	protein_coding	eya3	EYA transcriptional coactivator and phosphatase 3 [Source:ZFIN;Acc:ZDB-GENE-060503-864]
ENSDARG00000103639	4.27328973247e-05	0.0264461495218	15	12251044	12270857	-1	protein_coding	si:dkey-36i7.3	si:dkey-36i7.3 [Source:ZFIN;Acc:ZDB-GENE-131127-316]
ENSDARG00000100206	4.36313371733e-05	0.0265735620213	25	12707546	12730260	-1	protein_coding	klhdc4	kelch domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-030131-2057]
ENSDARG00000078185	4.98510173134e-05	0.0298872427237	13	36446187	36525982	-1	protein_coding	pacs2	phosphofurin acidic cluster sorting protein 2 [Source:ZFIN;Acc:ZDB-GENE-081218-1]
ENSDARG00000071331	5.24811354823e-05	0.0303324220095	20	29268444	29420713	-1	protein_coding	ryr3	ryanodine receptor 3 [Source:ZFIN;Acc:ZDB-GENE-041001-165]
ENSDARG00000070432	5.25567122707e-05	0.0303324220095	20	28266327	28352352	-1	protein_coding	ino80	INO80 complex ATPase subunit [Source:ZFIN;Acc:ZDB-GENE-041014-72]
ENSDARG00000004930	5.29651361646e-05	0.0303324220095	9	21893757	21970067	-1	protein_coding	lmo7a	LIM domain 7a [Source:ZFIN;Acc:ZDB-GENE-030219-74]
ENSDARG00000071331	5.39248471446e-05	0.0304278880138	20	29268444	29420713	-1	protein_coding	ryr3	ryanodine receptor 3 [Source:ZFIN;Acc:ZDB-GENE-041001-165]
ENSDARG00000091187	5.66821765405e-05	0.0315202190414	21	37049427	37075542	-1	protein_coding	BX649250.2	ubiquitin interaction motif containing 1 [Source:NCBI gene;Acc:100535018]
ENSDARG00000090444	6.12173390926e-05	0.0335558471569	7	20344032	20369869	1	protein_coding	ponzr1	plac8 onzin related protein 1 [Source:ZFIN;Acc:ZDB-GENE-070727-1]
ENSDARG00000111528	6.3057523943e-05	0.0340777069534	KN150191.1	1722	41991	1	protein_coding	PITPNM2	phosphatidylinositol transfer protein membrane associated 2 [Source:HGNC Symbol;Acc:HGNC:21044]
ENSDARG00000019845	6.52070200525e-05	0.0347499077696	13	25762908	25774183	-1	protein_coding	pdlim1	PDZ and LIM domain 1 (elfin) [Source:ZFIN;Acc:ZDB-GENE-030131-5227]
ENSDARG00000011783	6.74465873343e-05	0.0354510350139	5	23488055	23517747	-1	protein_coding	stag2a	stromal antigen 2a [Source:ZFIN;Acc:ZDB-GENE-030131-3432]
ENSDARG00000004636	6.98410735287e-05	0.0362135404229	15	26903267	26931541	-1	protein_coding	ccdc9	coiled-coil domain containing 9 [Source:ZFIN;Acc:ZDB-GENE-060929-520]
ENSDARG00000006983	7.08649200334e-05	0.0362544930891	16	1334431	1359903	1	protein_coding	celf3b	cugbp, Elav-like family member 3b [Source:ZFIN;Acc:ZDB-GENE-110408-50]
ENSDARG00000117812	7.2666611853e-05	0.0366870775895	KN149978.1	3824	10647	-1	lincRNA	CABZ01068177.1	
ENSDARG00000025206	7.49441765404e-05	0.037345559141	23	6232895	6313808	1	protein_coding	syt2a	synaptotagmin IIa [Source:ZFIN;Acc:ZDB-GENE-060503-315]
ENSDARG00000051756	8.09011183613e-05	0.0396361826469	25	37428187	37435076	-1	protein_coding	pdhx	pyruvate dehydrogenase complex, component X [Source:ZFIN;Acc:ZDB-GENE-040426-1539]
ENSDARG00000011845	8.24984612295e-05	0.0396361826469	16	20318400	20492799	-1	protein_coding	chn2	chimerin 2 [Source:ZFIN;Acc:ZDB-GENE-091020-5]
ENSDARG00000024219	8.26399429699e-05	0.0396361826469	21	4647784	4695583	-1	protein_coding	cdk5rap2	CDK5 regulatory subunit associated protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-6392]
ENSDARG00000061796	8.91893010417e-05	0.0422493022342	18	35742838	35802483	1	protein_coding	rasgrp4	RAS guanyl releasing protein 4 [Source:ZFIN;Acc:ZDB-GENE-050419-110]
ENSDARG00000054723	9.14548590563e-05	0.0427941822194	20	34537736	34644082	1	protein_coding	si:ch211-242b18.1	si:ch211-242b18.1 [Source:ZFIN;Acc:ZDB-GENE-030131-1518]
ENSDARG00000026634	0.000101311838871	0.046835364548	21	14644247	14692119	-1	protein_coding	ehmt1b	euchromatic histone-lysine N-methyltransferase 1b [Source:ZFIN;Acc:ZDB-GENE-080515-3]
