Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000058047	0.000415366626584	0.0743292155077	16	11773395	11779661	-1	protein_coding	pafah1b3	platelet-activating factor acetylhydrolase, isoform Ib, gamma subunit [Source:ZFIN;Acc:ZDB-GENE-040426-1026]
ENSDARG00000041581	0.000434072572045	0.0758359716407	18	16924865	16937109	-1	protein_coding	znf143b	zinc finger protein 143b [Source:NCBI gene;Acc:393954]
ENSDARG00000013360	0.000435472224858	0.0758359716407	7	12840556	12909352	-1	protein_coding	sh3gl3a	SH3-domain GRB2-like 3a [Source:ZFIN;Acc:ZDB-GENE-070112-242]
ENSDARG00000007788	0.000439368408809	0.0758359716407	25	19609713	19666107	-1	protein_coding	atp2b1b	ATPase plasma membrane Ca2+ transporting 1b [Source:ZFIN;Acc:ZDB-GENE-080409-1]
ENSDARG00000052074	0.000441262422843	0.0758359716407	7	51816321	51825070	1	protein_coding	si:ch211-122f10.4	si:ch211-122f10.4 [Source:ZFIN;Acc:ZDB-GENE-140106-45]
ENSDARG00000101482	0.00044654167483	0.0759908861931	5	13870340	14004206	1	protein_coding	hk2	hexokinase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2017]
ENSDARG00000098670	0.000453005747573	0.0761626888766	9	23787	48036	-1	protein_coding	map4k4	mitogen-activated protein kinase kinase kinase kinase 4 [Source:ZFIN;Acc:ZDB-GENE-030131-6722]
ENSDARG00000042837	0.000460996509219	0.0761626888766	15	4353161	4415917	-1	protein_coding	atp1b3b	ATPase Na+/K+ transporting subunit beta 3b [Source:ZFIN;Acc:ZDB-GENE-001127-1]
ENSDARG00000019253	0.000465301264909	0.0761626888766	20	14014813	14054083	-1	protein_coding	rhag	Rh associated glycoprotein [Source:ZFIN;Acc:ZDB-GENE-030131-8229]
ENSDARG00000026577	0.000465654942159	0.0761626888766	11	3301277	3308569	-1	protein_coding	cdk2	cyclin-dependent kinase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2741]
ENSDARG00000052975	0.000469490016695	0.0761626888766	16	46666074	46681170	1	protein_coding	ubqln4	ubiquilin 4 [Source:ZFIN;Acc:ZDB-GENE-030131-6269]
ENSDARG00000009677	0.00048241781087	0.0773631222743	6	29860776	30082922	1	protein_coding	dlg1	discs, large homolog 1 (Drosophila) [Source:NCBI gene;Acc:114446]
ENSDARG00000054797	0.000490917412353	0.0773631222743	19	42418227	42424599	-1	protein_coding	zgc:153441	zgc:153441 [Source:ZFIN;Acc:ZDB-GENE-060825-39]
ENSDARG00000018319	0.000491480026184	0.0773631222743	1	7662091	7673376	-1	protein_coding	arglu1b	arginine and glutamate rich 1b [Source:NCBI gene;Acc:393131]
ENSDARG00000061221	0.000494717511951	0.0773631222743	24	5799764	5810023	1	protein_coding	si:ch211-157j23.2	si:ch211-157j23.2 [Source:ZFIN;Acc:ZDB-GENE-030131-5686]
ENSDARG00000038005	0.000516831429316	0.0800996424113	3	30454353	30488100	-1	protein_coding	med25	mediator complex subunit 25 [Source:NCBI gene;Acc:406793]
ENSDARG00000009685	0.000524857641754	0.0806237074829	1	26389153	26398361	-1	protein_coding	ppa2	inorganic pyrophosphatase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1857]
ENSDARG00000032704	0.000534186080881	0.0807738725854	17	25563979	25588544	1	protein_coding	qrsl1	glutaminyl-tRNA amidotransferase subunit QRSL1 [Source:NCBI gene;Acc:327329]
ENSDARG00000009953	0.000538188538932	0.0807738725854	9	34397516	34428152	1	protein_coding	med14	mediator complex subunit 14 [Source:ZFIN;Acc:ZDB-GENE-030131-8867]
ENSDARG00000001621	0.000539795438409	0.0807738725854	8	25019542	25034411	-1	protein_coding	nfyal	nuclear transcription factor Y, alpha, like [Source:ZFIN;Acc:ZDB-GENE-040718-491]
ENSDARG00000025218	0.000548879767125	0.0814312392971	25	7612606	7650335	-1	protein_coding	myo5ab	myosin VAb [Source:ZFIN;Acc:ZDB-GENE-050411-72]
ENSDARG00000114503	0.000568861441252	0.0836804821801	4	38344	45396	1	protein_coding	phtf2	putative homeodomain transcription factor 2 [Source:ZFIN;Acc:ZDB-GENE-040711-4]
ENSDARG00000105424	0.000574069786556	0.0837370029835	14	32866748	32876280	-1	protein_coding	si:rp71-46j2.7	si:rp71-46j2.7 [Source:ZFIN;Acc:ZDB-GENE-160113-120]
ENSDARG00000013082	0.000626945443939	0.0903416111547	5	31811662	31817395	1	protein_coding	uap1l1	UDP-N-acetylglucosamine pyrophosphorylase 1, like 1 [Source:NCBI gene;Acc:393264]
ENSDARG00000011613	0.000640717395403	0.0903416111547	11	24339362	24348715	1	protein_coding	rbm39a	RNA binding motif protein 39a [Source:ZFIN;Acc:ZDB-GENE-040426-2852]
ENSDARG00000079647	0.00064631045266	0.0903416111547	12	16106459	16122514	1	protein_coding	muc13b	mucin 13b, cell surface associated [Source:ZFIN;Acc:ZDB-GENE-080220-61]
ENSDARG00000061409	0.000646425108489	0.0903416111547	6	29295310	29305132	-1	protein_coding	bivm	basic, immunoglobulin-like variable motif containing [Source:ZFIN;Acc:ZDB-GENE-010822-3]
ENSDARG00000009281	0.000646643401985	0.0903416111547	5	63668735	63737734	1	protein_coding	dnm1b	dynamin 1b [Source:ZFIN;Acc:ZDB-GENE-100920-3]
ENSDARG00000009735	0.000650576183566	0.0903416111547	2	48203278	48255843	-1	protein_coding	gigyf2	GRB10 interacting GYF protein 2 [Source:NCBI gene;Acc:561830]
ENSDARG00000073766	0.00066130552727	0.0911027090663	4	26357221	26362129	1	protein_coding	tnni1d	troponin I, skeletal, slow d [Source:ZFIN;Acc:ZDB-GENE-040718-374]
ENSDARG00000098574	0.000671970693134	0.0918430495387	11	45388126	45400146	1	protein_coding	srsf11	serine and arginine rich splicing factor 11 [Source:ZFIN;Acc:ZDB-GENE-030131-605]
ENSDARG00000021135	0.000711269759615	0.0963292232796	7	24039464	24047316	-1	protein_coding	dhrs4	dehydrogenase/reductase (SDR family) member 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1498]
ENSDARG00000039697	0.000715892948673	0.0963292232796	17	21311401	21368775	-1	protein_coding	shtn1	shootin 1 [Source:NCBI gene;Acc:407656]
ENSDARG00000015985	0.000752222058242	0.0989658769135	4	14660769	14713773	1	protein_coding	abcc9	ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [Source:ZFIN;Acc:ZDB-GENE-050517-23]
ENSDARG00000099752	0.000755790024616	0.0989658769135	7	20587506	20600570	1	protein_coding	si:dkey-19b23.7	si:dkey-19b23.7 [Source:ZFIN;Acc:ZDB-GENE-141216-311]
ENSDARG00000056314	0.000756833605033	0.0989658769135	15	21113965	21132480	-1	protein_coding	a2ml	alpha-2-macroglobulin-like [Source:ZFIN;Acc:ZDB-GENE-090212-1]
ENSDARG00000078835	0.000768082849344	0.0989658769135	12	47439	49920	1	protein_coding	mrpl58	mitochondrial ribosomal protein L58 [Source:ZFIN;Acc:ZDB-GENE-121214-202]
ENSDARG00000044521	0.000769544925982	0.0989658769135	6	13189563	13206255	-1	protein_coding	eef1b2	eukaryotic translation elongation factor 1 beta 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7310]
ENSDARG00000042840	0.000769696588508	0.0989658769135	17	30976484	31082381	-1	protein_coding	eml1	EMAP like 1 [Source:ZFIN;Acc:ZDB-GENE-060929-156]
ENSDARG00000103127	0.000784462549522	0.10012280099	16	33938227	33943728	1	protein_coding	gpn2	GPN-loop GTPase 2 [Source:NCBI gene;Acc:407722]
ENSDARG00000030687	0.000803470745818	0.10180032997	11	33870357	33919309	-1	protein_coding	phka2	phosphorylase kinase, alpha 2 (liver) [Source:ZFIN;Acc:ZDB-GENE-130422-1]
ENSDARG00000038068	0.000817312437485	0.102803690506	3	25269861	25275403	-1	protein_coding	ddx5	DEAD (Asp-Glu-Ala-Asp) box helicase 5 [Source:ZFIN;Acc:ZDB-GENE-030131-925]
ENSDARG00000043542	0.000829380138559	0.103571082339	10	29820172	29831944	-1	protein_coding	zpr1	ZPR1 zinc finger [Source:ZFIN;Acc:ZDB-GENE-040426-2110]
ENSDARG00000044565	0.000848645881548	0.105219965799	6	10741266	10753507	-1	protein_coding	ola1	Obg-like ATPase 1 [Source:NCBI gene;Acc:326864]
ENSDARG00000069142	0.000893481410418	0.107902355466	18	18636273	18821929	-1	protein_coding	aars1	alanyl-tRNA synthetase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3663]
ENSDARG00000056314	0.000894507527433	0.107902355466	15	21113965	21132480	-1	protein_coding	a2ml	alpha-2-macroglobulin-like [Source:ZFIN;Acc:ZDB-GENE-090212-1]
ENSDARG00000039343	0.000896503778231	0.107902355466	4	5025625	5092335	-1	protein_coding	ahcyl2b	adenosylhomocysteinase like 2b [Source:ZFIN;Acc:ZDB-GENE-040115-5]
ENSDARG00000042469	0.000901637544565	0.107902355466	4	25829841	25836684	-1	protein_coding	ndufa12	NADH:ubiquinone oxidoreductase subunit A12 [Source:ZFIN;Acc:ZDB-GENE-050828-1]
ENSDARG00000042114	0.000906711982844	0.107902355466	9	7410798	7444753	-1	protein_coding	bin1a	bridging integrator 1a [Source:ZFIN;Acc:ZDB-GENE-070912-715]
ENSDARG00000102765	0.000916135969847	0.107902355466	22	3160447	3182965	-1	protein_coding	lonp1	lon peptidase 1, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-030131-4006]
