Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000097537	6.88264189863e-07	0.000657052487189	24	42127983	42141008	1	protein_coding	wwp1	WW domain containing E3 ubiquitin protein ligase 1 [Source:ZFIN;Acc:ZDB-GENE-131120-84]
ENSDARG00000079012	7.05723047889e-07	0.000657052487189	7	55660263	55675617	-1	protein_coding	cbfa2t3	CBFA2/RUNX1 partner transcriptional co-repressor 3 [Source:ZFIN;Acc:ZDB-GENE-070209-2]
ENSDARG00000076790	7.09640589847e-07	0.000657052487189	9	22157282	22158325	-1	protein_coding	crygm2d16	crystallin, gamma M2d16 [Source:ZFIN;Acc:ZDB-GENE-071004-53]
ENSDARG00000000212	8.65350068935e-07	0.000761161920635	22	11756040	11759106	1	protein_coding	krt97	keratin 97 [Source:ZFIN;Acc:ZDB-GENE-040718-78]
ENSDARG00000006524	1.12120119022e-06	0.000939246254207	21	26028947	26058547	1	protein_coding	supt6h	SPT6 homolog, histone chaperone and transcription elongation factor [Source:NCBI gene;Acc:337866]
ENSDARG00000000540	1.21455159396e-06	0.000971199620043	9	41079669	41090343	-1	protein_coding	asdurf	asnsd1 upstream reading frame [Source:ZFIN;Acc:ZDB-GENE-170731-1]
ENSDARG00000069102	2.5371012905e-06	0.00194055156098	8	21052473	21071754	-1	protein_coding	zgc:112962	zgc:112962 [Source:ZFIN;Acc:ZDB-GENE-050410-15]
ENSDARG00000041689	2.75069839095e-06	0.00201626192057	15	21252532	21262567	1	protein_coding	usf1	upstream transcription factor 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1072]
ENSDARG00000043587	2.93119727945e-06	0.0020626249016	1	51066671	51073128	1	protein_coding	srd5a2a	steroid-5-alpha-reductase, alpha polypeptide 2a [Source:ZFIN;Acc:ZDB-GENE-050417-199]
ENSDARG00000026842	3.56689278458e-06	0.00241341453332	7	24069421	24097070	1	protein_coding	acin1b	apoptotic chromatin condensation inducer 1b [Source:ZFIN;Acc:ZDB-GENE-030826-12]
ENSDARG00000039697	3.88556212916e-06	0.00253165959171	17	21311401	21368775	-1	protein_coding	shtn1	shootin 1 [Source:NCBI gene;Acc:407656]
ENSDARG00000019096	4.40657498113e-06	0.00276858810957	8	40457107	40464935	-1	protein_coding	myl7	myosin, light chain 7, regulatory [Source:ZFIN;Acc:ZDB-GENE-991019-3]
ENSDARG00000032704	4.72967959009e-06	0.00286912149479	17	25563979	25588544	1	protein_coding	qrsl1	glutaminyl-tRNA amidotransferase subunit QRSL1 [Source:NCBI gene;Acc:327329]
ENSDARG00000058371	5.06577096815e-06	0.00297056809572	23	10173196	10177458	-1	protein_coding	krt5	keratin 5 [Source:ZFIN;Acc:ZDB-GENE-991110-23]
ENSDARG00000098786	8.41869808477e-06	0.00468460527265	5	54280135	54294086	1	protein_coding	rangrf	RAN guanine nucleotide release factor [Source:NCBI gene;Acc:559102]
ENSDARG00000016263	8.61702698862e-06	0.00468460527265	1	44523516	44566433	1	protein_coding	zdhhc5a	zinc finger DHHC-type containing 5a [Source:ZFIN;Acc:ZDB-GENE-090312-92]
ENSDARG00000104306	8.78762926315e-06	0.00468460527265	17	39834947	39868435	1	protein_coding	UBR1	ubiquitin protein ligase E3 component n-recognin 1 [Source:NCBI gene;Acc:568531]
ENSDARG00000103099	9.87379923434e-06	0.00496436517028	1	59015237	59021796	-1	protein_coding	EARS2	zgc:153247 [Source:NCBI gene;Acc:751732]
ENSDARG00000061472	9.87680655751e-06	0.00496436517028	7	24645186	24673416	1	protein_coding	gba2	glucosidase, beta (bile acid) 2 [Source:ZFIN;Acc:ZDB-GENE-070522-3]
ENSDARG00000079835	1.09046358485e-05	0.0053287320513	25	26811170	26824509	1	protein_coding	man2c1	mannosidase, alpha, class 2C, member 1 [Source:ZFIN;Acc:ZDB-GENE-101103-4]
ENSDARG00000045066	1.2551497057e-05	0.00596755406153	12	30740797	30777743	-1	protein_coding	entpd1	ectonucleoside triphosphate diphosphohydrolase 1 [Source:ZFIN;Acc:ZDB-GENE-040801-58]
ENSDARG00000068967	1.28903509742e-05	0.00596755406153	15	29727799	29809715	1	protein_coding	zgc:153372	zgc:153372 [Source:ZFIN;Acc:ZDB-GENE-060929-680]
ENSDARG00000004318	1.33325320626e-05	0.00601399753962	8	30425700	30450072	1	protein_coding	cbwd	COBW domain containing [Source:ZFIN;Acc:ZDB-GENE-040426-2388]
ENSDARG00000105117	2.09901941596e-05	0.00904841809807	21	9366967	9384374	-1	protein_coding	sdad1	SDA1 domain containing 1 [Source:NCBI gene;Acc:286746]
ENSDARG00000089177	2.10882868361e-05	0.00904841809807	20	5272655	5291012	-1	protein_coding	cyp46a1.3	cytochrome P450, family 46, subfamily A, polypeptide 1, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-060519-40]
ENSDARG00000000212	2.21730161579e-05	0.00928732619642	22	11756040	11759106	1	protein_coding	krt97	keratin 97 [Source:ZFIN;Acc:ZDB-GENE-040718-78]
ENSDARG00000044874	2.43312560325e-05	0.00989242726827	11	24994705	25043214	1	protein_coding	zgc:92107	zgc:92107 [Source:ZFIN;Acc:ZDB-GENE-041114-4]
ENSDARG00000002659	2.49914887879e-05	0.00989242726827	23	9794730	9807578	-1	protein_coding	mapre1b	microtubule-associated protein, RP/EB family, member 1b [Source:ZFIN;Acc:ZDB-GENE-040426-2256]
ENSDARG00000021135	2.5384269053e-05	0.00989242726827	7	24039464	24047316	-1	protein_coding	dhrs4	dehydrogenase/reductase (SDR family) member 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1498]
ENSDARG00000007207	2.58669653445e-05	0.00989242726827	11	2540139	2549140	-1	protein_coding	cnpy2	canopy FGF signaling regulator 2 [Source:ZFIN;Acc:ZDB-GENE-060315-4]
ENSDARG00000095459	2.89004232161e-05	0.0105702657057	21	21339423	21347380	1	protein_coding	si:ch211-191j22.3	si:ch211-191j22.3 [Source:ZFIN;Acc:ZDB-GENE-030131-4242]
ENSDARG00000055120	2.90032956863e-05	0.0105702657057	17	32622931	32631514	1	protein_coding	ctsba	cathepsin Ba [Source:ZFIN;Acc:ZDB-GENE-040426-2650]
ENSDARG00000002082	2.94976225363e-05	0.0105702657057	16	31434524	31452507	-1	protein_coding	csnk2a1	casein kinase 2, alpha 1 polypeptide [Source:ZFIN;Acc:ZDB-GENE-990415-27]
ENSDARG00000045936	3.00428197638e-05	0.0105702657057	7	15871156	15900606	1	protein_coding	pax6b	paired box 6b [Source:ZFIN;Acc:ZDB-GENE-001031-1]
ENSDARG00000102960	3.2304703762e-05	0.0111432225212	1	55006945	55044371	-1	protein_coding	vps54	VPS54 subunit of GARP complex [Source:ZFIN;Acc:ZDB-GENE-081022-176]
ENSDARG00000105341	3.3438763037e-05	0.0113125907567	23	3538463	3641439	1	protein_coding	si:dkey-9l20.3	si:dkey-9l20.3 [Source:ZFIN;Acc:ZDB-GENE-090313-369]
ENSDARG00000114086	3.6826565107e-05	0.0122236402521	9	1039215	1135542	1	protein_coding	DOCK9	zmp:0000001200 [Source:NCBI gene;Acc:566175]
ENSDARG00000024548	3.95323950789e-05	0.0125767083515	10	44042033	44051808	1	protein_coding	cryba4	crystallin, beta A4 [Source:ZFIN;Acc:ZDB-GENE-050522-143]
ENSDARG00000103435	3.99486826942e-05	0.0125767083515	13	23132666	23226460	1	protein_coding	sorbs1	sorbin and SH3 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-090313-168]
ENSDARG00000077694	4.00349970262e-05	0.0125767083515	20	47290004	47348161	-1	protein_coding	dtnba	dystrobrevin, beta a [Source:ZFIN;Acc:ZDB-GENE-030131-3967]
ENSDARG00000069733	4.23177049618e-05	0.0129448405272	13	15182149	15213869	1	protein_coding	mavs	mitochondrial antiviral signaling protein [Source:ZFIN;Acc:ZDB-GENE-070112-1402]
ENSDARG00000026784	4.26785328886e-05	0.0129448405272	15	39277099	39820491	-1	protein_coding	robo1	roundabout, axon guidance receptor, homolog 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-000209-3]
ENSDARG00000060954	4.43384215856e-05	0.0132203646192	11	18205766	18244561	1	protein_coding	tmcc1b	transmembrane and coiled-coil domain family 1b [Source:ZFIN;Acc:ZDB-GENE-061013-154]
ENSDARG00000052074	4.89654727074e-05	0.0143566765978	7	51816321	51825070	1	protein_coding	si:ch211-122f10.4	si:ch211-122f10.4 [Source:ZFIN;Acc:ZDB-GENE-140106-45]
ENSDARG00000056781	5.36733297121e-05	0.0153021029659	7	26326462	26365420	1	protein_coding	zanl	zonadhesin, like [Source:ZFIN;Acc:ZDB-GENE-060131-2]
ENSDARG00000021399	5.39296489247e-05	0.0153021029659	3	34174004	34180464	-1	protein_coding	yipf2	Yip1 domain family, member 2 [Source:ZFIN;Acc:ZDB-GENE-040724-124]
ENSDARG00000076480	5.56549920592e-05	0.0154499015849	9	29581662	29616590	1	protein_coding	mcf2lb	mcf.2 cell line derived transforming sequence-like b [Source:ZFIN;Acc:ZDB-GENE-081104-416]
ENSDARG00000029439	5.62070089491e-05	0.0154499015849	8	11687254	11744994	1	protein_coding	atp2a2a	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2a [Source:ZFIN;Acc:ZDB-GENE-040426-702]
ENSDARG00000056847	5.90544438576e-05	0.0158269255385	19	26681848	26723369	1	protein_coding	si:dkey-27c15.3	si:dkey-27c15.3 [Source:ZFIN;Acc:ZDB-GENE-060503-728]
ENSDARG00000025332	5.99090693747e-05	0.0158269255385	18	10692945	10713414	-1	protein_coding	rbm28	RNA binding motif protein 28 [Source:ZFIN;Acc:ZDB-GENE-040426-960]
ENSDARG00000079434	6.02776268236e-05	0.0158269255385	1	25218177	25316149	1	protein_coding	tmem131l	transmembrane 131 like [Source:ZFIN;Acc:ZDB-GENE-030131-6110]
ENSDARG00000077327	6.57566085072e-05	0.0170116214244	23	24170671	24195723	-1	protein_coding	ano11	anoctamin 11 [Source:ZFIN;Acc:ZDB-GENE-090313-245]
ENSDARG00000078835	6.7849109169e-05	0.0172985728768	12	47439	49920	1	protein_coding	mrpl58	mitochondrial ribosomal protein L58 [Source:ZFIN;Acc:ZDB-GENE-121214-202]
ENSDARG00000056847	6.97666302027e-05	0.0175078733373	19	26681848	26723369	1	protein_coding	si:dkey-27c15.3	si:dkey-27c15.3 [Source:ZFIN;Acc:ZDB-GENE-060503-728]
ENSDARG00000068755	7.06604710635e-05	0.0175078733373	10	35002786	35011502	1	protein_coding	exosc8	exosome component 8 [Source:ZFIN;Acc:ZDB-GENE-030131-1736]
ENSDARG00000037941	7.81698120833e-05	0.0190994907524	3	32142382	32151167	1	protein_coding	syt5a	synaptotagmin Va [Source:ZFIN;Acc:ZDB-GENE-040718-110]
ENSDARG00000062549	8.09502104422e-05	0.0195078918096	9	23244292	23253870	-1	protein_coding	acmsd	aminocarboxymuconate semialdehyde decarboxylase [Source:ZFIN;Acc:ZDB-GENE-070410-103]
ENSDARG00000056847	8.80993001434e-05	0.0209438228125	19	26681848	26723369	1	protein_coding	si:dkey-27c15.3	si:dkey-27c15.3 [Source:ZFIN;Acc:ZDB-GENE-060503-728]
ENSDARG00000014976	9.52945178411e-05	0.0220412903651	9	94884	100579	-1	protein_coding	lims2	LIM and senescent cell antigen-like domains 2 [Source:ZFIN;Acc:ZDB-GENE-050522-56]
ENSDARG00000030687	9.60758276709e-05	0.0220412903651	11	33870357	33919309	-1	protein_coding	phka2	phosphorylase kinase, alpha 2 (liver) [Source:ZFIN;Acc:ZDB-GENE-130422-1]
ENSDARG00000063634	9.64744973917e-05	0.0220412903651	21	19345558	19364352	1	protein_coding	hpse	heparanase [Source:ZFIN;Acc:ZDB-GENE-041111-200]
ENSDARG00000030789	9.94703048338e-05	0.022434379521	9	38314466	38352220	1	protein_coding	ddx18	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18 [Source:ZFIN;Acc:ZDB-GENE-030131-9685]
ENSDARG00000053547	0.000104209048783	0.0232056403315	21	43029708	43079161	-1	protein_coding	jakmip2	janus kinase and microtubule interacting protein 2 [Source:ZFIN;Acc:ZDB-GENE-091204-293]
ENSDARG00000042670	0.000114023679467	0.0250738071148	22	15912253	15957079	-1	protein_coding	eps15l1a	epidermal growth factor receptor pathway substrate 15-like 1a [Source:ZFIN;Acc:ZDB-GENE-060503-274]
ENSDARG00000009594	0.000116676986455	0.0253405129101	19	17400263	17407115	1	protein_coding	nr1d2b	nuclear receptor subfamily 1, group D, member 2b [Source:ZFIN;Acc:ZDB-GENE-990415-244]
ENSDARG00000062084	0.000119509305676	0.0256391183592	19	9612163	9662958	-1	protein_coding	clcn1a	chloride channel, voltage-sensitive 1a [Source:ZFIN;Acc:ZDB-GENE-060503-333]
ENSDARG00000061081	0.000124396826731	0.0263661322392	19	42886413	42917226	1	protein_coding	arpp21	cAMP-regulated phosphoprotein, 21 [Source:ZFIN;Acc:ZDB-GENE-081104-296]
ENSDARG00000021195	0.000128472168036	0.0269057426201	3	16265924	16285259	1	protein_coding	st8sia6	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6 [Source:ZFIN;Acc:ZDB-GENE-060322-9]
ENSDARG00000009133	0.000131206393773	0.0271550926971	16	38201840	38238909	1	protein_coding	myo1eb	myosin IEb [Source:ZFIN;Acc:ZDB-GENE-040426-1347]
ENSDARG00000115511	0.00014175588881	0.0289973208831	22	6026595	6054749	-1	protein_coding	CU468041.2	
ENSDARG00000061091	0.000144682127388	0.0292557239656	6	37441789	37454910	1	protein_coding	gtpbp6	GTP binding protein 6 (putative) [Source:ZFIN;Acc:ZDB-GENE-031118-62]
ENSDARG00000057427	0.000147742653781	0.0295350996059	7	15266093	15306015	1	protein_coding	sv2ba	synaptic vesicle glycoprotein 2Ba [Source:ZFIN;Acc:ZDB-GENE-070209-134]
ENSDARG00000036888	0.000163720540411	0.0323614803024	25	27714932	27735763	-1	protein_coding	zgc:153935	zgc:153935 [Source:ZFIN;Acc:ZDB-GENE-061103-148]
ENSDARG00000059079	0.000166331104969	0.0325121866513	12	3714076	3721957	-1	protein_coding	vps25	vacuolar protein sorting 25 homolog [Source:NCBI gene;Acc:407684]
ENSDARG00000025789	0.000175611092743	0.033948904874	16	31761825	31791165	-1	protein_coding	chd4b	chromodomain helicase DNA binding protein 4b [Source:ZFIN;Acc:ZDB-GENE-030131-4532]
ENSDARG00000056847	0.000178672543085	0.0340859795494	19	26681848	26723369	1	protein_coding	si:dkey-27c15.3	si:dkey-27c15.3 [Source:ZFIN;Acc:ZDB-GENE-060503-728]
ENSDARG00000000212	0.000180195321629	0.0340859795494	22	11756040	11759106	1	protein_coding	krt97	keratin 97 [Source:ZFIN;Acc:ZDB-GENE-040718-78]
ENSDARG00000079702	0.000185636948581	0.0347417574408	15	26552948	26570948	-1	protein_coding	wdr81	WD repeat domain 81 [Source:NCBI gene;Acc:100333062]
ENSDARG00000099742	0.000190158442864	0.0352133402828	12	9619909	9700605	-1	protein_coding	heatr1	HEAT repeat containing 1 [Source:NCBI gene;Acc:334446]
ENSDARG00000038258	0.00020175862072	0.0369722672469	2	5456541	5475910	-1	protein_coding	proca	protein C (inactivator of coagulation factors Va and VIIIa), a [Source:ZFIN;Acc:ZDB-GENE-060824-5]
ENSDARG00000031981	0.000213294609593	0.0386832863089	13	25720969	25726534	1	protein_coding	pcbd1	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha [Source:ZFIN;Acc:ZDB-GENE-040426-1787]
ENSDARG00000078169	0.000228341782402	0.0405183941064	22	9472814	9513061	1	protein_coding	cacna2d2b	calcium channel, voltage-dependent, alpha 2/delta subunit 2b [Source:ZFIN;Acc:ZDB-GENE-060503-99]
ENSDARG00000017314	0.000228939369844	0.0405183941064	22	7439186	7447391	1	protein_coding	cela1.6	chymotrypsin like elastase family member 1, tandem duplicate 6 [Source:ZFIN;Acc:ZDB-GENE-040808-55]
ENSDARG00000076163	0.000230322840532	0.0405183941064	13	38990939	39115963	1	protein_coding	col19a1	collagen, type XIX, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-090312-196]
ENSDARG00000059070	0.000238335287255	0.0415128155781	24	20536056	20554969	1	protein_coding	gars1	glycyl-tRNA synthetase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9174]
ENSDARG00000054950	0.000244767723357	0.0422152332284	3	28869610	28872756	-1	protein_coding	eef2kmt	eukaryotic elongation factor 2 lysine methyltransferase [Source:ZFIN;Acc:ZDB-GENE-041010-160]
ENSDARG00000074168	0.000247317823438	0.0422409237856	8	11173794	11202500	-1	protein_coding	tasor2	transcription activation suppressor family member 2 [Source:ZFIN;Acc:ZDB-GENE-041111-225]
ENSDARG00000097266	0.000253862212927	0.0429417697097	15	27303279	27307088	-1	processed_transcript	AL954322.3	
ENSDARG00000036375	0.000278783235895	0.0466389971363	14	33982007	34044452	-1	protein_coding	cyfip2	cytoplasmic FMR1 interacting protein 2 [Source:ZFIN;Acc:ZDB-GENE-080724-2]
ENSDARG00000034677	0.000281811928191	0.0466389971363	9	17306162	17334658	1	protein_coding	scel	sciellin [Source:ZFIN;Acc:ZDB-GENE-030616-15]
ENSDARG00000030155	0.000283672845247	0.0466389971363	8	18010568	18036639	1	protein_coding	ssbp3b	single stranded DNA binding protein 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2801]
ENSDARG00000056929	0.000301266106873	0.0490729014084	10	22724059	22760659	1	protein_coding	kdm6bb	lysine (K)-specific demethylase 6B, b [Source:ZFIN;Acc:ZDB-GENE-040724-166]
ENSDARG00000020447	0.000324645858967	0.0523960545958	9	31494941	31525126	-1	protein_coding	tmtc4	transmembrane O-mannosyltransferase targeting cadherins 4 [Source:ZFIN;Acc:ZDB-GENE-070912-148]
ENSDARG00000014378	0.000335025147546	0.0531076451317	7	35282885	35314347	-1	protein_coding	slc12a4	solute carrier family 12 member 4 [Source:ZFIN;Acc:ZDB-GENE-090218-27]
ENSDARG00000017658	0.000336230133309	0.0531076451317	22	39084107	39097217	1	protein_coding	gmppb	GDP-mannose pyrophosphorylase B [Source:NCBI gene;Acc:445097]
ENSDARG00000003822	0.00033811142876	0.0531076451317	4	11458078	11462702	1	protein_coding	ankrd16	ankyrin repeat domain 16 [Source:ZFIN;Acc:ZDB-GENE-041210-253]
ENSDARG00000006524	0.000342545304601	0.0533279380402	21	26028947	26058547	1	protein_coding	supt6h	SPT6 homolog, histone chaperone and transcription elongation factor [Source:NCBI gene;Acc:337866]
ENSDARG00000007496	0.000349781441513	0.0535189955552	20	418513	438646	-1	protein_coding	ufl1	UFM1-specific ligase 1 [Source:NCBI gene;Acc:393578]
ENSDARG00000008553	0.000349857008234	0.0535189955552	17	3124129	3166898	1	protein_coding	zgc:136872	zgc:136872 [Source:ZFIN;Acc:ZDB-GENE-060421-5204]
ENSDARG00000033889	0.000355274345627	0.0538791921403	25	24233010	24248000	-1	protein_coding	spty2d1	SPT2 chromatin protein domain containing 1 [Source:NCBI gene;Acc:337191]
ENSDARG00000054300	0.000363918878949	0.0547184693886	2	38261748	38269675	1	protein_coding	dhrs1	dehydrogenase/reductase (SDR family) member 1 [Source:ZFIN;Acc:ZDB-GENE-030616-591]
ENSDARG00000025011	0.000374153786061	0.0555558400835	10	26515946	26569350	1	protein_coding	synj1	synaptojanin 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9180]
ENSDARG00000057026	0.000375804056954	0.0555558400835	14	21685537	21693914	1	protein_coding	ran	RAN, member RAS oncogene family [Source:NCBI gene;Acc:30572]
ENSDARG00000014324	0.000384568741421	0.0563777774923	11	37638873	37651879	1	protein_coding	sh2d5	SH2 domain containing 5 [Source:ZFIN;Acc:ZDB-GENE-050327-67]
ENSDARG00000059701	0.000419420751256	0.0609789244305	3	40206031	40232615	-1	protein_coding	flii	FLII actin remodeling protein [Source:ZFIN;Acc:ZDB-GENE-071212-3]
ENSDARG00000102825	0.000437132627535	0.0630330916688	1	59244159	59251874	-1	protein_coding	olfm2b	olfactomedin 2b [Source:ZFIN;Acc:ZDB-GENE-040426-2402]
ENSDARG00000038024	0.000442917423807	0.0631081161418	3	28831450	28853935	1	protein_coding	flr	fleer [Source:NCBI gene;Acc:797829]
ENSDARG00000092677	0.000444827558071	0.0631081161418	4	4832144	4834617	-1	protein_coding	coa6	cytochrome c oxidase assembly factor 6 [Source:ZFIN;Acc:ZDB-GENE-070705-152]
ENSDARG00000025850	0.00045741807695	0.0639289495173	23	9220436	9228578	1	protein_coding	rps21	ribosomal protein S21 [Source:NCBI gene;Acc:394166]
ENSDARG00000101861	0.000457881289176	0.0639289495173	3	12732382	12740310	1	protein_coding	cyp2k19	cytochrome P450, family 2, subfamily k, polypeptide 19 [Source:ZFIN;Acc:ZDB-GENE-091211-1]
ENSDARG00000002917	0.000474417019688	0.0657160961445	22	10098446	10110988	-1	protein_coding	gls2b	glutaminase 2b (liver, mitochondrial) [Source:ZFIN;Acc:ZDB-GENE-050208-408]
ENSDARG00000039266	0.000497049946748	0.0683133020562	13	32997020	33022372	-1	protein_coding	rbm25a	RNA binding motif protein 25a [Source:ZFIN;Acc:ZDB-GENE-090312-142]
ENSDARG00000061770	0.000523634465773	0.0714091280766	24	35911020	35930390	1	protein_coding	abcd4	ATP-binding cassette, sub-family D (ALD), member 4 [Source:ZFIN;Acc:ZDB-GENE-050517-30]
ENSDARG00000110836	0.000553817742851	0.0749443210172	24	8736497	8741830	1	protein_coding	tmem14ca	transmembrane protein 14Ca [Source:NCBI gene;Acc:751728]
ENSDARG00000079647	0.000567411714768	0.0757325356601	12	16106459	16122514	1	protein_coding	muc13b	mucin 13b, cell surface associated [Source:ZFIN;Acc:ZDB-GENE-080220-61]
ENSDARG00000086911	0.000571799007685	0.0757325356601	9	30248571	30259512	-1	protein_coding	si:dkey-100n23.5	si:dkey-100n23.5 [Source:ZFIN;Acc:ZDB-GENE-070912-347]
ENSDARG00000004386	0.000572633743427	0.0757325356601	4	9669717	9690419	1	protein_coding	ELAPOR2	si:dkey-153k10.9 [Source:ZFIN;Acc:ZDB-GENE-030131-3893]
ENSDARG00000088315	0.000577889190924	0.0757325356601	10	29087810	29101849	-1	protein_coding	si:ch211-103f14.3	si:ch211-103f14.3 [Source:ZFIN;Acc:ZDB-GENE-110411-160]
ENSDARG00000027828	0.000581752271184	0.0757325356601	21	11468642	11502971	1	protein_coding	grin1a	glutamate receptor, ionotropic, N-methyl D-aspartate 1a [Source:ZFIN;Acc:ZDB-GENE-051202-1]
ENSDARG00000103699	0.000585472081047	0.0757325356601	21	9387264	9562272	-1	protein_coding	ptpn13	protein tyrosine phosphatase non-receptor type 13 [Source:ZFIN;Acc:ZDB-GENE-070410-72]
ENSDARG00000078685	0.000600453947993	0.0769521778874	14	7016934	7045009	-1	protein_coding	rufy1	RUN and FYVE domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-090421-4]
ENSDARG00000043820	0.000603649417261	0.0769521778874	12	20788243	20796658	-1	protein_coding	nme2a	NME/NM23 nucleoside diphosphate kinase 2a [Source:ZFIN;Acc:ZDB-GENE-030131-7656]
ENSDARG00000011613	0.000629036123247	0.0796115358285	11	24339362	24348715	1	protein_coding	rbm39a	RNA binding motif protein 39a [Source:ZFIN;Acc:ZDB-GENE-040426-2852]
ENSDARG00000073766	0.000642985846722	0.0802721508594	4	26357221	26362129	1	protein_coding	tnni1d	troponin I, skeletal, slow d [Source:ZFIN;Acc:ZDB-GENE-040718-374]
ENSDARG00000079782	0.000646985747566	0.0802721508594	2	24274293	24289726	-1	protein_coding	myh7l	myosin heavy chain 7-like [Source:ZFIN;Acc:ZDB-GENE-061027-393]
ENSDARG00000078929	0.000647944828447	0.0802721508594	16	10477533	10516970	-1	protein_coding	abhd16a	abhydrolase domain containing 16A [Source:ZFIN;Acc:ZDB-GENE-010601-2]
ENSDARG00000059247	0.000659232542699	0.0805749836074	17	25326054	25342274	1	protein_coding	tmem54a	transmembrane protein 54a [Source:ZFIN;Acc:ZDB-GENE-040426-1304]
ENSDARG00000036894	0.000659549661179	0.0805749836074	23	45402128	45407724	-1	protein_coding	aimp1b	aminoacyl tRNA synthetase complex interacting multifunctional protein 1b [Source:ZFIN;Acc:ZDB-GENE-041212-13]
ENSDARG00000095750	0.000692704047745	0.084041721434	5	57726425	57738336	1	protein_coding	fdxacb1	ferredoxin-fold anticodon binding domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8403]
ENSDARG00000073918	0.00070381349048	0.0843219126979	16	26720738	26731928	-1	protein_coding	rnf41l	ring finger protein 41, like [Source:ZFIN;Acc:ZDB-GENE-030131-9441]
