Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000104491	2.78466702919e-06	0.00167082681024	22	1205787	1245226	-1	protein_coding	ampd2a	adenosine monophosphate deaminase 2a [Source:ZFIN;Acc:ZDB-GENE-091204-4]
ENSDARG00000079891	2.79604667475e-06	0.00167082681024	6	31279542	31348999	-1	protein_coding	dnajc6	DnaJ (Hsp40) homolog, subfamily C, member 6 [Source:ZFIN;Acc:ZDB-GENE-080104-2]
ENSDARG00000021184	3.08320638609e-06	0.00181597742946	16	31900127	31919568	-1	protein_coding	rbfox1l	RNA binding fox-1 homolog 1, like [Source:NCBI gene;Acc:407613]
ENSDARG00000014655	3.13015505027e-06	0.00181597742946	6	39923052	39991554	1	protein_coding	itpr1a	inositol 1,4,5-trisphosphate receptor, type 1a [Source:ZFIN;Acc:ZDB-GENE-070604-3]
ENSDARG00000074667	3.25772228882e-06	0.00181597742946	3	30190419	30200557	1	protein_coding	akt1s1	AKT1 substrate 1 (proline-rich) [Source:ZFIN;Acc:ZDB-GENE-030131-482]
ENSDARG00000010710	3.26217426705e-06	0.00181597742946	8	39607466	39647216	1	protein_coding	msi1	musashi RNA-binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-050320-86]
ENSDARG00000026634	3.26816717255e-06	0.00181597742946	21	14644247	14692119	-1	protein_coding	ehmt1b	euchromatic histone-lysine N-methyltransferase 1b [Source:ZFIN;Acc:ZDB-GENE-080515-3]
ENSDARG00000055045	3.28535039251e-06	0.00181597742946	14	4125363	4145594	-1	protein_coding	casp3b	caspase 3, apoptosis-related cysteine peptidase b [Source:ZFIN;Acc:ZDB-GENE-070607-1]
ENSDARG00000037498	4.14249733405e-06	0.00224634599448	14	12533560	12837432	-1	protein_coding	gria3b	glutamate receptor, ionotropic, AMPA 3b [Source:ZFIN;Acc:ZDB-GENE-030616-53]
ENSDARG00000018566	4.20665944445e-06	0.00224634599448	25	35019693	35041057	1	protein_coding	flnca	filamin C, gamma a (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-070503-1]
ENSDARG00000008278	4.24666739673e-06	0.00224634599448	7	24979833	24995640	-1	protein_coding	rcor2	REST corepressor 2 [Source:NCBI gene;Acc:402934]
ENSDARG00000056620	4.26714300172e-06	0.00224634599448	11	29856032	29877090	1	protein_coding	grpr	gastrin-releasing peptide receptor [Source:ZFIN;Acc:ZDB-GENE-081015-4]
ENSDARG00000058100	4.8394976806e-06	0.00251767749925	8	13630492	13641022	-1	protein_coding	b3gnt3.4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, tandem duplicate 4 [Source:ZFIN;Acc:ZDB-GENE-030131-8875]
ENSDARG00000115222	5.22826326921e-06	0.00268621589495	6	31684	43059	1	protein_coding	MARF1	meiosis regulator and mRNA stability factor 1 [Source:NCBI gene;Acc:100005105]
ENSDARG00000098350	5.28495664542e-06	0.00268621589495	14	16068318	16082806	-1	protein_coding	mxd3	MAX dimerization protein 3 [Source:NCBI gene;Acc:394031]
ENSDARG00000021184	5.64423549965e-06	0.00283622833857	16	31900127	31919568	-1	protein_coding	rbfox1l	RNA binding fox-1 homolog 1, like [Source:NCBI gene;Acc:407613]
ENSDARG00000021184	5.72276045951e-06	0.00284337603955	16	31900127	31919568	-1	protein_coding	rbfox1l	RNA binding fox-1 homolog 1, like [Source:NCBI gene;Acc:407613]
ENSDARG00000074777	6.2344915337e-06	0.00305320986291	21	21027375	21148623	-1	protein_coding	ank1b	ankyrin 1, erythrocytic b [Source:ZFIN;Acc:ZDB-GENE-091113-6]
ENSDARG00000021184	6.29142395137e-06	0.00305320986291	16	31900127	31919568	-1	protein_coding	rbfox1l	RNA binding fox-1 homolog 1, like [Source:NCBI gene;Acc:407613]
ENSDARG00000036875	6.40840990374e-06	0.00305320986291	23	31431956	31435922	1	protein_coding	rps12	ribosomal protein S12 [Source:ZFIN;Acc:ZDB-GENE-030131-8951]
ENSDARG00000077400	6.42126904682e-06	0.00305320986291	23	827248	900795	-1	protein_coding	rbm10	RNA binding motif protein 10 [Source:ZFIN;Acc:ZDB-GENE-100922-245]
ENSDARG00000075285	7.02468643332e-06	0.00330459185193	9	29040386	29058515	1	protein_coding	MRAS	si:ch73-116o1.2 [Source:ZFIN;Acc:ZDB-GENE-110411-67]
ENSDARG00000060148	7.1424364273e-06	0.00332461619805	1	47585700	47686888	1	protein_coding	sh3pxd2aa	SH3 and PX domains 2Aa [Source:NCBI gene;Acc:562018]
ENSDARG00000021184	7.27982227555e-06	0.00335326813568	16	31900127	31919568	-1	protein_coding	rbfox1l	RNA binding fox-1 homolog 1, like [Source:NCBI gene;Acc:407613]
ENSDARG00000088750	7.37709916365e-06	0.0033630445878	18	6155258	6265533	1	protein_coding	otogl	otogelin-like [Source:ZFIN;Acc:ZDB-GENE-050419-93]
ENSDARG00000101243	7.46642346983e-06	0.00336903312077	8	34766211	34767412	-1	protein_coding	CABZ01049825.1	
ENSDARG00000041376	7.71174331027e-06	0.00344457867859	8	49766338	49769987	1	protein_coding	rmi1	RMI1, RecQ mediated genome instability 1, homolog (S. cerevisiae) [Source:NCBI gene;Acc:393149]
ENSDARG00000020107	9.03084032411e-06	0.00399343759132	15	20900627	20939579	-1	protein_coding	usp2a	ubiquitin specific peptidase 2a [Source:ZFIN;Acc:ZDB-GENE-041212-59]
ENSDARG00000111326	9.21185265523e-06	0.00403314974668	4	19903784	19921410	-1	protein_coding	BX323820.1	cadherin-related family member 5, related sequence [Source:NCBI gene;Acc:561298]
ENSDARG00000068457	9.32716427049e-06	0.00404360003962	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000117719	9.73223318723e-06	0.00417824613145	12	49033723	49038796	1	lincRNA	CABZ01075114.1	
ENSDARG00000052649	9.87711873568e-06	0.00419967490857	3	45364849	45373511	1	protein_coding	ube2ia	ubiquitin-conjugating enzyme E2Ia [Source:NCBI gene;Acc:114445]
ENSDARG00000092979	1.00809869206e-05	0.00424553563456	5	41476443	41484992	1	protein_coding	pias2	protein inhibitor of activated STAT, 2 [Source:ZFIN;Acc:ZDB-GENE-060424-1]
ENSDARG00000059483	1.0490386994e-05	0.00437627276297	7	65813301	65924821	1	protein_coding	tead1b	TEA domain family member 1b [Source:ZFIN;Acc:ZDB-GENE-091013-5]
ENSDARG00000091592	1.13136308553e-05	0.00465088631509	1	55044658	55068941	-1	protein_coding	peli1a	pellino E3 ubiquitin protein ligase 1a [Source:ZFIN;Acc:ZDB-GENE-110310-6]
ENSDARG00000028507	1.14305557748e-05	0.00465088631509	8	13106760	13159587	1	protein_coding	itgb4	integrin, beta 4 [Source:ZFIN;Acc:ZDB-GENE-030131-7209]
ENSDARG00000019945	1.1498079968e-05	0.00465088631509	1	19122920	19237612	-1	protein_coding	ptprdb	protein tyrosine phosphatase receptor type Db [Source:ZFIN;Acc:ZDB-GENE-070615-38]
ENSDARG00000074688	1.1569368943e-05	0.00465088631509	12	27034594	27061336	1	protein_coding	fbrs	fibrosin [Source:ZFIN;Acc:ZDB-GENE-111207-1]
ENSDARG00000087911	1.24672597209e-05	0.00496668671043	13	35689749	35744963	1	protein_coding	psme4a	proteasome activator subunit 4a [Source:NCBI gene;Acc:793897]
ENSDARG00000040123	1.26482448385e-05	0.00499379809606	16	43818896	44127387	-1	protein_coding	zfpm2a	zinc finger protein, FOG family member 2a [Source:ZFIN;Acc:ZDB-GENE-060130-4]
ENSDARG00000070735	1.36651949338e-05	0.00534756566347	3	19850937	19899914	-1	protein_coding	rnd2	Rho family GTPase 2 [Source:ZFIN;Acc:ZDB-GENE-030616-177]
ENSDARG00000030053	1.40352360274e-05	0.00544419418537	20	52546186	52582645	1	protein_coding	eef1db	eukaryotic translation elongation factor 1 delta b (guanine nucleotide exchange protein) [Source:ZFIN;Acc:ZDB-GENE-030131-6544]
ENSDARG00000028533	1.42846498401e-05	0.00549275839938	19	35039902	35340027	-1	protein_coding	macf1a	microtubule actin crosslinking factor 1a [Source:ZFIN;Acc:ZDB-GENE-030131-3606]
ENSDARG00000095715	1.56498231021e-05	0.00596582049634	5	48110155	48175621	-1	lincRNA	BX465834.1	
ENSDARG00000099034	1.63429305783e-05	0.00617678965959	14	51164056	51619388	-1	protein_coding	unc5a	unc-5 netrin receptor A [Source:ZFIN;Acc:ZDB-GENE-080219-19]
ENSDARG00000002872	1.72966496235e-05	0.00648184615552	3	52647144	52661242	-1	protein_coding	zgc:113210	zgc:113210 [Source:ZFIN;Acc:ZDB-GENE-050320-83]
ENSDARG00000014746	1.89051130728e-05	0.00702507647125	3	27982269	28428198	-1	protein_coding	rbfox1	RNA binding fox-1 homolog 1 [Source:NCBI gene;Acc:449554]
ENSDARG00000002607	2.06984249448e-05	0.00762736959216	11	26476153	26562346	1	protein_coding	unm_sa1614	un-named sa1614 [Source:ZFIN;Acc:ZDB-GENE-120411-1]
ENSDARG00000032876	2.11130013217e-05	0.0077158423012	19	30722767	30800082	-1	protein_coding	trit1	tRNA isopentenyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-060503-297]
ENSDARG00000079013	2.22966180824e-05	0.00808161025905	7	47287307	47417260	1	protein_coding	dpy19l3	dpy-19 like C-mannosyltransferase 3 [Source:ZFIN;Acc:ZDB-GENE-100319-1]
ENSDARG00000075765	2.30843379102e-05	0.00829910099503	20	52332972	52338810	-1	protein_coding	si:ch1073-287p18.1	si:ch1073-287p18.1 [Source:ZFIN;Acc:ZDB-GENE-081104-80]
ENSDARG00000095453	2.34242027217e-05	0.00835337293834	23	20340200	20345473	-1	protein_coding	si:rp71-17i16.6	si:rp71-17i16.6 [Source:ZFIN;Acc:ZDB-GENE-090313-410]
ENSDARG00000021184	2.40455638312e-05	0.00848440851656	16	31900127	31919568	-1	protein_coding	rbfox1l	RNA binding fox-1 homolog 1, like [Source:NCBI gene;Acc:407613]
ENSDARG00000068208	2.41753838328e-05	0.00848440851656	18	31280984	31459487	1	protein_coding	def8	differentially expressed in FDCP 8 homolog [Source:ZFIN;Acc:ZDB-GENE-041114-96]
ENSDARG00000095453	2.48841884821e-05	0.00866440011558	23	20340200	20345473	-1	protein_coding	si:rp71-17i16.6	si:rp71-17i16.6 [Source:ZFIN;Acc:ZDB-GENE-090313-410]
ENSDARG00000092979	2.57800088538e-05	0.00890618743371	5	41476443	41484992	1	protein_coding	pias2	protein inhibitor of activated STAT, 2 [Source:ZFIN;Acc:ZDB-GENE-060424-1]
ENSDARG00000033802	2.63992907356e-05	0.00904943128937	9	38408991	38419140	1	protein_coding	cyp27a7	cytochrome P450, family 27, subfamily A, polypeptide 7 [Source:ZFIN;Acc:ZDB-GENE-081104-519]
ENSDARG00000096701	2.6762313341e-05	0.00910330381492	12	35084809	35095414	-1	protein_coding	si:dkey-21e13.3	si:dkey-21e13.3 [Source:ZFIN;Acc:ZDB-GENE-130531-75]
ENSDARG00000019293	2.91446149777e-05	0.0098379761398	9	34950942	34968429	1	protein_coding	tfdp1a	transcription factor Dp-1, a [Source:ZFIN;Acc:ZDB-GENE-040426-2883]
ENSDARG00000001880	3.12129713874e-05	0.0104563454148	14	21699129	21751346	1	protein_coding	stx3a	syntaxin 3A [Source:ZFIN;Acc:ZDB-GENE-040426-1489]
ENSDARG00000021378	3.18058713963e-05	0.0105748543845	25	7718967	7764083	-1	protein_coding	phf21ab	PHD finger protein 21Ab [Source:ZFIN;Acc:ZDB-GENE-030131-6456]
ENSDARG00000005916	3.36708370986e-05	0.0111113762425	8	8291492	8339372	1	protein_coding	srpk3	SRSF protein kinase 3 [Source:ZFIN;Acc:ZDB-GENE-101025-2]
ENSDARG00000010407	3.41024820676e-05	0.0111704574595	20	27298783	27372450	1	protein_coding	ppp4r4	protein phosphatase 4, regulatory subunit 4 [Source:ZFIN;Acc:ZDB-GENE-041001-164]
ENSDARG00000062346	3.59556126269e-05	0.0116205606518	8	14710542	14828450	1	protein_coding	cacna1ea	calcium channel, voltage-dependent, R type, alpha 1E subunit a [Source:ZFIN;Acc:ZDB-GENE-081104-526]
ENSDARG00000030512	3.61828390528e-05	0.0116205606518	18	21931741	21950751	-1	protein_coding	tsnaxip1	translin-associated factor X interacting protein 1 [Source:ZFIN;Acc:ZDB-GENE-070424-39]
ENSDARG00000062964	3.62649789675e-05	0.0116205606518	18	14342326	14421236	1	protein_coding	si:dkey-246g23.2	si:dkey-246g23.2 [Source:ZFIN;Acc:ZDB-GENE-050419-100]
ENSDARG00000102257	3.71134396215e-05	0.0118068798566	17	660126	681142	-1	protein_coding	soul3	heme-binding protein soul3 [Source:ZFIN;Acc:ZDB-GENE-060825-287]
ENSDARG00000012405	3.78507037382e-05	0.0119029094383	3	23221047	23239458	1	protein_coding	col1a1a	collagen, type I, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9102]
ENSDARG00000062396	3.79536461059e-05	0.0119029094383	23	255409	306796	-1	protein_coding	anks1aa	ankyrin repeat and sterile alpha motif domain containing 1Aa [Source:ZFIN;Acc:ZDB-GENE-090312-152]
ENSDARG00000054978	3.95596055783e-05	0.0123191954836	18	45526483	45594749	1	protein_coding	kifc3	kinesin family member C3 [Source:ZFIN;Acc:ZDB-GENE-030131-3724]
ENSDARG00000074082	4.08831037509e-05	0.0126423136214	2	45696743	45806367	1	protein_coding	gpc5c	glypican 5c [Source:ZFIN;Acc:ZDB-GENE-141112-1]
ENSDARG00000076748	4.64353636556e-05	0.0142595262559	24	38726737	38787607	-1	protein_coding	ntn2	netrin 2 [Source:ZFIN;Acc:ZDB-GENE-050310-2]
ENSDARG00000035895	4.67811865822e-05	0.0142666487632	19	29383486	29437109	-1	protein_coding	fndc5b	fibronectin type III domain containing 5b [Source:NCBI gene;Acc:555635]
ENSDARG00000075765	4.72491112896e-05	0.0143106554879	20	52332972	52338810	-1	protein_coding	si:ch1073-287p18.1	si:ch1073-287p18.1 [Source:ZFIN;Acc:ZDB-GENE-081104-80]
ENSDARG00000105190	4.8566274268e-05	0.0146095282186	6	18623492	18698669	-1	protein_coding	rhbdl3	rhomboid, veinlet-like 3 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-050417-2]
