Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000006899	5.65135520558e-06	0.00471342511577	25	16079913	16129678	1	protein_coding	far1	fatty acyl CoA reductase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2908]
ENSDARG00000068457	5.93439107865e-06	0.00478450390064	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000111326	6.89795766262e-06	0.00538196458019	4	19903784	19921410	-1	protein_coding	BX323820.1	cadherin-related family member 5, related sequence [Source:NCBI gene;Acc:561298]
ENSDARG00000059028	9.43001206621e-06	0.00712761568267	8	4434422	4444573	1	protein_coding	srrd	SRR1 domain containing [Source:ZFIN;Acc:ZDB-GENE-060825-269]
ENSDARG00000006899	1.36076130474e-05	0.0097824282698	25	16079913	16129678	1	protein_coding	far1	fatty acyl CoA reductase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2908]
ENSDARG00000017901	1.40289715824e-05	0.0097824282698	7	29863548	29946044	1	protein_coding	tln2a	talin 2a [Source:ZFIN;Acc:ZDB-GENE-040724-263]
ENSDARG00000099448	1.43342558312e-05	0.0097824282698	16	35905031	35938157	1	protein_coding	sh3d21	SH3 domain containing 21 [Source:ZFIN;Acc:ZDB-GENE-051120-57]
ENSDARG00000024966	1.45601942247e-05	0.0097824282698	15	23550890	23641516	1	protein_coding	MARK4	si:dkey-31m14.7 [Source:ZFIN;Acc:ZDB-GENE-121214-92]
ENSDARG00000042091	1.67519019378e-05	0.0109129777669	22	20159067	20166664	-1	protein_coding	btbd2a	BTB (POZ) domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-030829-3]
ENSDARG00000079443	1.71452910714e-05	0.0109129777669	11	43401201	43414172	1	protein_coding	vipb	vasoactive intestinal peptide b [Source:ZFIN;Acc:ZDB-GENE-080225-22]
ENSDARG00000075225	2.28623886395e-05	0.0141787844621	13	31070181	31090040	1	protein_coding	si:ch211-223a10.1	si:ch211-223a10.1 [Source:ZFIN;Acc:ZDB-GENE-090313-86]
ENSDARG00000016089	2.37002640575e-05	0.014330957169	12	34876125	34887943	-1	protein_coding	bicral	BRD4 interacting chromatin remodeling complex associated protein like [Source:ZFIN;Acc:ZDB-GENE-100716-3]
ENSDARG00000097346	2.59073617571e-05	0.0152834477761	6	23107602	23117348	-1	protein_coding	ten1	TEN1 subunit of CST complex [Source:ZFIN;Acc:ZDB-GENE-030131-8755]
ENSDARG00000086786	2.66450705636e-05	0.0153443886124	5	66220601	66236676	1	protein_coding	mfsd10	major facilitator superfamily domain containing 10 [Source:ZFIN;Acc:ZDB-GENE-050417-154]
ENSDARG00000042670	3.14153318351e-05	0.0176707588627	22	15912253	15957079	-1	protein_coding	eps15l1a	epidermal growth factor receptor pathway substrate 15-like 1a [Source:ZFIN;Acc:ZDB-GENE-060503-274]
ENSDARG00000010407	3.25242962381e-05	0.0178787534798	20	27298783	27372450	1	protein_coding	ppp4r4	protein phosphatase 4, regulatory subunit 4 [Source:ZFIN;Acc:ZDB-GENE-041001-164]
ENSDARG00000056112	3.65551387412e-05	0.0196479809052	9	32073606	32106034	1	protein_coding	pikfyve	phosphoinositide kinase, FYVE finger containing [Source:ZFIN;Acc:ZDB-GENE-030131-9636]
ENSDARG00000045930	3.79502541982e-05	0.0199544086585	25	6122823	6153077	1	protein_coding	rbpms2a	RNA binding protein, mRNA processing factor 2a [Source:ZFIN;Acc:ZDB-GENE-040718-106]
ENSDARG00000006112	4.58045377094e-05	0.023571794757	12	10517473	10567188	-1	protein_coding	myof	myoferlin [Source:ZFIN;Acc:ZDB-GENE-040426-1138]
ENSDARG00000096346	4.94037559472e-05	0.0248943467728	6	6797520	6800387	1	protein_coding	si:ch211-85n16.3	si:ch211-85n16.3 [Source:ZFIN;Acc:ZDB-GENE-120215-137]
ENSDARG00000053475	5.25863897423e-05	0.0259572858918	17	44961908	44968407	-1	protein_coding	ngb	neuroglobin [Source:NCBI gene;Acc:100000711]
ENSDARG00000052942	5.88422395679e-05	0.0281405526634	17	45737992	45775010	1	protein_coding	aspg	asparaginase homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-070820-14]
ENSDARG00000100854	5.93363453852e-05	0.0281405526634	19	47800550	47832853	-1	protein_coding	ago4	argonaute RISC component 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5357]
ENSDARG00000104316	7.92219602612e-05	0.0368488760161	KN149997.1	4401	6296	1	protein_coding	CABZ01078055.1	
ENSDARG00000069733	9.09302780475e-05	0.0414968044365	13	15182149	15213869	1	protein_coding	mavs	mitochondrial antiviral signaling protein [Source:ZFIN;Acc:ZDB-GENE-070112-1402]
ENSDARG00000113525	9.6816684459e-05	0.0433649101298	15	45414883	45510977	-1	protein_coding	fgf12b	fibroblast growth factor 12b [Source:ZFIN;Acc:ZDB-GENE-060825-134]
ENSDARG00000074556	9.94045703695e-05	0.0437145153369	17	45259259	45302962	1	protein_coding	ganc	glucosidase, alpha; neutral C [Source:ZFIN;Acc:ZDB-GENE-130530-754]
ENSDARG00000045518	0.000108149415907	0.0456987502254	4	25251855	25271455	-1	protein_coding	tmem110l	transmembrane protein 110, like [Source:ZFIN;Acc:ZDB-GENE-040426-912]
ENSDARG00000090560	0.000109046621346	0.0456987502254	16	12669765	12689080	-1	protein_coding	mfap5	microfibril associated protein 5 [Source:ZFIN;Acc:ZDB-GENE-100922-279]
ENSDARG00000059246	0.000109584798159	0.0456987502254	10	5000623	5020378	-1	protein_coding	hnrnpd	heterogeneous nuclear ribonucleoprotein D [Source:ZFIN;Acc:ZDB-GENE-070424-97]
ENSDARG00000061436	0.000113967787647	0.046720997963	11	33921358	33960318	-1	protein_coding	col6a2	collagen, type VI, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-070501-7]
ENSDARG00000016443	0.000119782907995	0.0482864865946	12	3944229	3962372	-1	protein_coding	eif3c	eukaryotic translation initiation factor 3, subunit C [Source:NCBI gene;Acc:334234]
ENSDARG00000103231	0.000138774343603	0.0550251647332	20	40237441	40253682	1	protein_coding	si:ch211-199i15.5	si:ch211-199i15.5 [Source:ZFIN;Acc:ZDB-GENE-130603-58]
ENSDARG00000026985	0.00014279834069	0.0557074752624	11	33598213	33618612	-1	protein_coding	lims1	LIM and senescent cell antigen-like domains 1 [Source:ZFIN;Acc:ZDB-GENE-050522-236]
ENSDARG00000001733	0.000155677095791	0.0596007851138	9	42546504	42650623	1	protein_coding	gulp1a	GULP PTB domain containing engulfment adaptor 1a [Source:NCBI gene;Acc:368404]
ENSDARG00000071325	0.000157706629482	0.0596007851138	22	18786797	18824801	1	protein_coding	cbarpb	CACN subunit beta associated regulatory protein b [Source:ZFIN;Acc:ZDB-GENE-050208-507]
ENSDARG00000060927	0.000163159120217	0.0607127637029	18	49225552	49247479	1	protein_coding	si:ch211-136a13.1	si:ch211-136a13.1 [Source:ZFIN;Acc:ZDB-GENE-050419-214]
ENSDARG00000008184	0.000167164436293	0.0612607003124	20	51758426	51831816	-1	protein_coding	mia3	MIA SH3 domain ER export factor 3 [Source:ZFIN;Acc:ZDB-GENE-041014-270]
ENSDARG00000076729	0.000178958534353	0.063890018838	7	56889879	57086457	1	protein_coding	myo9aa	myosin IXAa [Source:NCBI gene;Acc:100006612]
ENSDARG00000009764	0.000179622164013	0.063890018838	5	55160348	55201172	-1	protein_coding	srek1	splicing regulatory glutamine/lysine-rich protein 1 [Source:ZFIN;Acc:ZDB-GENE-040801-132]
ENSDARG00000062479	0.000187062604447	0.0655722204893	22	16169447	16180849	-1	protein_coding	vcam1b	vascular cell adhesion molecule 1b [Source:ZFIN;Acc:ZDB-GENE-070209-238]
ENSDARG00000069775	0.000194746842792	0.0672905983801	21	22726759	22730832	-1	protein_coding	fbxo40.1	F-box protein 40, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-080220-36]
ENSDARG00000040237	0.000201913243341	0.0687841636153	16	29072874	29194517	-1	protein_coding	mef2d	myocyte enhancer factor 2d [Source:ZFIN;Acc:ZDB-GENE-990415-164]
ENSDARG00000101324	0.00020782420786	0.0698145016043	15	102925	108414	-1	protein_coding	apoa1b	apolipoprotein A-Ib [Source:ZFIN;Acc:ZDB-GENE-050302-172]
ENSDARG00000092064	0.000211605626117	0.0701110312177	4	15954293	15964030	1	protein_coding	si:dkey-117n7.4	si:dkey-117n7.4 [Source:ZFIN;Acc:ZDB-GENE-060503-237]
ENSDARG00000013526	0.000233586200875	0.076347965413	7	24251367	24357169	1	protein_coding	svep1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-110726-1]
ENSDARG00000101393	0.00024235838727	0.078158964172	6	18364048	18366339	-1	protein_coding	si:dkey-31g6.6	si:dkey-31g6.6 [Source:ZFIN;Acc:ZDB-GENE-110209-1]
ENSDARG00000060210	0.000247555682614	0.0787845959919	2	41546271	41562868	-1	protein_coding	d2hgdh	D-2-hydroxyglutarate dehydrogenase [Source:NCBI gene;Acc:565889]
ENSDARG00000036257	0.000260715248105	0.0818950611158	2	35732652	35851661	1	protein_coding	rasal2	RAS protein activator like 2 [Source:ZFIN;Acc:ZDB-GENE-070912-180]
ENSDARG00000070843	0.000265679273168	0.0823844176938	11	5681762	5810958	1	protein_coding	arid3a	AT rich interactive domain 3A (BRIGHT-like) [Source:ZFIN;Acc:ZDB-GENE-140106-97]
ENSDARG00000068457	0.000274100853869	0.0839199664877	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000017427	0.000279523124466	0.0845103226432	16	31601181	31622805	-1	protein_coding	phf20l1	PHD finger protein 20 like 1 [Source:ZFIN;Acc:ZDB-GENE-030131-5837]
ENSDARG00000005397	0.000298083029078	0.0890090644976	10	26129830	26179805	-1	protein_coding	trim3b	tripartite motif containing 3b [Source:ZFIN;Acc:ZDB-GENE-070112-1132]
ENSDARG00000038475	0.000362615305998	0.106958248856	22	36755263	36774243	-1	protein_coding	acy1	aminoacylase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-755]
ENSDARG00000037677	0.000372482285299	0.108544928127	14	5506983	5546497	-1	protein_coding	fgf24	fibroblast growth factor 24 [Source:ZFIN;Acc:ZDB-GENE-030708-1]
ENSDARG00000073761	0.000391371643484	0.112691737392	5	3943157	3991655	-1	protein_coding	myo19	myosin XIX [Source:ZFIN;Acc:ZDB-GENE-140106-116]
ENSDARG00000004246	0.000400927523688	0.114085106064	1	23783349	23912788	1	protein_coding	slit2	slit homolog 2 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-010306-3]
ENSDARG00000070407	0.000426886575523	0.120059367467	19	34742706	34746878	1	protein_coding	abitram	actin binding transcription modulator [Source:NCBI gene;Acc:560419]
ENSDARG00000042114	0.000470970808271	0.130935298157	9	7410798	7444753	-1	protein_coding	bin1a	bridging integrator 1a [Source:ZFIN;Acc:ZDB-GENE-070912-715]
ENSDARG00000042091	0.000527674758783	0.143893620057	22	20159067	20166664	-1	protein_coding	btbd2a	BTB (POZ) domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-030829-3]
ENSDARG00000027491	0.000529479976231	0.143893620057	12	48674381	48682751	1	protein_coding	uros	uroporphyrinogen III synthase [Source:ZFIN;Acc:ZDB-GENE-040323-2]
ENSDARG00000075560	0.000552233545506	0.146033313156	2	12847602	13037544	1	protein_coding	kmt2cb	lysine (K)-specific methyltransferase 2Cb [Source:ZFIN;Acc:ZDB-GENE-070705-340]
ENSDARG00000036671	0.000557932995292	0.146033313156	25	20089986	20099773	1	protein_coding	tnni4b.2	troponin I4b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-040625-81]
ENSDARG00000014806	0.000558172634587	0.146033313156	9	38029475	38042939	-1	protein_coding	hacd2	3-hydroxyacyl-CoA dehydratase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-6053]
ENSDARG00000097017	0.000561504036198	0.146033313156	18	10784730	10921383	1	protein_coding	mical3a	microtubule associated monooxygenase, calponin and LIM domain containing 3a [Source:NCBI gene;Acc:402881]
ENSDARG00000035823	0.000597970961894	0.15386301761	19	40069524	40113935	1	protein_coding	zmym4	zinc finger, MYM-type 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5459]
ENSDARG00000021184	0.00063129875231	0.160728662338	16	31900127	31919568	-1	protein_coding	rbfox1l	RNA binding fox-1 homolog 1, like [Source:NCBI gene;Acc:407613]
ENSDARG00000036139	0.00069173676278	0.174281636264	7	34227075	34236091	1	protein_coding	lctla	lactase-like a [Source:ZFIN;Acc:ZDB-GENE-040718-233]
ENSDARG00000038288	0.000708499842152	0.176664800847	25	3809733	3830272	-1	protein_coding	cd151	CD151 molecule [Source:ZFIN;Acc:ZDB-GENE-041010-137]
ENSDARG00000006395	0.000740456839829	0.182749281479	20	51131933	51186565	-1	protein_coding	rbm25b	RNA binding motif protein 25b [Source:ZFIN;Acc:ZDB-GENE-030131-5547]
ENSDARG00000098288	0.000763031679426	0.183668778014	19	19549062	19599372	-1	protein_coding	tax1bp1a	Tax1 (human T-cell leukemia virus type I) binding protein 1a [Source:NCBI gene;Acc:561219]
ENSDARG00000019096	0.000766265816446	0.183668778014	8	40457107	40464935	-1	protein_coding	myl7	myosin, light chain 7, regulatory [Source:ZFIN;Acc:ZDB-GENE-991019-3]
ENSDARG00000002255	0.000766963516739	0.183668778014	24	41931585	41986895	1	protein_coding	epb41l3a	erythrocyte membrane protein band 4.1-like 3a [Source:ZFIN;Acc:ZDB-GENE-040822-8]
ENSDARG00000075334	0.000822769576889	0.194669625329	15	19036377	19128705	-1	protein_coding	arhgap32a	Rho GTPase activating protein 32a [Source:ZFIN;Acc:ZDB-GENE-060503-918]
ENSDARG00000059442	0.000828997866991	0.194669625329	5	69289990	69316206	-1	protein_coding	smtnb	smoothelin b [Source:ZFIN;Acc:ZDB-GENE-070912-2]
ENSDARG00000016263	0.000849412308693	0.197545533753	1	44523516	44566433	1	protein_coding	zdhhc5a	zinc finger DHHC-type containing 5a [Source:ZFIN;Acc:ZDB-GENE-090312-92]
ENSDARG00000063076	0.000883570888444	0.202690357486	22	10543329	10559760	1	protein_coding	atrip	ATR interacting protein [Source:ZFIN;Acc:ZDB-GENE-050208-331]
ENSDARG00000062323	0.000888294451296	0.202690357486	6	13136602	13188667	-1	protein_coding	adam23a	ADAM metallopeptidase domain 23a [Source:ZFIN;Acc:ZDB-GENE-070810-2]
ENSDARG00000016936	0.000901921908326	0.20326535532	20	34157308	34292607	-1	protein_coding	hmcn1	hemicentin 1 [Source:ZFIN;Acc:ZDB-GENE-041014-322]
ENSDARG00000053586	0.000907622209226	0.20326535532	1	33547532	33557915	-1	protein_coding	creb1a	cAMP responsive element binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-040426-750]
ENSDARG00000075670	0.000961371733271	0.21332750562	6	40671336	40689042	1	protein_coding	rereb	arginine-glutamic acid dipeptide (RE) repeats b [Source:ZFIN;Acc:ZDB-GENE-070212-3]
ENSDARG00000075706	0.000976306300873	0.213549451197	2	31599963	31664615	-1	protein_coding	si:ch211-106h4.9	si:ch211-106h4.9 [Source:ZFIN;Acc:ZDB-GENE-070705-17]
ENSDARG00000078105	0.000980030143582	0.213549451197	10	17171604	17222083	-1	protein_coding	depdc5	DEP domain containing 5, GATOR1 subcomplex subunit [Source:ZFIN;Acc:ZDB-GENE-091204-356]
ENSDARG00000079198	0.00100463402297	0.216956099228	6	29410986	29469208	1	protein_coding	usp13	ubiquitin specific peptidase 13 [Source:NCBI gene;Acc:558011]
ENSDARG00000102878	0.00103648711434	0.22185410473	4	783644	797858	-1	protein_coding	mapre3b	microtubule-associated protein, RP/EB family, member 3b [Source:ZFIN;Acc:ZDB-GENE-040704-6]
ENSDARG00000078658	0.00112630870964	0.23763018465	10	35012094	35052198	-1	protein_coding	supt20	SPT20 homolog, SAGA complex component [Source:ZFIN;Acc:ZDB-GENE-091204-264]
ENSDARG00000063882	0.00112984128808	0.23763018465	24	12747377	12749116	-1	protein_coding	cox19	cytochrome c oxidase assembly factor COX19 [Source:ZFIN;Acc:ZDB-GENE-070410-29]
ENSDARG00000103759	0.00119440238672	0.249043194203	8	41186027	41228534	-1	protein_coding	fahd2a	fumarylacetoacetate hydrolase domain containing 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2499]
ENSDARG00000058820	0.00122872993619	0.254011033903	6	6999487	7052603	-1	protein_coding	bin1b	bridging integrator 1b [Source:ZFIN;Acc:ZDB-GENE-030425-1]
ENSDARG00000053101	0.00124595247898	0.25520968483	2	45655294	45663945	-1	protein_coding	prpf38b	pre-mRNA processing factor 38B [Source:NCBI gene;Acc:406810]
ENSDARG00000003512	0.00126370017239	0.25520968483	4	17886838	18202291	-1	protein_coding	anks1b	ankyrin repeat and sterile alpha motif domain containing 1B [Source:NCBI gene;Acc:565408]
ENSDARG00000094107	0.00126618275022	0.25520968483	5	63288599	63294943	1	protein_coding	si:ch73-37h15.2	si:ch73-37h15.2 [Source:ZFIN;Acc:ZDB-GENE-041008-214]
ENSDARG00000104809	0.00132882990147	0.265313282843	24	42004640	42018243	1	protein_coding	top1mt	DNA topoisomerase I mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040624-2]
ENSDARG00000012625	0.00133824866692	0.265313282843	24	28252520	28381437	-1	protein_coding	prkag2a	protein kinase, AMP-activated, gamma 2 non-catalytic subunit a [Source:ZFIN;Acc:ZDB-GENE-060929-160]
ENSDARG00000060361	0.0013504187414	0.265549415433	8	22297813	22326744	-1	protein_coding	cep104	centrosomal protein 104 [Source:ZFIN;Acc:ZDB-GENE-060503-195]
ENSDARG00000059919	0.00140507117838	0.274068198318	3	32862730	32870055	1	protein_coding	zgc:162613	zgc:162613 [Source:ZFIN;Acc:ZDB-GENE-070410-89]
ENSDARG00000062477	0.00142821396809	0.27635368997	25	15354095	15482419	1	protein_coding	kiaa1549la	KIAA1549-like a [Source:ZFIN;Acc:ZDB-GENE-061207-55]
ENSDARG00000079415	0.00144413101989	0.277215849032	15	2589949	2596125	-1	protein_coding	dnajc30b	DnaJ (Hsp40) homolog, subfamily C, member 30b [Source:ZFIN;Acc:ZDB-GENE-131121-532]
ENSDARG00000089207	0.0014661267946	0.279222116386	25	36405021	36437925	1	protein_coding	ankrd27	ankyrin repeat domain 27 (VPS9 domain) [Source:ZFIN;Acc:ZDB-GENE-121105-1]
ENSDARG00000018840	0.00151458786777	0.283829479416	11	25157374	25180330	1	protein_coding	trpc4apa	transient receptor potential cation channel, subfamily C, member 4 associated protein a [Source:ZFIN;Acc:ZDB-GENE-000330-3]
ENSDARG00000071272	0.00152993956054	0.283829479416	23	2703044	2726590	1	protein_coding	ncoa6	nuclear receptor coactivator 6 [Source:ZFIN;Acc:ZDB-GENE-080403-12]
ENSDARG00000013750	0.00153128753341	0.283829479416	6	40661703	40669406	1	protein_coding	eno1b	enolase 1b, (alpha) [Source:ZFIN;Acc:ZDB-GENE-040426-1651]
ENSDARG00000003495	0.00153725810574	0.283829479416	7	34317401	34413398	-1	protein_coding	madd	MAP-kinase activating death domain [Source:ZFIN;Acc:ZDB-GENE-030131-8076]
ENSDARG00000055052	0.0015640642119	0.286591068888	9	38883388	38993033	1	protein_coding	map2	microtubule-associated protein 2 [Source:ZFIN;Acc:ZDB-GENE-041010-118]
ENSDARG00000016443	0.00159073849135	0.28928715707	12	3944229	3962372	-1	protein_coding	eif3c	eukaryotic translation initiation factor 3, subunit C [Source:NCBI gene;Acc:334234]
ENSDARG00000102123	0.00161453885804	0.291205122228	4	31259	45642	1	protein_coding	phtf2	putative homeodomain transcription factor 2 [Source:ZFIN;Acc:ZDB-GENE-040711-4]
ENSDARG00000075252	0.00163978397808	0.291205122228	25	25508495	25546368	1	protein_coding	phrf1	PHD and ring finger domains 1 [Source:ZFIN;Acc:ZDB-GENE-030131-624]
ENSDARG00000059473	0.00164273622722	0.291205122228	6	32410848	32507298	1	protein_coding	kank4	KN motif and ankyrin repeat domains 4 [Source:ZFIN;Acc:ZDB-GENE-120423-1]
ENSDARG00000076122	0.00164944398831	0.291205122228	9	34978867	34986827	-1	protein_coding	si:ch211-160b11.4	si:ch211-160b11.4 [Source:ZFIN;Acc:ZDB-GENE-081104-142]
ENSDARG00000036257	0.00175665156617	0.307885010369	2	35732652	35851661	1	protein_coding	rasal2	RAS protein activator like 2 [Source:ZFIN;Acc:ZDB-GENE-070912-180]
ENSDARG00000053241	0.00183462162984	0.31597050385	1	32051581	32077473	1	protein_coding	sts	steroid sulfatase (microsomal), isozyme S [Source:ZFIN;Acc:ZDB-GENE-030717-5]
ENSDARG00000100854	0.0018347418585	0.31597050385	19	47800550	47832853	-1	protein_coding	ago4	argonaute RISC component 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5357]
ENSDARG00000103295	0.00184347950958	0.31597050385	1	59338175	59348118	-1	protein_coding	cyp3a65	cytochrome P450, family 3, subfamily A, polypeptide 65 [Source:ZFIN;Acc:ZDB-GENE-050604-1]
ENSDARG00000073848	0.00185503830763	0.31597050385	1	45958904	46020725	1	protein_coding	arhgef7b	Rho guanine nucleotide exchange factor (GEF) 7b [Source:ZFIN;Acc:ZDB-GENE-041212-49]
ENSDARG00000045257	0.00186837979012	0.316017496389	24	37709191	37721739	1	protein_coding	decr2	2,4-dienoyl CoA reductase 2, peroxisomal [Source:NCBI gene;Acc:406623]
ENSDARG00000051756	0.00189325657008	0.316749075114	25	37428187	37435076	-1	protein_coding	pdhx	pyruvate dehydrogenase complex, component X [Source:ZFIN;Acc:ZDB-GENE-040426-1539]
ENSDARG00000090142	0.00189889675824	0.316749075114	12	532019	540211	1	protein_coding	si:dkey-94l16.4	si:dkey-94l16.4 [Source:ZFIN;Acc:ZDB-GENE-121214-291]
ENSDARG00000099184	0.00192476387755	0.318864821276	12	36109071	36161256	1	protein_coding	map2k6	mitogen-activated protein kinase kinase 6 [Source:NCBI gene;Acc:65239]
ENSDARG00000060631	0.00195959153482	0.322426125529	5	33356425	33460959	-1	protein_coding	GARNL3	si:ch211-182d3.1 [Source:NCBI gene;Acc:560594]
ENSDARG00000004782	0.00201190673877	0.32703263146	13	13213567	13294872	-1	protein_coding	fgfr3	fibroblast growth factor receptor 3 [Source:NCBI gene;Acc:58129]
