Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000094854	0.34096648394917833	0.9998677203561913	-0.5013015804821122	4	76608282	76633286	1	protein_coding	ms4a17a.9	membrane-spanning 4-domains, subfamily A, member 17A.9 [Source:ZFIN;Acc:ZDB-GENE-050320-79]	314	295	225	626	149	279	130	513	296	443	369	348.8706180443193	364.5205503996345	345.38582080518404	624.8018826229827	114.37644374287567	347.75106420011866	132.80414790670721	362.8022910283134	328.52114923532366	322.8367739226194	296.525424543777	0.6461212398164538
ENSDARG00000032010	0.2389437675446454	0.9998677203561913	-1.0244149699841392	9	37320222	37339656	1	protein_coding	slc15a2	solute carrier family 15 member 2 [Source:NCBI gene;Acc:556684]	37	220	206	219	53	250	440	335	299	691	373	41.10895817719686	271.8458341963376	316.2199070483018	218.5808503105962	40.68423837833832	311.60489623666547	449.4909621457783	236.91767542784598	331.85075547757356	503.56706722467266	299.739792289509	0.6389409196921932
ENSDARG00000090600	0.629734186585453	0.9998677203561913	0.7317245469270522	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	122	214	3	117	186	12	241	17	14	192	9	135.54845669237886	264.43185690007385	4.605144277402454	116.77607071388015	142.7786478937911	14.957035019359944	246.19845881166495	12.022688006786215	15.538162463832876	139.92022707255737	7.232327427896999	0.6204549168889919
ENSDARG00000009136	0.8527760776411533	0.9998677203561913	0.08581184704851129	13	646700	664472	1	protein_coding	tp53bp2a	tumor protein p53 binding protein, 2a [Source:ZFIN;Acc:ZDB-GENE-040516-8]	1435	1334	1612	2276	1215	1333	2291	2432	2035	1239	1984	1594.3609455210135	1648.3742855359742	2474.497525057585	2271.643905511036	932.6669741449257	1661.4773067339004	2340.4177142635867	1719.9516019120044	2258.5829009928502	902.9227153275968	1594.3264018830719	0.6192281433867596
ENSDARG00000057881	0.6554243433663927	0.9998677203561913	0.216789756864827	13	9313777	9318891	-1	protein_coding	si:dkey-33c12.3	si:dkey-33c12.3 [Source:ZFIN;Acc:ZDB-GENE-030131-7320]	1540	841	1889	1618	1457	2104	1814	2364	1020	1596	2482	1711.021502510356	1039.192484359636	2899.7058466710782	1614.90326850477	1118.4327418346968	2622.4668067277767	1853.1286484828224	1671.8608498848594	1132.0661223649668	1163.0868875406331	1994.515186226706	0.6127255205886013
ENSDARG00000056498	0.002982965594430244	0.4890582669960563	-2.132508155587764	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	73	226	82	287	139	590	235	211	160	408	1030	81.1068634306857	279.25981149260133	125.87394358233374	286.45070337507354	106.70017235073635	735.3875551185306	240.06903660058614	149.2227746724642	177.57899958666144	297.33048252918445	827.6996945259899	0.6087796273835899
ENSDARG00000003197	0.3864698103594404	0.9998677203561913	1.8158727736524205	16	3185541	3189799	1	protein_coding	wdr21	WD repeat domain 21 [Source:ZFIN;Acc:ZDB-GENE-040109-2]	108	74	2	7	90	32	49	65	0	0	2	119.99371576046653	91.43905332058628	3.070096184934969	6.986602521343257	69.08644252925376	39.88542671829318	50.056948057143494	45.96910120241788	0	0	1.607183872866	0.6036803115295449
ENSDARG00000068431	0.8252926642168891	0.9998677203561913	-0.1941113500587619	2	43920461	43955410	1	protein_coding	si:ch211-195h23.3	si:ch211-195h23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-174]	368	74	172	198	98	176	211	101	42	376	291	408.8674759245526	91.43905332058628	264.02827190440735	197.62104274656642	75.2274596429652	219.3698469506125	215.55134775627096	71.42891109914163	46.61448739149863	274.0104446837582	233.845253502003	0.5857694737820929
ENSDARG00000071644	0.9713870946552842	0.9998677203561913	-0.07178583839814162	22	6487048	6499077	-1	protein_coding	si:dkey-19a16.7	si:dkey-19a16.7 [Source:ZFIN;Acc:ZDB-GENE-060503-903]	120	0	204	132	149	225	0	412	219	155	326	133.3263508449628	0	313.14981086336684	131.7473618310443	114.37644374287567	280.44440661299893	0	291.3733799291718	243.06125568424284	112.95643331378331	261.970971277158	0.5752116519049386
ENSDARG00000038643	0.5347957382264761	0.9998677203561913	-0.3104124269503157	8	21353878	21369028	1	protein_coding	alas2	aminolevulinate, delta-, synthase 2 [Source:NCBI gene;Acc:64607]	666	520	253	1284	519	578	616	445	258	436	781	739.9612471895435	642.5446990095252	388.36716739427357	1281.5425196292488	398.39848525202996	720.4305200991706	629.2873470040896	314.71153900116855	286.3461368334916	317.7355156439324	627.605302354173	0.5739790157011618
ENSDARG00000095464	0.3084141914213965	0.9998677203561913	-0.8792076261049495	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	225	344	177	44	288	343	36	340	494	602	495	249.98690783430527	425.06803165245515	271.70351236674475	43.91578727701476	221.07661609361202	427.52191763670504	36.77653326647277	240.45376013572428	548.2751612238172	438.70821196708096	397.77800853433496	0.5616491972431992
ENSDARG00000041960	0.5370080516954883	0.9998677203561913	-0.38113395311672943	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	599	377	324	544	244	375	572	309	609	247	569	665.520701301106	465.84490678190576	497.355581959465	542.9588245158188	187.30102196819908	467.4073443549982	584.3382507895118	218.53003494687883	675.9100671767301	180.00154211938371	457.24381183037696	0.5608690621687913
ENSDARG00000094215	0.7218049582008604	0.9998677203561913	-0.37418762256121557	4	76988215	77004811	-1	antisense	BX005417.1	uncharacterized LOC108183423 [Source:NCBI gene;Acc:108183423]	46	22	32	153	20	61	5	77	13	44	54	51.108434490569074	27.18458341963376	49.121538958959505	152.70716939507403	15.352542784278612	76.03159468174638	5.107851842565663	54.4557045013258	14.428293716416242	32.065052037461065	43.393964567382	0.5525270275371431
ENSDARG00000035438	0.7157863713066372	0.9998677203561913	-0.5158609609903883	5	32221755	32233862	1	protein_coding	myhc4	myosin heavy chain 4 [Source:ZFIN;Acc:ZDB-GENE-030131-6206]	19	574	756	32	615	573	35	1374	1023	1761	1910	21.110005550452446	709.2704946758989	1160.4963579054183	31.93875438328346	472.0906906165673	714.1984221744373	35.754962897959636	971.7160777249564	1135.3957286072166	1283.3308326811123	1534.86059858703	0.5524548652717068
ENSDARG00000070107	0.13023722112251868	0.9998677203561913	0.5574505988866282	7	7401692	7420301	-1	protein_coding	six7	SIX homeobox 7 [Source:ZFIN;Acc:ZDB-GENE-990825-28]	598	771	365	381	944	267	614	590	390	693	592	664.409648377398	952.6960825698922	560.2925537506319	380.2707943759687	724.6400194179505	332.79402918075874	627.2442062670634	417.25799552963923	432.84881149248724	505.0245695900118	475.726426368336	0.5492939741989943
ENSDARG00000015662	0.8540654457432428	0.9998677203561913	-0.0665800550680182	13	4671698	4683595	1	protein_coding	pla2g12b	phospholipase A2, group XIIB [Source:ZFIN;Acc:ZDB-GENE-040426-2771]	2424	2927	1447	1924	4800	2118	1949	4288	2182	5803	3835	2693.192287068249	3616.7852576940004	2221.21458980045	1920.317607294918	3684.610268226867	2639.91668091703	1991.0406482320952	3032.546245476429	2421.7336068630952	4228.943113031513	3081.775076220555	0.5482702012363437
ENSDARG00000091187	0.5655189491402646	0.9998677203561913	0.286872646322012	21	37049427	37075542	-1	protein_coding	BX649250.2	ubiquitin interaction motif containing 1 [Source:NCBI gene;Acc:100535018]	546	472	194	276	722	240	269	798	266	357	677	606.6348963445807	583.2328806394152	297.799329938692	275.47175655581987	554.2267945124579	299.1407003871989	274.80242913003264	564.3591193773764	295.22508681282466	260.1641722130364	544.031740965141	0.547899924689396
ENSDARG00000077058	0.15150201061167806	0.9998677203561913	2.749364364536318	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	121	147	1	105	164	0	110	4	5	43	1	134.43740376867083	181.64244375846192	1.5350480924674845	104.79903782014885	125.89085083108462	0	112.37274053644458	2.828867766302639	5.54934373708317	31.336300854791496	0.803591936433	0.5386307537008181
ENSDARG00000094990	0.6105318334114075	0.9998677203561913	0.30787012639535005	6	21053548	21066911	1	protein_coding	si:dkey-91f15.1	si:dkey-91f15.1 [Source:ZFIN;Acc:ZDB-GENE-060601-4]	361	98	161	279	119	78	148	100	151	142	219	401.09010545859644	121.09496250564129	247.142742887265	278.46601477925265	91.34762956645774	97.22072762583963	151.19241453994363	70.72169415756596	167.59018085991173	103.4826679390789	175.986634078827	0.535435805007331
ENSDARG00000058794	0.7949414338631333	0.9998677203561913	-0.27692426454280067	22	6073628	6082447	-1	protein_coding	si:dkey-19a16.2	si:dkey-19a16.2 [Source:ZFIN;Acc:ZDB-GENE-050208-493]	132	18	209	172	181	236	13	438	293	262	377	146.65898592945908	22.241931888791257	320.8250513257043	171.6708048101486	138.94051219772143	294.1550220474122	13.280414790670722	309.76102041013894	325.19154299307377	190.93280985942727	302.954160035241	0.5350842919631368
ENSDARG00000089296	0.20111627289830988	0.9998677203561913	-0.9306788734290097	4	76926059	76964360	1	protein_coding	si:dkey-240n22.6	si:dkey-240n22.6 [Source:ZFIN;Acc:ZDB-GENE-070705-411]	122	72	71	197	40	95	17	162	117	198	168	135.54845669237886	88.96772755516503	108.9884145651914	196.6229566720888	30.705085568557223	118.40986056993289	17.366696264723252	114.56914453525687	129.85464344774618	144.2927341685748	135.003445320744	0.5177447597460241
ENSDARG00000087625	0.2360701622062801	0.9998677203561913	-0.6502338944803254	17	52589913	52595932	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	444	285	202	403	165	262	411	250	429	221	501	493.30749812636236	352.16392157252824	310.07971467843186	402.22868801447606	126.65847797029855	326.56193125602545	419.86542145889746	176.80423539391492	476.133692641736	161.05401136997492	402.599560152933	0.5162073732367136
ENSDARG00000024278	0.8152939862169707	0.9998677203561913	0.10769643153856631	13	12633223	12646752	-1	protein_coding	adh8b	alcohol dehydrogenase 8b [Source:ZFIN;Acc:ZDB-GENE-030529-2]	1707	2103	1133	1718	3615	750	1695	2564	2790	3639	2112	1896.5673407695958	2598.599042340445	1739.20948876566	1714.7118759525308	2774.972108258359	934.8146887099964	1731.5617746297596	1813.3042381999915	3096.533805292409	2651.925553734564	1697.186169746496	0.5143660222096408
ENSDARG00000056587	0.2224511832216965	0.9998677203561913	-0.8286676829024854	7	27455321	27697234	1	protein_coding	cyp2r1	cytochrome P450, family 2, subfamily R, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-110114-1]	96	137	34	316	66	57	137	56	39	139	185	106.66108067597024	169.28581493135567	52.19163514389447	315.3951995349242	50.66339118811942	71.04591634195972	139.95514048629914	39.60414872823694	43.284881149248726	101.29641439107019	148.664508240105	0.5068932840481088
ENSDARG00000055120	0.5325152361270449	0.9998677203561913	0.5055586646264763	17	32622931	32631514	1	protein_coding	ctsba	cathepsin Ba [Source:ZFIN;Acc:ZDB-GENE-040426-2650]	1342	307	247	435	1544	236	1282	1651	336	481	1477	1491.0330236161674	379.348504992162	379.1568788394687	434.16744239775954	1185.2163029463088	294.1550220474122	1309.653212433836	1167.615170541414	372.915899131989	350.52931886406304	1186.905290111541	0.5019960585801453
ENSDARG00000003244	0.7142703313829228	0.9998677203561913	-0.3266777196295821	2	43894368	43918874	1	protein_coding	gbp3	guanylate binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-070912-176]	204	29	78	107	38	92	118	44	35	165	121	226.65479643643675	35.83422359860813	119.73375121246379	106.79520996910406	29.169831290129363	114.6706018150929	120.54530348454963	31.117545429329027	38.84540615958219	120.243945140479	97.234624308393	0.48316631135622923
ENSDARG00000043770	0.2603673572626329	0.9998677203561913	0.5518936068808401	7	3597413	3611842	1	protein_coding	si:dkey-192d15.2	si:dkey-192d15.2 [Source:ZFIN;Acc:ZDB-GENE-040724-74]	325	377	174	230	637	351	341	438	144	231	335	361.0922002051076	465.84490678190576	267.09836808934233	229.55979712984987	488.97848767927377	437.49327431627836	348.35549566297817	309.76102041013894	159.8210996279953	168.3415231966706	269.203298705055	0.46844979530774217
ENSDARG00000100442	0.3176243299782232	0.9998677203561913	-0.32678339898023806	22	23641801	23668468	-1	protein_coding	cfh	complement factor H [Source:ZFIN;Acc:ZDB-GENE-050208-661]	891	530	487	1222	690	701	690	1712	724	807	1163	989.9481550238488	654.9013278366315	747.568421031665	1219.6611830116371	529.6627260576121	873.74012904761	704.8835542740615	1210.7554039775293	803.544973129643	588.1022044143427	934.577422071579	0.46326350779000053
ENSDARG00000009142	0.7837708383215387	0.9998677203561913	-0.092817570467130725	20	20731052	20814177	1	protein_coding	ppp1r13bb	protein phosphatase 1, regulatory subunit 13Bb [Source:ZFIN;Acc:ZDB-GENE-030131-4327]	888	883	1504	2054	1983	1249	1555	2337	1860	3402	2569	986.6149962527247	1091.0903254334823	2308.7123310710967	2050.068796977007	1522.2046170612243	1556.7780615983809	1588.5419230379212	1652.7659924623167	2064.355870194939	2479.211523441876	2064.427684696377	0.45082500520430835
ENSDARG00000040738	0.7810110234857658	0.9998677203561913	-0.33025040995949284	9	22017368	22018304	1	protein_coding	zgc:153846	zgc:153846 [Source:ZFIN;Acc:ZDB-GENE-060929-898]	49	178	208	104	45	51	424	32	234	480	267	54.44159326169314	219.9479931224913	319.2900032332368	103.80095174567124	34.54322126462688	63.56739883227976	433.1458362495682	22.63094213042111	259.70928689549237	349.80056768139343	214.559047027611	0.4482816796141898
ENSDARG00000105422	0.003457114834436855	0.5327874908511785	2.0902586271311523	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	157	24	212	299	264	43	246	225	64	95	67	174.43530902215966	29.65590918505501	325.4301956031067	298.42773626880484	202.65356475247768	53.59604215270647	251.3063106542306	159.12381185452344	71.03159983466458	69.23136235360911	53.840659741010995	0.44763457764658826
ENSDARG00000010555	0.27251352533118167	0.9998677203561913	0.8780488919219859	24	24273371	24282427	-1	protein_coding	pdha1b	pyruvate dehydrogenase E1 alpha 1 subunit b [Source:ZFIN;Acc:ZDB-GENE-040718-96]	71	46	71	11	172	22	26	118	101	87	74	78.88475758326966	56.84049260468877	108.9884145651914	10.97894681925369	132.03186794479606	27.421230868826562	26.560829581341444	83.45159910592784	112.09674348908004	63.40135289225256	59.465803296042	0.43687740340306774
ENSDARG00000023176	0.454483487655277	0.9998677203561913	0.41122699942193275	11	34084532	34097437	-1	protein_coding	tdo2b	tryptophan 2,3-dioxygenase b [Source:NCBI gene;Acc:334082]	277	189	190	114	600	231	220	82	268	395	323	307.7616598671225	233.5402848323082	291.6591375688221	113.78181249044732	460.5762835283584	287.9229241226789	224.74548107288916	57.99178920920409	297.44482430765794	287.85671715448	259.560195467859	0.43651505541622665
ENSDARG00000115701	0.24904302948553564	0.9998677203561913	0.6896342725302114	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	1436	788	474	847	1771	547	267	1098	834	366	891	1595.4719984447215	973.7023515759728	727.6127958295876	845.3789050825341	1359.467663547871	681.791512965824	272.7592883930064	776.5242018500743	925.6305353454727	266.7229328570625	716.000415361803	0.4341950319192324
ENSDARG00000079305	0.9797191254703208	0.9998677203561913	0.013910633385488464	3	55146418	55147788	-1	protein_coding	hbae3	hemoglobin alpha embryonic-3 [Source:ZFIN;Acc:ZDB-GENE-990706-3]	11791	6705	3803	13872	8421	7448	9979	7993	2573	4275	11342	13100.425023441303	8285.119628574743	5837.787895653843	13845.45002515338	6464.188139320509	9283.333068682738	10194.25070739255	5652.785014014248	2855.692287102999	3115.4113059124106	9114.339743023085	0.4292250355222002
ENSDARG00000104734	0.9297194436917603	0.9998677203561913	-0.054885555670759846	3	17653784	17680114	1	protein_coding	kat2a	K(lysine) acetyltransferase 2A [Source:NCBI gene;Acc:555517]	77	45	125	207	240	234	260	263	81	185	330	85.5510751255178	55.60482972197814	191.88101155843557	206.60381741686487	184.23051341134334	291.6621828775189	265.60829581341443	185.9980556343985	89.89936854074736	134.8189687938704	265.18533902289	0.42655949874540944
ENSDARG00000104773	0.7364891367350954	0.9998677203561913	-1.1140474678601437	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	0	0	0	274	333	222	517	519	0	385	684	0	0	0	273.47558440686464	255.6198373582389	276.70514785815897	528.1518805212895	367.0455926777674	0	280.56920532778435	549.656884520172	0.42578105178336534
ENSDARG00000039099	0.12386870110698985	0.9998677203561913	-0.616339723623066	7	8373025	8374950	-1	protein_coding	aep1	aerolysin-like protein [Source:NCBI gene;Acc:503710]	573	621	389	1717	1018	1058	1738	2622	1007	1166	1176	636.6333252846974	767.3466501632984	597.1337079698515	1713.7137898780531	781.4444277197814	1318.7119208735683	1775.4893004758244	1854.3228208113796	1117.6378286485503	849.7238789927183	945.024117245208	0.41647017664492025
ENSDARG00000010423	0.25115266299494843	0.9998677203561913	-0.547695101814831	7	38653481	38659477	-1	protein_coding	npsn	nephrosin [Source:ZFIN;Acc:ZDB-GENE-040420-2]	188	325	152	444	211	269	193	261	269	172	491	208.8779496571084	401.59043688095323	233.32731005505764	443.150217068058	161.96932637413937	335.28686835065207	197.16308112303457	184.58362175124716	298.55469305507455	125.34520341916598	394.563640788603	0.4154314250372661
ENSDARG00000073820	0.002276437429211136	0.3986697276596502	3.2442765901661463	14	11504504	11507426	-1	protein_coding	zgc:174917	zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]	303	15	191	130	89	10	24	36	36	23	9	336.6490358835311	18.53494324065938	293.19418566128957	129.75118968208906	68.31881539003983	12.46419584946662	24.51768884431518	25.459809896723748	39.955274906998824	16.7612772014001	7.232327427896999	0.4123230672129446
