Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000099101	0.8654187219375324	0.9998677203561913	-0.11132861046082428	12	25085751	25092570	1	protein_coding	gch2	GTP cyclohydrolase 2 [Source:ZFIN;Acc:ZDB-GENE-001205-3]	2276	1863	327	3163	2120	1418	2917	1893	529	750	2119	2528.7564543594613	2302.039950489895	501.96072623686746	3156.9462535726743	1627.369535133533	1767.4229714543667	2979.9207649528075	1338.7616704027237	587.1205673833994	546.5633870021773	1702.811313301527	0.6169906144518362
ENSDARG00000100792	0.5003974879197772	0.9998677203561913	-0.3688482093896523	1	50794669	50838160	-1	protein_coding	zgc:154142	zgc:154142 [Source:ZFIN;Acc:ZDB-GENE-070615-2]	397	347	505	337	912	530	443	131	1055	1104	1460	441.0880107120853	428.775020300587	775.1992866960796	336.35500709895393	700.0759509631047	660.6023800217308	452.5556732513177	92.64541934641142	1170.9115285245489	804.5413056672049	1173.24422719218	0.6094499593961424
ENSDARG00000101557	0.98587635282405	0.9998677203561913	-0.011719973952798396	10	44699734	44748270	1	protein_coding	scarb1	scavenger receptor class B, member 1 [Source:ZFIN;Acc:ZDB-GENE-031126-1]	112	123	514	175	521	130	166	627	634	1242	776	124.43792745529862	151.9865345734069	789.0147195282871	174.66506303358142	399.93373953045784	162.03454604306606	169.58068117318	443.4250223679386	703.656785862146	905.1089688756056	623.5873426720079	0.6016672519172308
ENSDARG00000099525	0.8019395214210339	0.9998677203561913	-0.17702682887860907	12	3220285	3237561	-1	protein_coding	si:ch1073-13h15.3	si:ch1073-13h15.3 [Source:ZFIN;Acc:ZDB-GENE-121214-245]	113	238	519	258	871	295	159	1356	909	1465	1080	125.54898037900664	294.08776608512886	796.6899599906245	257.5062072152229	668.6032382553335	367.6937775592653	162.42968859358808	958.9861727765946	1008.8706914017203	1067.6204826109197	867.87929134764	0.6001235100748712
ENSDARG00000042641	0.18081225907035267	0.9998677203561913	-0.9188886955675302	19	598657	617246	-1	protein_coding	cyp51	cytochrome P450, family 51 [Source:NCBI gene;Acc:414331]	429	322	463	476	1470	1748	538	985	2513	427	2089	476.641704270742	397.88344823282137	710.7272668124454	475.0889714513415	1128.411894644478	2178.7414344867652	549.6048582600653	696.6086874520248	2789.100162258001	311.1767549999063	1678.703555208537	0.5745289972659052
ENSDARG00000089124	0.7749094471706256	0.9998677203561913	-0.1664816597901377	3	55138413	55139127	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	994	764	206	1135	475	460	679	553	192	198	745	1104.3866061657752	944.0464423909178	316.2199070483018	1132.8276945320852	364.62289112661705	573.3530090754645	693.646280220417	391.0909686913398	213.09479950399373	144.2927341685748	598.675992642585	0.5682135266739828
ENSDARG00000103025	0.07859929972618517	0.9998677203561913	-1.1140001769396537	10	6010570	6034397	1	protein_coding	hmgcs1	3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-040426-1042]	765	580	685	1005	2256	3133	900	1697	4234	958	3423	849.9554866366378	716.6844719721628	1051.5079433402268	1003.0765048499961	1731.7668260666273	3905.032559637892	919.4133316618193	1200.1471498538945	4699.184276562029	698.1436329974478	2750.695198410159	0.5612279317742027
ENSDARG00000052779	1.366162487978872e-4	0.057421051335650154	3.336739813058229	12	46120836	46145909	-1	protein_coding	zgc:153932	zgc:153932 [Source:ZFIN;Acc:ZDB-GENE-070209-223]	1378	599	1160	1006	1339	98	152	39	214	35	213	1531.0309288696562	740.1620667436646	1780.655787262282	1004.0745909244738	1027.852739407453	122.14911932477287	155.27869601399615	27.58146072145073	237.5119119471597	25.50629139343494	171.165082460229	0.5502506365569714
ENSDARG00000078069	0.8873187356013238	0.9998677203561913	-0.18170610495144968	19	47564890	47571808	-1	protein_coding	rrm2	ribonucleotide reductase M2 polypeptide [Source:NCBI gene;Acc:30733]	12	19	416	809	556	322	329	522	690	703	917	13.33263508449628	23.477594771501884	638.5800064664736	807.451634252385	426.8006894029454	401.34710635282516	336.0966512408206	369.16724350249433	765.8094357174774	512.3120814167075	736.893805709061	0.5486466282612623
ENSDARG00000008029	0.45425200441955604	0.9998677203561913	-0.34518039559920494	20	35484070	35496459	1	protein_coding	mep1a.2	meprin A, alpha (PABA peptide hydrolase), tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-041001-208]	340	248	433	321	653	468	371	142	775	890	1080	377.7579940607279	306.4443949122351	664.6758240384208	320.3856299073122	501.2605219066967	583.3243657550378	379.0026067183722	100.42480570374367	860.1482792478913	648.588552575917	867.87929134764	0.5249960833132619
ENSDARG00000077504	0.07326575276472642	0.9998677203561913	0.6694601510194641	8	29718692	29719393	-1	protein_coding	si:ch211-103n10.5	si:ch211-103n10.5 [Source:ZFIN;Acc:ZDB-GENE-030131-5155]	304	175	48	205	98	63	130	110	31	34	65	337.76008880723913	216.24100447435944	73.68230843843926	204.60764526790967	75.2274596429652	78.5244338516397	132.80414790670721	77.79386357332257	34.405931169915654	24.77754021076537	52.233475868145	0.5012037907352562
ENSDARG00000088330	0.563168540942552	0.9998677203561913	0.5403848593196782	3	55127549	55128258	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	326	165	42	378	212	93	41	196	58	11	156	362.2032531288156	203.8843756472532	64.47201988363435	377.27653615253587	162.73695351335328	115.91702140003956	41.88438510903843	138.6145205488293	64.37238735016477	8.016263009365266	125.36034208354799	0.49722880998115643
ENSDARG00000045414	0.5053466170021537	0.9998677203561913	-0.34521991580203054	24	8861272	8887825	-1	protein_coding	elovl2	ELOVL fatty acid elongase 2 [Source:ZFIN;Acc:ZDB-GENE-060421-5612]	285	285	324	198	838	630	192	377	1116	411	719	316.6500832567867	352.16392157252824	497.355581959465	197.62104274656642	643.2715426612739	785.2443385163971	196.14151075452145	266.6207869740237	1238.6135221169636	299.5167360771931	577.782602295327	0.49696676182009963
ENSDARG00000031776	0.06049849899899856	0.9998677203561913	-0.8136096031683252	3	32099507	32100999	1	protein_coding	fthl27	ferritin, heavy polypeptide-like 27 [Source:ZFIN;Acc:ZDB-GENE-040718-72]	492	457	944	464	708	1133	2078	1794	1398	3503	1837	546.6380384643475	564.6979373987558	1449.0853992893053	463.1119385576102	543.4800145634629	1412.193389744568	2122.8232257702894	1268.7471931867335	1551.5965088884543	2552.8153928915026	1476.1983872274209	0.49269737872577524
ENSDARG00000063330	0.8394832280924226	0.9998677203561913	-0.07028901715819803	9	7091028	7213772	-1	protein_coding	mgat4a	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:ZFIN;Acc:ZDB-GENE-070912-27]	2115	1994	582	2411	1090	751	2351	1179	828	1268	1062	2349.8769336424693	2463.911788124987	893.397989816076	2406.385525565513	836.7135817431844	936.0611082949431	2401.7119363743745	833.8087741177028	918.9713228609729	924.0564996250143	853.414636491846	0.48506303360276143
ENSDARG00000097973	0.818658944528282	0.9998677203561913	0.30436715378082674	15	46313082	46315233	1	protein_coding	si:ch1073-190k2.1	si:ch1073-190k2.1 [Source:ZFIN;Acc:ZDB-GENE-131127-449]	0	208	288	194	618	305	201	305	379	594	312	0	257.01787960381006	442.09385063063553	193.62869844865597	474.3935720342091	380.1579734087319	205.33564407113963	215.7011671805762	420.6402552709043	432.8782025057244	250.72068416709598	0.4810096378796442
ENSDARG00000079305	0.9797191254703208	0.9998677203561913	0.013910633385488464	3	55146418	55147788	-1	protein_coding	hbae3	hemoglobin alpha embryonic-3 [Source:ZFIN;Acc:ZDB-GENE-990706-3]	11791	6705	3803	13872	8421	7448	9979	7993	2573	4275	11342	13100.425023441303	8285.119628574743	5837.787895653843	13845.45002515338	6464.188139320509	9283.333068682738	10194.25070739255	5652.785014014248	2855.692287102999	3115.4113059124106	9114.339743023085	0.4788448357896341
ENSDARG00000115405	0.5433828025050134	0.9998677203561913	0.8170037871012219	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	305	85	23	243	166	60	5	124	23	2	104	338.8711417309471	105.03134503040316	35.30610612675214	242.53491609805877	127.42610510951248	74.78517509679972	5.107851842565663	87.6949007553818	25.526981190582582	1.4575023653391395	83.573561389032	0.4741753260386038
ENSDARG00000035602	0.8354118842645369	0.9998677203561913	0.3089198157064319	5	20188438	20195350	-1	protein_coding	dao.1	D-amino-acid oxidase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050913-127]	6	84	218	8	171	30	4	428	153	469	252	6.66631754224814	103.79568214769253	334.6404841579116	7.984688595820865	131.26424080558212	37.39258754839986	4.08628147405253	302.68885099438234	169.809918354745	341.7843046720282	202.505167981116	0.4703581650300167
ENSDARG00000095464	0.3084141914213965	0.9998677203561913	-0.8792076261049495	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	225	344	177	44	288	343	36	340	494	602	495	249.98690783430527	425.06803165245515	271.70351236674475	43.91578727701476	221.07661609361202	427.52191763670504	36.77653326647277	240.45376013572428	548.2751612238172	438.70821196708096	397.77800853433496	0.4632246133515865
ENSDARG00000098256	6.694521460548566e-7	9.103367800205952e-4	1.1029395736633367	12	43730276	43819253	-1	protein_coding	si:ch73-329n5.6	si:ch73-329n5.6 [Source:ZFIN;Acc:ZDB-GENE-131121-171]	936	625	367	815	657	238	328	278	156	336	346	1039.94553659071	772.2893016941409	563.3626499355669	813.4401506992506	504.3310304635524	296.64786121730555	335.07508087230747	196.60630975803338	173.1395245969949	244.8603973769754	278.042810005818	0.4625861597780692
ENSDARG00000052734	0.23706390309316094	0.9998677203561913	-0.6916717720494185	5	50972485	50992775	-1	protein_coding	hmgcra	3-hydroxy-3-methylglutaryl-CoA reductase a [Source:ZFIN;Acc:ZDB-GENE-040401-2]	393	317	395	492	1234	1232	881	609	1669	516	1566	436.6437990172532	391.70513381926827	606.3439965246564	491.0583486429832	947.2518897899904	1535.5889286542874	900.0034946600698	430.6951174195767	1852.3709394383623	376.035610257498	1258.424972454078	0.4610285549195793
ENSDARG00000019532	0.3245192602572088	0.9998677203561913	-0.5080141534267072	25	4133488	4148719	-1	protein_coding	fads2	fatty acid desaturase 2 [Source:NCBI gene;Acc:140615]	292	300	236	245	986	717	289	356	713	424	1486	324.4274537227428	370.69886481318764	362.27134982232633	244.531088247014	756.8803592649356	893.6828424067567	295.2338365002953	251.76923120093485	791.3364169080601	308.99050145189756	1194.137617539438	0.46056452540626097
ENSDARG00000052207	0.28531329754464557	0.9998677203561913	-0.7785988953651297	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	1943	2062	103	2196	1530	1107	2767	1284	1131	1674	900	2158.7758307646895	2547.9368641493097	158.1099535241509	2191.7970195528274	1174.4695229973138	1379.7864805359548	2826.6852096758375	908.0665529831471	1255.261553328213	1219.9294797888597	723.2327427897	0.4604380650114757
ENSDARG00000103457	0.5532460744739	0.9998677203561913	-0.6906616022088197	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	3	1	1	5	174	92	1	7	97	145	138	3.33315877112407	1.2356628827106253	1.5350480924674845	4.99043037238804	133.56712222322392	114.6706018150929	1.0215703685131325	4.950518591029618	107.6572684994135	105.6689214870876	110.895687227754	0.45738691282420935
ENSDARG00000103295	0.30902629793519765	0.9998677203561913	-0.3868866455735722	1	59338175	59348118	-1	protein_coding	cyp3a65	cytochrome P450, family 3, subfamily A, polypeptide 65 [Source:ZFIN;Acc:ZDB-GENE-050604-1]	4011	3572	3222	2803	7033	4194	4452	2276	6631	10294	8666	4456.4332769928815	4413.787817042354	4945.9249539302355	2797.6352667607357	5398.721670091574	5227.4837392663	4548.031280620466	1609.6257590262014	7359.5396641197	7501.764674400551	6963.927721128378	0.4498658286408326
ENSDARG00000068621	0.9295533611227245	0.9998677203561913	0.11515638088653149	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	0	134	199	154	450	254	194	214	340	501	178	0	165.5788262832238	305.47457040102944	153.70525546955164	345.4322126462688	316.5905745764521	198.1846514915477	151.34442549719117	377.3553741216556	365.1043425174544	143.039364685074	0.4452910854244812
ENSDARG00000087178	0.99861859567945	0.9998677203561913	-0.0020097974850578127	1	43969797	43973068	-1	protein_coding	scpp9	secretory calcium-binding phosphoprotein 9 [Source:ZFIN;Acc:ZDB-GENE-090424-3]	226	164	212	91	379	198	125	1	348	459	332	251.09796075801327	202.64871276454258	325.4301956031067	90.82583277746234	290.9306857620797	246.79107781943907	127.69629606414156	0.7072169415756597	386.23432410098866	334.4967928453325	266.792522895756	0.4430232170095483
ENSDARG00000088885	0.5267722573002342	0.9998677203561913	0.4499991255024958	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	33	247	434	319	720	319	253	390	531	716	343	36.66474648236477	305.20873202952447	666.2108721308883	318.38945775835697	552.6915402340301	397.60784759798514	258.45730323382253	275.81460721450725	589.3403048782327	521.7858467914119	275.632034196519	0.4320682135201355
ENSDARG00000093054	0.6162169535160383	0.9998677203561913	1.2090148690480995	5	42322847	42344441	1	processed_transcript	BX548073.3	NA	118	65	2	145	97	53	149	1	0	2	0	131.10424499754674	80.31808737619065	3.070096184934969	144.7224807992532	74.45983250375127	66.06023800217308	152.21398490845675	0.7072169415756597	0	1.4575023653391395	0	0.42587424022623965
ENSDARG00000113599	0.4326275676783428	0.9998677203561913	-0.3516709845438423	3	55114097	55114874	1	protein_coding	hbbe1.1	hemoglobin beta embryonic-1.1 [Source:ZFIN;Acc:ZDB-GENE-030616-7]	7473	5341	2212	9492	5024	5446	7495	6325	2141	4227	7796	8302.89849887006	6599.67545655745	3395.526380538076	9473.833018941456	3856.5587474107874	6788.001059619521	7656.669912005928	4473.1471554660475	2376.2289882190134	3080.431249144271	6264.802736431668	0.42585508976779507
ENSDARG00000092404	0.43647430152262146	0.9998677203561913	-0.4665700910624008	9	46387419	46399611	-1	protein_coding	LCT	si:dkey-79p17.3 [Source:ZFIN;Acc:ZDB-GENE-081105-132]	68	60	84	43	172	77	70	25	231	173	302	75.55159881214558	74.13977296263752	128.9440397672687	42.91770120253715	132.03186794479606	95.97430804089296	71.50992579591927	17.68042353939149	256.3796806532425	126.07395460183555	242.68476480276598	0.42035027186152824
ENSDARG00000091847	0.8642204699389607	0.9998677203561913	0.2255266437048792	15	42723126	42736433	-1	protein_coding	si:ch211-181d7.1	si:ch211-181d7.1 [Source:ZFIN;Acc:ZDB-GENE-121214-14]	0	147	235	151	334	207	169	167	279	494	159	0	181.64244375846192	360.7363017298589	150.71099724611884	256.3874644974528	258.008854083959	172.64539227871938	118.10522924313517	309.6533805292409	360.00308423876743	127.771117892847	0.41795333424224357
ENSDARG00000077058	0.15150201061167806	0.9998677203561913	2.749364364536318	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	121	147	1	105	164	0	110	4	5	43	1	134.43740376867083	181.64244375846192	1.5350480924674845	104.79903782014885	125.89085083108462	0	112.37274053644458	2.828867766302639	5.54934373708317	31.336300854791496	0.803591936433	0.41585760092510843
ENSDARG00000069630	0.31119753420982127	0.9998677203561913	-0.4727181123717469	18	13162728	13179510	1	protein_coding	tat	tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]	659	637	473	270	807	457	349	344	828	1723	1229	732.1838767235874	787.1172562866684	726.0777477371201	269.4832401089542	619.475101345642	569.6137503206245	356.5280586110832	243.28262790202692	918.9713228609729	1255.6382877396686	987.614489876157	0.41423407371056237
ENSDARG00000095142	0.4833412840139016	0.9998677203561913	0.5624411573824543	5	32831561	32859700	1	protein_coding	si:ch211-208h16.4	si:ch211-208h16.4 [Source:ZFIN;Acc:ZDB-GENE-060526-98]	192	104	24	217	151	82	244	62	32	57	37	213.32216135194048	128.50893980190503	36.84115421921963	216.58467816164097	115.91169802130352	102.20640596562627	249.26316991720432	43.8474503776909	35.51579991733229	41.53881741216547	29.732901648021	0.41259216146115874
ENSDARG00000096242	0.41539941358980925	0.9998677203561913	-0.5196328782637324	3	28822065	28828569	-1	protein_coding	si:ch211-76l23.4	si:ch211-76l23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-8310]	33	35	170	44	58	119	266	215	202	439	220	36.66474648236477	43.24820089487189	260.95817571947237	43.91578727701476	44.52237407440798	148.32393060865277	271.73771802449323	152.05164243876683	224.19348697816008	319.9217691919411	176.79022601526	0.4100409990413131
ENSDARG00000061274	0.17689219971016518	0.9998677203561913	-1.0436683524389434	9	38481780	38500391	1	protein_coding	lss	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase) [Source:ZFIN;Acc:ZDB-GENE-050119-7]	92	75	87	114	300	356	85	300	594	85	421	102.21686898113815	92.67471620329691	133.54918404467116	113.78181249044732	230.2881417641792	443.72537224101166	86.83348132361627	212.1650824726979	659.2620359654805	61.94385052691342	338.31220523829296	0.40980939992290455
ENSDARG00000062788	4.210180090489218e-5	0.026304522473470066	2.9652390041156296	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	970	109	780	437	659	110	104	175	70	180	112	1077.7213359967827	134.68725421545818	1197.337512124638	436.16361454671477	505.8662847419803	137.10615434413282	106.24331832536578	123.76296477574044	77.69081231916438	131.17521288052254	90.00229688049599	0.4046617777788151
ENSDARG00000091801	0.6554579085320482	0.9998677203561913	-0.5171979533871476	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	152	185	20	172	217	121	359	634	15	30	469	168.88004440361956	228.5976333014657	30.700961849349692	171.6708048101486	166.57508920942294	150.8167697785461	366.7437622962146	448.37554095896826	16.64803121124951	21.86253548008709	376.88461818707697	0.40304287887840257
ENSDARG00000012881	0.6394824209707501	0.9998677203561913	-0.21241129625617802	3	20065861	20092124	-1	protein_coding	slc4a1a	solute carrier family 4 member 1a (Diego blood group) [Source:ZFIN;Acc:ZDB-GENE-010525-1]	1518	1283	378	1751	994	757	961	940	650	430	1415	1686.5783381887795	1585.3554785177323	580.2481789527092	1747.6487164102919	763.021376378647	943.5396258046231	981.7291241411203	664.7839250811201	721.4146858208121	313.36300854791494	1137.082590052695	0.402729014458912
ENSDARG00000088641	1.9519717419428693e-4	0.07162496945792589	2.812336738811084	19	40196462	40199098	-1	protein_coding	grn2	granulin 2 [Source:ZFIN;Acc:ZDB-GENE-050522-264]	301	235	165	219	416	57	70	12	37	25	42	334.42693003611504	290.380777436997	253.28293525713494	218.5808503105962	319.33288991299514	71.04591634195972	71.50992579591927	8.486603298907916	41.06514365441546	18.218779566739244	33.750861330186	0.402474427372074
ENSDARG00000055656	0.21997329448957698	0.9998677203561913	-0.3075956158921154	5	30680804	30697908	1	protein_coding	pdzd3b	PDZ domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-081022-151]	231	245	311	196	479	340	156	442	527	598	797	256.6532253765534	302.73740626410324	477.3999567573877	195.6248705976112	367.69339968347276	423.7826588818651	159.36497748804868	312.5898881764416	584.9008298885661	435.7932072364027	640.462773337101	0.3936423545814043
ENSDARG00000036833	0.3774703951195522	0.9998677203561913	0.7492006174867097	9	16097812	16109001	-1	protein_coding	upp2	uridine phosphorylase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-830]	150	139	281	86	503	144	199	16	231	456	254	166.6579385562035	171.75714069677693	431.34851398336315	85.8354024050743	386.1164510246071	179.4844202323193	203.29250333411338	11.315471065210556	256.3796806532425	332.31053929732377	204.112351853982	0.3894017038013765
ENSDARG00000097504	0.2418425543545647	0.9998677203561913	0.8191071324360704	15	21180094	21198286	1	unprocessed_pseudogene	CR626907.3	NA	45	82	317	34	325	181	82	366	259	340	91	49.99738156686105	101.32435638227129	486.6102453121926	33.93492653223868	249.47882024452744	225.60194487534582	83.76877021807687	258.84140061669143	287.4560055809082	247.7754021076537	73.126866215403	0.38444410450348326
ENSDARG00000089310	0.8839913266633479	0.9998677203561913	-0.04347833928895242	5	45677781	45725008	1	protein_coding	gc	GC vitamin D binding protein [Source:ZFIN;Acc:ZDB-GENE-040718-307]	1437	2191	1949	1208	3888	2337	1826	2434	2734	4903	3481	1596.5830513684296	2707.33737601898	2991.8087322191273	1205.6879779689507	2984.534317263762	2912.882570020349	1865.38749290498	1721.3660357951555	3034.3811554370773	3573.0670486289	2797.303530723273	0.3822136501928444
ENSDARG00000089475	0.7194095576248286	0.9998677203561913	0.6956739801106573	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	209	67	29	217	154	74	0	153	28	0	97	232.21006105497688	82.7894131416119	44.51639468155705	216.58467816164097	118.21457943894531	92.23504928605298	0	108.20419206107593	31.076324927665752	0	77.94841783400099	0.38194152907290163
