Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000068457	5.93143926264e-06	0.00349645813323	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000045249	6.33949664053e-06	0.00363031712898	12	3871452	3909738	1	protein_coding	nif3l1	NIF3 NGG1 interacting factor 3-like 1 (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050706-80]
ENSDARG00000092071	6.43637487674e-06	0.00363031712898	13	9889676	9895628	-1	protein_coding	si:ch211-117n7.6	si:ch211-117n7.6 [Source:ZFIN;Acc:ZDB-GENE-060503-474]
ENSDARG00000014181	6.45050644887e-06	0.00363031712898	6	43602143	43890462	-1	protein_coding	foxp1b	forkhead box P1b [Source:NCBI gene;Acc:569047]
ENSDARG00000003081	6.60723282275e-06	0.00363031712898	6	55032439	55082533	1	protein_coding	mybphb	myosin binding protein Hb [Source:ZFIN;Acc:ZDB-GENE-030131-9794]
ENSDARG00000022000	6.63223845754e-06	0.00363031712898	17	29227502	29249258	-1	protein_coding	traf3	TNF receptor-associated factor 3 [Source:ZFIN;Acc:ZDB-GENE-040801-257]
ENSDARG00000028507	6.69889458782e-06	0.00363031712898	8	13106760	13159587	1	protein_coding	itgb4	integrin, beta 4 [Source:ZFIN;Acc:ZDB-GENE-030131-7209]
ENSDARG00000103851	6.76569746638e-06	0.00363031712898	6	18714213	18751696	-1	protein_coding	tnrc6c2	trinucleotide repeat containing adaptor 6C2 [Source:ZFIN;Acc:ZDB-GENE-061207-48]
ENSDARG00000052129	7.31645807073e-06	0.0038761483498	6	27062512	27089014	1	protein_coding	boka	BCL2 family apoptosis regulator BOK a [Source:NCBI gene;Acc:445218]
ENSDARG00000002642	7.63986730246e-06	0.00399689207762	8	18842278	18880399	-1	protein_coding	sh3gl1b	SH3-domain GRB2-like 1b [Source:ZFIN;Acc:ZDB-GENE-031001-6]
ENSDARG00000103503	8.39180357903e-06	0.00426067892687	19	1370504	1393308	1	protein_coding	dgat1a	diacylglycerol O-acyltransferase 1a [Source:ZFIN;Acc:ZDB-GENE-030131-4600]
ENSDARG00000086269	8.44935434052e-06	0.00426067892687	13	21888214	22095934	1	polymorphic_pseudogene	ndst2a	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2a [Source:ZFIN;Acc:ZDB-GENE-060810-182]
ENSDARG00000021697	8.44948631951e-06	0.00426067892687	10	41926888	41940302	-1	protein_coding	morn3	MORN repeat containing 3 [Source:ZFIN;Acc:ZDB-GENE-050417-152]
ENSDARG00000020345	9.38810988327e-06	0.00464789368497	19	42693855	42802298	1	protein_coding	clasp2	cytoplasmic linker associated protein 2 [Source:NCBI gene;Acc:404604]
ENSDARG00000057255	9.43948971932e-06	0.00464789368497	23	21261313	21277522	1	protein_coding	emc1	ER membrane protein complex subunit 1 [Source:ZFIN;Acc:ZDB-GENE-060810-98]
ENSDARG00000056620	9.63535480003e-06	0.00466635239651	11	29856032	29877090	1	protein_coding	grpr	gastrin-releasing peptide receptor [Source:ZFIN;Acc:ZDB-GENE-081015-4]
ENSDARG00000018566	9.70298414438e-06	0.00466635239651	25	35019693	35041057	1	protein_coding	flnca	filamin C, gamma a (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-070503-1]
ENSDARG00000089296	9.81145941492e-06	0.00466635239651	4	76926059	76964360	1	protein_coding	si:dkey-240n22.6	si:dkey-240n22.6 [Source:ZFIN;Acc:ZDB-GENE-070705-411]
ENSDARG00000074758	1.06736123137e-05	0.0050004868049	8	22521729	22542545	-1	protein_coding	csde1	cold shock domain containing E1, RNA-binding [Source:ZFIN;Acc:ZDB-GENE-030131-8623]
ENSDARG00000102123	1.07529642425e-05	0.0050004868049	4	31259	45642	1	protein_coding	phtf2	putative homeodomain transcription factor 2 [Source:ZFIN;Acc:ZDB-GENE-040711-4]
ENSDARG00000079796	1.1172211498e-05	0.0051383578882	17	30749251	30817230	1	protein_coding	ldah	lipid droplet associated hydrolase [Source:ZFIN;Acc:ZDB-GENE-081022-178]
ENSDARG00000031616	1.16480530439e-05	0.00529897787007	12	6023490	6033854	-1	protein_coding	g6pca.1	glucose-6-phosphatase a, catalytic subunit, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-031001-4]
ENSDARG00000078541	1.27222704162e-05	0.00572543208311	7	9904627	9961727	1	protein_coding	cers3a	ceramide synthase 3a [Source:ZFIN;Acc:ZDB-GENE-130320-1]
ENSDARG00000031616	1.37194637865e-05	0.00610851827507	12	6023490	6033854	-1	protein_coding	g6pca.1	glucose-6-phosphatase a, catalytic subunit, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-031001-4]
ENSDARG00000060922	1.41445273955e-05	0.00612762419859	10	42089267	42108137	-1	protein_coding	ess2	ess-2 splicing factor homolog [Source:ZFIN;Acc:ZDB-GENE-030131-2843]
ENSDARG00000062323	1.41469174845e-05	0.00612762419859	6	13136602	13188667	-1	protein_coding	adam23a	ADAM metallopeptidase domain 23a [Source:ZFIN;Acc:ZDB-GENE-070810-2]
ENSDARG00000091090	1.4201599581e-05	0.00612762419859	9	49448752	49531762	-1	protein_coding	xirp2b	xin actin binding repeat containing 2b [Source:ZFIN;Acc:ZDB-GENE-030521-26]
ENSDARG00000001220	1.45293298341e-05	0.00620506164843	9	17045875	17286330	-1	protein_coding	mycbp2	MYC binding protein 2 [Source:NCBI gene;Acc:368439]
ENSDARG00000030053	1.48460302677e-05	0.00621181303663	20	52546186	52582645	1	protein_coding	eef1db	eukaryotic translation elongation factor 1 delta b (guanine nucleotide exchange protein) [Source:ZFIN;Acc:ZDB-GENE-030131-6544]
ENSDARG00000102716	1.48515133331e-05	0.00621181303663	4	34553067	34589087	-1	unprocessed_pseudogene	AL645691.2	
ENSDARG00000077304	1.49903977421e-05	0.00621181303663	10	161660	167782	-1	protein_coding	erg	ETS transcription factor ERG [Source:ZFIN;Acc:ZDB-GENE-041212-40]
ENSDARG00000059483	1.5981010802e-05	0.00655738475584	7	65813301	65924821	1	protein_coding	tead1b	TEA domain family member 1b [Source:ZFIN;Acc:ZDB-GENE-091013-5]
ENSDARG00000079796	1.84258248276e-05	0.00741240242085	17	30749251	30817230	1	protein_coding	ldah	lipid droplet associated hydrolase [Source:ZFIN;Acc:ZDB-GENE-081022-178]
ENSDARG00000021378	1.87295834282e-05	0.00741240242085	25	7718967	7764083	-1	protein_coding	phf21ab	PHD finger protein 21Ab [Source:ZFIN;Acc:ZDB-GENE-030131-6456]
ENSDARG00000040650	1.88181314786e-05	0.00741240242085	3	36234060	36246975	-1	protein_coding	gps1	G protein pathway suppressor 1 [Source:ZFIN;Acc:ZDB-GENE-041111-240]
ENSDARG00000037122	1.89924996734e-05	0.00741240242085	14	29200772	29760015	1	protein_coding	TENM2	si:dkey-34l15.2 [Source:ZFIN;Acc:ZDB-GENE-081027-5]
ENSDARG00000045027	1.93559716291e-05	0.00741240242085	9	54686686	54704498	1	protein_coding	rab9a	RAB9A, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-060825-293]
ENSDARG00000070734	1.94117514176e-05	0.00741240242085	25	16783584	16849005	-1	protein_coding	dyrk4	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4 [Source:ZFIN;Acc:ZDB-GENE-091015-3]
ENSDARG00000060068	1.94218062742e-05	0.00741240242085	17	52632094	52636937	-1	protein_coding	fam98b	family with sequence similarity 98 member B [Source:ZFIN;Acc:ZDB-GENE-061201-63]
ENSDARG00000020395	1.94816205838e-05	0.00741240242085	25	16194450	16309747	1	protein_coding	mical2b	microtubule associated monooxygenase, calponin and LIM domain containing 2b [Source:NCBI gene;Acc:569564]
ENSDARG00000029556	1.98252143349e-05	0.00747517743746	8	51304099	51340931	-1	protein_coding	kansl3	KAT8 regulatory NSL complex subunit 3 [Source:NCBI gene;Acc:555951]
ENSDARG00000100729	2.05289003512e-05	0.00761915538831	10	6121558	6313905	1	protein_coding	tln1	talin 1 [Source:ZFIN;Acc:ZDB-GENE-031002-48]
ENSDARG00000060683	2.05719501469e-05	0.00761915538831	5	32865364	32882162	-1	protein_coding	lrsam1	leucine rich repeat and sterile alpha motif containing 1 [Source:ZFIN;Acc:ZDB-GENE-060526-97]
ENSDARG00000057899	2.07726120199e-05	0.00761915538831	23	16807209	16811727	1	protein_coding	zgc:114081	zgc:114081 [Source:ZFIN;Acc:ZDB-GENE-050913-78]
ENSDARG00000068457	2.09352464496e-05	0.00761915538831	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000053517	2.28433776887e-05	0.00824193005522	17	43039463	43287290	-1	protein_coding	EML5	si:dkey-1f12.3 [Source:ZFIN;Acc:ZDB-GENE-030131-1677]
ENSDARG00000040338	2.45056966897e-05	0.00872651744427	10	8401929	8412964	1	protein_coding	hvcn1	hydrogen voltage-gated channel 1 [Source:NCBI gene;Acc:436618]
ENSDARG00000008184	2.46034706813e-05	0.00872651744427	20	51758426	51831816	-1	protein_coding	mia3	MIA SH3 domain ER export factor 3 [Source:ZFIN;Acc:ZDB-GENE-041014-270]
ENSDARG00000062744	2.60285126664e-05	0.00915438101367	6	10248332	10320676	-1	protein_coding	scn1lab	sodium channel, voltage-gated, type I like, alpha b [Source:ZFIN;Acc:ZDB-GENE-060906-1]
ENSDARG00000068457	2.76085185084e-05	0.00962916104277	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000055054	2.90144421139e-05	0.00992532412844	18	43896153	43993634	-1	protein_coding	bcl9l	bcl9 like [Source:NCBI gene;Acc:449532]
ENSDARG00000051975	2.90283834247e-05	0.00992532412844	1	33353174	33380340	-1	protein_coding	cd99	CD99 molecule [Source:ZFIN;Acc:ZDB-GENE-061103-391]
ENSDARG00000057262	2.91691125558e-05	0.00992532412844	9	23009608	23023288	1	protein_coding	si:dkey-91i10.3	si:dkey-91i10.3 [Source:ZFIN;Acc:ZDB-GENE-081105-124]
ENSDARG00000036571	2.9646856446e-05	0.0100065313132	18	9493720	9576778	1	protein_coding	sema3e	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E [Source:ZFIN;Acc:ZDB-GENE-030131-7864]
ENSDARG00000003974	3.21413795912e-05	0.0107617052802	11	33818179	33842715	1	protein_coding	spoplb	speckle type BTB/POZ protein like b [Source:NCBI gene;Acc:558170]
ENSDARG00000005916	3.36627055532e-05	0.0111816286946	8	8291492	8339372	1	protein_coding	srpk3	SRSF protein kinase 3 [Source:ZFIN;Acc:ZDB-GENE-101025-2]
ENSDARG00000025011	3.39334837904e-05	0.011182819662	10	26515946	26569350	1	protein_coding	synj1	synaptojanin 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9180]
ENSDARG00000052942	3.45199630314e-05	0.0112872188496	17	45737992	45775010	1	protein_coding	aspg	asparaginase homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-070820-14]
ENSDARG00000015937	3.74834043766e-05	0.0121611854525	5	36913423	36924509	-1	protein_coding	kptn	kaptin (actin binding protein) [Source:ZFIN;Acc:ZDB-GENE-040801-258]
ENSDARG00000062770	4.01173674313e-05	0.012894022992	23	12428725	12453700	-1	protein_coding	snx21	sorting nexin family member 21 [Source:ZFIN;Acc:ZDB-GENE-061013-557]
ENSDARG00000089314	4.03583258535e-05	0.012894022992	12	4733892	4781821	-1	protein_coding	mapta	microtubule-associated protein tau a [Source:ZFIN;Acc:ZDB-GENE-081027-1]
ENSDARG00000040338	4.10432921734e-05	0.0129199493926	10	8401929	8412964	1	protein_coding	hvcn1	hydrogen voltage-gated channel 1 [Source:NCBI gene;Acc:436618]
ENSDARG00000067593	4.10568721291e-05	0.0129199493926	3	62196672	62203711	1	protein_coding	sco1	SCO cytochrome c oxidase assembly protein 1 [Source:ZFIN;Acc:ZDB-GENE-140909-1]
ENSDARG00000052942	4.14493613715e-05	0.0129461203096	17	45737992	45775010	1	protein_coding	aspg	asparaginase homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-070820-14]
ENSDARG00000004930	4.28407866051e-05	0.0132022937165	9	21893757	21970067	-1	protein_coding	lmo7a	LIM domain 7a [Source:ZFIN;Acc:ZDB-GENE-030219-74]
ENSDARG00000000767	4.30497122744e-05	0.0132022937165	7	32644673	32659353	-1	protein_coding	spi1b	Spi-1 proto-oncogene b [Source:ZFIN;Acc:ZDB-GENE-980526-164]
ENSDARG00000074777	4.32158803232e-05	0.0132022937165	21	21027375	21148623	-1	protein_coding	ank1b	ankyrin 1, erythrocytic b [Source:ZFIN;Acc:ZDB-GENE-091113-6]
ENSDARG00000100242	4.39410988726e-05	0.0132409633332	22	16097185	16121408	1	protein_coding	dph5	diphthamide biosynthesis 5 [Source:ZFIN;Acc:ZDB-GENE-041114-85]
ENSDARG00000091135	4.39751966003e-05	0.0132409633332	20	20713385	20722619	1	protein_coding	si:ch211-253p18.5	si:ch211-253p18.5 [Source:ZFIN;Acc:ZDB-GENE-121214-249]
ENSDARG00000103845	4.44062218237e-05	0.0132752400142	7	4085115	4125067	-1	protein_coding	zgc:55733	zgc:55733 [Source:ZFIN;Acc:ZDB-GENE-040426-791]
ENSDARG00000019986	4.49969533434e-05	0.0133361404276	1	19835803	19845539	-1	protein_coding	grhprb	glyoxylate reductase/hydroxypyruvate reductase b [Source:ZFIN;Acc:ZDB-GENE-040426-1847]
ENSDARG00000005772	4.5247221005e-05	0.0133361404276	8	8341082	8349653	-1	protein_coding	tsr2	TSR2 ribosome maturation factor [Source:NCBI gene;Acc:317639]
ENSDARG00000042839	4.6911423384e-05	0.0137299566636	17	53156530	53197232	1	protein_coding	dph6	diphthamine biosynthesis 6 [Source:NCBI gene;Acc:503603]
ENSDARG00000025667	5.35365619437e-05	0.0155601786599	19	38766613	38872650	-1	protein_coding	adgrb2	adhesion G protein-coupled receptor B2 [Source:ZFIN;Acc:ZDB-GENE-060503-573]
