Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000010316	2.12639984076e-06	0.00188578952032	8	46353203	46386060	-1	protein_coding	qars1	glutaminyl-tRNA synthetase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1011]
ENSDARG00000111246	2.23418537371e-06	0.00190799430915	8	24799688	24803111	-1	protein_coding	BX324132.3	
ENSDARG00000045750	2.37353185806e-06	0.00195460348511	4	10888762	10909086	1	protein_coding	syt10	synaptotagmin X [Source:ZFIN;Acc:ZDB-GENE-041210-297]
ENSDARG00000045776	2.5237830783e-06	0.00200666862826	23	4699144	4705253	-1	protein_coding	cnbpa	CCHC-type zinc finger, nucleic acid binding protein a [Source:ZFIN;Acc:ZDB-GENE-030131-5045]
ENSDARG00000111326	2.86333331423e-06	0.00220075798532	4	19903784	19921410	-1	protein_coding	BX323820.1	cadherin-related family member 5, related sequence [Source:NCBI gene;Acc:561298]
ENSDARG00000006899	3.23080605702e-06	0.00240309438912	25	16079913	16129678	1	protein_coding	far1	fatty acyl CoA reductase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2908]
ENSDARG00000063161	3.94878865928e-06	0.0028366926825	10	11767791	11788565	1	protein_coding	ppwd1	peptidylprolyl isomerase domain and WD repeat containing 1 [Source:ZFIN;Acc:ZDB-GENE-070615-16]
ENSDARG00000105479	4.05979957163e-06	0.0028366926825	14	30898255	30918662	-1	protein_coding	si:ch211-126c2.4	si:ch211-126c2.4 [Source:ZFIN;Acc:ZDB-GENE-030131-3087]
ENSDARG00000029952	4.83244402882e-06	0.00327724983578	8	25247245	25293690	1	protein_coding	ampd2b	adenosine monophosphate deaminase 2b [Source:ZFIN;Acc:ZDB-GENE-070713-5]
ENSDARG00000098538	5.32896519778e-06	0.0035107222723	KN150189.1	3	9866	1	protein_coding	CABZ01112049.1	intestinal mucin-like protein [Source:NCBI gene;Acc:100332723]
ENSDARG00000020085	5.81490485752e-06	0.00372444656124	18	34158178	34171280	-1	protein_coding	slc33a1	solute carrier family 33 member 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1241]
ENSDARG00000004055	6.35581250796e-06	0.00396087364347	4	18207655	18281160	-1	protein_coding	uhrf1bp1l	UHRF1 binding protein 1-like [Source:ZFIN;Acc:ZDB-GENE-041210-177]
ENSDARG00000053956	7.17992868193e-06	0.00420136566725	5	37649206	37709139	1	protein_coding	sptbn2	spectrin, beta, non-erythrocytic 2 [Source:ZFIN;Acc:ZDB-GENE-030131-787]
ENSDARG00000069733	7.24024677379e-06	0.00420136566725	13	15182149	15213869	1	protein_coding	mavs	mitochondrial antiviral signaling protein [Source:ZFIN;Acc:ZDB-GENE-070112-1402]
ENSDARG00000077810	7.28834359831e-06	0.00420136566725	23	43668756	43692121	1	protein_coding	otud4	OTU deubiquitinase 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5338]
ENSDARG00000012625	8.47210581167e-06	0.00476462965379	24	28252520	28381437	-1	protein_coding	prkag2a	protein kinase, AMP-activated, gamma 2 non-catalytic subunit a [Source:ZFIN;Acc:ZDB-GENE-060929-160]
ENSDARG00000044373	1.02341126095e-05	0.00553830711948	6	32300018	32315494	-1	protein_coding	atg4c	autophagy related 4C, cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-040625-84]
ENSDARG00000062592	1.03281813747e-05	0.00553830711948	10	33171501	33179988	1	protein_coding	myl10	myosin, light chain 10, regulatory [Source:ZFIN;Acc:ZDB-GENE-050417-421]
ENSDARG00000043680	1.17999955085e-05	0.00618373400989	20	9172301	9199721	-1	protein_coding	ylpm1	YLP motif containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2196]
ENSDARG00000101722	1.40546254167e-05	0.00720159006352	21	45856443	45871866	-1	protein_coding	larp1	La ribonucleoprotein 1, translational regulator [Source:ZFIN;Acc:ZDB-GENE-030131-5386]
ENSDARG00000058892	1.69505504706e-05	0.0084966476685	6	6445065	6487876	-1	protein_coding	cep170ab	centrosomal protein 170Ab [Source:ZFIN;Acc:ZDB-GENE-050309-106]
ENSDARG00000016443	1.75044830624e-05	0.00858762490325	12	3944229	3962372	-1	protein_coding	eif3c	eukaryotic translation initiation factor 3, subunit C [Source:NCBI gene;Acc:334234]
ENSDARG00000058371	1.80910626872e-05	0.00869049423836	23	10173196	10177458	-1	protein_coding	krt5	keratin 5 [Source:ZFIN;Acc:ZDB-GENE-991110-23]
ENSDARG00000021378	1.87281192066e-05	0.00881291780951	25	7718967	7764083	-1	protein_coding	phf21ab	PHD finger protein 21Ab [Source:ZFIN;Acc:ZDB-GENE-030131-6456]
ENSDARG00000051975	1.95917174551e-05	0.00903491642159	1	33353174	33380340	-1	protein_coding	cd99	CD99 molecule [Source:ZFIN;Acc:ZDB-GENE-061103-391]
ENSDARG00000038585	2.10173736221e-05	0.00950232550938	2	45116819	45135618	-1	protein_coding	eif4e2	eukaryotic translation initiation factor 4E family member 2 [Source:ZFIN;Acc:ZDB-GENE-050327-59]
ENSDARG00000114038	2.36482265101e-05	0.0104861693629	10	33367355	33379850	-1	protein_coding	ska2	spindle and kinetochore associated complex subunit 2 [Source:NCBI gene;Acc:449942]
ENSDARG00000031954	2.65550290797e-05	0.0115529407645	22	10145098	10165446	-1	protein_coding	rbck1	RanBP-type and C3HC4-type zinc finger containing 1 [Source:ZFIN;Acc:ZDB-GENE-040704-3]
ENSDARG00000092394	2.79250360532e-05	0.0119239903947	20	23203946	23226453	-1	protein_coding	dcun1d4	DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae) [Source:NCBI gene;Acc:556765]
ENSDARG00000038113	4.20682239011e-05	0.0176365292129	23	43405205	43454523	-1	protein_coding	rprd1b	regulation of nuclear pre-mRNA domain containing 1B [Source:ZFIN;Acc:ZDB-GENE-030131-355]
ENSDARG00000070407	4.48721967861e-05	0.0184761270267	19	34742706	34746878	1	protein_coding	abitram	actin binding transcription modulator [Source:NCBI gene;Acc:560419]
ENSDARG00000006899	4.65759465333e-05	0.0186607002901	25	16079913	16129678	1	protein_coding	far1	fatty acyl CoA reductase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2908]
ENSDARG00000099752	4.75788773476e-05	0.0186607002901	7	20587506	20600570	1	protein_coding	si:dkey-19b23.7	si:dkey-19b23.7 [Source:ZFIN;Acc:ZDB-GENE-141216-311]
ENSDARG00000105159	4.77483440504e-05	0.0186607002901	7	51710354	51749895	-1	protein_coding	hdac8	phosphorylase kinase, alpha 1a (muscle) [Source:NCBI gene;Acc:572183]
ENSDARG00000039406	5.2654242382e-05	0.0199267418356	13	28747934	28774347	1	protein_coding	prom2	prominin 2 [Source:ZFIN;Acc:ZDB-GENE-080723-16]
ENSDARG00000053535	5.27162482423e-05	0.0199267418356	1	34365845	34450784	-1	protein_coding	lmo7b	LIM domain 7b [Source:ZFIN;Acc:ZDB-GENE-060825-242]
ENSDARG00000093492	6.47310323646e-05	0.0233785880736	23	29185852	29257561	-1	processed_transcript	CR677617.1	
ENSDARG00000076729	6.52355030546e-05	0.0233785880736	7	56889879	57086457	1	protein_coding	myo9aa	myosin IXAa [Source:NCBI gene;Acc:100006612]
ENSDARG00000070021	6.57852440273e-05	0.0233785880736	3	40936094	40945724	-1	protein_coding	cyp3c4	cytochrome P450, family 3, subfamily C, polypeptide 4 [Source:ZFIN;Acc:ZDB-GENE-060929-96]
ENSDARG00000068457	6.59037307998e-05	0.0233785880736	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000020085	6.87848775309e-05	0.0237341759275	18	34158178	34171280	-1	protein_coding	slc33a1	solute carrier family 33 member 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1241]
ENSDARG00000045518	6.89647752251e-05	0.0237341759275	4	25251855	25271455	-1	protein_coding	tmem110l	transmembrane protein 110, like [Source:ZFIN;Acc:ZDB-GENE-040426-912]
ENSDARG00000058371	8.73898978031e-05	0.0296328862286	23	10173196	10177458	-1	protein_coding	krt5	keratin 5 [Source:ZFIN;Acc:ZDB-GENE-991110-23]
ENSDARG00000068698	9.1595934047e-05	0.0304796653374	15	37545855	37550338	1	protein_coding	psenen	presenilin enhancer, gamma-secretase subunit [Source:NCBI gene;Acc:402810]
ENSDARG00000074747	9.25308601621e-05	0.0304796653374	15	5828994	5895124	-1	protein_coding	brwd1	bromodomain and WD repeat domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-041111-120]
ENSDARG00000005179	9.61217583202e-05	0.0312165563852	17	38738840	38778901	-1	protein_coding	dglucy	D-glutamate cyclase [Source:ZFIN;Acc:ZDB-GENE-070725-6]
ENSDARG00000103759	0.000115634087349	0.0370318164735	8	41186027	41228534	-1	protein_coding	fahd2a	fumarylacetoacetate hydrolase domain containing 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2499]
ENSDARG00000100456	0.000121535402274	0.0383885384333	19	1790797	1848480	1	protein_coding	ptk2aa	protein tyrosine kinase 2aa [Source:ZFIN;Acc:ZDB-GENE-031114-5]
ENSDARG00000029500	0.000128030097203	0.0395136590958	7	59649399	59664545	1	protein_coding	rpl34	ribosomal protein L34 [Source:NCBI gene;Acc:394097]
ENSDARG00000060927	0.000128524782383	0.0395136590958	18	49225552	49247479	1	protein_coding	si:ch211-136a13.1	si:ch211-136a13.1 [Source:ZFIN;Acc:ZDB-GENE-050419-214]
ENSDARG00000101128	0.000146494026215	0.0444455165324	22	20720808	20747062	1	protein_coding	si:dkey-211f22.5	si:dkey-211f22.5 [Source:ZFIN;Acc:ZDB-GENE-141216-381]
ENSDARG00000008142	0.000152725365647	0.0457343049492	23	1661743	1698431	1	protein_coding	stxbp3	syntaxin binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2833]
ENSDARG00000113761	0.000160156937491	0.0473448546752	15	45008585	45246911	-1	protein_coding	DYNC2H1	dynein cytoplasmic 2 heavy chain 1 [Source:NCBI gene;Acc:100332402]
ENSDARG00000045019	0.000168014746815	0.0490390383805	6	59913147	59922078	1	protein_coding	aamp	angio-associated, migratory cell protein [Source:ZFIN;Acc:ZDB-GENE-040426-2370]
ENSDARG00000103962	0.000176538122185	0.0508827002668	21	1990905	2042046	-1	protein_coding	add1	adducin 1 (alpha) [Source:ZFIN;Acc:ZDB-GENE-030909-2]
ENSDARG00000043209	0.00018369862196	0.0522928743846	10	35152928	35163612	1	protein_coding	nsun5	NOP2/Sun RNA methyltransferase 5 [Source:ZFIN;Acc:ZDB-GENE-040426-2476]
ENSDARG00000040547	0.000189297613869	0.053229565617	18	36105930	36135799	-1	protein_coding	b3gat1a	beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P) a [Source:ZFIN;Acc:ZDB-GENE-050419-21]
ENSDARG00000075295	0.000193921045188	0.0538726681921	23	5465806	5498539	1	protein_coding	tulp1a	TUB like protein 1a [Source:ZFIN;Acc:ZDB-GENE-110411-122]
ENSDARG00000079302	0.000206241661788	0.0562629292683	2	31762852	31767827	-1	protein_coding	and2	actinodin2 [Source:ZFIN;Acc:ZDB-GENE-041105-2]
ENSDARG00000090223	0.000207405195065	0.0562629292683	12	27021979	27028808	1	protein_coding	msl1b	MSL complex subunit 1b [Source:ZFIN;Acc:ZDB-GENE-030131-4491]
ENSDARG00000038585	0.000209947673026	0.0562903888911	2	45116819	45135618	-1	protein_coding	eif4e2	eukaryotic translation initiation factor 4E family member 2 [Source:ZFIN;Acc:ZDB-GENE-050327-59]
ENSDARG00000074556	0.000222623453103	0.0590028917431	17	45259259	45302962	1	protein_coding	ganc	glucosidase, alpha; neutral C [Source:ZFIN;Acc:ZDB-GENE-130530-754]
ENSDARG00000014303	0.000234684134695	0.0614925770204	25	17589906	17613025	1	protein_coding	vac14	vac14 homolog (S. cerevisiae) [Source:NCBI gene;Acc:447912]
ENSDARG00000079591	0.000271075914962	0.0701023014276	14	35464994	35496538	1	protein_coding	si:ch211-203d1.3	si:ch211-203d1.3 [Source:ZFIN;Acc:ZDB-GENE-160113-15]
ENSDARG00000087529	0.000273623346712	0.0701023014276	19	48060464	48069778	1	protein_coding	zgc:85936	zgc:85936 [Source:ZFIN;Acc:ZDB-GENE-040426-2450]
ENSDARG00000020764	0.000278396821317	0.0705414714937	23	19590006	19604413	1	protein_coding	slmapb	sarcolemma associated protein b [Source:ZFIN;Acc:ZDB-GENE-040426-809]
ENSDARG00000026985	0.000305696431821	0.0766168296188	11	33598213	33618612	-1	protein_coding	lims1	LIM and senescent cell antigen-like domains 1 [Source:ZFIN;Acc:ZDB-GENE-050522-236]
ENSDARG00000039266	0.000318069615677	0.0786920131482	13	32997020	33022372	-1	protein_coding	rbm25a	RNA binding motif protein 25a [Source:ZFIN;Acc:ZDB-GENE-090312-142]
ENSDARG00000101903	0.000320801857747	0.0786920131482	2	19280829	19354622	-1	protein_coding	zfyve9a	zinc finger, FYVE domain containing 9a [Source:ZFIN;Acc:ZDB-GENE-070705-182]
ENSDARG00000074565	0.000336403609305	0.0816504676143	11	3499111	3525259	1	protein_coding	pusl1	pseudouridine synthase like 1 [Source:ZFIN;Acc:ZDB-GENE-101110-1]
ENSDARG00000104752	0.000344640349445	0.0825472298624	16	9680908	9694822	-1	protein_coding	COLEC10	si:ch211-93i7.4 [Source:ZFIN;Acc:ZDB-GENE-141216-492]
ENSDARG00000074321	0.00034725827464	0.0825472298624	23	5499307	5558256	1	protein_coding	tead3a	TEA domain family member 3 a [Source:ZFIN;Acc:ZDB-GENE-031112-10]
ENSDARG00000035598	0.000359903699763	0.0846568299141	5	20319519	20419863	1	protein_coding	coro1ca	coronin, actin binding protein, 1Ca [Source:NCBI gene;Acc:317741]
ENSDARG00000035470	0.000363475850529	0.0846568299141	5	31640881	31689911	-1	protein_coding	sh3glb2b	SH3-domain GRB2-like endophilin B2b [Source:ZFIN;Acc:ZDB-GENE-040426-833]
ENSDARG00000045019	0.00038165740907	0.0880025653834	6	59913147	59922078	1	protein_coding	aamp	angio-associated, migratory cell protein [Source:ZFIN;Acc:ZDB-GENE-040426-2370]
ENSDARG00000011533	0.000402544137697	0.0918996309606	18	40354998	40387862	1	protein_coding	sema6dl	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D, like [Source:ZFIN;Acc:ZDB-GENE-050417-171]
ENSDARG00000114038	0.000436906100134	0.0987664789891	10	33367355	33379850	-1	protein_coding	ska2	spindle and kinetochore associated complex subunit 2 [Source:NCBI gene;Acc:449942]
ENSDARG00000022599	0.000458593616087	0.102662636891	6	13896264	13920394	1	protein_coding	dnpep	aspartyl aminopeptidase [Source:ZFIN;Acc:ZDB-GENE-040426-852]
ENSDARG00000042123	0.000479538485352	0.106319215339	6	54154807	54165141	1	protein_coding	nudt3b	nudix (nucleoside diphosphate linked moiety X)-type motif 3b [Source:ZFIN;Acc:ZDB-GENE-041010-128]
ENSDARG00000016936	0.000485280944437	0.106567695398	20	34157308	34292607	-1	protein_coding	hmcn1	hemicentin 1 [Source:ZFIN;Acc:ZDB-GENE-041014-322]
ENSDARG00000058229	0.000540594495737	0.117594602667	2	11028923	11063878	1	protein_coding	acot11a	acyl-CoA thioesterase 11a [Source:ZFIN;Acc:ZDB-GENE-050522-538]
ENSDARG00000015537	0.000549648635119	0.118249651236	24	6133147	6158933	-1	protein_coding	gad2	glutamate decarboxylase 2 [Source:ZFIN;Acc:ZDB-GENE-030909-9]
ENSDARG00000018266	0.000559173876358	0.118249651236	20	27646772	27687457	1	protein_coding	mthfd1a	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1a, methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthetase [Source:ZFIN;Acc:ZDB-GENE-041001-127]
ENSDARG00000053101	0.000559379432974	0.118249651236	2	45655294	45663945	-1	protein_coding	prpf38b	pre-mRNA processing factor 38B [Source:NCBI gene;Acc:406810]
ENSDARG00000014976	0.000571830417694	0.118249651236	9	94884	100579	-1	protein_coding	lims2	LIM and senescent cell antigen-like domains 2 [Source:ZFIN;Acc:ZDB-GENE-050522-56]
ENSDARG00000026048	0.00058364686219	0.118249651236	5	29652198	29672144	1	protein_coding	tsc1a	TSC complex subunit 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9111]
ENSDARG00000017143	0.00058432762295	0.118249651236	16	52926139	52966865	-1	protein_coding	brd9	bromodomain containing 9 [Source:NCBI gene;Acc:393245]
ENSDARG00000006712	0.000586260636781	0.118249651236	19	5604241	5621298	1	protein_coding	wipf2b	WAS/WASL interacting protein family, member 2b [Source:ZFIN;Acc:ZDB-GENE-040625-182]
ENSDARG00000096614	0.000586826258645	0.118249651236	15	23534126	23542144	1	protein_coding	si:dkey-182i3.10	si:dkey-182i3.10 [Source:ZFIN;Acc:ZDB-GENE-121214-231]
ENSDARG00000079056	0.000589761032705	0.118249651236	13	13693722	13737694	1	protein_coding	si:ch211-194c3.5	si:ch211-194c3.5 [Source:ZFIN;Acc:ZDB-GENE-090313-63]
ENSDARG00000062148	0.000602123811323	0.119687679668	9	30217828	30247961	-1	protein_coding	si:dkey-100n23.3	si:dkey-100n23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-345]
ENSDARG00000011445	0.000608726712591	0.119965987512	20	25886491	25902141	-1	protein_coding	elmsan1a	ELM2 and Myb/SANT-like domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-041001-151]
ENSDARG00000079198	0.000626897507928	0.1218370096	6	29410986	29469208	1	protein_coding	usp13	ubiquitin specific peptidase 13 [Source:NCBI gene;Acc:558011]
ENSDARG00000073721	0.00063792863226	0.1218370096	10	17552733	17587832	-1	protein_coding	smarcad1b	Danio rerio SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 b (smarcad1b), mRNA. [Source:RefSeq mRNA;Acc:NM_001353868]
ENSDARG00000042799	0.00063870587544	0.1218370096	22	17192767	17202113	1	protein_coding	atpaf1	ATP synthase mitochondrial F1 complex assembly factor 1 [Source:NCBI gene;Acc:550606]
ENSDARG00000042561	0.000639356325855	0.1218370096	1	59192197	59216197	-1	protein_coding	lpar2b	lysophosphatidic acid receptor 2b [Source:ZFIN;Acc:ZDB-GENE-051120-99]
ENSDARG00000055350	0.000689516393084	0.130318598293	3	13190012	13258898	1	protein_coding	sun1	Sad1 and UNC84 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-050522-551]
ENSDARG00000101744	0.00070980226923	0.133061957105	11	14955484	15001712	-1	protein_coding	elavl1b	ELAV like RNA binding protein 1b [Source:ZFIN;Acc:ZDB-GENE-000210-17]
ENSDARG00000058803	0.000718263517273	0.133562259526	1	245076	258138	1	protein_coding	grk1a	G protein-coupled receptor kinase 1 a [Source:ZFIN;Acc:ZDB-GENE-050823-1]
ENSDARG00000060854	0.000802450530526	0.146113957051	17	29345606	29370314	1	protein_coding	kctd3	potassium channel tetramerization domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-060503-169]
ENSDARG00000107408	0.000805299396991	0.146113957051	21	1320767	1459974	1	protein_coding	TCF4	transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]
ENSDARG00000060569	0.000807527268327	0.146113957051	17	37624704	37649828	1	protein_coding	tmem229b	transmembrane protein 229B [Source:NCBI gene;Acc:767735]
ENSDARG00000007990	0.000816767779985	0.146113957051	18	45594085	45617146	-1	protein_coding	wt1b	WT1 transcription factor b [Source:ZFIN;Acc:ZDB-GENE-050420-319]
ENSDARG00000009217	0.000817447326725	0.146113957051	12	18381982	18408588	-1	protein_coding	tom1l2	target of myb1 like 2 membrane trafficking protein [Source:ZFIN;Acc:ZDB-GENE-061013-3]
ENSDARG00000097738	0.000840600458294	0.149096656672	3	23220270	23238309	-1	antisense	AL929222.2	
ENSDARG00000053517	0.000855268604067	0.150540331852	17	43039463	43287290	-1	protein_coding	EML5	si:dkey-1f12.3 [Source:ZFIN;Acc:ZDB-GENE-030131-1677]
ENSDARG00000055527	0.000884675786147	0.154536774826	12	13118540	13164249	1	protein_coding	cmn	calymmin [Source:ZFIN;Acc:ZDB-GENE-000208-9]
ENSDARG00000053475	0.000896681639962	0.154851630849	17	44961908	44968407	-1	protein_coding	ngb	neuroglobin [Source:NCBI gene;Acc:100000711]
ENSDARG00000094590	0.000899909729106	0.154851630849	18	6638726	6703644	1	protein_coding	c2cd5	C2 calcium dependent domain containing 5 [Source:ZFIN;Acc:ZDB-GENE-041114-193]
ENSDARG00000002750	0.000915275733964	0.156329095361	11	25044082	25063586	1	protein_coding	phf20a	PHD finger protein 20, a [Source:ZFIN;Acc:ZDB-GENE-070912-270]
ENSDARG00000103953	0.000933428965682	0.158257390373	14	23593989	23679139	1	protein_coding	med12	mediator complex subunit 12 [Source:NCBI gene;Acc:566632]
ENSDARG00000098475	0.000947976493939	0.159550671513	14	32837914	32850768	1	protein_coding	arr3b	arrestin 3b, retinal (X-arrestin) [Source:ZFIN;Acc:ZDB-GENE-030616-74]
ENSDARG00000101128	0.0010783085657	0.180171296434	22	20720808	20747062	1	protein_coding	si:dkey-211f22.5	si:dkey-211f22.5 [Source:ZFIN;Acc:ZDB-GENE-141216-381]
ENSDARG00000002295	0.00110149420945	0.182721248068	8	14855471	14883692	1	protein_coding	si:dkey-21p1.3	si:dkey-21p1.3 [Source:ZFIN;Acc:ZDB-GENE-081105-162]
ENSDARG00000054797	0.00114306763051	0.188263238745	19	42418227	42424599	-1	protein_coding	zgc:153441	zgc:153441 [Source:ZFIN;Acc:ZDB-GENE-060825-39]
ENSDARG00000022260	0.0012152966742	0.198361363351	20	46741074	46759519	1	protein_coding	si:ch211-57i17.1	si:ch211-57i17.1 [Source:ZFIN;Acc:ZDB-GENE-041014-259]
ENSDARG00000074329	0.00122158528909	0.198361363351	10	466926	505370	1	protein_coding	arvcfa	ARVCF delta catenin family member a [Source:ZFIN;Acc:ZDB-GENE-091113-43]
ENSDARG00000041565	0.00128628074782	0.206637280654	15	20529197	20541185	1	protein_coding	tnfaip1	tumor necrosis factor, alpha-induced protein 1 (endothelial) [Source:ZFIN;Acc:ZDB-GENE-030131-5610]
ENSDARG00000044692	0.00130736823302	0.206637280654	21	19907759	19916021	-1	protein_coding	eri1	exoribonuclease 1 [Source:ZFIN;Acc:ZDB-GENE-050522-39]
ENSDARG00000031774	0.00131406032692	0.206637280654	25	235992	244424	1	protein_coding	pus7	pseudouridine synthase 7 [Source:ZFIN;Acc:ZDB-GENE-060620-1]
ENSDARG00000058231	0.00132249230922	0.206637280654	1	31809173	31856676	-1	protein_coding	nt5c2b	5'-nucleotidase, cytosolic IIb [Source:ZFIN;Acc:ZDB-GENE-061013-522]
ENSDARG00000077881	0.00132404179658	0.206637280654	23	11285662	11452312	1	protein_coding	chl1a	cell adhesion molecule L1-like a [Source:ZFIN;Acc:ZDB-GENE-090313-201]
