Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000103659	0.48670364583503295	0.9117573849224068	-0.3790535949925465	7	65240227	65252938	1	protein_coding	bco1l	beta-carotene oxygenase 1, like [Source:ZFIN;Acc:ZDB-GENE-040426-1191]	72	136	316	382	117	562	137	162	197	422	847	653	80.83743249202605	169.63387844955608	489.7708922271693	328.1604541265057	118.01035308594729	435.60080321536987	172.73274365599508	167.0878497181485	141.03612845094568	473.4053377035228	624.8597285321672	529.4496610751547	0.5674241653510714
ENSDARG00000103457	0.21001736268573065	0.8099597710491009	-1.5812406176855593	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	3	1	1	4	5	174	92	1	7	97	145	138	3.368226353834419	1.2473079297761476	1.5499078867948397	3.436235121743515	5.04317748230544	134.86572910938497	115.99571106825948	1.0314064797416573	5.011436036328019	108.815918856023	106.97126403443241	111.88982117667894	0.5621357149657634
ENSDARG00000099101	0.40270544654434887	0.8891397533366436	0.4104267312212599	12	25085751	25092570	1	protein_coding	gch2	GTP cyclohydrolase 2 [Source:ZFIN;Acc:ZDB-GENE-001205-3]	2276	1863	327	2052	3163	2120	1418	2917	1893	529	750	2119	2555.3610604423793	2323.734673172963	506.8198789819126	1762.7886174544235	3190.3140753064213	1643.1916420223915	1787.8469379868689	3008.6127014064145	1355.2354881098486	593.4393925240842	553.299641557409	1718.0763121259615	0.5567429923071326
ENSDARG00000089124	0.05886540420949899	0.6764323832465698	0.8588331596351353	3	55138413	55139127	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	994	764	206	1034	1135	475	460	679	553	192	198	745	1116.0056652371375	952.9432583489768	319.28102467973696	888.2667789706987	1144.8012884833347	368.16793866067735	579.9785553412974	700.3249997445854	395.90344686991347	215.3882105191383	146.07110537115597	604.0428751929406	0.5542217452211788
ENSDARG00000087178	0.8115403990287735	0.9754454418143929	-0.22434356791264135	1	43969797	43973068	-1	protein_coding	scpp9	secretory calcium-binding phosphoprotein 9 [Source:ZFIN;Acc:ZDB-GENE-090424-3]	226	164	212	8	91	379	198	125	1	348	459	332	253.73971865552625	204.5585004832882	328.580472000506	6.87247024348703	91.785830177959	293.7592605313615	249.6429433860367	128.92580996770718	0.7159194337611455	390.39113156593817	338.6193806331343	269.18420746853195	0.5532031415616314
ENSDARG00000042641	0.032010661288597204	0.5880239920710534	-1.1063294278276965	19	598657	617246	-1	protein_coding	cyp51	cytochrome P450, family 51 [Source:NCBI gene;Acc:414331]	429	322	463	733	476	1470	1748	538	985	2513	427	2089	481.65636859832193	401.63315338791955	717.6073515860107	629.6900860594992	480.11049631547786	1139.382883855149	2203.91851029693	554.8966861010117	705.1806422547284	2819.1175678885133	315.0119292600182	1693.7524379571182	0.5483551847593585
ENSDARG00000103025	0.011996520943108869	0.4362195349972974	-1.1662693017506842	10	6010570	6034397	1	protein_coding	hmgcs1	3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-040426-1042]	765	580	685	1135	1005	2256	3133	900	1697	4234	958	3423	858.8977202277769	723.4385992701656	1061.686902454465	975.0317157947225	1013.6786739433934	1748.6039360389225	3950.1582910527927	928.2658317674916	1214.915279092664	4749.758767385581	706.7480754826638	2775.3540426650147	0.544433458530481
ENSDARG00000008029	0.27799289557336704	0.8409513838793107	-0.4755094509177073	20	35484070	35496459	1	protein_coding	mep1a.2	meprin A, alpha (PABA peptide hydrolase), tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-041001-208]	340	248	433	359	321	653	468	371	142	775	890	1080	381.73232010123417	309.3323665844846	671.1101149821656	308.4021021764805	323.77199436400923	506.13402935878383	590.0651389124504	382.65180398415487	101.66055959408267	869.4055372517302	656.582241314792	875.6594700783569	0.5191622919529406
ENSDARG00000099525	0.24509192935902954	0.8276858898113995	-0.6292433440095837	12	3220285	3237561	-1	protein_coding	si:ch1073-13h15.3	si:ch1073-13h15.3 [Source:ZFIN;Acc:ZDB-GENE-121214-245]	113	238	519	856	258	871	295	159	1356	909	1465	1080	126.86985932776312	296.85928728672314	804.4021932465218	735.3543160531123	260.2279580869607	675.1037359441052	371.9427691862668	163.99363027892352	970.7867521801134	1019.7285591765454	1080.7786331754724	875.6594700783569	0.5148611770135431
ENSDARG00000088330	0.016814103428408823	0.5005677682126175	1.4320943169238949	3	55127549	55128258	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	326	165	42	192	378	212	93	41	196	58	11	156	366.01393045000685	205.80580841306437	65.09613124538326	164.93928584368874	381.26421766229123	164.31916420223916	117.2565340146536	42.28766566940795	140.32020901718454	65.06518859432303	8.115061409508666	126.48414567798488	0.5126777269260658
ENSDARG00000052779	2.2903609240508141e-7	2.3666108564806727e-4	3.098582186730081	12	46120836	46145909	-1	protein_coding	zgc:153932	zgc:153932 [Source:ZFIN;Acc:ZDB-GENE-070209-223]	1378	599	1160	286	1006	1339	98	152	39	214	35	213	1547.1386385279432	747.1374499359124	1797.893148682014	245.69081120466134	1014.6873094398544	1037.84604182452	123.56064874662422	156.7737849207319	27.920857916684675	240.0681096411229	25.820649939345753	172.69950659878705	0.5085914897264932
ENSDARG00000115405	0.029874227380916375	0.5844727986868848	1.783289148662107	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	305	85	23	128	243	166	60	5	124	23	2	104	342.43634597316594	106.02117403097255	35.64788139628131	109.95952389579249	245.09842564004435	128.66500593194198	75.64937678364748	5.157032398708287	88.77400978638205	25.801712718438445	1.4754657108197573	84.32276378532326	0.5063736769779922
ENSDARG00000077504	0.007628762107072675	0.3506844369911824	1.3270511408881815	8	29718692	29719393	-1	protein_coding	si:ch211-103n10.5	si:ch211-103n10.5 [Source:ZFIN;Acc:ZDB-GENE-030131-5155]	304	175	48	114	205	98	63	130	110	31	34	65	341.3136038552211	218.27888771082584	74.39557856615231	97.93270096969019	206.770276774523	75.95885892367659	79.43184562282985	134.08284236641546	78.75113771372601	34.776221490069204	25.082917083935875	52.70172736582704	0.5031729647640606
ENSDARG00000101557	0.5854572027925377	0.9378968094344206	-0.32591131206805607	10	44699734	44748270	1	protein_coding	scarb1	scavenger receptor class B, member 1 [Source:ZFIN;Acc:ZDB-GENE-031126-1]	112	123	514	897	175	521	130	166	627	634	1242	776	125.74711720981831	153.41887536246617	796.6526538125476	770.5757260509833	176.51121188069038	403.82209693097457	163.90698303123622	171.21347563711512	448.8814849682382	711.229820151738	916.2642064190693	629.1775451674121	0.49094455787491553
ENSDARG00000045414	0.2612382954344604	0.834150984041801	-0.524492759924239	24	8861272	8887825	-1	protein_coding	elovl2	ELOVL fatty acid elongase 2 [Source:ZFIN;Acc:ZDB-GENE-060421-5612]	285	285	324	391	198	838	630	192	377	1116	411	719	319.9815036142698	355.4827599862021	502.17015532152806	335.89198315042864	199.70982829929542	649.5257528371529	794.3184562282986	198.03004411039822	269.90162652795186	1251.9439736424915	303.20820357346014	582.9621842466098	0.48264515788039725
ENSDARG00000077058	0.08717851949680104	0.7180894759557264	2.0855086960069023	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	121	147	1	118	105	164	0	110	4	5	43	1	135.85179627132158	183.3542656770937	1.5499078867948397	101.36893609143371	105.90672712841423	127.11482513758124	0	113.45471277158231	2.863677735044582	5.609067982269227	31.722512782624783	0.8107958056281083	0.48119061900180615
ENSDARG00000052734	0.021581185345104236	0.531303936819333	-0.9538199853255762	5	50972485	50992775	-1	protein_coding	hmgcra	3-hydroxy-3-methylglutaryl-CoA reductase a [Source:ZFIN;Acc:ZDB-GENE-040401-2]	393	317	395	479	492	1234	1232	881	609	1669	516	1566	441.2376523523089	395.3966137390388	612.2136152839616	411.48915582878595	496.2486642588553	956.4615501205808	1553.3338699575618	908.6691086524002	435.99493516053764	1872.306892481468	380.6701533914974	1269.7062316136175	0.46925405765642386
ENSDARG00000097973	0.7835446241394435	0.9716953398084731	-0.22556333483868884	15	46313082	46315233	1	protein_coding	si:ch1073-190k2.1	si:ch1073-190k2.1 [Source:ZFIN;Acc:ZDB-GENE-131127-449]	0	208	288	311	194	618	305	201	305	379	594	312	0	259.4400493934387	446.37347139691383	267.1672807155583	195.67528631345107	479.00586545747075	384.55099865020804	207.31270242807312	218.3554272971494	425.1673530560074	438.21331611346795	252.96829135596977	0.4664794944072718
ENSDARG00000068621	0.5468268734476731	0.9278023833216233	-0.4886996967464216	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	0	134	199	161	154	450	254	194	214	340	501	178	0	167.1392625900038	308.4316694721731	138.3084636501765	155.32986645500753	348.79067873116804	320.2490283841077	200.09285706988155	153.20675882488516	381.41662279430744	369.6041605603492	144.32165340180327	0.4656876936861065
ENSDARG00000092404	0.21602317823407652	0.8099648410235141	-0.682242646221107	9	46387419	46399611	-1	protein_coding	LCT	si:dkey-79p17.3 [Source:ZFIN;Acc:ZDB-GENE-081105-132]	68	60	84	61	43	172	77	70	25	231	173	302	76.34646402024683	74.83847578656886	130.19226249076652	52.40258560658861	43.37132634782678	133.31554831502422	97.08336687234761	72.19845358191601	17.89798584402864	259.1389407808383	127.627783985909	244.8603332996887	0.4624317045686225
ENSDARG00000091801	0.6522617529834914	0.950068355237656	-0.3460874165040716	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	152	185	20	377	172	217	121	359	634	15	30	469	170.65680192761056	230.75196700858731	30.998157735896793	323.8651602243263	173.48530539130712	168.19461618814103	152.55957651368908	370.274926227255	453.8929210045663	16.827203946807682	22.13198566229636	380.26323283958277	0.4587325969699628
ENSDARG00000062788	8.690295925504965e-9	1.657774220435366e-5	2.5182231681225313	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	970	109	780	552	437	659	110	104	175	70	180	112	1089.0598544064621	135.9565643456001	1208.928151699975	474.2004468006051	440.7737119534954	510.7845717418661	138.6905241033537	107.26627389313236	125.28590090820047	78.52695175176918	132.79191397377815	90.80913023034813	0.45650011756632763
ENSDARG00000079305	0.1223080833762141	0.7557238476089241	0.5454198782080117	3	55146418	55147788	-1	protein_coding	hbae3	hemoglobin alpha embryonic-3 [Source:ZFIN;Acc:ZDB-GENE-990706-3]	11791	6705	3803	13151	13872	8421	7448	9979	7993	2573	4275	11342	13238.252312687213	8363.19966914907	5894.299693480775	11297.482021512244	13991.791606908211	6527.036234655924	9390.60930474344	10292.405261341999	5722.344034052836	2886.426383675744	3153.8079568772314	9196.046027434004	0.4542822808719166
ENSDARG00000078069	0.8762286017386626	0.9829898340712653	-0.12515566382320725	19	47564890	47571808	-1	protein_coding	rrm2	ribonucleotide reductase M2 polypeptide [Source:NCBI gene;Acc:30733]	12	19	416	1122	809	556	322	329	522	690	703	917	13.472905415337676	23.698850665746804	644.7616809066533	963.863951649056	815.9861166370201	430.9502608322876	405.98498873890816	339.3327318350053	373.70994442331795	774.0513815531533	518.6261973531447	743.4997537609753	0.44634415554666834
ENSDARG00000091847	0.6759523588725034	0.9557072198017469	-0.34129996926765255	15	42723126	42736433	-1	protein_coding	si:ch211-181d7.1	si:ch211-181d7.1 [Source:ZFIN;Acc:ZDB-GENE-121214-14]	0	147	235	135	151	334	207	169	167	279	494	159	0	183.3542656770937	364.2283533967873	115.97293535884364	152.30395996562427	258.8801926582447	260.9903499035838	174.3076950763401	119.55854543811131	312.9859934106229	364.44003057248005	128.9165330948692	0.4449977420267662
ENSDARG00000095464	0.4368668565669224	0.8992176265822143	-0.4541544748008001	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	225	344	177	371	44	288	343	36	340	494	602	495	252.61697653758142	429.0739278429948	274.33369596268665	318.71080754171106	44.37996184428787	223.22603438794755	432.4622706131848	37.13063327069967	243.41260747878948	554.1759166481996	444.11517895674695	401.3439237859136	0.44365979767449154
ENSDARG00000019532	0.1600919943508483	0.7884504968280049	-0.6218622806177326	25	4133488	4148719	-1	protein_coding	fads2	fatty acid desaturase 2 [Source:NCBI gene;Acc:140615]	292	300	236	433	245	986	717	289	356	713	424	1486	327.84069843988345	374.1923789328443	365.7782612835822	371.97245192873555	247.11569663296655	764.2391316198482	904.0100525645875	298.076472645339	254.8673184189678	799.8530942715918	312.79873069378857	1204.8425671633688	0.443518359454326
ENSDARG00000069029	0.03670759232706723	0.6064700746961628	-0.9234763290159329	2	54586647	54639964	-1	protein_coding	acss2l	acyl-CoA synthetase short chain family member 2 like [Source:ZFIN;Acc:ZDB-GENE-130530-723]	88	136	105	52	115	212	296	141	118	390	203	301	98.80130637914296	169.63387844955608	162.74032811345816	44.6710565826657	115.99308209302511	164.31916420223916	373.2035921326609	145.4283136435737	84.47849318381517	437.5073026169997	149.75976964820538	244.0495374940606	0.4357368077393965
ENSDARG00000026764	0.7993416438909472	0.9740782590330184	-0.1549305575247335	22	37874691	37881714	1	protein_coding	ahsg1	alpha-2-HS-glycoprotein 1 [Source:ZFIN;Acc:ZDB-GENE-041114-50]	397	552	359	159	236	707	340	585	36	686	672	723	445.7286208240881	688.5139772364334	556.4169313593475	136.59034608930475	238.03797716481674	547.988910806524	428.6798017740024	603.3727906488696	25.77309961540124	769.5641271673379	495.7564788354385	586.2053674691223	0.4312399252424908
ENSDARG00000098174	0.8982343887011915	0.9867202085651833	-0.11959223493789359	KN150631.1	20777	25082	1	protein_coding	ACADSB	acyl-CoA dehydrogenase, short/branched chain-like [Source:NCBI gene;Acc:100037342]	10	15	85	12	13	167	10	14	15	135	24	166	11.227421179448063	18.709618946642216	131.74217037756137	10.308705365230546	13.112261453994144	129.44009632912235	12.608229463941248	14.439690716383204	10.738791506417183	151.44483552126914	17.705588529837087	134.59210373426598	0.4257222336472415
ENSDARG00000093054	0.5729441955878511	0.9344586061416061	0.9777099462916379	5	42322847	42344441	1	processed_transcript	BX548073.3	NA	118	65	2	0	145	97	53	149	1	0	2	0	132.48356991748716	81.0750154354496	3.0998157735896794	0	146.25214698685775	75.18376852649622	66.82361615888861	153.67956548150696	0.7159194337611455	0	1.4754657108197573	0	0.42481043298905835
ENSDARG00000098256	4.2786981275139506e-10	1.131109269954379e-6	1.4075758007900379	12	43730276	43819253	-1	protein_coding	si:ch73-329n5.6	si:ch73-329n5.6 [Source:ZFIN;Acc:ZDB-GENE-131121-171]	936	625	367	415	815	657	238	328	278	156	336	346	1050.8866223963387	779.5674561100923	568.8161944537062	356.5093938808897	822.0379296157867	509.23439094750535	300.0758612418017	338.3013253552636	199.02560258559845	175.00292104679988	247.87823941771924	280.5353487473255	0.4233538594048455
ENSDARG00000088641	4.666848042980031e-9	9.644430384821816e-6	2.6771856011714106	19	40196462	40199098	-1	protein_coding	grn2	granulin 2 [Source:ZFIN;Acc:ZDB-GENE-050522-264]	301	235	165	157	219	416	57	70	12	37	25	42	337.9453775013867	293.1173634973947	255.73480132114855	134.87222852843297	220.89117372497824	322.43760522703536	71.86690794446511	72.19845358191601	8.591033205133746	41.507103068792276	18.443321385246968	34.053423836380546	0.4231959130234258
ENSDARG00000104919	1.5120021473678518e-8	2.6285701358334975e-5	2.8918022544220037	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	617	42	495	261	268	384	35	55	70	39	98	53	692.7318867719455	52.3869330505982	767.2044039634457	224.21434169376437	270.31431305157156	297.6347125172634	44.12880312379436	56.727356385791154	50.114360363280184	43.75073026169997	72.29781983016811	42.97217769828974	0.4172129421551751
ENSDARG00000089475	0.21516945652062408	0.8099648410235141	1.3626573476710935	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	209	67	29	120	217	154	74	0	153	28	0	97	234.65310265046455	83.5696312950019	44.947328717050354	103.08705365230546	218.87390273205608	119.3639211657775	93.30089803316523	0	109.53567336545527	31.410780700707672	0	78.64719314592651	0.41614070136141573
ENSDARG00000103295	0.2837406144541197	0.8431975431812719	-0.34957048437028365	1	59338175	59348118	-1	protein_coding	cyp3a65	cytochrome P450, family 3, subfamily A, polypeptide 65 [Source:ZFIN;Acc:ZDB-GENE-050604-1]	4011	3572	3222	4789	2803	7033	4194	4452	2276	6631	10294	8666	4503.318635076618	4455.3839251603995	4993.803211252974	4114.032499507423	2827.2052965804296	5451.210763369566	5287.891437176959	4591.821647809858	1629.4326312403673	7438.745958085448	7594.222013589291	7026.356451573186	0.4151293414519046
ENSDARG00000036833	0.776391918252929	0.9711016269579178	0.17912278607095686	9	16097812	16109001	-1	protein_coding	upp2	uridine phosphorylase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-830]	150	139	281	122	86	503	144	199	16	231	456	254	168.41131769172097	173.37580223888452	435.52411618934997	104.80517121317722	86.74265269565356	389.8704697817278	181.55850428075397	205.24988946858983	11.454710940178328	259.1389407808383	336.40618206690465	205.9421346295395	0.41382157192534463
ENSDARG00000031776	0.01354199689196089	0.45373115666061203	-0.952604638057583	3	32099507	32100999	1	protein_coding	fthl27	ferritin, heavy polypeptide-like 27 [Source:ZFIN;Acc:ZDB-GENE-040718-72]	492	457	944	2122	464	708	1133	2078	1794	1398	3503	1837	552.3891220288448	570.0197239076995	1463.1130451343288	1822.922732084935	468.0068703579448	548.7640012037044	1428.5123982645432	2143.262664903164	1284.3594641674952	1568.295407842476	2584.278192500805	1489.4318949388348	0.4118018105941537
ENSDARG00000061274	0.03567645001275007	0.600930810525038	-1.1133251766635588	9	38481780	38500391	1	protein_coding	lss	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase) [Source:ZFIN;Acc:ZDB-GENE-050119-7]	92	75	87	188	114	300	356	85	300	594	85	421	103.29227485092218	93.54809473321107	134.84198615115105	161.50305072194521	114.98444659656403	232.52711915411203	448.8529689163084	87.66955077804087	214.77583012834367	666.3572762935842	62.707292709839685	341.3450341694336	0.40941973341645743
ENSDARG00000036084	0.21609861487293916	0.8099648410235141	1.1693389581394216	7	33145529	33148307	1	protein_coding	itln2	intelectin 2 [Source:ZFIN;Acc:ZDB-GENE-050411-58]	179	100	3	53	18	22	3	41	120	9	5	45	200.97083911212033	124.73079297761477	4.649723660384519	45.53011536310158	18.155438936299582	17.051988737968216	3.782468839182374	42.28766566940795	85.91033205133746	10.096322368084609	3.6886642770493934	36.48581125326487	0.4044554264677923
ENSDARG00000113599	0.25695430869428165	0.8324766713791121	0.37515341484287323	3	55114097	55114874	1	protein_coding	hbbe1.1	hemoglobin beta embryonic-1.1 [Source:ZFIN;Acc:ZDB-GENE-030616-7]	7473	5341	2212	9559	9492	5024	5446	7495	6325	2141	4227	7796	8390.251847401538	6661.871652934405	3428.3962455901856	8211.742882186565	9573.968132408647	3894.054155434196	6866.441766062403	7730.391565663722	4528.190418539246	2401.802910007683	3118.396779817557	6320.964100676732	0.4029518693667604
ENSDARG00000090600	0.3529992093454129	0.8722625939175861	0.8833792730344415	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	122	214	3	165	117	186	12	241	17	14	192	9	136.97453838926637	266.9238969720956	4.649723660384519	141.74469877192	118.01035308594729	144.16681387554945	15.129875356729496	248.56896161773943	12.170630373939474	15.705390350353836	141.6447082386967	7.297162250652974	0.3997929292514693
ENSDARG00000040738	0.2834809120876865	0.8431141984281434	-0.7669872483087572	9	22017368	22018304	1	protein_coding	zgc:153846	zgc:153846 [Source:ZFIN;Acc:ZDB-GENE-060929-898]	49	178	208	70	104	45	51	424	32	234	480	267	55.014363779295515	222.02081150015428	322.38084045332664	60.13411463051152	104.89809163195315	34.8790678731168	64.30197026610035	437.31634741046275	22.909421880356657	262.5043815701998	354.11177059674174	216.4824801027049	0.3993328562263562
ENSDARG00000088885	0.9542169110440004	0.9961921040992732	-0.029466366657716302	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	33	247	434	465	319	720	319	253	390	531	716	343	37.05048989217861	308.08505865470846	672.6600228689605	399.46233290268367	321.75472337108704	558.0650859698688	402.2025198997258	260.9458393746393	279.20857916684673	595.6830197169919	528.2167244734732	278.10296133044113	0.3966459846586454
