Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000003902	0.5326208175965493	0.9256863398281449	0.2890031004299981	17	27456804	27461321	1	protein_coding	ctsl.1	cathepsin L.1 [Source:ZFIN;Acc:ZDB-GENE-040718-61]	2323	2420	1755	1793	2105	2166	1870	1008	424	3166	2108	2956	2608.1299399857853	3018.485190058277	2720.0883413249435	1540.2923933215309	2123.17772005059	1678.8458002926889	2357.738909757013	1039.6577315795907	303.5498399147257	3551.6618463728746	1555.1408592040243	2396.712401436688	0.5609486877802254
ENSDARG00000105265	0.9775815542656783	0.9982723888916843	0.05323633082381249	13	330611	337318	-1	protein_coding	zgc:171534	zgc:171534 [Source:ZFIN;Acc:ZDB-GENE-080218-6]	246	234	0	352	0	825	222	0	328	0	899	342	276.1945610144224	291.8700555676185	0	302.38869071342936	0	639.4495776738081	279.9026940994957	0	234.82157427365573	0	663.2218370134809	277.292165524813	0.540709067221753
ENSDARG00000007708	0.6661908652080641	0.9531799078418692	-0.1502528493937653	21	3789839	3796461	-1	protein_coding	nsa2	NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]	3519	3184	4513	1381	3265	4828	2784	6631	4765	3218	5423	5308	3950.9295130477735	3971.428448407254	6994.734293105112	1186.3601757819488	3293.194895945452	3742.136437586843	3510.1310827612433	6839.25636716693	3411.3561018718583	3609.9961533884743	4000.7252748877722	4303.704136273998	0.5366645092278309
ENSDARG00000117266	3.791533857303794e-5	0.012536833083636904	3.2197676344127126	12	46071521	46083500	-1	lincRNA	FO904966.1	NA	82	4	114	27	37	154	4	3	4	10	6	27	92.06485367147413	4.98923171910459	176.68949909461173	23.19458707176873	37.31951336906025	119.3639211657775	5.043291785576499	3.0942194392249722	2.863677735044582	11.218135964538455	4.426397132459272	21.891486751958922	0.5246591426368866
ENSDARG00000010423	0.5347425738491445	0.9256863398281449	0.20689844344297897	7	38653481	38659477	-1	protein_coding	npsn	nephrosin [Source:ZFIN;Acc:ZDB-GENE-040420-2]	188	325	152	380	444	211	269	193	261	269	172	491	211.0755181736236	405.375077177248	235.58599879281564	326.442336565634	447.83416042872307	163.5440738050588	339.16137258001953	199.06145059013988	186.85497221165897	301.7678574460844	126.89005113049913	398.1007405634012	0.5145521074040282
ENSDARG00000062087	0.9639791859421681	0.9968048248561985	-0.017256287227282927	24	26895748	26902697	1	protein_coding	nceh1b.1	neutral cholesterol ester hydrolase 1b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-061110-43]	147	183	44	368	229	137	221	254	136	118	248	219	165.04309133788655	228.25735114903503	68.19594701897294	316.13363120040344	230.97752868958912	106.18738441371116	278.6418711531016	261.97724585438095	97.365042991515793	132.37400438155376	182.95774814164992	177.5642814325557	0.514230027063113
ENSDARG00000089781	0.6000268556834569	0.940141519448593	-0.20410164291668262	5	1239657	1274811	-1	protein_coding	ciz1a	cdkn1a interacting zinc finger protein 1a [Source:ZFIN;Acc:ZDB-GENE-100922-222]	115	83	105	46	107	194	61	171	313	73	99	202	129.11534356365274	103.52655817142025	162.74032811345816	39.51670390005043	107.92399812133641	150.36753705299245	76.91019973004161	176.3705080358234	224.08278276723854	81.89239254113072	73.03555268557798	163.78075273687787	0.513137456579315
ENSDARG00000003132	0.0028264663679289036	0.22322783266964613	-3.6442413313174002	7	49901483	49908518	1	polymorphic_pseudogene	apip	APAF1 interacting protein [Source:NCBI gene;Acc:447941]	1	1	1	4	8	19	5	190	241	2	2	5	1.1227421179448063	1.2473079297761476	1.5499078867948397	3.436235121743515	8.069083971688704	14.726717546427095	6.304114731970624	195.9672311509149	172.53658353643607	2.2436271929076907	1.4754657108197573	4.0539790281405415	0.5023104341965514
ENSDARG00000087359	0.6182119190678126	0.9432239419089513	-0.20325202041501064	1	56229674	56266731	1	protein_coding	c3a.2	complement component c3a, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-990415-36]	676	643	1282	746	968	1592	258	1627	2472	1262	1819	1028	758.9736717306891	802.0189988460629	1986.9819108709844	640.8578502051656	976.3591605743331	1233.9439123111545	325.29232016968416	1678.0983425396767	1769.7528402575517	1415.7287587247529	1341.9360639905692	833.4980881856953	0.5015257101406252
ENSDARG00000012881	0.047664416059295715	0.6431881094063067	0.7007784550620635	3	20065861	20092124	-1	protein_coding	slc4a1a	solute carrier family 4 member 1a (Diego blood group) [Source:ZFIN;Acc:ZDB-GENE-010525-1]	1518	1283	378	1621	1751	994	757	961	940	650	430	1415	1704.322535040216	1600.2960739027974	585.8651812084494	1392.5342830865595	1766.120754303365	770.4398547972912	954.4429704203524	991.1816270317328	672.9642677354768	729.1788376949995	317.22512782624784	1147.2760649637733	0.4944149255193881
ENSDARG00000052207	0.6989548635350085	0.9605768718752269	0.20897068322157672	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	1943	2062	103	1626	2196	1530	1107	2767	1284	1131	1674	900	2181.4879351667587	2571.9489511984166	159.64051233986848	1396.829576988739	2214.963550228549	1185.8883076859713	1395.731001658296	2853.901729445166	919.2405529493109	1268.7711775892992	1234.9647999561369	729.7162250652974	0.49360360663655795
ENSDARG00000074531	1.9702578033513665e-4	0.04176104552590644	-0.9074577418318751	3	18303407	18373604	-1	protein_coding	spag9a	sperm associated antigen 9a [Source:ZFIN;Acc:ZDB-GENE-070820-7]	142	137	187	147	170	352	343	497	506	143	487	497	159.42938074816252	170.88118637933223	289.832774830635	126.2816407240742	171.46803439838496	272.83181980749146	432.4622706131848	512.6090204316038	362.25523348313965	160.4193442928999	359.2759005846109	402.96551539716984	0.49189128936318577
ENSDARG00000104919	1.5120021473678518e-8	2.6285701358334975e-5	2.8918022544220037	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	617	42	495	261	268	384	35	55	70	39	98	53	692.7318867719455	52.3869330505982	767.2044039634457	224.21434169376437	270.31431305157156	297.6347125172634	44.12880312379436	56.727356385791154	50.114360363280184	43.75073026169997	72.29781983016811	42.97217769828974	0.488534068923852
ENSDARG00000058771	0.24781719151266304	0.8276858898113995	-0.4021172498509269	6	54888493	55022544	1	protein_coding	nav1b	neuron navigator 1b [Source:ZFIN;Acc:ZDB-GENE-120215-84]	368	414	290	98	495	626	466	423	842	462	857	562	413.16909940368873	516.3854829273251	449.4732871705035	84.18776048271613	499.27457074823855	485.20658863491377	587.5434930196622	436.28494093072106	602.8041632268845	518.2778815616766	632.2370570862661	455.66724276299686	0.48713397085029975
ENSDARG00000055133	0.6857447354226522	0.9572278841864222	-0.14449679817693634	17	32720413	32743249	-1	protein_coding	cenpf	centromere protein F [Source:ZFIN;Acc:ZDB-GENE-041111-205]	264	127	79	137	189	422	150	256	510	127	152	331	296.4039191374289	158.40810708157076	122.44272305679233	117.6910529197154	190.63210883114562	327.0881476101176	189.1234419591187	264.0400588138643	365.1189112181842	142.47032674963836	112.13539402230155	268.37341166290383	0.48602974562845497
ENSDARG00000007906	0.6552367953772578	0.9506799055234448	0.22643521969256236	12	16132612	16229402	1	protein_coding	lrp2b	low density lipoprotein receptor-related protein 2b [Source:ZFIN;Acc:ZDB-GENE-111115-1]	306	201	81	227	279	122	325	83	74	121	173	361	343.55908809111077	250.70889388500566	125.54253883038201	195.0063431589445	281.40930351264353	94.56102845600556	409.76745757809056	85.60673781855756	52.97803809832477	135.7394451709153	127.627783985909	292.6972858317471	0.48440335031818454
ENSDARG00000089124	0.05886540420949899	0.6764323832465698	0.8588331596351353	3	55138413	55139127	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	994	764	206	1034	1135	475	460	679	553	192	198	745	1116.0056652371375	952.9432583489768	319.28102467973696	888.2667789706987	1144.8012884833347	368.16793866067735	579.9785553412974	700.3249997445854	395.90344686991347	215.3882105191383	146.07110537115597	604.0428751929406	0.47020777637224387
ENSDARG00000102175	0.39899964263880794	0.8884880369770938	0.713066817138611	16	50289916	50292583	1	protein_coding	hamp	hepcidin antimicrobial peptide [Source:NCBI gene;Acc:402837]	6	8	132	38	10	214	40	42	13	60	74	46	6.736452707668838	9.97846343820918	204.58784105691885	32.644233656563394	10.08635496461088	165.86934499659992	50.43291785576499	43.31907214914961	9.306952638894892	67.30881578723073	54.59223130033102	37.29660705889298	0.4691976152896583
ENSDARG00000104773	0.47692811646122113	0.9092358825431905	-1.2971378295376939	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	0	0	0	336	274	333	222	517	519	0	385	684	0	0	0	288.64375022645527	276.3661260303381	258.10510226106436	279.9026940994957	533.2371500264369	371.5621861220345	0	284.0271493328033	554.584331049626	0.4637514736005971
ENSDARG00000111110	0.25288436897003513	0.8301172474186244	-0.4749692003138867	8	53794022	53803429	-1	protein_coding	BSN	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]	446	452	265	68	554	541	520	442	877	536	973	532	500.74298460338366	563.7831842588188	410.7255900006325	58.415997069639765	558.7840650394427	419.323904874582	655.6279321249449	455.88166404581256	627.8613434085246	601.2920876992612	717.814068313812	431.3433685941536	0.4531587689611196
ENSDARG00000068951	3.7886565305968316e-8	5.2197162945706016e-5	3.4004347924126637	18	15758375	15768336	1	protein_coding	si:ch211-219a15.4	si:ch211-219a15.4 [Source:ZFIN;Acc:ZDB-GENE-060503-308]	92	42	177	16	45	118	9	13	7	8	7	14	103.29227485092218	52.3869330505982	274.33369596268665	13.74494048697406	45.38859734074896	91.46066686728406	11.347406517547123	13.408284236641546	5.011436036328019	8.974508771630763	5.164129987869151	11.351141278793516	0.4520066101962133
ENSDARG00000075016	0.9545676597379906	0.9961921040992732	0.04184914907416259	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	101	534	38	42	171	87	147	408	121	205	144	66	113.39695391242545	666.0624345004628	58.89649969820391	36.08046877830691	172.47666989484603	67.43286455469249	185.34097311993634	420.8138437345962	86.6262514850986	229.9717872730383	106.23353117902253	53.51252317145514	0.44903981872341575
ENSDARG00000092532	0.927370216988977	0.9923705443261795	-0.071995076597726207	22	19188809	19268278	1	protein_coding	si:dkey-21e2.8	si:dkey-21e2.8 [Source:ZFIN;Acc:ZDB-GENE-050208-459]	91	89	24	28	110	4	87	12	14	75	113	134	102.16953273297739	111.01040575007714	37.197789283076155	24.053645852204607	110.94990461071967	3.1003615887214937	109.69159633628885	12.376877756899889	10.022872072656037	84.1360197340384	83.36381266131629	108.64663795416651	0.4417027488324823
ENSDARG00000069878	0.6013146293334387	0.940141519448593	-0.2680502858650872	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	41	156	102	375	177	240	182	354	48	186	381	234	46.03242683573706	194.58003704507902	158.09060445307364	322.14704266345456	178.52848287361257	186.0216953232896	229.4697762437307	365.1178938285467	34.364132820534984	208.65732894041525	281.0762179111638	189.72621851697733	0.4414570781906291
ENSDARG00000097275	0.9786045654830313	0.9984560919892156	0.07394323891496164	25	10843985	10857650	1	protein_coding	si:ch211-147g22.4	si:ch211-147g22.4 [Source:ZFIN;Acc:ZDB-GENE-131121-226]	0	0	56	0	0	58	0	0	56	29	71	0	0	0	86.79484166051103	0	0	44.95524303646166	0	0	40.09148829062415	32.532594297161516	52.379032734101386	0	0.4316569442910389
ENSDARG00000062788	8.690295925504965e-9	1.657774220435366e-5	2.5182231681225313	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	970	109	780	552	437	659	110	104	175	70	180	112	1089.0598544064621	135.9565643456001	1208.928151699975	474.2004468006051	440.7737119534954	510.7845717418661	138.6905241033537	107.26627389313236	125.28590090820047	78.52695175176918	132.79191397377815	90.80913023034813	0.430136368881735
ENSDARG00000029019	0.22447107717216336	0.8136831632382777	0.41363972237168356	16	26449615	26488169	1	protein_coding	epb41b	erythrocyte membrane protein band 4.1b [Source:ZFIN;Acc:ZDB-GENE-030130-1]	281	244	63	344	369	194	202	164	234	163	144	338	315.4905351424906	304.34313486538	97.6441968680749	295.5162204699423	372.18649819414145	150.36753705299245	254.6862351716132	169.1506626776318	167.52514750010806	182.8556162219768	106.23353117902253	274.0489823023006	0.4298214795071181
ENSDARG00000090901	0.7010986515480391	0.9605769076626521	0.2666526814947746	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	232	132	107	16	144	183	114	18	381	120	34	180	260.4761713631951	164.64464673045148	165.84014388704784	13.74494048697406	145.24351149039666	141.84154268400835	143.73381588893022	18.565316635349834	272.76530426299644	134.61763157446146	25.082917083935875	145.94324501305948	0.4279006026721265
ENSDARG00000015025	0.25242892500612574	0.8301172474186244	-0.3379858904197049	23	597082	637347	-1	protein_coding	l1camb	L1 cell adhesion molecule, paralog b [Source:NCBI gene;Acc:30656]	471	475	329	152	561	716	471	519	907	548	938	686	528.8115375520038	592.4712666436701	509.91969475550223	130.57693462625357	565.8445135146703	554.9647243811473	593.8476077516327	535.2999629859202	649.338926421359	614.7538508567072	691.9934183744662	556.2059226608823	0.4242190247475854
ENSDARG00000032010	0.04521005804147829	0.6399109553399911	-0.992901408416199	9	37320222	37339656	1	protein_coding	slc15a2	solute carrier family 15 member 2 [Source:NCBI gene;Acc:556684]	37	220	206	219	219	53	250	440	335	299	691	373	41.54145836395784	274.40774455075245	319.28102467973696	188.13387291545746	220.89117372497824	41.07979105055979	315.2057365985312	453.81885108632923	239.83301030998376	335.4222653396998	509.7734030882262	302.4268354992844	0.4162871949975177
ENSDARG00000033227	0.07735483020380829	0.7139264167525996	0.46156497734329516	14	36885524	36887063	1	protein_coding	lect2l	leukocyte cell-derived chemotaxin 2 like [Source:ZFIN;Acc:ZDB-GENE-070127-4]	131	219	143	454	272	141	100	197	289	140	298	140	147.07921745076965	273.1604366209763	221.63682781166207	390.012686317889	274.34885503741594	109.28774600243266	126.08229463941247	203.1870765091065	206.90071635697106	157.05390350353835	219.84439091214384	113.51141278793516	0.4136893984057372
ENSDARG00000093323	0.4192367015458013	0.8950157873513163	-1.8971112171305242	1	58091659	58102982	1	protein_coding	si:ch211-114l13.1	si:ch211-114l13.1 [Source:ZFIN;Acc:ZDB-GENE-070424-109]	0	0	0	57	3	0	46	0	0	59	94	1	0	0	0	48.966350484845094	3.0259064893832637	0	57.99785553412974	0	0	66.18700219077688	69.3468884085286	0.8107958056281083	0.41197188545336155
ENSDARG00000079227	1.0499940491312739e-5	0.0045682109516502565	3.199329627609624	12	30517386	30523229	-1	protein_coding	plekhs1	pleckstrin homology domain containing, family S member 1 [Source:ZFIN;Acc:ZDB-GENE-080204-50]	350	38	459	149	129	351	44	12	8	61	14	39	392.95974128068224	47.39770133149361	711.4077200388314	127.99975828494595	130.11397904348036	272.05672941031105	55.47620964134149	12.376877756899889	5.727355470089164	68.43062938368458	10.328259975738302	31.62103641949622	0.40756722402431195
ENSDARG00000099558	0.39234862242975266	0.8880034213411916	-0.3052850070513329	8	40532304	40555340	-1	protein_coding	NPC1L1	NPC1-like 1 [Source:NCBI gene;Acc:100616532]	763	256	590	382	421	1070	624	492	541	765	1229	1345	856.6522359918873	319.3108300226938	914.4456532089554	328.1604541265057	424.635544010118	829.3467249829995	786.7535185499338	507.45198803289543	387.31241366477974	858.1874012871917	906.6736792987409	1090.5203585698057	0.4044377168598092
ENSDARG00000043818	0.09520675834667194	0.7279159200676919	-0.4323591448484803	12	20699534	20785149	1	protein_coding	CASKIN2	si:ch211-119c20.2 [Source:ZFIN;Acc:ZDB-GENE-041001-137]	164	165	164	104	172	349	122	252	469	275	503	192	184.12970734294825	205.80580841306437	254.1848934343537	89.3421131653314	173.48530539130712	270.5065486159503	153.82039946008322	259.9144328948977	335.76621443397727	308.4987390248075	371.079626271169	155.67279468059678	0.40256421651016905
ENSDARG00000056498	0.021981449343253086	0.5333835247195041	-1.1675083132037585	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	73	226	82	237	287	139	590	235	211	160	408	1030	81.96017460997086	281.8915921294094	127.09244671717686	203.5969309633033	289.47838748433225	107.7375652080719	743.8855383725336	242.3805227392895	151.0590005236017	179.49017543261527	300.9950050072305	835.1196797969516	0.39934931410109187
ENSDARG00000070057	0.13344288091832446	0.7611929566657721	0.5404065442488429	9	11587629	11595736	1	protein_coding	si:dkey-69o16.5	si:dkey-69o16.5 [Source:ZFIN;Acc:ZDB-GENE-081104-432]	592	340	163	672	340	548	225	128	296	563	384	378	664.6633338233254	424.0846961238902	252.63498554755887	577.2875004529105	342.9360687967699	424.74953765484463	283.68516293867805	132.02002940693214	211.91215239329907	631.5810548035149	283.2894164773934	306.4808145274249	0.3982712351353403
ENSDARG00000113315	4.561108391283435e-10	1.131109269954379e-6	2.4858276677199815	12	46098784	46112892	-1	protein_coding	zgc:153932	zgc:153932 [Source:ZFIN;Acc:ZDB-GENE-070209-223]	333	69	278	119	193	275	33	53	41	32	55	59	373.8731252756205	86.06424715455418	430.8743925289654	102.22799487186958	194.66665081698997	213.1498592246027	41.60715723100611	54.664543426307844	29.352696784206966	35.89803508652305	40.575307047543326	47.83695253205839	0.3929417330286328
ENSDARG00000014717	0.3078421638266286	0.8491745320399131	-0.33210820654102263	17	918005	945883	-1	protein_coding	dync1h1	dynein, cytoplasmic 1, heavy chain 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7050]	525	706	448	303	1026	1568	757	670	1605	1215	1090	1140	589.4396119210234	880.5993984219602	694.3587332840882	260.2948104720713	1034.8600193690763	1215.3417427788254	954.4429704203524	691.0423414269104	1149.0506911866387	1363.003519691422	804.1288123967678	924.3072184160434	0.3926455561769876
