Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000088908	0.9331481391051916	0.9928846201239862	-0.04159147944020178	3	58702320	58710755	1	unprocessed_pseudogene	CU570691.1	NA	213	124	95	31	123	146	132	48	377	131	102	147	239.14407112224376	154.6661832922423	147.24124924550978	26.630822193512245	124.06216606471382	113.16319798833452	166.42862892402445	49.507511027599556	269.90162652795186	146.95758113545375	75.24875125180762	119.18698342733191	0.5475119015103032
ENSDARG00000100311	0.6317967115722802	0.9475993678935115	0.8935878926821661	4	51542447	51598177	1	protein_coding	si:dkey-165e24.1	si:dkey-165e24.1 [Source:ZFIN;Acc:ZDB-GENE-081103-19]	1	0	0	85	82	128	0	74	2	3	77	0	1.1227421179448063	0	0	73.0199963370497	82.7081107098092	99.2115708390878	0	76.32407950088265	1.431838867522291	3.365440789361536	56.80542986656066	0	0.5381323584344423
ENSDARG00000103306	0.6157324283362768	0.942916748852283	0.6299999517641659	4	71689470	71692940	-1	processed_transcript	BX927130.4	NA	1	3	3	105	65	87	0	74	2	8	80	6	1.1227421179448063	3.741923789328443	4.649723660384519	90.20117194576729	65.56130726997071	67.43286455469249	0	76.32407950088265	1.431838867522291	8.974508771630763	59.018628432790294	4.864774833768649	0.5369012827478614
ENSDARG00000096508	0.65655617103739	0.9506799055234448	0.3576378601671968	20	12203762	12208117	1	lincRNA	BX322618.1	NA	132	417	568	496	193	1771	644	221	1345	36	61	834	148.20195956871444	520.1274067166536	880.3476796994689	426.0931550961959	194.66665081698997	1372.6850934064414	811.9699774778163	227.94083202290628	962.9116384087407	40.385289472338435	45.0017041800026	676.2037018938423	0.5320814401183265
ENSDARG00000102440	0.36586267895064745	0.8768798488179577	0.485300005194983	KN150605.1	65045	76149	1	protein_coding	CABZ01070852.1	NA	46	25	44	148	147	185	19	125	53	48	179	38	51.64613742546109	31.182698244403692	68.19594701897294	127.14069950451007	148.26941797977992	143.39172347836907	23.95563598148837	128.92580996770718	37.94372998934071	53.84705262978458	132.0541811183683	30.810240613868114	0.5175459917209435
ENSDARG00000089475	0.21516945652062408	0.8099648410235141	1.3626573476710935	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	209	67	29	120	217	154	74	0	153	28	0	97	234.65310265046455	83.5696312950019	44.947328717050354	103.08705365230546	218.87390273205608	119.3639211657775	93.30089803316523	0	109.53567336545527	31.410780700707672	0	78.64719314592651	0.5127889978859896
ENSDARG00000117011	0.39890618223194	0.8884880369770938	-0.5005151787474977	13	159504	178764	1	protein_coding	ewsr1b	EWS RNA-binding protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-1600]	74	70	12	37	181	214	135	24	151	175	151	242	83.08291672791567	87.31155508433034	18.598894641538077	31.785174876127517	182.5630248594569	165.86934499659992	170.21109776320685	24.753755513799778	108.10383449793298	196.31737937942293	111.39766116689168	196.2125849620022	0.5021772654683848
ENSDARG00000043722	0.20506851743318755	0.8070028369704207	0.6037557276323059	25	16582172	16589461	-1	protein_coding	cpa4	carboxypeptidase A4 [Source:ZFIN;Acc:ZDB-GENE-040704-61]	1558	691	1121	836	911	2097	1083	485	1552	1305	330	401	1749.2322197580083	861.889779475318	1737.4467410970153	718.1731404443947	918.8669372760511	1625.364562887243	1365.471250944837	500.2321426747038	1111.1069611972978	1463.9667433722682	243.45184228525997	325.1291180568714	0.49823477039258235
ENSDARG00000012468	0.04028326442683124	0.6251618068473619	-0.7538087892703034	5	18827314	18897482	-1	protein_coding	aacs	acetoacetyl-CoA synthetase [Source:NCBI gene;Acc:393984]	249	173	138	122	234	410	410	243	357	673	268	411	279.5627873682568	215.78427185127353	213.88728837768787	104.80517121317722	236.02070617189457	317.7870628439531	516.9374080215912	250.63177457722276	255.58323785272896	754.980550413438	197.71240524984748	333.2370761131525	0.4973305791088917
ENSDARG00000088330	0.016814103428408823	0.5005677682126175	1.4320943169238949	3	55127549	55128258	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	326	165	42	192	378	212	93	41	196	58	11	156	366.01393045000685	205.80580841306437	65.09613124538326	164.93928584368874	381.26421766229123	164.31916420223916	117.2565340146536	42.28766566940795	140.32020901718454	65.06518859432303	8.115061409508666	126.48414567798488	0.4902434897622481
ENSDARG00000069878	0.6013146293334387	0.940141519448593	-0.2680502858650872	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	41	156	102	375	177	240	182	354	48	186	381	234	46.03242683573706	194.58003704507902	158.09060445307364	322.14704266345456	178.52848287361257	186.0216953232896	229.4697762437307	365.1178938285467	34.364132820534984	208.65732894041525	281.0762179111638	189.72621851697733	0.48948076311192845
ENSDARG00000044642	0.11792929897049581	0.7494032232462889	-0.7143296184289462	21	24531679	24535510	-1	protein_coding	sc5d	sterol-C5-desaturase [Source:ZFIN;Acc:ZDB-GENE-040912-56]	91	58	92	121	92	276	247	75	174	332	96	296	102.16953273297739	72.34385992701657	142.59152558512525	103.94611243274134	92.7944656744201	213.92494962178307	311.4232677593488	77.35548598062431	124.56998147443932	372.44211402267666	70.82235411934835	239.99555846592006	0.48252886360950714
ENSDARG00000023656	0.24551288751014344	0.8276858898113995	-1.9674211660963337	22	14093306	14094746	1	protein_coding	he1.1	hatching enzyme 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-021211-3]	87	40	0	0	0	0	49	52	490	27	81	25	97.67856426119816	49.892317191045905	0	0	0	0	61.78032437331211	53.63313694656618	350.8005225429613	30.288967104253825	59.756361288200175	20.269895140702708	0.47831118282958024
ENSDARG00000100131	0.09497847615958915	0.7279159200676919	0.8579481402090099	7	53152108	53210386	1	protein_coding	cdh29	cadherin 29 [Source:ZFIN;Acc:ZDB-GENE-141212-240]	407	300	484	487	446	124	93	300	72	332	351	363	456.9560420035362	374.1923789328443	750.1554172087024	418.361626072273	449.8514314216452	96.1112092503663	117.2565340146536	309.42194392249723	51.54619923080248	372.44211402267666	258.9442322488674	294.3188774430033	0.47723088328567437
ENSDARG00000099511	0.29645921598373703	0.8459563368835564	0.9969771912990746	22	7971101	8074212	-1	protein_coding	CABZ01034698.2	NA	89	136	3	85	82	105	7	145	8	4	110	8	99.92404849708777	169.63387844955608	4.649723660384519	73.0199963370497	82.7081107098092	81.3844917039392	8.825760624758873	149.5539395625403	5.727355470089164	4.4872543858153815	81.15061409508665	6.486366445024866	0.4764049566179688
ENSDARG00000115405	0.029874227380916375	0.5844727986868848	1.783289148662107	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	305	85	23	128	243	166	60	5	124	23	2	104	342.43634597316594	106.02117403097255	35.64788139628131	109.95952389579249	245.09842564004435	128.66500593194198	75.64937678364748	5.157032398708287	88.77400978638205	25.801712718438445	1.4754657108197573	84.32276378532326	0.47198689644734365
ENSDARG00000096242	0.16309178984275707	0.7896189300639924	-0.8318836540600049	3	28822065	28828569	-1	protein_coding	si:ch211-76l23.4	si:ch211-76l23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-8310]	33	35	170	351	44	58	119	266	215	202	439	220	37.05048989217861	43.65577754216517	263.48434075512273	301.5296319329935	44.37996184428787	44.95524303646166	150.03793062090085	274.35412361128084	153.9226782586463	226.60634648367676	323.8647235249367	178.37507723818382	0.47066419719344454
ENSDARG00000071644	0.6974809381069265	0.9603783428075786	-0.44865197411011287	22	6487048	6499077	-1	protein_coding	si:dkey-19a16.7	si:dkey-19a16.7 [Source:ZFIN;Acc:ZDB-GENE-060503-903]	120	0	204	212	132	149	225	0	412	219	155	326	134.72905415337678	0	316.1812089061473	182.12046145240632	133.13988553286362	115.48846917987564	283.68516293867805	0	294.95880670959195	245.67717762339214	114.34859258853119	264.3194326347633	0.46850868118976
ENSDARG00000058794	0.31211792960951124	0.8518833960363493	-0.6704489327007774	22	6073628	6082447	-1	protein_coding	si:dkey-19a16.2	si:dkey-19a16.2 [Source:ZFIN;Acc:ZDB-GENE-050208-493]	132	18	209	122	172	181	236	13	438	293	262	377	148.20195956871444	22.45154273597066	323.9307483401215	104.80517121317722	173.48530539130712	140.2913618896476	297.5542153490134	13.408284236641546	313.57271198738175	328.6913837609767	193.2860081173882	305.6700187217968	0.46767718794374785
ENSDARG00000094331	0.9749443388151242	0.9975514297351042	-0.05085940510227533	2	11337040	11337983	-1	sense_intronic	BX901918.2	NA	0	0	0	39	47	74	1	68	3	1	90	3	0	0	0	33.503292436999274	47.40586833367113	57.35668939134763	1.2608229463941247	70.1356406224327	2.1477583012834365	1.1218135964538454	66.39595698688908	2.4323874168843247	0.46657340934711733
ENSDARG00000104919	1.5120021473678518e-8	2.6285701358334975e-5	2.8918022544220037	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	617	42	495	261	268	384	35	55	70	39	98	53	692.7318867719455	52.3869330505982	767.2044039634457	224.21434169376437	270.31431305157156	297.6347125172634	44.12880312379436	56.727356385791154	50.114360363280184	43.75073026169997	72.29781983016811	42.97217769828974	0.461885584722188
ENSDARG00000036833	0.776391918252929	0.9711016269579178	0.17912278607095686	9	16097812	16109001	-1	protein_coding	upp2	uridine phosphorylase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-830]	150	139	281	122	86	503	144	199	16	231	456	254	168.41131769172097	173.37580223888452	435.52411618934997	104.80517121317722	86.74265269565356	389.8704697817278	181.55850428075397	205.24988946858983	11.454710940178328	259.1389407808383	336.40618206690465	205.9421346295395	0.45974307118691926
ENSDARG00000117109	0.7949765104359019	0.9727757584405498	-0.2065303456104526	15	4018362	4027367	-1	protein_coding	CR626884.6	si:dkey-83h2.2 [Source:NCBI gene;Acc:101885518]	31	58	56	50	53	8	43	100	5	40	175	8	34.805005656289	72.34385992701657	86.79484166051103	42.952939021793945	53.45768131243766	6.200723177442987	54.21538669494736	103.14064797416574	3.5795971688057278	44.87254385815382	129.10324969672877	6.486366445024866	0.4594433009853918
ENSDARG00000052734	0.021581185345104236	0.531303936819333	-0.9538199853255762	5	50972485	50992775	-1	protein_coding	hmgcra	3-hydroxy-3-methylglutaryl-CoA reductase a [Source:ZFIN;Acc:ZDB-GENE-040401-2]	393	317	395	479	492	1234	1232	881	609	1669	516	1566	441.2376523523089	395.3966137390388	612.2136152839616	411.48915582878595	496.2486642588553	956.4615501205808	1553.3338699575618	908.6691086524002	435.99493516053764	1872.306892481468	380.6701533914974	1269.7062316136175	0.4422393310227094
ENSDARG00000093405	0.15065692760850263	0.7802236097320082	1.4675443684138154	3	32961488	32965848	-1	protein_coding	casp6a	caspase 6, apoptosis-related cysteine peptidase a [Source:ZFIN;Acc:ZDB-GENE-030825-4]	149	104	47	77	173	177	56	0	102	56	0	79	167.28857557377614	129.72002469671935	72.84567067935747	66.14752609356267	174.49394088776822	137.1910003009261	70.60608499807098	0	73.02378224363684	62.821561401415345	0	64.05286864462056	0.44155817280896226
ENSDARG00000003523	0.20383973786611015	0.80636522969255775	0.6883391048430361	14	16345003	16352209	1	protein_coding	itln3	intelectin 3 [Source:ZFIN;Acc:ZDB-GENE-090527-4]	11	60	117	264	210	264	78	107	112	45	206	92	12.35016329739287	74.83847578656886	181.33922275499626	226.79151803507202	211.81345425682846	204.6238648556186	98.34418981874173	110.36049333235734	80.1829765812483	50.48161184042304	151.972968214435	74.59321411778596	0.43639871236587174
ENSDARG00000101557	0.5854572027925377	0.9378968094344206	-0.32591131206805607	10	44699734	44748270	1	protein_coding	scarb1	scavenger receptor class B, member 1 [Source:ZFIN;Acc:ZDB-GENE-031126-1]	112	123	514	897	175	521	130	166	627	634	1242	776	125.74711720981831	153.41887536246617	796.6526538125476	770.5757260509833	176.51121188069038	403.82209693097457	163.90698303123622	171.21347563711512	448.8814849682382	711.229820151738	916.2642064190693	629.1775451674121	0.43482555789727506
ENSDARG00000115701	0.011325270427583486	0.4255384565661256	0.8720117383313712	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	1436	788	474	1367	847	1771	547	267	1098	834	366	891	1612.257681368742	982.8786486636044	734.656338340754	1174.3333528558464	854.3142655025415	1372.6850934064414	689.6701516775862	275.38553009102253	786.0795382697378	935.592539442507	270.0102250800156	722.4190628146445	0.4330006387162694
ENSDARG00000045089	0.16046923247537132	0.7886762708639188	0.4804035567826647	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	896	1215	889	1200	949	1347	309	872	925	1243	1708	446	1005.9769376785465	1515.4791346780194	1377.8681113606126	1030.8705365230546	957.1950861415725	1044.046765001963	389.59429043578456	899.3864503347253	662.2254762290596	1394.41430039213	1260.0477170400727	361.6149293101363	0.4329930853604894
ENSDARG00000078683	0.4820746757790032	0.9101251439723852	0.25578446774939884	15	3766101	3804420	1	protein_coding	RNF14	zmp:0000000524 [Source:ZFIN;Acc:ZDB-GENE-130530-527]	225	137	175	234	174	110	88	206	167	115	420	104	252.61697653758142	170.88118637933223	271.23388018909696	201.01975462199565	175.5025763842293	85.25994368984108	110.95241928268298	212.46973482678143	119.55854543811131	129.00856359219222	309.847799272149	84.32276378532326	0.42988369605897314
ENSDARG00000071024	0.7437763791879843	0.9659067448152173	0.12307528205041601	22	30502555	30545975	1	protein_coding	zgc:171679	zgc:171679 [Source:ZFIN;Acc:ZDB-GENE-071004-95]	125	298	278	218	208	398	112	297	190	308	568	202	140.3427647431008	371.697763073292	430.8743925289654	187.2748141350216	209.7961832639063	308.4859780777886	141.21216999614197	306.3277244832722	136.02469241461765	345.5185877077844	419.0322618728111	163.78075273687787	0.42526299695970204
ENSDARG00000013522	0.715742708326441	0.9633209444617521	0.1141604968035134	6	60055168	60062097	1	protein_coding	pck1	phosphoenolpyruvate carboxykinase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-030909-11]	10183	7936	11443	10325	8655	15089	6202	10221	5503	9830	22010	16764	11432.882987031964	9898.635730703507	17735.59594859335	8869.781908000448	8729.740221870716	11695.339003054654	7819.623913536361	10542.00562943948	3939.704643987584	11027.4276531413	16237.500147571429	13592.180885549607	0.42444116348018734
ENSDARG00000012609	0.47529909825205724	0.9088090708623012	0.7280070038365913	9	32840114	32847642	-1	protein_coding	hpxa	hemopexin a [Source:NCBI gene;Acc:327588]	33	52	143	11	43	128	7	146	0	68	41	26	37.05048989217861	64.86001234835967	221.63682781166207	9.449646584794667	43.37132634782678	99.2115708390878	8.825760624758873	150.58534604228197	0	76.28332455886148	30.247047071805024	21.080690946330815	0.423549629416278
ENSDARG00000019532	0.1600919943508483	0.7884504968280049	-0.6218622806177326	25	4133488	4148719	-1	protein_coding	fads2	fatty acid desaturase 2 [Source:NCBI gene;Acc:140615]	292	300	236	433	245	986	717	289	356	713	424	1486	327.84069843988345	374.1923789328443	365.7782612835822	371.97245192873555	247.11569663296655	764.2391316198482	904.0100525645875	298.076472645339	254.8673184189678	799.8530942715918	312.79873069378857	1204.8425671633688	0.422967278576336
ENSDARG00000045414	0.2612382954344604	0.834150984041801	-0.524492759924239	24	8861272	8887825	-1	protein_coding	elovl2	ELOVL fatty acid elongase 2 [Source:ZFIN;Acc:ZDB-GENE-060421-5612]	285	285	324	391	198	838	630	192	377	1116	411	719	319.9815036142698	355.4827599862021	502.17015532152806	335.89198315042864	199.70982829929542	649.5257528371529	794.3184562282986	198.03004411039822	269.90162652795186	1251.9439736424915	303.20820357346014	582.9621842466098	0.4182797082554415
ENSDARG00000097721	0.5348567091316233	0.9256863398281449	0.40727409417092014	25	37331128	37337143	1	lincRNA	CU207301.3	NA	44	44	69	126	12	26	13	94	79	14	89	16	49.40065318957148	54.8815489101505	106.94364418884393	108.24140633492074	12.103625957533055	20.15235032668971	16.39069830312362	96.95220909571579	56.5576352671305	15.705390350353836	65.6582241314792	12.972732890049732	0.41659415137254174
ENSDARG00000031776	0.01354199689196089	0.45373115666061203	-0.952604638057583	3	32099507	32100999	1	protein_coding	fthl27	ferritin, heavy polypeptide-like 27 [Source:ZFIN;Acc:ZDB-GENE-040718-72]	492	457	944	2122	464	708	1133	2078	1794	1398	3503	1837	552.3891220288448	570.0197239076995	1463.1130451343288	1822.922732084935	468.0068703579448	548.7640012037044	1428.5123982645432	2143.262664903164	1284.3594641674952	1568.295407842476	2584.278192500805	1489.4318949388348	0.4164152731911599
ENSDARG00000103199	9.980755454732716e-13	6.187818863047916e-9	2.109555344205022	16	23339062	23346095	-1	protein_coding	si:dkey-247k7.2	si:dkey-247k7.2 [Source:ZFIN;Acc:ZDB-GENE-031118-45]	1852	908	1580	1563	1299	2140	338	485	215	361	427	631	2079.3184024337816	1132.555600236742	2448.8544611358466	1342.7088738212785	1310.2175099029532	1658.693449965999	426.15815588121416	500.2321426747038	153.9226782586463	404.97470831983816	315.0119292600182	511.6121533513363	0.41568764744695674
ENSDARG00000095147	0.5607786260165367	0.9306641394492894	-0.22577824487188797	22	11775269	11779560	1	protein_coding	krt96	keratin 96 [Source:ZFIN;Acc:ZDB-GENE-030131-221]	266	205	211	321	261	229	355	59	611	217	366	503	298.6494033733185	255.69812560411026	327.0305641137112	275.7578685199171	263.253864576344	177.4957009543055	447.59214596991427	60.85298230475779	437.4267740280599	243.43355043048444	270.0102250800156	407.8302902309385	0.41346058742162256
ENSDARG00000062788	8.690295925504965e-9	1.657774220435366e-5	2.5182231681225313	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	970	109	780	552	437	659	110	104	175	70	180	112	1089.0598544064621	135.9565643456001	1208.928151699975	474.2004468006051	440.7737119534954	510.7845717418661	138.6905241033537	107.26627389313236	125.28590090820047	78.52695175176918	132.79191397377815	90.80913023034813	0.4127195864942414
ENSDARG00000105422	0.08489439244377743	0.7180894759557264	0.9560869548453483	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	157	24	212	291	299	264	43	246	225	64	95	67	176.2705125173346	29.935390314627544	328.580472000506	249.98610510684074	301.5820134418653	204.6238648556186	54.21538669494736	253.72599401644771	161.08187259625774	71.7960701730461	70.08462126393847	54.323318977083254	0.40990750396497583
ENSDARG00000103659	0.48670364583503295	0.9117573849224068	-0.3790535949925465	7	65240227	65252938	1	protein_coding	bco1l	beta-carotene oxygenase 1, like [Source:ZFIN;Acc:ZDB-GENE-040426-1191]	72	136	316	382	117	562	137	162	197	422	847	653	80.83743249202605	169.63387844955608	489.7708922271693	328.1604541265057	118.01035308594729	435.60080321536987	172.73274365599508	167.0878497181485	141.03612845094568	473.4053377035228	624.8597285321672	529.4496610751547	0.40495940911123945
