Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count
ENSDARG00000058206	1.6969273636117125e-24	1.8304997889474346e-21	1.8126434969350609	14	11457500	11461002	1	protein_coding	si:ch211-153b23.5	si:ch211-153b23.5 [Source:ZFIN;Acc:ZDB-GENE-030131-9744]	1297	2066	1130	2025	1053	1006	338	438	676	417	622	532	1349.3387061136925	2335.9291687004984	1533.2013990977437	1516.5512649479485	1043.8702312417054	1323.4211905588818	422.8962905352358	448.36710159308785	480.0679705159522	464.67733547587426	454.3981810393504	428.13470975586876
ENSDARG00000055618	2.4629716846575236e-24	2.5360771623884947e-21	-1.4216162897416573	13	24279021	24284442	1	protein_coding	acta1b	actin alpha 1, skeletal muscle b [Source:ZFIN;Acc:ZDB-GENE-030131-55]	8896	4833	5169	10543	5373	4434	16337	16724	23423	14933	19557	17816	9254.986221732775	5464.446114389889	7013.378789324104	7895.802462393196	5326.414769669214	5833.051251429505	20440.404433355467	17119.843395074888	16634.071114489863	16640.35168024276	14287.243129560411	14337.68418986947
ENSDARG00000073820	1.0282825665737098e-23	1.0127689121997499e-20	3.449126864562432	14	11504504	11507426	-1	protein_coding	zgc:174917	zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]	143	255	135	292	144	130	10	24	36	36	23	9	148.7705743826199	288.3165237263442	183.17007865327028	218.68294783446962	142.7514846142503	171.01864291516367	12.511724572048397	24.568060361265086	25.565749909133547	40.11602896194598	16.80250508666408	7.242880428200787
ENSDARG00000062788	1.944434111169954e-23	1.8353027466805402e-20	3.5766214206496403	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	923	1961	984	1522	728	865	110	104	175	70	180	112	960.2464346514558	2217.210600107298	1335.1063510727256	1139.8474198769272	721.6880611053766	1137.9317393970505	137.62897029253236	106.46159489881538	124.27795094717698	78.00338964822829	131.49786589563195	90.13362310649869
ENSDARG00000117818	3.285281289817601e-23	2.9768590823295244e-20	2.037757371599688	7	936128	964628	1	lincRNA	CR926130.2	NA	312	403	167	396	256	227	69	57	71	87	88	90	324.59034410753435	455.65317279104596	226.5881713710825	296.57002514537663	253.78041709200056	298.6248610903242	86.33089954713394	58.34914335800458	50.42134009856894	96.94706999136945	64.28784554897562	72.42880428200787
ENSDARG00000052515	2.0736068883367813e-22	1.8066698785189656e-19	1.7182557087868127	12	20641102	20652923	1	protein_coding	calcoco2	calcium binding and coiled-coil domain 2 [Source:ZFIN;Acc:ZDB-GENE-050522-346]	283	279	160	267	264	186	68	86	114	62	117	87	294.42008776420585	315.4521965476472	217.09046358906107	199.96009271165545	261.7110551261256	244.68821217092645	85.0797270899291	88.03554962786656	80.95820804558957	69.08871654557363	85.47361283216077	70.01451080594094
ENSDARG00000077982	2.6675579295357666e-22	2.238081102880508e-19	1.5765841310401105	22	661505	665371	1	protein_coding	elf3	E74-like factor 3 (ets domain transcription factor, epithelial-specific ) [Source:ZFIN;Acc:ZDB-GENE-030131-8760]	788	987	552	1073	787	700	269	250	263	343	375	280	819.7986896049265	1115.9545447760852	748.9620993822607	803.5849418711846	780.1765166070486	920.8696156970351	336.56539098810185	255.91729542984467	186.77200628061453	382.21660927631865	273.95388728256654	225.3340577662467
ENSDARG00000018566	1.7649141201254156e-21	1.4278785558286086e-18	2.3397351725703714	25	35019693	35041057	1	protein_coding	flnca	filamin C, gamma a (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-070503-1]	1033	3198	1149	4915	1949	2990	458	650	1408	613	921	833	1074.685338022702	3615.828403438623	1558.9808916489449	3680.9133171452677	1932.1016910637074	3933.428787048764	573.0369853998166	665.3849681175961	999.904885335001	683.0868264909135	672.8307471659834	670.368821854584
ENSDARG00000071113	1.984769399471617e-21	1.5503786622838117e-18	0.9776088887326919	6	10170241	10233650	-1	protein_coding	xirp2a	xin actin binding repeat containing 2a [Source:ZFIN;Acc:ZDB-GENE-040108-7]	3388	4388	2885	6094	4243	3398	2077	1970	2410	2105	2534	3050	3524.7182238343794	4961.305514161562	3914.4124215902575	4563.883164737184	4206.212147349056	4470.164220197893	2598.685193614452	2016.628287987176	1711.4849244725515	2345.673360136008	1851.1977343307296	2454.5317006680443
ENSDARG00000062221	9.348631740408319e-21	7.059151827182322e-18	1.362981408103321	5	23888314	23909934	-1	protein_coding	arap1a	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1a [Source:ZFIN;Acc:ZDB-GENE-030131-6226]	320	382	278	446	346	274	124	129	152	127	152	205	332.913173443625	431.9094590724058	377.1946804859936	334.01573539100497	343.000094975907	360.45467814426803	155.14538469340013	132.05332444179984	107.94427739411942	141.52043550464276	111.04264231186697	164.97672086457348
ENSDARG00000041065	1.233723605490076e-20	9.015335753279579e-18	1.3378969639973914	5	3568016	3584815	-1	protein_coding	hspb1	heat shock protein, alpha-crystallin-related, 1 [Source:NCBI gene;Acc:368243]	993	1017	734	1385	1147	676	315	248	547	467	565	426	1033.0711913422488	1149.874135802714	995.9025017148176	1037.2461738039055	1137.0552281426744	889.296943158851	394.11932401952447	253.8699570664059	388.4573666748903	520.3940423674659	412.75719017240027	342.82967360150394
ENSDARG00000068951	5.846747074223232e-20	4.1389487960118394e-17	4.826835825815893	18	15758375	15768336	1	protein_coding	si:ch211-219a15.4	si:ch211-219a15.4 [Source:ZFIN;Acc:ZDB-GENE-060503-308]	112	412	160	243	130	190	9	13	7	8	7	14	116.51961070526875	465.8290500990346	217.09046358906107	181.98615179375383	128.87286805453152	249.9503242606238	11.260552114843557	13.307699362351922	4.971118037887079	8.914673102654662	5.113805895941242	11.266702888312336
ENSDARG00000036371	6.730629872090704e-20	4.6202714694688096e-17	-1.1436147444492322	1	53945934	53953532	1	protein_coding	acta1a	actin alpha 1, skeletal muscle a [Source:ZFIN;Acc:ZDB-GENE-050417-267]	1150	1076	1097	1612	1448	1040	2419	2343	4777	3033	3480	3234	1196.4067170630274	1216.5826648217505	1488.4264909825	1207.2496983190583	1435.445484176628	1368.1491433213093	3026.5861739785073	2398.456892768504	3392.4329809980823	3379.775440043949	2542.2920739822175	2602.6083672001496
ENSDARG00000104899	7.03914131802358e-20	4.689931419917298e-17	7.968789078525992	8	7828414	7848287	1	processed_transcript	CR931813.2	NA	119	214	131	152	142	155	1	3	2	0	1	1	123.80208637434804	241.95974932328494	177.74281706354375	113.83495914671022	140.76882510571906	203.90684347577204	1.2511724572048397	3.071007545158136	1.4203194393963083	0	0.7305436994201775	0.8047644920223097
ENSDARG00000030722	8.62247873584001e-20	5.580714594370964e-17	2.763251661783273	2	23749614	23768832	-1	protein_coding	xirp1	xin actin binding repeat containing 1 [Source:NCBI gene;Acc:497637]	613	1971	587	3523	858	1273	226	238	380	255	367	316	637.7367978779441	2228.5171304495075	796.4506382923678	2638.424743906974	850.5609291599081	1674.6671725461795	282.76497532829376	243.63326524921212	269.86069348529855	284.15520514711733	268.10953768720515	254.30557947904984
ENSDARG00000058656	1.3193081663652454e-19	8.301746636853307e-17	0.8169319576095766	9	7515864	7539326	-1	protein_coding	desma	desmin a [Source:ZFIN;Acc:ZDB-GENE-980526-221]	6620	5516	5644	6698	6247	3930	2622	3757	4692	3078	4309	3706	6887.141275614992	6236.682136762803	7657.866103104129	5016.227344504375	6192.836974897373	5170.02512812764	3280.5741827910897	3845.9251157197054	3332.069404823739	3429.920476246381	3147.9128008015446	2982.4572074346797
ENSDARG00000099197	6.773102021583598e-18	4.1467859485117094e-15	-0.5694605304618156	17	117024	125091	-1	protein_coding	actc1b	actin alpha cardiac muscle 1b [Source:ZFIN;Acc:ZDB-GENE-000322-1]	206084	174474	149463	263142	209883	153064	233386	252423	411210	242224	426059	397097	214400.24511236252	197269.55749266737	202793.69974632395	197070.78170910277	208063.26281453262	201359.98122435855	292006.1350972087	258397.64585715072	292024.77833707794	269918.47220217786	311254.7180312614	319569.5654885831
ENSDARG00000102758	9.188718077910864e-18	5.477685016287232e-15	2.184353505891655	8	52479026	52490474	1	protein_coding	FO704661.1	gamma-glutamyl hydrolase [Source:NCBI gene;Acc:553228]	131	157	90	198	106	95	24	44	29	34	33	39	136.28633037848397	177.51252637269036	122.11338576884685	148.28501257268832	105.08095395215648	124.9751621303119	30.028138972916153	45.041443995652664	20.59463187124647	37.887360686282314	24.107942080865858	31.385815188870076
ENSDARG00000100872	1.39463994015867e-17	8.100712452413936e-15	1.9712300878619373	24	9298198	9299478	1	protein_coding	otud1	OTU deubiquitinase 1 [Source:ZFIN;Acc:ZDB-GENE-170421-2]	284	223	135	293	141	165	47	56	69	33	68	81	295.4604414312172	252.13562663127357	183.17007865327028	219.4318620393822	139.77749535145344	217.0621237000154	58.80510548862746	57.325474176285205	49.00102065917263	36.77302654845048	49.67697156057207	65.18592385380708
ENSDARG00000028731	3.106898815802944e-17	1.7595144718596025e-14	1.55739455246007	9	41156287	41208343	1	protein_coding	stat4	signal transducer and activator of transcription 4 [Source:ZFIN;Acc:ZDB-GENE-030616-264]	319	439	227	358	316	218	96	122	150	107	142	150	331.87281977661365	496.3566820230004	307.99709521698037	268.11128535869904	313.26020234793816	286.7851088885052	120.11255589166461	124.8876401697642	106.52395795472312	119.23375274800611	103.7372053176652	120.71467380334644
ENSDARG00000079111	1.2794141353528994e-16	7.068919123938836e-14	-0.7977232724674433	25	14087045	14125498	1	protein_coding	actc1c	actin alpha cardiac muscle 1c [Source:ZFIN;Acc:ZDB-GENE-040625-46]	1091	812	790	1098	946	697	1314	1429	2030	1479	1729	2106	1135.025850709359	918.0902637874176	1071.884163970989	822.3077969939987	937.7979475352834	916.923031629762	1644.0406087671593	1462.823260676992	1441.624230987253	1648.1001898532807	1263.1100562974868	1694.834020198984
ENSDARG00000101040	2.8447962076365705e-16	1.534361154561696e-13	4.560314108337396	2	45191049	45193014	1	protein_coding	ccl20a.3	chemokine (C-C motif) ligand 20a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-081022-193]	36	46	43	67	41	43	2	0	1	3	2	2	37.45273201240781	52.010039574164054	58.34306208956016	50.177251729142	40.644519924890716	56.56770496424644	2.5023449144096794	0	0.7101597196981542	3.343002413495498	1.461087398840355	1.6095289840446194
ENSDARG00000093494	3.3448516788067545e-16	1.762114536744405e-13	1.5114331149433042	1	52398205	52400660	1	protein_coding	si:ch211-217k17.9	si:ch211-217k17.9 [Source:ZFIN;Acc:ZDB-GENE-061207-21]	369	637	479	675	626	434	128	164	240	198	252	348	383.89050312718007	720.22598279875	649.9145753697516	505.51708831598285	620.5724261702826	570.9391617321618	160.15007452221948	167.8817458019781	170.438332727557	220.63815929070287	184.0970122538847	280.0580432237638
ENSDARG00000079227	3.888127512843957e-16	2.0017671033739584e-13	4.120322210380876	12	30517386	30523229	-1	protein_coding	plekhs1	pleckstrin homology domain containing, family S member 1 [Source:ZFIN;Acc:ZDB-GENE-080204-50]	408	878	405	943	638	383	44	12	8	61	14	39	424.46429614062185	992.7133640460008	549.5102359598109	706.2260952325508	632.4683832214702	503.8472325885206	55.05158811701295	12.284030180632543	5.681277757585233	67.9743824077418	10.227611791882484	31.385815188870076
ENSDARG00000054160	4.186670269430034e-16	2.1075698136310791e-13	3.53670669814802	10	40786196	40819136	-1	protein_coding	zgc:113625	zgc:113625 [Source:ZFIN;Acc:ZDB-GENE-050320-47]	106	121	60	79	71	48	11	5	2	8	7	3	110.27748870320077	136.80901714073588	81.4089238458979	59.16422218809281	70.38441255285953	63.145345076368116	13.762897029253237	5.118345908596893	1.4203194393963083	8.914673102654662	5.113805895941242	2.414293476066929
ENSDARG00000117266	4.618547079147438e-16	2.2744336300853676e-13	3.7129831652987932	12	46071521	46083500	-1	lincRNA	FO904966.1	NA	71	223	56	113	74	117	4	3	4	10	6	27	73.8651103578043	252.13562663127357	75.98166225617138	84.6273051551201	73.3584018156564	153.91677862364728	5.004689828819359	3.071007545158136	2.8406388787926167	11.143341378318327	4.3832621965210645	21.72864128460236
ENSDARG00000039255	5.0074973137772945e-16	2.413507162744618e-13	0.6610885130774724	23	24926407	24939148	1	protein_coding	klhl21	kelch-like family member 21 [Source:NCBI gene;Acc:404613]	990	1064	664	1457	1020	887	551	700	1061	650	1012	834	1029.9501303412148	1203.014828411099	900.9254238946035	1091.1679965576104	1011.1563493509398	1166.873355890386	689.3960239198667	716.5684272035651	753.4794625997415	724.3171895906913	739.3102238132196	671.1735863466063
ENSDARG00000039486	6.875604829461291e-16	3.2448557542038883e-13	1.2757976425146067	13	25486608	25498661	1	protein_coding	bag3	BCL2 associated athanogene 3 [Source:ZFIN;Acc:ZDB-GENE-040801-40]	321	449	294	835	450	350	139	285	296	184	272	327	333.9535271106363	507.66321236521	398.9037268448997	625.3433611019937	446.0983894195322	460.43480784851755	173.9129715514727	291.7457167900229	210.20727703065361	205.03748136105722	198.70788624228828	263.15798889129525
ENSDARG00000076914	9.696849501653627e-16	4.4829128930808084e-13	1.9435103432852396	9	18572970	18587754	1	protein_coding	lacc1	laccase (multicopper oxidoreductase) domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-081104-155]	71	68	77	155	99	72	20	18	29	22	40	27	73.8651103578043	76.88440632702512	104.47478560223564	116.08170176144792	98.14164567229709	94.71801761455218	25.023449144096794	18.426045270948816	20.59463187124647	24.51535103230032	29.221747976807098	21.72864128460236
ENSDARG00000076146	1.5978794645300737e-15	7.239352701999952e-13	1.6623444890691885	7	2244859	2249885	1	protein_coding	zgc:172075	zgc:172075 [Source:ZFIN;Acc:ZDB-GENE-080215-3]	160	125	112	173	120	113	33	72	58	48	57	43	166.4565867218125	141.3316292776197	151.96332451234275	129.56215744987412	118.95957051187526	148.65466653394995	41.28869108775971	73.70418108379526	41.18926374249294	53.48803861592797	41.64099086695012	34.604873156959314
ENSDARG00000070041	4.979693919919202e-15	2.2118628699594056e-12	3.3887496561538644	12	30528623	30540755	-1	protein_coding	zgc:153920	zgc:153920 [Source:ZFIN;Acc:ZDB-GENE-061013-702]	39	92	29	88	44	36	7	2	1	8	5	6	40.573793013441794	104.02007914832811	39.34764652551732	65.90445003230592	43.61850918768759	47.35900880727609	8.758207200433878	2.047338363438757	0.7101597196981542	8.914673102654662	3.6527184971008873	4.828586952133858
ENSDARG00000096874	3.1498486074077876e-14	1.3721830866078578e-11	0.8960827465582661	7	66565572	66576522	1	protein_coding	tmem176l.3b	transmembrane protein 176l.3b [Source:ZFIN;Acc:ZDB-GENE-080829-14]	593	600	502	755	572	488	244	356	495	370	397	388	616.9297245377176	678.3918205325746	681.1213295106791	565.4302247089882	567.0406194399387	641.9776749430758	305.2860795579809	364.4262286920988	351.52906125058627	412.3036309977781	290.02584866981044	312.24862290465614
ENSDARG00000053773	7.262058614426804e-14	3.1039134677851016e-11	1.0491818568714626	17	27434626	27447527	1	protein_coding	vgll2b	vestigial-like family member 2b [Source:ZFIN;Acc:ZDB-GENE-050809-113]	223	266	161	313	232	211	115	106	185	105	160	157	231.99886774352615	300.75370710277474	218.4472789864927	234.41014613763355	229.98850298962552	277.57641273153484	143.88483257855657	108.50893326225413	131.37954814415852	117.00508447234243	116.88699190722839	126.34802524750262
ENSDARG00000093316	9.236339517547139e-14	3.874644427611025e-11	1.3769059057853985	20	35719375	35750810	-1	protein_coding	adgrf8	adhesion G protein-coupled receptor F8 [Source:ZFIN;Acc:ZDB-GENE-130531-41]	130	181	88	199	135	144	45	42	51	65	91	79	135.24597671147265	204.64819919399335	119.39975497398359	149.03392677760087	133.82951682585966	189.43603522910436	56.302760574217785	42.9941056322139	36.21814570460586	72.43171895906913	66.47947664723615	63.57639486976246
ENSDARG00000029290	1.5102433404276794e-13	6.220280434674221e-11	1.012123315423311	20	26538137	26541177	1	protein_coding	stx11b.1	syntaxin 11b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1893]	362	336	262	469	386	248	127	156	333	147	247	258	376.60802745810076	379.8994194982418	355.4856341270875	351.24076210399403	382.6532851465321	326.2509495612353	158.89890206501462	159.69239234822308	236.4831866594853	163.8071182612794	180.44429375678385	207.6292389417559
