Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_4 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	% variance explained
ENSDARG00000020711	NA	NA	-0.18771733473706886	20	29492469	29499426	-1	protein_coding	rrm2	ribonucleotide reductase regulatory subunit M2 [Source:NCBI gene;Acc:100330864]	11	4	351	361	9	7	14	5	491	395	480	303	12.25767551615016	3.219057968089239	396.85921501155616	451.67325705094714	11.839752201819023	5.242399434387971	10.227611791882484	4.956648771328136	348.68842237179365	404.3493267791546	651.2713907671832	315.2271611044324	0.7642771400274848
ENSDARG00000091211	0.7519231092573558	0.9997058626494543	-0.26182524527969053	13	12653975	12660318	-1	protein_coding	adh8a	alcohol dehydrogenase 8a [Source:ZFIN;Acc:ZDB-GENE-030529-3]	24	72	51	113	62	19	27	52	32	109	15	95	26.744019307963985	57.9430434256063	57.66330474526884	141.38248766414688	81.56273739030883	14.229369893338777	19.72467988434479	51.54914722181261	22.725111030340933	111.57994080741227	20.352230961474476	98.83359836607617	0.7150860007397001
ENSDARG00000077058	0.07982150791862051	0.8366183377560966	2.4414532584366175	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	5	1	73	0	21	123	43	5	4	110	328	472	5.571670689159164	0.8047644920223097	82.53767149812991	0	27.626088470911053	92.11644720424576	31.41337907506763	4.956648771328136	2.8406388787926167	112.60360998913166	445.0354503575752	491.0469308293469	0.714884835492661
ENSDARG00000079056	0.5209914189455946	0.9997058626494543	0.19477671568236196	13	13693722	13737694	1	protein_coding	si:ch211-194c3.5	si:ch211-194c3.5 [Source:ZFIN;Acc:ZDB-GENE-090313-63]	831	1831	1491	1640	1417	1278	1567	1915	2134	1557	733	1441	926.011668538253	1473.5237848928489	1685.803674023448	2051.922829815937	1864.1032077752839	957.1123538782609	1144.7619769914181	1898.396479418676	1515.480841835861	1593.8529159370726	994.545686317386	1499.1496341633238	0.7017064768530334
ENSDARG00000095464	0.5306274539863896	0.9997058626494543	-0.3764475659365655	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	494	495	330	343	370	382	602	257	340	36	198	50	550.4810640889253	398.3584235510433	373.115501292916	429.15215282126	486.74536829700423	286.0852262766007	439.7873070509468	254.77174684626618	241.4543046973724	36.85209054189763	268.6494486914631	52.0176833505664	0.6896618668460901
ENSDARG00000092858	4.1476712801328137e-4	0.031303916447337245	1.12597862053767	13	20535159	20540790	-1	protein_coding	si:ch1073-126c3.2	si:ch1073-126c3.2 [Source:ZFIN;Acc:ZDB-GENE-030131-4602]	57	64	146	74	81	255	107	159	146	118	16	100	63.51704585641447	51.50492748942782	165.07534299625982	92.58676183315814	106.5577698163712	190.97312225270463	78.16817583795898	157.62143092823473	103.6833190759305	120.79296344288667	21.709046358906107	104.0353667011328	0.6812229056276773
ENSDARG00000009443	0.418674810579243	0.9997058626494543	-0.4971085969714085	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	6329	2027	3375	1267	1111	2034	1628	1329	2684	2538	4507	7177	7052.62075833767	1631.2576253292216	3815.9539904957323	1585.235503278532	1461.551632913437	1523.2914927921618	1189.325142656049	1317.4772434190186	1906.0686876698458	2598.072383203783	6115.166996224364	7466.618268140302	0.6811076814917436
ENSDARG00000094910	0.1100568150286769	0.9054920430315484	-0.7421917309780356	1	43945629	43948826	-1	protein_coding	si:dkey-22i16.7	si:dkey-22i16.7 [Source:ZFIN;Acc:ZDB-GENE-090313-259]	205	223	34	79	61	257	274	111	234	101	140	234	228.4384982555257	179.46248172097506	38.44220316351256	98.84262411918233	80.24720936788448	192.47095066252976	200.16897364112862	110.03760272348461	166.17737440936807	103.39058735365724	189.95415564042844	243.44275808065078	0.6707759722888854
ENSDARG00000105265	0.8981583966788339	0.9997058626494543	-0.26545490659294785	13	330611	337318	-1	protein_coding	zgc:171534	zgc:171534 [Source:ZFIN;Acc:ZDB-GENE-080218-6]	0	342	279	222	282	0	899	323	328	0	248	311	0	275.2294562716299	315.4521965476472	277.7602854994744	370.9789023236627	0	656.7587857787396	320.19951062779757	232.93238806099455	0	336.49021856304466	323.549990440523	0.6431800332538948
ENSDARG00000101890	0.5308593721159255	0.9997058626494543	-0.36198763066524264	2	51613453	51634431	-1	protein_coding	pigr	polymeric immunoglobulin receptor [Source:ZFIN;Acc:ZDB-GENE-060503-327]	95	156	101	84	73	169	191	34	163	27	79	25	105.8617430940241	125.5432607554803	114.19595645631672	105.09848640520653	96.03354563697651	126.56650063022386	139.5338465892539	33.705211645031326	115.75603431079912	27.63906790642322	107.1884163970989	26.0088416752832	0.6086188134497325
ENSDARG00000067701	0.03331751672336902	0.6035341319544055	0.8777229050133714	14	923522	933630	1	protein_coding	myoz3a	myozenin 3a [Source:ZFIN;Acc:ZDB-GENE-111012-4]	184	515	546	152	484	404	294	332	487	159	407	288	205.03748136105722	414.4537133914895	617.3365566846429	190.17821349513562	636.7155628533785	302.56133878467716	214.77984762953218	329.1214784161882	345.8477834930011	162.7633998933812	552.2238667546741	299.62185609926246	0.6007941996837283
ENSDARG00000103285	0.9016098624434036	0.9997058626494543	-0.1710173336887946	KN149948.1	69090	81179	-1	protein_coding	CCDC134	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	1	184	5	4	1	177	140	89	207	87	106	126	1.1143341378318328	148.07666653210498	5.653265171104788	5.004689828819359	1.3155280224243358	132.55781426952439	102.27611791882485	88.22834812964082	147.00306197751792	89.05921880958594	143.82243212775296	131.08456204342733	0.5795810871367199
ENSDARG00000076819	0.5672703140473019	0.9997058626494543	0.7753622911094734	15	41422248	41438821	-1	protein_coding	nlrc8	NLR family CARD domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-070912-363]	38	105	49	0	75	87	56	69	134	0	46	116	42.344697237609644	84.50027166234251	55.40199867682693	0	98.66460168182519	65.15553582739335	40.91044716752994	68.40175304432827	95.16140243955266	0	62.41350828185506	120.68102537331406	0.5707830218373854
ENSDARG00000019294	0.4185736551527286	0.9997058626494543	0.5147820846295831	7	73453486	73455918	1	protein_coding	cbln8	cerebellin 8 [Source:ZFIN;Acc:ZDB-GENE-080204-13]	155	105	116	41	91	405	308	210	16	61	217	118	172.72179136393407	84.50027166234251	131.1557519696311	51.29807074539843	119.71305004061456	303.31025298958974	225.00745942141467	208.1792483957817	11.362555515170467	62.4438200848821	294.42894124266405	122.76173270733672	0.5423714701541763
ENSDARG00000100442	0.5757747574965939	0.9997058626494543	0.19539944349047114	22	23641801	23668468	-1	protein_coding	cfh	complement factor H [Source:ZFIN;Acc:ZDB-GENE-050208-661]	724	1163	620	701	1004	1450	807	572	1712	690	925	587	806.7779157902469	935.9411042219461	701.0048812169938	877.0718925005926	1320.790134514033	1085.9255971232224	589.5487654320832	567.0406194399387	1215.7934401232399	706.3317353863713	1255.0542426242594	610.6876025356496	0.5363443484971513
ENSDARG00000094104	0.6515911910322176	0.9997058626494543	0.674055897133716	20	45989179	45996430	1	lincRNA	AL929237.1	si:ch211-213i16.3 [Source:NCBI gene;Acc:100536429]	79	55	7	1	96	112	6	2	4	0	5	128	88.03239688871479	44.26204706122703	7.914571239546704	1.2511724572048397	126.29069015273623	83.87839095020753	4.3832621965210645	1.9826595085312544	2.8406388787926167	0	6.7840769871581585	133.16526937745	0.5310525456005286
ENSDARG00000091187	0.3743235720031824	0.9997058626494543	0.32425941512360673	21	37049427	37075542	-1	protein_coding	BX649250.2	ubiquitin interaction motif containing 1 [Source:NCBI gene;Acc:100535018]	266	677	531	240	427	403	357	297	798	269	410	510	296.4128806632675	544.8255610991037	600.3767611713286	300.2813897291615	561.7304655751914	301.8124245797646	260.80410069300336	294.42493701689125	566.707456319127	275.36700988251283	556.294312946969	530.5803701757774	0.5209726780341073
ENSDARG00000117636	0.5168893919066594	0.9997058626494543	0.7745693949869296	1	59454067	59492590	-1	lincRNA	FP236157.7	NA	88	0	80	51	58	128	107	149	4	0	1	0	98.06140412920128	0	90.45224273767661	63.80979531744682	76.30062530061147	95.8610182288086	78.16817583795898	147.70813338557844	2.8406388787926167	0	1.3568153974316317	0	0.5143177174543399
ENSDARG00000010231	0.3731181901382947	0.9997058626494543	-0.3200535253117933	15	9053059	9069172	1	protein_coding	ppm1na	protein phosphatase, Mg2+/Mn2+ dependent, 1Na (putative) [Source:ZFIN;Acc:ZDB-GENE-040426-2731]	200	266	114	282	113	334	385	331	155	234	116	135	222.86682756636654	214.06735487793438	128.8944459011892	352.8306329317648	148.65466653394995	250.13734444079745	281.2593242767683	328.1301486619226	110.07475655321389	239.5385885223346	157.39058610206928	140.4477450465293	0.4931871513009718
ENSDARG00000039069	0.8806597285414293	0.9997058626494543	-0.10387666477967925	13	35391609	35472531	-1	protein_coding	slx4ip	SLX4 interacting protein [Source:NCBI gene;Acc:393383]	39	187	127	169	174	47	182	95	166	127	13	98	43.45903137544148	150.4909600081719	143.59293534606164	211.4481452676179	228.90187590183442	35.19896763089066	132.9589532944723	94.17632665523458	117.88651346989359	130.00598607836108	17.638600166611212	101.95465936711015	0.4924875813540426
ENSDARG00000075016	0.4761292589408306	0.9997058626494543	-0.3905220210939245	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	205	66	75	147	102	120	144	127	121	408	163	217	228.4384982555257	53.11445647347244	84.79897756657182	183.92235120911144	134.18385828728225	89.86970458950806	105.19829271650556	125.89887879173465	85.92932608347665	417.6570261415065	221.16090978135597	225.7567457414582	0.48960895053972503
ENSDARG00000076321	0.9071919077387285	0.9997058626494543	-0.07603285633524247	9	48297412	48371379	-1	protein_coding	col28a2a	collagen, type XXVIII, alpha 2a [Source:ZFIN;Acc:ZDB-GENE-030131-4444]	78	463	526	357	44	394	472	241	1051	653	283	333	86.91806275088295	372.6059598063294	594.7234960002237	446.66856722212776	57.88323298667078	295.0721967355515	344.81662612632374	238.91047077801616	746.37786540276	668.4559756627542	383.97875747315175	346.43777111477226	0.48475951317543997
ENSDARG00000056587	0.39984128919024614	0.9997058626494543	0.40888447916827125	7	27455321	27697234	1	protein_coding	cyp2r1	cytochrome P450, family 2, subfamily R, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-110114-1]	39	185	87	57	142	144	139	95	56	137	230	190	43.45903137544148	148.8814310241273	98.36681397722332	71.31683006067585	186.80497918425567	107.84364550740968	101.54557421940467	94.17632665523458	39.76894430309663	140.24267789555486	312.0675414092753	197.66719673215235	0.4794826449112348
ENSDARG00000055518	0.15496352393096316	0.9655469807755511	0.4511330432659102	21	28445052	28472239	1	protein_coding	pygma	phosphorylase, glycogen, muscle A [Source:ZFIN;Acc:ZDB-GENE-050522-482]	823	2009	1779	786	1272	1676	1215	1094	2772	942	1338	2065	917.0969954355984	1616.7718644728202	2011.4317478790838	983.421551363004	1673.351644523755	1255.1802074334626	887.6105947955157	1084.5147511665962	1968.5627430032832	964.2963691796547	1815.419001763523	2148.3303223783923	0.4783027837384683
ENSDARG00000098174	0.9683279921997215	0.9997058626494543	0.03986836158112866	KN150631.1	20777	25082	1	protein_coding	ACADSB	acyl-CoA dehydrogenase, short/branched chain-like [Source:NCBI gene;Acc:100037342]	135	166	146	10	100	16	24	15	15	14	17	11	150.43510860729742	133.5909056757034	165.07534299625982	12.511724572048397	131.5528022424336	11.982627278601075	17.533048786084258	14.869946313984407	10.652395795472312	14.331368544071301	23.06586175633774	11.443890337124609	0.47545455502875256
ENSDARG00000075826	0.1488951039885173	0.9612199460392938	-1.8577232289101557	17	43889371	43920385	1	protein_coding	msh4	mutS homolog 4 [Source:ZFIN;Acc:ZDB-GENE-131121-643]	108	3	1	32	1	76	85	2	75	71	110	88	120.34808688583794	2.414293476066929	1.1306530342209578	40.03751863055487	1.3155280224243358	56.91747957335511	62.09621445071509	1.9826595085312544	53.26197897736156	72.68051190207588	149.2496937174795	91.55112269699687	0.4733282002050712
ENSDARG00000101816	0.6939829021744277	0.9997058626494543	-0.16827684606678747	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	2818	3613	2611	1329	1006	3155	1678	1325	3991	1297	1351	2741	3140.193600410105	2907.6141096766046	2952.1350723509204	1662.808195625232	1323.4211905588818	2362.8243164991495	1225.8523276270578	1313.511924401956	2834.247441315333	1327.698928690034	1833.0576019301343	2851.6094012780504	0.47137125518770406
ENSDARG00000097728	0.5034458233630301	0.9997058626494543	1.9107293213007601	4	29139757	29142639	-1	lincRNA	CR388132.1	NA	0	0	0	0	1	118	87	151	0	78	37	45	0	0	0	0	1.3155280224243358	88.37187617968293	63.557301849555444	149.6907928941097	0	79.84619617411154	50.20216970497037	46.815915015509766	0.47011714723038545
ENSDARG00000045015	0.6505026121495541	0.9997058626494543	0.2882233063728462	11	329687	339847	1	protein_coding	cyp27b1	cytochrome P450, family 27, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-111005-2]	131	400	264	134	329	223	271	122	57	304	342	209	145.9777720559701	321.90579680892387	298.49240103433283	167.65710926544853	432.80871937760645	167.00786769550248	197.9773425428681	120.94223002040651	40.479104022794786	311.1954312426911	464.03086592161804	217.43391640536757	0.4694741082557591
ENSDARG00000090722	0.6049945147775866	0.9997058626494543	-0.06914144613863381	20	1412193	1421005	1	protein_coding	C20H6orf58	liver-enriched gene 1, tandem duplicate 1 [Source:NCBI gene;Acc:796447]	519	962	493	421	427	850	782	587	1463	808	951	936	578.3394175347212	774.1834413254619	557.4119458709322	526.7436044832375	561.7304655751914	636.5770741756821	571.2851729465788	581.9105657539232	1038.9636699183995	827.1246988292579	1290.3314429574816	973.7710323226031	0.46378393334336976
ENSDARG00000021720	0.7792962129862648	0.9997058626494543	-0.1091364805674859	6	40184235	40312091	-1	protein_coding	col7a1	collagen, type VII, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2427]	720	741	568	348	263	946	474	326	1051	340	393	647	802.3205792389195	596.3304885885315	642.210923437504	435.4080151072842	345.9838698976003	708.4728378472886	346.27771352516413	323.1734998905945	746.37786540276	348.04752178458875	533.2284511906313	673.1088225563293	0.46376577536512764
ENSDARG00000093054	NA	NA	-3.856288482782445	5	42322847	42344441	1	processed_transcript	BX548073.3	NA	0	0	0	53	0	6	2	0	1	149	70	69	0	0	0	66.3121402318565	0	4.493485229475403	1.461087398840355	0	0.7101597196981542	152.52670807618742	94.97707782021422	71.78440302378164	0.4541645834702889
ENSDARG00000026403	0.07617516108814204	0.8256190893264044	-1.3565668752437001	10	24394023	24416471	-1	protein_coding	hephl1b	hephaestin-like 1b [Source:ZFIN;Acc:ZDB-GENE-091204-388]	144	356	164	298	12	221	242	22	22	20	97	318	160.46411584778392	286.49615915994224	185.42709761223705	372.8493922470422	15.786336269092029	165.51003928567735	176.79157525968296	21.809254593843796	15.623513833359391	20.473383634387574	131.61109355086828	330.8324661096023	0.45359699457846925
ENSDARG00000089245	0.38556024483530943	0.9997058626494543	2.5113959110534836	17	6276559	6282608	1	protein_coding	dusp23b	dual specificity phosphatase 23b [Source:ZFIN;Acc:ZDB-GENE-040718-163]	0	0	0	0	0	0	0	4	1	0	72	91	0	0	0	0	0	0	0	3.9653190170625088	0.7101597196981542	0	97.69070861507748	94.67218369803085	0.45113905277390004
ENSDARG00000096655	0.006690533641983516	0.2452437841292113	-0.8452680496886554	20	14657141	14661432	1	antisense	BX901920.1	NA	409	577	141	376	110	466	605	367	815	404	69	104	455.7626623732196	464.34911189687267	159.42207782515504	470.4408439090197	144.70808246667693	348.9940194892563	441.97893814920735	363.8180198154852	578.7801715539956	413.56234941462895	93.62026242278259	108.19678136917813	0.44979253239980965
ENSDARG00000057035	2.206059433956717e-9	5.810914460165292e-7	-1.0292521110831467	10	24641229	24648231	-1	protein_coding	stoml3b	stomatin (EPB72)-like 3b [Source:ZFIN;Acc:ZDB-GENE-050417-366]	886	2046	574	1138	397	992	1293	538	930	575	691	1165	987.3000461190038	1646.5481506776455	648.9948416428297	1423.8342562991074	522.2646249024613	742.9228912732667	944.5930033502895	533.3354077949074	660.4485393192833	588.6097794886427	937.5594396252575	1212.0120220681972	0.44023365463352104
ENSDARG00000042010	0.42869938164651555	0.9997058626494543	-0.31887195209841956	16	54450407	54455573	-1	protein_coding	pklr	pyruvate kinase L/R [Source:ZFIN;Acc:ZDB-GENE-010907-1]	4867	4331	3444	5043	4183	3588	7716	4677	2816	7414	3824	5670	5423.46424882753	3485.435014948623	3893.9690498569785	6309.662701684007	5502.8537178009965	2687.1041672262913	5636.875184726089	4636.4492607003385	1999.809770670002	7589.483313267473	5188.462079778559	5898.805291954231	0.43430814747642416
ENSDARG00000005713	0.7167876151861162	0.9997058626494543	-0.15933537841360035	16	54303491	54320489	1	protein_coding	ethe1	ETHE1 persulfide dioxygenase [Source:ZFIN;Acc:ZDB-GENE-040426-2503]	551	227	174	162	282	494	764	461	299	204	311	380	613.9981099453398	182.6815396890643	196.73362795444663	202.68993806718402	370.9789023236627	369.9636172268082	558.1353863570156	457.0030167164541	212.3377561897481	208.82851307075325	421.96958860123743	395.3343934643047	0.43106779591893163
ENSDARG00000055656	0.046009891418599916	0.6918439738164746	-0.36124393870036825	5	30680804	30697908	1	protein_coding	pdzd3b	PDZ domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-081022-151]	527	797	391	340	274	581	598	393	442	156	246	314	587.2540906373758	641.3973001417808	442.08533638039444	425.3986354496455	360.45467814426803	435.11915305420155	436.86513225326615	389.5925934263915	313.8905961065841	159.69239234822308	333.7765877681814	326.67105144155704	0.43093233771933626
ENSDARG00000042753	0.7215848212683744	0.9997058626494543	-0.12375178066230626	22	16406920	16419126	-1	protein_coding	cts12	cathepsin 12 [Source:ZFIN;Acc:ZDB-GENE-050208-336]	73	143	52	49	76	127	129	71	417	64	68	93	81.34639206172379	115.08132235919028	58.7939577794898	61.307450403037144	99.98012970424952	95.11210402389604	94.2401372252029	70.38441255285953	296.13660311413025	65.51482763004023	92.26344702535096	96.75289103205351	0.42945618888860737
ENSDARG00000089399	0.07789026145923768	0.8290524318119277	0.4797452546753314	16	46639772	46645396	-1	protein_coding	tmem176l.2	transmembrane protein 176l.2 [Source:ZFIN;Acc:ZDB-GENE-080829-12]	350	401	461	430	302	607	434	816	425	411	487	819	390.01694824114145	322.71056130094615	521.2310487758615	538.0041565980811	397.2894627721494	454.5909223819283	317.05596554835705	808.9250794807517	301.8178808717155	420.7280336866646	660.7690985492046	852.0496532822777	0.4294131940526645
ENSDARG00000003902	0.11447225749016508	0.9131435709206688	-0.6104673683001075	17	27456804	27461321	1	protein_coding	ctsl.1	cathepsin L.1 [Source:ZFIN;Acc:ZDB-GENE-040718-61]	3166	2956	1704	1870	1164	1850	2108	1580	424	1008	2196	1615	3527.9818803755825	2378.8838384179476	1926.6327703125119	2339.69249497305	1531.2746181019268	1385.4912790882493	1539.986118377734	1566.301011739691	301.10772115201735	1031.8585351731338	2979.566612759863	1680.171172223295	0.4267500801315419
ENSDARG00000103826	0.8391461071310755	0.9997058626494543	-0.08708323699940676	18	402048	423921	1	protein_coding	gpib	glucose-6-phosphate isomerase b [Source:ZFIN;Acc:ZDB-GENE-020513-3]	584	749	591	993	480	1007	1989	1678	1908	1302	1084	745	650.7711364937903	602.76860452471	668.215943224586	1242.4142500044059	631.4534507636812	754.1566043469552	1453.0514181467329	1663.4513276577225	1354.984745184078	1332.817274598631	1470.7878908158887	775.0634819234394	0.4247285728887387
ENSDARG00000117609	0.7824554485190276	0.9997058626494543	-0.13009816589290957	KN150127.1	27702	32057	-1	lincRNA	CABZ01079281.1	NA	148	430	148	185	168	347	132	119	481	258	303	132	164.92145239911125	346.04873156959314	167.33664906470173	231.46690458289532	221.00870776728843	259.8732291046608	96.43176832346343	117.96824075760964	341.58682517481213	264.1066488835997	411.1150654217844	137.3266840454953	0.4237174516345685
ENSDARG00000009153	0.0448436898390078	0.6887207449312542	-1.4726153983814065	8	39724138	39733667	1	protein_coding	pla2g1b	phospholipase A2, group IB (pancreas) [Source:ZFIN;Acc:ZDB-GENE-070117-1]	398	309	132	338	51	72	96	158	31	198	165	179	443.5049868570694	248.6722280348937	149.24620051716641	422.8962905352358	67.09192914364112	53.92182275370484	70.13219514433703	156.63010117396908	22.01495131064278	202.68649798043697	223.87454057621923	186.22330639502772	0.4222993751169385
