Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000103013	0.8245033265951373	0.9932238588663227	-0.11213066193186906	10	21730585	21820133	1	protein_coding	pcdh1g22	protocadherin 1 gamma 22 [Source:ZFIN;Acc:ZDB-GENE-030131-2695]	70	122	116	220	269	209	41	297	464	179	303	68	72.82475669079297	137.93967017495683	157.39058610206928	164.76112508076477	266.6677038974537	274.9453566866862	51.29807074539843	304.0297469706555	329.5141099399435	199.46581067189805	221.35474092431377	54.72398545751706	0.6800815835689059
ENSDARG00000103457	0.948787219885885	0.9993590626662642	0.08380844664436367	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	5	218	2	144	0	84	92	1	7	97	145	138	5.201768335056641	246.48236146016876	2.7136307948632634	107.84364550740968	0	110.50435388364421	115.10786606284525	1.0236691817193786	4.971118037887079	108.09041136968777	105.92883641592573	111.05749989907873	0.6679107964412692
ENSDARG00000103950	0.43651053314883	0.9583368764251403	-0.5113972662685935	10	21793670	21820057	1	protein_coding	pcdh1gc6	protocadherin 1 gamma c 6 [Source:ZFIN;Acc:ZDB-GENE-041118-17]	118	71	57	103	16	9	119	20	33	101	121	194	122.76173270733672	80.276365429688	77.33847765360301	77.13816310599442	15.861276068250035	11.839752201819023	148.88952240737592	20.473383634387574	23.435270750039088	112.5477479210151	88.39578762984148	156.12431145232807	0.647009239430099
ENSDARG00000043249	0.012106716324865867	0.2593339405091564	1.416975784431237	21	45626136	45633317	1	protein_coding	irf1b	interferon regulatory factor 1b [Source:ZFIN;Acc:ZDB-GENE-041114-13]	138	428	41	86	51	130	79	41	80	56	95	42	143.56880604756327	483.9194986465699	55.6294312946969	64.40662162248078	50.55781746754698	171.01864291516367	98.84262411918233	41.970436450494525	56.81277757585233	62.40271171858264	69.40165144491687	33.80010866493701	0.6436405478521657
ENSDARG00000003132	0.596425212598116	0.979485744205432	-0.7415478383923779	7	49901483	49908518	1	polymorphic_pseudogene	apip	APAF1 interacting protein [Source:NCBI gene;Acc:447941]	5	8	150	3	5	2	5	190	241	2	2	5	5.201768335056641	9.045224273767662	203.52230961474476	2.2467426147377014	4.956648771328136	2.6310560448486715	6.255862286024199	194.49714452668195	171.14849244725514	2.2286682756636655	1.461087398840355	4.023822460111548	0.6257945339111632
ENSDARG00000105265	0.8938323008026078	0.9964870796352185	0.20792666819034064	13	330611	337318	-1	protein_coding	zgc:171534	zgc:171534 [Source:ZFIN;Acc:ZDB-GENE-080218-6]	311	279	248	0	323	282	222	0	328	0	899	342	323.549990440523	315.4521965476472	336.49021856304466	0	320.19951062779757	370.9789023236627	277.7602854994744	0	232.93238806099455	0	656.7587857787396	275.2294562716299	0.616002714825872
ENSDARG00000052779	8.444965121296443e-14	2.933179323979059e-11	3.6725718815003097	12	46120836	46145909	-1	protein_coding	zgc:153932	zgc:153932 [Source:ZFIN;Acc:ZDB-GENE-070209-223]	1772	1395	959	2443	1459	1093	98	152	39	214	35	213	1843.5066979440733	1577.260982738236	1301.1859661369347	1829.5974026014017	1446.35011147355	1437.872128509799	122.61490080607429	155.59771562134554	27.69622906822801	238.46750549601222	25.569029479706213	171.41483680075197	0.5953087065386152
ENSDARG00000020711	0.8955453640517452	0.996602748179683	0.17106490524355947	20	29492469	29499426	-1	protein_coding	rrm2	ribonucleotide reductase regulatory subunit M2 [Source:NCBI gene;Acc:100330864]	303	351	480	7	5	9	361	395	491	11	14	4	315.2271611044324	396.85921501155616	651.2713907671832	5.242399434387971	4.956648771328136	11.839752201819023	451.67325705094714	404.3493267791546	348.68842237179365	12.25767551615016	10.227611791882484	3.219057968089239	0.5928196026226372
ENSDARG00000075027	0.3995729865224123	0.9500838275817978	1.6444948364821383	22	6962924	6968756	-1	protein_coding	fgfr1bl	fibroblast growth factor receptor 1b, like [Source:ZFIN;Acc:ZDB-GENE-091204-406]	126	77	70	127	0	41	0	88	0	0	79	0	131.08456204342733	87.06028363501375	94.97707782021422	95.11210402389604	0	53.93664891939777	0	90.08288799130533	0	0	57.71295225419402	0	0.5869649133535935
ENSDARG00000077058	0.025503185245816615	0.3933602804002665	2.899723454577617	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	472	73	328	123	5	21	0	110	4	5	43	1	491.0469308293469	82.53767149812991	445.0354503575752	92.11644720424576	4.956648771328136	27.626088470911053	0	112.60360998913166	2.8406388787926167	5.571670689159164	31.41337907506763	0.8047644920223097	0.5727449843559723
ENSDARG00000104734	0.22482390725709508	0.8758747368693353	-0.5008339545660304	3	17653784	17680114	1	protein_coding	kat2a	K(lysine) acetyltransferase 2A [Source:NCBI gene;Acc:555517]	88	58	202	104	185	139	234	260	263	81	185	330	91.55112269699687	65.57787598481555	274.0767102811896	77.88707731090699	183.39600453914102	182.85839511698268	292.77435498593246	266.15398724703846	186.77200628061453	90.26106516437845	135.15058439273284	265.57228236736216	0.5638126005033993
ENSDARG00000090600	0.19659830777759763	0.8494952262078398	1.1575316695287834	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	263	142	192	173	18	101	12	241	17	14	192	9	273.6130144239793	160.552730859376	260.5085563068733	129.56215744987412	17.843935576781288	132.86833026485792	15.014069486458077	246.70427279437024	12.072715234868621	15.60067792964566	140.26439028867406	7.242880428200787	0.5629294908271832
ENSDARG00000043663	0.9471426637719131	0.9993590626662642	0.02597573893560939	10	26990095	26992003	1	protein_coding	faub	FAU ubiquitin like and ribosomal protein S30 fusion b [Source:ZFIN;Acc:ZDB-GENE-050417-416]	85	166	150	278	235	213	66	290	440	192	264	99	88.43006169596289	187.688403680679	203.52230961474476	208.1981489656937	232.96249225242238	280.2074687763835	82.57738217551942	296.8640626986198	312.4702766671878	213.95215446371188	192.86353664692686	79.67168471020865	0.5611085098313867
ENSDARG00000104540	0.06522268145197384	0.6115832426829869	-0.9507975544148263	23	42336142	42409339	1	protein_coding	cyp2aa8	cytochrome P450, family 2, subfamily AA, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-041010-183]	170	39	189	333	330	194	97	480	1234	291	685	268	176.86012339192578	44.09546833461735	256.43811011457836	249.38843023588487	327.13881890765697	255.21243635032116	121.36372834886944	491.36120722530177	876.3370941075221	324.27123410906336	500.42243410282157	215.67688386197898	0.5534041424055168
ENSDARG00000069018	0.6401958999575221	0.9809909892422722	0.11998708043827366	2	22150134	22152797	-1	protein_coding	cyp7a1	cytochrome P450, family 7, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1296]	979	1150	831	1450	1221	684	1013	818	926	458	1900	1803	1018.5062400040902	1300.2509893541014	1127.5135952656858	1085.9255971232224	1210.4136299583308	899.8211673382457	1267.4376991485026	837.3613906464517	657.6079004404908	510.3650351269794	1388.0330288983373	1450.9903791162244	0.5508479588101647
ENSDARG00000101026	0.852102585657879	0.9953775465118851	-0.13606473745948028	KN150709.1	28312	30914	-1	protein_coding	CABZ01038709.1	NA	29	27	109	44	38	117	161	17	37	36	39	201	30.170256343328514	30.527631923965856	147.89287832004786	32.95222501615296	37.67053066209383	153.91677862364728	201.43876560997919	17.40237608922944	26.275909628831702	40.11602896194598	28.49120427738692	161.75766289648425	0.5423835533835685
ENSDARG00000032816	0.4109154520715109	0.9524132245830201	-0.3480487253152671	10	26972755	26978376	1	protein_coding	tm7sf2	transmembrane 7 superfamily member 2 [Source:ZFIN;Acc:ZDB-GENE-041212-19]	299	508	232	635	176	167	568	192	277	551	392	786	311.0657464363871	574.3717413842465	314.78117220413856	475.5605201194802	174.47403675075037	219.69317974486407	710.6659556923489	196.5444828901207	196.7142423563887	613.9981099453398	286.3731301727096	632.5448907295354	0.5334006192705526
ENSDARG00000074531	0.1551094677276441	0.8093847611101906	-0.5182985750487913	3	18303407	18373604	-1	protein_coding	spag9a	sperm associated antigen 9a [Source:ZFIN;Acc:ZDB-GENE-070820-7]	113	137	298	224	355	266	343	497	506	143	487	497	117.55996437228008	154.8994656882712	404.33098843462625	167.75678190041506	351.92206276429766	349.9304539648733	429.15215282126	508.76358331453116	359.340818167266	159.34978170995208	355.77478161762645	399.9679525350879	0.5321070351857127
ENSDARG00000091783	0.18820098560095536	0.844218511721714	-0.7028772113915974	3	30998362	31019832	-1	protein_coding	si:dkeyp-71f10.5	si:dkeyp-71f10.5 [Source:ZFIN;Acc:ZDB-GENE-131121-547]	32	64	95	92	193	95	140	32	458	197	239	100	33.2913173443625	72.3617941901413	128.897462756005	68.90010685195618	191.32664257326604	124.9751621303119	175.16414400867754	32.757413815020115	325.25315162175457	219.52382515287104	174.59994416142243	80.47644920223097	0.5313761877800348
ENSDARG00000095082	0.5754787490625572	0.978482932273201	-0.4186505602222426	7	33172066	33176106	1	protein_coding	ITLN1	si:ch211-194p6.12 [Source:ZFIN;Acc:ZDB-GENE-160728-9]	32	22	151	46	45	22	32	169	286	30	34	25	33.2913173443625	24.874366752861068	204.8791250121764	34.45005342597809	44.60983894195322	28.94161649333539	40.03751863055487	173.000091710575	203.10567983367207	33.430024134954984	24.838485780286035	20.11911230055774	0.5241396901342088
ENSDARG00000098390	0.7492368397415028	0.9869354588819628	-0.1358790866612109	4	42195992	42397126	-1	protein_coding	si:ch211-76m11.8	si:ch211-76m11.8 [Source:ZFIN;Acc:ZDB-GENE-041210-280]	150	26	155	90	180	84	97	216	246	90	148	124	156.05305005169922	29.3969788897449	210.30638660190291	67.40227844213105	178.43935576781288	110.50435388364421	121.36372834886944	221.11254325138577	174.69929104574592	100.29007240486494	108.12046751418626	99.7907970107664	0.520655369284359
ENSDARG00000010555	0.7521698463271499	0.9875161564295358	0.18152097336741221	24	24273371	24282427	-1	protein_coding	pdha1b	pyruvate dehydrogenase E1 alpha 1 subunit b [Source:ZFIN;Acc:ZDB-GENE-040718-96]	120	113	14	91	71	10	22	26	118	101	87	74	124.84244004135937	127.76379286696822	18.995415564042844	68.15119264704362	70.38441255285953	13.155280224243358	27.525794058506474	26.615398724703844	83.79884692438219	112.5477479210151	63.557301849555444	59.552572409650914	0.5035733040823857
ENSDARG00000093068	0.8034226220071772	0.992880156517376	-0.07126930674858611	22	26180184	26236275	-1	protein_coding	c3b.1	complement component c3b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2211]	1196	510	1235	805	1316	1149	1027	1303	1793	676	1759	1655	1244.2629857455483	576.6330474526884	1675.6670158280651	602.8759349546166	1304.5899566135654	1511.5416977655618	1284.9541135493703	1333.8409437803505	1273.3163774187904	753.2898771743189	1285.0263672800922	1331.8852342969226	0.5034204335688367
ENSDARG00000057035	0.1565069334483641	0.8122996275735935	-0.44327512519370643	10	24641229	24648231	-1	protein_coding	stoml3b	stomatin (EPB72)-like 3b [Source:ZFIN;Acc:ZDB-GENE-050417-366]	1165	574	691	992	538	397	1138	575	930	886	1293	2046	1212.0120220681972	648.9948416428297	937.5594396252575	742.9228912732667	533.3354077949074	522.2646249024613	1423.8342562991074	588.6097794886427	660.4485393192833	987.3000461190038	944.5930033502895	1646.5481506776455	0.48978893842130206
ENSDARG00000043173	0.13270569571264915	0.7837456748406771	-1.3428497270218311	22	7480465	7483755	1	protein_coding	cela1.3	chymotrypsin like elastase family member 1, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-040801-12]	7	20	2	34	59	13	58	2	48	162	12	53	7.282475669079297	22.613060684419153	2.7136307948632634	25.463082967027287	58.488455501672	17.101864291516364	72.5680025178807	2.047338363438757	34.0876665455114	180.5221303287569	8.766524393042129	42.652518077182414	0.48003016746632576
ENSDARG00000103277	0.8792794521972558	0.9963242510651837	0.09896304706199895	6	55852274	55864687	-1	protein_coding	cyp24a1	cytochrome P450, family 24, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-060825-1]	60	416	49	281	139	43	79	60	204	358	250	64	62.421220020679684	470.3516622359184	66.48395447414995	210.44489158043137	137.79483584292217	56.56770496424644	98.84262411918233	61.42015090316272	144.87258281842344	398.9316213437961	182.63592485504438	51.50492748942782	0.479962180822873
ENSDARG00000030915	0.777107798016403	0.9906977740208256	0.1805093695927618	25	18448186	18454016	-1	protein_coding	cpa1	carboxypeptidase A1 (pancreatic) [Source:ZFIN;Acc:ZDB-GENE-050522-438]	478	178	331	180	151	79	160	190	107	637	93	134	497.28905283141484	201.25624009133045	449.10589654987007	134.8045568842621	149.6907928941097	103.92671377152253	200.18759315277435	194.49714452668195	75.98709000770249	709.8308457988775	67.9405640460765	107.83844193098949	0.4790559252620231
ENSDARG00000079145	0.6855511453117007	0.9819917874083464	0.8229673141399272	22	8313513	8326972	1	protein_coding	CABZ01077217.1	uncharacterized LOC100007503 [Source:NCBI gene;Acc:100007503]	130	48	81	82	0	35	0	149	0	0	106	0	135.24597671147265	54.27134564260597	109.90204719196217	61.41096480283051	0	46.04348078485175	0	152.52670807618742	0	0	77.43763213853882	0	0.4744229351548051
ENSDARG00000075016	0.5580228421786875	0.9735618865372726	-0.28421645449764543	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	217	75	163	120	127	102	147	408	121	205	144	66	225.7567457414582	84.79897756657182	221.16090978135597	89.86970458950806	125.89887879173465	134.18385828728225	183.92235120911144	417.6570261415065	85.92932608347665	228.4384982555257	105.19829271650556	53.11445647347244	0.4729293311139119
ENSDARG00000091996	0.006153671794700933	0.17136049710102413	0.6213730361191677	5	30614532	30615901	-1	protein_coding	tcnbb	transcobalamin beta b [Source:ZFIN;Acc:ZDB-GENE-030131-12]	1668	1291	809	2164	1263	874	646	468	1738	661	1295	1490	1735.3099165748952	1459.6730671792563	1097.66365652219	1620.6503394307954	1252.0494796374871	1149.7714915988695	808.2574073543265	479.0771770446692	1234.257592835392	736.5748651068415	946.0540907491298	1199.0990931132415	0.46865741118507054
ENSDARG00000100442	0.6661302053737649	0.9809909892422722	0.10996912195875655	22	23641801	23668468	-1	protein_coding	cfh	complement factor H [Source:ZFIN;Acc:ZDB-GENE-050208-661]	587	620	925	1450	572	1004	701	690	1712	724	807	1163	610.6876025356496	701.0048812169938	1255.0542426242594	1085.9255971232224	567.0406194399387	1320.790134514033	877.0718925005926	706.3317353863713	1215.7934401232399	806.7779157902469	589.5487654320832	935.9411042219461	0.4606100208888981
ENSDARG00000056498	0.8857919714354016	0.9963242510651837	0.08333003631258638	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	193	186	244	590	238	881	590	235	211	160	408	1030	200.78825773318633	210.30146436509813	331.06295697331814	441.85938089841466	235.93648151521927	1158.9801877558398	738.1917497508554	240.562257704054	149.84370085631053	178.29346205309324	298.0618293634324	828.907426782979	0.45688940040311
ENSDARG00000100552	0.9792429175973624	0.9993590626662642	-0.028512888172705746	KN150328.1	3117	12840	1	protein_coding	taco1	translational activator of mitochondrially encoded cytochrome c oxidase I [Source:ZFIN;Acc:ZDB-GENE-070410-35]	5	77	4	116	58	58	49	0	116	1	137	99	5.201768335056641	87.06028363501375	5.427261589726527	86.8740477698578	57.49712574740638	76.30062530061147	61.307450403037144	0	82.37852748498588	1.1143341378318328	100.08448682056431	79.67168471020865	0.45063923594615807
ENSDARG00000103634	0.7870269685884718	0.9925048899712966	0.7797804078383804	12	43701777	43711918	-1	protein_coding	CU914622.2	si:ch73-329n5.6 [Source:NCBI gene;Acc:101883339]	0	547	0	0	0	390	203	0	0	178	0	257	0	618.4672097188638	0	0	0	513.055928745491	253.98800881258245	0	0	198.35147653406622	0	206.82447444973357	0.45036670006678514
ENSDARG00000114031	0.7813129447750751	0.9920159644306039	0.17051759221369583	24	40712794	40726073	-1	protein_coding	smyhc3	slow myosin heavy chain 3 [Source:ZFIN;Acc:ZDB-GENE-080930-1]	17	92	94	108	25	120	97	77	31	75	30	159	17.686012339192576	104.02007914832811	127.54064735857338	80.88273413055725	24.78324385664068	157.8633626909203	121.36372834886944	78.82252699239216	22.01495131064278	83.57506033738746	21.916310982605324	127.95755423154723	0.4491557185321994
ENSDARG00000096990	0.3132369534956493	0.9255892943657298	0.4914186357335727	15	46344655	46355392	1	protein_coding	si:ch1073-340i21.2	si:ch1073-340i21.2 [Source:ZFIN;Acc:ZDB-GENE-131121-430]	258	26	113	77	172	125	42	149	172	58	101	166	268.41124608892267	29.3969788897449	153.32013990977438	57.666393778267675	170.5087177336879	164.44100280304198	52.549243202603265	152.52670807618742	122.14747178808251	64.6313799942463	73.78491364143792	133.5909056757034	0.44647692202338396
ENSDARG00000089382	0.6124710134510309	0.9809909892422722	-0.33073063628029187	5	824709	825920	-1	protein_coding	zgc:158463	zgc:158463 [Source:ZFIN;Acc:ZDB-GENE-070410-9]	142	190	58	558	299	105	68	133	1340	102	326	127	147.7302207156086	214.82407650198195	78.69529305103464	417.8941263412125	296.40759652542255	138.13044235455527	85.0797270899291	136.14800116867735	951.6140243955265	113.66208205884693	238.15724601097784	102.20509048683333	0.4424476196431921
ENSDARG00000087359	0.04273157859501198	0.5048738002220544	0.7579020899603076	1	56229674	56266731	1	protein_coding	c3a.2	complement component c3a, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-990415-36]	1380	1315	1563	4214	2500	1276	258	1627	2472	1262	1819	1028	1435.6880604756327	1486.8087400005593	2120.7024661856403	3155.924459501558	2478.324385664068	1678.6137566134526	322.80249395884863	1665.509758657429	1755.514827093837	1406.2896819437728	1328.8589892453028	827.2978977989343	0.4388249656477812
ENSDARG00000009153	0.23328022068177098	0.8837016247617494	-0.7516816336235419	8	39724138	39733667	1	protein_coding	pla2g1b	phospholipase A2, group IB (pancreas) [Source:ZFIN;Acc:ZDB-GENE-070117-1]	179	132	165	72	158	51	338	198	31	398	96	309	186.22330639502772	149.24620051716641	223.87454057621923	53.92182275370484	156.63010117396908	67.09192914364112	422.8962905352358	202.68649798043697	22.01495131064278	443.5049868570694	70.13219514433703	248.6722280348937	0.43387607409013224
ENSDARG00000003244	0.5560439281308733	0.9735618865372726	0.3029991078658534	2	43894368	43918874	1	protein_coding	gbp3	guanylate binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-070912-176]	231	80	90	46	118	32	92	118	44	35	165	121	240.3216970796168	90.45224273767661	122.11338576884685	34.45005342597809	116.976911003344	42.096896717578744	115.10786606284525	120.79296344288667	31.247027666718783	39.001694824114146	120.53971040432928	97.37650353469947	0.4258210354694468
ENSDARG00000004748	2.44148693078705e-20	1.3457369810892532e-17	1.3735034929947716	3	39472342	39488639	-1	protein_coding	zgc:100868	zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]	2304	2294	3084	4214	2661	1946	836	1447	1319	1017	1184	1621	2396.9748487940997	2593.718060502877	4184.418685679152	3155.924459501558	2637.928476100834	2560.0175316377577	1045.980174223246	1481.249305947941	936.7006702818653	1133.2778181749738	864.9637401134901	1304.523241568164	0.420653420057705
ENSDARG00000115405	0.4282995629724499	0.956417844359744	0.836863361083877	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	64	240	1	30	16	92	60	5	124	23	2	104	66.582634688725	271.35672821302984	1.3568153974316317	22.467426147377015	15.861276068250035	121.02857806303889	75.07034743229038	5.118345908596893	88.05980524257112	25.629685170132152	1.461087398840355	83.6955071703202	0.4171179257925297
ENSDARG00000041960	0.985012730101946	0.9993590626662642	-0.008109296989368256	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	510	452	585	227	328	187	375	572	309	609	247	569	530.5803701757774	511.05517146787287	793.7370074975045	170.00352451515275	325.1561593991257	246.0037401933508	469.1896714518149	585.5387719434846	219.43935338672964	678.6294899395862	180.44429375678385	457.9109959606942	0.4102491846362369
ENSDARG00000031588	4.05171385096226e-19	2.0546240938229622e-16	3.029488656755237	12	38929663	38974869	1	protein_coding	si:dkey-239b22.1	si:dkey-239b22.1 [Source:ZFIN;Acc:ZDB-GENE-131119-12]	5318	5047	2993	6523	4290	4065	659	609	244	800	503	957	5532.6008011662425	5706.405863713174	4060.9484845128736	4885.167358644676	4252.804645799541	5347.621411154925	824.5226492979893	623.4145316671016	173.27897160634961	891.4673102654662	367.4634808083493	770.1596188653504	0.4096113928700745
ENSDARG00000071644	0.6330020542179187	0.9809909892422722	-0.7017565246561983	22	6487048	6499077	-1	protein_coding	si:dkey-19a16.7	si:dkey-19a16.7 [Source:ZFIN;Acc:ZDB-GENE-060503-903]	0	113	0	189	308	121	225	0	412	219	155	326	0	127.76379286696822	0	141.5447847284752	305.3295643138132	159.17889071334463	281.5138028710889	0	292.5858045156395	244.03917618517139	113.23427341012751	262.35322439927296	0.4094190707477704
