Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000036767	1.1490701143847509e-18	5.297213227313702e-16	3.3941935808206334	19	7682109	7690975	-1	protein_coding	urgcp	upregulator of cell proliferation [Source:ZFIN;Acc:ZDB-GENE-120215-160]	541	634	341	737	382	387	76	25	42	71	24	72	562.8313338531285	716.8340236960871	462.6740505241864	551.949769020562	378.6879661294696	509.10934467821795	95.08910674756781	25.591729542984467	29.826708227322474	79.11772378606013	17.533048786084258	57.9430434256063	0.9073379640980422
ENSDARG00000113076	7.445922762431832e-50	2.3598921455182385e-46	2.9546747340617845	12	43848634	44024244	-1	protein_coding	si:ch211-182p11.1	si:ch211-182p11.1 [Source:ZFIN;Acc:ZDB-GENE-131127-323]	522	474	379	701	483	286	69	67	49	83	50	88	543.0646141799133	535.9295382207339	514.2330356265884	524.9888576437096	478.81227131029794	376.24101441336006	86.33089954713394	68.58583517519837	34.79782626520955	92.48973344004212	36.52718497100887	70.81927529796324	0.797461871232511
ENSDARG00000006588	1.9356348307104227e-6	2.230819142393762e-4	2.0045298338238107	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]	4791	5110	3158	2319	1673	1601	914	994	1131	1158	476	646	4984.334418651273	5777.637004869094	4284.823025089093	1736.7320411922433	1658.4946788863942	2106.1603639013615	1143.5716258852235	1017.5271666290623	803.1906429786123	1290.3989316092623	347.73880092400447	519.8778618464121	0.7891638502044211
ENSDARG00000100106	7.159770768752541e-14	2.5732741005267687e-11	3.0162865788898032	12	43852970	43982343	-1	protein_coding	CR385054.1	NA	423	408	315	475	344	248	47	58	14	76	30	72	440.06960114579175	461.3064379621507	427.39685019096396	355.7342473334694	341.0174354673758	326.2509495612353	58.80510548862746	59.37281253972396	9.942236075774158	84.68939447521929	21.916310982605324	57.9430434256063	0.7793308338486351
ENSDARG00000056210	7.939968939875499e-34	1.0595679603712803e-30	4.064272259751509	8	24968098	24970790	-1	protein_coding	hspa1b	heat shock protein family A (Hsp70) member 1B [Source:ZFIN;Acc:ZDB-GENE-060503-867]	154	343	135	753	376	289	14	16	36	17	22	34	160.2144647197445	387.81399073778846	183.17007865327028	563.9323962991631	372.7399876038758	380.187598480633	17.516414400867756	16.378706907510058	25.565749909133547	18.943680343141157	16.071961387243906	27.36199272875853	0.7534264840604585
ENSDARG00000097157	6.379690875692223e-38	1.0783804143545088e-34	2.3076754206682013	15	29593547	29598679	-1	protein_coding	si:ch211-207n23.2	si:ch211-207n23.2 [Source:ZFIN;Acc:ZDB-GENE-131121-310]	891	857	534	1087	706	702	119	166	125	202	209	296	926.9551173070934	968.9696503273607	724.5394222284913	814.0697407399606	699.8788065115327	923.5006717418837	148.88952240737592	169.92908416541687	88.76996496226927	225.0954958420302	152.6836331788171	238.21028963860365	0.7454114853719788
ENSDARG00000030722	2.719145809034757e-13	8.876424205084028e-11	2.461607468715509	2	23749614	23768832	-1	protein_coding	xirp1	xin actin binding repeat containing 1 [Source:NCBI gene;Acc:497637]	613	1971	587	3523	858	1273	226	238	380	255	367	316	637.7367978779441	2228.5171304495075	796.4506382923678	2638.424743906974	850.5609291599081	1674.6671725461795	282.76497532829376	243.63326524921212	269.86069348529855	284.15520514711733	268.10953768720515	254.30557947904984	0.7451570236101915
ENSDARG00000113315	1.4729886736476611e-93	1.2449209273445482e-89	3.155671069987732	12	46098784	46112892	-1	protein_coding	zgc:153932	zgc:153932 [Source:ZFIN;Acc:ZDB-GENE-070209-223]	454	332	248	459	297	285	33	53	41	32	55	59	472.32056482314294	375.376807361358	336.49021856304466	343.75162005486834	294.42493701689125	374.9254863909357	41.28869108775971	54.254466631127066	29.11654850762432	35.65869241061865	40.179903468109764	47.48110502931627	0.7273756412199808
ENSDARG00000007769	1.8425749952681543e-14	7.0785589401551596e-12	3.6336869377368326	7	56602521	56606752	-1	protein_coding	sult5a1	sulfotransferase family 5A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060929-978]	364	246	82	611	154	304	40	12	13	13	41	35	378.6887347921234	278.1406464183556	111.2588625893938	457.58657920157856	152.6647821569066	399.9205188169981	50.04689828819359	12.284030180632543	9.232076356076004	14.486343791813825	29.952291676227276	28.166757220780838	0.7137292487592539
ENSDARG00000093936	4.256638502703605e-11	1.0685848439212863e-8	2.2916395997065373	18	7591381	7593581	1	protein_coding	si:dkeyp-1h4.6	si:dkeyp-1h4.6 [Source:ZFIN;Acc:ZDB-GENE-060503-841]	1172	839	488	629	597	868	249	200	220	108	210	104	1219.2944977372765	948.6178957113835	662.1259139466363	471.0670348900048	591.8238632965795	1141.8783234643236	311.54194184400507	204.73383634387574	156.2351383335939	120.34808688583794	153.41417687823727	83.6955071703202	0.7100106727440179
ENSDARG00000068951	7.326136698093884e-29	6.722829568594596e-26	4.656433709200301	18	15758375	15768336	1	protein_coding	si:ch211-219a15.4	si:ch211-219a15.4 [Source:ZFIN;Acc:ZDB-GENE-060503-308]	112	412	160	243	130	190	9	13	7	8	7	14	116.51961070526875	465.8290500990346	217.09046358906107	181.98615179375383	128.87286805453152	249.9503242606238	11.260552114843557	13.307699362351922	4.971118037887079	8.914673102654662	5.113805895941242	11.266702888312336	0.6997617668067913
ENSDARG00000109626	3.511975985424801e-46	9.894016790049536e-43	3.368291631817652	12	46283843	46315898	-1	protein_coding	si:ch211-226h7.3	si:ch211-226h7.3 [Source:ZFIN;Acc:ZDB-GENE-130531-9]	259	236	208	436	346	176	29	25	17	26	22	62	269.45159975593396	266.834116076146	282.2176026657794	326.5265933418793	343.000094975907	231.5329319466831	36.28400125894035	25.591729542984467	12.072715234868621	28.97268758362765	16.071961387243906	49.8953985053832	0.6823642850036038
ENSDARG00000077169	1.1797481287968884e-37	1.8695321128528191e-34	2.522352021884077	14	11450498	11456724	-1	protein_coding	si:ch211-153b23.4	si:ch211-153b23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-7332]	354	710	363	663	312	341	78	81	145	72	89	99	368.2851981220101	802.76365429688	492.5239892676823	496.53011785703205	309.2948833308757	448.5950556466985	97.59145166197749	82.91720371926966	102.97315935623234	80.23205792389196	65.01838924839579	79.67168471020865	0.6705948651549599
ENSDARG00000104899	3.010602602716272e-38	5.452416356562219e-35	7.119473205353816	8	7828414	7848287	1	processed_transcript	CR931813.2	NA	119	214	131	152	142	155	1	3	2	0	1	1	123.80208637434804	241.95974932328494	177.74281706354375	113.83495914671022	140.76882510571906	203.90684347577204	1.2511724572048397	3.071007545158136	1.4203194393963083	0	0.7305436994201775	0.8047644920223097	0.6269364886838925
ENSDARG00000088641	2.8584743986246258e-8	5.033098498411624e-6	2.598148790520626	19	40196462	40199098	-1	protein_coding	grn2	granulin 2 [Source:ZFIN;Acc:ZDB-GENE-050522-264]	297	317	116	316	142	204	57	70	12	37	25	42	308.98503910236445	358.41701184804356	157.39058610206928	236.65688875237123	140.76882510571906	268.3677165745645	71.31683006067585	71.65684272035651	8.52191663637785	41.23036309977781	18.263592485504436	33.80010866493701	0.6003416263361049
ENSDARG00000058206	9.84083375831134e-34	1.2475716997099202e-30	1.7534619784348453	14	11457500	11461002	1	protein_coding	si:ch211-153b23.5	si:ch211-153b23.5 [Source:ZFIN;Acc:ZDB-GENE-030131-9744]	1297	2066	1130	2025	1053	1006	338	438	676	417	622	532	1349.3387061136925	2335.9291687004984	1533.2013990977437	1516.5512649479485	1043.8702312417054	1323.4211905588818	422.8962905352358	448.36710159308785	480.0679705159522	464.67733547587426	454.3981810393504	428.13470975586876	0.5940018638616822
ENSDARG00000018566	4.728787479466926e-9	9.440819412746764e-7	1.888773551240616	25	35019693	35041057	1	protein_coding	flnca	filamin C, gamma a (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-070503-1]	1033	3198	1149	4915	1949	2990	458	650	1408	613	921	833	1074.685338022702	3615.828403438623	1558.9808916489449	3680.9133171452677	1932.1016910637074	3933.428787048764	573.0369853998166	665.3849681175961	999.904885335001	683.0868264909135	672.8307471659834	670.368821854584	0.570425826586941
ENSDARG00000077982	2.8578357444979486e-27	2.337994661309397e-24	1.6492390307473188	22	661505	665371	1	protein_coding	elf3	E74-like factor 3 (ets domain transcription factor, epithelial-specific ) [Source:ZFIN;Acc:ZDB-GENE-030131-8760]	788	987	552	1073	787	700	269	250	263	343	375	280	819.7986896049265	1115.9545447760852	748.9620993822607	803.5849418711846	780.1765166070486	920.8696156970351	336.56539098810185	255.91729542984467	186.77200628061453	382.21660927631865	273.95388728256654	225.3340577662467	0.5583746181990814
ENSDARG00000073820	5.203002177910992e-30	5.7357443574318786e-27	3.196142753040344	14	11504504	11507426	-1	protein_coding	zgc:174917	zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]	143	255	135	292	144	130	10	24	36	36	23	9	148.7705743826199	288.3165237263442	183.17007865327028	218.68294783446962	142.7514846142503	171.01864291516367	12.511724572048397	24.568060361265086	25.565749909133547	40.11602896194598	16.80250508666408	7.242880428200787	0.5567424717679571
ENSDARG00000117818	3.047381341674512e-31	3.6793501865789163e-28	2.126863761681102	7	936128	964628	1	lincRNA	CR926130.2	NA	312	403	167	396	256	227	69	57	71	87	88	90	324.59034410753435	455.65317279104596	226.5881713710825	296.57002514537663	253.78041709200056	298.6248610903242	86.33089954713394	58.34914335800458	50.42134009856894	96.94706999136945	64.28784554897562	72.42880428200787	0.5350628452995302
ENSDARG00000098256	4.800841947366462e-13	1.5215668446934581e-10	1.7249001458166502	12	43730276	43819253	-1	protein_coding	si:ch73-329n5.6	si:ch73-329n5.6 [Source:ZFIN;Acc:ZDB-GENE-131121-171]	1077	489	632	1387	975	389	238	328	278	156	336	346	1120.4608993712004	552.8893337340484	857.5073311767912	1038.7440022137307	966.5465104089865	511.7404007230666	297.77904481475184	335.7634916039562	197.42440207608684	173.8361255017659	245.46268300517963	278.44851423971915	0.5302104899409281
ENSDARG00000077058	0.025503185245816615	0.3933602804002665	2.899723454577617	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	472	73	328	123	5	21	0	110	4	5	43	1	491.0469308293469	82.53767149812991	445.0354503575752	92.11644720424576	4.956648771328136	27.626088470911053	0	112.60360998913166	2.8406388787926167	5.571670689159164	31.41337907506763	0.8047644920223097	0.5270294596669743
ENSDARG00000004748	2.44148693078705e-20	1.3457369810892532e-17	1.3735034929947716	3	39472342	39488639	-1	protein_coding	zgc:100868	zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]	2304	2294	3084	4214	2661	1946	836	1447	1319	1017	1184	1621	2396.9748487940997	2593.718060502877	4184.418685679152	3155.924459501558	2637.928476100834	2560.0175316377577	1045.980174223246	1481.249305947941	936.7006702818653	1133.2778181749738	864.9637401134901	1304.523241568164	0.4937753447054872
ENSDARG00000075263	2.076757467881522e-22	1.462671822170444e-19	2.3177095143211166	17	23462972	23472265	1	protein_coding	ankrd1a	ankyrin repeat domain 1a (cardiac muscle) [Source:ZFIN;Acc:ZDB-GENE-100405-1]	139	253	108	499	179	245	47	51	59	41	55	67	144.60915971457462	286.0552176579023	146.53606292261622	373.70818825137104	177.44802601354726	322.3043654939623	58.80510548862746	52.20712826768831	41.899423462191095	45.68769965110514	40.179903468109764	53.919220965494745	0.47655272537197496
ENSDARG00000041065	7.424146240214895e-29	6.722829568594596e-26	1.4341036140946521	5	3568016	3584815	-1	protein_coding	hspb1	heat shock protein, alpha-crystallin-related, 1 [Source:NCBI gene;Acc:368243]	993	1017	734	1385	1147	676	315	248	547	467	565	426	1033.0711913422488	1149.874135802714	995.9025017148176	1037.2461738039055	1137.0552281426744	889.296943158851	394.11932401952447	253.8699570664059	388.4573666748903	520.3940423674659	412.75719017240027	342.82967360150394	0.4761929662140785
ENSDARG00000041294	5.224316867698479e-43	1.3246255418049494e-39	2.073360107045824	3	62161184	62169060	1	protein_coding	noxo1a	NADPH oxidase organizer 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9700]	191	318	208	318	253	203	42	59	82	67	79	93	198.70755039916367	359.54766488226454	282.2176026657794	238.15471716219636	250.80642782920367	267.0521885521402	52.549243202603265	60.39648172144334	58.23309701524864	74.6603872347328	57.71295225419402	74.8430977580748	0.4725440656261032
ENSDARG00000089086	3.599344270158245e-53	1.3037339138551758e-49	1.711071800164619	11	18249809	18253111	-1	protein_coding	mustn1b	musculoskeletal, embryonic nuclear protein 1b [Source:ZFIN;Acc:ZDB-GENE-111129-2]	378	446	405	689	413	397	122	146	244	128	166	179	393.253686130282	504.27125326254713	549.5102359598109	516.0018871847589	409.419188511704	522.2646249024613	152.64303977899044	149.4557005310293	173.27897160634961	142.6347696424746	121.27025410374947	144.05284407199343	0.4718138277246082
ENSDARG00000043701	1.0144204691216197e-19	5.358464790537222e-17	1.8118339482823203	8	7033049	7052493	1	protein_coding	gpd1a	glycerol-3-phosphate dehydrogenase 1a [Source:ZFIN;Acc:ZDB-GENE-050417-209]	360	268	251	474	344	271	57	73	104	117	232	85	374.52732012407813	303.01501317121665	340.56066475533953	354.9853331285569	341.0174354673758	356.508094076995	71.31683006067585	74.72785026551465	73.85661084860803	130.37709412632444	169.48613826548117	68.40498182189633	0.4698767060057555
ENSDARG00000074390	1.494699849177481e-40	3.4452831523540937e-37	1.2622135895199629	16	46649469	46664465	-1	protein_coding	tmem176l.4	transmembrane protein 176l.4 [Source:ZFIN;Acc:ZDB-GENE-030131-3532]	2390	2261	1579	2984	1982	1740	788	1064	1093	963	1118	1203	2486.4452641570742	2556.406510373585	2142.4115125445464	2234.7599874591006	1964.815572954473	2289.018759018344	985.9238962774136	1089.1840093494188	776.2045736300825	1073.103774732055	816.7478559517584	968.1316839028385	0.4695765305290248
ENSDARG00000041433	0.17062185276793282	0.8274762284895505	0.9255626273671445	20	46039591	46043405	1	protein_coding	si:dkey-7c18.24	si:dkey-7c18.24 [Source:ZFIN;Acc:ZDB-GENE-041014-63]	1144	399	170	783	199	743	171	276	44	584	164	764	1190.1645950609593	451.13056065416214	230.6586175633774	586.3998224465402	197.2746210988598	977.4373206612815	213.95049018202758	282.5326941545485	31.247027666718783	650.7711364937903	119.8091667049091	614.8400719050446	0.46039234560525555
ENSDARG00000058365	3.407423761369273e-17	1.515705780166981e-14	1.4565620129345678	5	15819651	15840485	1	protein_coding	hspb8	heat shock protein b8 [Source:ZFIN;Acc:ZDB-GENE-030131-2480]	723	1236	679	2426	952	1101	357	392	625	448	588	539	752.1757012491902	1397.4871502971037	921.2776548560779	1816.865861117888	943.7459260608771	1448.3963526891937	446.66856722212776	401.2783192339964	443.8498248113463	499.2216937486611	429.55969525906437	433.76806120002493	0.45918220063944376
ENSDARG00000009341	5.7963806815357725e-28	5.0678355924255e-25	1.2890115437040952	12	30586599	30618440	1	protein_coding	nrap	nebulin-related anchoring protein [Source:ZFIN;Acc:ZDB-GENE-060616-224]	1602	2178	1524	3006	2168	1723	813	697	1023	826	1089	1360	1666.6465745521475	2462.562308533246	2067.786665685807	2251.236099967177	2149.20290724788	2266.6547826371307	1017.2032077075346	713.4974196584069	726.4933932512117	920.4399978490939	795.5620886685733	1094.4797091503413	0.45495792507224597
ENSDARG00000117266	4.612744100227358e-12	1.3443232949570653e-9	3.8841449609862657	12	46071521	46083500	-1	lincRNA	FO904966.1	NA	71	223	56	113	74	117	4	3	4	10	6	27	73.8651103578043	252.13562663127357	75.98166225617138	84.6273051551201	73.3584018156564	153.91677862364728	5.004689828819359	3.071007545158136	2.8406388787926167	11.143341378318327	4.3832621965210645	21.72864128460236	0.45250501234970497
ENSDARG00000093494	7.686405249008415e-22	5.128652765489693e-19	1.5412925761609935	1	52398205	52400660	1	protein_coding	si:ch211-217k17.9	si:ch211-217k17.9 [Source:ZFIN;Acc:ZDB-GENE-061207-21]	369	637	479	675	626	434	128	164	240	198	252	348	383.89050312718007	720.22598279875	649.9145753697516	505.51708831598285	620.5724261702826	570.9391617321618	160.15007452221948	167.8817458019781	170.438332727557	220.63815929070287	184.0970122538847	280.0580432237638	0.45103427682746433
ENSDARG00000055618	4.0425554658586804e-22	2.7702430766715366e-19	-1.285778000105624	13	24279021	24284442	1	protein_coding	acta1b	actin alpha 1, skeletal muscle b [Source:ZFIN;Acc:ZDB-GENE-030131-55]	8896	4833	5169	10543	5373	4434	16337	16724	23423	14933	19557	17816	9254.986221732775	5464.446114389889	7013.378789324104	7895.802462393196	5326.414769669214	5833.051251429505	20440.404433355467	17119.843395074888	16634.071114489863	16640.35168024276	14287.243129560411	14337.68418986947	0.44993374896977234
ENSDARG00000104773	0.5275691468153301	0.9703418607549248	-1.0729655262615625	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	292	0	237	1	331	0	222	517	519	0	385	684	303.7832707673078	0	321.5652491912967	0.7489142049125672	328.1301486619226	0	277.7602854994744	529.2369669489187	368.572894523342	0	281.2593242767683	550.4589125432598	0.4475951663780363
ENSDARG00000100872	2.2550609491640622e-29	2.287082814642192e-26	2.0442628318779	24	9298198	9299478	1	protein_coding	otud1	OTU deubiquitinase 1 [Source:ZFIN;Acc:ZDB-GENE-170421-2]	284	223	135	293	141	165	47	56	69	33	68	81	295.4604414312172	252.13562663127357	183.17007865327028	219.4318620393822	139.77749535145344	217.0621237000154	58.80510548862746	57.325474176285205	49.00102065917263	36.77302654845048	49.67697156057207	65.18592385380708	0.44141803772512983
ENSDARG00000092890	0.014374626271625076	0.2862277673426752	1.8854675349353358	22	7738966	7739549	1	protein_coding	si:ch73-44m9.5	si:ch73-44m9.5 [Source:ZFIN;Acc:ZDB-GENE-081031-86]	401	111	246	156	58	11	25	100	32	88	35	11	417.18182047154255	125.5024867985263	333.7765877681814	116.83061596636048	57.49712574740638	14.470808246667694	31.27931143012099	102.36691817193787	22.725111030340933	98.06140412920128	25.569029479706213	8.852409412245406	0.4275925928825379
ENSDARG00000023656	1.4079487727910682e-6	1.6918739873989354e-4	-4.465478797741308	22	14093306	14094746	1	protein_coding	he1.1	hatching enzyme 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-021211-3]	3	0	0	14	4	6	49	52	490	27	81	25	3.121061001033984	0	0	10.484798868775941	3.9653190170625088	7.8931681345460145	61.307450403037144	53.23079744940769	347.9782626520955	30.087021721459486	59.17403965303438	20.11911230055774	0.42475478235110126
ENSDARG00000090526	7.568392887562361e-14	2.665230578668662e-11	1.6316641230969144	12	30540911	30549022	-1	protein_coding	zgc:158404	zgc:158404 [Source:ZFIN;Acc:ZDB-GENE-070112-592]	266	246	171	481	231	180	107	65	98	118	107	58	276.73407542501326	278.1406464183556	232.01543296080902	360.2277325629448	228.99717323535987	236.79504403638043	133.87545292091784	66.53849681175961	69.5956525304191	131.49142826415627	78.16817583795898	46.67634053729396	0.42336383922544596
ENSDARG00000096655	4.343073053867681e-4	0.023037367631969678	-1.2093824316271162	20	14657141	14661432	1	antisense	BX901920.1	NA	104	141	69	466	367	110	376	404	815	409	605	577	108.19678136917813	159.42207782515504	93.62026242278259	348.9940194892563	363.8180198154852	144.70808246667693	470.4408439090197	413.56234941462895	578.7801715539956	455.7626623732196	441.97893814920735	464.34911189687267	0.41444066037005606
ENSDARG00000026771	7.931972031854295e-31	9.141597766712076e-28	1.5028269211825585	1	30422143	30438036	1	protein_coding	tmem41ab	transmembrane protein 41ab [Source:NCBI gene;Acc:406356]	399	466	274	689	552	348	142	143	214	116	241	271	415.1011131375199	526.8843139469662	371.7674188962671	516.0018871847589	547.2140243546262	457.80375180366883	177.66648892308723	146.38469298587114	151.97418001540498	129.2627599884926	176.06103156026276	218.09117733804592	0.4136957808606341
ENSDARG00000035178	8.698289512086209e-19	4.084169084795293e-16	1.4591873055412	5	55543580	55560937	-1	protein_coding	gna14	guanine nucleotide binding protein (G protein), alpha 14 [Source:ZFIN;Acc:ZDB-GENE-040808-7]	382	459	233	396	274	269	92	115	177	164	148	168	397.41510079832733	518.9697427074195	316.13798760157016	296.57002514537663	271.62435266878185	353.87703803214634	115.10786606284525	117.72195589772855	125.69827038657328	182.75079860442057	108.12046751418626	135.20043465974803	0.41354702282861033
