Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000105422	0.8509432266896833	0.9791326552123009	0.08433987263691345	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	57	50	90	214	69	148	387	179	112	241	389	14	157	24	212	291	299	264	43	246	225	64	95	67	64.75459416814074	40.391185666570685	89.56478325888891	293.85576719162225	63.32485922089138	142.80703660352867	391.0527442536973	196.08366381985496	147.89289904046944	175.04710497177183	374.4347723337656	17.91639658841133	169.94290751921432	28.86443539332235	316.45509049770527	241.68890974919051	290.56497723743064	197.01927384873804	52.15669282862184	243.98281390221513	154.69065370049228	69.10675324521262	67.40109114265387	52.19192517704393	0.703698126323346
ENSDARG00000113274	0.6808830222692746	0.9438816477615375	-0.12577835723271996	13	835390	840787	1	protein_coding	AL929536.3	NA	95	139	184	166	96	114	101	99	88	267	105	87	87	93	120	268	276	27	106	191	234	168	36	159	107.9243236135679	112.28749615306651	183.1102235515062	227.94419324209952	88.10415195950105	110.00001468109642	102.05769294476339	108.44850680539464	116.20156353179743	193.93185488573891	101.068511812456	111.33760737084185	94.17218442147545	111.84968714912411	179.1255229232294	222.58634987210672	268.21382514224365	20.149698461802753	128.5723125542771	189.4338107939963	160.87827984851197	181.4052272686831	25.541466117216203	123.85844930074603	0.7032262812188721
ENSDARG00000056909	0.5609223213975916	0.9136220190586329	0.22542638142454335	24	33552198	33578392	-1	protein_coding	LO018309.1	epidermal growth factor receptor-like [Source:NCBI gene;Acc:571431]	224	112	447	350	507	533	496	292	127	398	334	89	271	279	316	59	64	623	55	343	358	522	576	114	254.4741946256759	90.47625589311833	444.83842351914825	480.60522671527	465.30005253611495	514.2983142546	501.19421485745187	319.86832310278015	167.69998373338947	289.08194099072693	321.49412328914576	113.89709259775775	293.34094227838904	335.5490614473723	471.6972103645041	49.002218815127975	62.19451017791157	464.93563487789316	66.71204896684189	340.1874193839829	246.13001788789435	563.6519561562653	408.66345787545924	88.8041711967613	0.6655382108721866
ENSDARG00000078069	0.8216194281522279	0.9734185523086182	0.11458308195576064	19	47564890	47571808	-1	protein_coding	rrm2	ribonucleotide reductase M2 polypeptide [Source:NCBI gene;Acc:30733]	205	868	819	490	766	741	252	367	7	858	529	521	12	19	416	1122	809	556	322	329	522	690	703	917	232.88932990296232	701.1909831716672	815.0395276558891	672.8473174013781	702.9977125101855	715.0000954271268	254.6389962582215	402.02628280383675	9.24330619002934	623.1967471609138	509.1927880837069	666.7459016115931	12.989266816755235	22.85101135304686	620.9684794671953	931.8727035690439	786.1774802176634	414.93453128749377	390.568723042238	326.3022185927999	358.88231658514206	745.0571834249484	498.7680744556386	714.3282893634221	0.6270091017640713
ENSDARG00000100131	0.5082134381373442	0.895646999022156	-0.2514623384795222	7	53152108	53210386	1	protein_coding	cdh29	cadherin 29 [Source:ZFIN;Acc:ZDB-GENE-141212-240]	230	434	241	45	285	122	561	124	76	818	291	173	407	300	484	487	446	124	93	300	72	332	351	363	261.2904676960065	350.5954915858336	239.83458628213586	61.79210057767758	261.5592011297687	117.71931395696284	566.8749083367551	135.8344933724135	100.35589577746141	594.1432857548107	280.1041613088066	221.39547212822575	440.5526328682817	360.8054424165294	722.4729424570252	404.4759417452089	433.41799280232124	92.53935589864969	112.80401007120538	297.5400169539209	49.501009184157525	358.4912824595404	249.02929464285796	282.7711767054768	0.5972699255977618
ENSDARG00000052917	0.12466370298171399	0.5868032174004317	-0.3687626071710618	17	45577326	45599190	1	protein_coding	si:ch211-202f3.3	si:ch211-202f3.3 [Source:ZFIN;Acc:ZDB-GENE-080917-19]	274	279	307	190	321	273	589	228	146	1325	226	219	455	350	473	526	414	510	289	502	504	667	450	392	311.27647021176426	225.38281601946443	305.5154273386544	260.89998021686085	294.59825811458165	263.4210877889414	595.1681301432241	249.76019749121193	192.78895767775484	962.3959090771688	217.53793971061958	280.26363234729155	492.50970013530264	420.93968281928426	706.0531028557292	436.8672389280901	402.3207377133655	380.6054153896076	350.54149366213284	497.88362836956094	346.5070642891027	720.2219439774502	319.2683264652025	305.3617114836003	0.586554448150852
ENSDARG00000086739	0.4456872109892788	0.872819049379152	0.3605438273645705	19	43750676	43768721	1	protein_coding	si:ch1073-513e17.1	si:ch1073-513e17.1 [Source:ZFIN;Acc:ZDB-GENE-030131-7188]	2	89	56	52	77	51	148	150	98	238	92	55	74	53	68	56	155	90	59	102	0	51	101	59	2.2720910234435348	71.89631048649582	55.729198472197545	71.40420511198298	70.66687188418314	49.2105328836484	149.54988669133644	164.3159194021131	129.40628666041079	172.8680953663141	88.55526749281859	70.38584374018737	80.10047870332394	63.74229482692019	101.50446298982999	46.51058057029096	150.6273293371296	67.16566153934251	71.56383434624857	101.1636057643331	0	55.0694439922788	71.6580021621899	45.960053514113305	0.5818929920739252
ENSDARG00000103973	0.9455394138265898	0.9928126127396986	-0.09024960052435875	KN150654.1	8142	14617	-1	protein_coding	CABZ01051602.1	sushi, nidogen and EGF-like domain-containing protein 1 [Source:NCBI gene;Acc:103910028]	4	754	1	0	4	0	4	618	0	3	4	442	1	2	428	427	2	435	215	0	1	136	1	333	4.5441820468870695	609.099079851886	0.995164258432099	0	3.671006331645877	0	4.04188882949558	676.981587936706	0	2.1790096054577406	3.850229021426895	565.6462351484149	1.0824389013962696	2.4053696161101956	638.8810317595181	354.64317684846856	1.9435784430597365	324.6340307734888	260.7834641431092	0	0.6875140164466322	146.8518506460768	0.7094851699226723	259.40165796948696	0.5728700548928325
ENSDARG00000094990	0.11991637286188173	0.5763761629754477	0.45009993163872186	6	21053548	21066911	1	protein_coding	si:dkey-91f15.1	si:dkey-91f15.1 [Source:ZFIN;Acc:ZDB-GENE-060601-4]	258	159	170	190	147	124	400	120	130	598	197	169	361	98	161	111	279	119	78	148	100	151	142	219	293.09974202421597	128.44397041969478	169.17792393345684	260.89998021686085	134.90948268798599	119.64913877592944	404.188882949558	131.45273552169047	171.66140067197347	434.349248021243	189.62377930527458	216.27650167439393	390.7604434040533	117.86311118939959	240.32674325533276	92.19061505896958	271.12919280683326	88.80793025757511	94.60981489843032	146.7864083639343	68.75140164466323	163.0487459379235	100.74689412901947	170.59748677272566	0.5692962915584899
ENSDARG00000079946	0.9426228594603829	0.9922874796153455	-0.03939058930265605	16	43401005	43413293	1	protein_coding	sqlea	squalene epoxidase a [Source:ZFIN;Acc:ZDB-GENE-071004-98]	37	675	68	46	933	374	69	612	69	821	138	244	91	59	143	189	137	527	609	142	272	1005	94	809	42.03368393370539	545.2810064987043	67.67116957338273	63.16525836829263	856.2622268564008	360.8772411467549	69.72258230879875	670.4089511606214	91.11258958743207	596.3222953602684	132.83290123922788	312.25719768374034	98.50194002706053	70.95840367525078	213.45791481684836	156.97320942473198	133.13512334959196	393.2922625692612	738.6843240146675	140.83560802485587	187.00381247348398	1085.1919845537293	66.6916059727312	630.1980219138587	0.5689652670288419
ENSDARG00000059914	0.7502342808838036	0.9600619848136309	0.16354703749262384	3	58379450	58416968	1	protein_coding	sdr42e2	short chain dehydrogenase/reductase family 42E, member 2 [Source:ZFIN;Acc:ZDB-GENE-101203-3]	29	86	107	185	58	78	33	5	30	71	33	64	68	80	22	17	60	22	17	32	458	28	47	27	32.94531983993125	69.47283934650159	106.48257565223459	254.0341912637856	53.229591808865216	75.26316793969755	33.34558284333853	5.47719731340377	39.614169385840036	51.5698939958332	31.764389426771885	81.90352726130894	73.60584529494633	96.21478464440783	32.83967920259205	14.119283387409755	58.3073532917921	16.41827282072817	20.620087862478403	31.737601808418226	314.8814195325576	30.234204544780518	33.3458029863656	21.032566862390837	0.556859122797226
ENSDARG00000103634	0.8874584945628053	0.9856997380166024	-0.33716779085369136	12	43701777	43711918	-1	protein_coding	CU914622.2	si:ch73-329n5.6 [Source:NCBI gene;Acc:101883339]	0	723	0	0	0	0	0	547	0	0	0	390	0	0	427	452	0	635	203	0	0	178	0	257	0	584.0565447386122	0	0	0	0	0	599.2053860863724	0	0	0	499.09961924860136	0	0	637.3883190684912	375.40682888877706	0	473.89105641647217	246.22810800488918	0	0	192.20315746324758	0	200.1988771716461	0.5546173111288432
ENSDARG00000042641	0.9723436696551238	0.9958680267468313	0.015154976486339856	19	598657	617246	-1	protein_coding	cyp51	cytochrome P450, family 51 [Source:NCBI gene;Acc:414331]	257	1773	309	176	2334	1183	303	2200	374	2153	456	811	429	322	463	733	476	1470	1748	538	985	2513	427	2089	291.9636965124942	1432.2714437365967	307.5057558555186	241.67577114825008	2142.032194515369	1141.491380418746	306.17307883429015	2409.966817897659	493.85664501013906	1563.8025601835052	438.9261084426661	1037.8712595143993	464.36628869899965	387.2645081937415	691.12597594546	608.7902778218441	462.5716694482173	1097.0391384759278	2120.2302108007207	533.5884304040314	677.2013061999328	2713.5198578940513	302.95016755698106	1627.2974879827577	0.5436873854687384
ENSDARG00000094104	0.04605914532482558	0.38277144118748313	1.546543198465836	20	45989179	45996430	1	lincRNA	AL929237.1	si:ch211-213i16.3 [Source:NCBI gene;Acc:100536429]	8	342	63	196	235	112	128	7	5	112	2	96	81	5	8	11	77	155	1	0	4	79	6	55	9.088364093774139	276.2757099593435	62.69534828122224	269.1389269605512	215.6716219841953	108.07018986212982	129.34044254385856	7.668076238765278	6.602361564306672	81.34969193708899	1.9251145107134475	122.85529089196342	87.67755101309783	6.013424040275489	11.941701528215292	9.136006897735724	74.82777005779985	115.6741948733121	1.2129463448516709	0	2.750056065786529	85.30364853705932	4.256911019536034	42.844117682648	0.5341705669767988
ENSDARG00000098803	0.8418062022687898	0.977509893151567	0.07436770867057443	23	42362337	42372651	1	protein_coding	cyp2aa4	cytochrome P450, family 2, subfamily AA, polypeptide 4 [Source:ZFIN;Acc:ZDB-GENE-040625-72]	122	209	217	252	77	96	55	37	66	91	74	115	89	157	60	109	101	44	49	136	501	28	195	152	138.59755243005563	168.83515608626547	215.95064407976548	346.0357632349944	70.66687188418314	92.63159131039698	55.57597140556422	40.5312601191879	87.15117264884807	66.0966246988848	71.22923689639757	147.1704005476645	96.337062224268	188.82151486465037	89.5627614616147	90.5295228957449	98.1507113745167	32.83654564145634	59.43437089773187	134.88480768577747	344.44452223976276	30.234204544780518	138.34960813492108	118.40556159568175	0.5312000269669536
ENSDARG00000023587	0.17733463277677883	0.6719985134417946	-0.5158302638115139	17	48683769	48705993	-1	protein_coding	kcnk5a	potassium channel, subfamily K, member 5a [Source:ZFIN;Acc:ZDB-GENE-051113-112]	664	500	850	345	55	66	731	396	685	535	50	345	687	669	496	476	707	1003	302	863	959	654	646	981	754.3342197832535	403.91185666570686	845.8896196672841	473.73943776219477	50.47633706013081	63.684219025897924	738.6551835903172	433.7940272215786	904.523534310014	388.5900463066304	48.12786276783619	441.5112016429935	743.6355252592372	804.5961365888605	740.3854947493481	395.33993484747316	687.0549796216169	748.5239835995616	366.3097961452046	855.923448770779	659.3259417723203	706.1846347245164	458.3274197700463	764.183262666867	0.5275086999711003
ENSDARG00000104540	0.7530039148074735	0.9602857503666233	-0.11339512321697748	23	42336142	42409339	1	protein_coding	cyp2aa8	cytochrome P450, family 2, subfamily AA, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-041010-183]	403	320	749	551	223	534	170	39	189	333	330	194	253	525	140	471	443	221	97	480	1234	291	685	268	457.82634122387225	258.5035882660524	745.3780295656421	756.6099426288965	204.65860298925764	515.2632266640833	171.78027525356214	42.72213904454941	249.5692671307922	241.87006620580922	317.64389426771885	248.27006701084272	273.8570420532562	631.4095242289264	208.97977674376762	391.18720443941146	430.5026251377316	164.92901333549662	117.65579545061206	476.0640271262734	848.3922962951442	314.2197686618261	485.99734139703054	208.7677007081757	0.5261358535369737
ENSDARG00000105443	1.6132468062369175e-7	2.5341863737708398e-5	1.2917155502971007	7	4299907	4315859	-1	protein_coding	si:ch211-63p21.8	si:ch211-63p21.8 [Source:ZFIN;Acc:ZDB-GENE-130530-652]	210	246	207	268	188	214	116	105	81	129	198	118	91	39	46	99	76	52	39	30	179	62	194	86	238.56955746157115	198.7246334795278	205.9990014954445	368.00628788483533	172.53729758735622	206.4912556294266	117.21477605537181	115.02114358147917	106.95825734176809	93.69741303468285	190.5863365606313	151.00962838803835	98.50194002706053	46.90470751414882	68.66478378723794	82.22406207962152	73.85598083626999	38.80682666717568	47.30490744921516	29.754001695392088	123.06500894394718	66.94716720629971	137.64012296499843	66.99262037650415	0.5189449569278288
ENSDARG00000023759	0.9430800526247584	0.9922874796153455	-0.015898792285298377	5	6350328	6377865	-1	protein_coding	zgc:73226	zgc:73226 [Source:NCBI gene;Acc:402792]	222	180	197	103	327	187	216	211	166	152	363	221	137	255	149	216	94	166	191	192	217	311	556	362	252.20210360223237	145.40826839965447	196.0473589111235	141.4352524333509	300.10476761205047	180.43862057337745	218.2619967927613	231.1377266256391	219.1984039349815	110.4031533431922	349.40828369449076	282.82311757420746	148.2941294912889	306.68462605404994	222.41419096300982	179.39795362826513	91.34818682380762	123.8833312836762	231.67275186666913	190.42561085050937	149.1905415689192	335.815629050955	394.4737544770058	281.9921927476105	0.5130605901015768
ENSDARG00000055876	0.9306198245340565	0.9910847254889058	-0.04109815551682352	1	20916551	20928772	-1	protein_coding	msmo1	methylsterol monooxygenase 1 [Source:NCBI gene;Acc:406662]	128	1300	173	143	1825	691	248	1464	215	1460	292	525	290	179	332	407	310	1067	1292	363	448	2092	356	1393	145.41382550038622	1050.170827330838	172.16341670875312	196.3615640579532	1674.8966388134315	666.7544749529617	250.59710742872593	1603.723373364624	283.9015472651869	1060.4513413227671	281.06671856416335	671.864872065425	313.90728140491814	215.2805806418625	495.58061342093464	338.0322552162218	301.2546586742592	796.2862318053162	1567.1266775483587	360.02342051424426	308.00627936809127	2258.926996702887	252.57672049247134	1085.1246533077938	0.5122998286473948
ENSDARG00000077058	0.09410385938497307	0.5218946795911996	1.2519543132763324	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	85	107	104	65	202	193	472	73	328	123	5	21	121	147	1	118	105	164	0	110	4	5	43	1	96.56386849635022	86.43713732646127	103.4970828769383	89.25525638997873	185.3858197481168	186.22809503027727	476.9428818804784	79.96708077569504	433.11491861851766	89.33939382376737	4.812786276783619	26.874594882616996	130.9751070689486	176.7946667840994	1.4927126910269115	98.00443763025595	102.03786826063617	122.39076102724636	0	109.09800621643765	2.750056065786529	5.398965097282235	30.50786230667491	0.7789839578663272	0.5056793564878751
ENSDARG00000093054	0.6116804924770407	0.926369030122976	-0.6875084503231341	5	42322847	42344441	1	processed_transcript	BX548073.3	NA	73	83	79	0	0	0	69	0	70	6	0	0	118	65	2	0	145	97	53	149	1	0	2	0	82.93132235568902	67.04936820650734	78.61797641613582	0	0	0	69.72258230879875	0	92.43306190029341	4.358019210915481	0	0	127.72779036475981	78.17451252358137	2.985425382053823	0	140.9094371218309	72.38965743684693	64.28615627713855	147.77820842044738	0.6875140164466322	0	1.4189703398453446	0	0.47761589175522146
ENSDARG00000115701	0.4939921758222248	0.8924117178206713	-0.21413955338162702	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	824	1570	889	782	798	717	831	677	163	267	268	632	1436	788	474	1367	847	1771	547	267	1098	834	366	891	936.1015016587363	1268.2832299303195	884.701025746136	1073.8093922609748	732.3657631633525	691.8421975995275	839.7024043277066	741.6125162348704	215.23698699639752	193.93185488573891	257.965344435602	808.7973317054258	1554.382262405043	947.7156287474172	707.5458155467561	1135.3564935640668	823.1054706357984	1321.6709620686177	663.4816506338639	264.8106150889896	754.8903900584022	900.5473782266769	259.67157219169803	694.0747064588976	0.4747964333225438
ENSDARG00000057590	0.7475449541336376	0.9600562302320981	0.12115085377942555	22	15643174	15693085	-1	protein_coding	si:ch1073-396h14.1	si:ch1073-396h14.1 [Source:ZFIN;Acc:ZDB-GENE-070705-6]	127	183	57	115	136	162	63	17	37	32	135	101	106	27	18	171	143	45	87	41	247	40	197	147	144.27777998866446	147.8317395396487	56.72436273062964	157.91314592073158	124.81421527595982	156.3158103362949	63.65974906455538	18.62247086557282	48.85747557586937	23.242769124882567	129.94522947315772	129.25400395925317	114.73852354800457	32.47248981748764	26.868828438484407	142.02337995570988	138.96585867877116	33.582830769671254	105.52633200209536	40.66380231703585	169.81596206231816	43.19172077825788	139.76857847476643	114.51064180635011	0.46914113390560985
