Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000096508	0.7500728883462304	0.9600619848136309	-0.1924726029285462	20	12203762	12208117	1	lincRNA	BX322618.1	NA	327	2013	34	31	693	595	347	567	308	39	40	455	132	417	568	496	193	1771	644	221	1345	36	61	834	371.48688233301795	1626.1491349361359	33.83558478669136	42.567891509066776	636.0018469576482	574.1228836425646	350.63385595874155	621.1141753399876	406.705472361291	28.32712487095063	38.50229021426895	582.2828891233682	142.88193498430758	501.5195649589758	847.8608085032857	411.9508564797199	187.55531975526458	1321.6709620686177	781.137446084476	219.1878124893884	924.7063521207205	38.87254870043209	43.27859536528301	649.672620860517	0.6069696705635159
ENSDARG00000007080	0.8407836220159199	0.977509893151567	-0.06288140428250143	6	36381709	36391687	1	protein_coding	rhcgl1	Rh family, C glycoprotein, like 1 [Source:ZFIN;Acc:ZDB-GENE-060209-2]	540	1236	456	315	890	878	807	646	527	955	815	628	712	997	776	454	818	1018	847	588	35	815	1099	897	613.4645763297544	998.4701096776274	453.79490184503715	432.544704043743	816.7989087912076	847.1930955263391	815.4510713507332	707.6538928917671	695.8889088779232	693.6513910707141	784.4841631157299	803.678361251594	770.696497794144	1199.0767536309327	1158.3450482368835	377.06792105200174	794.9235832114323	759.7182605227854	1027.365554089365	583.178433229685	24.06299057563213	880.0313108570043	779.7242017450169	698.7486102060956	0.5953086861913638
ENSDARG00000096445	0.4981748426272839	0.8939367759379552	0.197692246094536	17	25649939	25737452	-1	protein_coding	si:ch211-214p16.3	si:ch211-214p16.3 [Source:ZFIN;Acc:ZDB-GENE-120709-93]	402	1309	325	362	1228	1020	899	1114	690	1093	923	510	976	431	618	363	463	1094	801	759	132	606	1053	1648	456.6902957121505	1057.4412407508207	323.42838399043217	497.0831202026507	1126.9989438152843	984.210657672968	908.4145144291315	1220.31956142636	911.1258958743207	793.8858329217702	888.440346694256	652.6687328635556	1056.460367762759	518.3571522717472	922.4964430546314	301.4882276252789	449.938409568329	816.435930267119	971.5700222261883	752.7762428934199	90.75185017095546	654.3545697906069	747.0878839285739	1283.7655625637074	0.5849556883525205
ENSDARG00000045442	0.9325687302471763	0.9910847254889058	-0.031851706902831275	24	4755391	4765740	-1	protein_coding	cpb1	carboxypeptidase B1 (tissue) [Source:ZFIN;Acc:ZDB-GENE-030131-1132]	2704	3970	2068	2904	5264	6137	8414	3662	5135	2473	2065	787	4255	1992	7452	5918	2419	6325	3343	1919	3352	6907	1302	1877	3071.867063695659	3207.0601419257127	2057.9996864375807	3987.6502239461265	4831.044332445975	5921.667456999024	8502.113152843951	4011.4993123369213	6780.625326542952	1796.230251432331	1987.6807323116348	1007.1574367914084	4605.777525441127	2395.748137645755	11123.694973532545	4915.17171098182	2350.758126880751	4720.253435959349	4054.879630839135	1903.2643084485806	2304.5469831291116	7458.13038538568	923.7496912393193	1462.1528889150964	0.5712564526488985
ENSDARG00000053526	0.9853015324025086	0.9976246360433475	-0.005078210963108756	12	32413524	32421046	-1	protein_coding	enpp7.1	ectonucleotide pyrophosphatase/phosphodiesterase 7, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040724-13]	395	1138	354	308	1088	1109	860	774	604	973	657	427	936	424	387	706	544	708	934	871	122	728	1147	1566	448.7379771300981	919.3033857711489	352.2881474849631	422.93259950943764	998.5137222076786	1070.0878621169818	869.0060983415497	847.8701441149036	797.5652769682459	706.7254487034605	632.4001167693675	546.4500959465456	1013.1628117069083	509.9383586153615	577.6798114274147	586.365533618311	528.6533365122483	528.3698707761611	1132.8918860914605	863.8578492228836	83.87671000648913	786.0893181642934	813.7794899013052	1219.8888780186685	0.5458067247493978
ENSDARG00000100792	0.8399728866011164	0.9772773983389709	0.06187377725743644	1	50794669	50838160	-1	protein_coding	zgc:154142	zgc:154142 [Source:ZFIN;Acc:ZDB-GENE-070615-2]	214	915	488	374	940	893	361	712	300	1131	604	557	397	347	505	258	337	912	530	443	131	1055	1104	1460	243.11373950845822	739.1586976982436	485.64015811486433	513.5610136900315	862.6864879367812	861.6667816685887	364.78046686197604	779.9528974286968	396.14169385840034	821.4866212575682	581.3845822354612	712.8166356960794	429.72824385431903	417.33162839511897	753.8199089685903	214.28088905598335	327.4929676555656	680.6120369320041	642.8615627713855	439.36742503528984	90.06433615450882	1139.1816355265516	783.2716275946302	1137.3165784848377	0.5451571681331663
ENSDARG00000115978	0.7779185794589976	0.9654601353501957	0.14794276916207874	4	77561226	77561679	-1	protein_coding	AL935186.10	NA	41	88	553	71	28	228	43	71	25	345	223	70	29	78	107	152	142	82	35	45	927	48	176	52	46.57786598059246	71.0884867731644	550.3258349129508	97.49420313366906	25.69704432152114	220.00002936219283	43.45030491707748	77.77620185033354	33.01180782153336	250.58610462764017	214.6502679445494	89.58198294205665	31.390728140491817	93.80941502829764	159.72025793987953	126.24300440507547	137.9940694572413	61.19538051362318	42.45312206980848	44.63100254308813	637.3254932460281	51.830064933909455	124.86938990639032	40.50716580904902	0.5431574064380957
ENSDARG00000114910	0.6505765390767463	0.9358721601171569	0.147722770502914	7	7653	7987	1	pseudogene	FO704772.2	NA	1487	1866	6604	2040	1115	2877	1416	1679	1141	4662	2857	1231	1181	1458	1967	3821	1923	1891	803	1464	9651	1030	3278	1447	1689.299675930268	1507.3990490764181	6572.064762685582	2801.2418928547168	1023.2930149462883	2776.0530020834594	1430.8286456414353	1839.242857840986	1506.6589089747827	3386.180926881329	2750.02607855416	1575.3631571667393	1278.3603425489944	1753.5144501443328	2936.1658632499352	3173.516577840746	1868.7506730019368	1411.2251774544077	973.9959149158916	1451.995282735134	6635.197772726448	1112.1868100401405	2325.6923870065198	1127.1897870325756	0.5400074985439496
ENSDARG00000056498	0.08536422683364941	0.4995902937315974	0.6999255152369328	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	192	1351	626	365	131	499	193	186	244	590	238	881	73	226	82	237	287	139	590	235	211	160	408	1030	218.12073825057934	1091.36983671074	622.972825778494	501.2025935744959	120.22545736140248	481.4912923321677	195.02113602316172	203.75174005862024	322.1952443381656	428.53855574002233	229.08862677490026	1127.4532424564559	79.01803980192767	271.80676662045215	122.40244066420675	196.83942134212424	278.9035065790722	103.73363282187344	715.63834346248575	233.07301328057136	145.0654574702394	172.76688311303153	289.4699493284503	802.3534766023171	0.5368960402606678
ENSDARG00000042010	0.9684653256922366	0.9958148289599994	-0.008108317981629445	16	54450407	54455573	-1	protein_coding	pklr	pyruvate kinase L/R [Source:ZFIN;Acc:ZDB-GENE-010907-1]	5336	6953	5656	2803	3400	3036	5670	3444	3824	3588	4677	4183	3455	6774	2049	3413	3224	5498	5043	7414	2816	4867	7716	4331	6061.938850547351	5616.79827879332	5628.649045691952	3848.9612870940055	3120.355381898996	2929.4740751913046	5729.377415809984	3772.693509472517	5049.486124381743	2606.095488127458	4501.880283303397	5353.163352094614	3739.826404324111	8146.986889765233	3058.568303914142	2834.6537765429116	3133.0484502122954	4103.075634925613	6116.888417086976	7353.205618987898	1936.0394703137165	5255.352625694528	5474.3875711233395	3373.7795215190636	0.5318824588431558
ENSDARG00000045015	0.020121321970412824	0.24678270793081292	0.7336280901437339	11	329687	339847	1	protein_coding	cyp27b1	cytochrome P450, family 27, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-111005-2]	251	352	161	191	352	363	209	264	342	223	122	329	77	122	87	64	367	102	134	304	57	131	271	400	285.1474234421636	284.3539470926576	160.22144560756794	262.27313800747595	323.0485571848372	350.2632046424386	211.18869134114402	289.1960181477191	451.6015309985764	161.97304733902538	117.4319851535203	421.0353198276663	83.34779540751275	146.72754658272194	129.8660041193413	53.15494922318967	356.64664430146166	76.12108307792151	162.53481021012388	301.50721717997317	39.18829893745804	141.45288554879457	192.27048104904418	311.5935831465309	0.5277074970381026
ENSDARG00000089382	0.5334895846132249	0.9039557500265365	0.2810589332223216	5	824709	825920	-1	protein_coding	zgc:158463	zgc:158463 [Source:ZFIN;Acc:ZDB-GENE-070410-9]	93	145	1126	209	90	401	142	190	58	558	299	105	90	165	196	269	274	143	68	133	1340	102	326	127	105.65223259012437	117.134438433055	1120.5549549945436	286.989978238547	82.59764246203224	386.92987620280405	143.48705344709307	208.13349790934328	76.58739414595739	405.2957866151398	287.8046193516604	134.372974413085	97.41950112566425	198.44299332909117	292.57168744127466	223.41689595371906	266.27024669918393	106.7187733347331	82.48035144991361	131.90940751623825	921.2687820384873	110.1388879845576	231.29216539479117	98.93096264902356	0.5117905581874608
ENSDARG00000075016	0.3648466097750456	0.8329586620395173	0.41570659851115327	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	456	266	744	157	92	197	217	75	163	120	127	102	101	534	38	42	171	87	147	408	121	205	144	66	518.0367533451259	214.88110774615606	740.4022082734816	215.585773126564	84.43314562785517	190.0877446682105	219.2724690001352	82.157959701056555	215.23698699639752	87.16038421830963	122.24477143030393	130.53374657271112	109.32632904102323	642.2336875014223	56.72308225902264	34.88293542771822	166.17595688160748	64.92680615469776	178.3031126931956	404.6544230573324	83.1891959900425	221.35756898857164	102.16586446886481	51.4129412191776	0.5093731580264864
ENSDARG00000079361	0.293936601258424	0.7878940984467335	-0.4284115602905314	1	8673061	8691969	-1	protein_coding	abcg2b	ATP-binding cassette, sub-family G (WHITE), member 2b [Source:ZFIN;Acc:ZDB-GENE-050517-36]	113	306	261	89	156	151	472	69	345	96	58	50	557	270	52	84	290	254	304	470	127	219	149	269	128.37314282455972	247.19405627941262	259.73787145077785	122.21104336474009	143.1692469341892	145.70177383197858	476.9428818804784	75.58532292497203	455.56294793716035	69.7283073746477	55.82832081068998	63.987130672897614	602.9184680777221	324.72489817487644	77.62105993339941	69.76587085543645	281.8188742436618	189.55642256658888	368.73568883490793	466.1460265611427	87.3142800887223	236.4746712609619	105.71329031847817	209.54668466604204	0.5067598717350668
ENSDARG00000039730	0.7485953883290459	0.9600619848136309	0.0893373721187913	7	35062132	35066457	-1	protein_coding	zgc:112160	zgc:112160 [Source:ZFIN;Acc:ZDB-GENE-050417-229]	5616	6726	3255	4044	8323	10214	11783	4986	6756	6478	4885	1308	6889	3823	7962	10424	5280	7385	4848	3923	6042	9012	2453	2961	6380.031593829445	5433.422295867089	3239.2596611964823	5553.050105247292	7638.446424572159	9855.615350462445	11906.394019486605	5461.86116092624	8921.110945691174	4705.2080747184145	4702.0921924175955	1673.9033384030015	7456.921591718901	4597.8640211946395	11884.97844595627	8657.612354727018	5131.047089677704	5511.315671867161	5880.3638798409	3890.831621700772	4153.959687370552	9731.094691341501	1740.367121820315	2306.571499242195	0.5028705927888492
ENSDARG00000115988	0.8035392444762204	0.9697673127873025	0.10997859247796878	4	77557112	77557279	-1	protein_coding	AL935186.11	NA	50	64	337	76	30	146	38	52	31	236	106	50	31	50	101	161	86	55	38	46	518	31	122	41	56.80227558608837	51.70071765321048	335.37035509161734	104.35999208674436	27.53254748734408	140.8772117845621	38.397943880208004	56.96285205939921	40.93464169870137	171.41542229600893	102.03106906781272	63.987130672897614	33.555605943284355	60.1342404027549	150.76398179371807	133.7179191395865	83.57387305156867	41.04568205182043	46.09196110436349	45.6228025996012	356.1322605193555	33.473583603149855	86.55719073056602	31.938342272519417	0.5011218605129837
ENSDARG00000071644	0.6313247620299837	0.931733697399292	-0.42133697078004007	22	6487048	6499077	-1	protein_coding	si:dkey-19a16.7	si:dkey-19a16.7 [Source:ZFIN;Acc:ZDB-GENE-060503-903]	132	215	0	138	152	138	0	113	0	189	308	121	120	0	204	212	132	149	225	0	412	219	155	326	149.9580075472733	173.68209836625397	0	189.4957751048779	139.49824060254332	133.15791250869566	0	123.7846592829252	0	137.27760514383766	296.46763464987094	154.84885622841222	129.89266816755236	0	304.51338896948994	176.07576930181577	128.2761772419426	111.1964841040226	272.91292759162593	0	283.2557747760125	236.4746712609619	109.9702013380142	253.94877026442268	0.500182597178733
ENSDARG00000056080	0.850172221362518	0.9788787932346003	-0.05245737314497032	13	21712284	21739142	-1	protein_coding	si:dkey-191g9.5	si:dkey-191g9.5 [Source:ZFIN;Acc:ZDB-GENE-090313-217]	212	252	793	159	469	227	406	453	514	673	538	201	649	655	155	163	474	571	196	461	354	493	725	521	240.84164848501467	203.57157575951626	789.1652569366545	218.3320887077941	430.4254923854791	219.03511695270953	410.2517161938013	496.2340765943816	678.7227688107259	488.8244881576865	517.8558033819174	257.2282653050484	702.502847006179	787.7585492760892	231.3704671091713	135.3790113028112	460.62809100515756	426.1288082107175	237.73748359092747	457.2198260525251	243.37996182210782	532.3379585920284	514.3767481939374	405.8506420483565	0.49930995518337495
ENSDARG00000043722	0.4743646212332661	0.8852772553591604	-0.247388173005071	25	16582172	16589461	-1	protein_coding	cpa4	carboxypeptidase A4 [Source:ZFIN;Acc:ZDB-GENE-040704-61]	804	556	472	333	1186	1924	1837	450	937	700	592	263	1558	691	1121	836	911	2097	1083	485	1552	1305	330	401	913.380591424301	449.14998461226605	469.7175299799507	457.26154427481407	1088.4533773330027	1856.4914758458729	1856.237444945845	492.9477582063393	1237.2825571510703	508.43557460680614	569.8338951711805	336.57230733944147	1686.4398083753879	831.0552023660726	1673.330926641168	694.336524227915	885.29998081371	1564.9599138666806	1313.6208914743595	481.02302740883874	1067.0217535251734	1409.1298903906634	234.13010607448186	312.3725671043972	0.49925442991459906
ENSDARG00000043171	0.6795823836309531	0.9432922788805216	0.20153929326420136	22	7486867	7492548	1	protein_coding	cela1.4	chymotrypsin like elastase family member 1, tandem duplicate 4 [Source:ZFIN;Acc:ZDB-GENE-050626-127]	100	121	29	70	297	381	444	103	214	133	96	19	185	64	259	231	117	169	80	44	115	377	30	35	113.60455117217674	97.74666931310107	28.85976349453087	96.121045343054	272.5722201247064	367.631628013138	448.6496600740093	112.83026465611766	282.58107495232554	96.60275917529317	92.40549651424548	24.315109655701093	200.25119675830987	76.97182771552626	386.6125869759701	191.8561448524502	113.69933891899458	126.12218666832095	97.03570758813366	43.639202486575066	79.06411189136271	407.08196833508055	21.28455509768017	27.264438525321452	0.49732486704651224
ENSDARG00000097504	0.89589959671519	0.9872240235413439	-0.05391924606655699	15	21180094	21198286	1	unprocessed_pseudogene	CR626907.3	NA	135	80	83	216	277	493	62	119	55	365	239	55	45	82	317	243	34	325	181	82	366	259	340	91	153.3661440824386	64.6258970665131	82.59863344986422	296.6020827728524	254.21718846647698	475.70181787526786	62.64927685718148	130.35729605900974	72.6259772073734	265.1128353306918	230.051184030257	70.38584374018737	48.70975056283213	98.62015426051804	473.189923055531	201.82269783179828	33.04083353201552	242.54266666984796	219.5432884181524	81.3276046340717	251.6301300194674	279.6663920392198	241.22495777370858	70.88754016583579	0.4770883077186602
ENSDARG00000097770	0.7314890830922944	0.9573485183970049	0.1882035873737522	15	23799461	23801499	1	protein_coding	si:ch211-167j9.4	si:ch211-167j9.4 [Source:ZFIN;Acc:ZDB-GENE-131121-196]	197	359	259	77	110	0	223	189	167	119	68	220	220	221	0	103	162	118	104	234	193	106	140	349	223.80096580918817	290.00871308597755	257.7475429339136	105.73314987735941	100.95267412026162	0	225.33530224437857	207.03805844666252	220.51887624784285	86.43404768315705	65.45389336425721	281.5433749607495	238.13655830717929	265.7933425801766	0	85.54624640607088	157.42985388783868	88.06164512936019	126.14641986457376	232.08121322405827	132.69020517420003	114.45806006238338	99.32792378917412	271.8654012953482	0.472971044525461
ENSDARG00000035602	0.6636858113262122	0.9386585334933404	0.25074945314486796	5	20188438	20195350	-1	protein_coding	dao.1	D-amino-acid oxidase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050913-127]	104	205	121	272	369	158	7	187	93	329	189	232	6	84	218	425	8	171	30	4	428	153	469	252	118.14873321906381	165.60386123293983	120.41487527028399	373.4989190472956	338.65033409433215	152.4561606983617	7.073305451617264	204.847179521301	122.8039250961041	238.9647200651989	181.92332126242079	296.90028632224494	6.494633408377617	101.02552387662823	325.4113666438667	352.9820846852439	7.774313772238946	127.61475692475078	36.38839034555012	3.9672002260522783	294.2559990391586	165.2083319768364	332.7485446937333	196.30395738231448	0.4661695917226438
