Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000104436	0.8367266721073152	0.9763618711686604	-0.07400881537464957	3	49559261	49566364	-1	protein_coding	zgc:153426	zgc:153426 [Source:ZFIN;Acc:ZDB-GENE-060929-220]	310	2535	1862	2208	3571	2039	1594	2964	337	2508	1821	2697	2940	1503	1129	2917	3589	4490	1520	440	5238	1693	641	2651	352.1741086337479	2047.833113295134	1852.9958492005683	3031.9324016780465	3277.2909025768568	1967.4564029364526	1610.6926985539885	3246.882567385755	444.9991694342697	1821.6520301626713	1752.816762004594	3451.4658284960974	3182.3703701050326	1807.635266506812	1685.272628169383	2422.7029200631914	3487.751516070697	3350.820225684977	1843.6784441745397	436.3920248657506	3601.19841814746	1828.089581939765	454.77999392043296	2065.0864723036334	0.5683841474442906
ENSDARG00000078069	0.8216194281522279	0.9734185523086182	0.11458308195576064	19	47564890	47571808	-1	protein_coding	rrm2	ribonucleotide reductase M2 polypeptide [Source:NCBI gene;Acc:30733]	205	868	819	490	766	741	252	367	7	858	529	521	12	19	416	1122	809	556	322	329	522	690	703	917	232.88932990296232	701.1909831716672	815.0395276558891	672.8473174013781	702.9977125101855	715.0000954271268	254.6389962582215	402.02628280383675	9.24330619002934	623.1967471609138	509.1927880837069	666.7459016115931	12.989266816755235	22.85101135304686	620.9684794671953	931.8727035690439	786.1774802176634	414.93453128749377	390.568723042238	326.3022185927999	358.88231658514206	745.0571834249484	498.7680744556386	714.3282893634221	0.5632865192236843
ENSDARG00000117011	0.06773230340777242	0.45129501034616903	0.5875977716916427	13	159504	178764	1	protein_coding	ewsr1b	EWS RNA-binding protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-1600]	206	213	110	81	129	113	159	208	146	153	246	164	74	70	12	37	181	214	135	24	151	175	151	242	234.02537541468408	172.06645093959114	109.4680684275309	111.22578103981964	118.38995419557953	109.03510227161311	160.6650809724493	227.85140823759684	192.78895767775484	111.12948987834477	236.78908481775406	209.87778860710418	80.10047870332394	84.18793656385685	17.91255229232294	30.730205019656527	175.89384909690617	159.7050174379922	163.74775655497555	23.80320135631367	103.81461648344147	188.96377840487824	107.13226065832352	188.5141178036512	0.5574475908941425
ENSDARG00000045089	0.002963869560036562	0.07479041060007154	0.7302344685186518	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	848	1078	2488	1605	1125	2176	1215	1162	1205	4242	1346	696	896	1215	889	1200	949	1347	309	872	925	1243	1708	446	963.3665939400587	870.833962971264	2475.968674979062	2203.918253937167	1032.470530775403	2099.649403035665	1227.7237319592823	1272.9006556350362	1591.169136997908	3081.1195821172455	1295.6020657101503	890.7008589667348	969.8652556510575	1461.2620417869439	1327.0215823229244	996.6552979348063	922.227971231845	1005.246067705493	374.80042055916624	864.8496492793967	635.9504652131349	1342.1827231843636	1211.8006702279242	347.42684520838196	0.5540227355963762
ENSDARG00000012609	0.661033210928537	0.9377815647861779	0.25306443869721296	9	32840114	32847642	-1	protein_coding	hpxa	hemopexin a [Source:NCBI gene;Acc:327588]	65	168	38	9	130	76	127	36	122	52	20	27	33	52	143	11	43	128	7	146	0	68	41	26	73.84295826191487	135.7143838396775	37.81624182041976	12.358420115535516	119.30770577849101	73.33334312073094	128.32997033648465	39.43582065650715	161.0976221690828	37.76949982793417	19.251145107134477	34.553050563364714	35.720483746076894	62.53961001886509	213.45791481684836	9.136006897735724	41.786936525784334	95.52449641150936	8.490624413961696	144.80280825090816	0	73.4259253230384	29.088891966829564	20.25358290452451	0.552057413392662
ENSDARG00000057590	0.7475449541336376	0.9600562302320981	0.12115085377942555	22	15643174	15693085	-1	protein_coding	si:ch1073-396h14.1	si:ch1073-396h14.1 [Source:ZFIN;Acc:ZDB-GENE-070705-6]	127	183	57	115	136	162	63	17	37	32	135	101	106	27	18	171	143	45	87	41	247	40	197	147	144.27777998866446	147.8317395396487	56.72436273062964	157.91314592073158	124.81421527595982	156.3158103362949	63.65974906455538	18.62247086557282	48.85747557586937	23.242769124882567	129.94522947315772	129.25400395925317	114.73852354800457	32.47248981748764	26.868828438484407	142.02337995570988	138.96585867877116	33.582830769671254	105.52633200209536	40.66380231703585	169.81596206231816	43.19172077825788	139.76857847476643	114.51064180635011	0.5457127422135782
ENSDARG00000068431	0.687162198020075	0.9452201979318717	-0.15019289741295558	2	43920461	43955410	1	protein_coding	si:ch211-195h23.3	si:ch211-195h23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-174]	174	90	76	55	262	64	422	207	193	91	264	64	368	74	172	261	198	98	176	211	101	42	376	291	197.67191903958752	72.70413419982724	75.63248364083952	75.52367848382815	240.45091472280495	61.75439420693132	426.4192715117837	226.75596877491608	254.85115638223755	66.0966246988848	254.11511541417508	81.90352726130894	398.3375157138272	88.99867579607725	256.7465828566288	216.77252730082037	192.4142658629139	73.13594256506185	213.47855669389406	209.26981192425768	69.43891566110986	45.35130681717077	266.7664238909248	226.68433173910122	0.5451955270129683
ENSDARG00000111110	0.6823807489223574	0.9441798939736487	0.09749777169044913	8	53794022	53803429	-1	protein_coding	BSN	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]	518	427	664	270	462	537	386	552	254	798	687	548	446	452	265	68	554	541	520	442	877	536	973	532	588.4715750718755	344.9407255925137	660.7890675989138	370.75260346606547	424.0012313050988	518.1579638925332	390.04227204632343	604.6825833997763	335.39996746677895	579.6165550517591	661.2768344300692	701.2989521749578	482.7677500227362	543.6135332409043	395.5688631221316	56.47713354963902	538.3712287275471	403.74025436427	630.7320993228687	438.3756249787768	602.9497924236965	578.7690584286556	690.3290703347601	414.4194655848861	0.5447752489986363
ENSDARG00000075016	0.3648466097750456	0.8329586620395173	0.41570659851115327	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	456	266	744	157	92	197	217	75	163	120	127	102	101	534	38	42	171	87	147	408	121	205	144	66	518.0367533451259	214.88110774615606	740.4022082734816	215.585773126564	84.43314562785517	190.0877446682105	219.2724690001352	82.157959701056555	215.23698699639752	87.16038421830963	122.24477143030393	130.53374657271112	109.32632904102323	642.2336875014223	56.72308225902264	34.88293542771822	166.17595688160748	64.92680615469776	178.3031126931956	404.6544230573324	83.1891959900425	221.35756898857164	102.16586446886481	51.4129412191776	0.5351446506481363
ENSDARG00000099511	0.21952630622608152	0.7195488648639937	0.6556480953475203	22	7971101	8074212	-1	protein_coding	CABZ01034698.2	NA	79	119	175	72	98	90	153	67	109	104	12	55	89	136	3	85	82	105	7	145	8	4	110	8	89.74759542601963	96.13102188643823	174.1537452256173	98.86736092428413	89.939655125324	86.84211685349717	154.60224772820592	73.39444399961052	143.93148210188545	75.53899965586834	11.550687064280686	70.38584374018737	96.337062224268	163.56513389549332	4.478138073080735	70.59641693704877	79.6867161654492	78.35993846256626	8.490624413961696	143.8110081943951	5.500112131573058	4.3191720778257885	78.04336869149395	6.231871662930618	0.5207974171150431
ENSDARG00000033227	0.020951652730061786	0.25304134559932057	0.6006690322192644	14	36885524	36887063	1	protein_coding	lect2l	leukocyte cell-derived chemotaxin 2 like [Source:ZFIN;Acc:ZDB-GENE-070127-4]	395	340	606	355	125	241	258	164	143	535	233	128	131	219	143	454	272	141	100	197	289	140	298	140	448.7379771300981	274.6600625326807	603.069540609852	487.47101566834533	114.71894786393366	232.54389068547576	260.7018295024649	179.65207187964367	188.82754073917081	388.5900463066304	224.27584049811665	163.80705452261788	141.7994960829113	263.3879729640664	213.45791481684836	377.06792105200174	264.32666825612415	105.22620307830327	121.29463448516708	195.3846111330747	198.69155075307674	151.17102272390258	211.42658063695634	109.05775410128581	0.5048986173886604
ENSDARG00000099390	0.2736982868253214	0.7705105281613468	0.24368145430272253	20	1903481	1979652	1	protein_coding	lama2	laminin, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-060119-1]	304	350	313	183	328	436	278	420	220	467	520	266	237	276	190	46	318	328	333	236	522	374	523	320	345.35783556341727	282.7382996659948	311.486412889247	251.28787568255547	301.02251919496194	420.70181053471964	280.91127364994276	460.08457432591666	290.5039088294936	339.199161916255	500.5297727854964	340.4115351798153	256.53801963091587	331.941007023207	283.6154112951132	38.205119754167576	309.02897244649813	244.7815220544927	403.9111328356064	234.06481333708442	358.88231658514206	403.8425892767112	371.0607438695576	249.27486651722472	0.5033082986178505
ENSDARG00000043722	0.4743646212332661	0.8852772553591604	-0.247388173005071	25	16582172	16589461	-1	protein_coding	cpa4	carboxypeptidase A4 [Source:ZFIN;Acc:ZDB-GENE-040704-61]	804	556	472	333	1186	1924	1837	450	937	700	592	263	1558	691	1121	836	911	2097	1083	485	1552	1305	330	401	913.380591424301	449.14998461226605	469.7175299799507	457.26154427481407	1088.4533773330027	1856.4914758458729	1856.237444945845	492.9477582063393	1237.2825571510703	508.43557460680614	569.8338951711805	336.57230733944147	1686.4398083753879	831.0552023660726	1673.330926641168	694.336524227915	885.29998081371	1564.9599138666806	1313.6208914743595	481.02302740883874	1067.0217535251734	1409.1298903906634	234.13010607448186	312.3725671043972	0.49642024106038435
ENSDARG00000091783	0.53016373530604	0.9025798385875011	-0.29321302669717503	3	30998362	31019832	-1	protein_coding	si:dkeyp-71f10.5	si:dkeyp-71f10.5 [Source:ZFIN;Acc:ZDB-GENE-131121-547]	366	68	87	405	67	80	32	64	95	92	193	95	241	328	244	59	177	72	140	32	458	197	239	100	415.79265729016686	54.93201250653614	86.57929048359262	556.1289051990982	61.48935605506844	77.19299275866416	32.33511063596464	70.10812561156825	125.44486972182676	66.82296123403738	185.7735502838477	121.57554827850547	260.86777523650096	394.48061704207214	364.22189661056643	49.002218815127975	172.0066922107867	53.73252923147401	169.81248827923392	31.737601808418226	314.8814195325576	212.71922483292008	169.56695561151867	77.89839578663272	0.4893241332394854
ENSDARG00000043646	0.33216291458126407	0.8160287658205522	0.18904880183560366	8	9052123	9118958	-1	protein_coding	slc6a8	solute carrier family 6 member 8 [Source:ZFIN;Acc:ZDB-GENE-071024-2]	395	375	504	191	407	438	322	422	227	729	570	381	367	308	214	104	462	372	369	393	709	324	709	358	448.7379771300981	302.93389249928015	501.5627862497779	262.27313800747595	373.524894244968	422.63163535368625	325.37205077439415	462.2754532512782	299.7472150195229	529.499334126231	548.6576355533325	487.5819357274798	397.2550768124309	370.42692088097016	319.44051587975906	86.3767924876832	448.9666203467991	277.61806769594904	447.5772012502665	389.77742220963637	487.4474376606623	349.85293830388883	503.0249854751747	278.87625691614517	0.4867329651245442
ENSDARG00000100311	0.15037609943878558	0.6324474471123058	1.6146058542066342	4	51542447	51598177	1	protein_coding	si:dkey-165e24.1	si:dkey-165e24.1 [Source:ZFIN;Acc:ZDB-GENE-081103-19]	123	4	0	2	160	248	125	4	81	289	191	0	1	0	0	85	82	128	0	74	2	3	77	0	139.7335979417774	3.231294853325655	0	2.7463155812301143	146.8402532658351	239.2982775518589	126.30902592173686	4.381757850723016	106.95825734176809	209.9112586590957	183.84843577313424	0	1.0824389013962696	0	0	70.59641693704877	79.6867161654492	95.52449641150936	0	73.39320418196715	1.3750280328932645	3.239379058369341	54.63035808404577	0	0.4792323387400741
ENSDARG00000104642	5.340616218562726e-4	0.021243078398648856	0.8590179484380669	12	44162747	44171241	-1	protein_coding	si:dkey-31i7.2	si:dkey-31i7.2 [Source:ZFIN;Acc:ZDB-GENE-131121-104]	308	190	230	137	206	260	263	156	206	451	299	119	274	154	107	81	237	109	56	100	168	59	181	92	349.90201761030437	153.4865055329686	228.88777943938277	188.12261731426284	189.0568260797627	250.8772264656585	265.7541905393344	170.88855617819763	272.01729644943487	327.5777773538137	287.8046193516604	152.2893710014963	296.5882589825778	185.21346044048508	159.72025793987953	67.27423261059943	230.31404550257878	81.34507897542593	67.92499531169356	99.18000565130696	115.50235476303422	63.70778814793037	128.41681575600367	71.6665241237021	0.4771229303962979
