Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000076819	0.6480059836830427	0.9355968132232898	0.5235847741807004	15	41422248	41438821	-1	protein_coding	nlrc8	NLR family CARD domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-070912-363]	1	81	133	0	0	0	116	49	46	87	69	75	94	41	0	0	52	0	0	0	134	38	56	105	1.1360455117217674	65.43372077984452	132.35684637146917	0	0	0	117.21477605537181	53.67653367135695	60.741726391621384	63.19127855827448	66.41645061961394	95.98069600934642	101.74925673124933	49.31007713025902	0	0	50.53303951955315	0	0	0	92.12687820384872	41.03213473934499	39.73116951566965	81.79331557596436	0.650602776359732
ENSDARG00000103013	0.25290724310510876	0.7522206653859786	0.3713574708031888	10	21730585	21820133	1	protein_coding	pcdh1g22	protocadherin 1 gamma 22 [Source:ZFIN;Acc:ZDB-GENE-030131-2695]	249	281	259	147	307	166	70	122	116	220	269	209	57	60	37	154	300	217	41	297	464	179	303	68	282.87533241872006	226.99846344612726	257.7475429339136	201.85419522041343	281.7497359538211	160.17545997422812	70.73305451617264	133.643614447052	153.17478829191478	159.79403773356765	258.9279016909587	267.466206212712	61.69901737958736	72.16108848330587	55.23036956799573	127.90409656830013	291.53676645896047	161.94387282263696	49.730800138918504	294.56461678438166	319.00650363123736	193.28295048270402	214.9740064865697	52.97090913491025	0.6282343637289831
ENSDARG00000057035	0.001236329759356829	0.038816756570056225	-0.674192920721228	10	24641229	24648231	-1	protein_coding	stoml3b	stomatin (EPB72)-like 3b [Source:ZFIN;Acc:ZDB-GENE-050417-366]	363	739	465	355	489	926	1165	574	691	992	538	397	1287	1111	654	1452	490	1273	1138	575	930	886	1293	2046	412.3845207550016	596.9817241519148	462.75138017092604	487.47101566834533	448.7805240437085	893.5088911815376	1177.2001215905875	628.7822515787528	912.4463681871821	720.5258428713596	517.8558033819174	508.057817542807	1393.0988660969988	1336.1828217492139	976.2340999316002	1205.9529105011156	476.17671854963544	950.0209682175891	1380.3329404412013	570.285032495015	639.388035295368	956.696615238412	917.3643247100152	1593.8011777945055	0.6205478564622611
ENSDARG00000056210	4.791002804818787e-29	7.102661658143852e-26	3.2781262726075586	8	24968098	24970790	-1	protein_coding	hspa1b	heat shock protein family A (Hsp70) member 1B [Source:ZFIN;Acc:ZDB-GENE-060503-867]	69	189	78	121	180	146	154	343	135	753	376	289	31	17	21	39	23	37	14	16	36	17	22	34	78.38714030880195	152.6786818196372	77.62281215770372	166.15209266442193	165.19528492406448	140.8772117845621	155.6127199355798	375.7357356994986	178.26376223628014	546.9314109698929	361.92152801412817	369.8456152893482	33.555605943284355	20.445641736936665	31.346966511565142	32.3912971828812	22.351152095186972	27.612549743951924	16.98124882792339	15.868800904209113	24.750504592078762	18.3564813307596	15.60867373829879	26.485454567455125	0.6133736186018197
ENSDARG00000056498	0.08536422683364941	0.4995902937315974	0.6999255152369328	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	192	1351	626	365	131	499	193	186	244	590	238	881	73	226	82	237	287	139	590	235	211	160	408	1030	218.12073825057934	1091.36983671074	622.972825778494	501.2025935744959	120.22545736140248	481.4912923321677	195.02113602316172	203.75174005862024	322.1952443381656	428.53855574002233	229.08862677490026	1127.4532424564559	79.01803980192767	271.80676662045215	122.40244066420675	196.83942134212424	278.9035065790722	103.73363282187344	715.63834346248575	233.07301328057136	145.0654574702394	172.76688311303153	289.4699493284503	802.3534766023171	0.6084614284558016
ENSDARG00000056909	0.5609223213975916	0.9136220190586329	0.22542638142454335	24	33552198	33578392	-1	protein_coding	LO018309.1	epidermal growth factor receptor-like [Source:NCBI gene;Acc:571431]	224	112	447	350	507	533	496	292	127	398	334	89	271	279	316	59	64	623	55	343	358	522	576	114	254.4741946256759	90.47625589311833	444.83842351914825	480.60522671527	465.30005253611495	514.2983142546	501.19421485745187	319.86832310278015	167.69998373338947	289.08194099072693	321.49412328914576	113.89709259775775	293.34094227838904	335.5490614473723	471.6972103645041	49.002218815127975	62.19451017791157	464.93563487789316	66.71204896684189	340.1874193839829	246.13001788789435	563.6519561562653	408.66345787545924	88.8041711967613	0.6050402790948001
ENSDARG00000052207	0.16380318741723168	0.6518060890037645	0.5579645990211939	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	3290	288	2342	2353	295	1982	2814	2845	2320	3039	1570	956	1943	2062	103	1626	2196	1530	1107	2767	1284	1131	1674	900	3737.5897335646146	232.65322943944716	2330.674693247976	3231.0402813172295	270.73671695888345	1912.4563955959045	2843.4687915501404	3116.525271326745	3063.495765838296	2207.3367303286914	1511.2148909100563	1223.4339384658024	2103.1787854129516	2479.936074209612	153.7494071757719	1350.4679287016625	2134.0491304795905	1141.8162461688228	1342.7316037507996	2744.3107563716635	882.7679971174758	1221.2459050052416	1187.6781744505533	701.0855620796946	0.5906074671960363
ENSDARG00000103950	0.0203752946254522	0.24822906446621784	-1.0700374043162726	10	21793670	21820057	1	protein_coding	pcdh1gc6	protocadherin 1 gamma c 6 [Source:ZFIN;Acc:ZDB-GENE-041118-17]	7	18	26	9	17	63	118	71	57	103	16	9	120	115	81	68	18	106	119	20	33	101	121	194	7.952318582052372	14.540826839965447	25.874270719234573	12.358420115535516	15.601776909494978	60.78948179744802	119.2357204701196	77.77620185033354	75.26692183309606	74.81266312071577	15.40091608570758	11.51768352112157	129.89266816755236	138.30875292633627	120.90972797317984	56.47713354963902	17.49220598753763	79.10622359078118	144.3406150373488	19.83600113026139	22.687962542738866	109.05909496510115	85.84770556064335	151.12288782606748	0.5858362654682927
ENSDARG00000088885	0.7261027490344294	0.9545845094366542	0.15012027886279028	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	333	398	29	774	698	582	36	480	219	768	309	202	33	247	434	465	319	720	319	253	390	531	716	343	378.3031554033485	321.5138379059027	28.85976349453087	1062.8241299360543	640.5906048722055	561.5790223192818	36.376999465460216	525.8109420867619	289.18343651663224	557.8264589971816	297.4301919052277	258.50800791850634	35.720483746076894	297.0631475896092	647.8373079056796	386.2039279497374	310.00076166802796	537.3252923147401	386.929884007683	250.9254142978066	268.13046641418657	573.3700933313734	507.99138166463337	267.19149754815027	0.5770841772003891
ENSDARG00000032820	0.02370317756343886	0.27069781983859886	0.6980174089062131	10	33744098	33867426	1	protein_coding	rxfp2a	relaxin family peptide receptor 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1225]	271	394	264	213	345	176	63	142	151	261	299	242	57	47	42	199	190	242	54	294	414	159	269	67	307.868333676599	318.282543052577	262.7233642260741	292.4826094010072	316.6242961044569	169.82458406906113	63.65974906455538	155.55240370066707	199.39131924206148	189.57383567482344	287.8046193516604	309.69771245682443	61.69901737958736	56.5261859785896	62.693933023130285	165.27867024085538	184.63995209067497	180.60100102800988	65.49910262199022	291.5892166148425	284.63080280890574	171.68709009357508	190.85151070919883	52.19192517704393	0.567582653376497
ENSDARG00000012609	0.661033210928537	0.9377815647861779	0.25306443869721296	9	32840114	32847642	-1	protein_coding	hpxa	hemopexin a [Source:NCBI gene;Acc:327588]	65	168	38	9	130	76	127	36	122	52	20	27	33	52	143	11	43	128	7	146	0	68	41	26	73.84295826191487	135.7143838396775	37.81624182041976	12.358420115535516	119.30770577849101	73.33334312073094	128.32997033648465	39.43582065650715	161.0976221690828	37.76949982793417	19.251145107134477	34.553050563364714	35.720483746076894	62.53961001886509	213.45791481684836	9.136006897735724	41.786936525784334	95.52449641150936	8.490624413961696	144.80280825090816	0	73.4259253230384	29.088891966829564	20.25358290452451	0.5654154729607616
ENSDARG00000041065	1.3444192893203398e-30	2.277830395905604e-27	1.3032851096882596	5	3568016	3584815	-1	protein_coding	hspb1	heat shock protein, alpha-crystallin-related, 1 [Source:NCBI gene;Acc:368243]	598	1458	680	596	1186	876	993	1017	734	1385	1147	676	368	330	300	639	312	383	315	248	547	467	565	426	679.3552160096169	1177.8069740372014	676.7116957338274	818.4020432065741	1088.4533773330027	845.2632707073725	1003.3989019222777	1114.0619335463268	969.2266776402195	1005.9761011863236	1104.0531718941622	865.1060066975757	398.3375157138272	396.88598665818233	447.8138073080735	530.7189461502843	303.1982371173189	285.82720410631316	382.0780986282763	245.96641401524127	376.0701669963079	504.2633400861608	400.85912100630986	331.8471660510554	0.5574439801995859
ENSDARG00000092788	0.6786447420682531	0.9428602636829475	0.23853813612226302	22	19289970	19291261	1	protein_coding	si:dkey-21e2.15	si:dkey-21e2.15 [Source:ZFIN;Acc:ZDB-GENE-050208-780]	361	502	170	228	38	133	356	35	275	196	308	43	290	272	98	26	365	1	248	73	16	216	327	371	410.112429731558	405.5275040923697	169.17792393345684	313.0799762602331	34.87456015063583	128.33335046127917	359.7281058251066	38.34038119382639	363.129886036867	142.36196088990573	296.46763464987094	55.02893237869195	313.90728140491814	327.13026779098664	146.28584372063733	21.5941981219208	354.70306585840194	0.7462851282149169	300.81069352321435	72.40140412545408	11.000224263146116	233.23529220259255	232.00165056471383	289.0030483684074	0.5498870513458899
ENSDARG00000100552	0.9292091246753887	0.9910847254889058	-0.09215743687368613	KN150328.1	3117	12840	1	protein_coding	taco1	translational activator of mitochondrially encoded cytochrome c oxidase I [Source:ZFIN;Acc:ZDB-GENE-070410-35]	1	1	0	0	92	80	5	77	4	116	58	58	0	4	48	131	4	0	49	0	116	1	137	99	1.1360455117217674	0.8078237133314138	0	0	84.43314562785517	77.19299275866416	5.052361036869475	84.34883862641806	5.281889251445338	84.25503807769931	55.82832081068998	74.22507158056123	0	4.810739232220391	71.65020916929176	108.80153669121636	3.887156886119473	0	59.43437089773187	0	79.75162590780934	1.0797930194564471	97.1994682794061	77.1194118287664	0.5192571827643792
ENSDARG00000068621	0.946363185405151	0.9930613265578804	0.04636479274144498	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	196	285	0	307	191	335	0	398	132	468	163	149	0	134	199	161	154	450	254	194	214	340	501	178	222.6649202974664	230.22975829945293	0	421.5594417188226	175.29055233609063	323.24565717690615	0	435.9849061469401	174.30234529769615	339.9254984514076	156.89683262314597	190.68164940523488	0	161.15976427938313	297.0498255143554	133.7179191395865	149.6555401155997	335.82830769671256	308.0883715923244	192.40921096353551	147.1279995195793	367.12962661519197	355.45207013125884	138.65914450020625	0.5139158477767071
ENSDARG00000097973	0.8850315472536291	0.9850240095918621	-0.10089961168030442	15	46313082	46315233	1	protein_coding	si:ch1073-190k2.1	si:ch1073-190k2.1 [Source:ZFIN;Acc:ZDB-GENE-131127-449]	179	252	0	411	448	374	0	359	175	593	196	173	0	208	288	311	194	618	305	201	305	379	594	312	203.35214659819636	203.57157575951626	0	564.3678519427885	411.15270914433825	360.8772411467549	0	393.2627671023907	231.08265475073352	430.71756534548007	188.66122204991785	221.39547212822575	0	250.15844007546036	429.9012550157505	258.2998313814373	188.52710897679444	461.2042092368186	369.9486351797596	199.351811359127	209.69177501622283	409.24155437399344	421.4341909340673	243.0429948542941	0.5133828262462465
ENSDARG00000093054	0.6116804924770407	0.926369030122976	-0.6875084503231341	5	42322847	42344441	1	processed_transcript	BX548073.3	NA	73	83	79	0	0	0	69	0	70	6	0	0	118	65	2	0	145	97	53	149	1	0	2	0	82.93132235568902	67.04936820650734	78.61797641613582	0	0	0	69.72258230879875	0	92.43306190029341	4.358019210915481	0	0	127.72779036475981	78.17451252358137	2.985425382053823	0	140.9094371218309	72.38965743684693	64.28615627713855	147.77820842044738	0.6875140164466322	0	1.4189703398453446	0	0.5077478266957738
ENSDARG00000087359	3.6787095727180163e-6	3.8781773806609483e-4	1.141461405220781	1	56229674	56266731	1	protein_coding	c3a.2	complement component c3a, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-990415-36]	2173	3485	1501	2727	3163	3937	1380	1315	1563	4214	2500	1276	676	643	1282	746	968	1592	258	1627	2472	1262	1819	1028	2468.6268969714006	2815.265640959977	1493.7415519065805	3744.6012950072613	2902.8482567489773	3798.8601561357596	1394.451646175975	1440.5028934251916	2063.898225002266	3060.782159132973	2406.3931383918093	1632.9515747723472	731.7286973438783	773.3263315794279	1913.6576698965007	619.5873768828046	940.6919664409126	1188.0859241181477	312.9401569717311	1613.6586919467643	1699.534648656075	1362.6987905540361	1290.553524089341	800.7955086865844	0.4906582297012811
ENSDARG00000032816	0.14687842134784646	0.6255981602389868	-0.41154205496841795	10	26972755	26978376	1	protein_coding	tm7sf2	transmembrane 7 superfamily member 2 [Source:ZFIN;Acc:ZDB-GENE-041212-19]	106	351	127	113	419	499	299	508	232	635	176	167	433	320	285	383	176	559	568	192	277	551	392	786	120.42082424250734	283.5461233793262	126.38586082087657	155.16683033950147	384.53791323990566	481.4912923321677	302.1311900047946	556.483247041823	306.34957658382956	461.22369982188843	169.41007694278338	213.71701644747802	468.6960443045847	384.8591385776313	425.4231169426698	318.09914925752565	171.0349029892568	417.1733866721385	688.953523875749	190.42561085050937	190.44138255571715	594.9659537205023	278.11818660968754	612.2813908829332	0.4834624451965948
ENSDARG00000102175	0.1873199678846922	0.6823141336340447	-0.7365783295412548	16	50289916	50292583	1	protein_coding	hamp	hepcidin antimicrobial peptide [Source:NCBI gene;Acc:402837]	25	10	6	4	24	26	14	11	36	105	104	42	6	8	132	38	10	214	40	42	13	60	74	46	28.401137793044185	8.078237133314138	5.970985550592594	5.492631162460229	22.026037989875263	25.08772264656585	14.146610903234528	12.049834089488295	47.53700326300804	76.26533619102092	100.10595455709928	53.74918976523399	6.494633408377617	9.621478464440782	197.03807521555234	31.560751101268867	9.717892215298683	159.7050174379922	48.51785379406683	41.65560237354892	8.93768221380622	64.78758116738682	52.50190257427775	35.83326206185105	0.47539168256873626
ENSDARG00000032010	0.7026130386326157	0.9495744559492704	0.13708259929859143	9	37320222	37339656	1	protein_coding	slc15a2	solute carrier family 15 member 2 [Source:NCBI gene;Acc:556684]	186	49	187	160	304	251	249	287	392	597	500	199	37	220	206	219	219	53	250	440	335	299	691	373	211.30446518024874	39.583361953239276	186.09571632680252	219.70524649840917	278.99648120508664	242.19301478030877	251.60757963609984	314.3911257893764	517.6251466416431	433.6229114860904	481.2786276783619	254.6687800781325	40.05023935166197	264.5906577721215	307.4988143515438	181.88959187310215	212.82183951504115	39.55311179539059	303.2365862129177	436.3920248657506	230.31719550962183	322.85811281747766	490.25425241656654	290.56101628414007	0.46599020865820606
ENSDARG00000091847	0.9464424318705115	0.9930613265578804	-0.0459369913462987	15	42723126	42736433	-1	protein_coding	si:ch211-181d7.1	si:ch211-181d7.1 [Source:ZFIN;Acc:ZDB-GENE-121214-14]	171	155	0	283	130	285	0	310	144	423	180	124	0	147	235	135	151	334	207	169	167	279	494	159	194.2637825044222	125.21267556636913	0	388.6036547440612	119.30770577849101	275.00003670274106	0	339.58623343103375	190.14801305203216	307.2403543695414	173.2603059642103	158.68808406878608	0	176.7946667840994	350.7874823913242	112.1237210176657	146.7401724510101	249.2592328237822	251.07989338429584	167.61420955070875	114.81484074658759	301.26225242834875	350.4856739418001	123.85844930074603	0.46145507498024824
ENSDARG00000101665	0.16912395346740292	0.6623114043663194	0.5746264277359187	10	21708463	21820133	1	polymorphic_pseudogene	pcdh1g11	protocadherin 1 gamma 11 [Source:NCBI gene;Acc:553999]	93	82	69	50	79	38	4	47	30	69	98	76	7	21	9	41	103	55	14	83	116	42	74	9	105.65223259012437	66.24154449317592	68.66633383181482	68.65788953075287	72.50237505000608	36.66667156036547	4.04188882949558	51.48565474599544	39.614169385840036	50.11722092552804	94.33061102495893	97.26043862280437	7.577072309773887	25.256380969157057	13.434414219242203	34.05238934610588	100.09428981757644	41.04568205182043	16.98124882792339	82.31940469058478	79.75162590780934	45.35130681717077	52.50190257427775	7.010855620796946	0.45612214189114714
