Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000096990	0.7907186183816444	0.9674129743123401	0.09052694562383701	15	46344655	46355392	1	protein_coding	si:ch1073-340i21.2	si:ch1073-340i21.2 [Source:ZFIN;Acc:ZDB-GENE-131121-430]	161	215	236	41	85	70	258	26	113	77	172	125	267	163	44	198	162	83	42	149	172	58	101	166	182.90332738720454	173.68209836625397	234.85876498997536	56.299469415217345	78.00888454747489	67.54386866383113	260.7018295024649	28.481426029699605	149.21337135333079	55.92791320674868	165.5598479213565	159.96782668224404	289.01118667280394	196.03762371298097	65.6793584051841	164.44812415924304	157.42985388783868	61.9416656418381	50.94374648377017	147.77820842044738	118.25241082882076	62.62799512847393	71.6580021621899	129.31133700581032	0.5473966947475645
ENSDARG00000094910	0.9299538538344831	0.9910847254889058	-0.022754292931497576	1	43945629	43948826	-1	protein_coding	si:dkey-22i16.7	si:dkey-22i16.7 [Source:ZFIN;Acc:ZDB-GENE-090313-259]	182	213	90	245	167	230	234	34	140	257	111	61	176	84	143	250	138	331	79	101	234	205	274	223	206.76028313336167	172.06645093959114	89.56478325888891	336.42365870068903	153.26451434621538	221.92985418115944	236.45049652549142	37.24494173114564	184.86612380058682	186.6684895342131	106.84385534459634	78.06429942093509	190.50924664574345	101.02552387662823	213.45791481684836	207.63652040308463	134.10691257112182	247.02037743913746	95.82276124328199	100.17180570782003	160.87827984851197	221.35756898857164	194.3989365588122	173.71342260419098	0.5440771954179062
ENSDARG00000007708	0.6866488510198322	0.9451233532287135	-0.11159081005992007	21	3789839	3796461	-1	protein_coding	nsa2	NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]	3392	5078	3826	675	4202	3689	4064	3673	5256	4678	880	3176	3519	3184	4513	1381	3265	4828	2784	6631	4765	3218	5423	5308	3853.4663757602348	4102.1288162969195	3807.498452761211	926.8815086651637	3856.392151393994	3559.561878583901	4106.559050767509	4023.5491464264096	6940.402476399174	3397.80231144377	847.050384713917	4064.462540342456	3809.1024940134726	3829.348428847432	6736.612374604452	1146.9841387066397	3172.89180829502	3603.0645990216185	3376.8426240670515	6576.626174738165	3276.0042883682027	3474.7739366108467	3847.5380764906517	4134.846848354465	0.5364441684324202
ENSDARG00000089245	0.18727499195508912	0.6823141336340447	2.069909859626397	17	6276559	6282608	1	protein_coding	dusp23b	dual specificity phosphatase 23b [Source:ZFIN;Acc:ZDB-GENE-040718-163]	97	1	90	2	1	2	91	0	72	0	4	0	0	75	0	3	0	2	0	0	1	0	0	0	110.19641463701143	0.8078237133314138	89.56478325888891	2.7463155812301143	0.9177515829114693	1.9298248189666038	91.95297087102443	0	95.07400652601608	0	3.850229021426895	0	0	90.20136060413235	0	2.4916382448370156	0	1.4925702564298338	0	0	0.6875140164466322	0	0	0	0.5356292060739267
ENSDARG00000101557	0.8939039884581733	0.986778282091189	-0.053803471472596315	10	44699734	44748270	1	protein_coding	scarb1	scavenger receptor class B, member 1 [Source:ZFIN;Acc:ZDB-GENE-031126-1]	189	544	125	241	767	307	108	567	90	840	884	509	112	123	514	897	175	521	130	166	627	634	1242	776	214.71260171541402	439.4561000522891	124.39553230401238	330.9310275382288	703.915464093097	296.2281097113737	109.13099839638065	621.1141753399876	118.8425081575201	610.1226895281674	850.9006137353439	651.3889902500977	121.23315695638219	147.93023139077704	767.2543231878326	744.9998352062677	170.06311376772695	388.8145517999717	157.6830248307172	164.63880938116955	431.07128831203846	684.5887743353874	881.180581043959	604.4915513042699	0.5306845991030376
ENSDARG00000095464	0.9570119625502526	0.9939790690364398	-0.019255684995148428	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	150	462	242	174	556	276	50	330	198	382	257	370	225	344	177	371	44	288	343	36	340	494	602	495	170.4068267582651	373.21455555911314	240.82975054056797	238.92945556701997	510.2698800987769	266.3158250173913	50.52361036869475	361.4950226846488	261.4535179465442	277.46055642828566	247.377214626678	473.5047669794423	243.54875281416065	413.7235739709537	264.21014631176337	308.13259627817763	42.7587257473142	214.93011692589604	416.04059628412307	35.704802034470504	233.75476559185498	533.4177516114848	427.1100722934487	385.597059143832	0.5306332773846506
ENSDARG00000098397	0.9747011307624984	0.9959949848489636	0.020358705501950836	3	6556960	6597195	-1	lincRNA	FP016106.1	sterile alpha motif domain-containing protein 9-like [Source:NCBI gene;Acc:101882579]	48	55	3	28	3	50	45	2	27	84	58	2	5	0	3	38	26	48	23	84	57	2	75	102	54.530184562644834	44.43030423322776	2.985492775296297	38.4484181372216	2.753254748734408	48.245620474165094	45.47124933182527	2.190878925361508	35.65275244725603	61.01226895281674	55.82832081068998	2.5594852269159043	5.412194506981348	0	4.478138073080735	31.560751101268867	25.266519759776575	35.821686154316005	27.897765931588427	83.31120474709785	39.18829893745804	2.1595860389128942	53.21138774420042	79.45636370236538	0.5295217179611759
ENSDARG00000103826	0.970675534099666	0.9958148289599994	0.008257270328680198	18	402048	423921	1	protein_coding	gpib	glucose-6-phosphate isomerase b [Source:ZFIN;Acc:ZDB-GENE-020513-3]	1314	1850	798	1307	663	1264	745	591	1084	1007	1678	480	1170	549	471	1915	1445	1420	993	1302	1908	584	1989	749	1492.7638024024022	1494.4738696631155	794.141078228815	1794.7172323338798	608.4692994703041	1219.6492855868937	752.8017944935517	647.4047224443257	1431.3919871416865	731.4208908986483	1615.1710744885825	614.276454459817	1266.4535146336355	660.2739596222488	703.0676774736753	1590.4957462876284	1404.2354251106597	1059.7248820651819	1204.455720437709	1291.3236735800167	1311.7767433801744	630.599123362565	1411.1660029761952	583.4589844418791	0.516426108691242
ENSDARG00000090901	0.2935116080174942	0.7876564478080057	0.5207423150773217	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	17	380	166	235	289	124	141	297	19	350	19	226	232	132	107	16	144	183	114	18	381	120	34	180	19.312773699270046	306.9730110659372	165.19726689972845	322.69208079453847	265.23020746141464	119.64913877592944	142.4765812397192	325.34552041618394	25.088973944365353	254.21778730340307	18.288587851777752	289.2218306414972	251.12582512393453	158.75439466327293	159.72025793987953	13.288737305797417	139.93764790030104	136.57017846332977	138.27588331309047	17.852401017235252	261.9428402661669	129.57516233477364	24.122495777370858	140.2171124159389	0.5106990736674613
ENSDARG00000097513	0.8639574526387687	0.9814975419835845	-0.04335727759766611	25	34035541	34050402	1	transcribed_unprocessed_pseudogene	CT573383.1	annexin A2-A-like [Source:NCBI gene;Acc:100006250]	176	253	74	57	216	48	61	183	102	72	124	119	182	122	65	126	173	211	88	70	156	150	143	192	199.94401006303107	204.3793994728477	73.64215512397533	78.26999406505827	198.23434190887735	46.31579565519849	61.63880464980759	200.465421670578	134.68817591185612	52.296230530985774	119.35709966423376	152.2893710014963	197.00388005412105	146.72754658272194	97.02632491674925	104.64880628315466	168.11953532466723	157.46616205334746	106.73927834694703	69.42600395591487	107.25218656567463	161.96895291846707	101.45637929894214	149.56491991033482	0.504736944357456
ENSDARG00000087178	0.6333953995139878	0.9321839202706781	0.2408194287214698	1	43969797	43973068	-1	protein_coding	scpp9	secretory calcium-binding phosphoprotein 9 [Source:ZFIN;Acc:ZDB-GENE-090424-3]	47	479	89	189	299	184	242	262	185	477	415	113	226	164	212	8	91	379	198	125	1	348	459	332	53.394139050923066	386.9475586857472	88.56961900045681	259.5268224262458	274.4077232905293	177.54388334492756	244.53427418448257	287.00513922235757	244.28737787934688	346.4625272677808	399.4612609730404	144.6109153207486	244.63119171555692	197.24030852103607	316.45509049770527	6.6443686528987085	88.43281915921801	282.8420635934535	240.1633762806308	123.9750070641337	0.6875140164466322	375.7679707708436	325.65369299450657	258.62267401162063	0.5035329494872318
