Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000036237	1.76010540054e-05	0.0109621971909	18	62932	73844	1	protein_coding	slc27a2a	solute carrier family 27 member 2a [Source:ZFIN;Acc:ZDB-GENE-050706-104]
ENSDARG00000002659	2.07579466008e-05	0.0124666296443	23	9794730	9807578	-1	protein_coding	mapre1b	microtubule-associated protein, RP/EB family, member 1b [Source:ZFIN;Acc:ZDB-GENE-040426-2256]
ENSDARG00000006385	2.50093570673e-05	0.0145019775325	3	1167026	1180520	1	protein_coding	triobpb	TRIO and F-actin binding protein b [Source:ZFIN;Acc:ZDB-GENE-061215-80]
ENSDARG00000057427	2.67907252695e-05	0.0150170945377	7	15266093	15306015	1	protein_coding	sv2ba	synaptic vesicle glycoprotein 2Ba [Source:ZFIN;Acc:ZDB-GENE-070209-134]
ENSDARG00000088959	2.80399591641e-05	0.0152103210743	9	19623363	19653458	1	protein_coding	pdxka	pyridoxal (pyridoxine, vitamin B6) kinase a [Source:ZFIN;Acc:ZDB-GENE-030131-8376]
ENSDARG00000033440	3.68436826216e-05	0.0187819361056	13	12606821	12633160	1	protein_coding	metap1	methionyl aminopeptidase 1 [Source:NCBI gene;Acc:503783]
ENSDARG00000057986	3.76714387345e-05	0.0187819361056	19	17834769	17996336	-1	protein_coding	ints8	integrator complex subunit 8 [Source:ZFIN;Acc:ZDB-GENE-050522-556]
ENSDARG00000090185	3.79748945999e-05	0.0187819361056	25	26754578	26758253	-1	protein_coding	si:dkeyp-73b11.8	si:dkeyp-73b11.8 [Source:ZFIN;Acc:ZDB-GENE-131120-176]
ENSDARG00000002710	4.04925701886e-05	0.0194549445798	22	36673312	36690751	-1	protein_coding	ncl	nucleolin [Source:ZFIN;Acc:ZDB-GENE-030131-6986]
ENSDARG00000026784	4.55664827104e-05	0.0212846103683	15	39277099	39820491	-1	protein_coding	robo1	roundabout, axon guidance receptor, homolog 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-000209-3]
ENSDARG00000077567	5.14956285926e-05	0.0234040673085	17	52612866	52643968	1	protein_coding	angel1	angel homolog 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-111020-12]
ENSDARG00000059399	6.38813999858e-05	0.0282692005832	11	2691243	2700397	-1	protein_coding	si:ch211-160o17.6	si:ch211-160o17.6 [Source:ZFIN;Acc:ZDB-GENE-141215-39]
ENSDARG00000041689	7.24940137665e-05	0.0312579316794	15	21252532	21262567	1	protein_coding	usf1	upstream transcription factor 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1072]
ENSDARG00000017880	7.5237844797e-05	0.0315749728075	10	20653716	20706270	-1	protein_coding	kcnip3b	Kv channel interacting protein 3b, calsenilin [Source:ZFIN;Acc:ZDB-GENE-040426-1752]
ENSDARG00000020850	7.69846506367e-05	0.0315749728075	19	43119014	43137740	1	protein_coding	eef1a1l1	eukaryotic translation elongation factor 1 alpha 1, like 2 [Source:ZFIN;Acc:ZDB-GENE-050706-188]
ENSDARG00000054849	8.34057498003e-05	0.0333940735391	3	29949984	29968055	-1	protein_coding	bcat2	branched chain amino-acid transaminase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040718-425]
ENSDARG00000016263	8.90300879672e-05	0.0348169757967	1	44523516	44566433	1	protein_coding	zdhhc5a	zinc finger DHHC-type containing 5a [Source:ZFIN;Acc:ZDB-GENE-090312-92]
ENSDARG00000094328	9.12433596398e-05	0.0348715530842	3	15635946	15645405	-1	protein_coding	si:dkey-93n13.1	si:dkey-93n13.1 [Source:ZFIN;Acc:ZDB-GENE-091204-23]
ENSDARG00000053554	0.000100519623929	0.0373456660138	7	30201611	30209790	1	protein_coding	wdr76	WD repeat domain 76 [Source:ZFIN;Acc:ZDB-GENE-030131-4513]
ENSDARG00000034700	0.000104272841103	0.0373456660138	4	5568688	5597802	-1	protein_coding	vegfab	vascular endothelial growth factor Ab [Source:ZFIN;Acc:ZDB-GENE-030131-4605]
ENSDARG00000005842	0.000104379537503	0.0373456660138	18	7122577	7143920	-1	protein_coding	cd9a	CD9 molecule a [Source:ZFIN;Acc:ZDB-GENE-030131-1175]
ENSDARG00000039007	0.000109744762701	0.0384472485329	23	44611864	44625579	1	protein_coding	eno3	enolase 3, (beta, muscle) [Source:ZFIN;Acc:ZDB-GENE-031006-5]
ENSDARG00000087640	0.000114504123829	0.039295945843	23	18790658	18805655	-1	protein_coding	nsfl1c	NSFL1 (p97) cofactor (p47) [Source:ZFIN;Acc:ZDB-GENE-041114-160]
ENSDARG00000038288	0.000121851131087	0.0409809724072	25	3809733	3830272	-1	protein_coding	cd151	CD151 molecule [Source:ZFIN;Acc:ZDB-GENE-041010-137]
ENSDARG00000017311	0.000124349643081	0.0410012470206	2	45491032	45510704	-1	protein_coding	gpsm2	G protein signaling modulator 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1169]
ENSDARG00000003961	0.000128019384462	0.041399499406	6	42038358	42049350	-1	protein_coding	parp3	poly (ADP-ribose) polymerase family, member 3 [Source:ZFIN;Acc:ZDB-GENE-030131-7435]
ENSDARG00000020442	0.000135181511095	0.0428907979353	13	33645413	33654931	-1	protein_coding	snx5	sorting nexin 5 [Source:ZFIN;Acc:ZDB-GENE-040426-2857]
ENSDARG00000012593	0.00014880335969	0.0463384684546	21	6556635	6725780	1	protein_coding	col5a1	procollagen, type V, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-041105-6]
ENSDARG00000021556	0.000160568718291	0.0490931557597	14	30854553	30876708	-1	protein_coding	ubl3b	ubiquitin-like 3b [Source:ZFIN;Acc:ZDB-GENE-040630-4]
ENSDARG00000069297	0.00018491967946	0.0555287380321	9	34902971	34915394	-1	protein_coding	upf3a	UPF3A regulator of nonsense mediated mRNA decay [Source:NCBI gene;Acc:566608]
ENSDARG00000045316	0.000192985404143	0.056934079931	24	24118193	24163201	-1	protein_coding	map7d2b	MAP7 domain containing 2b [Source:ZFIN;Acc:ZDB-GENE-091118-82]
ENSDARG00000037645	0.000212152949975	0.0615097242548	23	16823385	16854489	1	protein_coding	zgc:173570	zgc:173570 [Source:ZFIN;Acc:ZDB-GENE-080218-15]
ENSDARG00000059722	0.000224707611677	0.0630729218463	5	51226846	51243925	1	protein_coding	ubac1	UBA domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9372]
ENSDARG00000021399	0.000225046105541	0.0630729218463	3	34174004	34180464	-1	protein_coding	yipf2	Yip1 domain family, member 2 [Source:ZFIN;Acc:ZDB-GENE-040724-124]
ENSDARG00000076025	0.000233933462165	0.06440577126	25	7784582	7866470	1	protein_coding	dgkzb	diacylglycerol kinase, zeta b [Source:ZFIN;Acc:ZDB-GENE-111104-4]
ENSDARG00000012016	0.000238284813917	0.06440577126	1	38398696	38415158	-1	protein_coding	hpgd	15-hydroxyprostaglandin dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-080728-2]
ENSDARG00000079167	0.000241291840472	0.06440577126	24	26379441	26430823	1	protein_coding	si:ch211-230g15.5	si:ch211-230g15.5 [Source:ZFIN;Acc:ZDB-GENE-091204-280]
ENSDARG00000091131	0.000255104132175	0.066657586207	22	786556	809282	1	protein_coding	cry3b	cryptochrome circadian regulator 3b [Source:ZFIN;Acc:ZDB-GENE-010426-5]
ENSDARG00000054616	0.00025765598855	0.066657586207	3	30921246	30927002	1	protein_coding	cldni	claudin i [Source:ZFIN;Acc:ZDB-GENE-010328-9]
ENSDARG00000099960	0.000268567939583	0.0684278556368	2	19163965	19215112	1	protein_coding	elovl1a	ELOVL fatty acid elongase 1a [Source:ZFIN;Acc:ZDB-GENE-041010-66]
ENSDARG00000054950	0.000299114656456	0.0750733143726	3	28869610	28872756	-1	protein_coding	eef2kmt	eukaryotic elongation factor 2 lysine methyltransferase [Source:ZFIN;Acc:ZDB-GENE-041010-160]
ENSDARG00000057940	0.000304540180493	0.0753109952231	11	18531984	18557929	-1	protein_coding	dido1	death inducer-obliterator 1 [Source:ZFIN;Acc:ZDB-GENE-030131-6117]
ENSDARG00000060671	0.000317154785871	0.0772938388291	9	46369932	46399611	-1	protein_coding	lct	lactase [Source:ZFIN;Acc:ZDB-GENE-081104-434]
ENSDARG00000029011	0.000323202112539	0.0776423817779	22	27092469	27115241	-1	protein_coding	xpnpep1	X-prolyl aminopeptidase (aminopeptidase P) 1, soluble [Source:ZFIN;Acc:ZDB-GENE-040426-999]
ENSDARG00000041685	0.000336250358341	0.0796392398009	15	21220744	21239416	-1	protein_coding	si:dkey-105h12.2	si:dkey-105h12.2 [Source:ZFIN;Acc:ZDB-GENE-131118-9]
ENSDARG00000004151	0.000347844902916	0.0812411095477	13	1381953	1395002	1	protein_coding	rab23	RAB23, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-050522-328]
ENSDARG00000020840	0.000357816061934	0.0824251355819	11	3364193	3381343	-1	protein_coding	mcrs1	microspherule protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2434]
ENSDARG00000073665	0.000366483647609	0.0832809326783	10	43406796	43450588	1	protein_coding	rasa1b	RAS p21 protein activator (GTPase activating protein) 1b [Source:ZFIN;Acc:ZDB-GENE-090311-50]
ENSDARG00000061770	0.000387888896303	0.0861021980152	24	35911020	35930390	1	protein_coding	abcd4	ATP-binding cassette, sub-family D (ALD), member 4 [Source:ZFIN;Acc:ZDB-GENE-050517-30]
ENSDARG00000105061	0.000390056682062	0.0861021980152	10	29793817	29809105	-1	protein_coding	si:ch73-261i21.5	si:ch73-261i21.5 [Source:ZFIN;Acc:ZDB-GENE-110411-258]
ENSDARG00000016856	0.000397903875179	0.0861021980152	16	24669883	24672919	-1	protein_coding	pon2	paraoxonase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7116]
ENSDARG00000054288	0.000399379843315	0.0861021980152	5	33940215	33959868	-1	protein_coding	zgc:63972	zgc:63972 [Source:NCBI gene;Acc:572862]
ENSDARG00000035458	0.000407103244593	0.0864677913961	12	13244149	13263658	1	protein_coding	atp2a1l	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1, like [Source:ZFIN;Acc:ZDB-GENE-041229-2]
ENSDARG00000086336	0.000421072160108	0.0864677913961	6	40707162	40713204	-1	protein_coding	si:ch211-157b11.12	si:ch211-157b11.12 [Source:ZFIN;Acc:ZDB-GENE-041111-80]
ENSDARG00000088801	0.000425274493372	0.0864677913961	11	18395879	18468570	-1	protein_coding	fgd5a	FYVE, RhoGEF and PH domain containing 5a [Source:ZFIN;Acc:ZDB-GENE-090428-3]
ENSDARG00000025850	0.0004275050584	0.0864677913961	23	9220436	9228578	1	protein_coding	rps21	ribosomal protein S21 [Source:NCBI gene;Acc:394166]
ENSDARG00000041421	0.000428074321961	0.0864677913961	23	4915595	4925724	-1	protein_coding	taz	tafazzin [Source:ZFIN;Acc:ZDB-GENE-030131-684]
ENSDARG00000053956	0.000431927597364	0.0864677913961	5	37649206	37709139	1	protein_coding	sptbn2	spectrin, beta, non-erythrocytic 2 [Source:ZFIN;Acc:ZDB-GENE-030131-787]
ENSDARG00000026577	0.000438616943647	0.0867739120514	11	3301277	3308569	-1	protein_coding	cdk2	cyclin-dependent kinase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2741]
ENSDARG00000042799	0.000456484459293	0.0886301947197	22	17192767	17202113	1	protein_coding	atpaf1	ATP synthase mitochondrial F1 complex assembly factor 1 [Source:NCBI gene;Acc:550606]
ENSDARG00000102825	0.000458541088286	0.0886301947197	1	59244159	59251874	-1	protein_coding	olfm2b	olfactomedin 2b [Source:ZFIN;Acc:ZDB-GENE-040426-2402]
ENSDARG00000056929	0.000466516285951	0.0890338324407	10	22724059	22760659	1	protein_coding	kdm6bb	lysine (K)-specific demethylase 6B, b [Source:ZFIN;Acc:ZDB-GENE-040724-166]
ENSDARG00000114572	0.000474497032556	0.0890338324407	9	23885441	23894392	-1	protein_coding	asb18	ankyrin repeat and SOCS box containing 18 [Source:ZFIN;Acc:ZDB-GENE-090313-391]
ENSDARG00000079161	0.000476513137468	0.0890338324407	11	37431693	37589293	-1	protein_coding	bsnb	bassoon (presynaptic cytomatrix protein) b [Source:ZFIN;Acc:ZDB-GENE-120628-1]
ENSDARG00000013828	0.000495380987027	0.0915420514049	19	2064173	2115040	-1	protein_coding	snx13	sorting nexin 13 [Source:ZFIN;Acc:ZDB-GENE-050306-12]
ENSDARG00000079434	0.000520349623729	0.095110861659	1	25218177	25316149	1	protein_coding	tmem131l	transmembrane 131 like [Source:ZFIN;Acc:ZDB-GENE-030131-6110]
ENSDARG00000058047	0.000527649222424	0.0954080572503	16	11773395	11779661	-1	protein_coding	pafah1b3	platelet-activating factor acetylhydrolase, isoform Ib, gamma subunit [Source:ZFIN;Acc:ZDB-GENE-040426-1026]
ENSDARG00000059079	0.000541966437779	0.0968004718893	12	3714076	3721957	-1	protein_coding	vps25	vacuolar protein sorting 25 homolog [Source:NCBI gene;Acc:407684]
ENSDARG00000104733	0.000546862799089	0.0968004718893	5	54416258	54424049	-1	protein_coding	coq4	coenzyme Q4 homolog (S. cerevisiae) [Source:NCBI gene;Acc:100137123]
ENSDARG00000032353	0.000615589240249	0.10783071525	10	15970	22780	1	protein_coding	tiprl	TIP41, TOR signaling pathway regulator-like (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040426-1611]
ENSDARG00000021753	0.000664249312507	0.115154808651	20	39338700	39344130	-1	protein_coding	ccdc25	coiled-coil domain containing 25 [Source:NCBI gene;Acc:393359]
ENSDARG00000018259	0.000703430637947	0.120702955181	19	6328234	6385594	-1	protein_coding	atp1a3a	ATPase Na+/K+ transporting subunit alpha 3a [Source:ZFIN;Acc:ZDB-GENE-001212-7]
ENSDARG00000063634	0.000718392200473	0.122025083264	21	19345558	19364352	1	protein_coding	hpse	heparanase [Source:ZFIN;Acc:ZDB-GENE-041111-200]
ENSDARG00000057699	0.000760611492862	0.12790442864	17	15220042	15229787	-1	protein_coding	styx	serine/threonine/tyrosine interacting protein [Source:ZFIN;Acc:ZDB-GENE-050522-45]
ENSDARG00000026359	0.000780624693211	0.129970146941	13	22849796	22862133	-1	protein_coding	pbld2	phenazine biosynthesis-like protein domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-050417-456]
ENSDARG00000035322	0.000796349512695	0.130344580341	23	18722715	18757078	1	protein_coding	myh7bb	myosin, heavy chain 7B, cardiac muscle, beta b [Source:ZFIN;Acc:ZDB-GENE-090311-5]
ENSDARG00000044332	0.000801709920043	0.130344580341	6	37301341	37307487	1	protein_coding	zranb2	zinc finger, RAN-binding domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2743]
ENSDARG00000036036	0.000806127280894	0.130344580341	7	39166460	39178198	1	protein_coding	mdka	midkine a [Source:ZFIN;Acc:ZDB-GENE-990621-1]
ENSDARG00000045359	0.000872744029702	0.139772034319	2	30244376	30250311	-1	protein_coding	elocb	elongin C paralog b [Source:ZFIN;Acc:ZDB-GENE-040718-138]
ENSDARG00000005112	0.000884702354586	0.140350516931	16	26774182	26802798	1	protein_coding	cdh17	cadherin 17, LI cadherin (liver-intestine) [Source:ZFIN;Acc:ZDB-GENE-030910-3]
ENSDARG00000055076	0.000901408386318	0.141603551933	21	26665014	26677834	-1	protein_coding	nxf1	nuclear RNA export factor 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2585]
ENSDARG00000017880	0.00091840197256	0.141603551933	10	20653716	20706270	-1	protein_coding	kcnip3b	Kv channel interacting protein 3b, calsenilin [Source:ZFIN;Acc:ZDB-GENE-040426-1752]
ENSDARG00000018263	0.000922167807286	0.141603551933	1	9954489	9966195	1	protein_coding	pdia2	protein disulfide isomerase family A, member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-705]
ENSDARG00000074168	0.000926283938666	0.141603551933	8	11173794	11202500	-1	protein_coding	tasor2	transcription activation suppressor family member 2 [Source:ZFIN;Acc:ZDB-GENE-041111-225]
ENSDARG00000078757	0.000968314986201	0.146045493891	15	21157585	21165237	-1	protein_coding	si:ch211-212c13.8	si:ch211-212c13.8 [Source:ZFIN;Acc:ZDB-GENE-131118-28]
ENSDARG00000007912	0.000978920632693	0.146045493891	21	14253404	14310159	-1	protein_coding	si:ch211-196i2.1	si:ch211-196i2.1 [Source:ZFIN;Acc:ZDB-GENE-091204-150]
ENSDARG00000073843	0.000981395148052	0.146045493891	25	485353	554142	-1	protein_coding	myo9ab	myosin IXAb [Source:NCBI gene;Acc:562199]
ENSDARG00000060954	0.000990113910642	0.146050487029	11	18205766	18244561	1	protein_coding	tmcc1b	transmembrane and coiled-coil domain family 1b [Source:ZFIN;Acc:ZDB-GENE-061013-154]
ENSDARG00000018073	0.00100743499766	0.147313277571	15	6948644	6966245	-1	protein_coding	mrps22	mitochondrial ribosomal protein S22 [Source:ZFIN;Acc:ZDB-GENE-070615-31]
ENSDARG00000038005	0.00102161943813	0.148099590272	3	30454353	30488100	-1	protein_coding	med25	mediator complex subunit 25 [Source:NCBI gene;Acc:406793]
ENSDARG00000099185	0.00105690975883	0.151905935936	11	24001993	24008739	1	protein_coding	chia.2	chitinase, acidic.2 [Source:ZFIN;Acc:ZDB-GENE-040426-2014]
ENSDARG00000086851	0.00108688088304	0.154889736688	11	40148181	40168378	1	protein_coding	si:dkey-264d12.5	si:dkey-264d12.5 [Source:ZFIN;Acc:ZDB-GENE-141215-20]
ENSDARG00000101629	0.00113305001388	0.160112344819	18	1837668	1925826	1	protein_coding	CABZ01079192.1	sucrase-isomaltase (alpha-glucosidase) [Source:NCBI gene;Acc:100148922]
ENSDARG00000062727	0.00114260579402	0.160117158602	25	17934426	18002937	-1	protein_coding	cep290	centrosomal protein 290 [Source:NCBI gene;Acc:560588]
ENSDARG00000088315	0.00118437042863	0.163508250106	10	29087810	29101849	-1	protein_coding	si:ch211-103f14.3	si:ch211-103f14.3 [Source:ZFIN;Acc:ZDB-GENE-110411-160]
ENSDARG00000067990	0.00119036100596	0.163508250106	5	32298624	32309129	-1	protein_coding	myhz1.1	myosin, heavy polypeptide 1.1, skeletal muscle [Source:ZFIN;Acc:ZDB-GENE-000322-5]
ENSDARG00000054723	0.00119734086153	0.163508250106	20	34537736	34644082	1	protein_coding	si:ch211-242b18.1	si:ch211-242b18.1 [Source:ZFIN;Acc:ZDB-GENE-030131-1518]
ENSDARG00000062968	0.00120569832381	0.163508250106	4	9911043	10002050	1	protein_coding	sbf1	SET binding factor 1 [Source:ZFIN;Acc:ZDB-GENE-040718-139]
ENSDARG00000077967	0.0012275760568	0.165143351769	9	19489304	19510927	1	protein_coding	si:ch211-140m22.7	si:ch211-140m22.7 [Source:ZFIN;Acc:ZDB-GENE-070912-73]
ENSDARG00000098332	0.0012573384547	0.167804789319	KN149696.2	165289	170436	-1	protein_coding	zgc:112970	zgc:112970 [Source:NCBI gene;Acc:541543]
ENSDARG00000042319	0.00129834394177	0.171913005707	20	26939742	26946248	1	protein_coding	cdca4	cell division cycle associated 4 [Source:ZFIN;Acc:ZDB-GENE-030131-1695]
ENSDARG00000040245	0.00130927524271	0.172006035011	1	2260407	2299553	1	protein_coding	kpnb3	karyopherin (importin) beta 3 [Source:ZFIN;Acc:ZDB-GENE-030424-2]
ENSDARG00000026871	0.00134729869113	0.175629261938	1	22647756	22652424	-1	protein_coding	uchl1	ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase) [Source:ZFIN;Acc:ZDB-GENE-030131-3844]
ENSDARG00000077810	0.00138115662435	0.178657921501	23	43668756	43692121	1	protein_coding	otud4	OTU deubiquitinase 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5338]
ENSDARG00000074688	0.00140905969907	0.180875938165	12	27034594	27061336	1	protein_coding	fbrs	fibrosin [Source:ZFIN;Acc:ZDB-GENE-111207-1]
ENSDARG00000041581	0.00144489668612	0.183111891048	18	16924865	16937109	-1	protein_coding	znf143b	zinc finger protein 143b [Source:NCBI gene;Acc:393954]
ENSDARG00000022650	0.00144825651221	0.183111891048	20	25548425	25551676	-1	protein_coding	cyp2ad3	cytochrome P450, family 2, subfamily AD, polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-041001-156]
ENSDARG00000045574	0.0015708988467	0.197136082135	4	17252596	17278928	-1	protein_coding	lrmp	lymphoid-restricted membrane protein [Source:NCBI gene;Acc:567234]
ENSDARG00000077053	0.00162596237235	0.200840152653	3	30044011	30123113	-1	protein_coding	ppfia3	PTPRF interacting protein alpha 3 [Source:ZFIN;Acc:ZDB-GENE-100311-3]
ENSDARG00000075446	0.00163097931719	0.200840152653	10	3364650	3394290	-1	protein_coding	naa25	N(alpha)-acetyltransferase 25, NatB auxiliary subunit [Source:ZFIN;Acc:ZDB-GENE-041111-190]
ENSDARG00000025332	0.00163624529695	0.200840152653	18	10692945	10713414	-1	protein_coding	rbm28	RNA binding motif protein 28 [Source:ZFIN;Acc:ZDB-GENE-040426-960]
ENSDARG00000069175	0.0016807943159	0.204813313161	2	13255986	13333991	-1	protein_coding	vps4b	vacuolar protein sorting 4 homolog B [Source:ZFIN;Acc:ZDB-GENE-040426-1235]
ENSDARG00000013843	0.00170624481609	0.206418797319	8	4588398	4618653	-1	protein_coding	sept5a	septin 5a [Source:ZFIN;Acc:ZDB-GENE-030131-7868]
ENSDARG00000076480	0.00173198691018	0.208036370583	9	29581662	29616590	1	protein_coding	mcf2lb	mcf.2 cell line derived transforming sequence-like b [Source:ZFIN;Acc:ZDB-GENE-081104-416]
ENSDARG00000040944	0.00177448788632	0.211629704229	16	13568697	13595027	-1	protein_coding	ntd5	ntl-dependent gene 5 [Source:ZFIN;Acc:ZDB-GENE-031030-7]
ENSDARG00000058381	0.00181173214678	0.214549913945	23	10146542	10165033	1	protein_coding	zgc:171775	zgc:171775 [Source:ZFIN;Acc:ZDB-GENE-030131-4309]
ENSDARG00000043997	0.00184469382708	0.216925674099	25	17386763	17395315	-1	protein_coding	cyp2x8	cytochrome P450, family 2, subfamily X, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-040704-28]
ENSDARG00000075380	0.00185842609456	0.217022869487	3	19336286	19355200	1	protein_coding	kri1	KRI1 homolog [Source:NCBI gene;Acc:402800]
ENSDARG00000027984	0.00190791656356	0.221229365312	17	45106424	45114519	1	protein_coding	gstz1	glutathione S-transferase zeta 1 [Source:ZFIN;Acc:ZDB-GENE-040718-184]
ENSDARG00000045887	0.00192210703528	0.221229365312	10	38643304	38663746	1	protein_coding	mmp30	matrix metallopeptidase 30 [Source:ZFIN;Acc:ZDB-GENE-060421-5765]
ENSDARG00000074201	0.00193391512255	0.221229365312	23	19759128	19809027	1	protein_coding	flna	filamin A, alpha (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-030131-2145]
