Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000058835	7.36930200251e-06	0.00591966891214	20	3145497	3160687	-1	protein_coding	si:ch73-212j7.3	si:ch73-212j7.3 [Source:ZFIN;Acc:ZDB-GENE-081104-259]
ENSDARG00000078973	7.37954075303e-06	0.00591966891214	23	13528053	13600004	1	protein_coding	uckl1b	uridine-cytidine kinase 1-like 1b [Source:ZFIN;Acc:ZDB-GENE-090311-45]
ENSDARG00000043593	7.63062599485e-06	0.0060055906061	8	11779547	11835607	-1	protein_coding	rapgef1a	Rap guanine nucleotide exchange factor (GEF) 1a [Source:ZFIN;Acc:ZDB-GENE-081105-26]
ENSDARG00000004861	8.40174116667e-06	0.00649003387565	17	29797876	29902187	-1	protein_coding	esrrga	estrogen-related receptor gamma a [Source:ZFIN;Acc:ZDB-GENE-030821-2]
ENSDARG00000033845	9.16158746589e-06	0.00694831450845	15	19131702	19250543	-1	protein_coding	igsf9ba	immunoglobulin superfamily, member 9Ba [Source:ZFIN;Acc:ZDB-GENE-060503-729]
ENSDARG00000075765	9.67284363962e-06	0.00717103370408	20	52332972	52338810	-1	protein_coding	si:ch1073-287p18.1	si:ch1073-287p18.1 [Source:ZFIN;Acc:ZDB-GENE-081104-80]
ENSDARG00000059798	9.79907753296e-06	0.00717103370408	7	48555400	48658172	1	protein_coding	kcnq1.1	potassium voltage-gated channel, KQT-like subfamily, member 1.1 [Source:ZFIN;Acc:ZDB-GENE-061214-5]
ENSDARG00000091411	9.97109132583e-06	0.00717110573232	9	9411009	9419704	-1	protein_coding	si:ch211-214p13.9	si:ch211-214p13.9 [Source:ZFIN;Acc:ZDB-GENE-060503-213]
ENSDARG00000052826	1.06387284934e-05	0.00740833720249	13	45092766	45225980	-1	protein_coding	runx3	RUNX family transcription factor 3 [Source:ZFIN;Acc:ZDB-GENE-000605-2]
ENSDARG00000069356	1.06561559262e-05	0.00740833720249	11	7432533	7737642	1	protein_coding	adgrl2a	adhesion G protein-coupled receptor L2a [Source:ZFIN;Acc:ZDB-GENE-000607-49]
ENSDARG00000036820	1.10044259249e-05	0.00752504292796	8	26292560	26326501	1	protein_coding	mgll	monoglyceride lipase [Source:ZFIN;Acc:ZDB-GENE-031006-9]
ENSDARG00000077388	1.16232532947e-05	0.00767894740832	9	41744865	41784805	-1	protein_coding	obsl1b	obscurin like cytoskeletal adaptor 1b [Source:ZFIN;Acc:ZDB-GENE-050809-29]
ENSDARG00000068457	1.19699423746e-05	0.00767894740832	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000060683	1.21420860959e-05	0.00767894740832	5	32865364	32882162	-1	protein_coding	lrsam1	leucine rich repeat and sterile alpha motif containing 1 [Source:ZFIN;Acc:ZDB-GENE-060526-97]
ENSDARG00000051768	1.21990874722e-05	0.00767894740832	7	34549198	34618314	1	protein_coding	fhod1	formin homology 2 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-110623-4]
ENSDARG00000019917	1.22000855005e-05	0.00767894740832	2	58513535	58581663	-1	protein_coding	epb41l3b	erythrocyte membrane protein band 4.1-like 3b [Source:ZFIN;Acc:ZDB-GENE-021106-1]
ENSDARG00000079295	1.2334031989e-05	0.00767894740832	21	14381227	14630840	-1	protein_coding	cacna1bb	calcium channel, voltage-dependent, N type, alpha 1B subunit, b [Source:ZFIN;Acc:ZDB-GENE-090514-4]
ENSDARG00000099227	1.29914076575e-05	0.00796927334731	9	4538527	4606463	-1	protein_coding	galnt13	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 [Source:ZFIN;Acc:ZDB-GENE-091204-444]
ENSDARG00000040123	1.42495634778e-05	0.00861437741086	16	43818896	44127387	-1	protein_coding	zfpm2a	zinc finger protein, FOG family member 2a [Source:ZFIN;Acc:ZDB-GENE-060130-4]
ENSDARG00000036820	1.48708600887e-05	0.00883514344224	8	26292560	26326501	1	protein_coding	mgll	monoglyceride lipase [Source:ZFIN;Acc:ZDB-GENE-031006-9]
ENSDARG00000003307	1.50383617673e-05	0.00883514344224	6	49722970	49740750	1	protein_coding	stx16	syntaxin 16 [Source:ZFIN;Acc:ZDB-GENE-060810-113]
ENSDARG00000005092	1.57618631232e-05	0.00909270351457	7	38395197	38500305	1	protein_coding	cep89	centrosomal protein 89 [Source:NCBI gene;Acc:393852]
ENSDARG00000021177	1.59127216111e-05	0.00909270351457	22	866681	881725	-1	protein_coding	cept1b	choline/ethanolamine phosphotransferase 1b [Source:ZFIN;Acc:ZDB-GENE-071004-33]
ENSDARG00000089213	1.6634287842e-05	0.0093765682264	16	28663184	28709874	-1	protein_coding	adam15	ADAM metallopeptidase domain 15 [Source:ZFIN;Acc:ZDB-GENE-070809-4]
ENSDARG00000089428	1.73084408456e-05	0.00953020790836	2	54387710	54423636	1	protein_coding	rab12	RAB12, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-050522-555]
ENSDARG00000100242	1.73637906896e-05	0.00953020790836	22	16097185	16121408	1	protein_coding	dph5	diphthamide biosynthesis 5 [Source:ZFIN;Acc:ZDB-GENE-041114-85]
ENSDARG00000059817	1.8437584284e-05	0.00998814224985	5	41105602	41124241	-1	protein_coding	mtmr12	myotubularin related protein 12 [Source:NCBI gene;Acc:569130]
ENSDARG00000037905	1.89641824594e-05	0.0101417043965	3	33773156	33901483	-1	protein_coding	cacna1aa	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit, a [Source:ZFIN;Acc:ZDB-GENE-040724-26]
ENSDARG00000000943	2.02084243978e-05	0.0106377870227	6	7249531	7280299	1	protein_coding	dzip1	DAZ interacting zinc finger protein 1 [Source:NCBI gene;Acc:402875]
ENSDARG00000078850	2.04018642106e-05	0.0106377870227	23	24202559	24226533	-1	protein_coding	plekhm2	pleckstrin homology domain containing, family M (with RUN domain) member 2 [Source:ZFIN;Acc:ZDB-GENE-081022-169]
ENSDARG00000056695	2.21942694912e-05	0.0114295007813	23	22063484	22130778	-1	protein_coding	phc2a	polyhomeotic homolog 2a (Drosophila) [Source:NCBI gene;Acc:171465]
ENSDARG00000102556	2.38587757955e-05	0.0121368428629	7	67325933	67421313	1	protein_coding	nfat5b	nuclear factor of activated T cells 5b [Source:ZFIN;Acc:ZDB-GENE-140106-7]
ENSDARG00000030157	2.42928479202e-05	0.0121447175175	3	30257582	30318595	1	protein_coding	mybpc2a	myosin binding protein C, fast type a [Source:ZFIN;Acc:ZDB-GENE-060901-1]
ENSDARG00000009727	2.44565548263e-05	0.0121447175175	11	17965098	17981427	-1	protein_coding	twf2b	twinfilin actin-binding protein 2b [Source:ZFIN;Acc:ZDB-GENE-050522-238]
ENSDARG00000099054	2.58329406021e-05	0.0126772876628	14	32664833	32755070	-1	processed_transcript	BX088596.1	
ENSDARG00000002710	2.65948248358e-05	0.0128993379244	22	36673312	36690751	-1	protein_coding	ncl	nucleolin [Source:ZFIN;Acc:ZDB-GENE-030131-6986]
ENSDARG00000069356	2.69039004488e-05	0.0128993379244	11	7432533	7737642	1	protein_coding	adgrl2a	adhesion G protein-coupled receptor L2a [Source:ZFIN;Acc:ZDB-GENE-000607-49]
ENSDARG00000004227	2.91442523004e-05	0.0138147067751	4	2752852	2868112	-1	protein_coding	pde3a	phosphodiesterase 3A, cGMP-inhibited [Source:ZFIN;Acc:ZDB-GENE-041210-23]
ENSDARG00000062346	3.04366251697e-05	0.0142652016371	8	14710542	14828450	1	protein_coding	cacna1ea	calcium channel, voltage-dependent, R type, alpha 1E subunit a [Source:ZFIN;Acc:ZDB-GENE-081104-526]
ENSDARG00000043818	3.16522077555e-05	0.0146700949123	12	20699534	20785149	1	protein_coding	CASKIN2	si:ch211-119c20.2 [Source:ZFIN;Acc:ZDB-GENE-041001-137]
ENSDARG00000017037	3.31423066903e-05	0.0150423989617	23	18574221	18597709	-1	protein_coding	ikbkg	inhibitor of nuclear factor kappa B kinase regulatory subunit gamma [Source:ZFIN;Acc:ZDB-GENE-050327-68]
ENSDARG00000079312	3.31923715858e-05	0.0150423989617	24	7336411	7549610	1	protein_coding	kmt2ca	lysine (K)-specific methyltransferase 2Ca [Source:ZFIN;Acc:ZDB-GENE-080520-3]
ENSDARG00000057013	3.35373409593e-05	0.0150423989617	2	44049081	44183613	-1	protein_coding	cadm3	cell adhesion molecule 3 [Source:ZFIN;Acc:ZDB-GENE-060512-196]
ENSDARG00000039699	3.65893788687e-05	0.0162367314973	13	19766896	19799824	-1	protein_coding	fam204a	family with sequence similarity 204 member A [Source:ZFIN;Acc:ZDB-GENE-040718-271]
ENSDARG00000112435	3.93049067433e-05	0.017216707276	18	2377067	2433011	-1	protein_coding	CR769778.1	protein unc-13 homolog C-like [Source:NCBI gene;Acc:110437876]
ENSDARG00000038074	3.96232325294e-05	0.017216707276	6	50393047	50414197	1	protein_coding	ergic3	ERGIC and golgi 3 [Source:NCBI gene;Acc:393990]
ENSDARG00000021633	4.01427988692e-05	0.0172626450436	15	5923851	5958803	1	protein_coding	sh3bgr	SH3 domain binding glutamate-rich protein [Source:ZFIN;Acc:ZDB-GENE-040801-27]
ENSDARG00000078973	4.06749255683e-05	0.0172978799762	23	13528053	13600004	1	protein_coding	uckl1b	uridine-cytidine kinase 1-like 1b [Source:ZFIN;Acc:ZDB-GENE-090311-45]
ENSDARG00000059093	4.14641803603e-05	0.0172978799762	5	68899473	69041102	-1	protein_coding	ank1a	ankyrin 1, erythrocytic a [Source:ZFIN;Acc:ZDB-GENE-041010-44]
ENSDARG00000051816	4.14687986388e-05	0.0172978799762	25	28279577	28336106	1	protein_coding	aass	aminoadipate-semialdehyde synthase [Source:ZFIN;Acc:ZDB-GENE-061220-8]
ENSDARG00000036584	4.19293740055e-05	0.0173168314643	21	5209476	5240595	1	protein_coding	st8sia5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5 [Source:ZFIN;Acc:ZDB-GENE-060322-8]
ENSDARG00000002656	4.25541150285e-05	0.0174025470606	20	31745949	31905968	-1	protein_coding	stxbp5a	syntaxin binding protein 5a (tomosyn) [Source:ZFIN;Acc:ZDB-GENE-041001-161]
ENSDARG00000070486	4.38035332071e-05	0.0177395803948	6	45932241	45933368	1	protein_coding	rbp7b	retinol binding protein 7b, cellular [Source:ZFIN;Acc:ZDB-GENE-081022-134]
ENSDARG00000062790	4.89691027051e-05	0.0196408478956	13	28819768	28902920	1	protein_coding	CU639469.1	transforming, acidic coiled-coil containing protein 2 [Source:NCBI gene;Acc:569976]
ENSDARG00000104609	5.50198909977e-05	0.0217218580114	22	26703026	26791767	1	protein_coding	crebbpa	CREB binding protein a [Source:ZFIN;Acc:ZDB-GENE-050208-439]
ENSDARG00000102291	5.51990254646e-05	0.0217218580114	2	50999477	51032888	1	protein_coding	eef1da	eukaryotic translation elongation factor 1 delta a (guanine nucleotide exchange protein) [Source:ZFIN;Acc:ZDB-GENE-040426-2740]
ENSDARG00000017338	5.74597041805e-05	0.0222991017884	20	29743904	29783644	1	protein_coding	kidins220b	kinase D-interacting substrate 220b [Source:NCBI gene;Acc:335881]
ENSDARG00000098350	5.78157246292e-05	0.0222991017884	14	16068318	16082806	-1	protein_coding	mxd3	MAX dimerization protein 3 [Source:NCBI gene;Acc:394031]
ENSDARG00000063604	5.83973849059e-05	0.0222991017884	25	1220279	1235457	-1	protein_coding	coro2bb	coronin, actin binding protein, 2Bb [Source:ZFIN;Acc:ZDB-GENE-071009-5]
ENSDARG00000037410	5.92368032245e-05	0.0222991017884	1	21309386	21312596	1	protein_coding	med28	mediator complex subunit 28 [Source:NCBI gene;Acc:493610]
ENSDARG00000111326	5.97258324553e-05	0.0222991017884	4	19903784	19921410	-1	protein_coding	BX323820.1	cadherin-related family member 5, related sequence [Source:NCBI gene;Acc:561298]
ENSDARG00000095453	5.98734063793e-05	0.0222991017884	23	20340200	20345473	-1	protein_coding	si:rp71-17i16.6	si:rp71-17i16.6 [Source:ZFIN;Acc:ZDB-GENE-090313-410]
ENSDARG00000062790	6.08554440844e-05	0.0224642755672	13	28819768	28902920	1	protein_coding	CU639469.1	transforming, acidic coiled-coil containing protein 2 [Source:NCBI gene;Acc:569976]
ENSDARG00000039699	6.30746846949e-05	0.0229433154844	13	19766896	19799824	-1	protein_coding	fam204a	family with sequence similarity 204 member A [Source:ZFIN;Acc:ZDB-GENE-040718-271]
ENSDARG00000086851	6.32532131639e-05	0.0229433154844	11	40148181	40168378	1	protein_coding	si:dkey-264d12.5	si:dkey-264d12.5 [Source:ZFIN;Acc:ZDB-GENE-141215-20]
ENSDARG00000018296	6.64104004606e-05	0.0238808365036	9	21793565	21816606	1	protein_coding	rev1	REV1 DNA directed polymerase [Source:ZFIN;Acc:ZDB-GENE-081105-180]
ENSDARG00000087402	6.80221179903e-05	0.0240003499947	25	33192404	33250323	1	protein_coding	tpm1	tropomyosin 1 (alpha) [Source:ZFIN;Acc:ZDB-GENE-040426-854]
ENSDARG00000056985	6.84879194583e-05	0.0240003499947	10	24690534	24707956	1	protein_coding	tpte	transmembrane phosphatase with tensin homology [Source:ZFIN;Acc:ZDB-GENE-030131-5503]
ENSDARG00000098158	6.84997958028e-05	0.0240003499947	14	52323322	52354463	1	protein_coding	cpxm1b	carboxypeptidase X (M14 family), member 1b [Source:ZFIN;Acc:ZDB-GENE-141212-305]
ENSDARG00000100222	6.90442308002e-05	0.0240003499947	23	1181248	1444835	1	protein_coding	utrn	utrophin [Source:ZFIN;Acc:ZDB-GENE-070228-6]
ENSDARG00000062323	7.02375240822e-05	0.0240978701598	6	13136602	13188667	-1	protein_coding	adam23a	ADAM metallopeptidase domain 23a [Source:ZFIN;Acc:ZDB-GENE-070810-2]
ENSDARG00000069265	7.04801898568e-05	0.0240978701598	13	32627444	32635885	-1	protein_coding	matn3b	matrilin 3b [Source:ZFIN;Acc:ZDB-GENE-050221-9]
ENSDARG00000056985	7.14661935809e-05	0.0241131979732	10	24690534	24707956	1	protein_coding	tpte	transmembrane phosphatase with tensin homology [Source:ZFIN;Acc:ZDB-GENE-030131-5503]
ENSDARG00000078599	7.16811677097e-05	0.0241131979732	1	16396870	16458257	1	protein_coding	micu3a	mitochondrial calcium uptake family, member 3a [Source:ZFIN;Acc:ZDB-GENE-070713-1]
ENSDARG00000059832	7.30530352501e-05	0.0243780900751	13	38302665	38593701	1	protein_coding	adgrb3	adhesion G protein-coupled receptor B3 [Source:ZFIN;Acc:ZDB-GENE-070424-99]
ENSDARG00000057468	7.67734042044e-05	0.0254162619808	4	2060524	2196928	-1	protein_coding	kcnc2	potassium voltage-gated channel, Shaw-related subfamily, member 2 [Source:ZFIN;Acc:ZDB-GENE-070410-118]
ENSDARG00000026762	7.755511179e-05	0.0254728848669	19	2602903	2664922	1	protein_coding	fam126a	family with sequence similarity 126 member A [Source:NCBI gene;Acc:402926]
ENSDARG00000103503	7.88830668977e-05	0.0256123436617	19	1370504	1393308	1	protein_coding	dgat1a	diacylglycerol O-acyltransferase 1a [Source:ZFIN;Acc:ZDB-GENE-030131-4600]
ENSDARG00000079031	7.97740050545e-05	0.0256123436617	21	20722172	20733615	-1	protein_coding	si:ch211-22d5.2	si:ch211-22d5.2 [Source:ZFIN;Acc:ZDB-GENE-091204-283]
ENSDARG00000037905	7.98217504381e-05	0.0256123436617	3	33773156	33901483	-1	protein_coding	cacna1aa	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit, a [Source:ZFIN;Acc:ZDB-GENE-040724-26]
ENSDARG00000062420	8.14585051585e-05	0.0259380047762	22	16839467	17052381	-1	protein_coding	nfia	nuclear factor I/A [Source:ZFIN;Acc:ZDB-GENE-050208-501]
ENSDARG00000002710	8.25858538593e-05	0.0260077541611	22	36673312	36690751	-1	protein_coding	ncl	nucleolin [Source:ZFIN;Acc:ZDB-GENE-030131-6986]
ENSDARG00000003414	8.34915710096e-05	0.0260077541611	21	22423286	22428328	1	protein_coding	capslb	calcyphosine-like b [Source:ZFIN;Acc:ZDB-GENE-050417-298]
ENSDARG00000087402	8.35480319704e-05	0.0260077541611	25	33192404	33250323	1	protein_coding	tpm1	tropomyosin 1 (alpha) [Source:ZFIN;Acc:ZDB-GENE-040426-854]
ENSDARG00000099999	8.49675626579e-05	0.0261547229933	22	20312180	20342260	-1	protein_coding	tcf3b	transcription factor 3b [Source:ZFIN;Acc:ZDB-GENE-051113-64]
ENSDARG00000019763	8.62231984338e-05	0.0261547229933	6	8355122	8362516	-1	protein_coding	acp5a	acid phosphatase 5a, tartrate resistant [Source:ZFIN;Acc:ZDB-GENE-040426-2864]
ENSDARG00000070057	8.64545131662e-05	0.0261547229933	9	11587629	11595736	1	protein_coding	si:dkey-69o16.5	si:dkey-69o16.5 [Source:ZFIN;Acc:ZDB-GENE-081104-432]
ENSDARG00000043394	8.65282231696e-05	0.0261547229933	20	19276932	19366022	-1	protein_coding	si:dkey-71h2.2	si:dkey-71h2.2 [Source:ZFIN;Acc:ZDB-GENE-041014-145]
ENSDARG00000057035	8.78392252146e-05	0.0263599827437	10	24641229	24648231	-1	protein_coding	stoml3b	stomatin (EPB72)-like 3b [Source:ZFIN;Acc:ZDB-GENE-050417-366]
ENSDARG00000079700	8.88659076154e-05	0.026477597174	6	10140554	10168822	-1	protein_coding	b3galt1a	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1a [Source:ZFIN;Acc:ZDB-GENE-120215-203]
ENSDARG00000057016	9.17987460466e-05	0.0271574545663	22	16190231	16275236	-1	protein_coding	cdc14ab	cell division cycle 14Ab [Source:NCBI gene;Acc:565969]
ENSDARG00000069356	9.37816088389e-05	0.0275486778134	11	7432533	7737642	1	protein_coding	adgrl2a	adhesion G protein-coupled receptor L2a [Source:ZFIN;Acc:ZDB-GENE-000607-49]
ENSDARG00000097938	0.000102119690792	0.0297882423917	14	36398282	36412506	-1	protein_coding	asb5a	ankyrin repeat and SOCS box containing 5a [Source:ZFIN;Acc:ZDB-GENE-070424-269]
