Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	% variance explained
ENSDARG00000102440	0.5760887406435936	0.9998557456288473	0.5267248356847487	KN150605.1	65045	76149	1	protein_coding	CABZ01070852.1	NA	164	62	50	32	171	243	46	25	44	147	185	178.0032798182265	47.86229000908677	47.54781683643052	41.89671764252171	149.84258062642152	224.01669307280193	47.56494372657205	28.72849695094965	62.750196307868556	136.4849027487202	131.82287229240347	0.5882400782890378
ENSDARG00000073870	0.19106262611385685	0.9998557456288473	0.666218124305173	14	33219370	33265068	-1	protein_coding	gdpd2	glycerophosphodiester phosphodiesterase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-081107-62]	522	421	656	141	669	454	505	457	239	438	307	566.5714150311844	325.0003886100892	623.8273568939685	184.6074121123613	586.2262364858245	418.53324549404147	522.1803604764974	525.1569242633597	340.84765721774056	406.66930206761526	218.75471239874523	0.5749549138616712
ENSDARG00000076321	0.5898251535717511	0.9998557456288473	-0.4750804412357773	9	48297412	48371379	-1	protein_coding	col28a2a	collagen, type XXVIII, alpha 2a [Source:ZFIN;Acc:ZDB-GENE-030131-4444]	304	507	462	294	79	97	330	293	46	371	622	329.95729917524915	391.39001668720954	439.34182756861804	384.9260933406682	69.2255197046041	89.42230135004851	341.22677021236467	336.6979842651299	65.60247795822622	344.46189741343665	443.20987332905383	0.5489981597221523
ENSDARG00000097728	0.7782627505079169	0.9998557456288473	0.9919337432027984	4	29139757	29142639	-1	lincRNA	CR388132.1	NA	54	1	0	0	39	140	1	0	0	76	77	58.61083603770873	0.7719724195013995	0	0	34.17462365164	129.0631153505855	1.0340205157950444	0	0	70.56362318981452	54.86681711629766	0.5396300090501436
ENSDARG00000104436	0.9474233861410368	0.9998557456288473	-0.0507656164972409	3	49559261	49566364	-1	protein_coding	zgc:153426	zgc:153426 [Source:ZFIN;Acc:ZDB-GENE-060929-220]	310	2535	1862	2208	3571	2039	2940	1503	1129	3589	4490	336.4696142905501	1956.9500834360479	1770.6806989886727	2890.873517333998	3129.1687451283697	1879.7120871417414	3040.0203164374307	1727.157236691093	1610.1129916269	3332.2742582663727	3199.3767383399545	0.5375986658396997
ENSDARG00000094331	0.7158967795670725	0.9998557456288473	1.194614882339672	2	11337040	11337983	-1	sense_intronic	BX901918.2	NA	48	0	2	3	64	136	0	0	0	47	74	52.09852092240776	0	1.901912673457221	3.9278172789864105	56.08143368474256	125.37559776914019	0	0	0	43.63803013054319	52.729148916961385	0.5331563304877316
ENSDARG00000103277	0.014994648437164299	0.7031981629586579	-2.2782354696630938	6	55852274	55864687	-1	protein_coding	cyp24a1	cytochrome P450, family 24, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-060825-1]	38	44	45	126	118	37	76	57	337	52	105	41.24466239690614	33.96678645806158	42.793035152787475	164.96832571742922	103.40014335624409	34.10953762836902	78.58555920042338	65.5009730481652	480.609458085266	48.28037376145204	74.81838697676953	0.5109209904307859
ENSDARG00000103306	0.6248444060496043	0.9998557456288473	0.9129918636031897	4	71689470	71692940	-1	processed_transcript	BX927130.4	NA	50	7	2	4	77	125	1	3	3	65	87	54.26929262750808	5.403806936509797	1.901912673457221	5.2370897053152135	67.4729749019559	115.23492442016561	1.0340205157950444	3.4474196341139582	4.278422475536493	60.35046720181505	61.9923777807519	0.5073425169075466
ENSDARG00000094809	0.2083796725889845	0.9998557456288473	0.6221630360593126	4	76575585	76588333	1	protein_coding	ms4a17a.11	membrane-spanning 4-domains, subfamily A, member 17A.11 [Source:ZFIN;Acc:ZDB-GENE-050417-157]	555	858	701	206	760	682	622	553	424	1163	344	602.3891481653397	662.3523359322008	666.6203920467559	269.7101198237335	665.9670250063178	628.7217476364235	643.1607608245176	635.4743525550062	604.6837098758243	1079.8091285493986	245.11928685722592	0.5016432018906576
ENSDARG00000090901	0.478532316854572	0.9998557456288473	0.639571628642489	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	17	380	166	235	289	124	232	132	107	144	183	18.451559493352747	293.3495194105318	157.85875189694934	307.6790201872688	253.2427239826656	114.31304502480428	239.89275966445032	151.68646390101415	152.5970682941349	133.6994965701749	130.39776015951261	0.49906101018354554
ENSDARG00000037873	0.04877263339189635	0.9998557456288473	1.198703660948519	3	40947961	40955780	-1	protein_coding	cyp3c3	cytochrome P450, family 3, subfamily c, polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-041114-102]	292	454	108	77	371	321	126	169	124	74	149	316.93266894464716	350.4754784536354	102.70328436668993	100.81397682731786	325.097060891242	295.92328591098527	130.2865849901756	194.20463938841965	176.84146232217503	68.70668573745098	106.1708539003682	0.49594278606465053
ENSDARG00000105422	0.09599747432519168	0.9998557456288473	-1.6434273742307366	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	57	50	90	214	69	148	157	24	212	299	264	61.86699359535921	38.59862097506998	85.58607030557495	280.18429923436395	60.46279569136307	136.43815051347607	162.34122097982197	27.579357072911666	302.34185493791216	277.61214912834924	188.114801541592	0.4932265667154887
ENSDARG00000094854	0.23536385780590247	0.9998557456288473	0.6500396967069115	4	76608282	76633286	1	protein_coding	ms4a17a.9	membrane-spanning 4-domains, subfamily A, member 17A.9 [Source:ZFIN;Acc:ZDB-GENE-050320-79]	302	439	336	102	354	381	314	295	225	626	149	327.7865274701488	338.8958921611144	319.5213291408131	133.54578748553794	310.20043006873226	351.2360496326648	324.68244195964394	338.9962640212059	320.88168566523694	581.2214225897881	106.1708539003682	0.4905543488158217
ENSDARG00000092044	0.1307317268359211	0.9998557456288473	0.9134167129460811	21	30651064	30658520	-1	protein_coding	si:dkey-22f5.9	si:dkey-22f5.9 [Source:ZFIN;Acc:ZDB-GENE-091204-260]	368	1073	805	158	845	1098	303	778	352	408	578	399.4219937384595	828.3264061250017	765.5198510665315	206.86504335995093	740.4501791188666	1012.2235761067348	313.3082162858985	894.0308251135532	502.00157046294845	378.81524028216216	411.85740640545515	0.4892625306910917
ENSDARG00000087178	0.8875593201014789	0.9998557456288473	-0.09873188961167377	1	43969797	43973068	-1	protein_coding	scpp9	secretory calcium-binding phosphoprotein 9 [Source:ZFIN;Acc:ZDB-GENE-090424-3]	47	479	89	189	299	184	226	164	212	91	379	51.0131350698576	369.77478894117036	84.63511396884633	247.45248857614385	262.00544799590665	169.62580874648378	233.68863656968006	188.4589399982297	302.34185493791216	84.49065408254107	270.05874918281575	0.4810919023856817
ENSDARG00000078674	1.887983426021807e-23	9.86376940925093e-20	3.5832443787747352	3	33300522	33301321	1	protein_coding	hspb9	heat shock protein, alpha-crystallin-related, 9 [Source:ZFIN;Acc:ZDB-GENE-080214-6]	581	1524	825	684	1410	1211	84	59	84	174	110	630.6091803316439	1176.4859673201329	784.5389778011037	895.5423396089016	1235.5440858669845	1116.3959477825645	86.85772332678374	67.79925280424118	119.79582931502179	161.55355835562798	78.38116730899665	0.47744928371379863
ENSDARG00000100366	0.2679400599112577	0.9998557456288473	-0.7091183398997025	14	14836468	14838541	1	protein_coding	si:dkey-102m7.3	si:dkey-102m7.3 [Source:ZFIN;Acc:ZDB-GENE-091204-389]	57	197	55	128	55	115	56	51	99	114	270	61.86699359535921	152.0785666417757	52.30259852007357	167.58687057008683	48.19498207282563	106.01613046655235	57.90514888452249	58.60613377993729	141.18794169270424	105.84543478472177	192.39013794026454	0.4509010904585723
ENSDARG00000040278	0.027053134810458367	0.8847255909361617	-0.9465053679187981	16	25245857	25250414	1	protein_coding	klhl38b	kelch-like family member 38b [Source:ZFIN;Acc:ZDB-GENE-120727-8]	140	54	149	247	41	14	122	108	49	88	68	151.95401935702262	41.68651065307557	141.69249417256296	323.39028930321444	35.9271684542882	12.906311535058547	126.15050292699543	124.10710682810249	69.88090043376272	81.70524790399575	48.45381251828884	0.4489039308706204
ENSDARG00000032010	0.9169487062604452	0.9998557456288473	0.11030234436382118	9	37320222	37339656	1	protein_coding	slc15a2	solute carrier family 15 member 2 [Source:NCBI gene;Acc:556684]	186	49	187	160	304	251	37	220	206	219	53	201.88176857433007	37.826648555568575	177.82883496825016	209.48358821260854	266.38681000252717	231.39172823569254	38.258759084416646	252.81077316835692	293.78500998683916	203.33465103380763	37.76547152160748	0.44378423083758034
ENSDARG00000013721	0.10401043518087806	0.9998557456288473	-0.5725743717009469	12	6041575	6048286	1	protein_coding	g6pca.2	glucose-6-phosphatase a, catalytic subunit, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050309-17]	2426	4029	2277	3222	3802	1997	3760	2281	3127	2996	5268	2633.146078286692	3110.276878171139	2165.327578731046	4218.475757631405	3331.5876698342377	1840.9931525365657	3887.917139389367	2621.188061804646	4459.542360334204	2781.692303640583	3753.7453580344945	0.43013989769973904
ENSDARG00000045015	0.00507727175402569	0.3963176330153291	1.6388655945098216	11	329687	339847	1	protein_coding	cyp27b1	cytochrome P450, family 27, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-111005-2]	251	352	161	191	352	363	77	122	87	367	102	272.43184899009054	271.7342916644926	153.1039702133063	250.07103342880146	308.4478852660841	334.64222051616093	79.61957971621842	140.1950651206343	124.07425179055828	340.7480225087096	72.68071877743327	0.42726026132203904
ENSDARG00000094104	0.24057373309456306	0.9998557456288473	1.6429942068801813	20	45989179	45996430	1	lincRNA	AL929237.1	si:ch211-213i16.3 [Source:NCBI gene;Acc:100536429]	8	342	63	196	235	112	81	5	8	77	155	8.683086820401293	264.01456746947866	59.91024921390246	256.61739556044546	205.9240143111641	103.25049228046838	83.75566177939861	5.74569939018993	11.409126601430646	71.49209191599628	110.44619029904075	0.42491370733763206
ENSDARG00000099351	0.04972811520013812	0.9998557456288473	-0.7914337674327124	20	6808774	6812688	-1	protein_coding	igfbp1a	insulin-like growth factor binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-021231-1]	281	381	264	411	313	274	535	235	294	329	740	304.9934245665954	294.1214918300332	251.05247289635318	538.1109672211383	274.27326161444404	252.594954329003	553.2009759503488	270.0478713389267	419.28540260257626	305.46621091380234	527.2914891696139	0.42214088272973066
ENSDARG00000043722	0.3943681154043338	0.9998557456288473	-0.5171195286194397	25	16582172	16589461	-1	protein_coding	cpa4	carboxypeptidase A4 [Source:ZFIN;Acc:ZDB-GENE-040704-61]	804	556	472	333	1186	1924	1558	691	1121	911	2097	872.6502254503299	429.21666524277816	448.85139093590413	435.98771796749156	1039.2590679703856	1773.695956675189	1611.0039636086792	794.0556557242484	1598.7038650254694	845.8350095515925	1494.2300713360544	0.42003646368857106
ENSDARG00000052734	1.6365038323293937e-5	0.005896492601382702	1.0248488826832414	5	50972485	50992775	-1	protein_coding	hmgcra	3-hydroxy-3-methylglutaryl-CoA reductase a [Source:ZFIN;Acc:ZDB-GENE-040401-2]	277	1819	382	167	2196	1181	393	317	395	492	1234	300.6518811563948	1404.2178310730458	363.2653206303292	218.64849519691018	1924.294193307729	1088.7395659217248	406.37006270745246	364.2773413380416	563.3256259456382	456.8066132814308	879.2941859936534	0.4122494712080477
ENSDARG00000103295	0.9333693425158373	0.9998557456288473	0.03489881953879334	1	59338175	59348118	-1	protein_coding	cyp3a65	cytochrome P450, family 3, subfamily A, polypeptide 65 [Source:ZFIN;Acc:ZDB-GENE-050604-1]	2658	6587	3463	5975	5963	4830	4011	3572	3222	2803	7033	2884.9555960783296	5084.982327255719	3293.1617940911783	7822.902747314601	5225.212329095623	4452.677479595199	4147.456288853923	4104.727644351686	4595.025738726193	2602.497839487501	5011.406815310668	0.4098144329268913
ENSDARG00000013856	0.6457133226379039	0.9998557456288473	-0.26743097223962314	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	1303	1539	608	767	2697	3450	2228	1295	2754	1366	2071	1414.2577658728605	1188.065553612654	578.1814527309951	1004.2119509941922	2363.3066663711043	3180.4839139965707	2303.797709191359	1488.136142059192	3927.5918325425	1268.2882799642978	1475.7036136084735	0.40853656035090063
ENSDARG00000007708	0.4419176797389292	0.9998557456288473	-0.4289411781057757	21	3789839	3796461	-1	protein_coding	nsa2	NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]	3392	5078	3826	675	4202	3689	3519	3184	4513	3265	4828	3681.6288118501484	3920.0759462281067	3638.3589443236638	883.7588877719423	3682.0966303638784	3400.8130894879273	3638.7181950827617	3658.8613716729474	6436.173544032064	3031.450390983479	3440.220688798508	0.40176714184543966
ENSDARG00000069878	0.38857466816992536	0.9998557456288473	-0.8903234345353587	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	254	50	170	26	36	202	41	156	102	177	240	275.68800654774105	38.59862097506998	161.66257724386378	34.04108308454889	31.545806447667687	186.2196378629876	42.39484114759682	179.26582097392583	145.46636416824074	164.3389645341733	171.01345594690181	0.3971531319333381
ENSDARG00000103285	0.005763093546971758	0.4316593531035794	5.695540016783004	KN149948.1	69090	81179	-1	protein_coding	CCDC134	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	87	191	6	1	1	144	2	0	1	4	3	94.42856917186405	147.44673212476732	5.705738020371663	1.3092724263288034	0.8762724013241024	132.75063293203078	2.068041031590089	0	1.4261408251788308	3.71387490472708	2.1376681993362725	0.3951388184270798
ENSDARG00000089296	0.1350846877653945	0.9998557456288473	1.067040898872456	4	76926059	76964360	1	protein_coding	si:dkey-240n22.6	si:dkey-240n22.6 [Source:ZFIN;Acc:ZDB-GENE-070705-411]	128	196	164	26	151	130	122	72	71	197	40	138.9293891264207	151.3065942222743	155.95683922349212	34.04108308454889	132.31713259993947	119.84432139697223	126.15050292699543	82.738071218735	101.255998587697	182.9083390578087	28.502242657816968	0.3931506714963824
ENSDARG00000103659	0.7572358602777609	0.9998557456288473	-0.14633249449435773	7	65240227	65252938	1	protein_coding	bco1l	beta-carotene oxygenase 1, like [Source:ZFIN;Acc:ZDB-GENE-040426-1191]	147	571	203	286	538	261	72	136	316	117	562	159.55172032487377	440.7962515352991	193.04413635590794	374.4519139300378	471.4345519123671	240.61052218930578	74.4494771372432	156.2830234131661	450.66050075651054	108.63084096326709	400.4565093423284	0.3925210964652637
ENSDARG00000063330	0.9337926199321165	0.9998557456288473	-0.034301995456850455	9	7091028	7213772	-1	protein_coding	mgat4a	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:ZFIN;Acc:ZDB-GENE-070912-27]	2266	1045	2327	595	923	800	2115	1994	582	2411	1090	2459.4843418786663	806.7111783789625	2212.8753955674765	779.0170936656381	808.7994264221466	737.5035162890599	2186.953390906519	2291.384916807744	830.0139602540795	2238.5380988242473	776.6861124255123	0.3922926648651805
ENSDARG00000094719	0.9024155080988508	0.9998557456288473	-0.04828391284513358	18	7569329	7572139	1	processed_transcript	CR318588.3	uncharacterized LOC101884954 [Source:NCBI gene;Acc:101884954]	317	986	344	418	351	434	280	299	348	361	725	344.0673152584012	761.1648056283799	327.128979834642	547.2758742054399	307.57161286475997	400.095657586815	289.52574442261243	343.59282353335783	496.2970071622331	335.17721015161897	516.6031481729325	0.39132995486306715
ENSDARG00000055518	0.8697706315317157	0.9998557456288473	0.06936439173389958	21	28445052	28472239	1	protein_coding	pygma	phosphorylase, glycogen, muscle A [Source:ZFIN;Acc:ZDB-GENE-050522-482]	1802	2449	1498	1926	1023	974	1532	1465	806	1083	1673	1955.8653062953913	1890.5604553589274	1424.5325924194585	2521.6586931092756	896.4266665545568	897.9105310819305	1584.119430198008	1683.4899213256494	1149.4695050941377	1005.5316304548569	1192.1062991631945	0.39067304108071643
ENSDARG00000090722	0.9792267029262329	0.9998557456288473	0.010449725765684417	20	1412193	1421005	1	protein_coding	C20H6orf58	liver-enriched gene 1, tandem duplicate 1 [Source:NCBI gene;Acc:796447]	374	1096	884	750	664	666	1035	779	416	668	1063	405.93430885376046	846.0817717735339	840.6454016680916	981.9543197466026	581.844874479204	613.9716773106423	1070.211233847871	895.1799649915911	593.2745832743936	620.2171090894224	757.4470986314859	0.3890825170961076
ENSDARG00000103025	2.266608467406518e-4	0.0488325605689293	1.094309110831128	10	6010570	6034397	1	protein_coding	hmgcs1	3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-040426-1042]	536	3235	721	440	4177	2311	765	580	685	1005	2256	581.7668169668866	2497.3307770870274	685.6395187813282	576.0798675846735	3660.189820330776	2130.4632826800216	791.025694583209	666.5011292620319	976.9064652474991	933.1110698126788	1607.5264859008769	0.3840995918733334
ENSDARG00000009443	0.03957774666389174	0.9998557456288473	-1.2308053863887902	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	3356	1767	2043	805	3264	3207	4605	2945	5409	2826	4943	3642.5549211583425	1364.0752652589729	1942.8037959365513	1053.9643031946869	2860.1531179218705	2956.4672209237688	4761.66447523618	3384.216940821869	7713.995723392296	2623.852620189682	3522.1646364397316	0.38196955598311705
ENSDARG00000030722	9.60265622641334e-50	2.0067630981958598e-45	2.15411671345993	2	23749614	23768832	-1	protein_coding	xirp1	xin actin binding repeat containing 1 [Source:NCBI gene;Acc:497637]	654	1586	875	542	1420	1186	247	181	177	313	391	709.8423475678057	1224.3482573292197	832.0867946375341	709.6256550702115	1244.3068098802255	1093.3489628985312	255.40306740137598	207.99431792487547	252.42692605665306	290.61071129489403	278.60942198016085	0.37881239642366205
ENSDARG00000020084	0.2159287241744032	0.9998557456288473	-0.6940989645103902	16	31530762	31598771	-1	protein_coding	tg	thyroglobulin [Source:ZFIN;Acc:ZDB-GENE-030519-1]	164	154	111	185	105	49	130	107	61	74	264	178.0032798182265	118.88375260321553	105.55615337687577	242.21539887082864	92.00860213903076	45.172090372704915	134.42266705335578	122.9579669500645	86.99459033590868	68.70668573745098	188.114801541592	0.37836678225533515
ENSDARG00000100302	0.8208095489260626	0.9998557456288473	-0.20378445959588334	4	68475654	68497731	1	protein_coding	si:dkey-237g15.2	si:dkey-237g15.2 [Source:ZFIN;Acc:ZDB-GENE-060503-157]	60	135	138	92	58	7	80	84	59	52	57	65.1231511530097	104.21627663268893	131.23197446854826	120.45306322224992	50.82379927679794	6.453155767529274	82.72164126360356	96.52774975519083	84.14230868555101	48.28037376145204	40.61569578738918	0.3759902107921743
ENSDARG00000089475	0.7823538315931112	0.9998557456288473	0.33149568420082204	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	2	141	108	131	141	58	209	67	29	217	154	2.1707717051003232	108.84811114969733	102.70328436668993	171.51468784907325	123.55440858669844	53.46900493095684	216.1102878011643	76.99237182854506	41.3580839301861	201.47771358144408	109.73363423259532	0.3738696660525967
ENSDARG00000077058	0.2302414059508203	0.9998557456288473	1.289367578491887	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	85	107	104	65	202	193	121	147	1	105	164	92.25779746676373	82.60104888664975	98.89945901977549	85.10270771137222	177.0070250674687	177.9227233047357	125.11648241120038	168.92356207158394	1.4261408251788308	97.48921624908586	116.85919489704956	0.37173901561657396
ENSDARG00000045142	0.976109771861142	0.9998557456288473	0.021376910704039343	12	20342451	20353541	1	protein_coding	hbae5	hemoglobin, alpha embryonic 5 [Source:ZFIN;Acc:ZDB-GENE-101028-1]	48	352	64	60	58	95	118	65	56	76	265	52.09852092240776	271.7342916644926	60.86120555063107	78.5563455797282	50.82379927679794	87.57854255932587	122.01442086381525	74.69409207246909	79.86388621001453	70.56362318981452	188.8273576080374	0.36857134694963045
