Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000006526	0.19011253171559603	0.9998557456288198	-0.5101638251987566	1	5504128	5543065	-1	protein_coding	fn1b	fibronectin 1b [Source:ZFIN;Acc:ZDB-GENE-030131-6545]	11104	11412	16490	9944	13135	9474	15707	13775	12172	9543	19148	9730.128744302834	16275.119096940818	11750.049535685044	7676.493739521917	12108.885858071002	12404.046967039083	18049.540064342647	12789.656703153882	12586.09771825728	9074.97632140113	20782.968304630496	0.4330585969263911
ENSDARG00000071644	0.8146209607130313	0.9998557456288198	-0.4817952568822094	22	6487048	6499077	-1	protein_coding	si:dkey-19a16.7	si:dkey-19a16.7 [Source:ZFIN;Acc:ZDB-GENE-060503-903]	152	204	149	215	138	138	0	132	120	0	132	133.19340500126359	290.9327283364815	106.1708539003682	165.9740701928009	127.21935655986283	180.67959483337486	0	122.55787185599364	124.08246189540533	0	143.27093253662133	0.42386620770890615
ENSDARG00000079227	0.8055055202053166	0.9998557456288198	0.19774320690578365	12	30517386	30523229	-1	protein_coding	plekhs1	pleckstrin homology domain containing, family S member 1 [Source:ZFIN;Acc:ZDB-GENE-080204-50]	599	459	351	625	594	397	38	129	350	312	648	524.8871683931374	654.5986387570833	250.10717932234388	482.4827621883747	547.5963608446269	519.781153252535	43.66731536544347	119.77246567744832	361.90718052826554	296.69837705932645	703.3300324525047	0.42294286951472515
ENSDARG00000073742	0.4904679937797613	0.9998557456288198	-0.29830601772963217	16	26017360	26018694	1	protein_coding	prss59.2	serine protease 59, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-110408-10]	25568	23458	21470	18708	24537	11054	11455	14734	19167	8091	15151	22404.53275705465	33454.41147704502	15298.578746583256	14442.060024032182	22620.154723980828	14472.697400638594	13163.39730292513	13680.058211562198	19819.071226243617	7694.187720471187	16444.6810519875	0.4207725186356497
ENSDARG00000068621	0.8585943026623554	0.9998557456288198	-0.38113071332318305	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	191	199	450	285	335	307	134	154	0	0	196	167.36802865290358	283.8020242105873	320.6502299004409	220.01213955789888	308.8295974460438	401.94663488294265	153.98474365709012	142.98418383199257	0	0	212.73562709983167	0.4195980426128346
ENSDARG00000055278	0.6208764122763948	0.9998557456288198	0.18961565859607024	21	27416284	27431397	1	protein_coding	cfb	complement factor B [Source:ZFIN;Acc:ZDB-GENE-980526-487]	1593	1262	1468	1617	2409	1490	822	1072	801	1212	2185	1395.9019353092951	1799.7897213756846	1046.0323055418826	1248.279402333763	2220.8074634254317	1950.8159152299172	944.5929797472245	995.3184744668574	828.2504331518306	1152.5590801150759	2371.5680878221033	0.4133772159581087
ENSDARG00000087390	0.273369898838027	0.9998557456288198	0.6043622383795398	3	55131289	55132052	1	protein_coding	hbbe1.3	hemoglobin, beta embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-131120-128]	286	74	284	446	119	231	343	651	545	349	138	250.6139067786933	105.53442106323348	202.36592287050047	344.29969909762417	109.70364804799766	302.4419304819536	394.1549781670292	604.4331407443323	563.5411811082993	331.88376151828504	149.7832476519223	0.4121224978867956
ENSDARG00000104172	0.0900476151545407	0.9998557456288198	-1.0630376631960141	15	14854666	14858189	1	protein_coding	diabloa	diablo, IAP-binding mitochondrial protein a [Source:ZFIN;Acc:ZDB-GENE-040426-1303]	706	775	1317	378	604	1023	444	475	844	500	307	618.6483153348163	1105.259139513594	938.4363395086236	291.805574571529	556.8151547982402	1339.3856921343659	510.2181058488658	441.0226449363407	872.7133153310175	475.47816836430525	333.2134567328996	0.41211038707970993
ENSDARG00000094696	0.33147672325417077	0.9998557456288198	-0.4218309468637789	5	26079178	26083142	1	protein_coding	si:dkey-201c13.2	si:dkey-201c13.2 [Source:ZFIN;Acc:ZDB-GENE-060526-243]	313	260	327	283	197	543	243	348	267	252	435	274.27326161444404	370.796614546496	233.0058337276537	218.46819471889606	181.610240886181	710.9349274965402	279.2409903632306	323.10711671125597	276.0834777172769	239.64099685560984	472.1428458593203	0.4118990443812893
ENSDARG00000090600	0.3244919581984149	0.9998557456288198	0.9762785764311365	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	155	3	186	201	126	94	214	117	122	274	125	135.82222220523587	4.278422475536493	132.5354283588489	155.1664563197813	116.15680381552693	123.07160807490753	245.915933900129	108.63084096326709	126.15050292699543	260.56203626363924	135.6732315687702	0.411824723326666
ENSDARG00000101816	0.6775311893879257	0.9998557456288198	-0.25197991978550566	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	1133	1195	4455	3491	2667	1162	1615	2550	1210	3325	978	992.8166307002081	1704.2382860887028	3174.4372760143647	2694.955716479386	2458.6523474286532	1521.3745593940696	1855.8609030313476	2367.5952517635137	1251.1648241120038	3161.92981962263	1061.5073637940582	0.409726812903613
ENSDARG00000026403	0.14477062280182693	0.9998557456288198	-1.6737559894271445	10	24394023	24416471	-1	protein_coding	hephl1b	hephaestin-like 1b [Source:ZFIN;Acc:ZDB-GENE-091204-388]	26	225	205	28	190	19	308	34	301	24	10	22.783082434426664	320.88168566523694	146.07399362131196	21.61522774603919	175.15708511865174	24.876176100247264	353.9350824356997	31.56793669018018	311.2401752543084	22.82295208148665	10.853858525501616	0.40902402596822396
ENSDARG00000039730	0.6721248800921205	0.9998557456288198	-0.18642493816732061	7	35062132	35066457	-1	protein_coding	zgc:112160	zgc:112160 [Source:ZFIN;Acc:ZDB-GENE-050417-229]	8323	7962	7385	6726	10214	4044	3823	5280	6889	3255	5616	7293.215196220504	11354.933250073851	5262.226550699457	5192.286493566413	9416.076144220571	5294.6976920736815	4393.16175373922	4902.314874239745	7123.367333312061	3095.362876051627	6095.526947921708	0.4090219636664741
ENSDARG00000043171	0.9426940815381086	0.9998557456288198	-0.05727550880168258	22	7486867	7492548	1	protein_coding	cela1.4	chymotrypsin like elastase family member 1, tandem duplicate 4 [Source:ZFIN;Acc:ZDB-GENE-050626-127]	297	259	169	121	381	70	64	117	185	29	100	260.2529031932584	369.3704737213172	120.42197522927668	93.40866275966934	351.2360496326648	91.64906984301624	73.5449521944311	108.63084096326709	191.29379542208324	27.577733765129704	108.53858525501616	0.4019322693517512
ENSDARG00000088330	0.5314099014594045	0.9998557456288198	0.4692349879564684	3	55127549	55128258	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	196	42	212	247	84	147	165	378	326	160	31	171.74939065952407	59.897914657510896	151.06188608642992	190.67718761684569	77.4378692103513	192.4630466703341	189.6080798762677	350.96117849670907	337.0906881491845	152.1530138765777	33.64696142905501	0.39946162797454865
ENSDARG00000042667	0.015606324528618975	0.7105467755971228	-1.0642320550696522	22	15898221	15900919	1	protein_coding	klf2a	Kruppel-like factor 2a [Source:ZFIN;Acc:ZDB-GENE-011109-1]	292	622	516	458	313	262	490	432	685	302	504	255.87154118663793	887.0595932612327	367.6789302858389	353.56336813164097	288.5482507480947	343.0293756981465	563.0785402386132	401.09848971052463	708.3040533196055	287.18881369204036	547.0344696852815	0.3990234028754366
ENSDARG00000018263	0.3970289754487589	0.9998557456288198	-0.40042392046675734	1	9954489	9966195	1	protein_coding	pdia2	protein disulfide isomerase family A, member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-705]	1819	1921	1721	1342	2034	744	889	1148	1740	534	929	1593.9394980085424	2739.6165251685343	1226.308990352575	1035.9869869708782	1875.1026901649348	974.0986851886298	1021.5853515757696	1065.882097656672	1799.1956974833774	507.810683813078	1008.3234570191001	0.3978952352046654
ENSDARG00000079361	0.46139019246545876	0.9998557456288198	0.41174461749305297	1	8673061	8691969	-1	protein_coding	abcg2b	ATP-binding cassette, sub-family G (WHITE), member 2b [Source:ZFIN;Acc:ZDB-GENE-050517-36]	156	52	254	306	151	89	270	290	557	261	113	136.69849460656	74.1593229092992	180.98924087713775	236.22356036742826	139.20378869956005	116.52524594326351	310.26776707025624	269.2559305927133	575.9494272978397	248.19960388616732	122.64860133816826	0.396345743312697
ENSDARG00000076819	NA	NA	6.813230632566936	15	41422248	41438821	-1	protein_coding	nlrc8	NLR family CARD domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-070912-363]	0	0	0	81	0	0	41	52	94	133	1	0	0	0	62.52976597961336	0	0	47.11473499955743	48.28037376145204	97.19792848473418	126.4771927849052	1.0853858525501616	0.3952550620209624
ENSDARG00000115405	0.7992111657388561	0.9998557456288198	0.3160353384643826	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	158	23	166	137	42	107	85	243	305	118	2	138.4510394092082	32.80123897911311	118.28430702994041	105.76022147169174	38.71893460517565	140.09214961718197	97.67688963322881	225.6179004621701	315.3762573174886	112.21284773397603	2.1707717051003232	0.38717949267873925
ENSDARG00000090428	0.5298756104046491	0.9998557456288198	-0.25143446609836456	7	35075847	35079299	1	protein_coding	ctrb1	chymotrypsinogen B1 [Source:ZFIN;Acc:ZDB-GENE-030131-1171]	27416	23427	22186	19113	25208	11675	13277	15771	19308	8779	14800	24023.88415470159	33410.20111146447	15808.76889015818	14754.70885393025	23238.735798268277	15285.75557738878	15257.130160710341	14642.880280612695	19964.868118970717	8348.445680140472	16063.710617742392	0.386468116347422
ENSDARG00000079274	0.46661695340876225	0.9998557456288198	-0.30396454929251937	16	26012569	26013851	1	protein_coding	prss59.1	serine protease 59, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1173]	22575	20870	19574	16610	22241	8795	10567	12936	16939	6869	12247	19781.84945989161	29763.5590214822	13947.572444602733	12822.461887918247	20503.519632231226	11515.050989561827	12142.961091227398	12010.671441887376	17515.273517052257	6532.119076988825	13292.720536181829	0.38615329238436147
