Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000098063	0.19041733902198082	0.9998557456288198	1.0832289272478934	15	44618623	44637492	-1	protein_coding	alp3	alkaline phosphatase 3 [Source:ZFIN;Acc:ZDB-GENE-120919-1]	64	37	34	178	53	31	65	46	257	70	61	56.08143368474256	52.76721053161674	24.22690625914442	137.41109067124913	48.85960795415022	40.587445216192904	74.69409207246909	42.70956140436142	265.74327255932644	66.56694357100274	66.20853700555986	0.6693189835220014
ENSDARG00000069878	0.38857466816992864	0.9998557456288198	-0.8903234345353552	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	36	102	240	50	202	26	156	177	41	170	254	31.545806447667687	145.46636416824074	171.01345594690181	38.59862097506998	186.2196378629876	34.04108308454889	179.26582097392583	164.3389645341733	42.39484114759682	161.66257724386378	275.68800654774105	0.6609192527271411
ENSDARG00000100311	0.6443717995029463	0.9998557456288198	1.440649443994107	4	51542447	51598177	1	protein_coding	si:dkey-165e24.1	si:dkey-165e24.1 [Source:ZFIN;Acc:ZDB-GENE-081103-19]	160	0	128	4	248	2	0	82	1	0	123	140.2035842118564	0	91.20717650501429	3.087889678005598	228.62609004960856	2.6185448526576067	0	76.13443554690514	1.0340205157950444	0	133.50245986366988	0.6351718827837606
ENSDARG00000096655	0.9573911178526704	0.9998557456288198	-0.053899888701180274	20	14657141	14661432	1	antisense	BX901920.1	NA	887	721	130	737	295	332	131	413	141	463	93	777.2536199744789	1028.247534953937	92.63228863790515	568.9436731725315	271.95442163159083	434.6784455411627	150.53732402297618	383.457583913071	145.79689272710127	440.29278390534665	100.94088428716503	0.6249337485824444
ENSDARG00000068431	0.6634992143162467	0.9998557456288198	-0.3970600254152277	2	43920461	43955410	1	protein_coding	si:ch211-195h23.3	si:ch211-195h23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-174]	262	172	98	90	64	55	74	198	368	76	174	229.58336914691483	245.29622193075892	69.83049451165157	69.47751775512596	59.000281303124794	72.00998344808418	85.03635097481097	183.83680778399045	380.5195498125764	72.2726815913744	188.8571383437281	0.5914004613494765
ENSDARG00000100131	0.39913088369662453	0.9998557456288198	-0.7415809930038764	7	53152108	53210386	1	protein_coding	cdh29	cadherin 29 [Source:ZFIN;Acc:ZDB-GENE-141212-240]	285	484	124	434	122	45	300	446	407	241	230	249.7376343773692	690.2521593865541	88.3569522392326	335.03603006360737	112.46928623408164	58.91725918479616	344.74196341139583	414.0970518770694	420.8463499285831	229.1804771515951	249.63874608653717	0.5903549958368133
ENSDARG00000073820	0.9349360048494545	0.9998557456288198	0.07976820557192482	14	11504504	11507426	-1	protein_coding	zgc:174917	zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]	149	191	89	299	184	144	15	130	303	210	210	130.56458779729127	272.3928976091567	63.417489913642754	230.81975343091847	169.62580874648378	188.53522939134768	17.23709817056979	120.7009344036301	313.3082162858985	199.7008307130082	227.93102903553392	0.5882388847957749
ENSDARG00000039069	0.47488074754355314	0.9998557456288198	-0.6078244614953152	13	35391609	35472531	-1	protein_coding	slx4ip	SLX4 interacting protein [Source:NCBI gene;Acc:393383]	45	84	179	127	115	84	27	99	23	29	176	39.43225805958461	119.79582931502179	127.54753589373092	98.04049727667774	106.01613046655235	109.97888381161948	31.026776707025622	91.91840389199523	23.782471863286023	27.577733765129704	191.02791004882843	0.5550199196182923
ENSDARG00000104919	0.829915089100577	0.9998557456288198	0.1882614998557151	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	567	495	384	906	517	747	42	268	617	542	586	496.84645155076606	705.9397084635212	273.6215295150429	699.4070120682679	476.61164740180493	978.0265024676162	48.26387487759541	248.82961861671436	637.9906582455425	515.4183345069068	636.0361095943947	0.5421760561836019
ENSDARG00000036084	0.8788958029859728	0.9998557456288198	0.16550515163656215	7	33145529	33148307	1	protein_coding	itln2	intelectin 2 [Source:ZFIN;Acc:ZDB-GENE-050411-58]	13	3	22	25	4	3	100	18	179	11	5	11.391541217213332	4.278422475536493	15.676233461799331	19.29931048753499	3.6875175814452996	3.9278172789864105	114.9139878037986	16.71243707127186	185.08967232731297	10.460519704014715	5.426929262750808	0.5351319819539921
ENSDARG00000062788	0.673476709765351	0.9998557456288198	0.3141480083524833	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	1027	780	659	1512	956	1065	109	437	970	922	1059	899.9317561598532	1112.3898436394882	469.57444778753455	1167.222298286116	881.3167019654265	1394.3751340401757	125.25624670614047	405.7408333414335	1002.9999003211931	876.7817424637789	1149.4236178506212	0.5268501267751486
ENSDARG00000097728	0.7782627505079176	0.9998557456288198	0.9919337432027938	4	29139757	29142639	-1	lincRNA	CR388132.1	NA	39	0	77	1	140	0	0	76	1	0	54	34.17462365164	0	54.86681711629766	0.7719724195013995	129.0631153505855	0	0	70.56362318981452	1.0340205157950444	0	58.61083603770873	0.5173499548206782
ENSDARG00000103973	NA	NA	-1.2370856936886516	KN150654.1	8142	14617	-1	protein_coding	CABZ01051602.1	sushi, nidogen and EGF-like domain-containing protein 1 [Source:NCBI gene;Acc:103910028]	4	428	435	754	0	0	2	2	1	1	4	3.50508960529641	610.3882731765397	309.96188890375953	582.0672043040553	0	0	2.298279756075972	1.85693745236354	1.0340205157950444	0.9509563367286105	4.3415434102006465	0.5154596074979627
ENSDARG00000052207	0.7577840009611985	0.9998557456288198	0.31350020491134384	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	295	103	1530	288	1982	2353	2062	2196	1943	2342	3290	258.50035839061024	146.89250499341958	1090.210781661499	222.32805681640306	1827.1649616061459	3080.7180191516745	2369.526428514327	2038.9173226951668	2009.1018621897713	2227.1397406184055	3570.919454890032	0.5110320713938362
ENSDARG00000076819	NA	NA	6.813230632566936	15	41422248	41438821	-1	protein_coding	nlrc8	NLR family CARD domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-070912-363]	0	0	0	81	0	0	41	52	94	133	1	0	0	0	62.52976597961336	0	0	47.11473499955743	48.28037376145204	97.19792848473418	126.4771927849052	1.0853858525501616	0.5090853380311084
ENSDARG00000007769	0.6837083599184488	0.9998557456288198	0.34677065219639336	7	56602521	56606752	-1	protein_coding	sult5a1	sulfotransferase family 5A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060929-978]	326	190	107	360	105	111	50	99	244	137	328	285.6648028316574	270.96675678397787	76.24349910966039	277.91007102050384	96.79733651293911	145.3292393224972	57.4569939018993	91.91840389199523	252.30100585399086	130.28101813181962	356.006559636453	0.5086945564973285
ENSDARG00000090901	0.4785323168545735	0.9998557456288198	0.6395716286424873	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	289	107	183	380	124	235	132	144	232	166	17	253.2427239826656	152.5970682941349	130.39776015951261	293.3495194105318	114.31304502480428	307.6790201872688	151.68646390101415	133.6994965701749	239.89275966445032	157.85875189694934	18.451559493352747	0.5046847819018777
ENSDARG00000078069	0.7459222432458235	0.9998557456288198	0.44801151894708163	19	47564890	47571808	-1	protein_coding	rrm2	ribonucleotide reductase M2 polypeptide [Source:NCBI gene;Acc:30733]	766	416	556	868	741	490	19	809	12	819	205	671.2246594142624	593.2745832743936	396.18117294365584	670.0720601272147	683.1126319627417	641.5434889011137	21.833657682721736	751.1311994810519	12.408246189540533	778.833239780732	222.50409977278312	0.4842126266221319
ENSDARG00000100582	0.8478387268542606	0.9998557456288198	0.07905245862670816	14	38786258	38791884	1	protein_coding	si:ch211-195b11.3	si:ch211-195b11.3 [Source:ZFIN;Acc:ZDB-GENE-141222-6]	4561	3317	2519	4153	3397	2192	3616	3143	4188	4731	4083	3996.6784224392313	4730.509117118182	1794.9287313760235	3206.0014581893124	3131.6243060424204	2869.925158512737	4155.289798985357	2918.177206389303	4330.477920149646	4498.974429063056	4431.63043596231	0.4819497358735572
ENSDARG00000003244	0.6686818246472975	0.9998557456288198	-0.4310129731165707	2	43894368	43918874	1	protein_coding	gbp3	guanylate binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-070912-176]	112	78	38	33	32	25	29	107	204	34	98	98.14250894829948	111.2389843639488	27.07713052492612	25.475089843546186	29.500140651562397	32.731810658220084	33.325056463101596	99.3461537014494	210.94018522218906	32.33251544877275	106.36781354991584	0.47993332960539775
ENSDARG00000101890	0.8309955498434611	0.9998557456288198	-0.19793165597741022	2	51613453	51634431	-1	protein_coding	pigr	polymeric immunoglobulin receptor [Source:ZFIN;Acc:ZDB-GENE-060503-327]	138	86	174	131	109	81	151	119	24	15	136	120.92559138272614	122.64811096537946	123.9847555615038	101.12838695468334	100.4848540943844	106.05106653263307	173.5201215837359	110.48777841563063	24.816492379081065	14.264345050929156	147.61247594682197	0.4703928514652818
ENSDARG00000041960	0.9519316732211552	0.9998557456288198	0.031888478756368466	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	304	324	244	664	209	319	377	544	599	786	543	266.38681000252717	462.0696273579412	173.8636802126835	512.5896865489293	192.6727936305169	417.6579039988883	433.2257340203207	505.08698704288287	619.3782889612316	747.4516806686878	589.3645179347377	0.4693591220025655
ENSDARG00000025311	0.6501777893375884	0.9998557456288198	0.2747408695951661	17	21833719	21859164	-1	protein_coding	cuzd1.2	CUB and zona pellucida-like domains 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-131119-30]	100	89	70	230	57	108	134	103	199	201	117	87.62724013241025	126.92653344091595	49.878924651179695	177.55365648532188	52.54712553559552	141.40142204351076	153.98474365709012	95.6322787967223	205.77008264321384	191.14222368245072	126.9901447483689	0.46560434473261314
ENSDARG00000103457	NA	NA	-0.7963522999646385	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	1	1	174	131	7	81	1	5	3	2	1	0.8762724013241024	1.4261408251788308	123.9847555615038	101.12838695468334	6.453155767529274	106.05106653263307	1.149139878037986	4.64234363090885	3.102061547385133	1.901912673457221	1.0853858525501616	0.45493815501541623
ENSDARG00000098223	0.6148927547928565	0.9998557456288198	1.1591456430233413	16	35821321	35824708	-1	processed_transcript	AL773558.1	NA	97	0	95	2	153	1	1	71	5	4	62	84.99842292843793	0	67.69282631231529	1.543944839002799	141.0475474902827	1.3092724263288034	1.149139878037986	65.92127955890567	5.170102578975222	3.803825346914442	67.29392285811002	0.45490984967964754
ENSDARG00000043093	0.2953111386010745	0.9998557456288198	0.7725052928148844	8	19356072	19359834	1	protein_coding	mpeg1.2	macrophage expressed 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050522-305]	944	483	516	1265	978	600	65	165	555	703	899	827.2011468499527	688.8260185613753	367.6789302858389	976.5451106692705	901.5980486633757	785.563455797282	74.69409207246909	153.19733981999204	573.8813862662497	668.5223047202131	975.7618814425953	0.45301542162873343
ENSDARG00000089050	0.9528607797085772	0.9998557456288198	0.042811223213704355	17	21870044	21884323	-1	protein_coding	cuzd1.1	CUB and zona pellucida-like domains 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-131122-16]	59	71	34	145	30	84	77	79	153	115	82	51.70007167812204	101.255998587697	24.22690625914442	111.93600082770293	27.656381860839748	109.97888381161948	88.48377060892493	73.34902936835984	158.2051389166418	109.3599787237902	89.00163990911325	0.4525291913883158
ENSDARG00000087625	0.5133917062734863	0.9998557456288198	0.3429433887910378	17	52589913	52595932	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	231	202	165	528	171	222	285	403	444	552	400	202.41892470586765	288.0804466861238	117.57175096349499	407.601437496739	157.64137660678657	290.6584786449944	327.504865240826	374.1728966512533	459.1051090129997	524.927897874193	434.15434102006463	0.4487522137211811
ENSDARG00000099099	0.14037080961923684	0.9998557456288198	1.3737871915003437	4	76838989	76891899	1	lincRNA	CABZ01015815.1	NA	286	121	28	325	263	26	114	273	177	211	230	250.6139067786933	172.56303984663853	19.951569860471878	250.89103633795486	242.45428098002844	34.04108308454889	131.0019460963304	253.4719622476232	183.02163129572287	200.6517870497368	249.63874608653717	0.4466321056336989
ENSDARG00000115405	0.7992111657388561	0.9998557456288198	0.3160353384643826	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	158	23	166	137	42	107	85	243	305	118	2	138.4510394092082	32.80123897911311	118.28430702994041	105.76022147169174	38.71893460517565	140.09214961718197	97.67688963322881	225.6179004621701	315.3762573174886	112.21284773397603	2.1707717051003232	0.4456088706214471
ENSDARG00000102175	4.3681370928994113e-10	4.346920427019614e-7	-3.286308880994267	16	50289916	50292583	1	protein_coding	hamp	hepcidin antimicrobial peptide [Source:NCBI gene;Acc:402837]	24	132	214	10	26	4	8	10	6	6	25	21.030537631778458	188.25058892360568	152.48699821932078	7.719724195013995	23.968864279394445	5.2370897053152135	9.193119024303888	9.2846872618177	6.204123094770266	5.705738020371663	27.13464631375404	0.4431172792357452
ENSDARG00000103306	0.624844406049603	0.9998557456288198	0.9129918636031903	4	71689470	71692940	-1	processed_transcript	BX927130.4	NA	77	3	87	7	125	4	3	65	1	2	50	67.4729749019559	4.278422475536493	61.9923777807519	5.403806936509797	115.23492442016561	5.2370897053152135	3.4474196341139582	60.35046720181505	1.0340205157950444	1.901912673457221	54.26929262750808	0.43894711404205206
ENSDARG00000102440	0.5760887406435932	0.9998557456288198	0.5267248356847489	KN150605.1	65045	76149	1	protein_coding	CABZ01070852.1	NA	171	44	185	62	243	32	25	147	46	50	164	149.84258062642152	62.750196307868556	131.82287229240347	47.86229000908677	224.01669307280193	41.89671764252171	28.72849695094965	136.4849027487202	47.56494372657205	47.54781683643052	178.0032798182265	0.42451561576647434
ENSDARG00000079361	0.46139019246545876	0.9998557456288198	0.41174461749305297	1	8673061	8691969	-1	protein_coding	abcg2b	ATP-binding cassette, sub-family G (WHITE), member 2b [Source:ZFIN;Acc:ZDB-GENE-050517-36]	156	52	254	306	151	89	270	290	557	261	113	136.69849460656	74.1593229092992	180.98924087713775	236.22356036742826	139.20378869956005	116.52524594326351	310.26776707025624	269.2559305927133	575.9494272978397	248.19960388616732	122.64860133816826	0.42129985656160046
ENSDARG00000101816	0.6775311893879257	0.9998557456288198	-0.25197991978550566	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	1133	1195	4455	3491	2667	1162	1615	2550	1210	3325	978	992.8166307002081	1704.2382860887028	3174.4372760143647	2694.955716479386	2458.6523474286532	1521.3745593940696	1855.8609030313476	2367.5952517635137	1251.1648241120038	3161.92981962263	1061.5073637940582	0.42033111548370794
ENSDARG00000094331	0.7158967795670713	0.9998557456288198	1.1946148823396734	2	11337040	11337983	-1	sense_intronic	BX901918.2	NA	64	0	74	0	136	3	0	47	0	2	48	56.08143368474256	0	52.729148916961385	0	125.37559776914019	3.9278172789864105	0	43.63803013054319	0	1.901912673457221	52.09852092240776	0.4165713078364601
ENSDARG00000077169	0.6095386957934954	0.9998557456288198	0.32470046248010986	14	11450498	11456724	-1	protein_coding	si:ch211-153b23.4	si:ch211-153b23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-7332]	327	273	257	582	366	284	78	136	384	300	394	286.5410752329815	389.3364452738208	183.12690907647402	449.28794814981455	337.4078587022449	371.83336907738015	89.63291048696291	126.27174676072072	397.06387806529705	285.28690101858314	427.64202590476367	0.4147341748792812
ENSDARG00000098831	0.7928192569244328	0.9998557456288198	-0.1363460280642668	3	13937426	13955878	-1	protein_coding	gcdhb	glutaryl-CoA dehydrogenase b [Source:ZFIN;Acc:ZDB-GENE-041010-117]	139	159	359	347	292	200	99	263	116	122	226	121.80186378405024	226.7563912034341	255.80762785390726	267.8744295669856	269.1887834455069	261.8544852657607	113.76484792576062	244.18727498580552	119.94637983222516	116.01667308089048	245.29720267633652	0.4141650458044174
ENSDARG00000097615	0.5916638456095094	0.9998557456288198	-0.26711412515591976	3	14157090	14189022	1	protein_coding	si:ch211-108d22.2	si:ch211-108d22.2 [Source:ZFIN;Acc:ZDB-GENE-131127-97]	135	170	367	337	271	189	108	286	126	131	235	118.29677417875384	242.44394028040125	261.50807638547064	260.15470537197166	249.82931614291903	247.45248857614385	124.10710682810249	265.5420556879862	130.2865849901756	124.57528011144797	255.06567534928797	0.406382702162244
ENSDARG00000096990	0.24880768778985754	0.9998557456288198	0.740900139174159	15	46344655	46355392	1	protein_coding	si:ch1073-340i21.2	si:ch1073-340i21.2 [Source:ZFIN;Acc:ZDB-GENE-131121-430]	85	44	83	215	70	41	163	162	267	236	161	74.4831541125487	62.750196307868556	59.142153514970204	165.9740701928009	64.53155767529275	53.68016947948094	187.3098001201917	150.41193364144675	276.0834777172769	224.42569546795207	174.74712226057602	0.40485181805035964
ENSDARG00000117609	0.8090471772731074	0.9998557456288198	-0.07529196897359097	KN150127.1	27702	32057	-1	lincRNA	CABZ01079281.1	NA	141	169	166	273	185	216	262	236	430	237	223	123.55440858669844	241.01779945522242	118.28430702994041	210.74847052388208	170.5476881418451	282.8028440870215	301.07464804595236	219.11861937889773	444.62882179186914	225.37665180468068	242.04104511868604	0.3983849603744218
ENSDARG00000007344	3.902186453832226e-15	1.0193486564023232e-11	2.648709039053114	3	21240594	21242460	-1	protein_coding	tcap	titin-cap (telethonin) [Source:ZFIN;Acc:ZDB-GENE-070501-5]	2189	299	306	3061	1896	1880	255	401	387	1493	1675	1918.1602864984602	426.4161067284704	218.04215633229978	2363.007576093784	1747.883333605072	2461.4321614981504	293.0306688996864	372.31595919888974	400.1659396126822	1419.7778107358154	1818.0213030215207	0.3967171104930215
ENSDARG00000095464	0.3629274115638183	0.9998557456288198	0.6787762905643215	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	556	177	288	462	276	174	344	44	225	242	150	487.20745513620096	252.42692605665306	205.21614713628216	356.6512578096466	254.43871311972566	227.8134021812118	395.3041180450672	40.85262395199788	232.654616053885	230.13143348832372	162.80787788252425	0.3950092915544732
ENSDARG00000117625	0.46813445292991496	0.9998557456288198	0.9851926657392529	3	58210305	58212028	-1	lincRNA	CABZ01038493.1	NA	209	52	108	227	98	136	93	88	128	89	0	183.1409318767374	74.1593229092992	76.9560551761058	175.2377392268177	90.34418074540983	178.06104998071726	106.87000865753271	81.70524790399575	132.35462602176568	84.63511396884633	0	0.3943884146466704
ENSDARG00000087188	0.18093963804903657	0.9998557456288198	-0.5856272737814874	3	14099693	14103551	-1	protein_coding	nfil3-6	nuclear factor, interleukin 3 regulated, member 6 [Source:ZFIN;Acc:ZDB-GENE-040704-63]	591	631	587	467	474	335	1013	491	902	451	397	517.8769891825445	899.8948606878423	418.270411003464	360.51111990715356	436.970833401268	438.60626282014914	1164.0786964524798	455.8781445552491	932.6865052471301	428.88130786460334	430.8981834624142	0.38897294724954967
ENSDARG00000095351	1.0862723525345246e-5	0.004217174636689998	-1.0179322163212126	8	44340504	44344742	-1	processed_transcript	CU914776.1	NA	241	241	770	363	187	172	182	219	179	171	199	211.1816487191087	343.69993886809823	548.6681711629766	280.22598827900805	172.39144693256776	225.19485732855418	209.14345780291345	203.33465103380763	185.08967232731297	162.6135335805924	215.99178465748216	0.38060941884175015
ENSDARG00000117011	0.4760090950667052	0.9998557456288198	0.5727469985932445	13	159504	178764	1	protein_coding	ewsr1b	EWS RNA-binding protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-1600]	129	12	214	213	113	81	70	181	74	110	206	113.03913977080921	17.11368990214597	152.48699821932078	164.4301253537981	104.17237167582971	106.05106653263307	80.43979146265902	168.05283943890038	76.51751816883329	104.60519704014715	223.58948562533328	0.3796269307655384
ENSDARG00000023656	0.08590564002732538	0.9998557456288198	5.7712849834478455	22	14093306	14094746	1	protein_coding	he1.1	hatching enzyme 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-021211-3]	0	0	0	0	33	8	40	0	87	20	6	0	0	0	0	30.42202004692372	10.474179410630427	45.96559512151944	0	89.95978487416888	19.01912673457221	6.51231511530097	0.3793528627174612
ENSDARG00000104572	2.8099578746902597e-7	1.3981547539351676e-4	0.9808235183368712	14	13036560	13048355	-1	protein_coding	si:dkey-35h6.1	si:dkey-35h6.1 [Source:ZFIN;Acc:ZDB-GENE-141216-112]	951	382	448	987	1017	758	1091	1251	1010	1351	912	833.3350536592214	544.7857952183134	319.22511776755005	761.9367780478814	937.5513450824674	992.428499157233	1253.7116069394428	1161.5143764533943	1044.3607209529948	1284.7420109203529	989.8718975257474	0.376133918517914
ENSDARG00000053526	2.263346976218636e-4	0.048832560568932454	0.8502021091265897	12	32413524	32421046	-1	protein_coding	enpp7.1	ectonucleotide pyrophosphatase/phosphodiesterase 7, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040724-13]	1088	387	708	1138	1109	308	424	544	936	354	395	953.3843726406235	551.9164993442075	504.4896950433603	878.5046133925927	1022.3642494557092	403.25590730927144	487.23530828810607	505.08698704288287	967.8432027841616	336.6385432019281	428.72741175731386	0.3759027134939421
