Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	% variance explained
ENSDARG00000078069	0.7459222432458237	0.9998557456288473	0.4480115189470814	19	47564890	47571808	-1	protein_coding	rrm2	ribonucleotide reductase M2 polypeptide [Source:NCBI gene;Acc:30733]	205	868	819	490	766	741	12	19	416	809	556	222.50409977278312	670.0720601272147	778.833239780732	641.5434889011137	671.2246594142624	683.1126319627417	12.408246189540533	21.833657682721736	593.2745832743936	751.1311994810519	396.18117294365584	0.5771412323299192
ENSDARG00000092379	0.0016341704177152577	0.1940391669853037	6.020142543266694	8	2478862	2481965	1	protein_coding	si:dkeyp-51b9.3	si:dkeyp-51b9.3 [Source:ZFIN;Acc:ZDB-GENE-081104-469]	86	247	70	138	98	1	5	1	1	75	2	93.3431833193139	190.67718761684569	66.56694357100274	180.67959483337486	85.87469532976203	0.9218793953613249	5.170102578975222	1.149139878037986	1.4261408251788308	69.63515446363274	1.4251121328908483	0.5685043550017137
ENSDARG00000105443	4.3140486199461514e-9	3.2198210021298097e-6	1.8855092723292899	7	4299907	4315859	-1	protein_coding	si:ch211-63p21.8	si:ch211-63p21.8 [Source:ZFIN;Acc:ZDB-GENE-130530-652]	210	246	207	268	188	214	91	39	46	76	52	227.93102903553392	189.9052151973443	196.84796170282237	350.8850102561193	164.73921144893126	197.2821906073235	94.09586693734904	44.81645524348146	65.60247795822622	70.56362318981452	37.05291545516206	0.5660542144070011
ENSDARG00000058656	7.273355309660417e-5	0.02054034854882208	1.2408744095206605	9	7515864	7539326	-1	protein_coding	desma	desmin a [Source:ZFIN;Acc:ZDB-GENE-980526-221]	5647	11636	6147	8126	6930	6884	3579	3281	2363	3505	3745	6129.173909350762	8982.671073318284	5845.528601870768	10639.147736347857	6072.56774117603	6346.21775766736	3700.759426030464	3770.327939842632	3369.970769897577	3254.2828852671037	2668.5224688381136	0.5633627957463507
ENSDARG00000075600	5.810067277273017e-9	4.1868546882914315e-6	2.11282562115358	10	9105007	9115383	-1	protein_coding	si:dkeyp-41f9.3	si:dkeyp-41f9.3 [Source:ZFIN;Acc:ZDB-GENE-091118-56]	366	305	376	239	166	166	148	58	30	234	56	397.25122203335917	235.45158794792687	357.55958260995754	312.916109892584	145.461218619801	153.03197962997993	153.03503633766658	66.65011292620319	42.784224755364924	217.26168192653418	39.903139720943756	0.5613213929869336
ENSDARG00000009443	0.03957774666389174	0.9998557456288473	-1.2308053863887902	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	3356	1767	2043	805	3264	3207	4605	2945	5409	2826	4943	3642.5549211583425	1364.0752652589729	1942.8037959365513	1053.9643031946869	2860.1531179218705	2956.4672209237688	4761.66447523618	3384.216940821869	7713.995723392296	2623.852620189682	3522.1646364397316	0.5492434276497211
ENSDARG00000100872	1.2027994863792952e-6	5.712750833262389e-4	1.8410587553933884	24	9298198	9299478	1	protein_coding	otud1	OTU deubiquitinase 1 [Source:ZFIN;Acc:ZDB-GENE-170421-2]	204	267	138	293	215	133	81	49	40	61	57	221.41871392023296	206.11663600687368	131.23197446854826	383.6168209143394	188.39856628468203	122.60995958305621	83.75566177939861	56.30785402386132	57.045633007153235	56.63659229708797	40.61569578738918	0.5478631072397918
ENSDARG00000092578	0.38253044452670437	0.9998557456288473	-1.9034389462773593	10	28428222	28431809	1	protein_coding	si:ch211-222e20.4	si:ch211-222e20.4 [Source:ZFIN;Acc:ZDB-GENE-091118-60]	2	1	0	2	0	73	151	145	77	3	84	2.1707717051003232	0.7719724195013995	0	2.6185448526576067	0	67.29719586137672	156.1370978850517	166.62528231550797	109.81284353876998	2.78540617854531	59.854709581415634	0.5434963439026443
ENSDARG00000043093	0.29531113860107405	0.9998557456288473	0.772505292814882	8	19356072	19359834	1	protein_coding	mpeg1.2	macrophage expressed 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050522-305]	899	1265	703	600	944	978	555	65	483	165	516	975.7618814425953	976.5451106692705	668.5223047202131	785.563455797282	827.2011468499527	901.5980486633757	573.8813862662497	74.69409207246909	688.8260185613753	153.19733981999204	367.6789302858389	0.5268805855609806
ENSDARG00000104773	NA	NA	0.5124131548949522	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	310	332	0	282	2	271	0	0	0	274	333	336.4696142905501	256.29484327446465	0	369.2148242247226	1.752544802648205	249.82931614291903	0	0	0	254.400430973805	237.28117012632626	0.5124029035332309
ENSDARG00000041065	1.3545030626556983e-14	2.8306405003378787e-11	1.5143967675382437	5	3568016	3584815	-1	protein_coding	hspb1	heat shock protein, alpha-crystallin-related, 1 [Source:NCBI gene;Acc:368243]	598	1458	680	596	1186	876	368	330	300	312	383	649.0607398249966	1125.5357876330406	646.6503089754551	780.3263660919669	1039.2590679703856	807.5663503365206	380.5195498125764	379.2161597525354	427.84224755364926	289.68224256871224	272.90897344859746	0.47801782563887446
ENSDARG00000032820	0.07185325777480435	0.9998557456288473	1.1323619086379835	10	33744098	33867426	1	protein_coding	rxfp2a	relaxin family peptide receptor 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1225]	271	394	264	213	345	176	57	47	42	190	242	294.1395660410938	304.1571332835514	251.05247289635318	278.87502680803516	302.31397845681533	162.25077358359317	58.93916940031753	54.00957426778535	59.897914657510896	176.4090579745363	172.43856807979265	0.4696283852072495
ENSDARG00000043722	0.3943681154043338	0.9998557456288473	-0.5171195286194397	25	16582172	16589461	-1	protein_coding	cpa4	carboxypeptidase A4 [Source:ZFIN;Acc:ZDB-GENE-040704-61]	804	556	472	333	1186	1924	1558	691	1121	911	2097	872.6502254503299	429.21666524277816	448.85139093590413	435.98771796749156	1039.2590679703856	1773.695956675189	1611.0039636086792	794.0556557242484	1598.7038650254694	845.8350095515925	1494.2300713360544	0.46716961837330595
ENSDARG00000093936	0.24672644587665055	0.9998557456288473	0.6165800527618243	18	7591381	7593581	1	protein_coding	si:dkeyp-1h4.6	si:dkeyp-1h4.6 [Source:ZFIN;Acc:ZDB-GENE-060503-841]	926	2311	630	878	846	743	411	228	618	495	724	1005.0672994614497	1784.0282614677344	599.1024921390245	1149.5411903166894	741.3264515201906	684.9563907534643	424.9824319917633	262.0038921926608	881.3550299605174	459.59201945997614	515.8905921064871	0.46428824533959084
ENSDARG00000058365	3.928222335019854e-19	1.368199839287415e-15	1.3769145342727762	5	15819651	15840485	1	protein_coding	hspb8	heat shock protein b8 [Source:ZFIN;Acc:ZDB-GENE-030131-2480]	734	1729	826	676	1272	975	406	394	322	459	567	796.6732157718186	1334.7403133179198	785.4899341378323	885.0681601982711	1114.6184944842582	898.8324104772918	419.8123294127881	452.7611119469665	459.21734570758355	426.1671453174324	404.0192896745555	0.4555592595398199
ENSDARG00000062788	0.6734767097653487	0.9998557456288473	0.3141480083524853	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	1059	1512	922	1065	1027	956	970	109	780	437	659	1149.4236178506212	1167.222298286116	876.7817424637789	1394.3751340401757	899.9317561598532	881.3167019654265	1002.9999003211931	125.25624670614047	1112.3898436394882	405.7408333414335	469.57444778753455	0.44944401837401426
ENSDARG00000057035	0.21549953559075333	0.9998557456288473	-0.5750061522030167	10	24641229	24648231	-1	protein_coding	stoml3b	stomatin (EPB72)-like 3b [Source:ZFIN;Acc:ZDB-GENE-050417-366]	363	739	465	355	489	926	1287	1111	654	490	1273	393.99506447570866	570.4876180115342	442.19469657880387	464.7917113467252	428.4972042474861	853.6603201045868	1330.7844038282221	1276.6944045002024	932.6960996669554	454.9496758290673	907.083872585025	0.44487517153596184
ENSDARG00000104919	0.829915089100578	0.9998557456288473	0.18826149985571333	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	586	906	542	747	567	517	617	42	495	268	384	636.0361095943947	699.4070120682679	515.4183345069068	978.0265024676162	496.84645155076606	476.61164740180493	637.9906582455425	48.26387487759541	705.9397084635212	248.82961861671436	273.6215295150429	0.43513981197034046
ENSDARG00000033227	0.40754328004401347	0.9998557456288473	0.38949189186124766	14	36885524	36887063	1	protein_coding	lect2l	leukocyte cell-derived chemotaxin 2 like [Source:ZFIN;Acc:ZDB-GENE-070127-4]	395	340	606	355	125	241	131	219	143	272	141	428.72741175731386	262.4706226304758	576.2795400575379	464.7917113467252	109.53405016551281	222.1729342820793	135.45668756915083	251.66163329031895	203.93813800057282	252.54349352144143	100.4704053688048	0.42818299072007676
ENSDARG00000056210	4.734226841369173e-11	7.066848037923784e-8	2.3884520468178785	8	24968098	24970790	-1	protein_coding	hspa1b	heat shock protein family A (Hsp70) member 1B [Source:ZFIN;Acc:ZDB-GENE-060503-867]	69	189	78	121	180	146	31	17	21	23	37	74.89162382596115	145.9027872857645	74.17459426483161	158.42196358578522	157.72903223833845	134.59439172275344	32.05463598964638	19.53537792664576	29.948957328755448	21.35478070218071	26.364574458480693	0.42534086691197737
ENSDARG00000093844	0.6392907977480053	0.9998557456288473	-0.18777755471732138	7	35068036	35069807	1	protein_coding	zgc:136461	zgc:136461 [Source:ZFIN;Acc:ZDB-GENE-060519-7]	3154	5349	1854	1441	7422	5705	6419	3713	4847	4039	7236	3423.3069789432097	4129.280471912986	1763.0730482948438	1886.6615663398059	6503.6937626274885	5259.321950536359	6637.37769088839	4266.756367155042	6912.5045796417935	3750.085185048169	5156.05569679909	0.4248062312735506
ENSDARG00000043663	0.10308199509684199	0.9998557456288473	1.2217934354984448	10	26990095	26992003	1	protein_coding	faub	FAU ubiquitin like and ribosomal protein S30 fusion b [Source:ZFIN;Acc:ZDB-GENE-050417-416]	188	410	281	245	353	212	75	52	44	345	240	204.0525402794304	316.5086919955738	267.21873062073956	320.77174445055687	309.32415766740814	195.43843181660088	77.55153868462834	59.75527365797527	62.750196307868556	320.32171053271065	171.01345594690181	0.41819997858232305
ENSDARG00000103950	0.07381811699250453	0.9998557456288473	-1.7228736627044503	10	21793670	21820057	1	protein_coding	pcdh1gc6	protocadherin 1 gamma c 6 [Source:ZFIN;Acc:ZDB-GENE-041118-17]	7	18	26	9	17	63	120	115	81	18	106	7.597700967851131	13.895503551025191	24.724864754943873	11.78345183695923	14.896630822509742	58.078401907763464	124.08246189540533	132.15108597436839	115.5174068394853	16.71243707127186	75.53094304321496	0.4163878835460616
ENSDARG00000003523	0.8873404475488234	0.9998557456288473	0.15748436004198668	14	16345003	16352209	1	protein_coding	itln3	intelectin 3 [Source:ZFIN;Acc:ZDB-GENE-090527-4]	269	407	176	233	32	273	11	60	117	210	264	291.9687943359935	314.1927747370696	167.36831526423543	305.0604753346112	28.04071684237128	251.6730749336417	11.374225673745489	68.94839268227916	166.8584765459232	194.9784324981717	188.114801541592	0.41337791002573987
ENSDARG00000103634	NA	NA	-1.5125695665049756	12	43701777	43711918	-1	protein_coding	CU914622.2	si:ch73-329n5.6 [Source:NCBI gene;Acc:101883339]	0	723	0	0	0	0	0	0	427	0	635	0	558.1360592995119	0	0	0	0	0	0	608.9621323513608	0	452.47310219284435	0.412426636453976
ENSDARG00000039099	0.2902693895896593	0.9998557456288473	0.5889675521577367	7	8373025	8374950	-1	protein_coding	aep1	aerolysin-like protein [Source:NCBI gene;Acc:503710]	697	1013	2491	1630	1065	1274	573	621	389	1717	1018	756.5139392274626	782.0080609549177	2368.832234790969	2134.1140549159495	933.2301074101691	1174.474349690328	592.4937555505604	713.6158642615893	554.7687809945652	1594.180802854099	725.3820756414418	0.40937611707316274
ENSDARG00000077301	1.9065317288474456e-10	2.49016875434087e-7	1.0279904686113044	15	1148074	1162658	1	protein_coding	mlf1	myeloid leukemia factor 1 [Source:ZFIN;Acc:ZDB-GENE-080917-7]	745	1409	830	658	907	800	383	425	307	490	590	808.6124601498703	1087.709139077472	789.2937594847467	861.5012565243527	794.7790680009609	737.5035162890599	396.029857549502	488.38444816614407	437.8252333299011	454.9496758290673	420.40807920280025	0.4036359413256027
ENSDARG00000088711	1.8342002475481338e-4	0.04259012974806767	-1.1233816315910488	3	28939759	28946756	1	protein_coding	lgals1l1	lectin, galactoside-binding, soluble, 1 (galectin 1)-like 1 [Source:ZFIN;Acc:ZDB-GENE-030131-4905]	1707	2394	1379	1431	2177	2089	3084	2695	3810	2261	3961	1852.7536503031258	1848.1019722863505	1311.368788348754	1873.5688420765177	1907.645017682571	1925.8060569098077	3188.9192707119173	3096.9319713123723	5433.596543931346	2099.267789896982	2822.434579190325	0.40024265195676734
ENSDARG00000091801	0.5831826062659595	0.9998557456288473	0.43866206263561486	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	357	236	319	412	39	172	152	185	20	172	217	387.4827493604077	182.18549100233028	303.35507141642677	539.420239647467	34.17462365164	158.56325600214788	157.17111840084675	212.59087743702742	28.522816503576617	159.69662090326443	154.62466641865706	0.4000602834579452
ENSDARG00000001993	1.3492511191873024e-5	0.004946780682241447	0.824592536120475	6	40745437	40756138	-1	protein_coding	myhb	myosin, heavy chain b [Source:ZFIN;Acc:ZDB-GENE-081124-1]	5943	7135	4622	4124	4147	3840	3251	2456	1483	3381	3727	6450.44812170561	5508.0232131424855	4395.3201883596375	5399.439486179986	3633.901648291053	3540.0168781874877	3361.6006968496895	2822.2875404612937	2114.966843740206	3139.1527632205643	2655.6964596420958	0.3995017462325835
ENSDARG00000090352	0.6962894260913894	0.9998557456288473	0.2184260025736065	16	31623975	31628687	-1	processed_transcript	CR855311.1	uncharacterized LOC101883708 [Source:NCBI gene;Acc:101883708]	924	647	460	317	186	352	188	212	251	265	293	1002.8965277563493	499.4661554174055	437.4399148951608	415.0393591462307	162.98666664628306	324.50154716718635	194.39585696946835	243.61765414405303	357.96134711988657	246.04421243816904	208.7789274685093	0.39517282933780284
ENSDARG00000038583	1.947740704549412e-13	3.1499629063462947e-10	1.1449113283036148	6	52064304	52072829	1	protein_coding	abraa	actin binding Rho activating protein a [Source:ZFIN;Acc:ZDB-GENE-120730-1]	849	1524	1142	854	1194	1058	562	638	395	680	574	921.4925888150872	1176.4859673201329	1085.9921365440732	1118.1186520847982	1046.2692471809783	975.3484002922817	581.119529876815	733.1512421882351	563.3256259456382	631.3587338036036	409.0071821396735	0.3904118404629352
ENSDARG00000034503	4.3141642846840356e-10	4.346920427820531e-7	-0.8529782363733449	2	48309600	48375342	-1	protein_coding	per2	period circadian clock 2 [Source:ZFIN;Acc:ZDB-GENE-011220-2]	1880	2665	3010	1565	2640	2422	4013	3284	2913	4475	5332	2040.5254027943038	2057.30649797123	2862.3785735531173	2049.0113472045773	2313.3591394956306	2232.791895565129	4149.524329885513	3773.775359476746	4154.348223745934	4154.897549663421	3799.3489462870016	0.3852650156131121
ENSDARG00000079227	0.8055055202053105	0.9998557456288473	0.19774320690579025	12	30517386	30523229	-1	protein_coding	plekhs1	pleckstrin homology domain containing, family S member 1 [Source:ZFIN;Acc:ZDB-GENE-080204-50]	648	625	312	397	599	594	350	38	459	129	351	703.3300324525047	482.4827621883747	296.69837705932645	519.781153252535	524.8871683931374	547.5963608446269	361.90718052826554	43.66731536544347	654.5986387570833	119.77246567744832	250.10717932234388	0.3850149704866735
ENSDARG00000024278	0.45147365723275223	0.9998557456288473	-0.42251285996031934	13	12633223	12646752	-1	protein_coding	adh8b	alcohol dehydrogenase 8b [Source:ZFIN;Acc:ZDB-GENE-030529-2]	541	2109	2393	561	1721	1688	1707	2103	1133	1718	3615	587.1937462296374	1628.0898327284517	2275.638513791565	734.5018311704588	1508.0648026787803	1556.1324193699163	1765.073020462141	2416.6411635138847	1615.8175549276154	1595.1092715802808	2575.8901802002083	0.3829010720030391
ENSDARG00000105265	0.9892205739922777	0.9998557456288473	-0.0470476528449163	13	330611	337318	-1	protein_coding	zgc:171534	zgc:171534 [Source:ZFIN;Acc:ZDB-GENE-080218-6]	175	279	0	0	336	373	246	234	0	0	825	189.94252419627827	215.38030504089048	0	0	294.4275268448984	343.86101446977415	254.36904688558093	268.8987314608887	0	0	587.858754817475	0.3791460929226025
ENSDARG00000117485	0.05845286838686612	0.9998557456288473	1.2710831359429775	1	40693323	40705186	1	lincRNA	FO681323.1	NA	160	316	121	441	224	232	92	195	72	200	110	173.66173640802586	243.94328456244224	115.06571674416186	577.3891400110023	196.28501789659896	213.87601972382737	95.1298874531441	224.08227621740727	102.68213941287583	185.693745236354	78.38116730899665	0.3781362065750365
ENSDARG00000056744	0.4173200708563694	0.9998557456288473	-0.37931802195825975	8	21376290	21381734	1	protein_coding	ela2	elastase 2 [Source:ZFIN;Acc:ZDB-GENE-041117-1]	6140	6644	2417	3077	11190	9779	8537	5692	9080	7719	10974	6664.269134657992	5128.984755167298	2298.4614658730516	4028.6312558137283	9805.488170816707	9015.058607238396	8827.433143342294	6540.904185792217	12949.358692623784	7166.850097397082	7819.590273172085	0.3774733328581207
ENSDARG00000092858	0.024408805981316485	0.8461017307192271	0.881468391361475	13	20535159	20540790	-1	protein_coding	si:ch1073-126c3.2	si:ch1073-126c3.2 [Source:ZFIN;Acc:ZDB-GENE-030131-4602]	116	126	150	151	151	191	31	36	78	71	55	125.90475889581874	97.26852485717635	142.64345050929157	197.70013637564932	132.31713259993947	176.07896451401305	32.05463598964638	41.3690356093675	111.2389843639488	65.92127955890567	39.190583654498326	0.3760184157827168
ENSDARG00000096508	NA	NA	-0.19790943968166524	20	12203762	12208117	1	lincRNA	BX322618.1	NA	327	2013	34	31	693	595	132	417	568	193	1771	354.9211737839029	1553.9804804563173	32.33251544877275	40.587445216192904	607.256774117603	548.5182402399882	136.49070808494588	479.1913291418402	810.047988701576	179.1944641530816	1261.9367936748463	0.3711659523329028
ENSDARG00000032816	0.7367182482183745	0.9998557456288473	-0.1369497613834027	10	26972755	26978376	1	protein_coding	tm7sf2	transmembrane 7 superfamily member 2 [Source:ZFIN;Acc:ZDB-GENE-041212-19]	106	351	127	113	419	499	433	320	285	176	559	115.05090037031714	270.96231924499125	120.77145476453353	147.9477841751548	367.1581361547989	460.01781828530113	447.73088333925426	367.72476097215554	406.4501351759668	163.4104958079915	398.3188411429921	0.370880645274279
