Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000103659	0.25697271314829306	0.8224028047040916	-0.3700442743530304	7	65240227	65252938	1	protein_coding	bco1l	beta-carotene oxygenase 1, like [Source:ZFIN;Acc:ZDB-GENE-040426-1191]	538	536	466	654	571	261	439	286	49	63	203	147	476.20138295766026	566.2446253190282	574.7486632631329	457.40884068333816	443.9697806640663	243.256732073951	407.9764562193539	377.5831738614625	62.40784426700903	61.360639403313876	195.25808174207125	160.98969544945743	0.6807836291616328
ENSDARG00000101557	0.15615532112831082	0.750043688994749	-0.5101159487965433	10	44699734	44748270	1	protein_coding	scarb1	scavenger receptor class B, member 1 [Source:ZFIN;Acc:ZDB-GENE-031126-1]	767	567	509	840	544	307	884	241	90	108	125	189	678.896767153393	598.9938480520317	627.7834111608039	587.4975935382325	422.976463539846	286.1295660793217	821.5289004508174	318.17323391822543	114.62665273532271	105.18966754853807	120.23280895447738	206.98675129215954	0.6770353462926555
ENSDARG00000019532	0.41083996488206675	0.8967923516583552	0.3688598354126798	25	4133488	4148719	-1	protein_coding	fads2	fatty acid desaturase 2 [Source:NCBI gene;Acc:140615]	1288	1049	526	712	1070	544	329	151	225	190	266	148	1140.050894515737	1108.1914402232474	648.7506370738366	497.974150713359	831.9573823302119	507.0178630200358	305.75000933067753	199.3533540317512	286.56663183830676	185.05589661316884	255.85541745512785	162.08486344571224	0.6755393347509608
ENSDARG00000052734	0.0987945364376526	0.6828205619503045	0.619247161209611	5	50972485	50992775	-1	protein_coding	hmgcra	3-hydroxy-3-methylglutaryl-CoA reductase a [Source:ZFIN;Acc:ZDB-GENE-040401-2]	2196	1244	728	1746	1819	1181	470	167	353	434	382	277	1943.7513698420482	1314.194615479237	897.8906155698728	1221.1557122830404	1414.32754996136	1100.7134121813644	436.7857276152536	220.47688823379107	449.5912046174324	422.7066270006067	367.43146416488287	303.36153496258305	0.6673400191762272
ENSDARG00000052207	0.059671484135907574	0.6003490811750862	-1.321215660746916	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	295	2845	956	3039	288	1982	1570	2353	2320	2814	2342	3290	261.11414121284344	3005.5335056579015	1179.0981160505473	2125.4823651936767	223.9287159916832	1847.2599347531452	1459.0501965020173	3106.4797485874874	2954.8203816216524	2740.775226681353	2252.681908571088	3603.102707678333	0.6352752422626353
ENSDARG00000063330	0.9821563041363643	0.9973024136629057	0.007268265818835822	9	7091028	7213772	-1	protein_coding	mgat4a	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:ZFIN;Acc:ZDB-GENE-070912-27]	923	703	631	1169	1045	800	874	595	1875	2411	2327	2266	816.9774655574729	742.6678574613373	778.2540912425683	817.6008176740403	812.5191257337116	745.6145044412292	812.2355870973014	785.5314281383573	2388.055265319223	2348.26193018079	2238.2539714965505	2481.650679513405	0.6309920017763182
ENSDARG00000069878	0.8807011769918984	0.9865801264132353	-0.16296802012971792	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	36	35	13	46	50	202	324	26	253	194	170	254	31.864776554787674	36.97492889210072	16.033760992319156	32.17248726518893	38.876513193000555	188.26766237141035	301.1033526539195	34.32574307831478	322.2282571337405	188.95181022607764	163.51662017808923	278.17267104872235	0.604952522256828
ENSDARG00000061274	0.36873745557264026	0.8813630009156227	0.45643484772297843	9	38481780	38500391	1	protein_coding	lss	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase) [Source:ZFIN;Acc:ZDB-GENE-050119-7]	466	280	128	540	317	287	73	42	43	62	66	38	412.4718298480849	295.79943113680577	157.87087746283478	377.6770244174352	246.4770936436235	267.48920346829095	67.84118748066706	55.449277280354636	54.76606741798752	60.38666100008667	63.48292312796405	41.61638385768287	0.591218031840421
ENSDARG00000018566	0.465618565085422	0.9146712927913372	-0.23983442803401794	25	35019693	35041057	1	protein_coding	flnca	filamin C, gamma a (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-070503-1]	2844	3198	2990	4915	4638	1821	1949	1396	1149	1033	1193	1125	2517.3173478282265	3378.4520741982315	3687.765028233406	3437.56032409573	3606.185363782731	1697.2050157343479	1811.266772600275	1843.028359127978	1463.4002665876199	1006.119690533702	1147.501928661532	1232.063995786664	0.5687803751729049
ENSDARG00000023587	0.2694740176636229	0.8288834339861423	-0.9254654194788551	17	48683769	48705993	-1	protein_coding	kcnk5a	potassium channel, subfamily K, member 5a [Source:ZFIN;Acc:ZDB-GENE-051113-112]	55	396	345	535	500	66	50	345	685	731	850	664	48.68229751425895	418.3449097506253	425.51134941154686	374.18001493208857	388.7651319300055	61.51319661640141	46.466566767580176	455.4762062314845	872.4361902632895	711.9782127590864	817.5831008904461	727.1915495131955	0.5574914840385035
ENSDARG00000099101	0.9340329353539326	0.9924717685145877	-0.04031780190225971	12	25085751	25092570	1	protein_coding	gch2	GTP cyclohydrolase 2 [Source:ZFIN;Acc:ZDB-GENE-001205-3]	722	1389	1084	768	2061	635	587	1261	2188	2915	2299	1913	639.0657964599084	1467.3764637465115	1336.968993513382	537.1406569492411	1602.4898738154827	591.8315129002257	545.5174938513912	1664.7985392982666	2786.7012909431787	2839.1470454073005	2211.3218222907476	2095.0563768354564	0.5422363446222541
ENSDARG00000092788	0.5525774593188033	0.9398401241499403	0.5083885159021458	22	19289970	19291261	1	protein_coding	si:dkey-21e2.15	si:dkey-21e2.15 [Source:ZFIN;Acc:ZDB-GENE-050208-780]	38	35	43	196	502	133	308	228	275	356	170	361	33.63504191894255	36.97492889210072	53.03474789767106	137.0827718255876	390.32019245772557	123.95841136335434	286.23405128829387	301.01036237906806	350.24810558015275	346.73631154888477	163.51662017808923	395.35564664798727	0.5341564655306252
ENSDARG00000078069	0.6481161131782898	0.9614891126007209	0.36067658543408926	19	47564890	47571808	-1	protein_coding	rrm2	ribonucleotide reductase M2 polypeptide [Source:NCBI gene;Acc:30733]	766	367	521	858	868	741	529	490	7	252	819	205	678.0116344713156	387.70854009717044	642.5838059229447	600.0868276854803	674.8962690304896	690.6254347386886	491.61627640099823	646.9082349374708	8.915406323858432	245.4425576132555	787.7653642697358	224.50943923223656	0.5249985504922164
ENSDARG00000094929	0.3953585094179768	0.8914956847540257	0.3790610052211622	16	23921610	23922868	1	protein_coding	apoa4b.2	apolipoprotein A-IV b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3143]	976	497	448	735	996	347	452	155	252	283	311	72	863.889497707577	525.0439902678303	552.5480711199217	514.0603943459535	774.420142804571	323.41029130138315	420.0577635789248	204.63423758226116	320.9546276589036	275.63588811329885	299.1392286787397	78.85209573034649	0.5162094551953152
ENSDARG00000009443	0.530571376032817	0.9332769249019309	0.34868114933892724	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	3264	3375	1111	2034	1767	3207	1329	805	4507	7177	2043	3356	2889.0730743007493	3565.439571738284	1370.2698817281987	1422.5834586390058	1373.8959762406396	2988.9821446787773	1235.081344682281	1062.7778145401305	5740.248043089994	6990.242999961646	1965.085029551978	3675.3837954311507	0.4958984744164902
ENSDARG00000044642	0.4715452942418049	0.9162812565473463	0.3576449968852487	21	24531679	24535510	-1	protein_coding	sc5d	sterol-C5-desaturase [Source:ZFIN;Acc:ZDB-GENE-040912-56]	392	305	133	348	263	226	68	45	64	57	40	63	346.9720113743547	322.21009463116343	164.03770861372678	243.3918601801249	204.4904593951829	210.63609750464724	63.19453080390903	59.40993994323711	81.51228638956282	55.51676898395065	38.47449886543276	68.99558376405318	0.4917678273762651
ENSDARG00000089245	0.8502368139134419	0.9825624685075264	0.3040958088519548	17	6276559	6282608	1	protein_coding	dusp23b	dual specificity phosphatase 23b [Source:ZFIN;Acc:ZDB-GENE-040718-163]	1	0	0	0	1	2	4	2	72	91	90	97	0.8851326820774355	0	0	0	0.7775302638600111	1.864036261103073	3.717325341406414	2.640441775254983	91.70132218825817	88.63203469367559	86.56762244722371	106.23129563671681	0.4892584343923593
ENSDARG00000017490	0.04930335052715961	0.5753659648372292	1.0229551313499785	21	11401247	11411365	1	protein_coding	cel.1	carboxyl ester lipase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1201]	1792	681	183	1456	1024	1999	883	720	1768	2765	548	1207	1586.1577662827642	719.4264735863026	225.7060201226466	1018.3291621329364	796.1909901926514	1863.1042429725214	820.5995691154659	950.5590390917938	2251.776911511673	2693.0502849232203	527.1006344564288	1321.8677714795585	0.48582559867447767
ENSDARG00000090901	0.955511757902706	0.9958537143737634	0.05690715823667282	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	289	297	226	350	380	124	19	235	19	141	166	17	255.80334512037885	313.758682312969	278.74076802031766	244.79066397426357	295.4615002668042	115.57024818839052	17.657295371680465	310.2519085924605	24.19896002190146	137.33095485503583	159.66917029154595	18.61785593633181	0.4822532950449211
ENSDARG00000030722	0.10437632177758607	0.6881317871292505	-0.5284566334968068	2	23749614	23768832	-1	protein_coding	xirp1	xin actin binding repeat containing 1 [Source:NCBI gene;Acc:497637]	1420	1971	1273	3523	1586	1186	858	542	587	613	875	654	1256.8884085499583	2082.2167098951577	1570.075211017099	2463.99288337523	1233.1629984819776	1105.3735028341223	797.3662857316758	715.5597210941004	747.6205017292715	597.0487611782763	841.6296626813416	716.2398695506473	0.48172381492250615
ENSDARG00000029822	0.01596214859885138	0.41642920039995357	1.19915835923747	21	11385031	11393979	1	protein_coding	cel.2	carboxyl ester lipase, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-061110-10]	1849	733	204	1257	1135	2092	741	640	1587	3058	512	1261	1636.6103291611782	774.3606536545665	251.60671095639293	879.1481846161408	882.4968494811126	1949.7819291138142	688.6345194955381	844.9413680815945	2021.2499765661905	2978.425957068791	492.4735854775393	1381.0068432773185	0.47123530676932024
ENSDARG00000117625	0.9837139194616973	0.9975340021222863	0.04196980894599205	3	58210305	58212028	-1	lincRNA	CABZ01038493.1	NA	209	207	161	242	227	98	0	136	0	98	89	0	184.99273055418402	218.68029373328142	198.57196305872188	169.25525909077652	176.4993698962225	91.33777679405057	0	179.55004071733882	0	95.44988351626603	85.60575997558789	0	0.47088038494209405
ENSDARG00000075016	0.16018577828853886	0.7562066077855342	0.6306731876735252	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	92	75	102	120	266	197	127	157	163	217	744	456	81.43220675112406	79.23199048307298	125.80335547819647	83.92822764831894	206.82305018676294	183.60757171865268	118.02507958965364	207.27467935751616	207.6016043984178	211.35331350030336	715.6256788970493	499.39660629219446	0.46288356538851166
ENSDARG00000079361	5.462675571930872e-8	1.637554060019963e-4	1.4327306429767253	1	8673061	8691969	-1	protein_coding	abcg2b	ATP-binding cassette, sub-family G (WHITE), member 2b [Source:ZFIN;Acc:ZDB-GENE-050517-36]	156	69	50	96	306	151	58	89	345	472	261	113	138.08069840407993	72.89343124442713	61.668311508919835	67.14258211865514	237.92426074116338	140.73473771328202	53.901217450393	117.49965899884674	439.40216881873704	459.71780632324044	251.04610509694874	123.7539835767938	0.46029781838996403
ENSDARG00000097973	0.9645294113203289	0.9960608369368239	0.0768895715887808	15	46313082	46315233	1	protein_coding	si:ch1073-190k2.1	si:ch1073-190k2.1 [Source:ZFIN;Acc:ZDB-GENE-131127-449]	448	359	173	593	252	374	196	411	175	0	0	179	396.53944157069105	379.257127778976	213.37235782086265	414.7453249621094	195.93762649272279	348.57478082627466	182.14894172891428	542.6107848148989	222.88515809646083	0	0	196.0350713296114	0.4587897098961431
ENSDARG00000077058	0.027965126865271684	0.4886096770531732	1.6003518599906508	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	202	73	21	123	107	193	5	65	328	472	104	85	178.79680177964195	77.11913740352436	25.90069083374633	86.0264333395269	83.19573823302119	179.87949919644655	4.646656676758017	85.81435769578694	417.75046774650946	459.71780632324044	100.03369705012517	93.08927968165905	0.45417743901720153
ENSDARG00000099558	0.07287016630863606	0.637381923976726	0.33707889806364044	8	40532304	40555340	-1	protein_coding	NPC1L1	NPC1-like 1 [Source:NCBI gene;Acc:100616532]	1317	907	485	1249	1405	943	946	278	484	537	194	240	1165.7197422959825	958.1788715752958	598.1826216365224	873.5529694395863	1092.4300207233155	878.8930971100989	879.1474432426169	367.02140676044263	616.4366658210688	523.0264025330088	186.60131949734887	262.840319101155	0.43511906239928944
ENSDARG00000103457	0.40156197494742724	0.8936144745900718	-1.5756397063613738	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	1	218	84	144	131	7	0	81	2	5	2	1	0.8851326820774355	230.30098567079878	103.60276333498533	100.71387317798272	101.85646456566145	6.524126913860755	0	106.9378918978268	2.547258949673838	4.8698920161360215	1.923724943271638	1.0951679962548124	0.4239489334226393
ENSDARG00000103220	0.5197820589136883	0.9292266609022263	-0.21966506092685123	25	37443194	37445449	1	protein_coding	slc10a3	solute carrier family 10 member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2347]	551	426	394	692	416	460	543	388	135	167	268	144	487.7081078246669	450.03770594385446	485.9462946902883	483.9861127719725	323.4525897657646	428.72834005370675	504.62691509592065	512.2457043994667	171.93997910298407	162.65439333894312	257.7791423983995	157.70419146069298	0.42377886657319574
ENSDARG00000095464	0.7255031835045422	0.968188511729078	0.1741142309167125	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	556	330	370	382	462	276	257	174	198	50	242	150	492.1337712350541	348.6207581255211	456.3455051660068	267.1715246804819	359.21898190332513	257.23700403222404	238.8381531853621	229.7184344471835	252.17863601770998	48.69892016136022	232.77071813586818	164.27519943822188	0.4170306660269017
ENSDARG00000045442	0.01955312978481402	0.4397672833917871	1.080809945475871	24	4755391	4765740	-1	protein_coding	cpb1	carboxypeptidase B1 (tissue) [Source:ZFIN;Acc:ZDB-GENE-030131-1132]	5264	3662	787	2473	3970	6137	2065	2904	5135	8414	2068	2704	4659.33843845562	3868.6339886535097	970.6592231503982	1729.6208914524393	3086.795147524244	5719.79526719478	1919.069207501061	3833.921457670235	6540.087353287579	8195.054284753698	1989.1315913428737	2961.334261873013	0.41492649825885225
ENSDARG00000100792	0.33932862619770415	0.8683444150472477	0.18166186861360828	1	50794669	50838160	-1	protein_coding	zgc:154142	zgc:154142 [Source:ZFIN;Acc:ZDB-GENE-070615-2]	940	712	557	1131	915	893	604	374	300	361	488	214	832.0247211527893	752.1756963193061	686.984990209367	791.0235455854059	711.4401914319101	832.292190582522	561.3161265523685	493.7626119726818	382.0888424510757	351.6062035650208	469.38888615827966	234.36595119852987	0.41488239390627746
ENSDARG00000071644	0.8352614011061393	0.9804358867063658	-0.2598839327087018	22	6487048	6499077	-1	protein_coding	si:dkey-19a16.7	si:dkey-19a16.7 [Source:ZFIN;Acc:ZDB-GENE-060503-903]	152	113	121	189	215	138	308	138	0	0	0	132	134.5401676757702	119.37619899449662	149.237313851586	132.18695854610232	167.16900672990238	128.61850201611202	286.23405128829387	182.19048249259382	0	0	0	144.56217550563525	0.4077650317937496
ENSDARG00000088885	0.7461211843294349	0.9702530585889969	0.309911776513086	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	698	480	202	768	398	582	309	774	219	36	29	333	617.8226120900499	507.084739091667	249.13997849603615	537.1406569492411	309.4570450162844	542.4345519809942	287.1633826236455	1021.8509670236783	278.9248549892853	35.06322251617936	27.89401167743875	364.69094275285255	0.40572490738971817
ENSDARG00000013856	0.008179870850551817	0.3502987957713864	1.2962535045300665	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	2697	1220	314	1522	1539	3450	1022	767	2246	4410	608	1303	2387.2028435628436	1288.8403785246537	387.2769962760166	1064.4896873395119	1196.619076080557	3215.462550402801	949.7766247293388	1012.6094208102859	2860.57180048372	4295.244758231971	584.8123827545779	1427.0038991200206	0.40439094769084205
ENSDARG00000075826	NA	NA	-0.14042155265951342	17	43889371	43920385	1	protein_coding	msh4	mutS homolog 4 [Source:ZFIN;Acc:ZDB-GENE-131121-643]	2	1	1	76	47	1	2	74	110	88	78	71	1.770265364154871	1.0564265397743062	1.2333662301783967	53.154544177268654	36.543922401420524	0.9320181305515365	1.858662670703207	97.69634568443436	140.0992422320611	85.71009948399399	75.02527278759388	77.75692773409168	0.4014026338986096
ENSDARG00000035602	0.9223914653125881	0.990638688911667	-0.07488893498893617	5	20188438	20195350	-1	protein_coding	dao.1	D-amino-acid oxidase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050913-127]	369	187	232	329	205	158	189	272	93	7	121	104	326.61395968657365	197.55176293779527	286.14096540138803	230.10322413580775	159.39370409130228	147.25886462714277	175.64362238145304	359.10008143467763	118.44754115983346	6.81784882259043	116.38535906793409	113.89747161050049	0.4012908676191859
ENSDARG00000045414	0.40143757556118825	0.8936144745900718	0.4612896301545439	24	8861272	8887825	-1	protein_coding	elovl2	ELOVL fatty acid elongase 2 [Source:ZFIN;Acc:ZDB-GENE-060421-5612]	752	757	259	568	494	873	310	167	148	350	407	90	665.6197769222315	799.7148906091498	319.44185361620475	397.2602775353763	384.09995034684545	813.6518279714913	288.0927139589971	220.47688823379107	188.497162275864	340.8924411295215	391.4780259557783	98.56511966293311	0.4003052711313066
ENSDARG00000068621	0.9015893048097261	0.988198540620437	-0.20875051775383968	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	191	398	149	468	285	335	163	307	132	0	0	196	169.06034227679018	420.4577628301739	183.7715682965811	327.32008782844383	221.59612520010316	312.2260737347647	151.48100766231136	405.30781250163983	168.1190906784733	0	0	214.65292726594325	0.39742292041033006
ENSDARG00000078674	0.002016420243502527	0.20749892342110798	-0.5358547622502141	3	33300522	33301321	1	protein_coding	hspb9	heat shock protein, alpha-crystallin-related, 9 [Source:ZFIN;Acc:ZDB-GENE-080214-6]	1410	1949	1316	2881	1524	1211	1277	684	570	1072	825	581	1248.037081729184	2058.975326020123	1623.10995891477	2014.9768654567238	1184.9561221226568	1128.6739560979106	1186.7561152439976	903.0310871372042	725.9688006570439	1044.1048482595631	793.5365390995506	636.2926058240461	0.39677263068501983
ENSDARG00000043722	0.0075436774192632556	0.33851950389726854	1.2466588533593168	25	16582172	16589461	-1	protein_coding	cpa4	carboxypeptidase A4 [Source:ZFIN;Acc:ZDB-GENE-040704-61]	1186	450	263	700	556	1924	592	333	937	1837	472	804	1049.7673609438384	475.39194289843783	324.3753185369183	489.58132794852713	432.30682670616613	1793.202883181156	550.1641505281492	439.63355557995465	1193.390817922193	1789.1983267283745	453.99908661210657	880.5150689888692	0.3921537020549961
ENSDARG00000098174	0.8447302227186699	0.9816591346031218	0.19426107335651543	KN150631.1	20777	25082	1	protein_coding	ACADSB	acyl-CoA dehydrogenase, short/branched chain-like [Source:NCBI gene;Acc:100037342]	142	146	100	16	156	13	15	9	17	11	15	10	125.68884085499583	154.23827480704873	123.33662301783967	11.19043035310919	121.29472116216172	12.116235697169975	13.939970030274052	11.881987988647422	21.651701072227624	10.713762435499248	14.427937074537285	10.951679962548125	0.3918246189051204
ENSDARG00000099336	0.27548553167160095	0.8345298681387143	0.45119197093177743	18	31056645	31068755	1	protein_coding	mvda	mevalonate (diphospho) decarboxylase a [Source:NCBI gene;Acc:492781]	380	218	146	463	336	269	99	44	92	103	130	61	336.35041918942545	230.30098567079878	180.07146960604592	323.8230783430972	261.2501686569637	250.7128771183633	92.00380219980875	58.08971905560962	117.17391168499655	100.31977553240205	125.04212131265646	66.80524777154356	0.38286924088451896
ENSDARG00000041960	0.7253480605199609	0.9680534059626572	0.15907133676409854	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	304	452	187	227	664	209	328	319	585	510	786	543	269.0803353515404	477.5047959779865	230.6394850433602	158.76423063473663	516.2800952030474	194.7917892852711	304.8206779953259	421.15046315316977	745.0732427795976	496.7289856458742	756.0239027057537	594.6762219663632	0.3776831194346768
