Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000094104	0.16207119089917832	0.758680108303771	1.9051403067235269	20	45989179	45996430	1	lincRNA	AL929237.1	si:ch211-213i16.3 [Source:NCBI gene;Acc:100536429]	235	7	96	112	342	112	2	196	5	128	63	8	208.00618028819733	7.3949857784201445	118.40315809712608	78.33301247176433	265.91535024012376	104.38603062177208	1.858662670703207	258.7632939749883	6.368147374184595	124.66923561308217	60.597335713056594	8.7613439700385	0.6365956754252969
ENSDARG00000105422	0.1738256810983174	0.7725386557621952	-1.2168012720671464	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	69	179	14	241	50	148	389	214	112	387	90	57	61.07415506334304	189.10035061960082	17.267127222497553	168.5558571937072	38.876513193000555	137.9386833216274	361.50988945177374	282.5272699522832	142.64650118173492	376.9296420489281	86.56762244722371	62.42457578652431	0.6133641750219162
ENSDARG00000003523	0.9460064129478218	0.99483805599364	-0.060234186770303656	14	16345003	16352209	1	protein_coding	itln3	intelectin 3 [Source:ZFIN;Acc:ZDB-GENE-090527-4]	32	243	95	616	407	273	30	233	101	182	176	269	28.324245826477934	256.7116491651564	117.16979186694769	430.83156859470387	316.4548173910245	254.44094964056944	27.879940060548105	307.6114668172055	128.63657695852882	177.26406938735119	169.28779500790415	294.6001909925445	0.5928918667608345
ENSDARG00000025608	0.9880785502814138	0.9981373095304297	-0.014205116867394566	3	32953075	32958574	-1	protein_coding	casp6b.1	caspase 6b.1, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-041010-48]	102	137	130	123	112	173	70	121	7	186	193	12	90.28353357189842	144.73043594907998	160.33760992319156	86.0264333395269	87.08338955232124	161.2391365854158	65.05319347461224	159.74672740292647	8.915406323858432	181.15998300026	185.63945702571306	13.142015955057749	0.5812726796156557
ENSDARG00000093405	0.9886680283208567	0.9981373095304297	0.02229109157342746	3	32961488	32965848	-1	protein_coding	casp6a	caspase 6, apoptosis-related cysteine peptidase a [Source:ZFIN;Acc:ZDB-GENE-030825-4]	100	135	122	118	114	170	70	105	0	155	141	0	88.51326820774355	142.61758286953136	150.4706800817644	82.52942385418028	88.63845008004127	158.4430821937612	65.05319347461224	138.6231932008866	0	150.96665250021667	135.62260850065047	0	0.5676348546430617
ENSDARG00000113027	0.8225102310775076	0.9781580661372794	0.4856163442658946	7	47143303	47148440	-1	protein_coding	BX005073.3	NA	49	0	39	0	80	55	109	0	56	3	1	40	43.371501421794335	0	48.10128297695747	0	62.202421108800884	51.260997180334506	101.29711555332477	0	71.32325059086746	2.921935209681613	0.961862471635819	43.8067198501925	0.566084301983268
ENSDARG00000115405	0.9527843227805476	0.9958537143737634	-0.08057295023937934	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	158	240	92	30	137	42	16	107	1	64	118	2	139.8509637682348	253.5423695458335	113.4696931764125	20.982056912079734	106.52164614882152	39.14476148316453	14.869301365625656	141.2636349761416	1.273629474836919	62.33461780654108	113.49977165302664	2.190335992509625	0.5635028500794655
ENSDARG00000115161	0.4143630078100722	0.8987640952242134	0.8023190717579204	KN149950.1	74	5493	1	protein_coding	CABZ01069162.1	NA	530	355	128	457	703	378	208	345	824	448	482	4	469.1203215010408	375.03142161987876	157.87087746283478	319.6266669606813	546.6037754935878	352.30285334848077	193.30091775313352	455.4762062314845	1049.4706872656213	436.3423246457875	463.61771132846474	4.38067198501925	0.5580134970024502
ENSDARG00000069878	0.8807011769918984	0.9865801264132353	-0.16296802012971792	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	36	35	13	46	50	202	324	26	253	194	170	254	31.864776554787674	36.97492889210072	16.033760992319156	32.17248726518893	38.876513193000555	188.26766237141035	301.1033526539195	34.32574307831478	322.2282571337405	188.95181022607764	163.51662017808923	278.17267104872235	0.5514785585188589
ENSDARG00000096242	0.9452597689584384	0.9945512932121877	0.06141560760579561	3	28822065	28828569	-1	protein_coding	si:ch211-76l23.4	si:ch211-76l23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-8310]	207	46	39	373	209	68	177	34	170	28	32	145	183.22246519002914	48.59562082961809	48.10128297695747	260.876907606858	162.50382514674232	63.377232877504476	164.4916463572338	44.887510179334704	216.51701072227624	27.27139529036172	30.779599092346206	158.7993594569478	0.5416328124034406
ENSDARG00000088330	0.9404700240909044	0.9938610030134176	0.06458636640853462	3	55127549	55128258	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	196	324	109	50	247	84	59	147	29	138	160	31	173.48600568717734	342.2821988868752	134.43691908944524	34.97009485346622	192.04997517342272	78.28952296632906	54.830548785744604	194.07247048124123	36.93525477027065	134.4090196453542	153.89799546173103	33.95020788389918	0.5408873665991887
ENSDARG00000104734	0.5042978003273437	0.9244203412447912	0.3573413671930057	3	17653784	17680114	1	protein_coding	kat2a	K(lysine) acetyltransferase 2A [Source:NCBI gene;Acc:555517]	219	58	139	104	203	114	185	53	202	88	60	119	193.84405737495837	61.27273930690976	171.43790599479715	72.73779729520975	157.83864356358225	106.25006688287516	171.92629704004665	69.97170704425704	257.27315391705764	85.71009948399399	57.71174829814914	130.32499155432268	0.5369663233711214
ENSDARG00000052207	0.059671484135907574	0.6003490811750862	-1.321215660746916	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	295	2845	956	3039	288	1982	1570	2353	2320	2814	2342	3290	261.11414121284344	3005.5335056579015	1179.0981160505473	2125.4823651936767	223.9287159916832	1847.2599347531452	1459.0501965020173	3106.4797485874874	2954.8203816216524	2740.775226681353	2252.681908571088	3603.102707678333	0.5352050858542629
ENSDARG00000089475	0.9762167077518835	0.9968273844792352	0.03523073247200077	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	141	159	105	68	141	58	33	131	2	67	108	2	124.80370817291839	167.9718198241147	129.50345416873165	47.559329000714065	109.63176720426156	54.05705157198911	30.667934066602914	172.94893627920138	2.547258949673838	65.2565530162227	103.88114693666844	2.190335992509625	0.5296853109464932
ENSDARG00000039099	0.9366566667509528	0.9928199904168818	0.039400628191202644	7	8373025	8374950	-1	protein_coding	aep1	aerolysin-like protein [Source:NCBI gene;Acc:503710]	1065	545	992	1491	1013	1274	1015	1630	229	958	2491	697	942.6663064124688	575.7524641769969	1223.4993003369696	1042.8082285303628	787.6381572901912	1187.3910983226574	943.2713053818775	2151.960046832811	291.66114973765445	933.0713102916618	2395.999416844825	763.3320933896042	0.5223428688951302
ENSDARG00000045089	0.5583303215391076	0.9413468959646981	-0.2923421401413529	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	1125	1162	696	4242	1078	2176	1346	1605	1205	1215	2488	848	995.7742673371149	1227.567639217744	858.4228962041641	2966.862847368074	838.1776244410919	2028.0714520801432	1250.8799773832582	2118.9545246421235	1534.7235171784873	1183.3837599210533	2393.1138294299176	928.702460824081	0.5101063239899489
ENSDARG00000037873	0.11949741514367238	0.7128344679381683	0.8826963634850234	3	40947961	40955780	-1	protein_coding	cyp3c3	cytochrome P450, family 3, subfamily c, polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-041114-102]	371	104	81	322	454	321	294	77	405	176	108	292	328.38422505072856	109.86836013652785	99.90266464445014	225.20741085632247	352.998739792445	299.1778199070432	273.2234125933714	101.65700834731683	515.8199373089523	171.42019896798797	103.88114693666844	319.7890549064052	0.500035247528246
ENSDARG00000103457	0.40156197494742724	0.8936144745900718	-1.5756397063613738	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	1	218	84	144	131	7	0	81	2	5	2	1	0.8851326820774355	230.30098567079878	103.60276333498533	100.71387317798272	101.85646456566145	6.524126913860755	0	106.9378918978268	2.547258949673838	4.8698920161360215	1.923724943271638	1.0951679962548124	0.49198429530939924
ENSDARG00000101816	0.7618692765882589	0.9719362520319865	0.15319563024035113	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	1133	2611	1006	3155	3491	2667	1325	1162	1351	2741	3325	978	1002.8553287937343	2758.329695350714	1240.766427559467	2206.6129852537188	2714.3581511352986	2485.692354180948	1231.3640193408746	1534.096671423145	1720.6734205046776	2669.674803245767	3198.192718189098	1071.0743003372065	0.4895188386431476
ENSDARG00000091801	0.3864578563108784	0.8889485818076653	-0.6465471929712507	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	39	246	269	243	236	172	31	412	110	182	319	357	34.52017460101998	259.88092878447935	331.77551591798874	169.95466098784584	183.4971422709626	160.30711845486428	28.809271395899707	543.9310057025265	140.0992422320611	177.26406938735119	306.83412845182625	390.974974662968	0.4865216056746723
ENSDARG00000103277	0.018556988573148005	0.4312290677950584	-1.8261626284119135	6	55852274	55864687	-1	protein_coding	cyp24a1	cytochrome P450, family 24, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-060825-1]	118	416	43	281	44	37	139	126	49	60	45	38	104.44565648513738	439.4734405461114	53.03474789767106	196.53193307648016	34.211331609840485	34.48467083040685	129.17705561387288	166.3478318410639	62.40784426700903	58.43870419363226	43.283811223611856	41.61638385768287	0.48624546076012815
ENSDARG00000088908	0.8211213666342623	0.9781580661372794	0.13045699167004454	3	58702320	58710755	1	unprocessed_pseudogene	CU570691.1	NA	219	214	172	296	312	162	76	196	29	149	119	81	193.84405737495837	226.07527951170155	212.13899159068424	207.02296153252004	242.58944232432344	150.9869371493489	70.62918148672186	258.7632939749883	36.93525477027065	145.12278208085345	114.46163412466245	88.7086076966398	0.4785224500945302
ENSDARG00000028027	0.8554779102297333	0.9833854888206482	0.06419531837865847	6	15651977	15653494	-1	protein_coding	trim63a	tripartite motif containing 63a [Source:ZFIN;Acc:ZDB-GENE-040625-139]	287	314	211	250	392	224	230	692	225	378	379	402	254.03307975622397	331.7179334891322	260.24027456764173	174.85047426733112	304.7918634331243	208.77206124354416	213.74620713086878	913.592854238224	286.56663183830676	368.16383641988324	364.5458767499754	440.2575344944346	0.47245254766082256
ENSDARG00000011519	0.6569164979082589	0.9618391317345242	0.15893775870623172	3	22222244	22242868	-1	protein_coding	myl4	myosin, light chain 4, alkali; atrial, embryonic [Source:ZFIN;Acc:ZDB-GENE-050626-112]	496	514	318	565	531	688	487	552	164	683	664	482	439.02581031040796	543.0032414439935	392.21046119673014	395.1620718441683	412.8685701096659	641.2284738194571	452.58436031623086	728.7619299703753	208.87523387325473	665.2272494041806	638.6766811661838	527.8709741948196	0.4610921428138781
ENSDARG00000079544	0.6887701897684331	0.9634699725385188	0.16539227711959065	3	1015867	1029876	1	protein_coding	si:ch1073-464p5.5	si:ch1073-464p5.5 [Source:ZFIN;Acc:ZDB-GENE-091116-35]	4625	3248	1925	2647	2355	2630	2477	2412	1246	1959	2037	854	4093.738654608139	3431.273401186947	2374.2299930934137	1851.3168215425019	1831.083771390326	2451.2076833505407	2301.953717665922	3184.3727809575093	1586.942325646801	1908.0236919220933	1959.3138547221633	935.2734688016099	0.45144565702479056
ENSDARG00000089382	0.6180694634585802	0.9548120592832281	-0.4045784191650383	5	824709	825920	-1	protein_coding	zgc:158463	zgc:158463 [Source:ZFIN;Acc:ZDB-GENE-070410-9]	90	190	105	558	145	401	299	209	58	142	1126	93	79.66194138696919	200.7210425571182	129.50345416873165	390.266258564683	112.74188825970161	373.7392703511661	277.8700692701294	275.9261655141457	73.8705095405413	138.30493325826302	1083.0571430619323	101.85062365169756	0.4498625217448959
ENSDARG00000018263	0.0868061103354468	0.6642434770040572	0.806705381926783	1	9954489	9966195	1	protein_coding	pdia2	protein disulfide isomerase family A, member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-705]	1819	1173	231	1455	1342	2034	995	744	1705	2829	534	929	1610.0563486988551	1239.1883311552613	284.90759917120965	1017.629760235867	1043.445614100135	1895.7248775418252	924.6846786748455	982.2443403948536	2171.538254596947	2755.384902729761	513.6345598535273	1017.4110685207207	0.4474622301899762
ENSDARG00000030616	0.20746349547324497	0.799161321046217	-0.4633956652089986	3	24072720	24093144	-1	protein_coding	nfe2l1a	nuclear factor, erythroid 2-like 1a [Source:ZFIN;Acc:ZDB-GENE-040630-5]	208	351	191	245	221	206	248	345	99	323	369	216	184.10759787210657	370.8057154607815	235.57294996407379	171.35346478198448	171.83418831306244	191.99573489361651	230.47417116719765	455.4762062314845	126.08931800885499	314.595024242387	354.9272520336172	236.55628719103947	0.44204068970949884
ENSDARG00000045414	0.40143757556118825	0.8936144745900718	0.4612896301545439	24	8861272	8887825	-1	protein_coding	elovl2	ELOVL fatty acid elongase 2 [Source:ZFIN;Acc:ZDB-GENE-060421-5612]	752	757	259	568	494	873	310	167	148	350	407	90	665.6197769222315	799.7148906091498	319.44185361620475	397.2602775353763	384.09995034684545	813.6518279714913	288.0927139589971	220.47688823379107	188.497162275864	340.8924411295215	391.4780259557783	98.56511966293311	0.43701886470941376
ENSDARG00000070057	0.35216407599478605	0.8725058688196484	0.47158398301347837	9	11587629	11595736	1	protein_coding	si:dkey-69o16.5	si:dkey-69o16.5 [Source:ZFIN;Acc:ZDB-GENE-081104-432]	269	279	207	143	434	241	130	278	71	302	324	178	238.10069147883013	294.7430045970315	255.30680964692812	100.0144712809134	337.4481345152448	224.6163694629203	120.81307359570845	367.02140676044263	90.42769271342125	294.14147777461574	311.64344081000536	194.93990333335663	0.43229063152481695
ENSDARG00000073870	0.5045824485780692	0.9244817364670648	0.29922369175861807	14	33219370	33265068	-1	protein_coding	gdpd2	glycerophosphodiester phosphodiesterase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-081107-62]	669	348	304	287	421	454	551	141	271	377	656	522	592.1537643098043	367.6364358414586	374.9433339742326	200.72834445889612	327.34024108506463	423.13623127039756	512.0615657787336	186.15114515547629	345.15358768080506	367.18985801665605	630.9817813930972	571.6776940450121	0.43227895305493746
ENSDARG00000092578	0.6587793213573936	0.9618391317345242	-0.802538902441719	10	28428222	28431809	1	protein_coding	si:ch211-222e20.4	si:ch211-222e20.4 [Source:ZFIN;Acc:ZDB-GENE-091118-60]	0	69	5	114	1	73	1	2	53	170	0	2	0	72.89343124442713	6.1668311508919835	79.73181626590299	0.7775302638600111	68.03732353026216	0.9293313353516035	2.640441775254983	67.5023621663567	165.57632854862473	0	2.190335992509625	0.43206027229478683
ENSDARG00000115701	0.16274995127547837	0.7590665797979204	0.8430474377987526	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	798	677	632	267	1570	717	268	782	163	831	889	824	706.3358802977934	715.2007674272054	779.4874574727468	186.74030651750962	1220.7225142602174	668.2569996054516	249.06079787422973	1032.4127341246983	207.6016043984178	809.3760530818068	855.0957372842431	902.4184289139654	0.4298156732425571
ENSDARG00000039730	0.03393860328021694	0.5294926774959644	0.8863595811034476	7	35062132	35066457	-1	protein_coding	zgc:112160	zgc:112160 [Source:ZFIN;Acc:ZDB-GENE-050417-229]	8323	4986	1308	6478	6726	10214	4885	4044	6756	11783	3255	5616	7366.959312930495	5267.342727314692	1613.243029073343	4530.725489215084	5229.668554722434	9519.633185453393	4539.7835731925825	5338.973269565575	8604.640731998225	11476.38752522615	3130.8623451745907	6150.463466967027	0.427140565090139
ENSDARG00000088885	0.7461211843294349	0.9702530585889969	0.309911776513086	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	698	480	202	768	398	582	309	774	219	36	29	333	617.8226120900499	507.084739091667	249.13997849603615	537.1406569492411	309.4570450162844	542.4345519809942	287.1633826236455	1021.8509670236783	278.9248549892853	35.06322251617936	27.89401167743875	364.69094275285255	0.4266425181077434
ENSDARG00000091209	0.20771390739521856	0.7992452334328267	-0.39750238302111723	10	36650222	36656693	1	protein_coding	ucp3	uncoupling protein 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1317]	335	467	248	518	380	297	392	1022	296	515	525	1016	296.5194484959409	493.35119407460104	305.8748250842424	362.29018268191004	295.4615002668042	276.8093847738063	364.29788345782856	1349.2657471552961	376.994324551728	501.59887766201024	504.97779760880496	1112.6906841948894	0.4264368536161799
ENSDARG00000096990	0.936768422118262	0.9928199904168818	0.0558409575244004	15	46344655	46355392	1	protein_coding	si:ch1073-340i21.2	si:ch1073-340i21.2 [Source:ZFIN;Acc:ZDB-GENE-131121-430]	85	26	125	77	215	70	172	41	113	258	236	161	75.23627797658202	27.467090034131964	154.1707787722996	53.85394607433798	167.16900672990238	65.24126913860755	159.8449896804758	54.12905639272715	143.92013065657184	251.28642803261872	226.99954330605328	176.3220473970248	0.4239588261216243
ENSDARG00000013856	0.008179870850551817	0.3502987957713864	1.2962535045300665	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	2697	1220	314	1522	1539	3450	1022	767	2246	4410	608	1303	2387.2028435628436	1288.8403785246537	387.2769962760166	1064.4896873395119	1196.619076080557	3215.462550402801	949.7766247293388	1012.6094208102859	2860.57180048372	4295.244758231971	584.8123827545779	1427.0038991200206	0.41877130523219075
ENSDARG00000098390	0.3268640920068297	0.8610155086488059	0.5647525019971881	4	42195992	42397126	-1	protein_coding	si:ch211-76m11.8	si:ch211-76m11.8 [Source:ZFIN;Acc:ZDB-GENE-041210-280]	200	26	84	90	120	140	180	58	155	150	190	194	177.0265364154871	27.467090034131964	103.60276333498533	62.946170736239196	93.30363166320133	130.4825382772151	167.27964036328862	76.5728114823945	197.41256859972245	146.09676048408065	182.7538696108056	212.46259127343362	0.4179353374045316
ENSDARG00000114031	0.9472888181220802	0.9948800257469106	-0.06312003873920717	24	40712794	40726073	-1	protein_coding	smyhc3	slow myosin heavy chain 3 [Source:ZFIN;Acc:ZDB-GENE-080930-1]	121	92	120	108	153	22	25	11	94	17	12	73	107.10105453136968	97.19124165923618	148.0039476214076	75.53540488348703	118.96213037058169	20.5043988721338	23.233283383790088	14.522429763902405	119.72117063467039	16.557632854862476	11.542349659629828	79.9472637266013	0.41574368540019047
ENSDARG00000037894	0.6479930851615978	0.9614891126007209	0.21204924493924873	3	36859701	36892651	1	protein_coding	ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:ZFIN;Acc:ZDB-GENE-050114-1]	326	202	158	442	447	349	418	205	405	226	242	654	288.55325435724393	213.39816103440987	194.8718643681867	309.1356385046414	347.55602794542494	325.27432756248623	388.46049817697025	270.64528196363574	515.8199373089523	220.11911912934818	232.77071813586818	716.2398695506473	0.4113970171451725
ENSDARG00000096508	0.17043120600303302	0.7707604368033717	1.5739085978105531	20	12203762	12208117	1	lincRNA	BX322618.1	NA	693	567	455	39	2013	595	40	31	308	347	34	327	613.3969486796627	598.9938480520317	561.1816347311706	27.276673985703653	1565.1684211502022	554.5507876781642	37.173253414064135	40.926847516452234	392.27787824977105	337.9705059198399	32.70332403561785	358.11993477532366	0.40696366409101337
ENSDARG00000101026	0.11737745112662781	0.7096077310403797	-1.13239040460066	KN150709.1	28312	30914	-1	protein_coding	CABZ01038709.1	NA	32	27	117	44	37	26	38	85	109	29	162	247	28.324245826477934	28.52351657390627	144.30384893087242	30.773683471050276	28.76861976282041	24.23247139433995	35.31459074336093	112.21877544833677	138.82561275722418	28.245373693588927	155.82172040500268	270.50649507493864	0.4002094876458192
