Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000056210	1.1427709406307447e-10	2.3345739776845403e-6	-1.4376397523211106	8	24968098	24970790	-1	protein_coding	hspa1b	heat shock protein family A (Hsp70) member 1B [Source:ZFIN;Acc:ZDB-GENE-060503-867]	180	343	289	753	189	146	376	121	135	154	78	69	159.32388277393838	362.35430314258707	356.44284052155666	526.6496284932012	146.9532198695421	136.0746470605243	349.4285820922029	159.74672740292647	171.93997910298407	149.99267409698948	75.02527278759388	75.56659174158206	0.7074013758354889
ENSDARG00000091847	0.7684707007740318	0.9719362520319865	-0.4978087730625141	15	42723126	42736433	-1	protein_coding	si:ch211-181d7.1	si:ch211-181d7.1 [Source:ZFIN;Acc:ZDB-GENE-121214-14]	130	310	124	423	155	285	180	283	144	0	0	171	115.0672486700666	327.49222733003495	152.9374125421212	295.84700246032423	120.51719089830172	265.62516720718787	167.27964036328862	373.62251119858007	183.40264437651635	0	0	187.27372735957292	0.696633700307485
ENSDARG00000115701	0.16274995127547837	0.7590665797979204	0.8430474377987526	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	798	677	632	267	1570	717	268	782	163	831	889	824	706.3358802977934	715.2007674272054	779.4874574727468	186.74030651750962	1220.7225142602174	668.2569996054516	249.06079787422973	1032.4127341246983	207.6016043984178	809.3760530818068	855.0957372842431	902.4184289139654	0.6695864671578156
ENSDARG00000092044	0.3436311733362621	0.8703799655514348	0.5222396708866809	21	30651064	30658520	-1	protein_coding	si:dkey-22f5.9	si:dkey-22f5.9 [Source:ZFIN;Acc:ZDB-GENE-091204-260]	845	210	604	1342	1073	1098	552	158	342	875	805	368	747.937116355433	221.84957335260432	744.9532030277517	938.5973458670334	834.2899731217918	1023.3559073455871	512.9908971140851	208.59490024514363	435.5812803942263	852.2311028238038	774.2992896668343	403.021822621771	0.6488952145728942
ENSDARG00000036864	0.0025670941912606655	0.22387644419203273	-0.9594312715569973	23	1078072	1104995	1	protein_coding	slc34a2b	solute carrier family 34 member 2b [Source:ZFIN;Acc:ZDB-GENE-030709-1]	376	650	332	807	272	264	417	340	221	306	219	235	332.80988846111575	686.6772508532991	409.4775884192277	564.4173309349449	211.488231769923	246.05278646560564	387.53116684161864	448.8751017933471	281.4721139389591	298.0373913875245	210.64788128824435	257.3644791198809	0.6319311153635548
ENSDARG00000039099	0.9366566667509528	0.9928199904168818	0.039400628191202644	7	8373025	8374950	-1	protein_coding	aep1	aerolysin-like protein [Source:NCBI gene;Acc:503710]	1065	545	992	1491	1013	1274	1015	1630	229	958	2491	697	942.6663064124688	575.7524641769969	1223.4993003369696	1042.8082285303628	787.6381572901912	1187.3910983226574	943.2713053818775	2151.960046832811	291.66114973765445	933.0713102916618	2395.999416844825	763.3320933896042	0.5949570098346516
ENSDARG00000040738	0.03769284891751988	0.5432237461411392	-1.3657937696296878	9	22017368	22018304	1	protein_coding	zgc:153846	zgc:153846 [Source:ZFIN;Acc:ZDB-GENE-060929-898]	166	152	167	635	37	203	475	177	340	231	194	78	146.93202522485427	160.57683404569457	205.97216043979225	444.12020463902104	28.76861976282041	189.1996805019619	441.43238429201165	233.67909711006598	433.0340214445525	224.9890111454842	186.60131949734887	85.42310370787537	0.5833052397326227
ENSDARG00000103457	0.40156197494742724	0.8936144745900718	-1.5756397063613738	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	1	218	84	144	131	7	0	81	2	5	2	1	0.8851326820774355	230.30098567079878	103.60276333498533	100.71387317798272	101.85646456566145	6.524126913860755	0	106.9378918978268	2.547258949673838	4.8698920161360215	1.923724943271638	1.0951679962548124	0.5734130853171572
ENSDARG00000068621	0.9015893048097261	0.988198540620437	-0.20875051775383968	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	191	398	149	468	285	335	163	307	132	0	0	196	169.06034227679018	420.4577628301739	183.7715682965811	327.32008782844383	221.59612520010316	312.2260737347647	151.48100766231136	405.30781250163983	168.1190906784733	0	0	214.65292726594325	0.5724206592542583
ENSDARG00000068951	0.24042401635966462	0.8130246528295126	-0.6722403033845457	18	15758375	15768336	1	protein_coding	si:ch211-219a15.4	si:ch211-219a15.4 [Source:ZFIN;Acc:ZDB-GENE-060503-308]	187	412	190	243	242	105	130	143	160	112	46	123	165.51981154848042	435.2477343870142	234.33958373389538	169.95466098784584	188.1623238541227	97.86190370791132	120.81307359570845	188.79158693073126	203.78071597390704	109.08558116144688	44.245673695247675	134.70566353934194	0.566984838276603
ENSDARG00000056498	0.8201443872693441	0.9781580661372794	0.18307918266011403	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	131	186	881	590	1351	499	238	365	244	193	626	192	115.95238135214404	196.49533639802098	1086.5956487871674	412.64711927090144	1050.4433864748748	465.0770471452167	221.18085781368163	481.88062398403434	310.76559186020825	187.97783182285045	602.1259072440226	210.27225528092399	0.5526249034105285
ENSDARG00000053500	0.05493627541267325	0.5854104903098533	0.6179628709206596	1	29068649	29093562	1	protein_coding	cbsa	cystathionine beta-synthase a [Source:ZFIN;Acc:ZDB-GENE-050417-367]	692	236	473	635	848	751	470	270	298	364	400	158	612.5118159975854	249.31666338673628	583.3822268743817	444.12020463902104	659.3456637532894	699.9456160442039	436.7857276152536	356.4596396594227	379.5415835014019	354.52813877470237	384.7449886543276	173.03654340826037	0.5454081073305134
ENSDARG00000079727	0.00987754992804752	0.3678721888985342	-0.6560359789858805	2	27394798	27401105	1	protein_coding	selenop2	Danio rerio selenoprotein P2 (selenop2), mRNA. [Source:RefSeq mRNA;Acc:NM_001353911]	872	1325	810	1289	674	652	753	651	613	901	628	831	771.8356987715237	1399.7651652009558	999.0266464445014	901.5290453223593	524.0553978416475	607.6758211196018	699.7864955197574	859.4637978454969	780.7348680750314	877.5545413077111	604.0496321872943	910.0846048877492	0.5433152562252622
ENSDARG00000026403	0.7689643974892685	0.9719362520319865	-0.2980002065792075	10	24394023	24416471	-1	protein_coding	hephl1b	hephaestin-like 1b [Source:ZFIN;Acc:ZDB-GENE-091204-388]	26	164	12	221	28	190	22	19	97	318	24	10	23.01344973401332	173.25395252298622	14.80039476214076	154.5678192523207	21.77084738808031	177.08344480479192	20.445289377735275	25.084196864922337	123.54205905918114	309.725132226251	23.084699319259656	10.951679962548125	0.5327622350008651
ENSDARG00000078733	0.0016203094906155602	0.19194085036340075	0.8850348424149614	1	31725154	31799359	1	protein_coding	cnnm2b	cyclin and CBS domain divalent metal cation transport mediator 2b [Source:ZFIN;Acc:ZDB-GENE-090311-26]	281	75	151	175	351	195	131	95	45	97	96	52	248.72228366375936	79.23199048307298	186.23830075693792	122.39533198713178	272.9131226148639	181.7435354575496	121.74240493106005	125.42098432461168	57.313326367661354	94.47590511303882	92.33879727703862	56.948735805250244	0.5284290251683716
ENSDARG00000096508	0.17043120600303302	0.7707604368033717	1.5739085978105531	20	12203762	12208117	1	lincRNA	BX322618.1	NA	693	567	455	39	2013	595	40	31	308	347	34	327	613.3969486796627	598.9938480520317	561.1816347311706	27.276673985703653	1565.1684211502022	554.5507876781642	37.173253414064135	40.926847516452234	392.27787824977105	337.9705059198399	32.70332403561785	358.11993477532366	0.5218246340821855
ENSDARG00000102364	8.619242170781419e-4	0.1507218147597311	0.6493474138471067	15	12004777	12011390	-1	protein_coding	si:dkey-202l22.6	si:dkey-202l22.6 [Source:ZFIN;Acc:ZDB-GENE-131121-181]	890	390	445	861	1110	1111	773	594	691	1263	1137	571	787.7680870489176	412.00635051197946	548.8479724293866	602.1850333766884	863.0585928846123	1035.472143042757	718.3731222267895	784.2112072507299	880.0779671123111	1230.134723275959	1093.6376302499261	625.3409258614979	0.513062530221938
ENSDARG00000104172	0.19486347367856352	0.7885793745609461	-0.6993944870691663	15	14854666	14858189	1	protein_coding	diabloa	diablo, IAP-binding mitochondrial protein a [Source:ZFIN;Acc:ZDB-GENE-040426-1303]	706	1132	319	1087	378	604	923	1023	394	726	500	307	624.9036735466694	1195.8748430245148	393.44382742690857	760.2498621143557	293.9064397390842	562.9389508531281	857.77282252953	1350.5859680429237	501.8100130857461	707.1083207429504	480.9312358179095	336.2165748502274	0.5120989777432629
ENSDARG00000057590	0.18284721414782493	0.7804410249374606	0.9290230320491841	22	15643174	15693085	-1	protein_coding	si:ch1073-396h14.1	si:ch1073-396h14.1 [Source:ZFIN;Acc:ZDB-GENE-070705-6]	136	17	101	32	183	162	135	115	37	63	57	127	120.37804476253122	17.959251176163207	124.56998924801808	22.38086070621838	142.28803828638203	150.9869371493489	125.45973027246647	151.8254020771615	47.124290568966	61.360639403313876	54.826160883241684	139.08633552436117	0.4993724332960665
ENSDARG00000075016	0.16018577828853886	0.7562066077855342	0.6306731876735252	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	92	75	102	120	266	197	127	157	163	217	744	456	81.43220675112406	79.23199048307298	125.80335547819647	83.92822764831894	206.82305018676294	183.60757171865268	118.02507958965364	207.27467935751616	207.6016043984178	211.35331350030336	715.6256788970493	499.39660629219446	0.49012720149451344
ENSDARG00000023587	0.2694740176636229	0.8288834339861423	-0.9254654194788551	17	48683769	48705993	-1	protein_coding	kcnk5a	potassium channel, subfamily K, member 5a [Source:ZFIN;Acc:ZDB-GENE-051113-112]	55	396	345	535	500	66	50	345	685	731	850	664	48.68229751425895	418.3449097506253	425.51134941154686	374.18001493208857	388.7651319300055	61.51319661640141	46.466566767580176	455.4762062314845	872.4361902632895	711.9782127590864	817.5831008904461	727.1915495131955	0.4856115674560988
ENSDARG00000117636	0.16856711530106355	0.7679847679661314	-1.9914593574050117	1	59454067	59492590	-1	lincRNA	FP236157.7	NA	3	80	58	128	0	75	149	46	1	0	8	6	2.6553980462323064	84.5141231819445	71.53524135034701	89.52344282487353	0	69.90135979136524	138.4703689673889	60.730160830864605	1.273629474836919	0	7.694899773086552	6.5710079775288746	0.48447431596114904
ENSDARG00000105422	0.1738256810983174	0.7725386557621952	-1.2168012720671464	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	69	179	14	241	50	148	389	214	112	387	90	57	61.07415506334304	189.10035061960082	17.267127222497553	168.5558571937072	38.876513193000555	137.9386833216274	361.50988945177374	282.5272699522832	142.64650118173492	376.9296420489281	86.56762244722371	62.42457578652431	0.48267700546936754
ENSDARG00000101160	9.6266283896111e-4	0.15781653916218696	0.7452686377456185	19	10845953	10850834	1	protein_coding	apoa4a	apolipoprotein A-IV a [Source:ZFIN;Acc:ZDB-GENE-050417-469]	329	126	182	311	525	268	194	128	148	159	241	115	291.20865240347626	133.10974401156258	224.4726538924682	217.5139899885599	408.2033885265058	249.78085898781177	180.29027905821107	168.9882736163189	188.497162275864	154.8625661131255	231.80885566423237	125.94431956930343	0.4821257784951698
ENSDARG00000092870	0.0015603208642689206	0.1906353454243698	-0.7935598349724278	9	30245637	30248034	-1	lincRNA	BX936337.1	NA	277	304	202	570	143	264	450	257	383	288	317	273	245.18175293544962	321.15366809138914	249.13997849603615	398.65908132951495	111.18682773198158	246.05278646560564	418.19910090822157	339.2967681202653	487.80008886254	280.50578012943487	304.9104035085546	298.9808629775638	0.46716914670206855
ENSDARG00000092578	0.6587793213573936	0.9618391317345242	-0.802538902441719	10	28428222	28431809	1	protein_coding	si:ch211-222e20.4	si:ch211-222e20.4 [Source:ZFIN;Acc:ZDB-GENE-091118-60]	0	69	5	114	1	73	1	2	53	170	0	2	0	72.89343124442713	6.1668311508919835	79.73181626590299	0.7775302638600111	68.03732353026216	0.9293313353516035	2.640441775254983	67.5023621663567	165.57632854862473	0	2.190335992509625	0.4626786842815719
ENSDARG00000097973	0.9645294113203289	0.9960608369368239	0.0768895715887808	15	46313082	46315233	1	protein_coding	si:ch1073-190k2.1	si:ch1073-190k2.1 [Source:ZFIN;Acc:ZDB-GENE-131127-449]	448	359	173	593	252	374	196	411	175	0	0	179	396.53944157069105	379.257127778976	213.37235782086265	414.7453249621094	195.93762649272279	348.57478082627466	182.14894172891428	542.6107848148989	222.88515809646083	0	0	196.0350713296114	0.46234863415816757
ENSDARG00000079227	0.2599837424474822	0.8234751534142383	-0.3420706556180273	12	30517386	30523229	-1	protein_coding	plekhs1	pleckstrin homology domain containing, family S member 1 [Source:ZFIN;Acc:ZDB-GENE-080204-50]	599	878	383	943	625	594	638	397	405	408	312	648	530.1944765643839	927.542501921841	472.37926615832595	659.535988936373	485.95641491250694	553.6187695476126	592.9133919543231	524.127692388114	515.8199373089523	397.38318851669936	300.1010911503755	709.6688615731184	0.4532581418473222
ENSDARG00000087301	0.12137483366488938	0.7143283996424405	0.49898927681446703	9	22146301	22158784	-1	protein_coding	crygm2d14	crystallin, gamma M2d14 [Source:ZFIN;Acc:ZDB-GENE-070822-20]	1944	1466	1451	1224	2880	1799	1212	1817	594	1745	1923	1786	1720.6979339585346	1548.721307309133	1789.6143999888536	856.0679220128532	2239.287159916832	1676.700616862214	1126.3495784461434	2398.841352819152	756.5359080531299	1699.5923136314716	1849.6615329556798	1955.970041311095	0.4492903284184246
ENSDARG00000002204	0.0048807699841902745	0.28904861417738903	-0.5087883537324054	21	20383837	20384878	1	protein_coding	hspb11	heat shock protein, alpha-crystallin-related, b11 [Source:NCBI gene;Acc:796767]	1462	1895	1442	3162	2043	1075	1483	867	1061	1309	713	857	1294.0639811972105	2001.9282928723105	1778.5141039172481	2211.508798533204	1588.4943290660026	1001.9194903429017	1378.198370326428	1144.6315095730351	1351.320872801971	1274.9377298244106	685.807942276339	938.5589727903742	0.4479856504428523
ENSDARG00000079361	5.462675571930872e-8	1.637554060019963e-4	1.4327306429767253	1	8673061	8691969	-1	protein_coding	abcg2b	ATP-binding cassette, sub-family G (WHITE), member 2b [Source:ZFIN;Acc:ZDB-GENE-050517-36]	156	69	50	96	306	151	58	89	345	472	261	113	138.08069840407993	72.89343124442713	61.668311508919835	67.14258211865514	237.92426074116338	140.73473771328202	53.901217450393	117.49965899884674	439.40216881873704	459.71780632324044	251.04610509694874	123.7539835767938	0.43891009734837383
ENSDARG00000103973	0.7972323171561507	0.9746132835835947	-0.614031052325884	KN150654.1	8142	14617	-1	protein_coding	CABZ01051602.1	sushi, nidogen and EGF-like domain-containing protein 1 [Source:NCBI gene;Acc:103910028]	4	618	442	3	754	0	4	0	0	4	1	4	3.540530728309742	652.8716015805213	545.1478737388513	2.098205691207973	586.2578189504484	0	3.717325341406414	0	0	3.8959136129088177	0.961862471635819	4.38067198501925	0.43598329508038947
ENSDARG00000041645	0.34725260790105555	0.8718041896491326	-0.37615960357046985	15	21137046	21155657	-1	protein_coding	sb:cb37	sb:cb37 [Source:ZFIN;Acc:ZDB-GENE-030131-9800]	673	1083	513	943	1005	344	541	459	614	796	595	1045	595.6942950381141	1144.1099425755738	632.7168760815175	659.535988936373	781.4179151793111	320.61423690972856	502.7682524252175	605.9813874210186	782.0084975498683	775.2868089688546	572.3081706233123	1144.450556086279	0.43175323622735123
ENSDARG00000098803	0.37385546107037854	0.882648851834026	0.45214600759463724	23	42362337	42372651	1	protein_coding	cyp2aa4	cytochrome P450, family 2, subfamily AA, polypeptide 4 [Source:ZFIN;Acc:ZDB-GENE-040625-72]	77	37	115	91	209	96	74	252	66	55	217	122	68.15521651996252	39.087781971649335	141.8371164705156	63.645572633308525	162.50382514674232	89.4737405329475	68.77051881601865	332.6956636821278	84.05954533923665	53.56881217749624	208.72415634497273	133.61049554308713	0.4302239465932516
ENSDARG00000099351	0.08666043464294002	0.6642434770040572	-0.626638041789905	20	6808774	6812688	-1	protein_coding	igfbp1a	insulin-like growth factor binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-021231-1]	313	640	218	419	381	274	504	411	278	350	264	281	277.0465294902373	676.112985455556	268.8738381788905	293.04939487204695	296.2390305306642	255.37296777112098	468.38299301720815	542.6107848148989	354.06899400466347	340.8924411295215	253.9316925118562	307.7422069476023	0.4250092479967298
ENSDARG00000077169	0.20554752527106845	0.7971135917528483	-0.41334752744241543	14	11450498	11456724	-1	protein_coding	si:ch211-153b23.4	si:ch211-153b23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-7332]	327	710	341	663	582	366	312	284	363	354	300	394	289.4383870393214	750.0628432397575	420.5778844908333	463.7034577569621	452.52261356652645	341.11863578186234	289.9513766297003	374.94273208620757	462.3274993658016	344.78835474243033	288.5587414907457	431.49619052439607	0.4187195109385786
ENSDARG00000059914	0.43033075452400854	0.904574003552803	0.6313307449808581	3	58379450	58416968	1	protein_coding	sdr42e2	short chain dehydrogenase/reductase family 42E, member 2 [Source:ZFIN;Acc:ZDB-GENE-101203-3]	58	5	64	71	86	78	33	185	30	33	107	29	51.337695560491255	5.282132698871531	78.93543873141739	49.65753469192204	66.86760269196095	72.69741418301984	30.667934066602914	244.24086421108592	38.20888424510757	32.141287306497745	102.91928446503263	31.75987189138956	0.4112412848124694
ENSDARG00000041540	0.0315501875042149	0.5167382881023285	0.7607602814212973	8	46513743	46525092	-1	protein_coding	sult1st2	sulfotransferase family 1, cytosolic sulfotransferase 2 [Source:NCBI gene;Acc:791732]	221	167	131	324	492	357	163	175	230	201	368	126	195.61432273911322	176.42323214230916	161.57097615336997	226.6062146504611	382.54488981912544	332.7304726068985	151.48100766231136	231.03865533481098	292.9347792124914	195.76965904866807	353.9653895619814	137.99116752810636	0.40771761686085267
ENSDARG00000093068	0.3549942461762759	0.8731918018711726	0.32396749551127424	22	26180184	26236275	-1	protein_coding	c3b.1	complement component c3b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2211]	1177	510	1149	805	1620	1298	1316	1064	1235	1196	1240	1235	1041.8011668051415	538.7775352848962	1417.137798474978	563.0185271408062	1259.599027453218	1209.7595334558944	1223.0000373227101	1404.7150244356508	1572.932401423595	1164.8781702597364	1192.7094648284155	1352.5324753746934	0.4058661322473699
ENSDARG00000003197	0.06562613593331777	0.6112878508932267	-2.9903154284705744	16	3185541	3189799	1	protein_coding	wdr21	WD repeat domain 21 [Source:ZFIN;Acc:ZDB-GENE-040109-2]	3	47	0	5	1	2	3	2	64	56	2	55	2.6553980462323064	49.6520473693924	0	3.4970094853466223	0.7775302638600111	1.864036261103073	2.7879940060548103	2.640441775254983	81.51228638956282	54.54279058072344	1.923724943271638	60.234239794014684	0.40380464550878964
ENSDARG00000104949	0.0025321776587154004	0.22387644419203273	-0.7886683845831955	1	58544659	58562129	-1	protein_coding	slc27a1b	solute carrier family 27 member 1b [Source:ZFIN;Acc:ZDB-GENE-061013-672]	176	327	268	607	188	351	371	290	139	213	210	187	155.78335204562865	345.45147850619816	330.5421496878103	424.5369515210799	146.1756896056821	327.1383638235893	344.7819254154449	382.8640574119725	177.03449700233173	207.45739988739453	201.991119043522	204.79641529964994	0.39970054562508656
ENSDARG00000023176	0.33134866521574674	0.8627405118697059	-0.35734110533266206	11	34084532	34097437	-1	protein_coding	tdo2b	tryptophan 2,3-dioxygenase b [Source:NCBI gene;Acc:334082]	379	454	244	352	265	217	263	207	257	288	121	128	335.465286507348	479.61764905753506	300.9413601635288	246.1894677684022	206.04551992290294	202.2479343296834	244.4141411974717	273.28572373889074	327.3227750330882	280.50578012943487	116.38535906793409	140.181503520616	0.3966697144996735
ENSDARG00000104919	0.324369304237805	0.859107483961542	-0.41371404046262034	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	567	1242	566	866	906	517	413	747	555	512	542	586	501.8702307379059	1312.0817623996884	698.0852862809726	605.682042862035	704.44241905717	481.85337349514435	383.8138415002122	986.2050030577361	706.8643585344901	498.67694245232866	521.3294596266139	641.7684458053201	0.3948705705830416
ENSDARG00000076321	0.43927809313612803	0.9089690300523866	-0.5850027858427541	9	48297412	48371379	-1	protein_coding	col28a2a	collagen, type XXVIII, alpha 2a [Source:ZFIN;Acc:ZDB-GENE-030131-4444]	79	526	44	394	507	97	241	294	283	333	462	304	69.9254818841174	555.6803599212851	54.26811412784946	275.56434744531384	394.20784377702563	90.40575866349904	223.96885181973644	388.14494096248245	360.4371413788481	324.33480827465905	444.38046189574834	332.93107086146296	0.3938381426017699
ENSDARG00000068431	0.626099643408056	0.9566095032237256	-0.33154354994231805	2	43920461	43955410	1	protein_coding	si:ch211-195h23.3	si:ch211-195h23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-174]	262	207	64	91	90	64	264	55	193	422	76	174	231.9047627042881	218.68029373328142	78.93543873141739	63.645572633308525	69.977723747401	59.649160355298335	245.3434725328233	72.61214881951203	245.81048864352536	411.01888616188023	73.10154784432224	190.55923134833736	0.3905584931289599
