Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000018898	4.81141411823e-07	0.000574794937443	5	25680842	25694362	1	protein_coding	zfand5a	zinc finger, AN1-type domain 5a [Source:ZFIN;Acc:ZDB-GENE-040426-1979]
ENSDARG00000098671	5.53969477846e-07	0.000644383127888	14	16034447	16044793	1	protein_coding	prelid1a	PRELI domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-040426-1341]
ENSDARG00000036186	5.78113328431e-07	0.000653157181965	19	21814047	21832630	-1	protein_coding	mbpa	myelin basic protein a [Source:ZFIN;Acc:ZDB-GENE-030128-2]
ENSDARG00000022000	5.99269214252e-07	0.000653157181965	17	29227502	29249258	-1	protein_coding	traf3	TNF receptor-associated factor 3 [Source:ZFIN;Acc:ZDB-GENE-040801-257]
ENSDARG00000056961	6.05842370494e-07	0.000653157181965	23	20705849	20730155	1	protein_coding	ccdc30	coiled-coil domain containing 30 [Source:ZFIN;Acc:ZDB-GENE-130530-667]
ENSDARG00000068208	6.45813630795e-07	0.000677162668088	18	31280984	31459487	1	protein_coding	def8	differentially expressed in FDCP 8 homolog [Source:ZFIN;Acc:ZDB-GENE-041114-96]
ENSDARG00000052649	6.58748353644e-07	0.000677162668088	3	45364849	45373511	1	protein_coding	ube2ia	ubiquitin-conjugating enzyme E2Ia [Source:NCBI gene;Acc:114445]
ENSDARG00000071095	7.13316589573e-07	0.000707173249559	22	28446365	28482973	1	protein_coding	abi3bpb	ABI family, member 3 (NESH) binding protein b [Source:ZFIN;Acc:ZDB-GENE-030131-6041]
ENSDARG00000003046	7.19940188909e-07	0.000707173249559	1	17747656	17803614	-1	protein_coding	sorbs2a	sorbin and SH3 domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-070308-2]
ENSDARG00000098257	8.07751899257e-07	0.00077617933589	13	41125358	41546779	-1	protein_coding	pcdh15a	protocadherin-related 15a [Source:ZFIN;Acc:ZDB-GENE-030616-3]
ENSDARG00000036685	8.83918715111e-07	0.00083129734139	9	23234233	23242684	-1	protein_coding	ccnt2a	cyclin T2a [Source:ZFIN;Acc:ZDB-GENE-030131-5779]
ENSDARG00000075292	1.1266652189e-06	0.00103751783345	3	40056485	40136743	-1	protein_coding	myo15aa	myosin XVAa [Source:ZFIN;Acc:ZDB-GENE-080425-2]
ENSDARG00000090369	1.154451023e-06	0.00104140906365	3	36275633	36286650	1	protein_coding	zgc:86896	zgc:86896 [Source:ZFIN;Acc:ZDB-GENE-040625-80]
ENSDARG00000022000	1.41719760394e-06	0.00125285936979	17	29227502	29249258	-1	protein_coding	traf3	TNF receptor-associated factor 3 [Source:ZFIN;Acc:ZDB-GENE-040801-257]
ENSDARG00000098671	1.4521312941e-06	0.00125660941098	14	16034447	16044793	1	protein_coding	prelid1a	PRELI domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-040426-1341]
ENSDARG00000078087	1.50816860656e-06	0.00125660941098	13	40462366	40499296	-1	protein_coding	CNNM1	cyclin and CBS domain divalent metal cation transport mediator 1 [Source:NCBI gene;Acc:562504]
ENSDARG00000062790	1.51152140748e-06	0.00125660941098	13	28819768	28902920	1	protein_coding	CU639469.1	transforming, acidic coiled-coil containing protein 2 [Source:NCBI gene;Acc:569976]
ENSDARG00000004377	1.53515470325e-06	0.00125660941098	17	14614145	14691576	-1	protein_coding	ppp1r13ba	protein phosphatase 1, regulatory subunit 13Ba [Source:ZFIN;Acc:ZDB-GENE-030131-9805]
ENSDARG00000055837	1.57706108495e-06	0.00126744098322	16	26140895	26232411	-1	protein_coding	arhgef1b	Rho guanine nucleotide exchange factor (GEF) 1b [Source:ZFIN;Acc:ZDB-GENE-060616-136]
ENSDARG00000037101	1.71771245872e-06	0.00134057689314	14	30398546	30412141	1	protein_coding	mtmr7a	myotubularin related protein 7a [Source:ZFIN;Acc:ZDB-GENE-060421-7754]
ENSDARG00000100406	1.72872003323e-06	0.00134057689314	11	37201483	37229533	1	protein_coding	zgc:112265	zgc:112265 [Source:ZFIN;Acc:ZDB-GENE-050626-133]
ENSDARG00000103109	1.80770847702e-06	0.00137766086381	6	44812444	44977428	1	protein_coding	chl1b	cell adhesion molecule L1-like b [Source:ZFIN;Acc:ZDB-GENE-091105-1]
ENSDARG00000013310	1.92630839613e-06	0.00143517131555	24	25913162	25989500	1	protein_coding	map3k15	mitogen-activated protein kinase kinase kinase 15 [Source:ZFIN;Acc:ZDB-GENE-091204-246]
ENSDARG00000058015	1.99161005077e-06	0.00143517131555	25	35375848	35468555	1	protein_coding	ano3	anoctamin 3 [Source:ZFIN;Acc:ZDB-GENE-111031-3]
ENSDARG00000090369	1.99826308078e-06	0.00143517131555	3	36275633	36286650	1	protein_coding	zgc:86896	zgc:86896 [Source:ZFIN;Acc:ZDB-GENE-040625-80]
ENSDARG00000000651	2.01304514647e-06	0.00143517131555	9	41040294	41045873	1	protein_coding	osgepl1	O-sialoglycoprotein endopeptidase-like 1 [Source:NCBI gene;Acc:368635]
ENSDARG00000115222	2.08935847101e-06	0.00146593370056	6	31684	43059	1	protein_coding	MARF1	meiosis regulator and mRNA stability factor 1 [Source:NCBI gene;Acc:100005105]
ENSDARG00000078599	2.19247552669e-06	0.00151424692548	1	16396870	16458257	1	protein_coding	micu3a	mitochondrial calcium uptake family, member 3a [Source:ZFIN;Acc:ZDB-GENE-070713-1]
ENSDARG00000040338	2.326300926e-06	0.00158195620817	10	8401929	8412964	1	protein_coding	hvcn1	hydrogen voltage-gated channel 1 [Source:NCBI gene;Acc:436618]
ENSDARG00000026875	2.52519255495e-06	0.00169119032294	3	21044154	21062778	-1	protein_coding	tlcd3ba	TLC domain containing 3Ba [Source:ZFIN;Acc:ZDB-GENE-030131-2046]
ENSDARG00000061419	2.68007078319e-06	0.00176812669789	10	20270831	20339138	-1	protein_coding	zmat4b	zinc finger, matrin-type 4b [Source:ZFIN;Acc:ZDB-GENE-091118-68]
ENSDARG00000015947	2.72799208478e-06	0.00177327509017	6	52790049	52846194	1	protein_coding	matn4	matrilin 4 [Source:ZFIN;Acc:ZDB-GENE-050208-64]
ENSDARG00000086851	3.01978275408e-06	0.00190285619061	11	40148181	40168378	1	protein_coding	si:dkey-264d12.5	si:dkey-264d12.5 [Source:ZFIN;Acc:ZDB-GENE-141215-20]
ENSDARG00000101526	3.02245196382e-06	0.00190285619061	16	49601838	49618308	1	protein_coding	si:dkey-82o10.4	si:dkey-82o10.4 [Source:ZFIN;Acc:ZDB-GENE-141222-46]
ENSDARG00000079796	3.05648589505e-06	0.00190285619061	17	30749251	30817230	1	protein_coding	ldah	lipid droplet associated hydrolase [Source:ZFIN;Acc:ZDB-GENE-081022-178]
ENSDARG00000059923	3.63611135445e-06	0.00223226936235	20	53628534	53641863	1	protein_coding	slc25a47a	solute carrier family 25 member 47a [Source:NCBI gene;Acc:724009]
ENSDARG00000056019	3.74093438393e-06	0.00224128162166	11	30663300	30728241	1	protein_coding	ttbk1a	tau tubulin kinase 1a [Source:ZFIN;Acc:ZDB-GENE-100609-4]
ENSDARG00000059923	3.75220216287e-06	0.00224128162166	20	53628534	53641863	1	protein_coding	slc25a47a	solute carrier family 25 member 47a [Source:NCBI gene;Acc:724009]
ENSDARG00000021979	5.17062718486e-06	0.00301420493502	18	10884996	10921940	1	protein_coding	mical3a	
ENSDARG00000079013	5.22077017662e-06	0.00301420493502	7	47287307	47417260	1	protein_coding	dpy19l3	dpy-19 like C-mannosyltransferase 3 [Source:ZFIN;Acc:ZDB-GENE-100319-1]
ENSDARG00000100227	5.25075290703e-06	0.00301420493502	15	7299756	7337537	-1	protein_coding	SLC7A1	solute carrier family 7 member 1b [Source:NCBI gene;Acc:406380]
ENSDARG00000036189	5.39625761564e-06	0.00305801768111	14	36393854	36397876	-1	protein_coding	spata4	spermatogenesis associated 4 [Source:ZFIN;Acc:ZDB-GENE-050417-153]
ENSDARG00000062077	5.63770625495e-06	0.00312950469566	25	25993240	26018424	-1	protein_coding	acsbg1	acyl-CoA synthetase bubblegum family member 1 [Source:ZFIN;Acc:ZDB-GENE-110914-219]
ENSDARG00000036189	5.66400560276e-06	0.00312950469566	14	36393854	36397876	-1	protein_coding	spata4	spermatogenesis associated 4 [Source:ZFIN;Acc:ZDB-GENE-050417-153]
ENSDARG00000045249	6.00887560698e-06	0.00327906567382	12	3871452	3909738	1	protein_coding	nif3l1	NIF3 NGG1 interacting factor 3-like 1 (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050706-80]
ENSDARG00000078784	6.61039997452e-06	0.0035633280448	17	10566490	10590378	1	protein_coding	mgaa	MAX dimerization protein MGA a [Source:ZFIN;Acc:ZDB-GENE-030603-1]
ENSDARG00000061096	7.12247888801e-06	0.00378923073859	7	29278580	29292206	-1	protein_coding	dapk2a	death-associated protein kinase 2a [Source:ZFIN;Acc:ZDB-GENE-080402-8]
ENSDARG00000021378	7.20092715356e-06	0.00378923073859	25	7718967	7764083	-1	protein_coding	phf21ab	PHD finger protein 21Ab [Source:ZFIN;Acc:ZDB-GENE-030131-6456]
ENSDARG00000062968	7.5826970426e-06	0.00393731578861	4	9911043	10002050	1	protein_coding	sbf1	SET binding factor 1 [Source:ZFIN;Acc:ZDB-GENE-040718-139]
ENSDARG00000003974	7.66049404599e-06	0.00393731578861	11	33818179	33842715	1	protein_coding	spoplb	speckle type BTB/POZ protein like b [Source:NCBI gene;Acc:558170]
ENSDARG00000054978	7.83412292671e-06	0.00394841270694	18	45526483	45594749	1	protein_coding	kifc3	kinesin family member C3 [Source:ZFIN;Acc:ZDB-GENE-030131-3724]
ENSDARG00000003495	7.86073748271e-06	0.00394841270694	7	34317401	34413398	-1	protein_coding	madd	MAP-kinase activating death domain [Source:ZFIN;Acc:ZDB-GENE-030131-8076]
ENSDARG00000037905	8.56610454136e-06	0.00422526782935	3	33773156	33901483	-1	protein_coding	cacna1aa	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit, a [Source:ZFIN;Acc:ZDB-GENE-040724-26]
ENSDARG00000009473	8.60309724993e-06	0.00422526782935	8	23703464	23726040	1	protein_coding	ppardb	peroxisome proliferator-activated receptor delta b [Source:ZFIN;Acc:ZDB-GENE-000112-47]
ENSDARG00000076122	8.80918169444e-06	0.00426016518311	9	34978867	34986827	-1	protein_coding	si:ch211-160b11.4	si:ch211-160b11.4 [Source:ZFIN;Acc:ZDB-GENE-081104-142]
ENSDARG00000117719	8.86691092816e-06	0.00426016518311	12	49033723	49038796	1	lincRNA	CABZ01075114.1	
ENSDARG00000061459	9.23747024684e-06	0.00439048021345	1	21135012	21204114	-1	protein_coding	si:dkey-253i9.4	si:dkey-253i9.4 [Source:ZFIN;Acc:ZDB-GENE-090313-280]
ENSDARG00000035273	9.60966306229e-06	0.00445343380148	18	11858397	11909472	1	protein_coding	tmtc2b	transmembrane O-mannosyltransferase targeting cadherins 2b [Source:ZFIN;Acc:ZDB-GENE-081031-100]
ENSDARG00000012405	9.63658617437e-06	0.00445343380148	3	23221047	23239458	1	protein_coding	col1a1a	collagen, type I, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9102]
ENSDARG00000029234	9.67217874626e-06	0.00445343380148	17	7229384	7351488	-1	protein_coding	stxbp5b	syntaxin binding protein 5b (tomosyn) [Source:ZFIN;Acc:ZDB-GENE-090821-5]
ENSDARG00000042467	9.89207977975e-06	0.00450772897345	9	3548529	3609216	1	protein_coding	tlk1a	tousled-like kinase 1a [Source:ZFIN;Acc:ZDB-GENE-071008-2]
ENSDARG00000009806	1.03470562881e-05	0.00463388182556	10	39893439	39905253	1	protein_coding	smfn	small fragment nuclease [Source:ZFIN;Acc:ZDB-GENE-040426-1709]
ENSDARG00000007654	1.03785869583e-05	0.00463388182556	3	34766989	34801041	-1	protein_coding	nsfa	N-ethylmaleimide-sensitive factor a [Source:ZFIN;Acc:ZDB-GENE-030616-37]
ENSDARG00000009806	1.06447611778e-05	0.0046621018672	10	39893439	39905253	1	protein_coding	smfn	small fragment nuclease [Source:ZFIN;Acc:ZDB-GENE-040426-1709]
ENSDARG00000057899	1.06527371745e-05	0.0046621018672	23	16807209	16811727	1	protein_coding	zgc:114081	zgc:114081 [Source:ZFIN;Acc:ZDB-GENE-050913-78]
ENSDARG00000103163	1.13547797821e-05	0.00492062721498	13	49541003	49586255	-1	protein_coding	tomm20a	translocase of outer mitochondrial membrane 20 [Source:ZFIN;Acc:ZDB-GENE-040426-1976]
ENSDARG00000062423	1.15141601635e-05	0.00494125152958	9	24208533	24212884	1	protein_coding	zgc:153901	zgc:153901 [Source:ZFIN;Acc:ZDB-GENE-060929-820]
ENSDARG00000009806	1.22609221118e-05	0.00521112768448	10	39893439	39905253	1	protein_coding	smfn	small fragment nuclease [Source:ZFIN;Acc:ZDB-GENE-040426-1709]
ENSDARG00000079727	1.27421000901e-05	0.00536406007793	2	27394798	27401105	1	protein_coding	selenop2	Danio rerio selenoprotein P2 (selenop2), mRNA. [Source:RefSeq mRNA;Acc:NM_001353911]
ENSDARG00000007370	1.31701722775e-05	0.00549196183972	7	25558275	25697285	-1	protein_coding	dysf	dysferlin, limb girdle muscular dystrophy 2B (autosomal recessive) [Source:ZFIN;Acc:ZDB-GENE-070501-1]
ENSDARG00000045064	1.33541061816e-05	0.00551661870504	12	30046320	30220346	1	protein_coding	ablim1b	actin binding LIM protein 1b [Source:ZFIN;Acc:ZDB-GENE-050327-91]
ENSDARG00000055075	1.35549840653e-05	0.00554775375606	12	23812530	23935333	1	protein_coding	svila	supervillin a [Source:ZFIN;Acc:ZDB-GENE-990706-5]
ENSDARG00000103156	1.4015020312e-05	0.00568341218194	1	2712956	3036019	1	protein_coding	gpc6a	glypican 6a [Source:ZFIN;Acc:ZDB-GENE-071004-15]
ENSDARG00000055837	1.4249680345e-05	0.00572603973282	16	26140895	26232411	-1	protein_coding	arhgef1b	Rho guanine nucleotide exchange factor (GEF) 1b [Source:ZFIN;Acc:ZDB-GENE-060616-136]
ENSDARG00000054253	1.49689626378e-05	0.00596088366231	13	32740509	32796029	1	protein_coding	sobpa	sine oculis binding protein homolog (Drosophila) a [Source:NCBI gene;Acc:573683]
ENSDARG00000079796	1.58020014216e-05	0.00623642916819	17	30749251	30817230	1	protein_coding	ldah	lipid droplet associated hydrolase [Source:ZFIN;Acc:ZDB-GENE-081022-178]
ENSDARG00000012405	1.60394568579e-05	0.00627412453126	3	23221047	23239458	1	protein_coding	col1a1a	collagen, type I, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9102]
ENSDARG00000021163	1.62544961184e-05	0.00630246699496	19	17514631	17658253	-1	protein_coding	thrb	thyroid hormone receptor beta [Source:NCBI gene;Acc:30607]
ENSDARG00000054849	1.82064428025e-05	0.00699792334571	3	29949984	29968055	-1	protein_coding	bcat2	branched chain amino-acid transaminase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040718-425]
ENSDARG00000006923	1.90327831394e-05	0.0072180100721	11	30817943	31026335	1	protein_coding	cacna1ab	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit, b [Source:ZFIN;Acc:ZDB-GENE-090514-3]
ENSDARG00000077119	1.91056327414e-05	0.0072180100721	9	8894788	8923471	1	protein_coding	naxd	NAD(P)HX dehydratase [Source:NCBI gene;Acc:797867]
ENSDARG00000022378	1.97917406427e-05	0.00741385186346	21	34088110	34118530	1	protein_coding	mtmr1b	myotubularin related protein 1b [Source:ZFIN;Acc:ZDB-GENE-050327-48]
ENSDARG00000011360	2.13953558508e-05	0.00794720604468	3	15476536	15487111	-1	protein_coding	nfatc2ip	nuclear factor of activated T cells 2 interacting protein [Source:ZFIN;Acc:ZDB-GENE-030131-9520]
ENSDARG00000102070	2.18539224385e-05	0.00804989233022	8	40426766	40442992	-1	protein_coding	tbc1d10aa	TBC1 domain family, member 10Aa [Source:ZFIN;Acc:ZDB-GENE-030131-4497]
ENSDARG00000068580	2.29357558716e-05	0.00837856430609	2	26529447	26563978	-1	protein_coding	glis1a	GLIS family zinc finger 1a [Source:ZFIN;Acc:ZDB-GENE-070912-8]
ENSDARG00000031278	2.38728211257e-05	0.00864939704425	13	3327417	3351708	-1	protein_coding	si:ch73-193i2.2	si:ch73-193i2.2 [Source:ZFIN;Acc:ZDB-GENE-141215-32]
ENSDARG00000036135	2.48500833289e-05	0.0089284698675	7	34296789	34315291	1	protein_coding	bbox1	butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 1 [Source:ZFIN;Acc:ZDB-GENE-050417-218]
ENSDARG00000091135	2.50502795992e-05	0.0089284698675	20	20713385	20722619	1	protein_coding	si:ch211-253p18.5	si:ch211-253p18.5 [Source:ZFIN;Acc:ZDB-GENE-121214-249]
ENSDARG00000101145	2.52490550979e-05	0.0089284698675	16	26081481	26132122	-1	protein_coding	lipeb	lipase, hormone-sensitive b [Source:ZFIN;Acc:ZDB-GENE-100921-71]
ENSDARG00000013787	2.62059741158e-05	0.00919330530053	1	25783801	25799051	1	protein_coding	gucy1a1	guanylate cyclase 1 soluble subunit alpha 1 [Source:ZFIN;Acc:ZDB-GENE-050417-230]
ENSDARG00000116680	2.68715428221e-05	0.0093525664238	10	3299829	3322338	1	protein_coding	zgc:56235	zgc:56235 [Source:ZFIN;Acc:ZDB-GENE-040426-954]
ENSDARG00000102716	2.77761745362e-05	0.00953193371987	4	34553067	34589087	-1	unprocessed_pseudogene	AL645691.2	
ENSDARG00000070735	2.78181858256e-05	0.00953193371987	3	19850937	19899914	-1	protein_coding	rnd2	Rho family GTPase 2 [Source:ZFIN;Acc:ZDB-GENE-030616-177]
ENSDARG00000009806	2.97760198679e-05	0.0101243048477	10	39893439	39905253	1	protein_coding	smfn	small fragment nuclease [Source:ZFIN;Acc:ZDB-GENE-040426-1709]
ENSDARG00000062964	3.19584367445e-05	0.0107834108472	18	14342326	14421236	1	protein_coding	si:dkey-246g23.2	si:dkey-246g23.2 [Source:ZFIN;Acc:ZDB-GENE-050419-100]
ENSDARG00000020395	3.44765452344e-05	0.0115449413064	25	16194450	16309747	1	protein_coding	mical2b	microtubule associated monooxygenase, calponin and LIM domain containing 2b [Source:NCBI gene;Acc:569564]
ENSDARG00000038024	3.51879598713e-05	0.0116945729491	3	28831450	28853935	1	protein_coding	flr	fleer [Source:NCBI gene;Acc:797829]
ENSDARG00000004930	3.65878203821e-05	0.0120690659443	9	21893757	21970067	-1	protein_coding	lmo7a	LIM domain 7a [Source:ZFIN;Acc:ZDB-GENE-030219-74]
ENSDARG00000073872	3.84695245105e-05	0.0125957772031	15	20652686	20779624	-1	protein_coding	tpst1	tyrosylprotein sulfotransferase 1 [Source:NCBI gene;Acc:30677]
ENSDARG00000103435	3.89429675947e-05	0.012657037159	13	23132666	23226460	1	protein_coding	sorbs1	sorbin and SH3 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-090313-168]
ENSDARG00000070080	3.9245954653e-05	0.0126624064786	10	34426256	34734995	1	protein_coding	nbeaa	neurobeachin a [Source:ZFIN;Acc:ZDB-GENE-050320-68]
ENSDARG00000079307	4.16259724993e-05	0.013332979974	23	26503876	26523026	-1	protein_coding	si:dkey-205h13.1	si:dkey-205h13.1 [Source:ZFIN;Acc:ZDB-GENE-090313-227]
ENSDARG00000079013	4.23599776255e-05	0.0133886904584	7	47287307	47417260	1	protein_coding	dpy19l3	dpy-19 like C-mannosyltransferase 3 [Source:ZFIN;Acc:ZDB-GENE-100319-1]
ENSDARG00000036257	4.24056980267e-05	0.0133886904584	2	35732652	35851661	1	protein_coding	rasal2	RAS protein activator like 2 [Source:ZFIN;Acc:ZDB-GENE-070912-180]
ENSDARG00000040338	4.27158313261e-05	0.013390958697	10	8401929	8412964	1	protein_coding	hvcn1	hydrogen voltage-gated channel 1 [Source:NCBI gene;Acc:436618]
ENSDARG00000079796	4.47001304018e-05	0.0138785174779	17	30749251	30817230	1	protein_coding	ldah	lipid droplet associated hydrolase [Source:ZFIN;Acc:ZDB-GENE-081022-178]
ENSDARG00000037954	4.50449589152e-05	0.0138785174779	3	32157140	32170878	-1	protein_coding	tnnt1	troponin T type 1 (skeletal, slow) [Source:ZFIN;Acc:ZDB-GENE-080723-27]
ENSDARG00000025206	4.52130337274e-05	0.0138785174779	23	6232895	6313808	1	protein_coding	syt2a	synaptotagmin IIa [Source:ZFIN;Acc:ZDB-GENE-060503-315]
ENSDARG00000104255	4.66264201284e-05	0.0141859485489	12	4971515	5044931	1	protein_coding	arhgap27	Rho GTPase activating protein 27 [Source:ZFIN;Acc:ZDB-GENE-030131-3922]
ENSDARG00000062590	4.68564428792e-05	0.0141859485489	19	22407819	22621991	-1	protein_coding	pleca	plectin a [Source:ZFIN;Acc:ZDB-GENE-030131-8984]
