Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000015184	4.86421156409e-06	0.00189443989412	3	38647987	38692920	-1	protein_coding	mpp3a	membrane protein, palmitoylated 3a (MAGUK p55 subfamily member 3) [Source:ZFIN;Acc:ZDB-GENE-130530-555]
ENSDARG00000017036	4.88887714611e-06	0.00189443989412	3	39112898	39171968	-1	protein_coding	svilc	supervillin c [Source:ZFIN;Acc:ZDB-GENE-041008-237]
ENSDARG00000020573	6.63451168981e-06	0.00243556415981	9	33334501	33354738	1	protein_coding	ddx3xa	DEAD-box helicase 3 X-linked a [Source:ZFIN;Acc:ZDB-GENE-030131-1565]
ENSDARG00000015184	8.11656572552e-06	0.00268162077524	3	38647987	38692920	-1	protein_coding	mpp3a	membrane protein, palmitoylated 3a (MAGUK p55 subfamily member 3) [Source:ZFIN;Acc:ZDB-GENE-130530-555]
ENSDARG00000098538	8.33195808947e-06	0.00268162077524	KN150189.1	3	9866	1	protein_coding	CABZ01112049.1	intestinal mucin-like protein [Source:NCBI gene;Acc:100332723]
ENSDARG00000062790	8.67867007737e-06	0.00268162077524	13	28819768	28902920	1	protein_coding	CU639469.1	transforming, acidic coiled-coil containing protein 2 [Source:NCBI gene;Acc:569976]
ENSDARG00000036232	8.84262047751e-06	0.00268162077524	18	113928	158541	-1	protein_coding	trpm7	transient receptor potential cation channel, subfamily M, member 7 [Source:ZFIN;Acc:ZDB-GENE-021115-2]
ENSDARG00000036232	9.87480641068e-06	0.0028698656131	18	113928	158541	-1	protein_coding	trpm7	transient receptor potential cation channel, subfamily M, member 7 [Source:ZFIN;Acc:ZDB-GENE-021115-2]
ENSDARG00000036232	1.13953226375e-05	0.00317929501586	18	113928	158541	-1	protein_coding	trpm7	transient receptor potential cation channel, subfamily M, member 7 [Source:ZFIN;Acc:ZDB-GENE-021115-2]
ENSDARG00000034056	1.20071707531e-05	0.00322115446165	8	20495889	20559955	1	protein_coding	csnk1g2b	casein kinase 1, gamma 2b [Source:ZFIN;Acc:ZDB-GENE-060825-285]
ENSDARG00000012405	1.38264768352e-05	0.00357183984909	3	23221047	23239458	1	protein_coding	col1a1a	collagen, type I, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9102]
ENSDARG00000100679	2.30158756194e-05	0.0057334190159	18	3579829	3645885	1	protein_coding	lrch3	leucine-rich repeats and calponin homology (CH) domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-071004-44]
ENSDARG00000037905	2.4172558306e-05	0.00581391704084	3	33773156	33901483	-1	protein_coding	cacna1aa	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit, a [Source:ZFIN;Acc:ZDB-GENE-040724-26]
ENSDARG00000020850	3.25923470167e-05	0.00757772068138	19	43119014	43137740	1	protein_coding	eef1a1l1	eukaryotic translation elongation factor 1 alpha 1, like 2 [Source:ZFIN;Acc:ZDB-GENE-050706-188]
ENSDARG00000070080	3.38611903394e-05	0.00761876782637	10	34426256	34734995	1	protein_coding	nbeaa	neurobeachin a [Source:ZFIN;Acc:ZDB-GENE-050320-68]
ENSDARG00000015184	4.14790477206e-05	0.00904113618285	3	38647987	38692920	-1	protein_coding	mpp3a	membrane protein, palmitoylated 3a (MAGUK p55 subfamily member 3) [Source:ZFIN;Acc:ZDB-GENE-130530-555]
ENSDARG00000089767	4.8717324032e-05	0.0102970707613	14	36765612	36863432	-1	protein_coding	rnf130	ring finger protein 130 [Source:ZFIN;Acc:ZDB-GENE-050522-525]
ENSDARG00000020573	5.05200112038e-05	0.0103640317102	9	33334501	33354738	1	protein_coding	ddx3xa	DEAD-box helicase 3 X-linked a [Source:ZFIN;Acc:ZDB-GENE-030131-1565]
ENSDARG00000010400	5.30975170437e-05	0.0105815766109	13	42621205	42674001	-1	protein_coding	lrrfip2	leucine rich repeat (in FLII) interacting protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7781]
ENSDARG00000004954	5.49099305249e-05	0.0106387990392	3	29914427	29941357	-1	protein_coding	grna	granulin a [Source:ZFIN;Acc:ZDB-GENE-030131-8434]
ENSDARG00000102216	6.36099693532e-05	0.0119913388173	2	4900213	5074812	-1	protein_coding	dlg1l	discs, large (Drosophila) homolog 1, like [Source:NCBI gene;Acc:497648]
ENSDARG00000004672	7.01957062553e-05	0.0128846066087	16	30735426	30870170	-1	protein_coding	ptk2ab	protein tyrosine kinase 2ab [Source:ZFIN;Acc:ZDB-GENE-020114-1]
ENSDARG00000095339	9.12219692525e-05	0.0163146983471	14	6628863	6727717	-1	protein_coding	si:dkeyp-44a8.4	si:dkeyp-44a8.4 [Source:ZFIN;Acc:ZDB-GENE-070705-543]
ENSDARG00000045064	0.000108921226045	0.0189931387916	12	30046320	30220346	1	protein_coding	ablim1b	actin binding LIM protein 1b [Source:ZFIN;Acc:ZDB-GENE-050327-91]
ENSDARG00000100406	0.000115649637422	0.0196745419761	11	37201483	37229533	1	protein_coding	zgc:112265	zgc:112265 [Source:ZFIN;Acc:ZDB-GENE-050626-133]
ENSDARG00000023217	0.000141931710157	0.0235708018654	2	43159171	43196595	-1	protein_coding	crema	cAMP responsive element modulator a [Source:ZFIN;Acc:ZDB-GENE-030131-7031]
ENSDARG00000101791	0.000151739788103	0.0246136051632	6	25257728	25304430	1	protein_coding	kyat3	kynurenine aminotransferase 3 [Source:NCBI gene;Acc:393315]
ENSDARG00000074667	0.000159513665736	0.0248706931107	3	30190419	30200557	1	protein_coding	akt1s1	AKT1 substrate 1 (proline-rich) [Source:ZFIN;Acc:ZDB-GENE-030131-482]
ENSDARG00000034685	0.000160456084585	0.0248706931107	6	13779857	13870158	1	protein_coding	tmem198b	transmembrane protein 198b [Source:NCBI gene;Acc:564608]
ENSDARG00000004672	0.000166509785053	0.0252479511031	16	30735426	30870170	-1	protein_coding	ptk2ab	protein tyrosine kinase 2ab [Source:ZFIN;Acc:ZDB-GENE-020114-1]
ENSDARG00000057984	0.000172299666012	0.0255700036262	3	16513219	16537441	-1	protein_coding	eps8l1a	eps8 like 1a [Source:ZFIN;Acc:ZDB-GENE-050306-14]
ENSDARG00000015947	0.000178730246047	0.0259717388787	6	52790049	52846194	1	protein_coding	matn4	matrilin 4 [Source:ZFIN;Acc:ZDB-GENE-050208-64]
ENSDARG00000023217	0.000186681350603	0.0265735187848	2	43159171	43196595	-1	protein_coding	crema	cAMP responsive element modulator a [Source:ZFIN;Acc:ZDB-GENE-030131-7031]
ENSDARG00000041735	0.000213868087455	0.0298345982	9	13714379	13728937	1	protein_coding	tmem237a	transmembrane protein 237a [Source:NCBI gene;Acc:557237]
ENSDARG00000071331	0.000232063039405	0.0316806344423	20	29268444	29420713	-1	protein_coding	ryr3	ryanodine receptor 3 [Source:ZFIN;Acc:ZDB-GENE-041001-165]
ENSDARG00000058088	0.000236185375054	0.0316806344423	5	22550614	22573673	-1	protein_coding	aifm1	apoptosis inducing factor mitochondrion associated 1 [Source:ZFIN;Acc:ZDB-GENE-030826-11]
ENSDARG00000071331	0.000248030213477	0.0326417120566	20	29268444	29420713	-1	protein_coding	ryr3	ryanodine receptor 3 [Source:ZFIN;Acc:ZDB-GENE-041001-165]
ENSDARG00000031888	0.000255432355834	0.0329933459619	13	31147518	31167461	-1	protein_coding	mapk8a	mitogen-activated protein kinase 8a [Source:ZFIN;Acc:ZDB-GENE-080218-17]
ENSDARG00000115015	0.000295381564534	0.0374597529568	12	49166074	49168398	-1	protein_coding	ENSDARG00000115015	L-seryl-tRNA(Sec) kinase-like [Source:NCBI gene;Acc:103911967]
ENSDARG00000104672	0.000325574694741	0.0405514909968	KN149880.1	4887	50623	1	protein_coding	CABZ01074397.1	NACHT, LRR and PYD domains-containing protein 3-like [Source:NCBI gene;Acc:100535428]
ENSDARG00000020850	0.000368283467507	0.0448011460352	19	43119014	43137740	1	protein_coding	eef1a1l1	eukaryotic translation elongation factor 1 alpha 1, like 2 [Source:ZFIN;Acc:ZDB-GENE-050706-188]
ENSDARG00000105190	0.000372539995705	0.0448011460352	6	18623492	18698669	-1	protein_coding	rhbdl3	rhomboid, veinlet-like 3 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-050417-2]
ENSDARG00000115015	0.000390734446887	0.0461927587633	12	49166074	49168398	-1	protein_coding	ENSDARG00000115015	L-seryl-tRNA(Sec) kinase-like [Source:NCBI gene;Acc:103911967]
