Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000045930	4.19455180923e-05	0.0116382167659	25	6122823	6153077	1	protein_coding	rbpms2a	RNA binding protein, mRNA processing factor 2a [Source:ZFIN;Acc:ZDB-GENE-040718-106]
ENSDARG00000078169	4.48678567559e-05	0.0122545333765	22	9472814	9513061	1	protein_coding	cacna2d2b	calcium channel, voltage-dependent, alpha 2/delta subunit 2b [Source:ZFIN;Acc:ZDB-GENE-060503-99]
ENSDARG00000017423	4.62567071752e-05	0.0124394960219	1	52763979	52790782	-1	protein_coding	patl1	PAT1 homolog 1, processing body mRNA decay factor [Source:NCBI gene;Acc:100009659]
ENSDARG00000029848	5.2532991436e-05	0.0138159954325	2	22659787	22677019	1	protein_coding	zgc:161973	zgc:161973 [Source:ZFIN;Acc:ZDB-GENE-070410-13]
ENSDARG00000014804	5.29560465663e-05	0.0138159954325	4	19768679	19884440	-1	protein_coding	cacna2d1a	calcium channel, voltage-dependent, alpha 2/delta subunit 1a [Source:ZFIN;Acc:ZDB-GENE-041210-215]
ENSDARG00000012432	5.46111907621e-05	0.0140382884488	5	23585215	23596339	-1	protein_coding	fam76b	family with sequence similarity 76 member B [Source:NCBI gene;Acc:335015]
ENSDARG00000007024	5.75211536478e-05	0.0145720255908	11	8160894	8168011	-1	protein_coding	uox	urate oxidase [Source:NCBI gene;Acc:436604]
ENSDARG00000038024	6.46789494199e-05	0.0161512576551	3	28831450	28853935	1	protein_coding	flr	fleer [Source:NCBI gene;Acc:797829]
ENSDARG00000036299	6.7073679857e-05	0.0165133510409	7	27021368	27038532	-1	protein_coding	nucb2a	nucleobindin 2a [Source:ZFIN;Acc:ZDB-GENE-030826-14]
ENSDARG00000068551	7.4329214764e-05	0.0180454815844	2	27403300	27409706	1	protein_coding	elovl8a	ELOVL fatty acid elongase 8a [Source:ZFIN;Acc:ZDB-GENE-060929-240]
ENSDARG00000006878	7.84942851179e-05	0.0187956178611	7	38821438	38861741	-1	protein_coding	phf21aa	PHD finger protein 21Aa [Source:ZFIN;Acc:ZDB-GENE-050208-99]
ENSDARG00000062983	8.25181911852e-05	0.0194921348908	4	9851810	9867843	-1	protein_coding	fbxo18	F-box DNA helicase 1 [Source:ZFIN;Acc:ZDB-GENE-041210-99]
ENSDARG00000077399	8.80281503141e-05	0.0202701618274	15	21276735	21320638	1	protein_coding	ubash3bb	ubiquitin associated and SH3 domain containing Bb [Source:ZFIN;Acc:ZDB-GENE-080724-6]
ENSDARG00000061517	8.81311383798e-05	0.0202701618274	9	36314867	36694998	1	protein_coding	lrp1bb	low density lipoprotein receptor-related protein 1Bb [Source:ZFIN;Acc:ZDB-GENE-070912-401]
ENSDARG00000075706	9.14375139051e-05	0.0207575031566	2	31599963	31664615	-1	protein_coding	si:ch211-106h4.9	si:ch211-106h4.9 [Source:ZFIN;Acc:ZDB-GENE-070705-17]
ENSDARG00000018738	9.33536885354e-05	0.0209208009692	21	23036314	23046606	-1	protein_coding	zw10	zw10 kinetochore protein [Source:ZFIN;Acc:ZDB-GENE-040426-800]
ENSDARG00000060498	9.65631062684e-05	0.0210321284495	23	30006206	30010042	1	protein_coding	tnfrsf9a	tumor necrosis factor receptor superfamily, member 9a [Source:ZFIN;Acc:ZDB-GENE-060421-8213]
ENSDARG00000098924	9.67364561363e-05	0.0210321284495	6	18531932	18544545	1	protein_coding	suz12b	SUZ12 polycomb repressive complex 2 subunit b [Source:NCBI gene;Acc:561871]
ENSDARG00000056160	9.74600917855e-05	0.0210321284495	9	32286605	32300783	-1	protein_coding	hspd1	heat shock 60 protein 1 [Source:ZFIN;Acc:ZDB-GENE-021206-1]
ENSDARG00000038475	0.000100517888334	0.0214274718058	22	36755263	36774243	-1	protein_coding	acy1	aminoacylase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-755]
ENSDARG00000031915	0.000101798032424	0.021438910925	13	29952633	29980215	-1	protein_coding	hif1an	hypoxia inducible factor 1 subunit alpha inhibitor [Source:NCBI gene;Acc:373126]
ENSDARG00000060679	0.000107408582168	0.0223512144797	17	28082441	28101989	-1	protein_coding	kdm1a	lysine (K)-specific demethylase 1a [Source:ZFIN;Acc:ZDB-GENE-030131-7828]
ENSDARG00000032327	0.000114603522709	0.0233842424521	3	57583656	57630791	-1	protein_coding	usp36	ubiquitin specific peptidase 36 [Source:ZFIN;Acc:ZDB-GENE-030131-5450]
ENSDARG00000069497	0.00011504833243	0.0233842424521	21	25669934	25676396	1	protein_coding	sumf2	sulfatase modifying factor 2 [Source:ZFIN;Acc:ZDB-GENE-041010-55]
ENSDARG00000009196	0.000117423913123	0.0235927586367	5	39087364	39095623	1	protein_coding	anxa3a	annexin A3a [Source:ZFIN;Acc:ZDB-GENE-040912-58]
ENSDARG00000069017	0.000125583632143	0.0249454760211	21	40839857	40880353	-1	protein_coding	elnb	elastin b [Source:ZFIN;Acc:ZDB-GENE-061212-2]
ENSDARG00000060089	0.000139198687049	0.0273392477485	13	42480852	42536960	-1	protein_coding	btaf1	BTAF1 RNA polymerase II, B-TFIID transcription factor-associated [Source:ZFIN;Acc:ZDB-GENE-021025-1]
ENSDARG00000099870	0.000143322097377	0.0275424653596	4	7391110	7409313	1	protein_coding	tnni4a	troponin I4a [Source:ZFIN;Acc:ZDB-GENE-041010-75]
ENSDARG00000030765	0.000143384688085	0.0275424653596	1	49909672	49919042	-1	protein_coding	hadh	hydroxyacyl-CoA dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-040801-261]
ENSDARG00000062372	0.000145274051178	0.0276020697238	22	17214389	17236576	1	protein_coding	nrd1b	nardilysin b (N-arginine dibasic convertase) [Source:ZFIN;Acc:ZDB-GENE-050208-422]
ENSDARG00000026137	0.000148436981654	0.0278997681646	14	45306073	45335712	1	protein_coding	sfxn5b	sideroflexin 5b [Source:ZFIN;Acc:ZDB-GENE-050706-107]
ENSDARG00000098992	0.000162118307422	0.0301471065291	19	47476908	47481618	1	protein_coding	zgc:114119	zgc:114119 [Source:ZFIN;Acc:ZDB-GENE-050913-56]
ENSDARG00000105341	0.000171060002484	0.0314750404571	23	3538463	3641439	1	protein_coding	si:dkey-9l20.3	si:dkey-9l20.3 [Source:ZFIN;Acc:ZDB-GENE-090313-369]
ENSDARG00000007207	0.000176885543603	0.031510236155	11	2540139	2549140	-1	protein_coding	cnpy2	canopy FGF signaling regulator 2 [Source:ZFIN;Acc:ZDB-GENE-060315-4]
ENSDARG00000042982	0.00017748000834	0.031510236155	20	25575391	25580002	1	protein_coding	cyp2p8	cytochrome P450, family 2, subfamily P, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-061030-1]
ENSDARG00000032458	0.000177739789532	0.031510236155	7	24888910	24977171	1	protein_coding	mark2b	MAP/microtubule affinity-regulating kinase 2b [Source:ZFIN;Acc:ZDB-GENE-080215-4]
ENSDARG00000011727	0.000179934870695	0.031510236155	3	39691525	39696066	-1	protein_coding	b9d1	B9 protein domain 1 [Source:NCBI gene;Acc:554150]
ENSDARG00000029457	0.000180264508896	0.031510236155	22	912450	968484	-1	protein_coding	cacna1sa	calcium channel, voltage-dependent, L type, alpha 1S subunit, a [Source:ZFIN;Acc:ZDB-GENE-090514-1]
ENSDARG00000099959	0.000183212575411	0.0315997058633	24	40656510	40668208	-1	protein_coding	smyhc1	slow myosin heavy chain 1 [Source:ZFIN;Acc:ZDB-GENE-030131-271]
ENSDARG00000079782	0.000184391876319	0.0315997058633	2	24274293	24289726	-1	protein_coding	myh7l	myosin heavy chain 7-like [Source:ZFIN;Acc:ZDB-GENE-061027-393]
ENSDARG00000006524	0.000198994088082	0.0334652823618	21	26028947	26058547	1	protein_coding	supt6h	SPT6 homolog, histone chaperone and transcription elongation factor [Source:NCBI gene;Acc:337866]
ENSDARG00000078313	0.000204693032733	0.0334652823618	22	5331675	5428243	1	protein_coding	MYO9B	si:zfos-588f8.1 [Source:ZFIN;Acc:ZDB-GENE-110411-111]
ENSDARG00000017901	0.000205357368684	0.0334652823618	7	29863548	29946044	1	protein_coding	tln2a	talin 2a [Source:ZFIN;Acc:ZDB-GENE-040724-263]
ENSDARG00000104177	0.00020588939766	0.0334652823618	24	31374324	31404622	1	protein_coding	cpne3	copine III [Source:ZFIN;Acc:ZDB-GENE-040426-763]
ENSDARG00000027088	0.000206223342003	0.0334652823618	24	17027310	17029374	-1	protein_coding	ptgdsb.1	prostaglandin D2 synthase b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8436]
ENSDARG00000004866	0.000206891592473	0.0334652823618	19	7453996	7478597	1	protein_coding	mindy1	MINDY lysine 48 deubiquitinase 1 [Source:NCBI gene;Acc:563470]
ENSDARG00000061994	0.000208679392302	0.0334652823618	5	19337108	19383694	1	protein_coding	acacb	acetyl-CoA carboxylase beta [Source:ZFIN;Acc:ZDB-GENE-060526-132]
ENSDARG00000099930	0.000215930174443	0.0343132677206	5	65180792	65319387	-1	protein_coding	col27a1b	collagen, type XXVII, alpha 1b [Source:NCBI gene;Acc:560145]
ENSDARG00000044134	0.000237850494506	0.037169471399	17	25590127	25611557	1	protein_coding	iars2	isoleucyl-tRNA synthetase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-030616-608]
ENSDARG00000039399	0.000238156796149	0.037169471399	13	28634862	28674422	-1	protein_coding	nt5c2a	5'-nucleotidase, cytosolic IIa [Source:ZFIN;Acc:ZDB-GENE-030131-3566]
ENSDARG00000070094	0.000243294324612	0.0376352636656	19	42573724	42588510	-1	protein_coding	sytl1	synaptotagmin-like 1 [Source:ZFIN;Acc:ZDB-GENE-060503-439]
ENSDARG00000014324	0.00025406457727	0.0386492569624	11	37638873	37651879	1	protein_coding	sh2d5	SH2 domain containing 5 [Source:ZFIN;Acc:ZDB-GENE-050327-67]
ENSDARG00000093628	0.000254271427384	0.0386492569624	19	7567763	7570475	1	protein_coding	s100a11	S100 calcium binding protein A11 [Source:ZFIN;Acc:ZDB-GENE-070717-5]
ENSDARG00000018263	0.000257823474829	0.0388513305173	1	9954489	9966195	1	protein_coding	pdia2	protein disulfide isomerase family A, member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-705]
ENSDARG00000008553	0.000267324887684	0.039804582216	17	3124129	3166898	1	protein_coding	zgc:136872	zgc:136872 [Source:ZFIN;Acc:ZDB-GENE-060421-5204]
ENSDARG00000000472	0.0002698873225	0.039804582216	11	23933016	23987682	1	protein_coding	cntn2	contactin 2 [Source:ZFIN;Acc:ZDB-GENE-990630-12]
ENSDARG00000016038	0.000273682164093	0.039804582216	18	18982077	18995283	1	protein_coding	hacd3	3-hydroxyacyl-CoA dehydratase 3 [Source:NCBI gene;Acc:393441]
ENSDARG00000039483	0.00027443624034	0.039804582216	13	25428677	25438298	1	protein_coding	si:dkey-51a16.9	si:dkey-51a16.9 [Source:ZFIN;Acc:ZDB-GENE-030616-560]
ENSDARG00000002295	0.000275535151495	0.039804582216	8	14855471	14883692	1	protein_coding	si:dkey-21p1.3	si:dkey-21p1.3 [Source:ZFIN;Acc:ZDB-GENE-081105-162]
ENSDARG00000026531	0.00027803244159	0.0398361235983	10	28731749	28835812	-1	protein_coding	alcama	activated leukocyte cell adhesion molecule a [Source:NCBI gene;Acc:30194]
ENSDARG00000087229	0.000287288321554	0.0408276411444	12	46696867	46739109	1	protein_coding	exoc7	exocyst complex component 7 [Source:ZFIN;Acc:ZDB-GENE-040426-2752]
ENSDARG00000067995	0.000290005785971	0.0408814607966	5	32281815	32293002	-1	protein_coding	myhz1.2	myosin, heavy polypeptide 1.2, skeletal muscle [Source:ZFIN;Acc:ZDB-GENE-070705-73]
ENSDARG00000077084	0.000292378908894	0.0408862666197	19	25476228	25512695	1	protein_coding	col28a1a	collagen, type XXVIII, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-070705-84]
ENSDARG00000036834	0.000305514927674	0.0423841344106	19	5349656	5352199	-1	protein_coding	krt92	keratin 92 [Source:ZFIN;Acc:ZDB-GENE-050417-363]
ENSDARG00000025703	0.000314321198917	0.0432624768273	21	51521	73786	1	protein_coding	dmgdh	dimethylglycine dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-080227-8]
ENSDARG00000027078	0.000335050100234	0.0457552793132	1	6161930	6172328	1	protein_coding	cnppd1	cyclin Pas1/PHO80 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-6808]
ENSDARG00000061213	0.000356579474366	0.0482307709624	3	26157073	26171668	-1	protein_coding	rabep2	rabaptin, RAB GTPase binding effector protein 2 [Source:ZFIN;Acc:ZDB-GENE-070112-572]
ENSDARG00000057249	0.000358695665052	0.0482307709624	24	27223952	27256673	-1	protein_coding	zmynd11	zinc finger, MYND-type containing 11 [Source:ZFIN;Acc:ZDB-GENE-050522-301]
ENSDARG00000076143	0.000386520021085	0.0508532566315	7	52761841	52823719	1	protein_coding	ppip5k1a	diphosphoinositol pentakisphosphate kinase 1a [Source:ZFIN;Acc:ZDB-GENE-100426-4]
ENSDARG00000056836	0.000393519116196	0.0508532566315	17	22544648	22552678	-1	protein_coding	si:ch211-125o16.4	si:ch211-125o16.4 [Source:ZFIN;Acc:ZDB-GENE-131120-100]
ENSDARG00000057903	0.000394618480633	0.0508532566315	17	15449401	15498275	-1	protein_coding	si:ch211-266g18.10	si:ch211-266g18.10 [Source:ZFIN;Acc:ZDB-GENE-131127-188]
ENSDARG00000077060	0.000394857684269	0.0508532566315	6	42666694	42690736	1	protein_coding	rbm6	RNA binding motif protein 6 [Source:ZFIN;Acc:ZDB-GENE-050309-79]
ENSDARG00000030687	0.000395316120179	0.0508532566315	11	33870357	33919309	-1	protein_coding	phka2	phosphorylase kinase, alpha 2 (liver) [Source:ZFIN;Acc:ZDB-GENE-130422-1]
ENSDARG00000079702	0.000395654628254	0.0508532566315	15	26552948	26570948	-1	protein_coding	wdr81	WD repeat domain 81 [Source:NCBI gene;Acc:100333062]
ENSDARG00000007496	0.000432776021802	0.0552184296431	20	418513	438646	-1	protein_coding	ufl1	UFM1-specific ligase 1 [Source:NCBI gene;Acc:393578]
ENSDARG00000003920	0.000440409541501	0.0557852085901	21	13224239	13231101	-1	protein_coding	setb	SET nuclear proto-oncogene b [Source:ZFIN;Acc:ZDB-GENE-030131-433]
ENSDARG00000024548	0.000488630656367	0.0614479415345	10	44042033	44051808	1	protein_coding	cryba4	crystallin, beta A4 [Source:ZFIN;Acc:ZDB-GENE-050522-143]
ENSDARG00000092567	0.000499374602896	0.062350486133	5	29199292	29238889	-1	protein_coding	si:dkey-61l1.4	si:dkey-61l1.4 [Source:ZFIN;Acc:ZDB-GENE-070705-483]
ENSDARG00000015757	0.000515502762123	0.0639077183114	13	45485185	45495562	1	protein_coding	tmem50a	transmembrane protein 50A [Source:ZFIN;Acc:ZDB-GENE-040426-2937]
ENSDARG00000077863	0.000537079346532	0.0654322203304	3	27884685	27915270	-1	protein_coding	mettl22	methyltransferase like 22 [Source:ZFIN;Acc:ZDB-GENE-081022-70]
ENSDARG00000056112	0.000538890147232	0.0654322203304	9	32073606	32106034	1	protein_coding	pikfyve	phosphoinositide kinase, FYVE finger containing [Source:ZFIN;Acc:ZDB-GENE-030131-9636]
ENSDARG00000057987	0.000539029732699	0.0654322203304	11	17785182	17803137	-1	protein_coding	uba3	ubiquitin-like modifier activating enzyme 3 [Source:NCBI gene;Acc:406776]
ENSDARG00000030155	0.000548274512994	0.0660954378423	8	18010568	18036639	1	protein_coding	ssbp3b	single stranded DNA binding protein 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2801]
ENSDARG00000054821	0.000561302716508	0.0667889119863	17	31719034	31726868	1	protein_coding	nubpl	nucleotide binding protein-like [Source:ZFIN;Acc:ZDB-GENE-040718-140]
ENSDARG00000095796	0.000565101574487	0.0667889119863	16	17714664	17719792	1	protein_coding	si:dkey-87o1.2	si:dkey-87o1.2 [Source:ZFIN;Acc:ZDB-GENE-110411-217]
