Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000015184	4.86421156409e-06	0.00189443989412	3	38647987	38692920	-1	protein_coding	mpp3a	membrane protein, palmitoylated 3a (MAGUK p55 subfamily member 3) [Source:ZFIN;Acc:ZDB-GENE-130530-555]
ENSDARG00000017036	4.88887714611e-06	0.00189443989412	3	39112898	39171968	-1	protein_coding	svilc	supervillin c [Source:ZFIN;Acc:ZDB-GENE-041008-237]
ENSDARG00000020573	6.63451168981e-06	0.00243556415981	9	33334501	33354738	1	protein_coding	ddx3xa	DEAD-box helicase 3 X-linked a [Source:ZFIN;Acc:ZDB-GENE-030131-1565]
ENSDARG00000015184	8.11656572552e-06	0.00268162077524	3	38647987	38692920	-1	protein_coding	mpp3a	membrane protein, palmitoylated 3a (MAGUK p55 subfamily member 3) [Source:ZFIN;Acc:ZDB-GENE-130530-555]
ENSDARG00000098538	8.33195808947e-06	0.00268162077524	KN150189.1	3	9866	1	protein_coding	CABZ01112049.1	intestinal mucin-like protein [Source:NCBI gene;Acc:100332723]
ENSDARG00000062790	8.67867007737e-06	0.00268162077524	13	28819768	28902920	1	protein_coding	CU639469.1	transforming, acidic coiled-coil containing protein 2 [Source:NCBI gene;Acc:569976]
ENSDARG00000036232	8.84262047751e-06	0.00268162077524	18	113928	158541	-1	protein_coding	trpm7	transient receptor potential cation channel, subfamily M, member 7 [Source:ZFIN;Acc:ZDB-GENE-021115-2]
ENSDARG00000036232	9.87480641068e-06	0.0028698656131	18	113928	158541	-1	protein_coding	trpm7	transient receptor potential cation channel, subfamily M, member 7 [Source:ZFIN;Acc:ZDB-GENE-021115-2]
ENSDARG00000036232	1.13953226375e-05	0.00317929501586	18	113928	158541	-1	protein_coding	trpm7	transient receptor potential cation channel, subfamily M, member 7 [Source:ZFIN;Acc:ZDB-GENE-021115-2]
ENSDARG00000034056	1.20071707531e-05	0.00322115446165	8	20495889	20559955	1	protein_coding	csnk1g2b	casein kinase 1, gamma 2b [Source:ZFIN;Acc:ZDB-GENE-060825-285]
ENSDARG00000012405	1.38264768352e-05	0.00357183984909	3	23221047	23239458	1	protein_coding	col1a1a	collagen, type I, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9102]
ENSDARG00000100679	2.30158756194e-05	0.0057334190159	18	3579829	3645885	1	protein_coding	lrch3	leucine-rich repeats and calponin homology (CH) domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-071004-44]
ENSDARG00000037905	2.4172558306e-05	0.00581391704084	3	33773156	33901483	-1	protein_coding	cacna1aa	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit, a [Source:ZFIN;Acc:ZDB-GENE-040724-26]
ENSDARG00000020850	3.25923470167e-05	0.00757772068138	19	43119014	43137740	1	protein_coding	eef1a1l1	eukaryotic translation elongation factor 1 alpha 1, like 2 [Source:ZFIN;Acc:ZDB-GENE-050706-188]
ENSDARG00000070080	3.38611903394e-05	0.00761876782637	10	34426256	34734995	1	protein_coding	nbeaa	neurobeachin a [Source:ZFIN;Acc:ZDB-GENE-050320-68]
ENSDARG00000015184	4.14790477206e-05	0.00904113618285	3	38647987	38692920	-1	protein_coding	mpp3a	membrane protein, palmitoylated 3a (MAGUK p55 subfamily member 3) [Source:ZFIN;Acc:ZDB-GENE-130530-555]
ENSDARG00000089767	4.8717324032e-05	0.0102970707613	14	36765612	36863432	-1	protein_coding	rnf130	ring finger protein 130 [Source:ZFIN;Acc:ZDB-GENE-050522-525]
ENSDARG00000020573	5.05200112038e-05	0.0103640317102	9	33334501	33354738	1	protein_coding	ddx3xa	DEAD-box helicase 3 X-linked a [Source:ZFIN;Acc:ZDB-GENE-030131-1565]
ENSDARG00000010400	5.30975170437e-05	0.0105815766109	13	42621205	42674001	-1	protein_coding	lrrfip2	leucine rich repeat (in FLII) interacting protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7781]
ENSDARG00000004954	5.49099305249e-05	0.0106387990392	3	29914427	29941357	-1	protein_coding	grna	granulin a [Source:ZFIN;Acc:ZDB-GENE-030131-8434]
ENSDARG00000102216	6.36099693532e-05	0.0119913388173	2	4900213	5074812	-1	protein_coding	dlg1l	discs, large (Drosophila) homolog 1, like [Source:NCBI gene;Acc:497648]
ENSDARG00000004672	7.01957062553e-05	0.0128846066087	16	30735426	30870170	-1	protein_coding	ptk2ab	protein tyrosine kinase 2ab [Source:ZFIN;Acc:ZDB-GENE-020114-1]
ENSDARG00000095339	9.12219692525e-05	0.0163146983471	14	6628863	6727717	-1	protein_coding	si:dkeyp-44a8.4	si:dkeyp-44a8.4 [Source:ZFIN;Acc:ZDB-GENE-070705-543]
ENSDARG00000045064	0.000108921226045	0.0189931387916	12	30046320	30220346	1	protein_coding	ablim1b	actin binding LIM protein 1b [Source:ZFIN;Acc:ZDB-GENE-050327-91]
ENSDARG00000100406	0.000115649637422	0.0196745419761	11	37201483	37229533	1	protein_coding	zgc:112265	zgc:112265 [Source:ZFIN;Acc:ZDB-GENE-050626-133]
ENSDARG00000023217	0.000141931710157	0.0235708018654	2	43159171	43196595	-1	protein_coding	crema	cAMP responsive element modulator a [Source:ZFIN;Acc:ZDB-GENE-030131-7031]
ENSDARG00000101791	0.000151739788103	0.0246136051632	6	25257728	25304430	1	protein_coding	kyat3	kynurenine aminotransferase 3 [Source:NCBI gene;Acc:393315]
ENSDARG00000074667	0.000159513665736	0.0248706931107	3	30190419	30200557	1	protein_coding	akt1s1	AKT1 substrate 1 (proline-rich) [Source:ZFIN;Acc:ZDB-GENE-030131-482]
ENSDARG00000034685	0.000160456084585	0.0248706931107	6	13779857	13870158	1	protein_coding	tmem198b	transmembrane protein 198b [Source:NCBI gene;Acc:564608]
ENSDARG00000004672	0.000166509785053	0.0252479511031	16	30735426	30870170	-1	protein_coding	ptk2ab	protein tyrosine kinase 2ab [Source:ZFIN;Acc:ZDB-GENE-020114-1]
ENSDARG00000057984	0.000172299666012	0.0255700036262	3	16513219	16537441	-1	protein_coding	eps8l1a	eps8 like 1a [Source:ZFIN;Acc:ZDB-GENE-050306-14]
ENSDARG00000015947	0.000178730246047	0.0259717388787	6	52790049	52846194	1	protein_coding	matn4	matrilin 4 [Source:ZFIN;Acc:ZDB-GENE-050208-64]
ENSDARG00000023217	0.000186681350603	0.0265735187848	2	43159171	43196595	-1	protein_coding	crema	cAMP responsive element modulator a [Source:ZFIN;Acc:ZDB-GENE-030131-7031]
ENSDARG00000041735	0.000213868087455	0.0298345982	9	13714379	13728937	1	protein_coding	tmem237a	transmembrane protein 237a [Source:NCBI gene;Acc:557237]
ENSDARG00000071331	0.000232063039405	0.0316806344423	20	29268444	29420713	-1	protein_coding	ryr3	ryanodine receptor 3 [Source:ZFIN;Acc:ZDB-GENE-041001-165]
ENSDARG00000058088	0.000236185375054	0.0316806344423	5	22550614	22573673	-1	protein_coding	aifm1	apoptosis inducing factor mitochondrion associated 1 [Source:ZFIN;Acc:ZDB-GENE-030826-11]
ENSDARG00000071331	0.000248030213477	0.0326417120566	20	29268444	29420713	-1	protein_coding	ryr3	ryanodine receptor 3 [Source:ZFIN;Acc:ZDB-GENE-041001-165]
ENSDARG00000031888	0.000255432355834	0.0329933459619	13	31147518	31167461	-1	protein_coding	mapk8a	mitogen-activated protein kinase 8a [Source:ZFIN;Acc:ZDB-GENE-080218-17]
ENSDARG00000115015	0.000295381564534	0.0374597529568	12	49166074	49168398	-1	protein_coding	ENSDARG00000115015	L-seryl-tRNA(Sec) kinase-like [Source:NCBI gene;Acc:103911967]
ENSDARG00000104672	0.000325574694741	0.0405514909968	KN149880.1	4887	50623	1	protein_coding	CABZ01074397.1	NACHT, LRR and PYD domains-containing protein 3-like [Source:NCBI gene;Acc:100535428]
ENSDARG00000020850	0.000368283467507	0.0448011460352	19	43119014	43137740	1	protein_coding	eef1a1l1	eukaryotic translation elongation factor 1 alpha 1, like 2 [Source:ZFIN;Acc:ZDB-GENE-050706-188]
ENSDARG00000105190	0.000372539995705	0.0448011460352	6	18623492	18698669	-1	protein_coding	rhbdl3	rhomboid, veinlet-like 3 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-050417-2]
ENSDARG00000115015	0.000390734446887	0.0461927587633	12	49166074	49168398	-1	protein_coding	ENSDARG00000115015	L-seryl-tRNA(Sec) kinase-like [Source:NCBI gene;Acc:103911967]
ENSDARG00000021633	0.000442213526398	0.0514073224438	15	5923851	5958803	1	protein_coding	sh3bgr	SH3 domain binding glutamate-rich protein [Source:ZFIN;Acc:ZDB-GENE-040801-27]
ENSDARG00000056794	0.000457799886525	0.0523467903035	13	11963789	11971161	-1	protein_coding	arl3a	ADP ribosylation factor like GTPase 3a [Source:ZFIN;Acc:ZDB-GENE-050417-368]
ENSDARG00000095170	0.000465435994572	0.0523615493893	6	15526769	15604417	-1	protein_coding	lrrfip1b	leucine rich repeat (in FLII) interacting protein 1b [Source:ZFIN;Acc:ZDB-GENE-050208-324]
ENSDARG00000033683	0.000554741505685	0.061417809558	7	29951997	29962080	1	protein_coding	tpma	alpha-tropomyosin [Source:NCBI gene;Acc:30324]
ENSDARG00000070654	0.000564863081039	0.0615612498476	16	12064576	12097558	-1	protein_coding	pex5	peroxisomal biogenesis factor 5 [Source:ZFIN;Acc:ZDB-GENE-040426-981]
ENSDARG00000068457	0.000604417498705	0.0648586469764	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000002710	0.00063918581898	0.0675503195058	22	36673312	36690751	-1	protein_coding	ncl	nucleolin [Source:ZFIN;Acc:ZDB-GENE-030131-6986]
ENSDARG00000070939	0.000656213012986	0.0682944220101	11	2252983	2297832	-1	protein_coding	znf740a	zinc finger protein 740a [Source:ZFIN;Acc:ZDB-GENE-030131-5064]
ENSDARG00000068457	0.00066580941888	0.0682944220101	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000060127	0.000697820063032	0.0705405063717	5	45322734	45532848	1	protein_coding	adamts3	ADAM metallopeptidase with thrombospondin type 1 motif, 3 [Source:ZFIN;Acc:ZDB-GENE-110223-1]
ENSDARG00000104649	0.000803174729805	0.0800306248627	11	1602916	1618087	1	protein_coding	si:dkey-40c23.2	si:dkey-40c23.2 [Source:ZFIN;Acc:ZDB-GENE-030131-5958]
ENSDARG00000011171	0.000822033015811	0.0807560603561	21	31434251	32008843	1	protein_coding	TENM2	si:ch211-12m10.1 [Source:ZFIN;Acc:ZDB-GENE-060503-100]
ENSDARG00000102773	0.000843804395191	0.0817435507841	11	36793473	36963988	-1	protein_coding	cacna1da	calcium channel, voltage-dependent, L type, alpha 1D subunit, a [Source:ZFIN;Acc:ZDB-GENE-030616-135]
ENSDARG00000001733	0.000879156517779	0.0840015987878	9	42546504	42650623	1	protein_coding	gulp1a	GULP PTB domain containing engulfment adaptor 1a [Source:NCBI gene;Acc:368404]
ENSDARG00000067995	0.000900947999232	0.0849204364141	5	32281815	32293002	-1	protein_coding	myhz1.2	myosin, heavy polypeptide 1.2, skeletal muscle [Source:ZFIN;Acc:ZDB-GENE-070705-73]
ENSDARG00000068457	0.00094949141946	0.0883027020098	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000097530	0.000976100926178	0.0895829468433	17	32608010	32621103	-1	protein_coding	xkr5b	XK related 5b [Source:ZFIN;Acc:ZDB-GENE-170829-1]
ENSDARG00000068457	0.00103764142285	0.093994141875	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000078645	0.00107249110475	0.0959054545594	21	13353263	13376867	1	protein_coding	si:ch73-62l21.1	si:ch73-62l21.1 [Source:ZFIN;Acc:ZDB-GENE-120215-179]
ENSDARG00000011171	0.00113167997515	0.099069439658	21	31434251	32008843	1	protein_coding	TENM2	si:ch211-12m10.1 [Source:ZFIN;Acc:ZDB-GENE-060503-100]
ENSDARG00000102716	0.00113628031149	0.099069439658	4	34553067	34589087	-1	unprocessed_pseudogene	AL645691.2	
ENSDARG00000070939	0.00116543450949	0.099968355824	11	2252983	2297832	-1	protein_coding	znf740a	zinc finger protein 740a [Source:ZFIN;Acc:ZDB-GENE-030131-5064]
ENSDARG00000098398	0.00117525522259	0.099968355824	9	56443416	56459826	1	protein_coding	CABZ01079480.1	poly [ADP-ribose] polymerase 14 [Source:NCBI gene;Acc:100148704]
ENSDARG00000062968	0.00126166209209	0.105085889039	4	9911043	10002050	1	protein_coding	sbf1	SET binding factor 1 [Source:ZFIN;Acc:ZDB-GENE-040718-139]
ENSDARG00000068457	0.00126555049165	0.105085889039	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000020850	0.00143809877333	0.116908531046	19	43119014	43137740	1	protein_coding	eef1a1l1	eukaryotic translation elongation factor 1 alpha 1, like 2 [Source:ZFIN;Acc:ZDB-GENE-050706-188]
ENSDARG00000036232	0.00144145285591	0.116908531046	18	113928	158541	-1	protein_coding	trpm7	transient receptor potential cation channel, subfamily M, member 7 [Source:ZFIN;Acc:ZDB-GENE-021115-2]
ENSDARG00000097897	0.00150639093675	0.120770997515	6	30709926	30839763	-1	protein_coding	sgip1a	SH3GL interacting endocytic adaptor 1a [Source:ZFIN;Acc:ZDB-GENE-131121-25]
ENSDARG00000070339	0.00154847669875	0.122734374702	23	36087219	36149371	1	protein_coding	hoxc3a	homeobox C3a [Source:NCBI gene;Acc:30421]
ENSDARG00000079647	0.00159743016562	0.125191858485	12	16106459	16122514	1	protein_coding	muc13b	mucin 13b, cell surface associated [Source:ZFIN;Acc:ZDB-GENE-080220-61]
ENSDARG00000070831	0.00161945279012	0.125507591234	19	20301373	20388345	-1	protein_coding	rftn1a	raftlin, lipid raft linker 1a [Source:ZFIN;Acc:ZDB-GENE-060503-293]
ENSDARG00000077863	0.00166205601932	0.127393854228	3	27884685	27915270	-1	protein_coding	mettl22	methyltransferase like 22 [Source:ZFIN;Acc:ZDB-GENE-081022-70]
ENSDARG00000053070	0.00176267353359	0.133073518105	3	37649436	37660860	1	protein_coding	gosr2	golgi SNAP receptor complex member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3290]
ENSDARG00000070939	0.00178903893182	0.133073518105	11	2252983	2297832	-1	protein_coding	znf740a	zinc finger protein 740a [Source:ZFIN;Acc:ZDB-GENE-030131-5064]
ENSDARG00000062531	0.00179339221532	0.133073518105	3	15907297	15988728	1	protein_coding	mapk8ip3	mitogen-activated protein kinase 8 interacting protein 3 [Source:ZFIN;Acc:ZDB-GENE-090303-6]
ENSDARG00000015731	0.00193177207229	0.141647897994	25	35189555	35244242	1	protein_coding	ano5a	anoctamin 5a [Source:ZFIN;Acc:ZDB-GENE-091013-2]
ENSDARG00000079468	0.00194956246702	0.141647897994	12	8003872	8039095	1	protein_coding	rhobtb1	Rho related BTB domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-130530-871]
ENSDARG00000039489	0.00197855586317	0.1422724448	15	28431621	28480576	-1	protein_coding	git1	G protein-coupled receptor kinase interacting ArfGAP 1 [Source:ZFIN;Acc:ZDB-GENE-100408-5]
ENSDARG00000038731	0.00199903720731	0.142278413479	2	39731284	39759059	-1	protein_coding	slc25a36a	solute carrier family 25 member 36a [Source:NCBI gene;Acc:436940]
ENSDARG00000091306	0.00208422031692	0.146842795056	2	24410494	24462277	-1	protein_coding	kcnn1a	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1a [Source:ZFIN;Acc:ZDB-GENE-070912-703]
ENSDARG00000004782	0.00222395104667	0.153229460294	13	13213567	13294872	-1	protein_coding	fgfr3	fibroblast growth factor receptor 3 [Source:NCBI gene;Acc:58129]
ENSDARG00000068457	0.00223975172517	0.153229460294	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000088013	0.00224077490322	0.153229460294	9	38427572	38433916	1	protein_coding	CYP27A1	zgc:136333 [Source:ZFIN;Acc:ZDB-GENE-060616-143]
ENSDARG00000038428	0.00226803648875	0.153587907855	24	19414561	19588659	1	protein_coding	sulf1	sulfatase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9242]
ENSDARG00000033683	0.00243892965792	0.163572445808	7	29951997	29962080	1	protein_coding	tpma	alpha-tropomyosin [Source:NCBI gene;Acc:30324]
ENSDARG00000102741	0.00250083698214	0.166127028099	3	6423274	6441619	-1	protein_coding	sumo2b	small ubiquitin like modifier 2b [Source:NCBI gene;Acc:445027]
ENSDARG00000070844	0.00255232162061	0.167947578337	11	5855923	5865744	-1	protein_coding	gamt	guanidinoacetate N-methyltransferase [Source:NCBI gene;Acc:796865]
ENSDARG00000117259	0.00261273222997	0.170315956113	19	28803429	28824314	1	lincRNA	BX957317.3	
ENSDARG00000077863	0.00273602550498	0.176701647197	3	27884685	27915270	-1	protein_coding	mettl22	methyltransferase like 22 [Source:ZFIN;Acc:ZDB-GENE-081022-70]
ENSDARG00000079610	0.00276220126819	0.176755539868	19	551963	586300	1	protein_coding	akap9	A kinase (PRKA) anchor protein 9 [Source:ZFIN;Acc:ZDB-GENE-030131-7276]
ENSDARG00000056831	0.00281643506787	0.178587587258	13	12045475	12088835	1	protein_coding	gng2	guanine nucleotide binding protein (G protein), gamma 2 [Source:ZFIN;Acc:ZDB-GENE-050417-59]
ENSDARG00000061746	0.00307593095104	0.193284850302	5	21939733	22001053	-1	protein_coding	arhgef9a	Cdc42 guanine nucleotide exchange factor (GEF) 9a [Source:ZFIN;Acc:ZDB-GENE-070705-271]
ENSDARG00000015985	0.00324862591531	0.202313979994	4	14660769	14713773	1	protein_coding	abcc9	ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [Source:ZFIN;Acc:ZDB-GENE-050517-23]
ENSDARG00000013842	0.00328468667281	0.202749464981	7	62248514	62312788	1	protein_coding	tbc1d19	TBC1 domain family, member 19 [Source:ZFIN;Acc:ZDB-GENE-040426-1265]
ENSDARG00000056691	0.00331534192232	0.202846578142	14	24096588	24111292	-1	protein_coding	cpeb4a	cytoplasmic polyadenylation element binding protein 4a [Source:NCBI gene;Acc:393956]
ENSDARG00000010052	0.00340052961406	0.205147798144	23	14829468	14990921	-1	protein_coding	ndrg3b	ndrg family member 3b [Source:ZFIN;Acc:ZDB-GENE-030131-5606]
ENSDARG00000052390	0.00344887661625	0.205147798144	17	45136353	45155181	-1	protein_coding	tmed8	transmembrane p24 trafficking protein 8 [Source:ZFIN;Acc:ZDB-GENE-050522-283]
ENSDARG00000009677	0.00347601079638	0.205147798144	6	29860776	30082922	1	protein_coding	dlg1	discs, large homolog 1 (Drosophila) [Source:NCBI gene;Acc:114446]
ENSDARG00000069954	0.00350490783111	0.205147798144	13	27378857	27621246	-1	protein_coding	kcnq5a	potassium voltage-gated channel, KQT-like subfamily, member 5a [Source:ZFIN;Acc:ZDB-GENE-090312-185]
ENSDARG00000039987	0.00352860223716	0.205147798144	20	37511067	37629084	-1	protein_coding	hivep2a	HIVEP zinc finger 2a [Source:ZFIN;Acc:ZDB-GENE-041014-354]
ENSDARG00000017439	0.00354672491431	0.205147798144	23	10396842	10453077	1	protein_coding	eif4ba	eukaryotic translation initiation factor 4Ba [Source:ZFIN;Acc:ZDB-GENE-060629-1]
ENSDARG00000040812	0.0035588363549	0.205147798144	22	29204885	29252049	1	protein_coding	ncf4	neutrophil cytosolic factor 4 [Source:ZFIN;Acc:ZDB-GENE-041124-1]
ENSDARG00000099283	0.00374952375333	0.214368263766	19	13639486	13774502	-1	protein_coding	epb41a	erythrocyte membrane protein band 4.1a [Source:ZFIN;Acc:ZDB-GENE-070705-81]
ENSDARG00000031907	0.00386738043451	0.219308768542	11	14321113	14342507	1	protein_coding	ptbp1b	polypyrimidine tract binding protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-9796]
ENSDARG00000043701	0.00392339345531	0.220690881861	8	7033049	7052493	1	protein_coding	gpd1a	glycerol-3-phosphate dehydrogenase 1a [Source:ZFIN;Acc:ZDB-GENE-050417-209]
ENSDARG00000059835	0.00401415939141	0.223990094041	1	54889733	54907823	1	protein_coding	zfyve27	zinc finger, FYVE domain containing 27 [Source:ZFIN;Acc:ZDB-GENE-061013-502]
ENSDARG00000068457	0.00418047307348	0.231419045139	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000053196	0.00425135691523	0.233489877825	8	46077609	46321918	-1	protein_coding	mtor	mechanistic target of rapamycin kinase [Source:ZFIN;Acc:ZDB-GENE-030131-2974]
ENSDARG00000099283	0.00429570659261	0.234082449089	19	13639486	13774502	-1	protein_coding	epb41a	erythrocyte membrane protein band 4.1a [Source:ZFIN;Acc:ZDB-GENE-070705-81]
ENSDARG00000100227	0.00439847956257	0.237824767046	15	7299756	7337537	-1	protein_coding	SLC7A1	solute carrier family 7 member 1b [Source:NCBI gene;Acc:406380]
ENSDARG00000055080	0.00472366594069	0.252152051238	7	22796083	22801248	1	protein_coding	rbm4.2	RNA binding motif protein 4.2 [Source:ZFIN;Acc:ZDB-GENE-030131-3019]
ENSDARG00000102125	0.00473575895515	0.252152051238	8	22567363	22739757	-1	protein_coding	iqsec2a	IQ motif and Sec7 domain ArfGEF 2a [Source:ZFIN;Acc:ZDB-GENE-170302-3]
ENSDARG00000004724	0.00478773433199	0.252988234588	16	34111919	34135244	1	protein_coding	tcea3	transcription elongation factor A (SII), 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1860]
ENSDARG00000079204	0.00504356625635	0.264502816827	12	13811631	13886952	-1	protein_coding	adam11	ADAM metallopeptidase domain 11 [Source:ZFIN;Acc:ZDB-GENE-070808-3]
ENSDARG00000079840	0.00509894683079	0.265411598095	13	16521898	16886118	1	protein_coding	kcnma1a	potassium large conductance calcium-activated channel, subfamily M, alpha member 1a [Source:ZFIN;Acc:ZDB-GENE-070202-9]
ENSDARG00000103725	0.00522479836833	0.269794909118	23	43489182	43519742	1	protein_coding	znf341	zinc finger protein 341 [Source:ZFIN;Acc:ZDB-GENE-080204-99]
ENSDARG00000029168	0.00526051722438	0.269794909118	25	15933411	16042941	1	protein_coding	ppfibp2b	PPFIA binding protein 2b [Source:ZFIN;Acc:ZDB-GENE-040718-54]
ENSDARG00000094732	0.00532878609803	0.271301336013	4	9724192	9764769	-1	protein_coding	mical3b	Danio rerio microtubule associated monooxygenase, calponin and LIM domain containing 3b (mical3b), mRNA. [Source:RefSeq mRNA;Acc:NM_001353875]
ENSDARG00000058088	0.00537606539417	0.271725044379	5	22550614	22573673	-1	protein_coding	aifm1	apoptosis inducing factor mitochondrion associated 1 [Source:ZFIN;Acc:ZDB-GENE-030826-11]
ENSDARG00000056080	0.00563737461308	0.282882646951	13	21712284	21739142	-1	protein_coding	si:dkey-191g9.5	si:dkey-191g9.5 [Source:ZFIN;Acc:ZDB-GENE-090313-217]
ENSDARG00000056744	0.00573982511961	0.284478177153	8	21376290	21381734	1	protein_coding	ela2	elastase 2 [Source:ZFIN;Acc:ZDB-GENE-041117-1]
ENSDARG00000062304	0.00575074164568	0.284478177153	3	45283391	45308394	-1	protein_coding	pdpk1a	3-phosphoinositide dependent protein kinase 1a [Source:ZFIN;Acc:ZDB-GENE-061013-109]
ENSDARG00000029874	0.00583731847887	0.285572084726	17	12408188	12423175	1	protein_coding	khk	ketohexokinase [Source:ZFIN;Acc:ZDB-GENE-040718-381]
ENSDARG00000010042	0.00585473951482	0.285572084726	5	1278092	1421927	1	protein_coding	dnm1a	dynamin 1a [Source:NCBI gene;Acc:100307098]
ENSDARG00000075536	0.00597671351227	0.287746182872	11	26375979	26401674	1	protein_coding	cpne1	copine I [Source:ZFIN;Acc:ZDB-GENE-030131-3562]
ENSDARG00000089858	0.0059818202891	0.287746182872	6	10333920	10365603	1	protein_coding	cobll1a	cordon-bleu WH2 repeat protein-like 1a [Source:ZFIN;Acc:ZDB-GENE-120215-171]
ENSDARG00000068457	0.0062445404639	0.298326505039	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
