Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000006112	4.64700918883e-05	0.0261793407049	12	10517473	10567188	-1	protein_coding	myof	myoferlin [Source:ZFIN;Acc:ZDB-GENE-040426-1138]
ENSDARG00000005540	4.72812070115e-05	0.0261793407049	10	20070178	20128254	1	protein_coding	xpo7	exportin 7 [Source:ZFIN;Acc:ZDB-GENE-060628-2]
ENSDARG00000079443	4.77639771446e-05	0.0261793407049	11	43401201	43414172	1	protein_coding	vipb	vasoactive intestinal peptide b [Source:ZFIN;Acc:ZDB-GENE-080225-22]
ENSDARG00000037677	4.85334614022e-05	0.0261793407049	14	5506983	5546497	-1	protein_coding	fgf24	fibroblast growth factor 24 [Source:ZFIN;Acc:ZDB-GENE-030708-1]
ENSDARG00000056112	4.87848396555e-05	0.0261793407049	9	32073606	32106034	1	protein_coding	pikfyve	phosphoinositide kinase, FYVE finger containing [Source:ZFIN;Acc:ZDB-GENE-030131-9636]
ENSDARG00000074759	4.98323956148e-05	0.0261793407049	13	18366299	18435086	1	protein_coding	ccar1	cell division cycle and apoptosis regulator 1 [Source:ZFIN;Acc:ZDB-GENE-030131-146]
ENSDARG00000060235	5.38899395403e-05	0.0276880088517	6	42475730	42505007	1	protein_coding	mst1ra	macrophage stimulating 1 receptor a [Source:ZFIN;Acc:ZDB-GENE-071218-2]
ENSDARG00000003421	5.49956312539e-05	0.0276880088517	9	12468500	12575776	-1	protein_coding	igf2bp2a	insulin-like growth factor 2 mRNA binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-070912-44]
ENSDARG00000088975	5.95183156937e-05	0.0290500323386	1	9100447	9114936	-1	protein_coding	si:ch211-14k19.8	si:ch211-14k19.8 [Source:ZFIN;Acc:ZDB-GENE-051214-4]
ENSDARG00000093492	6.11385939571e-05	0.0290500323386	23	29185852	29257561	-1	processed_transcript	CR677617.1	
ENSDARG00000073761	6.13072767223e-05	0.0290500323386	5	3943157	3991655	-1	protein_coding	myo19	myosin XIX [Source:ZFIN;Acc:ZDB-GENE-140106-116]
ENSDARG00000090223	6.89925977466e-05	0.032062983022	12	27021979	27028808	1	protein_coding	msl1b	MSL complex subunit 1b [Source:ZFIN;Acc:ZDB-GENE-030131-4491]
ENSDARG00000104733	7.20704122504e-05	0.032861388348	5	54416258	54424049	-1	protein_coding	coq4	coenzyme Q4 homolog (S. cerevisiae) [Source:NCBI gene;Acc:100137123]
ENSDARG00000003779	7.45961214536e-05	0.0333831457601	2	30554256	30693742	-1	protein_coding	ctnnd2b	catenin (cadherin-associated protein), delta 2b [Source:ZFIN;Acc:ZDB-GENE-070912-532]
ENSDARG00000073737	8.46806153332e-05	0.0365502591404	5	15495351	15513778	1	protein_coding	suds3	SDS3 homolog, SIN3A corepressor complex component [Source:ZFIN;Acc:ZDB-GENE-040801-236]
ENSDARG00000038585	8.51643053078e-05	0.0365502591404	2	45116819	45135618	-1	protein_coding	eif4e2	eukaryotic translation initiation factor 4E family member 2 [Source:ZFIN;Acc:ZDB-GENE-050327-59]
ENSDARG00000042561	8.62105756436e-05	0.0365502591404	1	59192197	59216197	-1	protein_coding	lpar2b	lysophosphatidic acid receptor 2b [Source:ZFIN;Acc:ZDB-GENE-051120-99]
ENSDARG00000076122	9.54088755775e-05	0.0396438835544	9	34978867	34986827	-1	protein_coding	si:ch211-160b11.4	si:ch211-160b11.4 [Source:ZFIN;Acc:ZDB-GENE-081104-142]
ENSDARG00000078479	9.6788427117e-05	0.0396438835544	17	41337246	41368830	1	protein_coding	mocs1	molybdenum cofactor synthesis 1 [Source:ZFIN;Acc:ZDB-GENE-130215-1]
ENSDARG00000044083	0.000104083475555	0.0413810895385	17	24479880	24521382	-1	protein_coding	peli1b	pellino E3 ubiquitin protein ligase 1b [Source:ZFIN;Acc:ZDB-GENE-061027-372]
ENSDARG00000061862	0.000104454459234	0.0413810895385	15	23947932	24120921	1	protein_coding	myo18ab	myosin XVIIIAb [Source:ZFIN;Acc:ZDB-GENE-080423-1]
ENSDARG00000044373	0.00010694022	0.0416825380084	6	32300018	32315494	-1	protein_coding	atg4c	autophagy related 4C, cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-040625-84]
ENSDARG00000062171	0.000116945597861	0.044858846316	11	24671676	24681292	-1	protein_coding	olfml3b	olfactomedin-like 3b [Source:NCBI gene;Acc:562022]
ENSDARG00000003217	0.000124129013573	0.0468703397188	13	24231327	24263682	-1	protein_coding	urb2	URB2 ribosome biogenesis homolog [Source:ZFIN;Acc:ZDB-GENE-030131-2621]
ENSDARG00000097193	0.00013134158514	0.0488307807153	6	40422224	40429414	-1	protein_coding	si:dkey-28n18.9	si:dkey-28n18.9 [Source:ZFIN;Acc:ZDB-GENE-131127-205]
